Date,Season,Tirap,Papum Pare,Lohit,Changlang,East Siang,Tirap_Trend,Tirap_SMA,Tirap_EWMA,Tirap_DES,Tirap_TES,Tirap_ARIMA,Papum Pare_Trend,Papum Pare_SMA,Papum Pare_EWMA,Papum Pare_DES,Papum Pare_TES,Papum Pare_ARIMA,Lohit_Trend,Lohit_SMA,Lohit_EWMA,Lohit_DES,Lohit_TES,Lohit_ARIMA,Changlang_Trend,Changlang_SMA,Changlang_EWMA,Changlang_DES,Changlang_TES,Changlang_ARIMA,East Siang_Trend,East Siang_SMA,East Siang_EWMA,East Siang_DES,East Siang_TES,East Siang_ARIMA
2007-11-30,POMKH,5.976666666666668,1.98,2.235,3.1050000000000004,3.5,5.735833333333334,5.569999999999999,5.405233743808322,5.764176504173821,5.604074165925919,5.093544021159967,1.8359375,1.8025000000000002,1.8523756281464336,2.171966832585478,1.767273894109328,1.7713213203926597,2.5121875,2.511250000000001,2.306700897081462,2.2803293024351863,2.2079171923165406,1.8432237087901313,3.2301041666666666,3.222291666666669,3.0558854179758566,3.163673119491837,3.172112810940361,3.186622614777117,3.3133333333333335,3.939583333333334,3.485437153547177,4.094909270773166,3.9897655455513554,4.081723094183644
2008-02-29,POMRB,7.906666666666666,2.3,2.925,4.01,3.43,5.62875,5.683333333333333,6.405806912951659,6.559838624237367,7.6861713016744595,7.14035354667685,1.9006249999999998,1.7637500000000004,2.03142537688786,2.201810065451482,2.487006910516068,2.4656367738705836,2.461875,2.5875000000000004,2.554020538248877,2.608677127255551,2.8813390631101563,2.6337735116903738,3.2295833333333333,3.224791666666669,3.437531250785514,3.5098116083761384,3.9669269078686327,3.931468099956938,3.3385416666666665,3.183333333333334,3.463262292128306,3.8012553141241736,6.345098109893756,6.029181366809022
2008-05-31,PREMON,5.003333333333333,2.2025,3.1275,3.31,5.165,5.190416666666668,5.788333333333333,5.844817481104329,6.270804794055478,5.2080627671922795,4.626097888641897,1.884375,1.9081250000000005,2.099855226132716,2.2155570007210135,2.0545152845161487,1.780441686584461,2.51171875,2.436875,2.783412322949326,2.99208236350532,2.996636504354418,3.37879033410888,3.2984375000000004,3.235416666666669,3.386518750471309,3.5059358830153973,3.227856120917688,3.109391753793771,3.4868749999999995,3.4433333333333342,4.143957375276983,4.134414721118495,4.172436898291576,3.8528850717408543
2008-08-31,MONSOON,2.99,1.09,1.66,2.47,0.84,4.8116666666666665,5.469166666666666,4.7028904886625975,5.313683638355037,4.4490283028403494,3.8849324867101207,1.90625,1.8931250000000004,1.6959131356796298,2.068166655146704,1.2834316464332434,1.6316602462567786,2.6446875,2.4868750000000004,2.3340473937695956,2.369972307908796,1.898277758488609,1.5475766351806768,3.3871875,3.2237500000000026,3.019911250282785,3.1381409578426047,2.401499452184833,2.10444359011248,4.202500000000001,3.2337500000000006,2.8223744251661897,3.0680715711936823,1.5961261433308902,1.567618289795168
2008-11-30,POMKH,3.7466666666666666,1.91,2.43375,3.7025,5.525,4.659166666666667,4.911666666666665,4.320400959864225,4.717972197714994,5.763902742816572,5.439834199765751,1.8646875,1.8756250000000003,1.7815478814077779,2.041306481628625,1.7728428518120898,1.727117799705476,2.828125,2.5365625000000005,2.3739284362617576,2.347605656500491,2.216098158548646,2.1519909811229785,3.3959374999999996,3.3731250000000026,3.292946750169671,3.3326579461437604,3.1025790444691417,3.133003864201731,4.535,3.74,3.9034246550997143,3.6813849218501438,3.4396848382876755,3.2691146063255734
2009-02-28,POMRB,7.1066666666666665,2.545,3.79,4.1225,7.130000000000001,4.682499999999999,4.711666666666665,5.434907242585202,5.327031861531203,7.326349922974983,7.425256045661638,1.80875,1.9368750000000003,2.0869287288446667,2.106786834282924,2.4925758677750602,2.403758142927474,2.9740625,2.7528125,2.9403570617570542,3.2095070789901037,2.913690545648715,2.8266122584505458,3.3118749999999997,3.4012500000000023,3.6247680501018023,3.684762458709529,4.04599209686694,3.9318793893667077,4.355,4.665000000000001,5.194054793059829,4.842877236336786,4.397115360464255,3.203732314199062
2009-05-31,PREMON,4.583333333333333,1.625,3.73,3.2675,4.125,4.965833333333333,4.606666666666665,5.094277678884454,5.063135270274219,4.524830936183243,4.759983282403673,1.888125,1.7925000000000004,1.9021572373067999,2.039351041821596,2.060084243181172,1.9684473739870003,3.0329687499999998,2.9034375000000003,3.256214237054232,3.8311225223655305,3.140855517656827,3.462236888124517,3.1459375,3.390625000000002,3.4818608300610814,3.613569525105982,3.34428129713241,3.1320382182511226,4.19125,4.405000000000001,4.766432875835897,4.861104883487505,5.003714717405241,4.824279126191882
2009-08-31,MONSOON,3.5966666666666667,1.22,2.225,1.84,0.44,5.245833333333334,4.758333333333331,4.495233273997339,4.522501485022471,3.254565052578272,3.482192307544266,2.091875,1.8250000000000006,1.6292943423840798,1.9167934286059147,1.2890006016742623,1.2521760884148654,3.0149999999999997,3.0446875,2.8437285422325393,3.2631783777078316,1.927252371178646,1.7014959851484281,3.0828124999999997,3.233125000000002,2.8251164980366488,2.9535523626902775,2.4999821248325698,2.157196987225977,4.005000000000001,4.3050000000000015,3.0358597255015383,3.618976720606809,1.2332985123292888,0.7845875055181376
2009-11-30,POMKH,5.406666666666666,2.415,2.34,3.005,4.615,5.37046875,5.173333333333331,4.859806631065069,4.660127628184941,4.602392216997124,4.68881214890843,2.2842401960784313,1.9512500000000008,1.9435766054304477,1.969582988376149,1.7784118077838154,1.8630626196651394,2.984017857142857,3.02125,2.6422371253395234,2.824042752057592,2.4865517138626796,2.482031092797325,3.1381966145833333,3.0587500000000016,2.8970698988219894,2.8775857097685233,3.459344745220367,3.1802725960494773,4.144166666666667,4.077500000000002,3.667515835300923,3.870903947905362,4.878210473519862,5.160530914271084
2010-02-28,POMRB,7.6866666666666665,3.67,3.74,4.315,6.5500000000000025,5.415104166666667,5.318333333333332,5.990550645305708,5.588026386752909,7.2971590144741985,7.247272832403065,2.3403553921568627,2.232500000000001,2.634145963258269,2.204488637254474,2.4981448266796358,2.6371520460546343,3.0136607142857144,3.00875,3.0813422752037143,3.3347228376786426,3.430571284698562,3.4450864892673474,3.2142057291666664,3.1068750000000023,3.464241939293194,3.3888633719082737,3.9488556545947473,3.8888730603746566,4.305833333333333,3.932500000000003,4.820509501180554,4.782671174777734,6.1232352195485475,6.659653469457526
2010-05-31,PREMON,5.000416666666667,2.0389215686274507,3.5321428571428566,3.5180729166666667,5.8183333333333325,5.378020833333333,5.422604166666665,5.594497053850091,5.523754452046522,4.734066755417686,4.657613586001572,2.277230392156863,2.3359803921568636,2.3960562054059418,2.199433743615024,2.0656532086594748,2.361483310112209,3.153035714285714,2.959285714285714,3.2616625079793713,3.58823690704649,3.485017239083512,3.5278082140312454,3.3526432291666666,3.169518229166669,3.4857743302425828,3.501978552614123,3.171677796297048,3.109386340798798,3.8814583333333332,4.3558333333333366,5.219639034041666,5.362843952113255,4.323271170317927,3.8528850717408543
2010-08-31,MONSOON,3.536666666666666,1.255,2.66,2.1975,0.04,5.297187499999999,5.4076041666666645,4.771364898976721,4.957350280822785,3.646033854641594,3.5109153947332143,2.123480392156863,2.344730392156863,1.939633723243565,2.080039007690682,1.2945695695505675,1.330541734852215,3.186160714285714,3.068035714285714,3.0209975047876227,3.202851550647793,2.0991378233701217,2.0248534563925396,3.441705729166667,3.258893229166669,2.9704645981455498,3.037984819785506,1.999134207189253,2.0793506423468404,3.5327083333333333,4.255833333333336,3.1477834204249997,3.914295413557616,0.7341346700700262,0.41097440765235776
2010-11-30,POMKH,5.17,1.875,3.02,3.755,1.62,5.402135416666667,5.3484374999999975,4.930818939386032,4.984479096240677,5.126526251306728,4.96715464183226,2.0798651960784316,2.209730392156863,1.913780233946139,2.0513778305581125,1.7839807758329507,1.936098014807155,3.124017857142857,3.238035714285714,3.0205985028725735,3.0994990965163085,2.493777904470214,2.463690486310071,3.580384114583333,3.4463932291666692,3.28427875888733,3.2849579895601457,3.183784321968987,3.1321198039084814,3.236041666666667,3.507083333333336,2.536670052255,3.1378376964641275,4.721729921153542,4.310561116626435
2011-02-28,POMRB,7.276666666666666,2.9800000000000004,3.325,4.2775,6.755,5.553888888888889,5.2459374999999975,5.869158030298286,5.732476939878355,7.5630660490534405,7.392570677306348,2.143125,2.037230392156863,2.3402681403676837,2.182578073103037,2.503713791524981,2.57179631741469,3.03,3.134285714285714,3.142359101723544,3.208361262678683,3.6915997213650655,3.8250456579252043,3.74125,3.437018229166669,3.681567255332398,3.7301476475149893,4.315874988940765,3.9641978120287544,3.22375,3.558333333333336,4.224002031353,4.18583433004529,6.2479415113724315,6.117914477552147
2011-05-31,PREMON,6.25,2.38,3.45,4.665,3.24,5.545694444444444,5.558333333333331,6.021494818178972,6.058380471791434,4.8457351010487955,4.776679143276161,2.216875,2.1225000000000005,2.35616088422061,2.2242830226530854,2.0712221694201736,2.039545825019,2.97125,3.11375,3.2654154610341264,3.3689121014917434,3.574046241215333,3.380433617712132,3.7600000000000002,3.723750000000002,4.074940353199439,4.27704127492266,3.495583137279656,3.1730826978224904,3.90625,2.913750000000003,3.8304012188118,3.9663977636445837,5.1219487633616065,5.434513852705988
2011-08-31,MONSOON,3.5011111111111117,1.42,1.99,2.3375,2.52,5.450590277777779,5.549444444444442,5.013341335351828,5.396992944005368,3.825177349297059,3.501752740129201,2.24875,2.1637500000000003,1.981696530532366,2.1254744861138395,1.3001385322815062,1.5266317351792922,3.2431250000000005,2.94625,2.755249276620476,2.631930125790846,2.39053008453154,2.4515071834490896,3.7815625,3.7587500000000023,3.3799642119196633,3.717592693193216,2.3372407473529977,2.1595613670076923,4.35,3.533750000000003,3.30624073128708,3.5213740776533458,-0.041899206167730796,0.03736130978657801
2011-11-30,POMKH,5.1400000000000015,2.3,3.22,3.765,4.6,5.253611111111111,5.541944444444443,5.064004801211097,5.323208749772514,5.3489535574815505,5.0249431683307035,2.17125,2.2700000000000005,2.1090179183194193,2.1540224942178834,1.789549739500129,1.9635616666400857,3.586875,2.9962500000000003,2.9411495659722857,2.825701746749698,2.684001057382019,2.611619965049943,3.72125,3.761250000000002,3.533978527151798,3.7914012057998767,3.755386132276301,3.271362569255084,4.727708333333334,4.278750000000003,3.823744438772248,3.8161580447523833,2.5911758383001504,1.5131330463564083
2012-02-29,POMRB,6.5458333333333325,2.81,5.3,4.44,7.325,5.142013888888888,5.35923611111111,5.6567362140599915,5.728116292795705,7.638684847201841,7.300947736385178,2.035625,2.2275000000000005,2.389410750991652,2.255103563932396,2.5092827576552192,2.8133144665084195,3.682916666666667,3.49,3.8846897395833713,4.384363741437396,3.5042547045509047,3.450137013725615,3.577421875,3.8018750000000026,3.896387116291079,4.128464860117389,4.455997904830786,4.045409704110788,5.034166666666667,4.421250000000003,5.224246663263349,5.055815693142072,6.674451467570123,6.309391190208356
2012-05-31,PREMON,5.4049999999999985,1.93,4.225,4.02,5.691666666666666,5.083541666666666,5.147986111111109,5.556041728435995,5.70385334836309,5.4113708527379965,5.375709641516053,1.8968749999999999,2.115,2.2056464505949913,2.226049191129249,2.076791134519403,1.9843175392256964,3.530833333333333,3.6837500000000007,4.020813843750023,4.862681633474508,3.684036853640869,3.8931733938900734,3.4429687500000004,3.6406250000000027,3.9458322697746473,4.218616828161419,4.413767104936861,3.4548598215223323,5.4591666666666665,5.034166666666669,5.411214664624676,5.620222198081856,4.056414344256383,3.0262660927128167
2012-08-31,MONSOON,3.453333333333333,0.7849999999999999,1.9833333333333332,1.831875,2.52,4.914062499999999,5.136041666666665,4.71495837039493,5.025481012026133,3.4906345454571968,3.481421456218616,1.9275,1.9562500000000003,1.6373878703569948,2.032650286198761,1.3057074947054608,1.3189863299065336,3.055833333333333,3.6820833333333343,3.2058216395833474,3.679877203155355,2.443148841274648,2.334359279204066,3.32515625,3.5142187500000026,3.1002493618647886,3.36876222992215,2.3480327664637106,2.203273330845083,5.811041666666667,5.034166666666669,4.254728798774806,4.97213219532624,1.903316186098409,2.3537625165544123
2012-11-30,POMKH,4.72,1.825,2.01,3.1950000000000003,8.0,4.902708333333333,5.031041666666664,4.716975022236958,4.841300866524732,5.068555625645335,5.045076805349499,2.07375,1.8375000000000001,1.7124327222141968,1.992967122477943,1.7951186981624183,1.773823117835821,2.6352083333333334,3.379583333333334,2.7274929837500084,2.7594518230425495,3.128260772072599,3.026014180498861,3.35921875,3.371718750000003,3.1381496171188736,3.2053610303857205,3.707573635811528,3.343529478697258,5.4314583333333335,5.884166666666669,5.7528372792648845,6.222162336778437,4.098305652280164,4.296550625456468
2013-02-28,POMRB,5.61,3.53,2.71,4.0675,6.74,4.997916666666666,4.797083333333331,5.074185013342175,4.99202671076615,6.973573732750158,6.938085181679548,2.0506249999999997,2.0175,2.439459633328518,2.2010277112893033,2.514851713495424,2.6491560181226426,2.4529166666666664,2.7320833333333336,2.720495790250005,2.5306305820263812,4.333677777690194,4.316232191841382,3.449609375,3.2785937500000024,3.5098897702713243,3.4539473115218753,4.3211034279645375,4.078110773329099,5.4350000000000005,5.73791666666667,6.147702367558931,6.897496358753739,7.442195877332097,6.841789854667093
2013-05-31,PREMON,6.25,2.38,3.45,4.665,3.24,4.9746875,5.008333333333332,5.544511008005305,5.360596334040826,5.060023030931156,5.357369869449957,1.873125,2.13,2.4156757799971107,2.2395506003068903,2.0823600945550194,2.333946413923655,2.42375,2.5383333333333336,3.012297474150003,2.8697812517060757,3.67397710621082,3.360898077961834,3.45625,3.4398437500000023,3.9719338621627944,3.94350420102829,3.996698680026362,3.5117920212544798,5.67,5.125000000000003,4.984621420535358,6.201738165872116,5.389980789854244,5.316203038381825
2013-08-31,MONSOON,3.37,0.15,1.3,1.91,5.0,4.961875000000001,4.987499999999999,4.674706604803183,4.745592355168289,3.302840755870897,3.449537577694134,1.51,1.97125,1.5094054679982665,1.957864210957795,1.3112764573509461,1.3595313489375447,2.48,2.3675000000000006,2.327378484490002,1.9618376186081252,1.9400675627879724,1.800178757694586,3.453125,3.4593750000000023,3.1471603172976765,3.2190193473612627,1.9586579572801175,2.1561906916068994,5.553749999999999,5.745000000000003,4.990772852321214,6.067478472056559,2.3989689264924676,2.3537625165544127
2013-11-30,POMKH,4.6175000000000015,1.04,2.46,3.17,7.4,4.750625,4.961874999999999,4.6518239628819105,4.614432922926427,4.77123959423434,4.87796944329936,1.1325,1.7750000000000001,1.32164328079896,1.8123947543486343,1.8006876570462376,1.4546816859641287,2.67375,2.480000000000001,2.380427090694001,2.0155983510999316,2.3298636108129673,2.088266238097285,3.291875,3.4531250000000018,3.1562961903786055,3.118909360998165,3.3680493522050647,3.3163571711293356,6.125416666666666,5.595000000000002,5.954463711392728,6.717230921251385,6.783253540588666,7.472261957315596
2014-02-28,POMRB,5.61,1.41,2.71,4.0675,6.41,4.399930555555556,4.961874999999999,5.035094377729147,4.846922997476732,6.326577677852756,6.3336989135307515,1.123125,1.245,1.356985968479376,1.7274940557532734,2.52042066773672,2.5041135670295067,2.8470833333333334,2.4800000000000004,2.5122562544164007,2.273028025637586,3.4333499983415905,3.3481290629549907,3.0021875,3.4531250000000018,3.5207777142271635,3.4290990272474082,4.180108486452964,4.065731777989067,6.62,5.512500000000003,6.136678226835636,6.923639758155123,7.0475443741614585,6.29538069903839
2014-05-31,PREMON,4.56,1.48,5.0,3.375,8.143333333333333,4.219131944444445,4.539374999999999,4.845056626637488,4.723108815086886,5.465609770884382,5.706189648871434,1.2762499999999999,1.0200000000000002,1.4061915810876255,1.6596851356430007,2.087929036314163,1.4610387477481541,2.8091666666666666,2.8675000000000006,3.5073537526498404,4.086063021171663,3.447944529166521,3.3744156113495496,2.8865625,3.130625000000002,3.462466628536298,3.4172450494033684,4.456224603898406,3.689852423314343,6.069166666666666,6.738333333333335,6.939340269434715,7.650406157309041,4.085533361127084,3.0262660927128167
2014-08-31,MONSOON,2.2544444444444443,0.975,1.1366666666666667,0.8825000000000001,4.053333333333334,4.155277777777777,4.26048611111111,3.8088117537602706,3.886266305765684,2.9212748316027906,3.395962265106262,1.6179166666666667,1.22625,1.2337149486525754,1.5286653063977018,1.3168453937922433,0.9248374646836945,2.795104166666667,2.826666666666667,2.5590789182565707,2.962222350278193,1.697433522918559,1.8337434520091855,2.8625000000000003,2.873750000000002,2.430479977121779,2.4269498941038763,1.7652452054725483,2.0625437849757655,5.602291666666668,6.501666666666669,5.784937494994162,6.848800945544001,4.440273776038429,4.670163723322248
2014-11-30,POMKH,4.286666666666666,1.44,2.32,3.2725000000000004,3.94,4.448611111111111,4.177777777777775,3.999953718922829,3.8353726435888826,4.131497018008088,4.7392875336207085,2.28625,1.3262500000000002,1.3162289691915452,1.4735922448158452,1.8062565982995469,1.8216753185265944,2.8060416666666668,2.791666666666667,2.4634473509539423,2.6957442001894387,2.420836035451759,2.1767659151458423,2.7909375000000005,2.8993750000000023,2.7672879862730673,2.585325234066106,2.967281852291356,3.206622858435179,5.530833333333334,5.6366666666666685,5.046962496996498,6.03210399693214,7.424175317538445,6.911842310516927
2015-02-28,POMRB,5.43,3.7433333333333336,2.7375,3.7725,6.1350000000000025,4.6930555555555555,4.132777777777775,4.571972231353698,4.20615647861284,5.475050414752584,5.989733387368179,2.7122916666666668,1.9095833333333334,2.2870707148482605,1.753949965044589,2.5259896113062794,2.4088498662904945,2.7814583333333327,2.798541666666667,2.5730684105723656,2.7247501200007482,3.14177010781952,2.6335923639951497,2.77625,2.8256250000000023,3.1693727917638403,2.9709341173261747,3.8666519056410253,3.997841717546652,5.413333333333334,5.567916666666669,5.4821774981979,6.015259663751303,6.679195558372064,5.987149893299121
2015-05-31,PREMON,7.086666666666668,4.493333333333333,5.06,3.0975,7.846666666666668,4.62625,4.764444444444442,5.5778500054788855,5.139916436901388,4.614012971236489,5.186193903075446,2.796041666666667,2.662916666666667,3.1695757622422898,2.145270028240108,2.0934979935532443,2.4676307088540383,2.745625,2.8135416666666666,3.5678410463434194,4.289403185217964,4.149563488167978,4.456129983621745,2.7831250000000005,2.7562500000000023,3.140623675058304,3.03463487692135,3.513530518998045,3.5615209205919607,5.431354166666668,5.493750000000002,6.427973165585407,6.586108817183178,6.6865879445770995,7.6061399840508335
2015-08-31,MONSOON,1.6833333333333331,1.37,0.88,1.0425,3.41,4.57125,4.621666666666664,4.020043336620665,4.1760538067448945,2.7388252854039097,2.8911860576489246,2.6412500000000003,2.761666666666667,2.449745457345374,2.0763497763414236,1.322414368694066,2.0741897683963826,2.7384375,2.749375,2.4927046278060514,2.836126791945451,1.4457537705984411,1.3139046484761505,2.7984375000000004,2.7962500000000023,2.3013742050349824,2.2657812817561367,1.0058747774633159,1.803113935804698,5.047291666666667,5.3329166666666685,5.220783899351244,5.63430425591957,4.072594977359556,3.7859460583732356
2015-11-30,POMKH,4.323333333333333,1.715,2.29,3.1675,4.7275,4.4070833333333335,4.630833333333332,4.141359335305732,4.170936611112781,4.228598231806558,4.519705589322175,2.1708333333333334,2.8304166666666672,2.1558472744072246,2.054029111175817,1.8118255754882575,1.662491374643099,2.45125,2.7418750000000003,2.4116227766836307,2.501562702016406,2.3636623036789866,2.2056134414201063,2.8434375,2.7700000000000022,2.6478245230209896,2.497694375796023,3.053114650243586,3.1510492730776885,4.595625,5.529791666666668,5.023470339610746,5.227912629104069,5.0760591926778025,3.680089013977931
2016-02-29,POMRB,4.953333333333333,2.23,2.71,4.0,2.275,4.305833333333333,4.511666666666665,4.466148934516773,4.3875343472815045,5.5254136237061955,5.717449146142278,1.8939583333333336,2.452083333333334,2.1855083646443347,2.1034754650133447,2.531558590077192,2.7279586772007542,2.21125,2.7350000000000003,2.5309736660101785,2.5221002250519966,2.9584218171891545,2.639646616303893,2.863958333333333,2.826875000000002,3.188694713812594,3.0851095555771875,3.676183579229561,3.8848017149560405,4.668958333333333,4.564791666666667,3.924082203766448,4.143761895314324,6.351846249178922,5.7302908885164
2016-05-31,PREMON,6.25,2.2433333333333336,2.79,3.23,8.093333333333334,4.4675,4.302499999999998,5.179689360710064,5.033323888862802,5.532166464773405,5.964485024337341,1.8706250000000002,1.889583333333334,2.2086383521199346,2.1512247680043495,2.0990669634045815,2.125332281915322,2.34375,2.1675000000000004,2.634584199606107,2.614821997496768,4.537510608971537,4.8901680554838745,3.013854166666667,2.860000000000002,3.205216828287556,3.2651241706677614,3.164418587197376,3.4276020707208104,4.850520833333334,4.626458333333334,5.591782655593203,5.144050002630121,7.238812738217183,7.329043603133715
2016-08-31,MONSOON,1.7100000000000002,1.405,1.23,1.0741666666666667,3.75,4.6125,4.309166666666665,3.7918136164260385,4.095262111779617,2.0597401288011703,2.361098559754079,1.77875,1.898333333333334,1.8871830112719608,2.073692835268236,1.3279833252998403,1.0750525824970465,2.44625,2.2550000000000003,2.072750519763664,1.826948384345057,0.9688696472309466,0.3491112667611441,3.182604166666667,2.8679166666666687,2.3527967636392004,2.5040153505157687,0.9993345800166871,1.6386001944775372,5.618125,4.711458333333334,4.855069593355921,4.652201974661467,3.445848336897159,3.185051659305773
2016-11-30,POMKH,5.59,1.4933333333333334,3.0,4.335,5.84,4.552083333333334,4.625833333333332,4.511088169855624,4.53179846197958,4.081991706818828,4.410327196067654,1.6637500000000003,1.8429166666666674,1.7296431400965098,2.007649288067944,1.8173945322668625,1.8780262670932202,2.67625,2.4325,2.4436503118581987,2.324490714538976,2.1697507246057897,2.30441529282063,3.1725000000000003,3.1597916666666688,3.1456780581835204,3.218007737701247,3.106119136792307,3.1008175432357445,6.564375,4.989583333333334,5.249041756013552,4.920367036835429,4.689483222277976,4.415639800401185
2017-02-28,POMRB,4.846666666666667,1.7166666666666668,2.82,4.1825,7.303333333333334,4.72625,4.599166666666665,4.645319568580041,4.681473032661982,5.388796897845204,5.3598300717877,1.5635416666666668,1.714583333333334,1.7244525507245725,1.9736518792756004,2.5371275455213826,2.530002970063815,3.06625,2.46,2.5941901871149193,2.632964454061277,2.771748520083443,2.8369228177789605,3.1675,3.205416666666669,3.560406834910112,3.7876948545832376,3.9975358686482805,3.8962638690601343,6.665833333333334,6.246666666666668,6.070758386941465,5.682230854783478,3.6845648420536192,2.1249244941116228
2017-05-31,PREMON,5.873333333333334,1.836666666666667,4.52,2.966666666666667,10.635,4.7179166666666665,4.504999999999999,5.136525074481358,5.156787441907029,5.908767011473791,6.051708226885723,1.4845833333333334,1.6129166666666674,1.7693381971014102,1.957015252155097,2.1046359158015804,1.9319354529343968,3.27375,2.8925,3.3645141122689513,4.015256405882646,3.7420947329306338,3.3398752051925644,2.9922916666666666,3.1395833333333356,3.3229107676127336,3.7119617267176013,3.3252807524096553,3.3816557804664242,6.213958333333333,6.882083333333334,7.896455032164879,7.587202136728211,8.107532101438727,7.559438346817612
2017-08-31,MONSOON,3.4800000000000004,1.01,2.62,1.2975,2.02,4.770416666666667,4.947499999999999,4.473915044688814,4.758524183924731,1.9385645254127315,2.070755111656026,1.4870833333333333,1.5141666666666673,1.465602918260846,1.822957797209569,1.3335522752760334,0.9959345008259146,3.300625,3.24,3.0667084673613707,3.7681994574490982,1.252056854747896,1.432888488615513,2.7207291666666666,3.195416666666669,2.51274646056764,2.9016530529609117,1.1339085919722605,1.5334736508364548,5.986666666666667,6.449583333333334,5.545873019298927,6.31151255894094,4.0760712654845985,3.5026227924916857
2017-11-30,POMKH,3.753333333333333,1.2566666666666666,3.27,2.71,3.955,5.076041666666667,4.488333333333332,4.185682360146622,4.468635640946791,5.0054822204465586,4.886609808954955,1.5445833333333332,1.4550000000000007,1.3820284176231743,1.7292180914743591,1.8229634798907612,1.6635577643345902,3.29625,3.3075,3.148025080416822,3.820135990031774,2.7937428509782376,3.1270843863035847,2.6687499999999997,2.7891666666666683,2.591647876340584,2.776631930159607,3.9924141031381586,3.2852927383528843,5.836145833333333,5.978333333333334,4.909523811579357,5.715706491411234,5.744547404029102,5.454751228840385
2018-02-28,POMRB,7.1033333333333335,1.9733333333333332,2.765,3.635,7.37,4.988958333333334,5.052499999999999,5.3527427494213065,5.342420797363067,5.1139719574196745,5.11095352764365,1.5946875,1.5191666666666674,1.618550383907238,1.7423766746102058,2.542696491722781,2.3070442125545196,3.2118750000000005,3.29375,2.9948150482500933,3.4466832156910434,3.032424050081626,2.8465612437524026,2.6852083333333336,2.6522916666666685,3.0089887258043504,3.070329527554514,3.945847139198257,3.85191884668112,6.088541666666667,5.995000000000001,5.893714286947614,6.301156710269633,6.1501575250740235,6.821552478532696
2018-05-31,PREMON,6.061666666666667,2.04,4.54,3.0983333333333336,9.364166666666666,5.136666666666667,5.0995833333333325,5.636312316319451,5.778440476729007,6.276253959484674,5.941206020251313,1.6341666666666668,1.570000000000001,1.7871302303443428,1.7670027299811066,2.11020486347752,2.04549797329841,3.0900000000000007,3.29875,3.6128890289500557,4.213310226784522,4.283656710716637,3.932046927620139,2.8598958333333337,2.685208333333335,3.0447265688159435,3.1048620663279882,2.858274024459079,3.2351181551888426,6.557291666666666,5.677291666666667,7.281895238835235,7.525749289016863,9.757350718679207,9.93343823950642
2018-08-31,MONSOON,2.595,1.2075,1.925,1.2975,5.31,,4.878333333333332,4.41978738979167,4.964169337679156,2.910174429964597,2.6580431541589125,,1.6193750000000011,1.5552781382066057,1.6746512583469535,1.339121224113322,1.0656885249307837,,3.125,2.9377334173700334,3.1671310502994072,1.996803794023017,2.338087419465277,,2.685208333333335,2.345835941289566,2.4069266916002454,1.046552832092165,1.4454181381165607,,6.499791666666667,6.493137143301141,7.201611730285831,2.668941747794438,1.886746144222188
2018-11-30,POMKH,5.82,1.375,2.99,4.1075,4.415,,5.394999999999999,4.979872433875002,,4.659899804301854,4.376798841859469,,1.6489583333333344,1.4831668829239635,,1.8285324298551429,1.656767110109024,,3.055,2.9586400504220203,,3.0310052884439833,3.020833376317501,,3.0345833333333347,3.0505015647737395,,2.988773698569424,3.1295208870579128,,6.614791666666667,5.661882285980685,,4.757614757582864,3.6940995051478978
