Date,Season,Aron,Raghogarh,Guna,Bamori,Chachaura,Aron_Trend,Aron_SMA,Aron_EWMA,Aron_DES,Aron_TES,Aron_ARIMA,Raghogarh_Trend,Raghogarh_SMA,Raghogarh_EWMA,Raghogarh_DES,Raghogarh_TES,Raghogarh_ARIMA,Guna_Trend,Guna_SMA,Guna_EWMA,Guna_DES,Guna_TES,Guna_ARIMA,Bamori_Trend,Bamori_SMA,Bamori_EWMA,Bamori_DES,Bamori_TES,Bamori_ARIMA,Chachaura_Trend,Chachaura_SMA,Chachaura_EWMA,Chachaura_DES,Chachaura_TES,Chachaura_ARIMA
2008-02-29,POMRB,18.32,9.333333333333334,7.608333333333332,11.77,14.996666666666668,16.838333333333335,15.682499999999994,16.045346050355107,14.818107383338228,15.682806194346467,15.36040466548285,11.5125,10.34291666666668,10.616646606158303,8.585439733277333,12.187233152501562,10.08569263328165,7.201249999999998,6.631000000000004,6.616392863978728,6.493640615843379,7.204976729840754,7.132707203342685,8.832395833333331,9.139999999999997,9.486983163589699,8.278032159726248,9.409757209493236,8.974463427305192,13.918333333333333,14.397499999999992,13.887880613512703,13.254903785713676,14.949435526892174,15.27114038401331
2008-05-31,PREMON,19.253333333333334,11.76,10.965714285714283,9.1375,17.55333333333333,17.387083333333333,16.169999999999995,17.3285409635464,15.392278199525716,18.335049193171898,17.258076213188655,12.100208333333333,10.73041666666668,11.073987963694982,8.738372547173135,14.691046260469065,10.26152941464215,7.748675595238094,6.946428571428575,8.35612143267295,8.517398951999306,9.169586691403417,9.310005882412575,7.883229166666666,9.186874999999997,9.347189898153818,8.412441557465307,10.554679341430141,10.544516195157573,12.930833333333334,14.53916666666666,15.354061701440955,13.764503183442079,18.194024697390034,18.367432154741998
2008-08-31,MONSOON,16.236666666666668,13.009999999999998,5.4785714285714295,3.866666666666666,8.216666666666667,17.07541666666667,17.50666666666666,16.891791244794504,15.524920704603879,12.638010752079982,11.612346168328518,11.935416666666665,12.294583333333346,11.84839277821699,9.303586069561801,8.152686800836896,9.816975284040907,8.100595238095238,7.456071428571431,7.205101431032341,7.852669877232803,4.588391556717122,4.9832020622579725,6.726041666666665,8.477916666666664,7.154980605558958,7.312700592559562,6.980901500875882,7.99686402381111,12.50625,13.297499999999994,12.499103687531239,13.113670788886978,9.736789018610384,9.56863761510548
2008-11-30,POMKH,15.259999999999998,13.52,8.1125,4.38,9.49,16.877916666666668,17.26749999999999,16.239074746876703,15.521079860950643,15.323581528545958,14.996196785957075,11.914166666666667,11.905833333333344,12.517035666930195,10.038704802856955,11.417251700043767,12.016780314595469,7.770446428571429,8.041279761904764,7.568060858619406,8.271534048308094,6.814962516028913,6.920851044669368,6.1447916666666655,7.2885416666666645,6.044988363335374,6.589158268948371,6.897239173260465,6.920294627256703,11.719791666666666,12.564166666666662,11.295462212518743,12.689487937312714,11.605544954756636,9.884490413950429
2009-02-28,POMRB,16.783333333333335,9.57,8.082857142857144,7.27,14.533333333333333,16.558541666666667,16.883333333333326,16.456778181459356,15.705465965624908,17.113731593249398,16.027539915876346,11.183958333333333,11.96500000000001,11.338221400158115,9.761717430524046,12.84275864355931,11.122203159145881,7.494910714285714,8.159910714285717,7.773979372314502,8.54105946264464,8.147405949236838,8.106387187209062,6.078124999999999,6.1635416666666645,6.534993018001224,6.695397662592838,7.608312184277261,7.498451705976221,11.424583333333334,12.448333333333327,12.590610660844579,12.90964774869553,14.154920115546052,13.08028186577912
2009-05-31,PREMON,19.21,11.353333333333332,7.85,8.987499999999997,11.725,15.827708333333334,16.872499999999995,17.558066908875617,16.16656982323674,19.25793030912065,17.36313992026952,9.510208333333333,11.863333333333344,11.344266173428203,9.992703290679549,15.224796695757846,11.106540467932652,7.242276785714286,7.380982142857146,7.804387623388701,8.586536379922636,10.012644561879693,10.283830459143534,5.942083333333333,6.126041666666663,7.515995810800733,7.168437693460705,7.7163587323433225,7.668096007100211,11.712916666666665,10.991249999999994,12.244366396506749,12.772898622106101,17.473638335146457,17.207022547198434
2009-08-31,MONSOON,13.725,7.575,6.389999999999999,3.483333333333333,11.683333333333332,15.178541666666666,16.244583333333328,16.02484014532537,15.895633745527185,13.395478389282612,13.267890902194013,8.595416666666667,10.504583333333345,9.83655970405692,9.275851552230396,8.413029256233656,11.27715291732991,7.157142857142857,7.608839285714289,7.23863257403322,7.935247275579399,4.590705719222019,5.03293161392007,6.038645833333332,6.03020833333333,5.902930819813774,6.274317115606955,5.175524088124018,5.868186996245816,10.746875,11.857916666666659,12.019953171237383,12.647326017893262,7.873082178081507,7.6831564345868415
2009-11-30,POMKH,11.925,5.565,5.18,3.675,8.33,15.176249999999998,15.410833333333327,14.384904087195224,15.435727844009483,15.521381611518237,14.183302300781138,10.282916666666667,8.515833333333344,8.127935822434152,8.155435760246228,10.021784119356067,10.415803071710805,7.4469047619047615,6.875714285714289,6.4151795444199315,6.857134122982776,7.0103497297181825,7.216229074511773,5.543645833333332,5.85395833333333,5.011758491888264,5.634568389388209,5.638258924509703,5.4442506895077,11.274791666666667,11.567916666666658,10.54397190274243,12.141280328631433,10.93494470327011,9.104346719500722
2010-02-28,POMRB,14.925,10.206666666666667,10.334285714285716,8.747499999999999,7.965,14.05625,14.946249999999996,14.600942452317135,15.401424152560436,16.70672520507665,15.141384713906188,11.533333333333335,8.67500000000001,8.959428160127159,8.349148260540883,9.540234604549816,8.451218479955914,7.182113095238096,7.438571428571432,7.9828220123662454,8.111373318620805,7.6785085336455525,7.642194802751993,4.609791666666666,6.22333333333333,6.506055095132957,6.302774843696271,6.562189779538206,6.418810684115752,11.957083333333333,9.925833333333326,9.512383141645458,11.651746268367694,13.374776684048054,13.935580497301249
2010-05-31,PREMON,21.05,24.21666666666667,7.916666666666668,3.55,22.516666666666666,11.78125,15.406249999999995,17.18056547139028,16.126230740948575,18.60246040544598,17.307988384133495,11.150833333333333,11.890833333333344,15.062323562742963,12.367999780656476,13.067515731346727,9.09635172070489,7.3570238095238105,7.4552380952381,7.956359874086415,8.188289879341564,10.121476014479759,10.19879411022994,4.610312499999999,4.863958333333331,5.323633057079775,5.62780435493196,7.639896934416981,7.6617445625221,11.224166666666665,12.623749999999992,14.714096551653942,12.934957565723415,15.397914490533747,14.013897400019145
2010-08-31,MONSOON,2.925,4.715,4.205,1.45,6.35,11.083541666666669,12.706249999999995,11.478339282834169,14.529022128421683,13.167226644247577,13.837055430207705,12.241249999999999,11.175833333333344,10.923394137645776,11.017999630169765,10.622699725759869,11.681796158504048,7.2530238095238095,6.908988095238099,6.455815924451849,6.707579996070109,4.690582431041973,5.243952513552037,4.509375,4.355624999999997,3.7741798342478647,4.632756780407027,3.0391711010839275,3.5847780669648293,12.110729166666669,11.29041666666666,11.368457930992363,12.161698137494971,8.677488287226133,9.484275600299888
2010-11-30,POMKH,4.525,5.365,8.764285714285714,5.7125,7.8000000000000025,11.446250000000001,10.856249999999996,8.6970035697005,13.322925895212979,13.48327320724652,10.001136768293255,13.116770833333332,11.125833333333345,8.700036482587466,9.835961049797946,10.757546512445504,9.578918887968321,7.068547619047619,7.805059523809527,7.3792038403853955,7.338246599675756,6.624976055008057,6.679261068832213,4.86625,4.8649999999999975,4.5495079005487185,4.844576001266088,3.5414895533595443,3.2302990481769864,12.923958333333335,11.157916666666662,9.94107475859542,11.650314074551503,10.365530129725206,10.437737271985275
2011-02-28,POMRB,16.743333333333332,19.13,5.917999999999998,5.9025,15.5875,11.992083333333333,11.310833333333328,11.915535475153632,13.769238905381378,13.750674472195135,12.702344107335213,13.535625,13.35666666666668,12.87202188955248,12.338955002715828,10.00394228380906,9.400559556805973,7.239946428571429,6.700988095238098,6.794722304231237,6.739488791984689,8.136190741526343,8.297044971085231,5.869375,4.153749999999998,5.090704740329231,5.049839401057163,6.05394575181305,6.053622923690995,12.405208333333333,13.063541666666662,12.199644855157253,12.116976809393375,12.814184341691497,11.079778724961775
2011-05-31,PREMON,22.133333333333336,22.2975,10.857142857142858,9.25,21.4,13.056875,11.581666666666663,16.002654618425513,14.825721554610018,16.463772192706376,19.037768108050415,15.1259375,12.876875000000013,16.642213133731488,15.651645157053974,15.990695017315112,14.183914079575334,6.414499999999999,7.4361071428571455,8.419690525395886,8.343627392789934,9.54404993580712,9.45168829069096,5.9903125,5.578749999999998,6.7544228441975385,5.970441741469323,6.233792668242151,5.930407303911028,12.178229166666666,12.784374999999994,15.879786913094351,13.213839154015472,16.668957657251365,17.469704946478473
2011-08-31,MONSOON,6.208333333333332,9.985,2.6357142857142852,3.775,3.3166666666666664,13.328333333333333,12.402499999999996,12.08492610438864,13.7910875399478,11.580140400332692,9.81626973612881,14.4275,14.194375000000012,13.979327880238893,15.387619408856544,12.138061116779998,12.127982771325842,5.971,7.0437857142857165,6.106100029523246,6.325214356235928,4.860270376961273,5.328918977350027,6.11125,6.1599999999999975,5.562653706518523,5.425096706699085,4.363471098981127,4.664508828990923,11.663229166666666,12.026041666666659,10.854538814523277,12.050242583260847,9.41408629150131,10.566693496596471
2011-11-30,POMKH,9.76,12.8175,3.73,4.355,9.0175,12.920416666666664,13.711249999999996,11.154955662633183,13.319824539063395,12.729990520942323,8.681546288317254,11.6553125,16.05750000000001,13.514596728143337,15.688043714499909,13.3644960457604,11.61051017133875,6.060178571428571,5.785214285714288,5.155660017713947,5.106103563223284,6.425349702080624,6.639002028513442,6.533125,5.820624999999998,5.0795922239111135,5.140549931650905,5.250292149376625,5.073079722182016,10.733541666666666,12.330416666666657,10.119723288713967,11.695473067055254,10.258297975932445,8.806108323372058
2012-02-29,POMRB,13.68,6.09,7.404285714285715,8.2275,10.25,12.673402777777776,12.945416666666661,12.16497339757991,13.388938446030046,14.02257069062946,15.565822702602159,9.975338541666668,12.797500000000014,10.544758036886002,14.02846388395228,14.019641362199735,14.38006896380876,5.976847098214286,6.156785714285716,6.055110296342654,5.651363200190839,6.909804252387764,6.911265227894251,6.65653125,6.401874999999998,6.3387553343466685,5.806509276145482,6.584571759152425,6.567780496427864,10.683846726190476,10.996041666666658,10.171833973228381,11.527710372280302,13.003469244212482,11.447531861781439
2012-05-31,PREMON,21.93333333333333,13.160000000000002,10.084285714285716,10.3,19.3,12.54722222222222,12.895416666666659,16.072317371881276,14.466938499978754,16.16468551703761,19.082897219796713,8.896302083333333,10.513125000000013,11.590854822131602,14.1896003211946,15.047781347200146,12.967772083597989,6.408872767857144,5.963571428571432,7.6667804635198795,7.367510232784487,8.893766843579675,8.906487512204178,7.046499999999999,6.664374999999998,7.923253200608001,6.788394799813419,7.4538775151122225,7.38142034426135,11.000401785714285,10.47104166666666,13.823100383937028,12.446376231155659,15.62117287328299,17.15645286897326
2012-08-31,MONSOON,4.432222222222222,5.682708333333332,2.7419196428571433,3.7122499999999987,5.019107142857141,12.056180555555555,12.451388888888882,11.416279312017656,13.25694379512999,11.298017113828557,8.309802445542541,9.088072916666668,9.437552083333346,9.227596226612295,12.347536647304748,8.812730868057567,10.519979542033148,6.799743303571429,5.990122767857146,5.6968361352547845,5.7853305338630605,4.183955637091072,4.462462482751373,7.614,6.648687499999998,6.2388519203648,6.036033132300129,5.5182036270850165,5.746888364394995,11.30186011904762,10.89665178571428,10.301503087505074,11.573727396186273,8.13078238197011,7.115371330038164
2012-11-30,POMKH,10.526666666666667,8.4875,7.079999999999997,7.5375,9.8475,10.282013888888889,12.64305555555555,11.060434253877261,12.945022770149047,12.192100283885363,8.456705492806385,9.958427083333333,8.355052083333346,8.931557735967377,11.333056173474723,9.755133268113127,9.851788433593654,6.69721353125,6.827622767857146,6.25010168115287,6.202186723640461,5.915222563299144,5.918007322346647,7.78025,7.444312499999998,6.75831115221888,6.333610118473574,5.937226941668539,5.714835518837969,10.69793657738095,11.10415178571428,10.119901852503045,11.372845982227147,9.643298322189688,8.702669384170473
2013-02-28,POMRB,8.985,11.954166666666666,7.18125,9.585,11.831666666666665,8.787569444444443,11.46930555555555,10.230260552326357,12.480948768765108,13.708017307857363,14.832137934218256,9.818442708333333,9.821093750000014,10.140601308247092,11.299764516604302,10.20076732961168,8.145432177122137,6.440537553571428,6.771863839285718,6.622561008691722,6.622422956232267,7.219471099183914,7.238874176104538,7.69328125,7.783687499999997,7.888986691331328,7.028196692215612,8.230386639492119,8.311189226036817,9.732219880952382,11.499568452380945,10.804607778168492,11.429463839165745,12.71190632632268,11.792636732877728
2013-05-31,PREMON,12.435,14.258666666666667,9.48708325,10.2725,12.886945000000004,8.455833333333334,9.094722222222218,11.112156331395813,12.498448392300876,15.100210712621914,18.544153479612344,9.203885416666665,10.09576041666668,11.787827451614923,11.895567624421943,14.044063048478023,10.26527202302977,6.00398063392857,6.622563223214288,7.7683699052150335,7.985668209637711,9.09030105511202,9.172537958955328,7.744187500000001,7.7768124999999975,8.842392014798797,7.715992055772093,8.988912121315806,9.120074089647941,9.498358273809524,9.896304702380945,11.637542666901098,11.60380300900488,15.748898126682946,18.114910141067657
2013-08-31,MONSOON,1.975,3.4641666666666664,1.2857142857142858,3.044,3.7064285714285714,9.253125,8.480416666666663,7.457293798837488,11.22456102363101,8.789686983548915,4.031954733762553,8.3505,9.541125000000013,8.45836313763562,9.753518700981731,8.420240103529668,9.618130259567046,5.4375074196428566,6.258511883928573,5.175307657414734,5.706498368660608,4.2119201281014895,4.36590379115066,7.723000000000001,7.609749999999998,6.5230352088792785,6.592644339087497,6.452859883663989,6.5487468221032294,9.312956488095239,9.568135059523804,8.465097028712087,10.675556423770876,6.79447364089012,5.486877376967509
2013-11-30,POMKH,10.33,5.789583333333333,5.043749999999998,8.613,9.289285714285716,10.704791666666667,8.431249999999995,8.606376279302493,11.135132007138667,9.692519698666743,8.410388352700178,7.499104166666665,8.866645833333347,7.390851215914706,8.444327733287011,8.831753723175304,8.64870372615418,4.846711299107142,5.749449383928574,5.12268459444884,5.282293489350231,5.627986681016598,5.714053689302163,7.3183125,7.878624999999998,7.359021125327567,7.004453720039279,6.255992702713243,6.198725244122485,9.24771336309524,9.428581488095233,8.79477250294154,10.514544077969601,8.312278762266184,6.883232747700329
2014-02-28,POMRB,15.560000000000002,7.8249999999999975,4.685714285714285,8.34,10.906666666666665,12.13729166666667,10.074999999999996,11.387825767581496,11.701190988899613,11.602689781888015,12.31403070536699,7.301666666666666,7.83435416666668,7.5645107295488225,7.8511382717341265,8.76147563389901,8.57108257132416,4.762299107142857,5.125565455357146,4.947896470955018,4.839623787333255,6.560788577224524,6.582427833231073,7.51125,7.567374999999997,7.751412675196541,7.256963203270262,8.839915146960909,9.017599794590751,9.672708333333333,9.197331488095234,9.63953016843159,10.563108900198866,11.553865088361235,11.243114669181134
2014-05-31,PREMON,17.473333333333333,11.576666666666668,7.25625,8.28,13.29,13.154166666666669,11.334583333333327,13.822028793882232,12.434360768092352,14.480933383680883,17.811884696766786,7.840989583333333,7.16385416666668,9.16937310439596,8.337790726142574,11.822742527001314,8.757069095074488,4.939709821428571,4.567857142857147,5.871237882573011,5.588158885185921,8.04151708173096,8.15481868695109,7.634749999999999,7.069249999999997,7.962847605117924,7.436295820299614,8.885868401449112,9.123783991638149,10.053244047619046,9.298095238095232,11.099718101058954,10.886875698164596,14.643018906290262,16.549963313138043
2014-08-31,MONSOON,8.396666666666668,4.566666666666666,2.84125,6.579999999999999,6.703333333333332,12.925520833333335,12.939999999999994,11.651883942996006,11.959765547826038,9.13897834216381,4.69327525906033,8.361041666666665,7.43947916666668,7.328290529304242,7.121975703754593,6.064985984568546,7.231592748985492,5.019620535714286,4.956741071428575,4.659242729543807,4.477599399173153,2.9120985974433777,2.8738486546369657,7.015625,7.953249999999996,7.409708563070754,7.185542567060272,5.623823511442232,5.511217383785791,10.009166666666665,10.047321428571422,9.341164193968705,10.3962057232716,6.026341739395766,4.984139066754716
2014-11-30,POMKH,12.043333333333335,9.001666666666667,4.9075000000000015,6.065,9.336666666666666,12.368854166666669,13.368333333333329,11.808463699130938,11.992261670850839,11.081386406940585,10.866684049481682,8.670208333333335,8.242500000000014,7.997640984249212,7.192488578461969,7.4817743558777945,6.98467233863067,5.262968750000001,4.922678571428576,4.758545637726285,4.417667738482845,4.934571263905895,4.973902494490334,6.101875,7.316249999999997,6.871825137842452,6.876372253357035,7.104150117294371,7.195746168187391,9.917291666666666,10.059166666666659,9.339365183047889,10.27364176731833,8.386881435567306,8.221947609103074
2015-02-28,POMRB,12.017500000000002,8.773333333333332,5.4612500000000015,5.9350000000000005,10.506666666666668,12.074166666666668,12.482708333333328,11.892078219478563,12.017628620623313,13.04710435867935,13.889123624994127,8.92475,8.479583333333348,8.30791792388286,7.270630304481306,8.73782725795273,7.747765209549271,5.37,5.116562500000006,5.039627382635771,4.65294094114327,5.985701091153755,5.875376141121661,4.89,6.714999999999997,6.497095082705471,6.6103809903657,8.383154657312458,8.529757163328652,9.827708333333334,9.95916666666666,9.8062857764954,10.30340052631722,11.622374677462707,11.914864552369632
2015-05-31,PREMON,16.5625,13.101666666666668,8.427499999999998,3.375,12.954999999999998,11.63941666666667,12.254999999999995,13.760246931687139,12.600116599670594,15.07160075252032,16.414192884033664,9.005125,8.860833333333348,10.225417420996383,8.51592369670826,12.081678926548328,8.612066883500725,5.3031250000000005,5.409375000000006,6.394776429581462,6.192274637206861,7.753268017453785,7.795945259916756,3.879375,5.488749999999998,5.248257049623282,5.823017422558429,7.680528765303206,7.890693229187697,10.017083333333334,9.87541666666666,11.065771465897239,10.618234996359757,14.606661195373842,15.694024466885189
2015-08-31,MONSOON,6.95,5.078,2.52625,1.79,6.321666666666666,11.5333125,11.893333333333329,11.036148159012281,11.927087519438844,9.472592574744674,5.859580188862959,9.389380952380954,8.988666666666681,8.166450452597829,7.649018192884695,6.692005749140396,8.185840779839452,5.3609375,5.330625000000007,4.847365857748877,5.018889256372626,2.9338104520240336,2.8809540133211,3.10375,4.291249999999998,3.864954229773969,4.859547172811641,2.9969499300173825,3.0373014881290503,10.3975,9.779999999999992,9.16812954620501,10.114183083221688,5.923138415804864,5.1579774470407465
2015-11-30,POMKH,10.012,9.133333333333336,4.6875,2.77,11.233333333333334,10.8589375,11.385499999999995,10.62648889540737,11.71317582678706,11.110221036081562,10.746915516507812,10.03884523809524,9.02158333333335,8.553203604892031,7.893515311304571,8.07516054083899,8.23423074936058,5.181979166666666,5.275625000000006,4.783419514649326,4.866664553608985,4.884773983337439,4.910206984939706,2.78125,3.4674999999999976,3.4269725378643816,4.346636731466908,3.646130611772257,3.7272118410964605,10.223958333333334,10.25416666666666,9.99421106105634,10.248350801902738,8.221349187186807,8.240542003072903
2016-02-29,POMRB,13.2,11.715714285714286,6.1437500000000025,3.025,11.653333333333334,10.668249999999999,11.681124999999994,11.655893337244422,11.918174718559186,12.723243424503321,12.39262721456234,10.119154761904763,9.757178571428588,9.818207877220933,8.81684596636612,9.196977474096329,8.300855235903127,4.812105654761905,5.446250000000006,5.327551708789597,5.355508795924633,5.8997570307754055,5.755547873450751,2.676875,2.739999999999997,3.2661835227186287,4.012737992926673,4.987772728764928,4.982805529846816,10.160625,10.540833333333326,10.657859969967138,10.416238532938731,11.91842792776019,11.936944891514909
2016-05-31,PREMON,9.985,15.355,6.313333333333333,3.705,10.42,11.896749999999999,10.036749999999994,10.987536002346651,11.70201712078601,15.005625014073443,16.579340768874687,9.68967261904762,10.32051190476192,12.03292472633256,10.68254110176504,13.262780176747661,9.80967909085571,4.672529761904762,4.91770833333334,5.721864358607092,5.852383146510728,7.830522161772468,7.903321359205427,2.503125,2.822499999999997,3.4417101136311774,3.912637000460695,4.4716468989161315,4.377062236252202,9.725833333333336,9.907083333333327,10.562715981980283,10.419006624800394,15.093108696736078,15.834215113645635
2016-08-31,MONSOON,12.002,3.4671428571428566,1.6814285714285713,0.625,8.35,13.15925,11.299749999999994,11.39332160140799,11.760709451864106,8.291860292504914,4.353787188028152,9.234583333333333,9.917797619047633,8.606611978656678,9.284228431481875,8.184837621013354,9.413772827337562,4.64094494047619,4.706502976190483,4.105690043735684,4.357663549228823,2.5456618942711726,2.4747932424065224,2.47625,2.5312499999999973,2.3150260681787063,3.1334492431688847,1.1478255026019508,1.076188821112051,10.350416666666666,10.414166666666661,9.677629589188168,10.177465286212005,5.733290172140132,5.069123207830264
2016-11-30,POMKH,14.788,7.308333333333334,4.415714285714286,2.545,5.726666666666668,13.9831875,12.493749999999995,12.751192960844794,12.155668985866885,10.996516813363481,11.769806535371172,8.791577380952381,9.461547619047632,8.08730052052734,8.908681187460889,8.66565520301431,8.732870380667848,4.769702380952381,4.6385565476190544,4.229699740527125,4.210240203613295,4.3996395856264305,4.415456427065488,2.50875,2.4749999999999974,2.4070156409072236,2.9758574080933204,2.0598697990454418,2.0461013406255066,11.880520833333334,9.037499999999994,8.097244420179567,9.655136406225594,8.528000307335166,8.668727525406057
2017-02-28,POMRB,18.524,9.9,6.162857142857143,3.035,22.156666666666666,14.775125,13.824749999999995,15.060315776506876,12.963166322748817,13.44664424210121,13.914623316923201,9.170059523809524,9.00761904761906,8.812380312316403,9.210990429380619,9.085214048182774,8.809294884666329,5.20625,4.64333333333334,5.002962701459133,4.858806067990438,5.459932531207123,5.34041712796815,2.72875,2.4774999999999974,2.6582093845443344,2.9671808283051573,3.924554104603426,3.7425375600591604,12.318708333333333,11.663333333333327,13.721013318774407,11.130803668990385,10.923874217462199,10.962457278297506
2017-05-31,PREMON,11.2525,13.626666666666665,7.324285714285715,3.955,12.1575,15.092374999999999,14.141624999999994,13.537189465904124,12.776373697128529,16.51663681766313,15.355887609528086,10.20875,8.575535714285728,10.73809485405651,10.473213309729333,12.655626182707813,9.662230233701058,5.592321428571428,4.896071428571435,5.931491906589766,5.961844094842952,7.4881632084680545,7.459815017144834,2.89125,2.5399999999999974,3.1769256307266005,3.170436641392467,3.8207949665362397,3.6406306731080047,13.502125000000001,12.097708333333326,13.095607991264643,11.254301055839726,16.67214664437778,15.827487981007756
2017-08-31,MONSOON,17.07,8.223333333333333,4.162857142857144,2.135,10.118,14.168125,15.408624999999995,14.950313679542475,13.329302236052246,9.761183488997919,7.6343446432226525,11.013749999999998,9.764583333333347,9.732190245767239,10.214039394212891,7.251722542667935,8.174825126591152,5.78125,5.516428571428578,5.224038001096718,5.532538687968102,2.4907122548418954,2.3657025051505594,3.0756249999999996,2.9174999999999973,2.76015537843596,2.9105938055065588,0.8431111816798098,0.7149576279211804,12.870791666666666,12.539708333333326,11.904564794758786,11.122880940352276,7.347796951098559,8.980001159283145
2017-11-30,POMKH,12.258,10.861666666666665,5.022857142857143,2.335,13.425999999999998,13.48090625,14.776124999999997,13.873388207725485,13.221994864956006,13.081924409540484,14.247940790677903,11.482604166666665,10.65291666666668,10.18398081412701,10.608681813964601,9.386595049254694,8.818036348556607,5.831101190476192,5.668214285714292,5.143565657800888,5.459194031765506,4.883352929998164,4.881908548977624,3.204375,2.864999999999997,2.590093227061576,2.7575950158696805,2.4524297558888586,2.431149206010288,11.168447916666665,14.46454166666666,12.513138876855272,11.396824117307592,10.176863735626105,8.939410487061492
2018-02-28,POMRB,13.66,12.786666666666667,7.067142857142858,4.72,9.406666666666666,12.289687500000001,13.560124999999996,13.78803292463529,13.300520221866652,14.7419056891676,14.778762643559665,11.447708333333333,11.374583333333348,11.225055155142872,11.451572515094163,10.629617206558976,9.672256927932407,5.672351190476191,5.894285714285721,5.912996537537676,6.242407489365244,5.969859201876857,5.887027205589057,2.993125,3.2862499999999972,3.4420559362369456,3.1847536482163092,4.085590259668453,3.8311643406689764,10.618229166666666,11.277041666666662,11.270549992779829,11.164794693263044,13.927024639106172,15.620962207428512
2018-05-31,PREMON,10.61875,14.490833333333333,6.818809523809524,3.3,11.28875,11.3358125,13.401687499999998,12.520319754781175,12.994658858763852,16.75744822703455,12.188291854268186,11.082708333333333,11.590625000000015,12.531366426419055,12.66263881870008,14.590266347111857,10.981222493445404,5.538839285714285,5.7679166666666735,6.2753217320464145,6.782873467208032,8.081841828367184,8.031973894444683,2.876875,3.1224999999999974,3.385233561742167,3.1873203279551534,4.567389287461338,4.374908038799681,9.695395833333334,11.059854166666662,11.277829995667897,11.181896685713888,16.14924255204317,13.820658735942171
2018-08-31,MONSOON,8.174000000000001,7.079999999999999,3.398333333333333,1.1,6.585,,11.177687499999998,10.781791852868706,12.424598021830375,9.852272189079631,10.998291547382667,,11.30479166666668,10.350819855851434,11.7734108631322,8.875143359895336,10.614967498919947,,5.576785714285721,5.124526372561181,5.732685117825085,2.850958018686468,2.832303277732209,,2.8637499999999974,2.4711401370453,2.6873755581332777,1.0511658236216483,1.0262651270882017,,10.176604166666662,9.400697997400737,10.642571902289543,6.747481579672176,5.6069448394783645
2018-11-30,POMKH,13.523,9.085,4.719285714285714,2.44,9.576333333333332,,11.493937499999998,11.878275111721223,,11.634446172658475,10.736971358899273,,10.860625000000015,9.844491913510861,,10.20563591466098,10.196995962371489,,5.500892857142864,4.962430109250995,,5.004725905914865,5.01392144725447,,2.889999999999997,2.45868408222718,,2.1828609957928506,2.170214556889073,,9.214187499999994,9.470952131773775,,8.92012056430708,8.712359839976212
