Date,Season,Karkal,Udupi,Kundapura,Karkal_Trend,Karkal_SMA,Karkal_EWMA,Karkal_DES,Karkal_TES,Karkal_ARIMA,Udupi_Trend,Udupi_SMA,Udupi_EWMA,Udupi_DES,Udupi_TES,Udupi_ARIMA,Kundapura_Trend,Kundapura_SMA,Kundapura_EWMA,Kundapura_DES,Kundapura_TES,Kundapura_ARIMA
2015-02-28,POMRB,5.9375,6.722424242424243,6.451666666666665,5.848020833333334,5.808125000000002,5.639814447656121,6.7460693150742825,5.894295949017309,5.980926146417556,6.2070004734848485,6.141886837121213,5.955790466788546,5.972543147662371,6.846683887221673,7.279919713556412,5.837239247311828,5.810497311827968,5.737842419014621,5.6461932327066355,6.773157334726431,6.541884236415774
2015-05-31,PREMON,6.75,8.790909090909091,7.6832258064516115,6.084479166666666,5.670000000000002,6.083888668593673,7.1310470069031675,7.677199074617021,7.518057716622831,6.453989606243891,6.082265625,7.089837916436764,6.488245445714044,8.538494114156366,8.693570907448812,6.015874999999999,5.706868279569902,6.515995773989417,6.543308474157261,8.36372073473313,8.372603994869113
2015-08-31,MONSOON,5.716666666666666,5.024545454545454,4.751999999999999,6.221041666666666,6.026041666666668,5.93699986782287,6.79760443098905,3.1946609995503836,3.1360274163600206,6.616421629445823,6.331735321969696,6.26372093168024,6.290485919076057,3.536787017171158,3.816356823466639,6.092919546850998,5.967610215053773,5.81039746439365,6.049110466534788,3.7388287984806516,3.373927502928278
2015-11-30,POMKH,6.1675,5.767096774193551,5.369666666666666,6.542604166666666,6.142916666666668,6.029199920693722,6.666891501807438,6.189949351497248,6.315742273779254,6.678743796526055,6.576243890518084,6.065071268685564,6.227988114012859,5.263982464521601,5.601649824261605,6.202718496742412,6.064139784946245,5.634105145302857,5.838182355206567,5.623957415254691,5.676325611350192
2016-02-29,POMRB,6.5625,7.043846153846152,6.681904761904763,6.463958333333333,6.299166666666668,6.242519952416233,6.716529742365605,6.493947022797087,6.46761625138944,6.549812230360366,6.656599368373562,6.456581222749799,6.398261753120416,6.916537902252439,6.949836605458117,6.124529351395731,6.12169930875577,6.053224991943619,6.1964554254697495,6.789520854152705,6.57034889977718
2016-05-31,PREMON,8.6975,8.968064516129035,8.331379310344829,6.0459375,6.786041666666668,7.22451197144974,7.847395047162252,8.28591886409948,7.835894614185138,6.47629610896496,6.700888224678549,7.461174540101493,6.916964723854173,8.747105173130462,8.380881097842318,6.0788626847290645,6.283737684729074,6.964486719304103,7.21361617931447,8.380084255978593,8.375388084633254
2016-08-31,MONSOON,3.14,3.8159375,3.478333333333333,5.9953125,6.1418750000000015,5.590707182869844,5.917771344983519,4.282336662879915,4.202699113861419,6.604312712656967,6.398736236042185,6.003079724060895,6.4609897675018315,4.140330590857633,3.6959467218845514,6.243624589490969,5.965321018062407,5.570025364915795,6.008128214218762,3.7551923251000328,3.558313742357602
2016-11-30,POMKH,5.4,6.387575757575758,6.278000000000001,6.1721875,5.950000000000002,5.514424309721907,5.478188192392469,5.966686692831065,5.644012063871531,6.693761378910069,6.553855981887737,6.15687813746684,6.481338032161525,5.462669193939191,5.375265601985354,6.188293103448276,6.192404351395741,5.853215218949478,6.094348048113415,5.640320930901251,5.398450445176817
2017-02-28,POMRB,6.925,7.4475000000000025,7.091666666666668,6.326875,6.040625000000002,6.078654585833144,5.9561779062286675,6.075980506581329,5.61723072765188,6.838980823863637,6.654769443426199,6.673126882480105,6.69151972680769,7.021376829098782,6.8744897930344715,6.154006164256582,6.294844827586218,6.348595798036354,6.514952000546161,6.805884377386238,6.796569986672243
2017-05-31,PREMON,9.75,9.28,7.47896551724138,6.36375,6.303750000000003,7.547192751499887,7.916531674875057,8.147168472632046,7.867229041932596,6.998379010695187,6.732753314393941,7.715876129488063,7.23097725521996,8.900701174419119,8.582735347510113,6.235229282536151,6.081741379310355,6.8007436857183645,7.034084376867718,8.396447782558319,8.408977644078377
2017-08-31,MONSOON,3.325,4.665757575757576,4.056451612903226,6.3103125,6.350000000000002,5.858315650899932,6.173620343654599,4.56976255316733,4.6633405521329765,6.997051581996436,6.945208333333334,6.495828707995868,6.890159435751125,4.133938249151046,4.001110500068642,6.168395949202818,6.226270949202828,5.7030268565923095,6.020297517840821,3.771555844290057,3.386673897166238
2017-11-30,POMKH,5.51,6.812941176470589,6.349666666666668,6.17734375,6.377500000000003,5.71898939053996,5.79447576828077,6.217469165926485,5.9266471920726165,7.013803475935829,7.051549688057043,6.622673695385757,6.940733598832387,5.902122681681032,5.941669521498027,5.997733592880979,6.244187615869494,5.961682780622053,6.083469144362038,5.6566844548694855,5.581066899959417
2018-02-28,POMRB,6.3875,7.011515151515153,6.485333333333332,6.1,6.243125000000003,5.986393634323976,5.958033366093439,6.276397287168352,5.7615742177654745,7.056208778966132,6.9425534759358305,6.778210277837515,7.017134541620398,7.308805606973464,7.387789093687609,5.983306451612903,6.09260428253616,6.1711430017065645,6.2095982959416585,6.822247901824873,6.796644996289709
2018-05-31,PREMON,9.22375,9.85,6.72,6.1762500000000005,6.111562500000003,7.281336180594386,7.623694248888438,8.08359152692395,7.7524460036081955,6.967157725260192,7.08505347593583,8.00692616670251,7.610294821425892,9.139492312194546,8.98449028724806,6.046708333333333,5.902862903225815,6.390685801023938,6.422195846989925,8.41281130170038,8.254621905042553
2018-08-31,MONSOON,3.2325,4.4350000000000005,4.7,,6.088437500000004,5.661801708356632,5.89389592989548,4.340661815516976,4.271521225298846,,7.027364081996437,6.578155700021505,7.1724589691271925,4.443466673776708,4.208771085791261,,6.063750000000008,5.714411480614363,5.767320624459952,3.787919356837276,3.2948901867031823
2018-11-30,POMKH,6.2125,6.331290322580645,6.2133333333333365,,6.264062500000005,5.88208102501398,,6.0372380822721565,5.758712345532258,,6.90695136852395,6.479409549045161,,6.306543184475514,5.9538841847928285,,6.029666666666675,5.913980221701952,,5.673047972751453,5.7606837153761905
