Date,Season,Andimadam,Jayankondam,Thirumanur,Ariyalur,T.palur,Sendurai,Andimadam_Trend,Andimadam_SMA,Andimadam_EWMA,Andimadam_TES,Andimadam_ARIMA,Jayankondam_Trend,Jayankondam_SMA,Jayankondam_EWMA,Jayankondam_DES,Jayankondam_TES,Jayankondam_ARIMA,Thirumanur_Trend,Thirumanur_SMA,Thirumanur_EWMA,Thirumanur_DES,Thirumanur_TES,Thirumanur_ARIMA,Ariyalur_Trend,Ariyalur_SMA,Ariyalur_EWMA,Ariyalur_DES,Ariyalur_TES,Ariyalur_ARIMA,T.palur_Trend,T.palur_SMA,T.palur_EWMA,T.palur_DES,T.palur_TES,T.palur_ARIMA,Sendurai_Trend,Sendurai_SMA,Sendurai_EWMA,Sendurai_DES,Sendurai_TES,Sendurai_ARIMA
2007-11-30,POMKH,,19.3,3.24,18.52,25.266,1.71,,,,,,21.64979166666667,21.314999999999998,20.366651080446577,14.645856220749826,16.75636551744734,18.226354831798787,4.095625,4.207500000000006,3.9721894820750796,3.3157313699679287,3.791870768746605,0.0,17.115000000000002,14.622500000000002,16.345513766233715,17.168014285865414,13.464522169186111,14.345260255329787,22.666500000000003,22.6665,23.055436063118428,20.900881099160056,24.628964039108958,22.334183167866613,2.66,2.6237499999999985,2.571770309119647,4.512659354811913,0.7525063717124212,2.086282072059047
2008-02-29,POMRB,,18.363333333333333,2.6,17.28,26.4825,1.94,,,,,,20.11166666666667,20.52333333333333,19.565323981601278,13.642204225803912,15.63360142750062,14.005387455356997,4.233750000000001,4.013750000000006,3.4233136892450475,2.9673507510003896,4.439351230469338,0.0,15.87375,17.9125,16.71930825974023,17.89701638512093,10.188122527673201,10.963532883354238,22.6665,22.6665,24.426261637871058,22.51014916868137,26.085884934611304,28.368708292621818,2.60375,2.6599999999999984,2.3190621854717883,4.363914086200912,0.9615048443976661,2.2332811029102446
2008-05-31,PREMON,3.14,28.32500000000001,5.695,11.69,17.580000000000002,3.04,3.14,3.14,3.14,3.14,0.0,17.306458333333335,22.776249999999997,23.069194388960774,17.489827732351294,19.237024760623477,13.325678668663505,4.579375000000001,4.177500000000006,4.331988213547028,3.538346188644092,4.818476416592809,0.0,14.892499999999998,16.317500000000003,14.707584955844139,15.763647628312718,18.980685175316356,17.790987766174307,22.666499999999996,22.6665,21.687756982722636,21.022135456881053,17.291162961374795,18.580634418987472,2.65625,2.6599999999999984,2.607437311283073,4.220071734694826,2.297164829318434,2.928408640527504
2008-08-31,MONSOON,,3.8,5.625,14.23,21.3375,3.5,,,,,,15.082916666666668,17.447083333333328,15.361516633376464,8.56381652436949,21.25616044775426,20.55453884315995,4.858125,4.290000000000006,4.8491929281282165,3.913652112495805,5.276017326790872,0.0,13.86625,15.430000000000003,14.516550973506483,15.395477548282663,17.36597897276009,16.51197544107203,22.6665,22.6665,21.547654189633583,20.937215916862147,21.006897426773786,22.72899834963042,2.72875,2.5474999999999985,2.964462386769844,4.080970686570232,3.2487156012948786,3.458968243506128
2008-11-30,POMKH,,18.175,5.555,14.22,25.266,2.58,,,,,,9.884375000000002,17.165833333333328,16.486909980025878,11.14714119794696,16.154477192071948,2.757537426443347,4.8,4.868750000000006,5.131515756876929,4.154046912345939,3.7918707226180954,0.0,13.428749999999999,14.355000000000004,14.39793058410389,15.105038012319875,16.03766832227607,16.375665217313486,22.666500000000003,22.6665,23.03499251378015,22.214305137851916,24.944152309731052,27.66608588310136,2.6925,2.764999999999999,2.8106774320619063,3.9464546495716704,0.9702586735923022,1.9791761080039116
2009-02-28,POMRB,,1.7,2.515,13.37,26.4825,1.65,,,,,,11.128124999999999,12.999999999999996,10.572145988015526,5.150429310847407,14.929976965435968,13.189011243581005,4.805625000000001,4.8475000000000055,4.084909454126158,3.5230195670700573,4.439351087323305,0.0,13.27375,13.377500000000005,13.986758350462335,14.499626224759485,12.382068604463075,15.465123421311885,22.6665,22.6665,24.41399550826809,23.795796470069963,26.2042094215622,25.516683885628304,2.63625,2.692499999999999,2.346406459237144,3.8163724934969037,1.3892399341743422,2.2013334125128656
2009-05-31,PREMON,3.14,3.4,5.315,12.1,17.580000000000002,3.04,3.14,3.14,3.14,3.14,0.0,16.95625,6.768749999999994,7.703287592809316,3.4941368413105534,15.429514069268805,1.2336351644614965,4.8206250000000015,4.752500000000006,4.576945672475695,3.8218372791669775,4.818476502912391,0.0,13.264999999999999,13.480000000000004,13.232055010277401,13.50850240350921,14.796878126612992,12.812293069993695,22.666499999999996,22.6665,21.680397304960856,22.18648201646385,17.353542427420052,20.151216971082594,2.58,2.692499999999999,2.6238438755422866,3.6905780873216707,2.484539955526957,3.0979254967286827
2009-08-31,MONSOON,,38.675,6.0500000000000025,12.58,21.3375,3.05,,,,,,18.375,15.487499999999994,20.091972555685587,17.87231692235035,13.341664798780302,2.4672703289229942,4.5218750000000005,4.858750000000006,5.166167403485418,4.220483882498204,5.276017366487929,0.0,13.188750000000002,13.067500000000003,12.97123300616644,13.053883857067841,15.493589865917826,13.700688213927913,22.6665,22.6665,21.54323838297651,21.930981165484397,21.140405736514474,20.511742367590404,2.5425000000000004,2.579999999999999,2.7943063253253717,3.5689300887204456,3.059313429829868,3.2231144452945584
2009-11-30,POMKH,,29.925,5.25,15.8,25.266,2.58,,,,,,18.435,18.424999999999994,24.02518353341135,19.8513252762638,16.561795391608218,28.065199991499057,4.126875000000001,4.782500000000006,5.199700442091251,4.285643098365247,3.7918708842236097,0.0,12.2275,13.462500000000002,14.102739803699864,14.201398442064628,14.694003099666448,13.483192377126757,22.666500000000003,22.6665,23.032343029785906,23.015146506782433,25.088013163774356,26.04989747106895,3.2233035714285716,2.579999999999999,2.708583795195223,3.451291821082806,1.9439220442139789,2.5644969668812134
2010-02-28,POMRB,,1.3,0.43,11.18,26.4825,1.35,,,,,,13.985625,18.324999999999992,14.93511012004681,8.435803222116109,17.543249805351547,21.715607233241354,3.8818750000000004,4.261250000000006,3.2918202652547506,3.0672825390470706,4.439350935197863,0.0,11.614999999999998,12.915000000000001,12.933643882219918,12.916106250820945,12.569690718861022,13.581787812102933,22.6665,22.6665,24.412405817871544,24.396170841600302,26.322391788714913,24.35793181923932,3.941607142857143,2.504999999999999,2.165150277117134,3.3375311107807084,1.1091574531376365,1.8775715996603715
2010-05-31,PREMON,3.14,4.279999999999999,4.24,6.6,17.580000000000002,8.786428571428571,3.14,3.14,3.14,3.14,0.0,5.898124999999999,18.54499999999999,10.673066072028085,5.1736430594496206,17.45675766840387,0.9433680669411479,3.13125,3.992500000000006,3.6710921591528507,3.225897079885349,4.818476544938246,0.0,10.725,11.540000000000001,10.400186329331952,10.080374635417492,13.215662357460765,12.61227028751745,22.666499999999996,22.6665,21.679443490722928,22.59916280788159,17.4396807047227,19.60597836523445,4.050357142857143,3.9416071428571424,4.813661594841709,3.2275202123008695,2.4849591324700286,2.7799060414136
2010-08-31,MONSOON,,2.2,5.165,13.18,21.3375,3.05,,,,,,2.395,9.426249999999992,7.283839643216851,2.99185970002722,15.14578944018758,3.1058579434677687,3.0312500000000004,3.771250000000005,4.26865529549171,3.5776830630152463,5.276017426442598,0.0,9.444374999999999,11.690000000000001,11.512111797599172,11.118456040210841,13.182110105913443,11.660602854770254,22.6665,22.6665,21.542666094433756,22.1778394135566,21.215167519449984,20.50080258797552,4.206294642857142,3.9416071428571424,4.108196956905025,3.1211354253437587,3.670128959260899,3.1377042672572113
2010-11-30,POMKH,,1.7,0.13,8.08,25.266,3.45,,,,,,2.6166666666666667,2.369999999999993,5.05030378593011,1.9124913792937626,10.92129502123761,1.5964690363619374,3.4837499999999997,2.4912500000000053,2.613193177295026,2.5005773322025564,3.7918709975166016,0.0,8.9075,9.760000000000002,10.139267078559502,9.611118031651083,14.364737852952878,13.248241556629091,22.666500000000003,22.6665,23.031999656660254,23.11911418583358,25.158576710979236,24.82981778503615,4.253482142857143,4.159107142857142,3.8449181741430154,3.018257273324349,3.1652828467035903,4.793126115428372
2011-02-28,POMRB,,1.5,4.75,8.655,26.4825,1.7275,,,,,,4.551458333333333,2.419999999999993,3.630182271558066,1.3986946467182129,7.510456445100104,1.2336351644614971,3.2562500000000005,3.5712500000000054,3.4679159063770157,2.9688692729615234,4.439350559180742,0.0,7.67375,9.128750000000002,9.5455602471357,8.902487622944783,10.084500992020052,10.401138115010955,22.6665,22.6665,24.41219979399615,24.381678424815334,26.387483576148334,25.75108076985037,4.253482142857142,4.253482142857141,2.9979509044858093,2.918770155229449,2.096953077802386,3.8120121667626554
2011-05-31,PREMON,3.14,5.853333333333333,3.54,4.83,17.580000000000002,8.786428571428571,3.14,3.14,3.14,3.14,0.0,7.235989583333334,2.813333333333326,4.519442696268173,3.05028494303465,9.414064920528439,1.088501615701321,3.421875,3.396250000000005,3.4967495438262093,2.974585352975758,4.818476481691072,0.0,6.0562499999999995,8.686250000000001,7.659336148281421,6.861894146208289,8.774031204800893,8.22198989743264,22.666499999999996,22.6665,21.67931987639769,22.50370109156987,17.496059602715775,19.261333396703755,4.200982142857143,4.253482142857141,5.313341971262914,2.822562363094758,8.619605618838051,8.233389691971569
2011-08-31,MONSOON,,16.105,4.045,5.08,21.3375,3.05,,,,,,8.769895833333333,6.289583333333327,9.153665617760904,8.075745450721588,8.973246779303352,4.247575193714487,3.440625,3.1162500000000053,3.7160497262957257,3.110882434458917,5.276017399147281,0.0,4.675625,6.661250000000001,6.627601688968852,5.716030849495325,11.65077207277237,10.2288028599544,22.6665,22.6665,21.542591925838614,22.03093369666529,21.26359174433103,21.238734755920635,4.131294642857142,4.253482142857141,4.408005182757749,2.729525707532886,2.9940188475901213,3.7007849421752415
2011-11-30,POMKH,,9.27125,2.575,3.24,25.266,3.03,,,,,,9.510729166666668,8.182395833333326,9.200699370656542,7.158181910774437,8.653485754036362,11.686879013913183,3.2731250000000003,3.727500000000005,3.259629835777435,2.8195726980575664,3.7918706638417987,0.0,4.75625,5.451250000000002,5.272561013381312,4.297617315356082,9.40077427568611,7.191877021689231,22.666500000000003,22.6665,23.03195515550317,22.942225751622583,25.201004407263095,25.83867151833698,3.388303571428571,4.148482142857142,3.856803109654649,2.6395557055599483,3.361344777113911,4.09785112781932
2012-02-29,POMRB,,6.2,2.455,2.45,26.4825,1.59,,,,,,8.2534375,9.357395833333326,8.000419622393926,5.4847719078311945,7.156173346512897,6.727847069713914,3.57875,3.153750000000005,2.937777901466461,2.5872886272399667,4.4393505744319945,0.0,6.11875,3.9000000000000017,4.143536608028787,3.1635493301161994,6.952600865497098,6.67096661789832,22.6665,22.6665,24.412173093301902,24.192229941333572,26.42527223980588,25.589641295570004,2.66875,4.114107142857142,2.9500818657927894,2.5525512640548143,1.632945137996618,2.620753303310432
2012-05-31,PREMON,3.14,7.08,4.495,11.68,17.580000000000002,2.98,3.14,3.14,3.14,3.14,0.0,5.9214062499999995,9.664062499999993,7.632251773436355,5.1954638631762,10.04275211514502,4.49914001156546,3.916875,3.3925000000000054,3.560666740879877,2.961815871741286,4.818476350551821,0.0,7.155000000000001,5.6125000000000025,7.158121964817273,6.6113384654890615,4.194679882085067,4.324821977469263,22.666499999999996,22.6665,21.679303855981143,22.320922601482962,17.529561690429976,19.566315745567977,2.6750000000000003,2.662499999999999,2.9620491194756733,2.4684146543135133,8.65497577600679,6.968894176117547
2012-08-31,MONSOON,,4.82,5.535,9.13,21.3375,3.1,,,,,,5.006875,6.842812499999993,6.507351064061813,4.117284863329185,9.71823059710181,5.137727626110235,3.953125,3.7650000000000055,4.350400044527926,3.492595684076316,5.27601727696379,0.0,8.33125,6.6250000000000036,7.946873178890364,7.850934536533624,7.985399278460375,5.826600203359395,22.6665,22.6665,21.542582313588685,21.866239444490184,21.293048955768473,20.93839966690394,2.76625,2.674999999999999,3.017229471685404,2.3870513378728555,1.8642422160394219,2.386948860497248
2012-11-30,POMKH,,1.9,3.79,7.48,25.266,3.03,,,,,,5.3637500000000005,4.999999999999993,4.664410638437087,2.44457432278652,7.058846624334393,3.497718525120245,3.974375,4.068750000000006,4.126240026716756,3.401172700809578,3.791870550560549,0.0,9.392916666666668,7.685000000000004,7.7601239073342185,7.930248253624485,7.166939343002724,5.713972332797281,22.666500000000003,22.6665,23.031949388153212,22.801718797273633,25.226846511506185,25.85568251857591,2.8337499999999998,2.674999999999999,3.0223376830112425,2.308369900610259,1.9716751115291853,1.1194381306996757
2013-02-28,POMRB,,6.255,1.53,7.62,26.4825,2.32,,,,,,6.04125,5.013749999999993,5.3006463830622526,3.63674486747554,4.438083715494869,1.378768713221673,4.248125,3.837500000000006,3.0877440160300536,2.745817040333831,4.439350402464459,0.0,9.302083333333334,8.977500000000003,7.704074344400531,8.02019627454043,6.410262903165117,5.731848099771616,22.6665,22.6665,24.412169632891928,24.07916712819966,26.448018769097896,25.155047563302645,2.7637500000000004,2.857499999999999,2.7414026098067454,2.2322819381650527,0.6202010033886953,0.5444860436470411
2013-05-31,PREMON,3.14,9.88,5.59,15.003333333333332,17.580000000000002,2.79,3.14,3.14,3.14,3.14,0.0,6.576250000000001,5.713749999999994,7.132387829837352,5.655216745413172,7.863980261646049,4.539051737474508,4.343125,4.111250000000006,4.088646409618033,3.358098075076323,4.8184763143980565,0.0,8.530833333333332,9.808333333333335,10.623777939973651,11.581744559642784,9.071742627860596,9.812819948447906,22.666499999999996,22.6665,21.679301779735155,22.235929415982646,17.549628595115614,19.552806251380055,2.665,2.8099999999999987,2.7608415658840473,2.158701973934214,3.132728199622668,2.273501123662957
2013-08-31,MONSOON,,7.44,6.63,5.08,21.3375,2.73,,,,,,7.389375,6.368749999999994,7.255432697902412,5.416584697764775,8.507743410917307,7.169597308752701,4.31875,4.385000000000006,5.1051878457708195,4.052788719706471,5.276017295778715,0.0,9.360833333333332,8.795833333333334,8.406266763984192,9.390910191275452,10.239219453173423,9.77338595794767,22.6665,22.6665,21.54258106784109,21.80757428188376,21.310744279619232,20.783078837270125,2.5616666666666665,2.717499999999999,2.748504939530428,2.0875473358167,3.0945195342046006,2.9859862567564517
2013-11-30,POMKH,,3.56,3.455,5.36,25.266,2.61,,,,,,7.463333333333333,6.783749999999994,5.777259618741447,3.668009209859034,6.593322678054203,5.398968013878552,4.1937500000000005,4.301250000000007,4.445112707462492,3.699576981265912,3.791870552955803,0.0,11.091666666666667,8.265833333333333,7.1877600583905155,7.944380124190872,8.065859116138693,8.214166984653602,22.666500000000003,22.6665,23.031948640704655,22.76681631003191,25.242429761995922,25.490001093651166,2.5345833333333334,2.612499999999999,2.693102963718257,2.01873808029287,2.850989766823491,3.0865377964864256
2014-02-28,POMRB,,11.1,1.67,16.38,26.4825,1.913333333333333,,,,,,6.729583333333334,7.994999999999995,7.906355771244868,6.187648531046729,4.3859372662667795,2.5833771679311353,4.01,4.336250000000007,3.3350676244774955,2.9882340254087207,4.439350157002495,0.0,12.41019230769231,10.455833333333333,10.864656035034308,12.13645739024428,7.1434535364807195,7.726961827862018,22.6665,22.6665,24.412169184422794,24.064929482769653,26.461737579299225,25.359892919877694,2.6045833333333333,2.5108333333333324,2.3811951115642875,1.9521968950082835,1.853286426687208,2.4785564339586887
2014-05-31,PREMON,3.14,5.626666666666668,4.45,20.09,17.580000000000002,2.98,3.14,3.14,3.14,3.14,0.0,6.464062500000001,6.931666666666661,6.9944801294135885,4.855055119436955,8.764243756056691,8.054911956189775,3.9664062500000004,4.051250000000007,3.7810405746864975,3.2264391823404526,4.818476381254609,0.0,13.357884615384616,11.7275,14.554793621020584,17.00291671193501,12.89686292839272,12.35194761724054,22.666499999999996,22.6665,21.679301510653676,22.23709513013624,17.5617114677911,19.43925859901252,2.68625,2.5583333333333327,2.6207170669385724,1.8878490336946254,2.3647392471558515,2.590864441895615
2014-08-31,MONSOON,,5.823333333333334,6.3,10.541538461538464,21.3375,3.1,,,,,,5.189375,6.527499999999995,6.526021410981487,4.409796111191154,8.405721816422336,4.083090505119622,4.413437500000001,3.968750000000007,4.788624344811899,3.875530935001921,5.276017406046922,0.0,13.075384615384618,13.092884615384616,12.949491557227736,15.750599645752738,10.135345050069246,9.824999323466164,22.6665,22.6665,21.542580906392203,21.819726203073078,21.32139020540785,20.92953256836556,2.7112499999999997,2.6508333333333325,2.8124302401631436,1.8256221933162833,2.4611815213629287,2.3976487861162155
2014-11-30,POMKH,,3.0525,3.43625,7.48,25.266,2.893333333333333,,,,,,3.751041666666667,6.400624999999995,5.136612846588893,3.0519589296351484,6.19672891938654,4.225805161400462,5.0165625,3.9640625000000074,4.247674606887139,3.572458732144716,3.791870518382927,0.0,13.579134615384616,13.622884615384617,10.761694934336642,13.231282285467664,9.799630551796717,10.074372324339668,22.666500000000003,22.6665,23.03194854383532,22.78658425563612,25.251809047703663,25.611855113290883,2.6533333333333333,2.721666666666666,2.8447914774312197,1.7654464587729495,2.506852702571951,2.506019057340307
2015-02-28,POMRB,,1.41,5.2650000000000015,12.0,26.4825,1.83,,,,,,3.713541666666667,3.9781249999999955,3.6459677079533357,1.8127419107294014,3.9677741695873516,2.2151007879521885,5.1590625,4.8628125000000075,4.654604764132284,3.842816752575883,4.439349916417587,0.0,14.630384615384617,12.527884615384618,11.257016960601986,13.448643936174264,13.397019083348322,14.023218434616155,22.6665,22.6665,24.412169126301194,24.089439594090063,26.469999340219,25.414611687075997,2.513333333333333,2.7008333333333328,2.438874886458732,1.7072542154739219,1.9041255990027084,2.298842837489705
2015-05-31,PREMON,3.14,3.81,5.68,28.5,17.580000000000002,2.6,3.14,3.14,3.14,3.14,0.0,3.8840624999999998,3.5239583333333284,3.7115806247720013,2.3437161657198766,6.542869390514559,1.0231915187592415,4.743281250000001,5.170312500000008,5.064762858479369,4.137973480420027,4.818476362498766,0.0,15.00846794871795,14.630384615384617,18.15421017636119,21.676112174905903,16.625861212162537,15.133631111159513,22.666499999999996,22.6665,21.679301475780715,22.26289858024949,17.5689884280792,19.474217889757888,2.3841666666666668,2.6058333333333326,2.5033249318752393,1.650980097911496,2.9009941652297657,3.1095694530533846
2015-08-31,MONSOON,,7.34,6.21,10.541538461538464,21.3375,2.36,,,,,,4.3278125,3.903124999999995,5.1629483748632,4.059176247829974,6.26305607041452,2.764794103881355,4.16953125,5.147812500000008,5.522857715087621,4.480367340102598,5.276017511526227,0.0,15.934051282051282,14.630384615384617,15.1091414904321,18.771557839092104,12.107809736149985,13.829881034150471,22.6665,22.6665,21.54258088546843,21.844590460981358,21.32780018080613,20.91222673747821,2.3379166666666666,2.4208333333333325,2.4459949591251435,1.5965608735936587,2.88881215369486,2.9917503679370125
2015-11-30,POMKH,,2.9,0.2,10.504666666666667,25.266,2.6,,,,,,4.713125,3.8649999999999944,4.25776902491792,2.847747984638366,4.765739782000472,5.3264012394984634,3.5378125,4.338750000000007,3.393714629052573,3.1412470877836434,3.791870506610224,0.0,16.48155128205128,15.386551282051283,13.267351560925928,16.46061591970045,10.428202432962166,11.96918896829615,22.666500000000003,22.6665,23.03194853128106,22.809167167316343,25.257455643230745,25.678197413648835,2.5445833333333336,2.3474999999999993,2.507596975475086,1.543935405575605,2.5247251288331185,2.628114606971133
2016-02-29,POMRB,,5.1125,3.91125,16.38,26.4825,1.7533333333333332,,,,,,4.054375,4.790624999999994,4.599661414950752,3.309834457146987,2.7854289679922015,2.1044364570225538,2.9403125,4.000312500000007,3.6007287774315433,3.19072662439328,4.439349987907775,0.0,16.48155128205128,16.48155128205128,14.512410936555556,17.44303145843098,14.766895912500033,13.512593214980352,22.6665,22.6665,24.412169118768638,24.108864973309696,26.474973436842234,25.309660010806617,2.9683333333333333,2.3283333333333327,2.205891518618385,1.493044560222288,1.4643223052645018,1.6955450327306985
2016-05-31,PREMON,3.14,3.19,1.98,28.5,17.580000000000002,4.33,3.14,3.14,3.14,3.14,0.0,3.591875,4.635624999999995,4.035796848970452,2.673843547679615,6.310541753509191,3.709976340182002,3.5678125,3.075312500000007,2.952437266458926,2.718673821477451,4.818476430025587,0.0,18.09596794871795,16.48155128205128,20.107446561933333,23.933500230408292,23.44612110001548,20.711186879041705,22.666499999999996,22.6665,21.679301471261184,22.278575100479994,17.573369991719453,19.48711932879538,3.284583333333333,2.760833333333333,3.055534911171031,1.4438311872268585,2.3158752477784486,2.2138892725930726
2016-08-31,MONSOON,,2.69,5.13,10.541538461538464,21.3375,4.02,,,,,,3.8628124999999995,3.473124999999995,3.497478109382271,2.208210020686307,5.955332890878826,2.314880102724809,4.70015625,2.8053125000000065,3.8234623598753554,3.2188229492768903,5.276017566054417,0.0,18.780540865384616,16.48155128205128,16.281083321775384,19.840929774551768,12.78313473400879,14.95432773783012,22.6665,22.6665,21.54258088275671,21.85643467435579,21.33165975994385,20.855901401639848,3.3866666666666667,3.175833333333333,3.4413209467026182,1.3962399722389134,2.5235034706224644,2.2550742741784524
2016-11-30,POMKH,,3.85,6.3,23.42,25.266,3.47,,,,,,4.891249999999999,3.7106249999999954,3.6384868656293623,2.5177809194773464,3.6135191661069035,1.952046230824369,5.7275,4.330312500000007,4.8140774159252135,3.8702801959952544,3.7918701724297863,0.0,17.85069711538462,19.710384615384616,19.13664999306523,22.849038792641338,11.604530262783946,14.098931985113769,22.666500000000003,22.6665,23.031948529654024,22.81734100441883,25.260855454741705,25.599414140123375,3.2637499999999995,3.393333333333333,3.4527925680215708,1.3502174442248402,3.084511217814214,3.2705304963505655
2017-02-28,POMRB,,6.33,6.87,8.941250000000002,26.4825,1.7,,,,,,6.795,4.014999999999995,4.715092119377617,3.697778864405497,2.0420537560613754,2.7938208136333906,6.484375,5.070000000000007,5.6364464495551285,4.468796352757471,4.43934994462534,0.0,17.850697115384616,17.850697115384616,15.058489995839139,18.050147070573303,18.461901677260663,18.243170302343714,22.6665,22.6665,24.412169117792416,24.113674273263648,26.477968275649424,25.31873560313064,3.14125,3.3799999999999994,2.7516755408129425,1.3057118872246734,2.3574160765140926,3.2957665046959637
2017-05-31,PREMON,3.14,10.2,7.24,28.5,17.580000000000002,3.4,3.14,3.14,3.14,3.14,0.0,7.739999999999999,5.767499999999995,6.9090552716265705,5.815847775571926,5.948522718984901,4.593476818259575,6.047499999999999,6.385000000000008,6.277867869733077,4.978395821392836,4.818476206463882,0.0,17.85069711538462,17.850697115384616,20.435093997503483,23.787336718467373,26.579854803735472,21.35788514560484,22.666499999999996,22.6665,21.67930147067545,22.2806731091822,17.57600809478641,19.458257002078142,3.2424999999999997,3.1474999999999995,3.0110053244877655,1.2626733254709765,4.593003567338863,4.970768786936425
2017-08-31,MONSOON,,10.91,5.925,10.541538461538464,21.3375,3.97,,,,,,7.0675,7.822499999999994,8.509433162975942,6.959430605434782,7.027043540767313,7.401810986768981,4.8825,6.583750000000008,6.136720721839846,4.985070262517808,5.276017597614733,0.0,17.850697115384616,17.850697115384616,16.477671783117476,19.304618633018336,12.675567372656428,15.477845587460347,22.6665,22.6665,21.542580882405268,21.85643067234732,21.333983610548245,20.87176953802201,3.3537500000000002,3.135,3.3946031946926594,1.2210533956261471,3.859132619470172,4.0964854224195495
2017-11-30,POMKH,,3.19,2.01,23.42,25.266,4.33,,,,,,6.039375,7.6574999999999935,6.381659897785565,4.122863524047992,6.075447961937542,7.917035084867607,3.925,5.511250000000008,4.486032433103907,3.9635825065221013,3.7918704327807644,0.0,15.723704927884619,17.850697115384616,19.254603069870484,22.034109216083806,16.759571877686554,19.729898721860078,22.666500000000003,22.6665,23.031948529443163,22.815733229342612,25.26290248364268,25.596092092555157,3.4156250000000004,3.349999999999999,3.768761916815596,1.1808053354663397,3.2320135352704193,3.1938341874875196
2018-02-28,POMRB,,1.61,1.84,8.941250000000002,26.4825,1.73,,,,,,5.087499999999999,6.477499999999994,4.472995938671339,2.323178241766047,3.896821614536372,2.3148801027248096,3.5465625,4.253750000000008,3.4276194598623446,3.2147987737395844,4.439350176234182,0.0,13.596712740384618,17.850697115384616,15.129261841922292,17.187430265333397,14.802021082112356,14.595273808280053,22.6665,22.6665,24.412169117665897,24.11091221784076,26.479771460812998,25.339750107835044,3.476875,3.3574999999999995,2.9532571500893576,1.1418839032933703,1.7231876432948905,2.0501902557946687
2018-05-31,PREMON,3.14,6.6949999999999985,4.61,11.4840625,17.580000000000002,3.865,3.14,3.14,3.14,3.14,0.0,6.75875,5.601249999999994,5.361797563202803,3.776094026019023,6.524612402230947,1.168325067519418,3.480625,3.596250000000008,3.900571675917407,3.424570810947862,4.8184764112903835,0.0,13.596712740384618,13.596712740384618,13.671182105153374,14.963430111820898,27.795113167668415,21.40395843993872,22.666499999999996,22.6665,21.679301470599537,22.277337402046232,17.5775964851491,19.45374047286101,3.4262499999999996,3.4737499999999994,3.3179542900536148,1.1042454069713306,3.6131972590766734,3.5508410871479192
2018-08-31,MONSOON,,6.8,5.5275,10.541538461538464,21.3375,3.995,,,,,,,4.573749999999994,5.937078537921682,4.397709177375522,6.809432150234436,4.858345544746895,,3.4968750000000073,4.551343005550445,3.809659808905996,5.276017638791921,0.0,,13.596712740384618,12.419324647707409,13.038439184737586,9.356975880793058,12.274017479507737,,22.6665,21.542580882359722,21.8529242208295,21.335382792317755,20.874235484986812,,3.479999999999999,3.588772574032169,1.067847543456802,4.242035303453162,3.859484895955379
2018-11-30,POMKH,,20.67,1.88,23.42,25.266,3.9,,,,,,,8.943749999999994,11.83024712275301,,5.100834579612696,4.9345406578459885,,3.464375000000007,3.482805803330267,,3.791870266125141,0.0,,13.596712740384618,16.819594788624446,,17.27219538479208,17.136322569918292,,22.6665,23.031948529415835,,25.264134994505945,25.614159013019126,,3.372499999999999,3.713263544419301,,4.417325760326245,4.219317796631407
