Date,Season,Haisar Bazar,Sotha,Mehdawal,Semariyawan,Khalilabad,Baghauli,Haisar Bazar_Trend,Haisar Bazar_SMA,Haisar Bazar_EWMA,Haisar Bazar_DES,Haisar Bazar_TES,Haisar Bazar_ARIMA,Sotha_Trend,Sotha_SMA,Sotha_EWMA,Sotha_DES,Sotha_TES,Sotha_ARIMA,Mehdawal_Trend,Mehdawal_SMA,Mehdawal_EWMA,Mehdawal_DES,Mehdawal_TES,Mehdawal_ARIMA,Semariyawan_Trend,Semariyawan_SMA,Semariyawan_EWMA,Semariyawan_DES,Semariyawan_TES,Semariyawan_ARIMA,Khalilabad_Trend,Khalilabad_SMA,Khalilabad_EWMA,Khalilabad_DES,Khalilabad_TES,Khalilabad_ARIMA,Baghauli_Trend,Baghauli_SMA,Baghauli_EWMA,Baghauli_DES,Baghauli_TES,Baghauli_ARIMA
2006-02-28,POMRB,2.1,1.88,3.73,2.6020000000000003,3.34,3.432,2.7956250000000002,2.8287499999999985,2.4873319523135153,2.821753570120652,3.289139056075112,3.41544772931989,3.1862500000000002,3.2616666666666685,2.5540863300531895,2.6700831266763094,3.23533384855214,3.145004911612229,3.3262500000000004,3.7125000000000004,3.4976367765643204,3.6870595698465065,4.178975569612637,4.1453295347091474,2.9055000000000004,2.905499999999999,2.4111254528354644,3.1375638702927726,2.660849939064382,2.531099640814172,3.21,3.527499999999998,3.159491179276988,4.013086355829667,3.9513926609001553,3.2289068928133364,3.0050238095238098,3.0050238095238084,2.9666586128495016,3.2520436350213604,3.3139007218635443,3.6817741402504285
2006-05-31,PREMON,4.13,6.5,4.74,6.66,4.85,4.101428571428571,2.879375,2.698749999999998,3.144399171388109,3.0957681153765364,4.185021547890026,3.8886157072263483,3.0033333333333334,3.3766666666666687,4.132451798031914,3.7293721015844477,5.05573559207178,4.284350579062874,3.3850000000000002,3.3625000000000007,3.9945820659385927,3.830483712455148,4.940463290739629,4.850879184402716,2.9055,2.905499999999999,4.110675271701279,3.643916991032652,6.455029047297611,6.419998980103213,3.35125,3.2149999999999985,3.8356947075661925,4.218683680625207,5.049497888386993,4.468561634809693,3.0050238095238093,3.0050238095238084,3.4205665962811294,3.6372408507557883,3.950345793220037,3.4340411577737138
2006-08-31,MONSOON,3.385,2.023333333333333,2.35,0.8699999999999999,3.18,2.1216666666666666,3.119375,2.8924999999999983,3.2406395028328654,3.1713573343038957,1.656948856635578,1.4927182287696048,3.1975,2.9958333333333353,3.2888044121524818,3.2707760302722937,2.3660812049853597,3.221415952725106,3.5637499999999998,3.2900000000000005,3.3367492395631553,3.6500627940530386,2.511393587567581,2.584910517756933,2.9055,2.905499999999999,2.814405163020767,3.4275869210987975,0.8767563720577853,0.8489999814789762,3.6675,3.2049999999999987,3.5734168245397155,4.15708318072507,2.160935008787772,2.0605700485834113,3.0050238095238093,3.0050238095238084,2.901006624435344,3.317638630606131,1.9818856043491055,2.4696515519459075
2006-11-30,POMKH,1.85,1.64,3.1,1.49,2.62,2.365,3.3656249999999996,2.866249999999998,2.684383701699719,2.859829751512563,2.709115722112462,2.6762326497980524,3.3979166666666663,3.0108333333333355,2.629282647291489,2.742907883481116,2.6589255672119787,2.315656208088074,3.6437500000000003,3.4800000000000004,3.242049543737893,3.581509399301001,3.206536258735275,3.046795937381953,2.9055000000000004,2.905499999999999,2.28464309781246,3.2769792782620084,1.4938034991308053,1.455999977949056,3.8375000000000004,3.4974999999999987,3.1920500947238293,4.00497288948624,3.1148208600833724,2.7656751784299924,3.0050238095238093,3.0050238095238084,2.6866039746612067,3.0793675197647197,2.3541512129660207,2.621131491623344
2007-02-28,POMRB,4.125,3.373333333333333,4.4,2.6020000000000003,4.7,3.432,3.11375,3.3724999999999983,3.2606302210198317,3.1398834450262076,3.1998018760370877,3.4897968868830813,3.64,3.384166666666669,2.9269029217082267,2.8305675185074923,2.878690936441683,2.5690175051275794,3.4650000000000003,3.6475,3.7052297262427363,3.688075257936497,3.983829620460242,4.130425874352527,2.9055000000000004,2.905499999999999,2.4115858586874763,3.255575107233041,2.713694265642385,2.5375452131231744,3.7703125,3.8374999999999986,3.7952300568342974,4.164473729526749,3.931501915592645,3.597800718883124,3.0050238095238098,3.0050238095238084,2.984762384796724,3.1971161761502995,3.4080577171799407,3.5733965300125634
2007-05-31,PREMON,4.075,6.61,4.71,6.66,4.85,4.101428571428571,2.9181250000000003,3.358749999999999,3.586378132611899,3.395632311791835,4.656315634294405,4.455126777135188,4.234583333333333,3.411666666666669,4.400141753024936,4.018044388614267,5.217485614218413,5.0126415369402695,2.99625,3.64,4.107137835745641,3.8268440530771204,4.990170867525039,4.9610228352037575,2.9055,2.905499999999999,4.110951515212486,3.7306516560471867,6.544883273277906,6.4418175427415845,3.635625,3.837499999999999,4.217138034100579,4.335414234858532,5.305509472269742,4.932261059253056,3.0050238095238093,3.0050238095238084,3.431428859449463,3.5209998485051437,4.023384902041648,4.170220627215472
2007-08-31,MONSOON,1.4249999999999998,3.85,0.95,0.8699999999999999,2.6425,2.1216666666666666,2.7575000000000003,2.868749999999999,2.721826879567139,2.9669988191255072,1.9886923936630863,2.332694241825706,4.760416666666667,3.868333333333336,4.180085051814961,4.199626201361284,2.513330042805798,3.026543002907377,2.5725,3.29,2.844282701447385,3.464207841339025,2.538542333393038,2.529345791248428,2.9055,2.905499999999999,2.8145709091274913,3.4859712056281507,0.923642543359364,0.8509090992806628,3.440625,3.703124999999999,3.587282820460347,4.161363790028535,2.365758343588342,2.2148408818324734,3.0050238095238093,3.0050238095238084,2.907523982336344,3.167427100936209,2.038543226010978,2.266506816326223
2007-11-30,POMKH,2.245,4.57,0.75,1.49,2.08,2.365,2.566875,2.967499999999999,2.531096127740284,2.769017792859941,2.4331874568465515,2.012690920959993,5.03125,4.600833333333336,4.336051031088977,4.562257988551503,3.276774142171384,2.7806971247525762,2.46875,2.7025,2.006569620868431,3.1066216726206117,2.8297734993546566,2.529327153113468,2.9055000000000004,2.905499999999999,2.2847425454764947,3.309860747072172,1.535621927833315,1.4590909298589418,3.4068750000000003,3.5681249999999993,2.984369692276208,3.9042595048479054,3.1712203163650274,2.5780785810144438,3.0050238095238093,3.0050238095238084,2.6905143894018066,2.9169576006064015,2.3981014492732595,2.461367054148667
2008-02-29,POMRB,2.4450000000000003,4.65,3.36,2.6020000000000003,3.68,3.432,2.5143750000000002,2.547499999999999,2.496657676644171,2.642145684086533,3.101774926646287,3.0351921889904645,4.74125,4.920000000000002,4.461630618653386,4.877151051246751,4.144441323031671,3.9620810715160237,2.5149999999999997,2.4425,2.5479417725210585,3.1186374894254247,3.048601440831354,3.1444584178143273,2.9055000000000004,2.905499999999999,2.4116455272858968,3.265194531735478,2.7330134089645424,2.542916530847386,3.3690625,3.3131249999999994,3.262621815365725,3.8929486771925164,3.8686542505303994,3.5792062882886526,3.0050238095238098,3.0050238095238084,2.9871086336410837,3.034944787537721,3.442150628509503,3.4477487963907203
2008-05-31,PREMON,4.23,7.5,4.92,6.66,5.6,4.101428571428571,2.2906250000000004,2.586249999999999,3.1899946059865023,2.980466953242657,4.138817483783768,4.065168743347281,3.9650000000000003,5.142500000000002,5.676978371192032,6.104673400162281,6.486294917323483,6.394708454110631,2.8649999999999998,2.495,3.496765063512635,3.3336832290183263,4.0252901764078866,4.161751494844639,2.9055,2.905499999999999,4.1109873163715385,3.71626313320329,6.59670506065766,6.459999703548721,3.2575000000000003,3.500625,4.197573089219435,4.16771977595509,5.051283931641134,4.605408616444457,3.0050238095238093,3.0050238095238084,3.4328366087560784,3.3672096591311216,4.0498313264658545,4.071404186833219
2008-08-31,MONSOON,0.85,0.64,1.11,0.8699999999999999,1.59,2.1216666666666666,2.209375,2.442499999999999,2.253996763591901,2.468767030920399,1.6495118229881878,1.7434098708793442,3.4575,4.340000000000002,3.6621870227152193,4.887402427409783,3.6759909202918952,4.2224141080219475,3.31125,2.535,2.5420590381075807,3.037196935558392,1.9061762653141778,1.9914596611523474,2.9055,2.905499999999999,2.814592389822923,3.451382106726701,0.9415129787215759,0.8525000329936375,3.26875,3.2375,3.154543853531661,3.830495694302096,2.3123227316499233,2.5007313493090773,3.0050238095238093,3.0050238095238084,2.9083686319203137,3.0316292254652413,2.059058146490028,2.1887920130138854
2008-11-30,POMKH,1.03,1.57,3.39,1.49,2.24,2.365,2.220625,2.138749999999999,1.7643980581551406,2.057772687904394,2.0314777184665602,1.9237752882818784,3.269375,3.5900000000000016,2.8253122136291315,4.0076166593738884,3.2141455027707067,2.9272602661020772,3.42,3.1950000000000003,2.8812354228645485,3.0623719557036817,2.4216628016615727,2.041002656466361,2.9055000000000004,2.905499999999999,2.284755433893754,3.2585017040204947,1.5508294408589953,1.461666726697815,3.20625,3.2775,2.7887263121189965,3.603735675014724,2.918026721176962,2.1872709763613005,3.0050238095238093,3.0050238095238084,2.6910211791521883,2.8040375593537914,2.414015205912381,2.4002477644584554
2009-02-28,POMRB,3.01,3.59,4.29,2.6020000000000003,3.61,3.432,2.2556249999999998,2.279999999999999,2.2626388348930844,2.1803181408350363,2.4844155966161274,2.4481871748186874,3.33875,3.3250000000000015,3.1311873281774787,3.841387081345727,3.258714246081836,3.2905824351675292,3.6187499999999995,3.4275,3.444741253718729,3.203455977213615,3.503166749432986,3.8436336579791495,2.9055000000000004,2.905499999999999,2.4116532603362524,3.199657515130977,2.73092052454904,2.5474614988859847,3.27625,3.26,3.117235787271398,3.591231360108772,3.698076669863144,3.6378651072311676,3.0050238095238098,3.0050238095238084,2.987412707491313,2.9461521649761893,3.454495187711075,3.399681151450249
2009-05-31,PREMON,3.755,7.055,4.86,6.66,5.17,4.101428571428571,2.48375,2.161249999999999,2.8595833009358507,2.4986626161572336,3.8349689859242746,3.8501976709097927,3.61625,3.213750000000001,4.7007123969064875,4.8371957275928645,5.5517337799976785,5.919087505852517,3.8175,3.4125,4.010844752231238,3.408331349489933,4.614412967439695,4.6320881667124505,2.9055,2.905499999999999,4.110991956201752,3.636390029392378,6.623319194087399,6.4753846321610435,3.4875000000000003,3.1525000000000003,3.938341472362839,3.812613855122205,4.900816339950193,4.7116731339012325,3.0050238095238093,3.0050238095238084,3.433019053066216,3.3027371858378816,4.059407201310296,4.033601088993144
2009-08-31,MONSOON,1.605,1.64,2.76,0.8699999999999999,2.58,2.1216666666666666,2.553125,2.349999999999999,2.3577499805615103,2.270722990162622,1.3002813083391298,1.7036819518131399,3.6425,3.463750000000001,3.4764274381438924,3.9971422757073727,2.8786126430493955,2.8204298258639433,3.7375000000000003,3.825,3.510506851338742,3.3233076955046723,2.311584384286512,2.0240696564506053,2.9055,2.905499999999999,2.814595173721051,3.360841660096211,0.9415517189301479,0.8538462097138129,3.7537499999999997,3.4000000000000004,3.395004883417703,3.639745243679893,2.1059640167889246,2.2476611843373866,3.0050238095238093,3.0050238095238084,2.9084780985063965,2.9889504964468827,2.0664863079609312,2.1590615319204844
2009-11-30,POMKH,2.1,2.79,3.33,1.49,2.94,2.365,2.50125,2.6174999999999993,2.254649988336906,2.1869492860390247,1.9750416340176868,1.8979768353804056,3.571875,3.7687500000000007,3.2018564628863353,3.594222269301568,2.9204213674817288,2.5147278889189595,3.6775,3.8100000000000005,3.4383041108032453,3.3195683906182816,3.1793151995416826,2.899541811088967,2.9055000000000004,2.905499999999999,2.2847571042326305,3.1604191314924606,1.5500621035510553,1.4638462504027396,3.97125,3.5750000000000006,3.2130029300506218,3.5288413313416087,2.9508740130655147,2.4943517920585503,3.0050238095238093,3.0050238095238084,2.691086859103838,2.7796309149686707,2.4197773512760326,2.376866042970029
2010-02-28,POMRB,2.495,2.58,3.71,2.6020000000000003,5.04,3.432,2.4225,2.488749999999999,2.350789993002144,2.215369670460871,2.7266619062655906,3.048099642818067,3.5212499999999998,3.5162500000000003,2.953113877731801,3.190120364704174,3.3891598253765647,3.550151642452102,3.75,3.665000000000001,3.546982466481947,3.365898586278428,4.029407242055791,4.141498311860725,2.9055000000000004,2.905499999999999,2.4116542625395785,3.0962790938143243,2.7170023642020382,2.5513571921682674,4.28625,3.932500000000001,3.9438017580303733,3.7361968281288296,3.864317845900593,3.84395023392218,3.0050238095238098,3.0050238095238084,2.987452115462303,2.9372252736231728,3.458964977351744,3.3812924513802836
2010-05-31,PREMON,3.855,7.5,4.96,6.66,5.48,4.101428571428571,2.255,2.513749999999999,2.952473995801286,2.594849732090239,3.8764261489485072,4.038758923788105,3.26125,3.6275000000000004,4.771868326639081,4.459531616096102,5.3626082672516375,5.851542303386388,3.8100000000000005,3.6900000000000013,4.112189479889168,3.572209714940422,4.827565378897335,4.665629478711407,2.9055,2.905499999999999,4.110992557523748,3.527790438673073,6.634687527940999,6.488571735466154,4.7325,4.010000000000002,4.558281054818224,4.001509101624485,5.319739842631737,5.203577295917591,3.0050238095238093,3.0050238095238084,3.43304269784881,3.3071462286924147,4.062874489650131,4.019139181568507
2010-08-31,MONSOON,0.875,0.79,3.24,0.8699999999999999,4.79,2.1216666666666666,2.069375,2.331249999999999,2.1214843974807716,2.2085722764318523,1.3572615137709236,1.5576135367396022,3.0024999999999995,3.415,3.1791209959834488,3.4706556684591785,2.867179240945904,2.59556665141368,3.72875,3.810000000000002,3.763313687933501,3.5374283075057327,2.4927124109049794,2.269890523440103,2.9055,2.905499999999999,2.814595534514248,3.249860558904269,0.9321819213129152,0.8550000773672297,4.765,4.562500000000002,4.650968632890934,4.151438829010754,2.5031088053420922,2.384731753691616,3.0050238095238093,3.0050238095238084,2.908492285375953,3.0022120121485667,2.0691759397776455,2.1476878750691073
2010-11-30,POMKH,1.49,1.56,3.33,1.49,4.3,2.365,1.9700000000000002,2.178749999999999,1.868890638488463,2.0037737757509464,1.8233485432490404,1.7424217950437972,2.40625,3.1075,2.5314725975900694,2.83314975617102,2.674008192345809,2.3065227275516027,3.6275000000000004,3.810000000000002,3.5899882127601,3.516763496064778,3.4450299442296948,3.2326443116803936,2.9055000000000004,2.905499999999999,2.284757320708549,3.0493396862674116,1.5411444519671607,1.4657144166436775,4.6049999999999995,4.902500000000002,4.510581179734561,4.21839803770995,3.710490235939261,3.224491615361063,3.0050238095238093,3.0050238095238084,2.691095371225572,2.7980090055698246,2.421863742311462,2.3679211599064693
2011-02-28,POMRB,1.62,1.74,3.06,2.6020000000000003,3.94,3.432,2.0,1.9599999999999993,1.769334383093078,1.8566310545667308,2.4534455382918643,2.5888314970142394,2.0125,2.8975,2.2148835585540416,2.3648521840877312,2.867129889659572,2.792473873642055,3.5337499999999995,3.6475000000000017,3.3779929276560603,3.4622138726609983,4.219919424416103,4.237918687500267,2.9055000000000004,2.905499999999999,2.4116543924251292,2.986634632772059,2.6980991470818263,2.554733465643202,4.123749999999999,4.627500000000002,4.282348707840736,4.2242335177907835,4.743977838246508,4.409508993301945,3.0050238095238098,3.0050238095238084,2.987457222735343,2.958523247215331,3.4605834247264626,3.3742576925453474
2011-05-31,PREMON,3.935,3.57,4.8,6.66,5.3,4.101428571428571,2.1825,1.979999999999999,2.6356006298558468,2.313006308592063,3.4436426496524355,3.5757725102882896,2.14125,1.915,2.756930135132425,2.5548889783988664,4.751478034364212,5.631167000322089,3.4687499999999996,3.6075000000000017,3.946795756593636,3.6393276261647967,4.780195881811362,4.581551385255526,2.9055,2.905499999999999,4.110992635455077,3.4196962629704886,6.6378890635195,6.500000578517724,3.4975000000000005,4.582500000000002,4.689409224704441,4.429621943158994,5.803576614427779,4.898945562168511,3.0050238095238093,3.0050238095238084,3.4330457622126342,3.329868599751024,4.064129945535559,4.013606651795444
2011-08-31,MONSOON,1.035,1.57,2.65,0.8699999999999999,1.12,2.1216666666666666,2.56625,2.019999999999999,1.9953603779135078,2.0220600407404903,1.0604461388948356,1.2373779761234194,2.21,2.1100000000000003,2.282158081079455,2.1482024118876266,1.3260486142958134,0.655358686455112,3.59375,3.4600000000000013,3.4280774539561816,3.521334784657587,2.41346623946462,2.355815109374608,2.9055,2.905499999999999,2.8145955812730463,3.145064865517007,0.9191560410750526,0.8560000977665599,3.3687500000000004,3.6650000000000027,3.2616455348226645,3.998526369735325,2.854214699772737,2.639752450483531,3.0050238095238093,3.0050238095238084,2.908494123994247,3.0241451294274464,2.070149817275842,2.1433367826709118
2011-11-30,POMKH,2.79,1.81,3.4,1.49,2.96,2.365,2.79,2.3449999999999993,2.3132162267481045,2.188486277592642,1.647660954563856,1.7914205683590851,2.256875,2.1725000000000003,2.0932948486476732,1.9029449407749768,1.783295493055189,1.5463958795102288,3.7125,3.4775000000000014,3.4168464723737086,3.5102005214264476,3.221230271495581,3.0436127146271814,2.9055000000000004,2.905499999999999,2.2847573487638275,2.9491396436093247,1.5293012985635714,1.467333496912325,3.44375,3.3300000000000027,3.1409873208935988,3.857232225621746,3.2575958968877954,2.2410442696610393,3.0050238095238093,3.0050238095238084,2.6910964743965486,2.8177308011515727,2.422619194886501,2.3644992162687126
2012-02-29,POMRB,3.39,2.04,3.99,2.6020000000000003,4.25,3.432,2.7673437499999998,2.7874999999999996,2.743929736048863,2.503266116099751,2.6690468160805287,2.923231842585228,2.1859374999999996,2.2475,2.0719769091886038,1.7966580356474569,2.296063133946508,2.065799722798634,3.6725,3.7100000000000013,3.646107883424225,3.576824285005432,4.079270907322749,4.080698694456205,2.9055000000000004,2.905499999999999,2.4116544092582965,2.891807264334865,2.678604580954804,2.557687710523039,3.5715624999999998,3.407500000000003,3.5845923925361594,3.913517479671797,4.113711108116418,3.9363193903437264,3.0050238095238098,3.0050238095238084,2.987457884637929,2.975405449102989,3.461169441544994,3.3715664837204464
2012-05-31,PREMON,3.955,3.645,4.82,6.66,5.59,4.101428571428571,2.5634375,2.7924999999999995,3.2283578416293177,2.951505458424255,4.071403602661438,4.528473152584713,2.006875,2.26625,2.7011861455131623,2.242421311599487,4.424498115953791,4.762886560021249,3.5512500000000005,3.7150000000000007,4.115664730054535,3.7467813655255306,4.942562208557358,4.895003627629974,2.9055,2.905499999999999,4.110992645554978,3.330353331332659,6.637527362598648,6.510000835107786,3.574375,3.480000000000003,4.386755435521696,4.167460875276284,5.361311563714537,5.040357041355292,3.0050238095238093,3.0050238095238084,3.433046159354186,3.343557615478216,4.064584528288929,4.01149013390213
2012-08-31,MONSOON,0.83375,0.9275,2.31,0.8699999999999999,1.8525,2.1216666666666666,2.2184375000000003,2.7421874999999996,2.2705147049775904,2.5632851540569432,1.5270550313890707,1.796164785686106,1.845625,2.105625,1.9917116873078973,1.8148283466884307,1.1117098988518235,0.6688232676814678,3.425,3.6300000000000003,3.393398838032721,3.574864587630401,2.535540061765298,2.4673500700445476,2.9055,2.905499999999999,2.8145955873329864,3.0619403851253106,0.905999796612809,0.8568751172714628,3.2918749999999997,3.6631250000000026,3.3730532613130175,3.8534162113151638,2.5583624222102164,2.5322632567963836,3.0050238095238093,3.0050238095238084,2.9084943622791783,3.0345503592146525,2.0705024444925484,2.141672234029695
2012-11-30,POMKH,1.36,1.02,2.77,1.49,2.25,2.365,2.0703125,2.384687499999999,1.9063088229865544,2.3129739953263866,1.93718240025436,1.8289153629383086,1.7737500000000002,1.9081249999999996,1.6030270123847385,1.4904598819236803,1.448979137348195,1.2226931273109063,3.4,3.4725000000000006,3.1440393028196327,3.4761246531071337,3.212528003632512,3.0191365674793964,2.9055000000000004,2.905499999999999,2.284757352399792,2.872676995139093,1.5176517728209966,1.4687501948277064,3.0856250000000003,3.4856250000000024,2.92383195678781,3.613421554391775,3.1673575695696794,2.554289681098088,3.0050238095238093,3.0050238095238084,2.6910966173675073,2.8250655170369865,2.4228927335393426,2.3631901216526314
2013-02-28,POMRB,2.06,1.54,3.61,2.6020000000000003,2.7,3.432,2.0554687499999997,2.052187499999999,1.9677852937919327,2.2489934477637394,2.5026251446480168,2.491906533285079,1.7321875,1.7831249999999998,1.577816207430843,1.3923864693271246,1.8340569325506615,1.565603736820457,3.34,3.377500000000001,3.3304235816917798,3.4946763870588247,3.8947290130424195,3.856417831009364,2.9055000000000004,2.905499999999999,2.4116544114398755,2.822179792041639,2.660986248647045,2.560294402441025,2.9303125000000003,3.0981250000000022,2.834299174072686,3.454466661144288,3.8995544992673423,3.7558466792512144,3.0050238095238098,3.0050238095238084,2.9874579704205044,2.9799386966840524,3.461381629915754,3.3705369381298773
2013-05-31,PREMON,4.1,3.57,5.0,6.66,5.49,4.101428571428571,2.005625,2.088437499999999,2.8206711762751597,2.7116483062734376,3.596451012575332,3.638310268805488,1.6987499999999998,1.7643749999999998,2.3746897244585057,1.9865010235687297,3.9518454443625526,3.97203704370351,3.2812500000000004,3.422500000000001,3.998254149015068,3.693601615640058,4.702701779264626,4.690647695601311,2.9055,2.905499999999999,4.1109926468639255,3.2676838968874438,6.636297499408002,6.518824608725541,2.6037500000000007,3.073125000000002,3.896579504443612,3.7194808514689885,4.88005967507387,4.632510392983093,3.0050238095238093,3.0050238095238084,3.433046210823731,3.3455257669492324,4.064749126250563,4.0106804413787325
2013-08-31,MONSOON,0.57,0.67,1.65,0.8699999999999999,0.71,2.1216666666666666,1.9125,2.022499999999999,1.9204027057650959,2.2567827938838443,1.2164871982394696,1.325807489675599,1.6637499999999998,1.6999999999999997,1.6928138346751034,1.6123703013841164,0.7504858662644982,0.43007033644615467,3.26875,3.257500000000001,3.058952489409041,3.4393326205200974,2.414508491921436,2.4342377595386315,2.9055,2.905499999999999,2.814595588118355,3.00620482842167,0.8945706669193427,0.8576471948629575,2.4475,2.7875000000000023,2.6219477026661666,3.2706736914181658,2.1533399609669606,2.4142581560437617,3.0050238095238093,3.0050238095238084,2.908494393160905,3.0345868672555247,2.0706301258017406,2.141035446316309
2013-11-30,POMKH,1.225,1.01,2.96,1.49,0.78,2.365,1.83125,1.988749999999999,1.6422416234590576,1.9930881422529885,1.639028642555134,1.760288398123588,1.64875,1.6974999999999998,1.419688300805062,1.3901112433462275,1.1168202376532839,0.8477770729341216,3.21,3.3050000000000015,3.0193714936454246,3.3760571977424574,2.9389576387141614,2.704778392448036,2.9055000000000004,2.905499999999999,2.284757352871013,2.8237187258475935,1.507774220782111,1.4700002249221835,2.39375,2.420000000000002,1.8851686215997,2.8651538120389843,2.614880120386931,2.1645471478247007,3.0050238095238093,3.0050238095238084,2.6910966358965434,2.823758523314432,2.4229917780023187,2.3626893160008535
2014-02-28,POMRB,1.45,1.27,3.32,2.6020000000000003,2.92,3.432,1.8618750000000002,1.8362499999999988,1.5653449740754346,1.8131603198307573,2.2477327450475135,2.3316195964483413,1.6687500000000002,1.6299999999999997,1.3598129804830372,1.288100905829606,1.5921721093801762,1.3143365758199588,3.19375,3.2325000000000017,3.1396228961872548,3.3649301573502113,3.752358289532478,3.781602320857837,2.9055000000000004,2.905499999999999,2.4116544117226075,2.7797828887973415,2.646340739024688,2.5626114668899196,2.3225,2.4750000000000023,2.29910117295982,2.803306884929232,3.1636229519351664,3.169816697204571,3.0050238095238098,3.0050238095238084,2.987457981537926,2.977664913689421,3.4614584603125302,3.3701430764149283
2014-05-31,PREMON,4.0600000000000005,3.72,4.82,6.66,4.84,4.101428571428571,2.05890625,1.826249999999999,2.563206984445261,2.313985465754438,3.2473993545353492,3.459499235670103,1.670625,1.6674999999999995,2.3038877882898223,2.028491126058343,3.702082298926782,3.547281294192099,3.319375,3.1875000000000018,3.811773737712353,3.550820314905203,4.5185490317079084,4.538593446910914,2.9055,2.905499999999999,4.110992647033565,3.2319900053473103,6.6355518667045885,6.526667979863391,2.6034375,2.312500000000002,3.3154607037758916,3.033413415913853,4.335261909467047,4.803526690709137,3.0050238095238093,3.0050238095238084,3.4330462174941845,3.342553052486883,4.0648087248358,4.010370686387047
2014-08-31,MONSOON,0.855,0.68,1.7,0.8699999999999999,0.79,2.1216666666666666,2.4996875,1.897499999999999,1.8799241906671567,1.9874684880636122,0.9493827437000475,1.0545576673600423,1.75875,1.6699999999999995,1.6543326729738934,1.7147783760820354,0.6127427482996484,0.38086720172658506,3.53625,3.2000000000000015,2.967064242627412,3.315244313280279,2.2315310542172044,2.2007667853839488,2.9055,2.905499999999999,2.8145955882201386,2.9767284667657634,0.8855918306726058,0.858333487526351,2.9431249999999998,2.3325000000000022,2.3052764222655346,2.66596229121059,1.5875075266723453,1.999139898284306,3.0050238095238093,3.0050238095238084,2.908494397163177,3.0313628910611325,2.0706763573912053,2.1407918375794543
2014-11-30,POMKH,2.51625,1.015,3.915,1.49,2.9475,2.365,2.7240625,2.220312499999999,2.1344545144002938,2.09549117272041,1.5183185390657306,1.7833431311680068,1.8368749999999998,1.6712499999999995,1.398599603784336,1.5222684584952513,1.020477104427204,0.775117421072518,3.6175,3.4387500000000015,3.346238545576447,3.3873927926006773,2.821917453817079,2.652499579518239,2.9055000000000004,2.905499999999999,2.284757352932083,2.7999645524112142,1.5002235246419167,1.4711113651654848,2.925625,2.8743750000000023,2.562165853359321,2.6417740585628784,2.178178684616052,2.0113270091054534,3.0050238095238093,3.0050238095238084,2.6910966382979065,2.820605442318495,2.4230276405963043,2.3624977283968933
2015-02-28,POMRB,3.685,1.97,4.1,2.6020000000000003,3.47,3.432,2.9234375000000004,2.7790624999999993,2.754672708640176,2.501992285453739,2.501413720539545,2.716588094081054,1.8268750000000002,1.8462499999999995,1.6271597622706016,1.6519814493796714,1.5242269429775221,1.2072563435000476,3.86375,3.633750000000001,3.6477431273458683,3.478169182141511,3.9387268177820833,3.9961707209937702,2.9055000000000004,2.905499999999999,2.41165441175925,2.7613395808313945,2.634883680195644,2.5646846345220684,3.184375,3.0118750000000025,2.9252995120155925,2.701795439860858,3.2476187106989536,3.7962504690128456,3.0050238095238098,3.0050238095238084,2.9874579829787438,2.9747471743417737,3.461486279508502,3.3699924011539943
2015-05-31,PREMON,3.62,3.645,4.69,6.66,4.15,4.101428571428571,3.34765625,2.6690624999999994,3.100803625184106,2.8747318581270616,4.026440904400397,4.560392175679617,1.825625,1.8274999999999992,2.434295857362361,2.35082826026881,3.8493276512138994,3.6756750285514714,4.228125,3.601250000000001,4.064645876407521,3.63908233598902,4.872927084071261,4.878086379678701,2.9055,2.905499999999999,4.11099264705555,3.2190027217129744,6.635782703578842,6.533685748910633,3.7796875,2.839375000000003,3.4151797072093553,2.8640265353714396,4.512432911532249,4.971160578341837,3.0050238095238093,3.0050238095238084,3.4330462183586747,3.33997326805923,4.064830304637439,4.010252186892361
2015-08-31,MONSOON,2.89,0.675,3.8,0.8699999999999999,3.55,2.1216666666666666,3.4635937500000002,3.1778124999999995,3.016482175110464,3.02709922682599,1.4051869145198266,1.633982722716003,1.78125,1.8262499999999993,1.7305775144174167,1.997659735812064,0.6977113981616343,0.5054283647980777,4.38,4.1262500000000015,3.958787525844513,3.670791747820172,2.4488204752218854,2.222457810629246,2.9055,2.905499999999999,2.81459558823333,2.9685081092566197,0.8790942002234399,0.8589475402500925,4.03,3.5293750000000035,3.469107824325613,2.933368318260765,1.5912919765536087,1.6353414795078383,3.0050238095238093,3.0050238095238084,2.9084943976818716,3.0292191244193223,2.0706930971934367,2.140698642915952
2015-11-30,POMKH,3.875,1.01,4.73,1.49,4.95,2.365,3.5753125,3.5175,3.359889305066278,3.4093639882177498,2.3928575108878385,2.281042638348208,1.7468750000000002,1.8249999999999995,1.4423465086504499,1.754806391561821,1.0802350995695913,0.866183692786672,4.55875,4.330000000000002,4.267272515506708,3.8214295136356276,3.5720514481086143,3.6132921901761312,2.9055000000000004,2.905499999999999,2.2847573529399976,2.7958889675560843,1.494947409334741,1.4721055455337904,4.18875,4.030000000000003,4.061464694595368,3.2104185944070127,2.7330548010281435,2.9697453314804507,3.0050238095238093,3.0050238095238084,2.691096638609123,2.8189271050232754,2.4230406259324733,2.3624244348750234
