Date,Season,Chopan,Babhani,Chatra,Dudhi,Myorpur,Dhorawal,Robertsganj,Chopan_Trend,Chopan_SMA,Chopan_EWMA,Chopan_DES,Chopan_TES,Chopan_ARIMA,Babhani_Trend,Babhani_SMA,Babhani_EWMA,Babhani_DES,Babhani_TES,Babhani_ARIMA,Chatra_Trend,Chatra_SMA,Chatra_EWMA,Chatra_DES,Chatra_TES,Chatra_ARIMA,Dudhi_Trend,Dudhi_SMA,Dudhi_EWMA,Dudhi_DES,Dudhi_TES,Dudhi_ARIMA,Myorpur_Trend,Myorpur_SMA,Myorpur_EWMA,Myorpur_DES,Myorpur_TES,Myorpur_ARIMA,Dhorawal_Trend,Dhorawal_SMA,Dhorawal_EWMA,Dhorawal_DES,Dhorawal_TES,Dhorawal_ARIMA,Robertsganj_Trend,Robertsganj_SMA,Robertsganj_EWMA,Robertsganj_DES,Robertsganj_TES,Robertsganj_ARIMA
2004-08-31,MONSOON,7.7,8.066666666666666,4.9,5.23,5.758333333333334,2.625,2.266666666666666,8.330625,7.04875,7.483100728905818,7.7043935336854235,4.287520705336219,3.5675334496819007,8.419375,7.020625000000002,7.541124893196659,7.578276177479168,4.852031504552963,4.904221059528686,5.49625,5.383750000000001,5.756504000562302,5.247740629672249,5.003397540691181,6.145395979185011,5.4975000000000005,4.689999999999995,5.061100495589857,4.851533557858678,3.707715240541736,4.183869712503439,8.29139880952381,7.777797619047615,7.756211080017207,7.794526323411043,7.055102049716204,5.944012875808505,3.8256249999999996,2.9262500000000005,3.1236333866874517,3.331843822023386,1.6087130916224288,1.6712924024756446,3.8329166666666667,3.044166666666667,3.2120088652497882,3.3964447691030997,1.559970202900781,1.656825203397656
2004-11-30,POMKH,8.1,8.6,3.765,5.43,8.26,3.8,3.516666666666667,8.8875,7.94875,7.729860437343491,8.13798206953077,6.6602632437431515,6.761481638335299,9.178645833333333,7.941458333333334,7.964674935917994,8.04532735110557,6.786448854365865,7.315086475103204,5.363125,5.558750000000001,4.959902400337381,5.016681531869406,4.978582920687423,3.7936055738377084,5.982500000000001,5.2149999999999945,5.208660297353914,4.917208827293918,4.469661633988281,4.649196834617771,8.167380952380952,8.283869047619042,7.957726648010324,7.887568321303776,6.588435290612497,6.273881639756196,4.4125,3.5200000000000005,3.394180032012471,3.705899985052511,2.485904797742223,2.7875178622578582,4.285833333333334,3.531666666666667,3.3338719858165398,3.506615786964481,2.2649380315331245,2.2165714027187633
2005-02-28,POMRB,9.55,9.999999999999998,4.22,6.23,8.291666666666666,5.125,5.25,8.829374999999999,8.7125,8.457916262406094,8.969358900869345,8.552211117484514,8.331393776758079,9.334583333333335,8.897291666666666,8.778804961550795,8.861156870433515,8.144628539550684,7.632459724391806,5.498749999999999,5.433750000000001,4.663941440202429,4.885398477327724,4.855540142588926,4.55920697855201,6.2425,5.779999999999995,5.617196178412349,5.081935590264581,5.363528777086755,5.699014292029375,8.10122023809524,8.298928571428565,8.09130265547286,8.04191454877096,8.641906842309922,9.03165655709008,4.798125,4.1312500000000005,4.086508019207482,4.682545195900465,3.6125611970646845,3.6647465798679733,4.605,4.134166666666667,4.100323191489924,4.559035987843256,3.2236976533324277,3.5535582706486486
2005-05-31,PREMON,10.9,11.173333333333336,8.285,7.85,9.833333333333334,7.225,6.716666666666668,8.611875,9.0625,9.434749757443656,10.133634174881825,10.367501744222329,10.23451407188756,9.152604166666665,9.46,9.73661631026381,9.905605939460418,11.030956771473393,10.964983260955867,5.9399999999999995,5.2925,6.1123648641214565,5.360233113665137,6.892379650236299,7.933390566820296,6.4437500000000005,6.184999999999994,6.51031770704741,5.442872073597179,7.555894536124448,7.275954596585315,7.987321428571429,8.035833333333327,8.78811492661705,9.292016223930025,10.068765806381236,9.444306142701702,4.965,4.69375,5.34190481152449,6.63699869721349,5.883243125728132,6.119654147531474,4.94625,4.437500000000001,5.146860581560622,6.265124394519094,6.157757363423563,6.374250335429549
2005-08-31,MONSOON,5.835,7.063333333333333,6.55,5.69,6.281428571428571,3.46,3.606666666666667,8.438125,8.59625,7.994849854466194,9.369953081856561,6.233669290759682,5.361473056248881,8.965104166666666,9.209166666666668,8.66730311949162,9.470252721625284,7.146175467537213,6.55411201741792,6.385,5.705,6.2874189184728735,5.514558400783345,4.76928770657305,4.779411375942858,6.69375,6.2999999999999945,6.182190624228445,5.462255655224512,5.371950729761373,5.193695776699796,8.04407738095238,8.166607142857137,7.785440384541658,7.623549676209464,6.705637067729016,7.3293296796400424,4.983124999999999,4.9025,4.5891428869146935,6.073557358240802,3.156204937503668,3.062440708775735,5.171250000000001,4.772500000000001,4.53078301560304,5.7013786095236005,2.034168149435256,1.9763328315719486
2005-11-30,POMKH,8.225,8.147499999999999,5.645,6.58,6.8257142857142865,4.3,4.906666666666667,8.209999999999999,8.6275,8.086909912679715,9.350525453930365,7.444318962392527,6.215347029749054,8.889166666666666,9.096041666666668,8.459381871694973,9.380402338883783,8.037061540644771,6.98761648240021,6.50625,6.175,6.030451351083724,5.515479580600555,5.532271649795349,4.736710236584292,7.035,6.587499999999995,6.341314374537067,5.599225332754094,5.58379514105125,4.985350917292073,8.532559523809525,7.808035714285708,7.401549945010709,6.857446625638809,7.06786782439857,6.260329172241984,4.875624999999999,5.0275,4.473485732148816,5.80740575656184,3.8259226686174745,3.372631814752481,5.298333333333333,5.120000000000001,4.681136476028491,5.769587752237708,2.926660303078263,2.7367964362411237
2006-02-28,POMRB,8.035,8.9525,5.9,7.08,10.179999999999998,4.77,5.6599999999999975,8.10375,8.248750000000001,8.06614594760783,9.196501729841689,9.135308009078532,8.697254410249904,8.946666666666667,8.834166666666668,8.656629123016984,9.5125271147226,8.856268187921371,7.723527856475032,6.4275,6.595000000000001,5.978270810650235,5.553071499743645,5.963796393220091,5.248992163845754,7.4125000000000005,6.7999999999999945,6.63678862472224,5.784894447718856,6.494046312970342,6.381281133738386,8.8275,8.280119047619042,8.512929967006425,8.847081903998573,8.48509520580524,8.497078282915348,4.79,4.93875,4.592091439289289,5.686036719776831,4.7079701678462405,4.103940444007492,5.199583333333332,5.2225,5.072681885617094,6.113758748016207,4.118005446702888,4.250601884562949
2006-05-31,PREMON,10.59,11.613333333333335,7.575,9.73,11.852857142857143,6.7200000000000015,7.323333333333332,7.79125,8.171250000000002,9.075687568564696,9.85821677939993,10.31084834091098,9.660538583966453,8.896145833333334,8.944166666666668,9.839310807143525,10.422024681747663,11.185892892183972,10.481501615481465,6.4643749999999995,6.417500000000001,6.6169624863901415,5.826884792711332,8.239697822030868,8.112993001160817,7.50875,7.269999999999994,7.874073174833344,6.303061274516724,8.558269981998261,7.802007721264456,9.0975,8.784999999999995,9.848900837346712,11.598960360073791,10.052002913532075,10.117984100300747,4.668125000000001,4.8125,5.443254863573574,6.501972767308567,6.55630043551483,6.033557869808964,4.753333333333333,5.374166666666666,5.972942464703589,7.224899623184256,6.671915635579156,6.340307227441482
2006-08-31,MONSOON,5.295,7.083333333333332,6.63,6.83,6.621428571428571,3.28,2.21,7.529375,8.036250000000003,7.563412541138817,8.663660894984222,6.099765613331769,5.340200454444266,8.881979166666667,8.949166666666667,8.736919817619448,9.75590859593637,7.391323907284832,6.907659880822322,6.549375,6.437500000000001,6.622177491834085,5.923885484671353,5.256384109969389,5.923737821629701,7.41,7.5549999999999935,7.456443904900007,6.358038546083279,6.775230327136309,6.28000442134256,9.0875,8.869999999999996,8.557911930979454,9.431251732733255,6.754206923147527,7.113057417458736,4.491875,4.7675,4.5779529181441445,5.347214225207846,3.48621799455896,2.814161935595277,4.285833333333332,5.0249999999999995,4.4677654788221535,5.216791790589147,2.7945655595253522,2.8045596288198853
2006-11-30,POMKH,6.2650000000000015,7.723333333333334,5.86,6.21,8.645714285714286,3.505,2.733333333333333,7.453749999999999,7.546250000000002,7.044047524683291,7.882141113502568,7.186588667095751,6.482161006951676,8.9225,8.843125,8.331485223905002,9.347340394466226,8.210958712333849,7.186191163826966,6.416874999999999,6.491250000000001,6.317306495100452,5.89542833980613,5.84914975918156,5.297362980814815,7.115,7.462499999999993,6.957866342940004,6.321672723075304,6.866807041966037,5.770369374043581,8.816785714285714,9.324999999999996,8.593032872873387,9.072696225825059,7.188330258359189,7.353846114724529,4.320625,4.56875,4.148771750886487,4.499105729912198,4.0074225365547615,3.364274103229027,3.9154166666666663,4.4816666666666665,3.7739926206266254,3.932043316800847,3.637859779384119,3.3594588750191554
2007-02-28,POMRB,7.899999999999999,9.263333333333334,6.365,6.66,8.28,4.155,4.093333333333333,7.393749999999999,7.512500000000002,7.386428514809975,7.733080329625932,8.358522778784156,7.556696550689562,9.02375,8.920833333333334,8.704224467676335,9.449130996041253,8.840899971348097,7.688750665595875,5.46875,6.607500000000002,6.336383897060271,5.944062791350389,6.238076441202641,5.859634266076109,6.59375,7.357499999999995,6.838719805764002,6.351117287171723,7.021952479622984,6.237836001837822,9.071428571428571,8.849999999999996,8.467819723724032,8.539452374027677,9.218111989010772,8.188953577301879,4.380625,4.415,4.151263050531893,4.175040324913334,4.605118277421944,3.714954344215381,3.875,4.090000000000001,3.9017289057093083,3.7224264248153323,4.530677973093553,4.497325127387561
2007-05-31,PREMON,10.12,11.626666666666665,6.05,7.79,11.587142857142856,5.965,5.926666666666668,7.343124999999999,7.395000000000002,8.479857108885984,8.36173349453184,9.729755831990886,9.81702006294749,9.326666666666666,8.924166666666666,9.873201347272467,10.248613120831402,11.273755566762501,10.827769386560597,4.325,6.226250000000001,6.221830338236162,5.940052330475762,8.593723170840562,7.904548610244211,6.33,6.872499999999994,7.219231883458402,6.529190962844023,8.653166935824686,7.748078029573208,9.455,8.783571428571424,9.715548977091562,10.586950302945098,10.680380431841277,10.421328601495418,4.575625,4.226249999999999,4.876757830319136,4.860443504908773,6.304313639617537,5.749398532230558,4.0841666666666665,3.740833333333334,4.711704010092252,4.621963555026704,6.740041220479377,6.263072254311262
2007-08-31,MONSOON,5.285,7.88,0.57,4.6,8.924285714285713,4.515,3.283333333333333,7.324374999999998,7.392500000000002,7.20191426533159,7.380889338614695,5.55254735757884,5.101715522101575,9.694166666666666,9.123333333333335,9.075920808363481,9.752597425568286,7.455600764074719,6.997696828845844,3.643125,4.7112500000000015,3.961098202941697,5.145650698928793,4.824736861110532,4.7794411610989505,6.17875,6.314999999999994,6.171539130075041,6.251718840485506,5.940574167763982,5.256398114960618,9.844107142857142,9.35928571428571,9.399043671969222,10.025916808509578,6.8302587257678065,6.471830567498657,4.6693750000000005,4.534999999999999,4.732054698191481,4.715729072940923,3.087756330858504,2.4286115077256016,4.26625,4.009166666666667,4.140355739388685,3.9648632765901883,2.4711128322246627,2.5734378453764863
2007-11-30,POMKH,5.869999999999999,9.35,2.77,6.33,9.411428571428573,3.83,3.333333333333333,6.724999999999999,7.293750000000001,6.669148559198954,6.726498222272023,6.803178641033695,6.398842408893248,9.571666666666665,9.530000000000001,9.18555248501809,9.757619868660045,8.507010227334561,7.733787060863529,3.35375,3.9387500000000015,3.484658921765018,4.786040488286116,3.0641321567587827,2.082687770486864,5.6675,6.3449999999999935,6.234923478045024,6.246206517943974,5.394749460995562,4.575773929836799,9.98392857142857,9.550714285714282,9.403997631752961,9.822927163053114,7.809796988759797,7.730631922212641,4.593125000000001,4.61625,4.371232818914889,4.272161752213275,4.084616540140544,4.079923572226907,4.029583333333334,4.159166666666667,3.8175467769665445,3.5179300637105,3.3329856963597915,3.7638575741718077
2008-02-29,POMRB,8.145,10.576666666666668,4.0,5.33,10.627142857142855,4.58,4.95,5.815624999999999,7.355000000000002,7.259489135519372,6.927049025271553,7.971578745667536,7.437096647429164,9.035937500000001,9.858333333333334,9.741998157677521,10.121545555514958,9.558042642791316,8.798801828596869,3.4637499999999997,3.3475000000000015,3.690795353059011,4.657042294426177,3.325537231163781,4.2621799950501895,5.213749999999999,6.012499999999993,5.872954086827015,6.106335158797024,6.277156334563464,6.336809251941424,9.380357142857143,10.137499999999996,9.893255721908918,10.485340372023796,9.226927447953429,9.076750241872292,4.19,4.7225,4.454739691348934,4.306914904095452,4.754472117508014,3.9391900586625868,3.506666666666667,4.373333333333333,4.270528066179927,4.076785926751109,4.3975341672153885,4.626048693901203
2008-05-31,PREMON,5.08,9.333333333333334,6.1,5.03,10.358571428571429,4.93,3.1766666666666663,5.623749999999999,6.095000000000002,6.387693481311623,6.180537893493781,9.535503748999863,9.9853003320184,8.52375,9.285000000000002,9.578532227939846,10.03058391788836,12.179570834446373,11.696286458929885,3.936875,3.360000000000001,4.654477211835406,4.850196524421292,5.910125273516645,5.882299704428739,4.95375,5.322499999999994,5.535772452096209,5.945187507033649,7.641046165648344,7.0154564416236305,8.610535714285714,9.830357142857139,10.079382004573922,10.683807410410749,11.314386822449183,11.412250210047537,3.819375,4.46375,4.64484381480936,4.534324982350738,6.5339342291735765,6.010549656998411,3.353333333333333,3.6858333333333326,3.8329835063746227,3.6088985863357133,6.584713831115402,6.450948284054468
2008-08-31,MONSOON,3.05,5.8874999999999975,1.4,3.73,5.324285714285715,2.325,1.8500000000000003,5.6468750000000005,5.536250000000003,5.052616088786974,4.968812050251354,3.880733074606377,2.7379378522195066,7.953229166666666,8.786875,8.102119336763906,8.896326759369044,7.349002200246774,5.933902799685388,4.5404687500000005,3.5675000000000012,3.3526863271012437,4.336445788699632,3.284132031375657,2.1894159336061856,4.87875,5.104999999999993,4.813463471257725,5.63057509314106,4.1300116992555385,3.673179513950441,7.844642857142857,8.93035714285714,8.17734348845864,7.407528474510407,7.690141054125414,6.368352346103297,3.7249999999999996,3.91625,3.716906288885616,3.4947762736575485,2.949125884130933,2.032001412652426,3.2733333333333334,3.3274999999999992,3.0397901038247737,2.6391587687755247,2.5254430402069645,1.8294506247450648
2008-11-30,POMKH,6.57,7.244999999999999,5.7250000000000005,5.12,6.852857142857142,3.055,3.5400000000000005,6.1274999999999995,5.711250000000003,5.659569653272184,5.0945066998775825,4.9596381474978815,5.167331391315525,7.527604166666666,8.260625,7.759271602058343,8.35700261330651,7.803592654156338,6.888554895789368,5.2071875,4.306250000000001,4.3016117962607465,4.522788453879551,2.5147429371127137,2.654119279257185,5.2175,4.802499999999993,4.936078082754635,5.547096254470156,4.013841559932295,4.246808868717073,7.6205357142857135,8.290714285714282,7.647548950218041,6.388639729005567,8.304484991532032,8.532792401880238,4.08,3.7224999999999997,3.45214377333137,3.083312599026754,3.3486377898690556,2.804150958376791,3.670416666666666,3.3791666666666664,3.2398740622948647,2.8316773466937493,3.094611077297169,2.936029741272871
2009-02-28,POMRB,7.63,8.1175,5.8737499999999985,5.94,7.058571428571428,4.6,4.1033333333333335,6.96625,5.582500000000003,6.447741791963311,5.626327075730482,6.903612910955229,7.939181486106133,7.187187499999999,7.645833333333332,7.902562961235005,8.181576167110515,8.411075359399742,7.8945140716940285,6.3546875,4.774687500000001,4.930467077756447,4.703099906746429,4.2414303142752,5.433759035016679,5.755,4.954999999999993,5.337646849652781,5.585908545734011,4.9743201859771595,5.583921022544269,8.036464285714285,7.398571428571424,7.411957941559395,6.137351787339964,9.498569609037935,9.207415565423512,4.473125,3.7274999999999996,3.911286263998822,3.5739994589480246,4.007130579244203,3.553254718197222,4.237916666666666,3.1674999999999995,3.5852577707102524,3.346726839925457,4.3199440680594545,4.534928002631585
2009-05-31,PREMON,9.44,8.3875,9.56,7.13,12.134285714285712,7.75,7.1999999999999975,7.382499999999999,6.672500000000003,7.644645075177986,6.767814409135484,8.636147885044556,8.387856737778865,6.9934375,7.409374999999999,8.096537776741004,8.132254637349794,10.617340313458929,10.172337511683946,7.1628125,5.639687500000001,6.782280246653868,5.388872938437715,7.2265248965283515,7.760855067058619,6.08125,5.479999999999992,6.054588109791669,5.780167172982458,7.21200502345281,7.191729465632509,8.420904761904762,7.842499999999994,9.300889050649921,10.018188381002393,10.743922941268583,11.913753104561334,4.56,4.432499999999999,5.446771758399294,5.737139215488569,6.010038615309678,5.9246614470936265,4.2475,4.173333333333333,5.03115466242615,5.656548862260886,5.517436135211812,5.008154453978193
2009-08-31,MONSOON,5.4,4.109999999999999,7.12,5.93,6.876,2.65,2.3666666666666667,7.613750000000001,7.2600000000000025,6.7467870451067915,6.467939044507834,4.585056468081765,4.906779894634938,7.185520833333333,6.965,6.501922666044602,6.84728733278913,5.981838903827582,5.447436462972382,7.23546875,7.0696875000000015,6.91736814799232,5.6212451410988695,5.496830413919867,5.344491391564468,6.147500000000001,6.029999999999992,6.004752865875001,5.78553636390742,4.85625169435188,4.838515046594585,8.88977380952381,8.230428571428565,8.330933430389953,8.848200938263826,6.858614767705626,7.594605854530121,4.5843750000000005,4.513749999999999,4.328063055039577,4.816474638483123,3.3989555402846747,3.6670838881304557,4.163333333333333,4.302499999999999,3.965359464122357,4.679583282258668,2.4489867812124437,3.066206323497542
2009-11-30,POMKH,7.5500000000000025,7.472500000000001,6.47,5.53,8.376666666666667,3.425,3.1,7.902500000000001,7.505000000000003,7.068072227064076,6.884913661175372,6.16576014650432,6.65062893019461,7.478229166666667,7.021875000000001,6.890153599626762,6.81116490548648,6.306572759612816,5.979457059362395,7.236875,7.255937500000002,6.7384208887953925,5.725501207958732,6.193941390804361,7.000953206247168,6.302499999999999,6.132499999999992,5.8148517195250005,5.736119047097758,5.413303950005746,5.531708276042634,9.08429761904762,8.611380952380946,8.349226724900639,8.839828339112955,7.8320980527781,9.278749723983054,4.32,4.606249999999999,3.966837833023746,4.347968267541606,3.762117689726812,3.009167966248693,3.599166666666666,4.1925,3.6192156784734144,4.1478324053896385,3.323597016726847,3.1869781831951403
2010-02-28,POMRB,8.5,9.426666666666666,5.71,6.06,9.285714285714286,4.425000000000002,3.87,8.353125,7.722500000000003,7.640843336238445,7.56978641340673,8.040785941884975,8.300665710200988,7.903541666666667,7.349166666666667,7.904758826442723,7.396548961335402,7.459803103280084,8.047010524161122,7.382499999999999,7.2150000000000025,6.327052533277236,5.704672037611923,6.6937590463429055,6.166312417850121,6.705,6.162499999999992,5.912911031715,5.765118642136676,5.921790231597517,5.836479288495177,9.216178571428571,9.16816666666666,8.723821749226097,9.381636894729036,8.86979726781097,9.843007308177931,4.14625,4.5625,4.150102699814248,4.431837024424875,4.407949355037248,3.852267708273338,3.1154166666666665,4.134166666666667,3.7195294070840488,4.087318082473873,4.347003542938501,4.348888704127544
2010-05-31,PREMON,10.88,9.42,9.735,8.25,11.463333333333333,5.81,2.92,8.69875,8.082500000000003,8.936506001743068,8.994418761987724,9.691854694845793,9.063315832560374,8.489791666666667,7.607291666666668,8.510855295865634,7.906152002574314,10.38141451853653,10.721509938244335,7.672499999999999,7.258750000000003,7.690231519966341,6.267885384740291,8.58499858086431,8.555064670566779,7.262499999999999,6.442499999999991,6.8477466190289995,6.086033736927119,7.781481797521595,7.2525879212021955,9.454845238095238,9.000428571428566,9.819626382868993,11.28142737141461,11.280011854853461,11.302963254967418,4.2006250000000005,4.0775,4.814061619888548,5.193816973193422,6.243181913850414,5.977114046554311,3.2329166666666667,3.0641666666666683,3.399717644250429,3.528678335638547,5.976583611629827,4.798939451081305
2010-08-31,MONSOON,7.565,6.48,8.11,8.03,8.602,3.2,2.776666666666667,8.83125,8.623750000000003,8.38790360104584,9.100855184257751,5.757941699308734,5.7266043508798745,8.825625,8.199791666666668,7.698513177519381,7.455557984994029,6.147323602511185,5.902491874252627,8.0525,7.506250000000002,7.858138911979804,6.5134232175143785,6.360460939500072,6.733602191421092,7.84,6.9674999999999905,7.320647971417399,6.333035533712071,5.6772107745298905,5.540101419338931,9.49304761904762,9.431928571428566,9.332575829721396,10.3140320201818,6.973081912253653,6.934772983403528,4.175625,4.215,4.168436971933129,4.4659489098689065,2.999290644577197,2.4730321388983927,3.388333333333333,3.1666666666666683,3.1504972532169235,3.051265444533066,2.1701808366357027,1.6835595936795447
2010-11-30,POMKH,8.15,9.7925,7.8,7.89,8.559999999999999,3.31,3.63,8.925625,8.773750000000001,8.292742160627505,9.278520910285339,7.641160346638104,7.908062114851125,9.029375,8.779791666666666,8.536107906511628,8.089378313614041,7.169706133429224,7.432748187976225,8.174375,7.838750000000003,7.8348833471878825,6.67797742812093,7.110410499782664,5.910726387235344,8.31625,7.55749999999999,7.54838878285044,6.527110719642466,6.818536581150106,6.691088019035448,9.541916666666665,9.477761904761898,9.023545497832837,9.396266336424436,8.177795864093587,8.250199758067556,4.15625,4.186249999999999,3.8250621831598774,3.918159873584345,3.6389903459588306,3.3562340036359952,4.19375,3.2991666666666686,3.342298351930154,3.173575084532337,3.0578614023390247,3.3506529147463127
2011-02-28,POMRB,8.96,9.793333333333333,7.42,8.32,9.408,4.34,4.583333333333333,8.866875,8.888750000000002,8.559645296376504,9.614639850864961,9.249259700973727,8.61768447091123,9.146041666666667,8.871458333333333,9.038998077240311,8.630140218576418,8.783981619735076,9.477997916928171,7.72,8.266250000000003,7.66893000831273,6.7633963606137515,7.783136889817901,6.416156274115938,8.391250000000001,8.12249999999999,7.857033269710264,6.7525641285599685,7.763166313962585,7.152859688263863,9.316916666666666,9.508333333333328,9.177327298699701,9.318271686921646,9.180324813253263,8.582850582049264,4.05875,4.164999999999999,4.031037309895926,4.003828939174504,4.287188652133589,3.8320815596045663,4.740833333333333,3.477500000000002,3.8387123444914257,3.8283430800494944,4.075010793858863,4.114711855222103
2011-05-31,PREMON,11.175,10.683333333333332,9.0,9.8,11.732,5.74,8.65,8.379375000000001,8.9625,9.605787177825903,10.59173600967422,10.672104338084962,9.746911993574507,8.452395833333334,9.187291666666665,9.696732179677518,9.35799625222175,11.402575463234824,10.856526052584657,7.075,8.082500000000003,8.201358004987638,7.0642657165245115,9.933875762877173,9.301672959855876,7.668750000000001,8.509999999999991,8.634219961826158,7.146949180359545,9.814087792265127,8.572537438041532,8.764083333333334,9.575499999999995,10.19919637921982,10.971278695061537,11.526132053624499,11.385117990193649,3.81875,4.1475,4.714622385937556,4.807459791426926,6.132834544408822,5.913892777787792,4.449166666666667,4.910000000000002,5.763227406694856,6.895754327440798,5.160361723646242,5.096700889204427
2011-08-31,MONSOON,6.8000000000000025,6.150000000000001,5.21,7.08,6.533333333333334,2.49,1.4233333333333331,7.771875000000001,8.771250000000002,8.483472306695543,9.908031963976708,6.529245481632258,6.359722901310893,7.351666666666667,9.104791666666664,8.278039307806512,8.569666737529465,7.245123274113531,6.706370758756712,6.57,7.3575000000000035,7.004814802992582,6.773682115135114,6.838011294692495,6.32769640378441,6.50125,8.27249999999999,8.012531977095694,7.119509640833842,7.4893594612443355,6.573348931800291,8.147083333333333,9.058333333333326,8.732851160865225,8.45698257695115,7.607580853759059,6.642463169227905,3.44875,3.9699999999999998,3.8247734315625337,3.8489285335378107,2.9006922223942073,2.491231328532864,4.19875,4.571666666666668,4.027269777350247,5.104304511080736,2.663399991555132,3.278089637359015
2011-11-30,POMKH,5.015,4.573333333333333,5.54,3.06,6.206,2.1,2.65,7.355625000000001,7.9875000000000025,7.096083384017325,8.610167548013266,7.944015411553739,7.585374422258069,6.789583333333334,7.799999999999996,6.796156918017241,7.426150656770196,7.815659293263727,7.538848529444932,6.2435937500000005,6.792500000000003,6.418888881795549,6.573617112197888,6.1757133981373356,5.64749879050214,5.4725,7.064999999999991,6.031519186257417,6.5526737864810976,7.368919208521976,6.2473907716782655,7.726333333333334,8.469833333333327,7.7221106965191355,6.626430382226725,8.341224245401042,7.745372234202003,3.2331250000000002,3.6675,3.13486405893752,2.945983584343592,3.362354916884252,2.9458967784179606,3.82125,4.326666666666668,3.476361866410148,4.154430449616861,3.4182344841194454,2.9704127327011163
2012-02-29,POMRB,7.235,6.206666666666666,5.64,3.81,6.825999999999999,2.59,3.56,7.105625000000001,7.556250000000002,7.151650030410395,8.13922173141297,8.503846308681497,7.185709906574181,6.678125,6.90333333333333,6.560360817477011,6.971672023485797,7.573838306257324,6.732166429040399,6.198125,6.347500000000002,6.1073333290773295,6.417513131137153,6.294293893303823,5.975529286084468,4.796250000000001,5.937499999999991,5.14291151175445,6.165225025775064,5.855757940161646,4.564081009850051,7.631729166666666,7.8243333333333265,7.363666417911481,6.06664922850819,9.16290189802965,8.305021889481663,3.2160937500000006,3.2299999999999995,2.916918435362512,2.550053149077138,3.7387622421803477,3.1812486936018614,3.6913541666666667,4.070833333333335,3.5098171198460886,3.854720570869086,4.329747003751456,3.8799195464263296
2012-05-31,PREMON,9.57,9.773333333333332,8.16875,6.08,10.948,5.7650000000000015,6.653333333333332,7.095625,7.155000000000002,8.118990018246237,8.493972051023174,9.627996055382745,9.277994377373808,6.708333333333333,6.67583333333333,7.845549823819539,7.6849664807143405,9.440349200860929,8.91214278179731,6.120312500000001,6.139687500000001,6.931899997446397,6.649447804213161,8.323291943709112,7.705405611686736,4.71625,5.0074999999999905,5.51774690705267,6.137842670177221,6.717799979494525,6.1610427934590435,7.687708333333333,7.628333333333327,8.797399850746888,8.928586837712752,11.353199004983992,11.448709929490688,3.2103125,3.2362499999999996,4.056151061217507,3.9087011319112785,5.234516061400294,4.9003928842300475,3.863958333333333,3.5716666666666677,4.767223605240986,5.3542112514648785,6.034676025500964,5.112365501113707
2012-08-31,MONSOON,6.405000000000001,6.168333333333334,5.6775,5.39,6.560500000000001,2.3287500000000003,2.3808333333333334,7.01375,7.05625,7.433394010947742,7.802864403295336,5.314110473236137,5.704995409524438,6.763333333333333,6.680416666666663,7.174663227625057,7.2066461268719415,5.615888239949418,6.1638842389103425,5.971562499999999,6.256562500000001,6.430139998467839,6.487564936205343,5.553288548299218,4.7037069977500945,4.91875,4.58499999999999,5.466648144231602,6.02099919056592,4.108156186409077,4.551292509887881,7.817041666666666,7.635124999999994,7.9026399104481335,7.823982295840202,7.049127544479251,7.513623653679194,3.1684375000000005,3.1959375,3.3651906367305044,3.306314315982805,2.2712393509348963,2.5062819017847944,3.861875,3.8110416666666675,3.812667496477925,4.183565117712825,2.223942627932853,2.507849174119869
2012-11-30,POMKH,5.33,4.796666666666667,4.45,4.11,6.626666666666666,2.215,3.0733333333333333,6.858750000000001,7.135,6.592036406568646,6.876153812593805,6.9789554189385345,6.682985002323749,6.985416666666667,6.7362499999999965,6.223464603241701,6.414076217791041,6.707819546249711,7.273528865804184,5.832968749999999,5.984062500000001,5.6380839990807035,6.17239658059521,5.62364356440068,5.015883931896864,5.0275,4.84749999999999,4.923988886538961,5.747292994888681,4.760267716084219,5.098639181689373,7.804250000000001,7.7402916666666615,7.3922506129355465,7.02302517573959,7.519524503925762,7.758870772634786,3.0503125000000004,3.2246875,2.9051143820383025,2.7699030685146715,2.869240322714869,2.7891425319216685,3.6564583333333336,3.9168750000000006,3.516933831220088,3.6061431751367965,3.1848430935608736,3.1465772522805007
2013-02-28,POMRB,6.2650000000000015,6.423333333333333,5.54,4.38,7.44,2.14,3.120000000000001,6.840625000000001,6.8925,6.461221843941187,6.412256759331572,7.929101349246081,7.325499727247111,7.057291666666668,6.790416666666663,6.303412095278354,6.26175387759066,6.887266279781372,6.7976412165701126,5.7709375,5.959062500000001,5.5988503994484216,6.061073598366134,5.5173005389665395,4.796164423608335,4.845,4.98999999999999,4.706393331923376,5.547755727746496,4.918400356803502,5.096130760264037,7.5063125,7.893791666666662,7.411350367761328,7.08099281859608,8.342094119075774,8.601942576073021,2.92859375,3.1121875,2.5990686292229817,2.3531515205830082,3.4227275021049923,3.2024201865494932,3.5838541666666672,3.8068750000000002,3.358160298732053,3.2246654142603735,4.140351750577338,3.9521123512261775
