Date,Season,Valangaiman,Nannilam,Thiruvarur,Mannargudi,Madukkur,Muthupet,Kodavasal,Needamangalam,Thiruthuraipoondi,Valangaiman_Trend,Valangaiman_SMA,Valangaiman_EWMA,Valangaiman_DES,Valangaiman_TES,Valangaiman_ARIMA,Nannilam_Trend,Nannilam_SMA,Nannilam_EWMA,Nannilam_DES,Nannilam_TES,Nannilam_ARIMA,Thiruvarur_Trend,Thiruvarur_SMA,Thiruvarur_EWMA,Thiruvarur_DES,Thiruvarur_TES,Thiruvarur_ARIMA,Mannargudi_Trend,Mannargudi_SMA,Mannargudi_EWMA,Mannargudi_DES,Mannargudi_TES,Mannargudi_ARIMA,Madukkur_Trend,Madukkur_SMA,Madukkur_EWMA,Madukkur_DES,Madukkur_TES,Madukkur_ARIMA,Muthupet_Trend,Muthupet_SMA,Muthupet_EWMA,Muthupet_DES,Muthupet_TES,Muthupet_ARIMA,Kodavasal_Trend,Kodavasal_SMA,Kodavasal_EWMA,Kodavasal_DES,Kodavasal_TES,Kodavasal_ARIMA,Needamangalam_Trend,Needamangalam_SMA,Needamangalam_EWMA,Needamangalam_DES,Needamangalam_TES,Needamangalam_ARIMA,Thiruthuraipoondi_SMA,Thiruthuraipoondi_EWMA,Thiruthuraipoondi_TES,Thiruthuraipoondi_ARIMA
2003-02-28,POMRB,0.4,2.0,3.74,4.010000000000002,1.94875,3.99,1.0614285714285714,2.283333333333333,2.3,2.69125,2.7349999999999994,2.00098459041047,2.712534258937253,2.267632499033703,1.9054213674426275,3.5281249999999997,2.636249999999999,2.4085888708773484,3.2759037875109382,2.123462125043568,1.9747337082912781,6.1812499999999995,5.094999999999997,5.058179194152652,5.406379703156908,4.626460448912276,4.603420082544037,5.249375000000001,5.40875,4.470787941673257,3.033976288471873,2.6833133856039324,2.2142535173495155,4.80109375,4.116874999999999,3.151785928933561,5.115049554251621,2.172523253653968,1.7738223163667923,4.630625,4.563750000000001,4.090273288642363,4.568127392661103,3.416850994144327,3.036948375101338,2.510357142857143,2.510357142857143,1.8032295864808103,1.3310607319274845,1.0614285714541274,1.061428573176714,2.722708333333333,2.2808333333333333,2.012728712907872,2.1240874902311964,1.3020465887138997,1.4928919873784126,2.202500000000001,2.319601284274185,2.0534378399563815,0.9908380629451259
2003-05-31,PREMON,3.55,4.31,6.85,3.87,4.94375,5.46,4.083333333333333,4.3,,2.7424999999999997,2.7724999999999995,2.6205907542462823,2.935214854622733,3.1582314629705226,2.256654796383471,4.004375,3.247499999999999,3.169153322526409,4.590364510153969,3.5275268418016017,2.6723012991917896,6.237500000000001,6.107499999999997,5.7749075164915915,5.593051682739686,5.740339152715915,3.863691591847288,5.338125000000001,4.975416666666668,4.230472765003954,3.067910343403239,6.048654953041671,5.689484223522035,5.3,4.1040624999999995,3.8685715573601365,5.33311999362059,5.0442204681032425,4.944297201265318,4.885000000000001,4.478750000000001,4.638163973185418,4.858417694006888,5.410153058794949,4.699441697749802,2.510357142857143,2.510357142857143,2.7152710852218194,3.822293028889749,4.08333333334242,4.083333331646126,3.0908333333333333,2.660833333333333,2.9276372277447233,4.210255271512904,3.5483553094413054,3.287675223894924,,,,
2003-08-31,MONSOON,4.05,5.91,7.69,9.366666666666667,10.765,6.73,3.99,3.895,2.38,3.35875,2.6099999999999994,3.1923544525477694,3.2837270894745747,3.1250962089230168,3.4476697941118464,4.19125,3.80875,4.2654919935158455,6.954747016471755,3.6425834590843387,3.577523505756859,6.4799999999999995,6.254999999999997,6.540944509894955,5.862447801992556,7.015488244825567,7.627235474687322,4.960416666666667,5.523333333333333,6.2849503256690396,3.2219841263769498,4.89845338057383,4.545558721987953,5.53578125,5.498125,6.6271429344160815,10.290244201695513,5.42772066124397,4.788378097780624,4.885000000000001,4.782500000000001,5.474898383911251,5.4675682497614035,5.893139851542956,5.351456329612748,2.4914285714285715,2.510357142857143,3.2251626511330915,5.197967374458921,3.9899999999801175,3.9900000016303743,3.4641666666666664,2.784583333333333,3.314582336646834,5.100314932125507,2.993829138748078,2.539039013186098,2.410000000000001,2.343760770564511,1.859185822250092,1.7576889887253253
2003-11-30,POMKH,3.5,4.58,6.6,3.365,2.75,3.7700000000000014,0.9066666666666668,3.11,2.58,3.8749999999999996,2.8749999999999996,3.3154126715286614,3.448264384928914,2.18274559990052,2.2455646611853295,4.0181249999999995,4.199999999999999,4.391295196109508,6.418191174003914,3.3608694045855945,3.278586163184294,6.24,6.219999999999997,6.564566705936973,5.960228973447238,5.305526234162709,6.4692069655865865,4.71125,5.152916666666667,5.116970195401423,3.241664335732066,3.3121372948978145,4.416844809120791,6.0767187499999995,5.101875,5.0762857606496485,7.306837312849839,3.8306361353221927,4.36981306935372,4.601875000000001,4.987500000000002,4.792939030346751,5.221714547604855,4.230942695843116,3.4898484187658587,2.4725,2.510357142857143,2.297764257346522,2.6029104495762287,0.9066666666675655,0.9066666650894236,3.38125,3.397083333333333,3.2327494019881007,4.558484769994025,1.266529439980388,0.8772874681303934,2.460000000000001,2.438256462338707,2.09221244466687,1.980164833979642
2004-02-29,POMRB,4.27,1.93,5.82,2.47,5.42,3.17,0.91,2.82,1.925,3.95125,3.8424999999999994,3.697247602917197,3.802253492001932,2.4355570198318426,2.029383124470316,3.7575000000000003,4.182499999999999,3.4067771176657047,3.363811311432758,3.4100244937821493,2.6466105461983185,5.7125,6.739999999999997,6.266740023562184,5.94713676036268,5.1517024960264415,4.166017246088862,4.158125,4.767916666666666,4.058182117240854,3.2413585352310457,3.535950882863393,2.6894010985444874,5.581875,5.9696875,5.2137714563897894,6.57049883041228,3.4397014300209197,1.5529223716990634,4.280625000000001,4.782500000000001,4.143763418208051,4.80175326374154,4.090220441228073,3.051814150032806,2.4725,2.4725,1.7426585544079132,1.2173024713213971,1.0614285714321963,1.0614285729560355,3.4793749999999997,3.5312499999999996,3.06764964119286,3.66518526755632,2.2020316133159823,1.6762978341349708,2.296250000000001,2.232953877403224,1.9693051598457059,1.4067971421904337
2004-05-31,PREMON,3.81,2.995,2.85,3.4166666666666665,5.8,4.015,4.083333333333333,3.1,,3.77625,3.907499999999999,3.742348561750318,3.98372813376432,4.127400378344666,3.6112651923784087,3.1750000000000003,3.85375,3.242066270599423,2.672296707278644,4.692020763964113,3.7713122960876824,5.4262500000000005,5.739999999999997,4.90004401413731,5.5602884985525,6.625136079403811,5.225794982470587,3.3226041666666664,4.654583333333333,3.801575937011179,3.2618473608279817,6.3849403201385595,3.734272611578664,4.654999999999999,6.18375,5.448262873833873,6.190570437101317,7.021639739666717,5.5951747325972425,3.8268750000000002,4.421250000000001,4.09225805092483,4.618933552776951,5.664587346814995,4.979821174180107,2.521666666666667,2.4725,2.678928465978081,3.8606149737865127,4.065351792473301,3.9987242753374295,3.48625,3.2312499999999993,3.080589784715716,3.2430589091441946,4.317145817071098,3.5604771476463593,,,,
2004-08-31,MONSOON,4.4,5.14,7.47,5.395,5.95,5.605,3.99,5.88,2.34,3.27375,3.9949999999999983,4.005409137050191,4.291019980251299,3.940778892610155,3.6016572164979372,2.620625,3.66125,4.001239762359654,4.55545916004411,4.528138135419635,3.901612783074501,4.99,5.684999999999996,5.928026408482387,5.8059928806351175,6.77062214747048,6.365493436858489,2.7929166666666667,3.661666666666666,4.438945562206707,3.325437034428596,5.064332115472893,5.404905916353654,3.8756250000000003,4.9799999999999995,5.648957724300324,6.009114332740897,7.043853845836628,7.1330079147920475,3.3668750000000003,4.140000000000001,4.697354830554898,4.867006881184593,5.816827606479826,5.352402547514091,2.596458333333333,2.4725,3.2033570795868487,5.341130696844703,3.974153695552176,4.0555020505208965,3.23375,3.727499999999999,4.20035387082943,5.463945124960983,3.677738897022908,3.840129577650411,2.3062500000000012,2.2757723264419343,2.0534378399589936,1.2643369425654383
2004-11-30,POMKH,1.75,0.69,4.53,0.6525,0.15,1.265,1.3,1.18,1.8833333333333333,3.11125,3.5574999999999983,3.1032454822301148,3.8070880089804997,2.8976400530114095,2.504469739149717,2.5706249999999997,2.6887499999999998,2.676743857415792,1.8422160748506322,3.3938904737084745,3.4325707760956528,5.543750000000001,5.167499999999997,5.368815845089433,5.6492230277839806,5.0664106953585035,6.545630359819404,2.7964583333333333,2.983541666666666,2.9243673373240244,3.2838079513496856,2.585097489404184,1.925992973709166,3.44,4.329999999999999,3.4493746345801943,2.498216296020337,3.3743980682931567,1.824671016360829,3.5881250000000007,3.5137500000000004,3.3244128983329393,3.9751363165083604,3.5852224703196898,3.702549735976336,2.5241666666666664,2.5708333333333337,2.442014247752109,3.0405031357148946,0.8927020478118846,0.8474818746649497,3.57,3.244999999999999,2.992212322497658,2.9641460906217616,2.4741235583317334,2.07990545242004,2.1820833333333347,2.118796729198494,1.8591858222527904,2.053223123272276
2005-02-28,POMRB,2.0,1.385,4.4,0.945,1.785,1.995,1.115,2.73,2.3,2.97,2.9899999999999984,2.6619472893380687,3.3976959494265477,2.616971571745508,1.7544336433774477,2.42703125,2.5524999999999998,2.160046314449475,1.1496413248307724,1.3526026050892415,0.7655750240594813,6.24,4.8124999999999964,4.98128950705366,5.495714974494292,4.489174785099139,3.710350967578676,2.947447916666667,2.602291666666666,2.1326204023944144,3.2493028876028185,2.3804313758021625,1.2430954196922692,3.4587499999999998,3.4212499999999992,2.7836247807481165,1.5620794792736867,2.2926565558478047,2.3188120406366983,3.9525,3.22,2.7926477389997633,3.3685970044652294,2.754434231813667,2.540017049285293,2.3775,2.6220833333333338,1.9112085486512653,1.536670387156414,0.9772505237992795,1.2033954805883516,3.66,3.2224999999999993,2.8873273934985946,2.5665331165276664,2.616927236142149,2.67143644623088,2.112083333333335,2.1912780375190963,2.0922124446684967,0.5855147825200053
2005-05-31,PREMON,4.78,3.14,8.7,4.9700000000000015,5.95,6.96,3.3,5.88,,2.61125,3.2324999999999986,3.5091683736028414,3.771546280602898,3.7782524988556228,2.936059440648542,2.2534375,2.58875,2.552027788669685,2.6510866433383162,3.029730488206083,2.9020672676810646,6.4025,6.274999999999996,6.468773704232196,5.905000079105115,5.787434569123563,4.755611372669071,2.894895833333334,2.990625,3.2675722414366493,3.3037703466415858,5.149683686244756,3.7985733099563803,3.4787500000000002,3.4587499999999993,4.05017486844887,4.291458486899136,5.072875085682301,4.697366375481229,4.060625,3.95625,4.459588643399858,4.13296648731357,4.028492804464825,5.065709350034457,2.32875,2.4262500000000005,2.4667251291907593,2.825772454872197,4.148171648395239,3.96326397132235,3.415,3.917499999999999,4.084396436099157,5.28680305950221,3.868857098220216,3.756229289643313,,,,
2005-08-31,MONSOON,2.3,3.84625,7.19,5.0495833333333335,5.95,5.575,3.6,3.82,2.34,2.4975,2.7074999999999982,3.025501024161705,3.438207428360329,3.8771356843646694,3.991774237404384,2.2446875,2.2653125000000003,3.069716673201811,4.431818172670415,4.176903668460521,3.9662430151881023,6.62,6.2049999999999965,6.757264222539318,6.072010368866181,7.479525178872565,8.85126697581858,2.852708333333334,2.9042708333333334,3.980376678195323,3.3590689672661878,4.430877623097167,4.144441805000415,3.5431250000000003,3.4587499999999993,4.810104921069323,6.503784037188176,5.771396057364744,5.217993429301448,4.215624999999999,3.9487499999999995,4.905753186039915,4.503987397507973,5.356234051964753,5.559246529903753,2.303125,2.3287500000000003,2.9200350775144557,3.9495797500384238,3.9524492745907627,3.67512337895607,3.30625,3.402499999999999,3.978637861659494,5.111846892369421,5.014488619314227,4.69256242476076,2.2158333333333347,2.2507668225114577,1.9693051598467286,2.490518958318985
2005-11-30,POMKH,0.98,0.595,6.11,0.5775,0.31,2.16,1.3,1.28,1.8833333333333333,2.23375,2.5149999999999983,2.2073006144970226,2.784238549927732,2.3932658348698856,1.7716197145896753,2.2559375,2.2415625000000006,2.0798300039210864,2.0800882341583566,1.669167531064451,1.0431645007090746,6.38125,6.599999999999996,6.498358533523591,6.081531427432906,5.546619022413946,5.369455407790307,2.8252083333333333,2.8855208333333335,2.6192260069171938,3.3152268923786328,2.0138040828765478,1.564156247017656,3.5781250000000004,3.4987499999999994,3.0100629526415936,3.5958740103716904,2.5119776483272798,1.5795970331468037,3.838125,4.172499999999999,3.807451911623949,3.951824831865639,2.885505552833055,2.9526967683668515,2.249375,2.3287500000000003,2.2720210465086734,2.2588150889524656,1.1337961453390486,1.2564441453748785,2.945,3.427499999999999,2.8991827169956963,2.7767142543751637,1.978253132266323,1.9440315918614823,2.101666666666668,2.103793426840208,2.0534378399609117,1.1178019675220758
2006-02-28,POMRB,1.86,1.41,4.56,0.6825,2.14,2.34,0.91,1.76,1.795,2.0,2.479999999999998,2.0683803686982136,2.442298486466007,2.0551076639120356,1.5465853989096006,2.00015625,2.2478125000000007,1.8118980023526516,1.4203784619050357,1.0238330491779664,1.2205876844945107,6.08,6.639999999999995,5.723015120114154,5.893940258965783,5.223722034677468,5.225655350710332,2.6839062499999997,2.8198958333333333,1.844535604150316,3.2744284409798707,1.9162424336739843,1.1553397657655222,3.56875,3.5874999999999995,2.662037771584956,2.6614682558442744,1.7597013530792465,1.1831226972461,3.32375,4.258749999999999,3.2204711469743694,3.4945070696195124,2.710697228638963,2.7192079042007933,2.153125,2.2775000000000003,1.727212627905204,1.1053884850791413,0.9786416298441681,1.0988928859834515,2.565,3.1849999999999987,2.443509630197418,1.8070474028675305,2.7990781592684013,2.4449192942134164,2.0795833333333347,1.9802760561041248,1.8591858222537234,1.0533718699897854
2006-05-31,PREMON,2.81,3.205,6.63,5.012499999999998,5.875,3.595,3.075,3.96,,2.1275,1.9874999999999983,2.365028221218928,2.4084399563711862,3.3076930744845088,3.087573434867648,1.799375,2.2640625000000005,2.369138801411591,2.9268634818803188,2.835402231808894,3.0923559794002724,5.9487499999999995,6.122499999999996,6.085809072068493,5.991557263965226,6.389111446986087,5.1097891323635825,2.5542708333333333,2.830520833333332,3.111721362490189,3.329406432876413,4.729020984517824,4.412494606494952,3.70875,3.5687499999999996,3.9472226629509737,4.869264420123609,4.826054967340112,5.214680187463879,3.224375,3.4174999999999986,3.3702826881846217,3.4146620204212272,4.7404145253724925,5.2824180150967965,2.085,2.2212500000000004,2.2663275767431226,2.6827576507527016,3.353014128987702,3.28480818679718,2.4624999999999995,2.704999999999999,3.050105778118451,3.1524456924054256,4.814504720131696,4.505521352165359,,,,
2006-08-31,MONSOON,2.4,1.735,6.85,3.8766666666666665,5.95,4.824999999999998,3.055,2.7,2.34,2.2350000000000003,2.0124999999999984,2.379016932731357,2.295897106439363,3.0820506352719943,3.207044010016314,1.8556250000000003,1.7362500000000005,2.1154832808469544,2.3041126688596485,3.918454707026892,3.373718837529292,5.87875,6.037499999999995,6.391485443241096,6.104719048075831,7.463347389198894,7.560517725871342,2.6746874999999997,2.5372916666666656,3.4176994841607797,3.3585155720252318,4.110169489466139,4.601844226731282,3.8343749999999996,3.5687499999999996,4.748333597770584,6.57493485417691,5.579943330796122,5.774439572522752,3.21875,3.2299999999999986,3.9521696129107724,3.681929855876541,4.691873435926638,5.218658517915763,2.13625,2.0850000000000004,2.5817965460458736,3.6233666351586598,3.61317862269056,3.5414393461811895,2.54,2.424999999999999,2.9100634668710708,3.000485771651453,4.299113914364043,4.480511202947996,2.0895833333333345,2.124165633662475,2.092212444669239,1.7372656719533546
2006-11-30,POMKH,1.9,1.1,5.4,0.7133333333333333,1.43,2.115,1.3,1.58,1.8833333333333333,2.27,2.2424999999999984,2.187410159638814,2.0883323431563086,1.7919050572910127,1.7185451845479347,1.848125,1.8625000000000005,1.7092899685081728,1.3653754827965077,0.5969613334482984,0.36379750596581656,5.856249999999999,5.859999999999996,5.994891265944657,6.0203889776093815,5.455553784427254,4.943314914211669,3.0094791666666665,2.5712499999999987,2.335953023829801,3.317665806948903,1.5091818829148582,1.2161114938186974,3.8293749999999998,3.8487499999999994,3.42100015866235,4.168110421496891,2.3822187330933553,1.5229221803705804,3.3975,3.2187499999999987,3.2173017677464633,3.243382281345131,1.9605689794128498,2.9609276560862923,2.215625,2.0850000000000004,2.069077927627524,2.236089843213746,1.1762351563139535,1.0381464041072233,2.5637499999999998,2.499999999999999,2.378038080122643,2.01529563133676,1.4545033822947153,0.7765201897409091,1.9754166666666677,2.0278327135308185,1.9693051598475577,1.5058859029430298
2007-02-28,POMRB,1.8,1.355,4.71,1.51,2.025,2.34,1.32,2.08,1.795,2.3162499999999997,2.2274999999999987,2.0324460957832886,1.9015537322822529,1.783016724195551,1.860204927465273,1.9556250000000002,1.8487500000000003,1.5675739811049036,1.152039301960865,0.9146134785880558,1.4606414060338435,5.8025,5.897499999999996,5.480934759566795,5.859438174721946,4.989521324441205,4.425352604410779,2.9512499999999995,2.778124999999999,2.0055718142978805,3.294998809602902,1.5498361478529008,1.0685518304046235,3.8387499999999997,3.8199999999999994,2.86260009519741,2.8095954218429418,2.0326653138673967,1.9766266503469172,3.615625,3.2187499999999987,2.866381060647878,2.918606347734333,1.9725816728070777,2.435507065177009,2.311875,2.1875000000000004,1.7694467565765144,1.4442590822506745,0.8321418553111851,1.130992268994483,2.57,2.579999999999999,2.258822848073586,1.8495494452366708,2.185868283360141,2.029183858612566,1.9533333333333345,1.934699628118491,2.0534378399607554,1.0518310832212618
2007-05-31,PREMON,3.15,3.2,6.3,6.863333333333332,5.95,5.025,3.3,3.83,,2.3,2.3124999999999987,2.479467657469973,2.1137388619365693,3.0815052171176713,3.041684396389089,2.0825,1.8475000000000006,2.220544388662942,3.161617864385616,2.7374767212928313,3.1041431631830103,5.702500000000001,5.814999999999997,5.808560855740077,5.919678154230935,6.243761377356041,7.572103436940095,2.6540624999999998,3.240833333333332,3.948676421912061,3.390276285725139,4.620270133171945,4.506517512232566,3.91875,3.838749999999999,4.0975600571184465,4.7895384771784455,4.974001247396769,5.107251829912473,3.664375,3.5762499999999986,3.729828636388727,3.339819883571773,4.013631042984117,5.0486877952897675,2.330833333333333,2.2437500000000004,2.3816680539459085,3.051008108353982,3.108644176497835,3.13980532762337,2.58,2.5474999999999994,2.8872937088441515,3.3840927922863737,4.356256879425609,4.914615272543093,,,,
2007-08-31,MONSOON,2.43,2.6,6.75,1.5599999999999998,5.95,5.1400000000000015,3.6,2.88,2.34,2.2675,2.3199999999999985,2.459680594481984,2.134101711774321,2.9784034577603093,3.232509715735912,2.0787500000000003,2.0637500000000006,2.3723266331977655,3.6077715627338915,3.015217238776156,2.2643883837507257,5.4887500000000005,5.789999999999997,6.185136513444046,6.029229661378753,7.275294991946203,6.250990963070416,2.514375,2.6616666666666653,2.9932058531472365,3.367485478895394,4.424314070106398,4.420844804647961,4.013750000000001,3.838749999999999,4.838536034271068,6.27454213783059,5.704383368401289,5.671674147545941,3.6125000000000003,3.6549999999999994,4.293897181833237,3.7842418135650324,4.694879163127846,5.158297449674983,2.2291666666666665,2.3800000000000003,2.8690008323675453,4.32705744616365,3.2051574266585674,3.2262382915429018,2.505,2.5924999999999994,2.884376225306491,3.4990048684094006,3.531792297515622,2.5690861610813904,2.0895833333333345,2.0968197768710946,1.8591858222533766,1.43449497188845
2007-11-30,POMKH,1.74,1.25,4.7,0.6525000000000001,2.07,2.19,0.9066666666666668,1.48,1.8833333333333333,2.23625,2.2799999999999985,2.1718083566891906,1.9813256116714413,1.7171832898740795,1.7454626782179616,1.984375,2.1012500000000007,1.9233959799186593,2.227741056533868,1.1160916478608804,1.3589802515552718,5.20125,5.614999999999997,5.591081908066427,5.865904313511396,5.28786447265164,5.531369114319414,1.8674999999999997,2.646458333333332,2.0569235118883418,3.3251488299129774,1.2555743518556346,0.7070844501618936,3.8902083333333333,3.9987499999999994,3.7311216205626407,4.276427391879546,2.466559156310457,1.813319484305767,3.325625,3.6737499999999996,3.4523383090999418,3.421642030821383,2.12030419420598,2.7701559580636723,2.120416666666667,2.2816666666666667,2.084067166087194,2.215701593322773,1.4153876211494465,1.47772905382044,2.41125,2.5674999999999994,2.3226257351838946,2.296492551795889,1.5349018280475364,1.817011475128753,1.9754166666666677,2.0114251994559904,2.092212444670068,1.9707060459666386
2008-02-29,POMRB,1.7,1.175,3.7,0.4533333333333333,2.145,1.85,0.9,1.58,1.795,2.2325,2.254999999999998,1.9830850140135143,1.8446467220160911,1.6898380921149676,1.8057358739586333,1.7843749999999998,2.056250000000001,1.6240375879511955,1.3528270864076546,1.2995410273705341,1.396449610538,4.989999999999999,5.362499999999996,4.834649144839856,5.596698407945077,4.698729310380231,4.073022187097367,1.6202083333333333,2.3822916666666654,1.4154874404663385,3.2791507534456583,1.3378309772642747,1.4322151093436852,3.669027777777778,4.02875,3.0966729723375845,2.8970733588395925,2.2960617293898222,1.9184198832702768,2.9625000000000004,3.5512499999999996,2.8114029854599654,2.9999456848355863,2.2320345135898227,2.4303289064133113,1.9279166666666667,2.1766666666666667,1.6104402996523164,1.0995185331827109,1.2812979324446356,0.9285725727601478,2.35,2.4424999999999994,2.0255754411103366,1.6528345085613598,2.148424128441128,1.834963523384209,1.9533333333333345,1.9248551196735941,1.969305159847401,0.57855690053252
2008-05-31,PREMON,3.0,2.625,5.01,2.745,4.841666666666666,3.22,2.85,3.58,,2.2675,2.217499999999998,2.389851008408109,2.083107268028745,2.9868502285514387,3.0204496427304433,1.58,1.9125000000000008,2.024422552770717,2.2971840060689908,2.955567751519389,3.0480830283782776,5.165,5.0399999999999965,4.904789486903914,5.52689101449331,5.786644604967501,5.878131017838981,2.3130208333333333,1.3527083333333325,1.947292464279803,3.2842533516942676,4.225979612937396,5.13731114807357,3.806388888888889,3.751666666666666,3.7946704500692174,3.896027122438458,5.191189538077129,5.275444840285561,2.9037500000000005,3.099999999999999,2.9748417912759795,2.97675758517368,4.267691051018651,4.941335274598007,1.7595833333333333,2.064166666666667,2.10626417979139,2.4504883469009444,3.2224107818884686,3.3457330091417097,2.4325,2.3799999999999994,2.6473452646662023,3.0385426948882848,4.094285825321579,3.2529899110680502,,,,
2008-08-31,MONSOON,2.55,1.575,6.35,3.7,5.28888888888889,4.04,2.51,2.64,2.34,2.3000000000000003,2.247499999999998,2.4539106050448654,2.191710232562832,2.8717700855114567,3.1131739182053826,1.5131249999999998,1.6562500000000009,1.8446535316624302,1.8482960361604757,2.7022278909177286,2.457934470303279,5.421250000000001,4.939999999999996,5.482873692142348,5.6352255534556335,6.625564811119059,6.000266537766799,2.7583333333333333,1.8877083333333327,2.648375478567882,3.310242572751711,3.2263424901365276,2.2187181073354454,4.027013888888889,3.586388888888888,4.392357825597086,5.0215700061083055,5.494434974761983,5.429334338056311,2.9937500000000004,2.8249999999999993,3.400905074765588,3.1845083319470526,4.385495275844114,4.9225108343269035,1.7650000000000001,1.791666666666667,2.2677585078748344,2.9053574210552546,3.411322376860327,3.204442330407346,2.57125,2.3199999999999994,2.644407158799721,3.1056138189862823,3.214364666078224,3.1380478070200875,2.0895833333333345,2.0909130718041564,2.053437839960408,1.7933669359392028
2008-11-30,POMKH,1.9,0.64,6.5,4.055,3.83,2.82,0.65,2.38,1.8833333333333333,2.3625,2.287499999999998,2.2323463630269194,2.1173968137537242,1.6596004352979887,1.7819531069005667,1.5474999999999999,1.5037500000000008,1.3627921189974581,0.8823473655821925,0.7630848481919532,0.8690437416312206,5.18875,5.389999999999996,5.889724215285409,5.748910703557175,4.6958871432739375,4.784614831392156,2.8852083333333334,2.7383333333333324,3.211025287140729,3.34359051794865,0.7779662777290146,1.4277679247324682,4.027638888888889,4.026388888888889,4.167414695358252,4.651251059297194,2.111227885447527,1.752705628786346,3.0675,2.9824999999999995,3.1685430448593523,3.067723888742842,1.50960603575209,2.663158568352444,1.830625,1.7275000000000003,1.6206551047249005,1.383630731941116,0.7600890004816911,0.6520804305252353,2.885,2.544999999999999,2.5386442952798323,2.7967246021308108,1.4915315058915848,1.2796708903613385,1.9754166666666677,2.007881176415827,1.8591858222542048,1.7936865814643443
2009-02-28,POMRB,1.8,1.25,3.95,0.6133333333333334,2.15,1.94,1.2,1.79,1.795,2.50625,2.3124999999999982,2.0594078178161515,2.022609585820075,1.6793469414544917,1.8457388683834894,1.7525000000000002,1.5225000000000009,1.3176752713984747,0.9586951564716579,0.7829271380289365,1.0345395616644377,4.34125,5.452499999999996,5.113834529171246,5.526000958568094,4.659923051141035,4.734744256189838,2.843333333333333,2.7783333333333324,2.1719485056177708,3.300795830835379,1.6975842132513597,1.7094893940034865,4.027638888888889,4.027638888888888,3.3604488172149507,3.180933105481728,2.6223757581772134,2.4573856826714318,3.251875,3.0049999999999994,2.6771258269156113,2.7414085495768994,1.790608382333555,2.3775414356578306,2.01375,1.8025000000000002,1.4523930628349402,1.0556970990448624,0.7731158020318544,0.9634030981730227,3.32125,2.597499999999999,2.2391865771678994,2.095539423685065,1.9472686186904555,1.886868664367069,1.9533333333333345,1.9227287058494962,2.092212444669911,0.567239621685057
2009-05-31,PREMON,3.4,2.825,2.9,3.6,4.841666666666666,3.72,3.075,5.88,,2.5774999999999997,2.4124999999999983,2.595644690689691,2.3790407049291735,3.0002728029223573,3.0490824584939142,1.948125,1.5725000000000007,1.920605162839085,2.9497556040136628,2.5539461362198193,2.8136129874765894,2.98875,4.924999999999995,4.228300717502748,5.198375790171321,5.814627970163415,5.399397577934049,2.395208333333333,2.9920833333333325,2.7431691033706627,3.32431061315545,4.542624350864436,3.2025085878013164,4.027638888888889,4.027638888888888,3.952935956995637,4.067305857997041,5.4139631896949405,4.901423501836252,3.4775,3.1299999999999994,3.094275496149367,2.9146243348769016,3.8359922090223795,4.447163508251066,2.18375,1.8587500000000001,2.101435837700964,3.0176267613384957,2.817156283848049,3.020362994046494,3.65125,3.172499999999999,3.6955119463007398,5.668661633470515,3.9491959568555903,4.115961131002956,,,,
2009-08-31,MONSOON,3.3,3.015,1.68,2.51,5.28888888888889,5.0150000000000015,3.75,3.83,2.34,2.6175,2.599999999999998,2.8773868144138146,2.6899751818681485,2.968860050532287,3.1877390899749227,1.9618749999999998,1.9325000000000008,2.3583630977034513,4.353603024966102,2.2257540985736313,2.1013923406215556,1.8699999999999999,3.7574999999999954,3.208980430501649,4.757702001934692,6.159116004430107,5.203803448793888,2.058333333333333,2.694583333333332,2.6499014620223975,3.3234925196082648,3.659169009329962,4.168512247338516,4.0713888888888885,4.027638888888887,4.487317129752938,5.083665397051596,5.64542194483172,5.306066247764254,3.5000000000000004,3.3737500000000002,3.8625652976896205,3.437035386484108,4.30506247464959,4.839598025021147,2.1862500000000002,2.16875,2.7608615026205783,5.0479003095543025,2.66673584179478,2.637567330509082,3.819375,3.469999999999999,3.7493071677804437,5.9338436418824205,3.231109961178342,2.6832236534112455,2.0895833333333345,2.0896372235096976,1.9693051598470537,1.9499797197483955
2009-11-30,POMKH,1.72,0.765,0.35,1.66,3.83,3.65,0.77,3.83,1.8833333333333333,2.6799999999999997,2.554999999999998,2.414432088648289,2.529816344612987,1.8980004597329834,2.0224388931454476,1.9881250000000001,1.9637500000000008,1.7210178586220708,2.4003566884980043,1.20512084648488,1.3128909890618148,1.8824999999999998,2.2199999999999953,2.0653882583009895,4.204277068731988,3.257320882366087,3.3654836460496718,2.2683333333333335,2.0958333333333323,2.2539408772134384,3.3040215816397196,0.8605726189697788,2.37558569105129,4.115138888888889,4.027638888888887,4.224390277851763,4.640988967223785,2.2135607474905883,2.4306520194092816,3.4562500000000003,3.58125,3.777539178613772,3.5639369274513006,2.0038498936930447,2.735231668341452,2.145625,2.19875,1.964516901572347,2.7000209461192015,0.8707515319993382,1.3200368763646269,3.6625,3.8324999999999987,3.7815843006682663,5.494045566055932,2.255873563011824,2.145988396721416,1.9754166666666677,2.0071156674391517,2.0534378399612367,1.5628872731856567
