Date,Season,Ghosawari,Dulhin Bazar,Athmalgola,Patna Sadar,Bakhtiarpur,Naubatpur,Barh,Sampatchak,Paliganj,Fathua,Danapur/khagaul,Masaurhi,Bikram,Maner,Phulwarisharif,Daniwan,Bihta,Ghosawari_Trend,Ghosawari_SMA,Ghosawari_EWMA,Ghosawari_DES,Ghosawari_TES,Ghosawari_ARIMA,Dulhin Bazar_Trend,Dulhin Bazar_SMA,Dulhin Bazar_EWMA,Dulhin Bazar_DES,Dulhin Bazar_TES,Dulhin Bazar_ARIMA,Athmalgola_Trend,Athmalgola_SMA,Athmalgola_EWMA,Athmalgola_DES,Athmalgola_TES,Athmalgola_ARIMA,Patna Sadar_Trend,Patna Sadar_SMA,Patna Sadar_EWMA,Patna Sadar_DES,Patna Sadar_TES,Patna Sadar_ARIMA,Bakhtiarpur_Trend,Bakhtiarpur_SMA,Bakhtiarpur_EWMA,Bakhtiarpur_DES,Bakhtiarpur_TES,Bakhtiarpur_ARIMA,Naubatpur_Trend,Naubatpur_SMA,Naubatpur_EWMA,Naubatpur_DES,Naubatpur_TES,Naubatpur_ARIMA,Barh_Trend,Barh_SMA,Barh_EWMA,Barh_DES,Barh_TES,Barh_ARIMA,Sampatchak_Trend,Sampatchak_SMA,Sampatchak_EWMA,Sampatchak_DES,Sampatchak_TES,Sampatchak_ARIMA,Paliganj_Trend,Paliganj_SMA,Paliganj_EWMA,Paliganj_DES,Paliganj_TES,Paliganj_ARIMA,Fathua_Trend,Fathua_SMA,Fathua_EWMA,Fathua_DES,Fathua_TES,Fathua_ARIMA,Danapur/khagaul_Trend,Danapur/khagaul_SMA,Danapur/khagaul_EWMA,Danapur/khagaul_DES,Danapur/khagaul_TES,Danapur/khagaul_ARIMA,Masaurhi_Trend,Masaurhi_SMA,Masaurhi_EWMA,Masaurhi_DES,Masaurhi_TES,Masaurhi_ARIMA,Bikram_Trend,Bikram_SMA,Bikram_EWMA,Bikram_DES,Bikram_TES,Bikram_ARIMA,Maner_Trend,Maner_SMA,Maner_EWMA,Maner_DES,Maner_TES,Maner_ARIMA,Phulwarisharif_Trend,Phulwarisharif_SMA,Phulwarisharif_EWMA,Phulwarisharif_DES,Phulwarisharif_TES,Phulwarisharif_ARIMA,Daniwan_Trend,Daniwan_SMA,Daniwan_EWMA,Daniwan_DES,Daniwan_TES,Daniwan_ARIMA,Bihta_Trend,Bihta_SMA,Bihta_EWMA,Bihta_DES,Bihta_TES,Bihta_ARIMA
2002-02-28,POMRB,5.109999999999999,2.35,5.126666666666666,3.21,9.29,5.2075000000000005,7.45,2.96,1.17,3.0,5.584,3.475,3.6873333333333336,2.63,6.2187,5.29,5.422000000000001,4.2178125,4.273749999999997,4.268858817954143,4.067925763047315,4.08095954294482,4.130465313587095,2.6741666666666672,2.633333333333333,2.3734555190801228,2.636849509804981,2.593665944349336,2.355684603071564,5.265416666666667,5.265416666666667,5.123449770144916,5.311111780298768,5.102715532080398,5.126666621761689,1.994375,2.4650000000000007,2.3814729821008926,2.420206747142576,2.549149866228297,1.963409843687225,7.215,7.457499999999998,7.880215443345678,6.8908285599043495,8.404605070265074,8.304346654655935,5.441625,5.441625,5.076090696199756,5.223415288245949,5.242998796249491,5.2075000000000005,6.213541666666666,6.231249999999998,6.414591744811656,6.156445009040709,6.841211348299247,7.488975272218283,4.0325,4.090000000000002,3.8079723989777214,2.894153980818747,4.918197972009218,5.1381760134025445,1.8925,1.7550000000000001,1.4741667343561113,0.9302408588709482,1.8021842431896076,1.7408933147316183,2.789375,2.799999999999998,2.8136526111344717,2.918676412854962,4.190421780026314,4.037444088250763,5.192875,5.192875,5.063210188300653,5.044421688778825,5.658820549210133,5.583999839156541,4.000625,4.09,3.62556215436065,4.500222246572692,4.370456675059639,4.414118384234083,3.422861111111111,3.422861111111111,3.2329273982568445,3.217563511511235,3.703263316579462,3.687333333381295,3.2787500000000005,3.4075000000000006,2.818968338664444,2.639455339288561,3.5040147547009797,3.454552117674074,5.416206249999999,5.41620625,5.298979633741763,5.3282293739124675,6.299875363381387,6.218699998476848,4.384375,4.578749999999996,4.796312309294778,4.144217891248621,7.05264566493415,6.841163424967808,5.6485,5.6485,5.530374486477923,5.561975205903424,5.428657411286891,3.886377485615686
2002-05-31,PREMON,5.90125,4.425,8.709999999999999,2.06,9.2,7.067,8.466666666666667,6.64,3.9,4.1425,7.539999999999999,6.075,5.248666666666667,6.45,6.979199999999999,6.34,5.656000000000001,4.0490625,4.3640624999999975,4.921815290772486,4.823309205693958,5.832607091792659,5.546030516704149,2.839375,2.6845833333333324,3.194073311448074,2.6505173199000174,3.99756652384864,3.948604779958263,5.265416666666666,5.265416666666667,6.558069862086949,7.568600626388716,8.733179713221196,8.709999907403835,2.3175,2.006250000000001,2.252883789260536,2.3930307566728066,3.2807991291947425,3.263723307282255,7.104999999999999,7.332499999999997,8.408129266007407,6.883058021433071,9.168125242719709,9.046972803070108,5.441625,5.441625,5.8724544177198545,5.696932248751417,7.085650122963135,7.067,6.129166666666666,6.2104166666666645,7.235421713553659,6.568441292115751,8.585033204888745,8.345814429890506,3.78375,4.195000000000002,4.9407834393866334,5.15065440695427,6.1822249442047434,6.141766506532317,1.99875,1.8775,2.4445000406136668,4.966025843037211,3.5815879074575543,3.3699409563829175,2.6656250000000004,2.875624999999998,3.345191566680683,3.108847061363002,3.735339809143843,3.464082794093484,5.192875,5.192875,6.053926112980392,6.335252060157388,7.644461684042362,7.539999773176124,3.8206250000000006,4.2025,4.60533729261639,5.15483015677282,5.810927371896794,5.109743742842679,3.4228611111111116,3.422861111111111,4.039223105620773,4.2487889794808105,5.261915111736104,5.248666666637275,3.1325000000000003,3.6075000000000004,4.271381003198666,5.8501358320611,5.5742752824145745,5.50166694731403,5.416206249999999,5.41620625,5.971067780245058,5.891159092591304,6.954706872374433,6.979199998290576,4.3475,4.569999999999996,5.413787385576867,4.227881790754408,6.7772624475574235,6.240355219750196,5.6485,5.6485,5.580624691886754,5.578497046302481,5.706744973562957,4.054103847038421
2002-08-31,MONSOON,1.7799999999999998,2.1,0.81,1.08,1.56,5.7650000000000015,2.75,2.26,1.37,1.2,3.265000000000001,2.81,2.6644444444444444,1.17,5.3157999999999985,0.78,6.330000000000001,3.9815625,4.071562499999998,3.6650891744634917,4.077399037483204,3.0735377933123837,3.1129822842987687,3.1075,2.663749999999999,2.7564439868688444,2.6535528131184885,1.9111166285274108,1.6850133171457529,5.265416666666667,5.265416666666667,4.25884191725217,4.462415198569601,0.7600787421912134,0.8099999358513031,2.6468749999999996,1.982500000000001,1.7837302735563214,2.1172351433673167,1.3904765962303691,1.00699353615374,7.15125,7.097499999999997,5.668877559604445,6.873336120236833,2.6358035201148935,2.5595030184247793,5.441625000000001,5.441625,5.829472650631914,5.76430745085295,5.786208234727317,5.7650000000000015,6.052291666666667,6.216666666666664,5.441253028132195,6.116612440171955,3.737596568916354,3.737953677297524,3.9099999999999997,3.8700000000000014,3.86847006363198,3.6465811991513766,2.865522577984392,2.7156126685081623,2.3225,1.9074999999999998,2.0147000243682003,3.4054083519354523,1.0313724412959107,1.0902319006019496,2.715,2.703124999999998,2.48711494000841,2.7921813222994425,1.986129836800417,2.270618853981844,5.192875000000001,5.192875,4.938355667788235,5.164550287074944,3.2554430165332735,3.2649999070244715,3.87875,3.798749999999999,3.887202375569834,4.853891457602727,3.5173577864522185,3.3269713064339097,3.422861111111111,3.4228611111111107,3.489311641150241,3.727810067913323,2.666805212815275,2.664444444462456,3.4362500000000002,2.95,3.0308286019191994,3.3203307699011977,2.157817545869191,2.500365240986569,5.416206249999999,5.41620625,5.708960668147034,5.828014884485633,5.346032056425676,5.315799998697994,4.62125,4.198749999999996,3.56027243134612,3.9532232202821924,1.1826888374841538,1.6034644420832365,5.6485,5.6485,5.880374815132053,5.8215693459454405,6.2520667210227785,4.537213110281684
2002-11-30,POMKH,3.315,3.185,6.415000000000001,4.26,8.4,3.727,5.5,2.93,1.92,2.17,4.3825,3.01,2.0909999999999997,3.01,3.151125,5.575,5.186,3.9457812499999996,4.026562499999998,3.525053504678095,3.8788523394685197,3.640710066531576,3.2082136160639676,3.175,3.0149999999999992,2.927866392121307,2.6615325708898285,2.4094937985346245,1.9932903860956217,5.265416666666667,5.265416666666667,5.1213051503513025,5.380454756518815,6.465694844526119,6.414999782043899,2.6775,2.652500000000001,2.7742381641337928,2.7328666335759166,1.9888970075828794,1.7908764201649017,6.7425,7.112499999999996,6.761326535762667,6.8653855655179985,7.137222865491446,7.114827963369641,5.441625,5.441625,4.988483590379149,5.24047620500366,3.6530987046243264,3.727,6.144166666666667,6.041666666666664,5.464751816879318,6.070297540783249,5.357254792312666,5.469111760229512,3.9825,3.6975000000000016,3.493082038179188,3.048621071966414,3.501552188101294,3.5957411262256898,2.5425,2.09,1.97682001462092,2.575591683181193,1.4078292999301731,1.4028369713728366,2.8615625000000002,2.6281249999999976,2.360268964005046,2.6580920679573277,2.1906206959004066,2.196448232741978,5.192875,5.192875,4.71601340067294,4.7398938983208705,4.388160758570172,4.382499715028474,3.865,3.8424999999999994,3.5363214253419004,4.570770171350455,2.784242783594581,2.9368663522848983,3.4228611111111107,3.4228611111111107,2.9299869846901445,2.988836154323345,2.1550183244971626,2.090999999988962,3.45125,3.315,3.0224971611515192,3.0148135141629364,2.335816607885394,2.436064770855615,5.416206249999999,5.41620625,4.685826400888221,5.0368815516288,3.063538951778219,3.1511249992281916,4.53875,4.496249999999996,4.366163458807672,3.9979322217758577,3.904432156196113,4.361930534837541,5.6485,5.6485,5.602624889079232,5.655580805988396,5.21977411274645,3.717217565548311
2003-02-28,POMRB,4.749999999999999,3.09,5.126666666666666,3.165,9.6,5.2075000000000005,7.535,4.66,3.03,3.695,5.584,3.765,3.6873333333333336,3.6,6.2187,6.29,5.422000000000001,3.9274999999999993,3.936562499999998,4.015032102806857,4.174239462411893,4.401521536759069,4.478888239801064,3.046875,3.1999999999999993,2.992719835272784,2.6690689778893866,3.012359174837023,2.854374172020753,5.265416666666667,5.265416666666667,5.123449756877448,5.324396727526399,5.10271483078485,5.126666623238376,2.86625,2.641250000000001,2.930542898480276,2.920408938485026,3.5333127364985666,3.648113788595072,6.3500000000000005,7.189999999999996,7.8967959214576,6.85775511997003,8.64503328628082,8.596509902759324,5.441625,5.441625,5.076090154227489,5.178741191602523,5.242476492877912,5.2075000000000005,6.094166666666667,6.0629166666666645,6.292851090127591,6.321396503468447,6.755744274147674,7.28786288317529,3.8225000000000002,4.122500000000001,3.959849222907513,3.930659775014956,4.039221700866879,4.558084604592607,2.5224999999999995,2.5549999999999997,2.3980920087725517,3.1953311824265054,1.6909661076731528,2.0216776473994686,2.9525,2.8018749999999977,2.8941613784030276,2.7936934699620406,3.3424154073484784,3.179535048075689,5.192875,5.192875,5.063208040403764,5.0281361474380235,5.659576232906324,5.583999851257084,4.02625,3.9149999999999996,3.6277928552051404,4.472074507412903,3.6556729357636586,3.5284264841622783,3.422861111111111,3.422861111111111,3.2329255241474204,3.2034505439529557,3.7032643093579214,3.6873333333400975,3.355,3.5575,3.2534982966909114,3.343768663701764,3.561979273167463,3.382398843032081,5.416206249999999,5.41620625,5.298975840532933,5.342829032155746,6.299205649924193,6.218699739009737,4.449375,4.746249999999996,5.135698075284603,4.091849015824099,6.180277059561755,6.0194190865050805,5.6485,5.6485,5.53037493344754,5.5793615098339195,5.4286780106181185,3.55023447661284
2003-05-31,PREMON,5.975,4.225,8.709999999999999,2.35,5.62,7.067,9.116666666666667,5.52,3.8,4.62,7.539999999999999,5.675,5.248666666666667,5.6,6.979199999999999,4.68,5.656000000000001,3.748125,3.9549999999999974,4.799019261684114,4.8640549875414525,5.834049750275565,5.56530936247805,2.82625,3.1499999999999995,3.4856319011636705,2.681787608446838,4.5135641635289785,4.31194023928471,5.265416666666666,5.265416666666667,6.558069854126469,7.583180995198226,8.733179239052415,8.709999910925688,2.67125,2.713750000000001,2.6983257390881654,2.852300125232632,3.7008567343138115,2.5727136202925225,6.108750000000001,6.2949999999999955,6.98607755287456,6.849113496397708,9.208861816744301,9.07903895454215,5.441625,5.441625,5.872454092536493,5.665304466706022,7.0852226660786615,7.067,5.975416666666667,6.225416666666664,7.422377320743221,6.799947575548757,8.540672563584103,8.439353761765446,3.7725,3.842500000000001,4.5839095337445075,5.267563123377739,6.287392459681416,6.785933648441189,2.469375,2.53,2.9588552052635313,4.293218346114039,4.005846914316868,3.6567994545976714,3.0399999999999996,2.9212499999999975,3.5844968270418165,3.086710734390155,4.0293792169741955,3.9474117505369404,5.192875,5.192875,6.053924824242259,6.328629024638386,7.6450975141483255,7.539999793377441,4.31125,3.8149999999999995,4.446675713123084,4.86876101484162,5.9736319778670115,5.692948756574982,3.4228611111111116,3.422861111111111,4.039221981155119,4.243258478320066,5.26191576271043,5.248666666662522,3.1725,3.3449999999999998,4.192098978014546,5.412140370158442,5.930005805753824,5.974249724369896,5.416206249999999,5.41620625,5.971065504319759,5.890333022781241,6.954234392083092,6.9791997070926,4.545625,4.331249999999996,4.953418845170761,4.082686959568161,6.86408725037697,6.71023111032486,5.6485,5.6485,5.5806249600685245,5.590077100309037,5.706761292597173,3.70345374395467
2003-08-31,MONSOON,1.56,1.275,0.81,2.3,2.0,5.7650000000000015,1.7,2.1,1.31,1.45,3.265000000000001,4.5,2.6644444444444444,1.25,5.3157999999999985,1.725,6.330000000000001,3.5268749999999995,3.8999999999999972,3.5034115570104682,3.9834965578516237,2.727298568684084,2.6350697962056575,2.6574999999999998,2.9437499999999996,2.601379140698202,2.6810125327812995,2.2102818407988565,1.7286490776351973,5.265416666666667,5.265416666666667,4.258841912475881,4.473705260828169,0.7600784215902454,0.8099999398330177,2.153125,3.018750000000001,2.538995443452899,2.787029961263797,1.843856414649542,1.77184329997168,5.7025,6.404999999999996,4.991646531724736,6.8395544150287435,2.312405316401688,2.244418314687691,5.441625000000001,5.441625,5.829472455521897,5.744552345826609,5.785866732603041,5.7650000000000015,5.797916666666667,5.962916666666664,5.133426392445933,6.163865414198075,3.8606740631917464,3.8759438592356323,3.6887499999999998,3.8025000000000015,3.590345720246704,3.6652529402661433,2.5031631094359494,2.2380674782323657,2.3075,2.5149999999999997,2.299313123158119,2.095973772131326,1.4288133368779634,1.3092362925834786,2.9612500000000006,2.9837499999999975,2.73069809622509,2.826926441767229,1.658275974447657,1.9016948191581777,5.192875000000001,5.192875,4.9383548945453555,5.164314942672964,3.2559780021703673,3.264999908627805,4.449375,4.2375,4.468005427873851,4.913292471623829,3.0080776184481293,3.311315450042126,3.422861111111111,3.4228611111111107,3.489310966470849,3.728223583898135,2.6668056396599207,2.6644444444469846,2.87125,3.3649999999999998,3.0152593868087276,3.028112390323565,2.1198950079957948,2.283477038707563,5.416206249999999,5.41620625,5.708959302591854,5.815774391640609,5.345730690379442,5.315799776903203,4.335625,4.567499999999996,3.6620513071024563,3.884779005527691,0.8391620958533061,0.5303286640333208,5.6485,5.6485,5.880374976041115,5.82796502642742,6.252079649154991,4.144777616554644
2003-11-30,POMKH,2.1,2.245,6.415000000000001,1.48,6.03,3.727,5.6,2.69,1.555,2.62,4.3825,3.6,2.0909999999999997,1.47,3.151125,5.4,5.186,3.7368749999999995,3.5962499999999973,2.9420469342062807,3.364283904590023,3.559462252097391,3.2107949320227296,2.559375,2.7087499999999998,2.4588274844189213,2.6846474513318404,2.368217286418873,1.9417621359298773,5.265416666666667,5.265416666666667,5.121305147485529,5.387885889150762,6.465694627757355,6.4149998009003015,1.9825,2.3237500000000013,2.1153972660717395,2.523626231954326,2.9699870724653725,3.379019009869147,6.08375,5.8124999999999964,5.406987919034842,6.831044499649701,7.387952518172448,7.502135920584628,5.441625,5.441625,4.9884834733131385,5.23042615929523,3.6528336170552778,3.727,5.562083333333334,5.9879166666666634,5.320055835467559,6.107665044551398,5.197456361819235,5.142217509594395,3.75,3.7425000000000015,3.2302074321480223,2.930583705961701,3.21641359816403,3.416357056825041,2.1975000000000002,2.4237499999999996,2.0015878738948714,1.3685140367635726,1.8288362383055319,1.4274272166677089,2.7775000000000003,3.0962499999999973,2.6864188577350543,2.77812655645514,2.3820557968233893,2.2924905056973657,5.192875,5.192875,4.716012936727213,4.743371473292512,4.388610893958874,4.382499745149564,4.4731250000000005,4.385,4.120803256724311,4.693055057198767,3.295827636931058,3.216335097042281,3.4228611111111107,3.4228611111111107,2.929986579882509,2.9922423957228395,2.1550186043741952,2.090999999998443,2.7,2.98,2.3971556320852363,1.7796504217144247,2.3363940278610134,2.524947002045926,5.416206249999999,5.41620625,4.685825581555113,5.018395170213899,3.063382040272331,3.1511248677516295,4.320625,4.523749999999997,4.357230784261474,3.9318193171794875,4.64535415902367,5.3448314280675016,5.6485,5.6485,5.6026249856246695,5.657768783010429,5.2197843545659,3.3957056428834727
2004-02-29,POMRB,4.1949999999999985,2.68,5.126666666666666,1.8,8.72,5.2075000000000005,6.0150000000000015,4.23,2.1,2.615,5.584,4.28,3.6873333333333336,2.73,6.2187,4.785,5.422000000000001,4.2787500000000005,3.457499999999997,3.443228160523768,3.515067129659352,4.3813047159183025,4.291628184709687,2.640625,2.6062499999999997,2.5472964906513527,2.6902542009444175,2.69891361484384,2.593068651510543,5.265416666666667,5.265416666666667,5.123449755157983,5.328256002136041,5.102714684220422,5.126666624774498,1.8512499999999998,1.9825000000000015,1.9892383596430436,2.4047513558922082,2.8389329753624777,2.008076679240272,6.85625,5.592499999999996,6.7321927514209055,6.823238187690512,8.748900343265678,8.891475743967982,5.441625,5.441625,5.076090083987883,5.176557293354856,5.242278094550132,5.2075000000000005,5.7203125,5.6079166666666636,5.598033501280536,6.111152383062027,6.658593641124403,7.379826607399311,4.2075,3.6350000000000016,3.6301244592888136,3.5669655745819795,3.77130810971431,4.450739421619571,2.21125,2.1912499999999997,2.0409527243369228,1.7299898532382612,2.298555566464973,1.7911067950689996,2.81625,2.8262499999999973,2.6578513146410323,2.7329029373844946,3.7830113187271195,3.541798404114804,5.192875,5.192875,5.063207762036328,5.0335904760291506,5.659954975538113,5.583999861618003,4.5325,4.51375,4.184481954034586,4.646500441772747,4.119725561315616,4.060204943597574,3.422861111111111,3.422861111111111,3.2329252812628386,3.2083656842110777,3.703264492864643,3.6873333333342875,2.6374999999999997,2.7625,2.530293379251142,2.109317558367239,3.0595811122113212,2.940701864753426,5.416206249999999,5.41620625,5.298975348933068,5.320672927476579,6.299167094162949,6.218700239177696,4.808125,4.147499999999997,4.528338470556884,3.9410715024711047,6.118505171292763,6.252181521759838,5.6485,5.6485,5.530374991374802,5.57833552377832,5.428686124308772,3.783856131695007
2004-05-31,PREMON,8.21,3.85,8.709999999999999,2.35,9.55,7.067,8.75,6.44,3.85,4.23,7.539999999999999,5.35,5.248666666666667,5.1,6.979199999999999,6.065,5.656000000000001,4.722343749999999,4.016249999999998,5.3499368963142615,5.091741152899581,5.705661385368522,5.537108377318054,2.73125,2.5124999999999997,3.0683778943908115,2.7011990351287674,4.170878096610297,4.169589643602625,5.265416666666666,5.265416666666667,6.558069853094789,7.583569684972394,8.733179139955428,8.709999914575512,1.7512500000000002,1.9825000000000017,2.1335430157858264,2.4566132527280224,2.6610891101210976,2.3436856355101936,7.32375,6.574999999999996,7.859315650852543,6.815656732818733,8.211334174130565,7.9959537105786,5.441625,5.441625,5.87245405039273,5.6697652020318845,7.085081405020031,7.067,5.905,5.516249999999997,6.858820100768321,6.5177482230014725,8.10041601261716,7.9743289979552685,5.19125,3.865000000000002,4.754074675573289,5.852712061418954,5.957626289923027,6.432071936264996,2.2643750000000002,2.2037499999999994,2.7645716346021536,4.311357321439481,3.9548961525675965,3.8113599081468434,2.8815625000000002,2.728749999999997,3.286710788784619,2.9684785069694164,4.337280958332065,3.9602254991540438,5.192875,5.192875,6.053924657221796,6.335095761365053,7.645416187118133,7.539999810107189,5.03625,4.4325,4.650689172420751,4.8746000595635595,6.220487512169113,5.953342418695888,3.4228611111111116,3.422861111111111,4.03922183542437,4.24895369740683,5.26191588302464,5.248666666666082,2.74875,2.6374999999999997,3.558176027550685,4.746325323190309,5.307591117741798,5.332290414565913,5.416206249999999,5.41620625,5.97106520935984,5.866419460701943,6.954289492065136,6.97920026842732,5.12125,4.493749999999998,5.143003082334131,4.036265645403003,5.598032438093428,5.323270326588426,5.6485,5.6485,5.580624994824881,5.5867565828972925,5.7067677203589735,3.9471579271241186
2004-08-31,MONSOON,3.66,2.3,0.81,1.25,4.25,5.7650000000000015,3.3325,4.84,1.37,2.15,3.265000000000001,5.3,2.6644444444444444,1.25,5.3157999999999985,4.24,6.330000000000001,5.1403125,4.541249999999998,4.673962137788557,4.955167436390353,2.497003674984329,2.730748501389808,2.7287500000000002,2.7687499999999994,2.761026736634487,2.7050504813981,1.8578098350247567,1.5453547021007341,5.265416666666667,5.265416666666667,4.258841911856873,4.472661684332822,0.7600783545875407,0.8099999433176736,1.8475000000000001,1.7200000000000017,1.7801258094714958,2.2102494852081955,1.3654385262978725,1.6365131214254638,7.58875,7.137499999999996,6.415589390511526,6.806724880371599,2.228393203126358,2.165139991738744,5.441625000000001,5.441625,5.829472430235638,5.754016821921135,5.785773497247099,5.7650000000000015,5.92625,5.924374999999997,5.448292060460993,6.113077077657275,3.438162978038358,3.244603586989598,6.2625,4.550000000000002,4.788444805343973,6.133626797774128,2.6503108315297927,2.511563621204521,2.4262500000000005,2.2187499999999996,2.206742980761292,2.5173682554764607,1.4082602249836598,1.383631404479377,2.8718749999999997,2.9037499999999974,2.8320264732707714,2.839539224141242,1.407830774504561,1.733274030348928,5.192875000000001,5.192875,4.938354794333078,5.170264947293345,3.2562461326979686,3.2649999113122443,5.794999999999999,4.6325,4.910413503452451,5.066045196387857,4.1294140838413425,3.835504326303186,3.422861111111111,3.4228611111111107,3.4893108790323994,3.7335162603730465,2.666805718537197,2.6644444444448023,2.99625,2.6374999999999997,2.634905616530411,2.9806772253337854,1.5374468885538848,1.5880448612258506,5.416206249999999,5.41620625,5.708959125615904,5.792239973984469,5.345856746322692,5.315800204451218,5.303541666666668,5.122499999999997,4.781801849400479,4.013612078030982,1.367325424492651,1.5535986265673523,5.6485,5.6485,5.880374996894929,5.823094775438622,6.252084741303985,4.4175229276336045
2004-11-30,POMKH,3.54875,1.945,6.415000000000001,1.73,7.52,3.727,5.445,7.82,1.92,2.4425,4.3825,6.83,2.0909999999999997,2.36,3.151125,5.3900000000000015,5.186,5.5134375,4.903437499999997,4.223877282673135,4.723925934801841,3.488713569023304,3.240503098166652,2.9137500000000003,2.6937499999999996,2.434616041980692,2.70726021279788,2.432898330456613,2.356004589372472,5.265416666666667,5.265416666666667,5.121305147114125,5.386054453316127,6.465694582454642,6.414999816565214,1.97,1.7825000000000015,1.7600754856828975,2.14607335392933,2.096171014640687,1.374736046248902,7.780000000000001,7.5099999999999945,6.857353634306915,6.798646155236398,7.122936706976664,7.034950200810271,5.441625,5.441625,4.988483458141383,5.242800697343254,3.652779925162856,3.727,6.129375,5.885624999999997,5.446975236276597,6.024293677931156,5.27049068091915,5.788985431736551,6.96125,5.832500000000001,6.001066883206384,8.402015946479928,4.353000225449007,4.293405980140378,2.53625,2.3099999999999996,2.092045788456775,1.9868200679637913,1.7609873224221801,1.7588164331187404,3.043125,2.8593749999999973,2.676215883962463,2.766178739049953,2.5404690443865574,2.6898576447285127,5.192875,5.192875,4.716012876599846,4.748123594142907,4.388836498219803,4.382499769020645,6.211458333333334,5.4399999999999995,5.678248102071471,5.642753915732004,3.6785197757834402,3.6705098273266255,3.4228611111111107,3.4228611111111107,2.929986527419439,2.9964077186582676,2.1550186560801503,2.0909999999997804,3.25125,2.8599999999999994,2.5249433699182466,2.565047010347579,1.9441065415310437,1.9974735894697901,5.416206249999999,5.41620625,4.685825475369542,4.99726828769403,3.063558747603471,3.1511251211955584,5.654375,5.119999999999997,5.025081109640288,4.068396367162194,5.629425126278523,5.846391812278068,5.6485,5.6485,5.602624998136958,5.652139952707577,5.219788388626587,3.6191585944246234
2005-02-28,POMRB,6.09,2.9600000000000004,5.126666666666666,2.32,9.35,5.2075000000000005,6.34,7.67,3.03,2.715,5.584,7.12,3.6873333333333336,3.82,6.2187,6.253333333333334,5.422000000000001,6.1246875,5.377187499999998,4.97032636960388,5.342267570380786,4.796033276081556,4.578274539515369,2.9545833333333333,2.76375,2.644769625188415,2.714091748979836,2.653154803372989,2.5222826640228693,5.265416666666667,5.265416666666667,5.123449754935141,5.32629108572994,5.102714653589781,5.126666626303329,1.97125,1.9125000000000016,1.9840452914097384,2.250313824249544,2.4349876634592853,2.1534657431566684,7.757499999999999,7.667499999999995,7.854412180584149,6.791049539977758,8.847544315993288,8.823501020657401,5.441625,5.441625,5.07609007488483,5.1904442009511875,5.242256216587905,5.2075000000000005,6.5565625,5.966874999999997,5.804185141765958,6.068722785405419,6.676639761056934,7.038398377243314,7.2837499999999995,6.692500000000002,6.66864012992383,9.572027946106541,6.4317912541738895,6.304758022291242,2.5398076923076918,2.5424999999999995,2.467227473074065,2.9665979130417397,2.2980181694947444,2.583637680338093,3.439375,2.8843749999999972,2.6917295303774775,2.7438763355243245,3.1131845152883773,2.866955054119763,5.192875,5.192875,5.0632077259599075,5.036957051269234,5.660144798319594,5.583999870615922,6.456666666666667,6.1499999999999995,6.254948861242883,6.2510836222262185,5.066094498678159,5.467975625130364,3.422861111111111,3.422861111111111,3.232925249784997,3.211274067253306,3.7032645267537707,3.687333333333468,3.4075,3.1324999999999994,3.042966021950948,3.539928886703448,3.0859413894110297,2.9052103117895944,5.416206249999999,5.41620625,5.298975285221726,5.30267573284827,6.299376763076672,6.218699942567114,5.741666666666667,5.487083333333331,5.516381999117506,4.180969848953239,6.087356790730815,5.502778610224957,5.6485,5.6485,5.530374998882175,5.572558047943226,5.428689320139373,3.7955555381080344
2005-05-31,PREMON,9.3,5.05,8.709999999999999,2.81,10.45,7.067,10.05,8.59,3.8,5.5,7.539999999999999,5.841666666666666,5.248666666666667,6.05,6.979199999999999,7.403333333333332,5.656000000000001,6.56609375,5.649687499999998,6.702195821762329,7.053031091190424,6.971307742364857,7.024568834688225,2.8918749999999998,3.06375,3.6068617751130487,2.730472264123384,4.223771947688084,4.233983332078832,5.265416666666666,5.265416666666667,6.558069852961085,7.581747399054387,8.733179119245055,8.7099999181683,1.8737499999999998,2.0275000000000016,2.314427174845843,2.4577732849188076,2.6759767469396367,2.1602327335450795,7.682499999999999,7.892499999999994,8.89264730835049,6.783746887832137,8.648121948406033,8.460207598936888,5.441625,5.441625,5.8724540449308975,5.684347916266908,7.085084433696967,7.067,6.713125,6.291874999999997,7.5025110850595755,6.662861286075147,8.192480995846983,8.245844519289895,7.28375,7.230000000000001,7.4371840779542975,10.572510699206418,8.915575013432077,7.7906375885409105,2.522948717948718,2.53,3.000336483844439,4.354505678539349,4.0901730126369715,3.8452214311954256,3.6503124999999996,3.2018749999999967,3.8150377182264865,3.2057530143529602,4.381666373348469,3.988728050998826,5.192875,5.192875,6.053924635575944,6.337024348490788,7.645575903464893,7.539999824227224,6.599166666666666,6.272916666666665,6.089635983412396,6.445703771399253,7.017483295971036,7.201827287253806,3.4228611111111116,3.422861111111111,4.039221816537665,4.250547961950725,5.2619159052307785,5.248666666666584,3.3937500000000003,3.3699999999999997,4.245779613170569,6.3826597697488054,5.681213920016472,5.631829970263485,5.416206249999999,5.41620625,5.971065171133034,5.851947475780901,6.954517122279731,6.979199935543505,5.650416666666667,5.821666666666664,6.271162532803837,4.369573936047178,6.605139444665763,6.418737854190395,5.6485,5.6485,5.580624999329306,5.581269264838482,5.706770252133762,3.9593622507449346
