Date,Season,Manjeshwar,Parappa,Kanhangad,Nileshwar,Kasargod,Karadka,Manjeshwar_Trend,Manjeshwar_SMA,Manjeshwar_EWMA,Manjeshwar_DES,Manjeshwar_TES,Manjeshwar_ARIMA,Parappa_Trend,Parappa_SMA,Parappa_EWMA,Parappa_DES,Parappa_TES,Parappa_ARIMA,Kanhangad_Trend,Kanhangad_SMA,Kanhangad_EWMA,Kanhangad_DES,Kanhangad_TES,Kanhangad_ARIMA,Nileshwar_Trend,Nileshwar_SMA,Nileshwar_EWMA,Nileshwar_DES,Nileshwar_TES,Nileshwar_ARIMA,Kasargod_Trend,Kasargod_SMA,Kasargod_EWMA,Kasargod_DES,Kasargod_TES,Kasargod_ARIMA,Karadka_Trend,Karadka_SMA,Karadka_EWMA,Karadka_DES,Karadka_TES,Karadka_ARIMA
2005-11-30,POMKH,8.128333333333334,8.925714285714285,5.9899999999999975,5.003333333333333,10.55,10.964000000000002,8.342208333333332,8.51297619047618,8.140490229660054,8.186894841863138,8.100233436413621,8.066554658291944,9.359107142857143,9.325059523809523,8.994314877221852,8.936079549590653,8.502647512237555,8.344925001635275,6.676738095238095,6.61708333333333,6.207692447356153,6.379914738608986,6.742784828574024,6.711510981160461,5.075833333333334,5.215000000000002,4.923661885747066,4.947942523323555,4.972507153555038,4.969147235269428,11.367255952380951,11.162250000000004,10.603111157182408,10.959615115465532,10.601719301995137,11.085111333077798,11.086131313131313,11.333795454545454,11.028107507954541,11.128507490093913,10.942126015971692,10.589154821630096
2006-02-28,POMRB,8.58,9.666666666666666,7.094285714285713,5.326666666666667,12.029166666666667,10.768888888888887,8.387125,8.345833333333324,8.316294137796032,8.21778691683755,9.195989261655102,8.926375396983678,9.484375,9.246309523809522,9.263255592999778,9.140611386002675,9.48351580802645,9.762885573761734,6.867113095238095,6.506071428571424,6.562329754127977,6.534224440554973,7.521892611793379,7.181193425428573,5.035833333333334,5.070000000000002,5.084863798114906,5.029983668009673,5.815396699573593,5.728157389295012,11.349753891941392,11.21891666666667,11.173533360976112,11.108515768529916,11.887723651352974,11.871251550940435,10.949688131313131,11.179199494949493,10.92442006032828,11.043495393240336,12.005415808366125,11.554398326907112
2006-05-31,PREMON,10.186,10.416666666666666,9.102,5.93,14.595714285714285,11.976363636363635,8.387375,8.338583333333325,9.064176482677619,8.948906720753257,10.543463387697123,10.27542861932588,9.258630952380951,9.471904761904758,9.724620022466533,9.466892985958037,9.964161023638296,9.722397204186992,6.928946428571428,6.847404761904759,7.578197852476786,7.3681865431479086,8.162960701697676,8.044668301650116,4.918333333333333,5.081666666666669,5.422918278868943,5.220730651272131,6.236717170045157,6.091701295835867,10.950162545787546,11.515595238095242,12.54240573087138,11.691004038517065,13.423686578407517,13.034519935372384,10.74968813131313,10.99306313131313,11.345197490742422,11.272474142508274,12.620671695353806,12.375860720570845
2006-08-31,MONSOON,6.848333333333333,8.978333333333332,5.3610000000000015,3.7000000000000006,7.56076923076923,9.916,8.311833333333333,8.435666666666657,8.177839222939904,8.19192937963826,6.272827856564186,5.96867725010864,9.038124999999999,9.496845238095235,9.426105346813252,9.503100099486897,7.827133093522269,8.111659390007716,7.058910714285716,6.886821428571427,6.691318711486073,6.858222641635776,4.681089894865222,4.605229505294617,4.837083333333334,4.990000000000002,4.733750967321367,4.907034151290641,3.418245436081179,3.6110506361448054,10.55170902014652,11.18391254578755,10.54975113083052,11.065878342362362,8.475534759209072,8.957943331751212,10.487229797979797,10.90631313131313,10.773518494445453,10.959985102324902,9.35311558788765,9.289935434872808
2006-11-30,POMKH,7.742000000000001,7.0200000000000005,6.327000000000001,4.4300000000000015,8.68,9.711,8.243833333333333,8.339083333333324,8.003503533763942,7.915280201033011,8.074303206263512,8.155966964577686,9.039583333333331,9.020416666666664,8.46366320808795,9.161167926142069,8.943568173300974,8.795273664394566,7.508305555555557,6.971071428571427,6.545591226891643,6.700211585591902,6.700343070763338,6.498326433211394,4.812916666666667,4.8466666666666685,4.61225058039282,4.810681540061331,4.772172178992599,4.781562315566736,10.091002747252748,10.716412545787549,9.801850678498312,10.647876168889818,10.659711521144482,10.679095278399107,10.343517676767677,10.59306313131313,10.348511096667272,10.616939184080527,10.80574280688601,10.698832975440377
2007-02-28,POMRB,8.362,9.808333333333332,7.7970000000000015,5.25,10.711538461538463,9.922222222222222,8.084541666666667,8.284583333333325,8.146902120258364,7.966258906992735,9.111322888034403,8.761752480358679,8.929166666666665,9.05583333333333,9.001531258186104,9.33046041218813,9.456239346043022,9.273680521196011,7.769041666666667,7.146749999999998,7.046154736134986,7.048903340350087,7.553031283080619,7.258213749791896,4.74625,4.8275000000000015,4.867350348235693,4.905266458785707,5.420284482603456,5.304769457470954,9.609423076923077,10.387005494505498,10.165725791714372,10.591545734202473,11.623487936141881,11.315133994150408,10.087111111111112,10.381396464646464,10.177995546889253,10.362137088664763,11.30141630212168,11.316745173596559
2007-05-31,PREMON,9.86,10.286666666666667,11.994444444444444,5.813333333333333,12.227692307692307,11.673333333333336,7.924083333333334,8.203083333333325,8.832141272155019,8.669267731168809,10.437067170949938,10.232811664466887,9.07625,9.023333333333332,9.51558542157833,9.574480876991666,9.970591844034377,9.272129863260627,7.722722222222222,7.869861111111109,9.025470619458769,8.831336411428339,8.449357946073217,8.324598522487516,4.682083333333334,4.798333333333335,5.245743542274749,5.097613235296217,6.007895083373214,5.846788790504039,9.540769230769232,9.795000000000003,10.990512398105547,10.801108140768509,12.983395958656178,12.781198581051468,9.886236111111112,10.305638888888888,10.776130661466887,10.586939731498166,11.986285814592009,12.253442988188954
2007-08-31,MONSOON,5.9,8.225,4.554444444444445,3.2833333333333337,6.076153846153848,8.167777777777777,7.817333333333334,7.965999999999991,7.6592847632930114,7.638968194463627,6.130642050599576,6.0744753474416235,9.283125,8.834999999999999,8.999351252946997,9.420266496272454,7.806343439045278,8.312928270053693,7.7102108585858575,7.66822222222222,7.23706014945304,7.876366638083738,5.075077596416444,5.195135158135516,4.627083333333333,4.694166666666669,4.460779458698182,4.722654239916075,3.247990157187897,3.4470648676533195,9.607395833333335,9.423846153846158,9.024768977324868,9.982835786143397,7.713059803126877,8.076414437498492,10.031666666666668,9.868583333333333,9.732789507991242,9.92753269776076,9.033285131175846,9.474933815074122
2007-11-30,POMKH,7.406666666666667,8.950000000000003,6.763,4.333333333333333,9.615384615384617,9.852222222222222,7.548333333333334,7.8821666666666585,7.558237524642474,7.391911178570562,7.800736742681167,7.889245085839742,9.130625,9.317499999999999,8.979610751768199,9.393015658050341,8.776622490838804,8.159961477632725,7.0269621212121205,7.77722222222222,7.047436089671823,7.675315841519509,6.8728607614595285,6.129488863878716,4.488333333333333,4.670000000000002,4.409801008552243,4.6444683311309864,4.473242525216274,4.4537993258123905,9.21207532051282,9.657692307692313,9.261015232548768,9.799250678247988,9.776544263354127,9.882458189190853,10.053194444444445,9.90388888888889,9.780562593683634,9.760757287192321,9.7331021370664,10.40088205959428
2008-02-29,POMRB,7.843333333333334,9.533333333333333,7.26090909090909,4.906666666666667,10.309166666666666,10.944444444444445,7.465208333333334,7.752499999999992,7.672275848118817,7.406313797106011,8.827690063308339,8.654122912554092,9.094583333333334,9.24875,9.201099784394252,9.465992214679012,9.707673155060938,9.634435104287444,6.6064191919191915,7.643199494949493,7.13282529016673,7.629360606183622,7.845636223296329,7.667690589607833,4.213333333333334,4.584166666666668,4.608547271798013,4.702031380958379,5.226975203829704,5.103524305516505,9.16301282051282,9.557099358974362,9.680275806195928,9.756250099698127,11.044257700399873,11.414934239046683,10.136527777777776,10.159444444444444,10.246115333987959,9.910520363404853,10.284788123840862,10.897239208220139
2008-05-31,PREMON,8.226666666666668,9.341666666666667,7.064545454545454,5.046666666666667,9.4675,10.823333333333334,7.606458333333333,7.344166666666659,7.894032175537958,7.618223698785525,10.115130066369153,10.058487209672597,9.1925,9.0125,9.257326537303218,9.494265835371236,10.116992360511468,10.059546899499882,6.78719318181818,6.410724747474746,7.1055133559182195,7.5044384452634665,9.22603035958112,8.827000067063398,3.83375,4.392500000000002,4.783795029745475,4.776813090711,5.7362442487842005,5.573196957405465,9.491955128205129,8.867051282051285,9.595165483717556,9.59167408633243,12.43372431216044,12.66236716461551,10.268194444444443,9.946944444444444,10.477002533726107,10.043167987510186,11.562206871323578,12.077131082939509
2008-08-31,MONSOON,6.868333333333332,8.881666666666666,6.119999999999999,1.85,8.443846153846152,9.684444444444443,7.7368749999999995,7.586249999999993,7.483752638656108,7.26400279283679,5.594982156894561,5.717473223582993,9.237083333333334,9.176666666666666,9.107062589048597,9.430056620898116,7.734989343706779,7.9532622990199435,7.0751136363636355,6.802113636363635,6.711308013550932,7.071236379160092,4.900094656225874,4.490500254368063,3.49625,4.0341666666666685,3.610277017847285,4.169764521038528,2.717845373643917,2.9140049534611334,9.614655448717949,9.458974358974361,9.134637751768995,9.280478973264282,6.793940863512471,6.996071000896846,10.060034722222223,10.32611111111111,10.159979298013441,9.893232795975571,8.375963380545638,9.081980290963655
2008-11-30,POMKH,7.5683333333333325,9.076666666666668,6.6436363636363645,2.73,9.87923076923077,9.388888888888893,8.215937499999999,7.62666666666666,7.517584916526998,7.273293846522671,7.510187838662275,8.070406660036923,9.37875,9.208333333333332,9.094904220095826,9.397894500490995,8.850522017824279,8.185671452388652,7.964136363636364,6.7722727272727266,6.684239353585105,6.862723916143136,6.849811589200481,7.111354864228946,3.3564583333333333,3.6333333333333355,3.258166210708371,3.872285010478847,3.471458735908765,3.4653098243702107,10.141937500000001,9.524935897435899,9.432474958753705,9.239607376926848,9.406754511032716,10.298799000834638,10.070937500000001,10.210277777777778,9.851543134363622,9.692040712488646,9.711770419216117,10.234412262456514
2009-02-28,POMRB,8.725000000000001,9.763333333333334,9.683636363636364,3.81,11.026923076923078,9.7425,8.412083333333333,7.847083333333327,8.0005509499162,7.792608743524731,8.610840298069327,8.47645159435292,9.4175,9.265833333333333,9.36227586539083,9.488559731966859,9.792100703470032,9.8566458791428,8.292704545454546,7.3779545454545445,7.883998157605609,7.71366698153914,7.737739849153405,7.399744013168206,3.305625,3.3591666666666686,3.4788997264250225,3.8617308876924725,3.9110662741423545,3.7920823914423356,10.318249999999999,9.704375000000002,10.070254206021454,9.410687612274593,10.780368369850393,11.418558983480114,10.080277777777779,9.909791666666667,9.807925880618173,9.610685726500678,10.358509844025672,10.90874387902927
2009-05-31,PREMON,11.1775,10.245,11.754000000000001,5.025,12.968,12.1125,8.195625,8.58479166666666,9.271330569949718,9.318175411226141,10.077309331460073,9.901716560647412,9.186250000000001,9.491666666666665,9.715365519234497,9.660605929997866,10.230464308488227,9.996821835378732,7.831386363636364,8.55031818181818,9.431998894563366,9.225158957165332,9.004573869031633,9.031342907818022,3.250625,3.3537500000000016,4.0973398358550135,4.106615834103667,4.534822156220475,4.335346724650369,9.696615384615384,10.579500000000003,11.229352523612874,9.917993658014023,12.333898755412335,12.450226585973347,9.890972222222222,10.232083333333332,10.729755528370905,10.157136265471093,11.057266922294314,11.699596127193113
2009-08-31,MONSOON,5.486666666666667,8.288333333333334,4.0590909090909095,1.465,6.353846153846152,8.470000000000002,8.119583333333335,8.239374999999994,7.757465008636498,8.176450890478014,6.044232737646295,6.519892471620429,9.02375,9.343333333333332,9.144552644874032,9.462215685525639,8.006053263433015,8.464370222825824,7.301602272727272,8.03509090909091,7.282835700374383,7.9467583913493876,5.486825441659478,5.267674246921882,3.21625,3.2575000000000016,3.044403901513008,3.558591482177093,2.132483651671957,2.223228262643418,9.263923076923078,10.057000000000002,9.279149975706186,9.306918305787494,7.295842562535418,8.107537086092377,9.996631944444445,9.92847222222222,9.825853317022544,9.748747013312526,8.728602847525769,9.259837406000647
2009-11-30,POMKH,7.218333333333334,7.82,5.013999999999999,2.675,6.996153846153848,9.08888888888889,7.867068452380954,8.151874999999993,7.541812338515232,7.84735631478897,7.661047487968712,7.559297416153563,9.001041666666667,9.029166666666665,8.61473158692442,9.180903648323627,8.949122680066,8.523721329564548,6.837272727272726,7.627681818181819,6.375301420224629,7.063684905787252,7.080502659355767,6.31653153628125,3.1556249999999997,3.2437500000000012,2.896642340907805,3.3766534437008455,2.990724560494593,2.9111109470171233,9.057433566433566,9.33623076923077,8.36595152388525,8.836360396109772,9.475468190806211,9.808273379230357,9.736979166666666,9.85347222222222,9.531067545769083,9.528997060288994,9.38412296181888,9.979315254137129
2010-02-28,POMRB,8.466666666666669,9.72,7.0749999999999975,3.59,10.448461538461537,10.887777777777774,7.7125119047619055,8.08729166666666,7.911754069775807,8.078912649055344,8.680073114138143,8.537469363092473,8.946458333333334,9.01833333333333,9.056838952154651,9.257203133806994,9.620300438958713,9.305821230228457,6.758580808080807,6.975522727272728,6.655180852134777,6.957819532694262,8.213646856688662,7.878467603865008,3.118125,3.188750000000001,3.173985404544683,3.4232391965084426,3.6526476295101773,3.5194378199093346,8.93902097902098,9.191615384615385,9.198955529715764,8.975906726060844,10.355745313524002,10.42720728643179,9.287638888888887,10.139791666666662,10.07375163857256,9.794006539362094,9.95523133978441,10.557691961235939
2010-05-31,PREMON,9.415714285714287,10.106666666666667,10.648,4.76,11.894545454545455,8.889999999999997,7.781095238095239,7.646845238095231,8.5133381561512,8.679998206608701,10.093157557283464,10.08584175924485,8.996166666666667,8.983749999999999,9.476770037959458,9.403807168425363,10.084295575486145,9.615028540476882,6.961545138888889,6.699022727272728,8.252308511280866,8.093530445309034,9.439792250998366,9.27932766469233,3.0675,3.122500000000001,3.8083912427268096,3.70401054700212,4.296465469628901,4.14059128435118,9.200157342657342,8.923251748251747,10.27719149964764,9.369202272645186,11.883564466524344,12.10033380227314,9.363194444444444,9.334166666666661,9.600250983143535,9.54388912069634,11.374047334941565,11.820170382795657
2010-08-31,MONSOON,6.0120000000000005,7.9899999999999975,4.535555555555557,1.4300000000000002,6.479999999999999,8.097777777777777,7.758178571428572,7.7781785714285645,7.51280289369072,7.757150146668149,5.770373797040273,5.963677250003016,9.072125,8.909166666666664,8.882062022775674,9.158528677327471,7.8614478377458585,8.371621602316182,7.141576388888888,6.81813888888889,6.765607328990742,7.083394926214662,5.171888745015174,5.307931510155764,3.0062499999999996,3.113750000000001,2.857034745636086,3.232354743599614,1.8802140049211595,1.9105334098714883,9.410612616550116,8.95479020979021,8.758314899788584,8.851494096104608,6.741365346545582,7.600517627502799,9.512430555555556,9.241111111111106,8.99926170099723,9.12024979121849,8.088315568276851,9.021641094531521
2010-11-30,POMKH,7.241666666666666,8.516,6.16125,2.305,8.95909090909091,10.065555555555557,7.695380952380952,7.784011904761897,7.404348402881099,7.4667240241255675,7.517435682712977,7.682054911389045,8.957333333333333,9.083166666666664,8.735637213665404,9.019480755855973,8.773845690317774,8.241570374604231,7.046326388888888,7.10495138888889,6.523864397394445,6.709127000858328,6.69906614923694,6.365835532411145,2.990625,3.021250000000001,2.6362208473816517,3.0410904388666706,2.851911665876485,2.748127220471688,9.329363344988344,9.445524475524476,8.838625303509515,8.777249018403198,9.03474576025461,9.421861234394811,9.824722222222224,9.485277777777773,9.42577924282056,9.241296151273048,8.730717363993021,9.71089343123675
2011-02-28,POMRB,8.26,9.631666666666666,7.3679999999999986,3.47,10.169166666666667,11.105,7.622958333333332,7.732345238095229,7.746609041728659,7.667913001688272,8.563668936978075,8.489423298794287,8.684833333333332,9.06108333333333,9.09404899486591,9.093547166617014,9.618859341553597,9.471050293565577,7.037864087301586,7.1782013888888905,6.861518638436666,6.796019565423742,8.056111277311938,7.905108370780642,3.4112500000000003,2.9912500000000013,2.969732508428991,3.1323961792436776,3.393110378251588,3.267000780936574,9.35516878954379,9.375700757575759,9.370841848772375,8.921003393757506,10.316749729066627,10.938063463807858,10.119027777777777,9.53958333333333,10.097467545692336,9.638447723827644,9.877140044315421,10.653788713378127
2011-05-31,PREMON,9.12,9.276666666666667,9.593,4.755,11.523846153846154,11.17111111111111,7.578791666666667,7.658416666666657,8.295965425037195,8.22701758601835,9.962042989018533,9.922779251353202,8.202833333333334,8.85358333333333,9.167096063586213,9.104448484898137,10.065517868084154,9.924709473389912,7.14042609126984,6.914451388888891,7.9541111830619995,7.649386077274164,9.674713280113327,9.385970802818207,4.202708333333334,2.9900000000000015,3.683839505057395,3.4725642193178694,4.109793634771995,3.9965127822939337,9.381956533050284,9.283025932400935,10.232043570801888,9.298729069166258,11.804407338769234,12.074531187874507,10.147499999999999,10.109861111111108,10.526924971859845,10.036308168634102,10.44567758871313,10.94192979106634
2011-08-31,MONSOON,5.728333333333333,6.639999999999999,5.522857142857141,4.8,7.057142857142857,8.171111111111111,7.730583333333334,7.58749999999999,7.268912588355651,7.301926083296748,5.612433842824178,5.91795985870351,7.812916666666666,8.51608333333333,8.156257638151727,8.639684833261361,7.680816262074583,8.03950268582552,7.005658730158729,7.1612767857142865,6.981609566980056,7.061584243618572,5.042290918336235,5.046932935735904,4.994999999999999,3.8325000000000014,4.130303703034437,3.7514228583850415,1.788409983638473,1.7804802899422283,9.434518086080587,9.42731164668665,8.962083285338275,8.918115487255974,6.6134823830564216,7.286140088632126,10.200624999999999,10.128194444444441,9.584599427560352,9.636399754112785,8.405104161391087,8.74347390128573
2011-11-30,POMKH,7.1720000000000015,6.01,5.9944444444444445,5.266666666666667,8.596250000000001,10.22,8.190083333333334,7.570083333333324,7.23014755301339,7.115453603591718,7.339005610008351,7.5504152086657506,7.679166666666666,7.889583333333331,7.297754582891036,8.091309641142722,8.359903461526649,7.67086157201361,6.551992063492063,7.119575396825398,6.586743517965812,6.683117102685917,6.6415167593341256,6.659471424389417,6.038333333333334,4.572916666666668,4.584848888487329,4.069601710356342,4.567838492264227,4.359087972415218,10.262787316849817,9.336601419413922,8.815749971202965,8.813278102112033,9.02469471102146,9.406065320802245,10.366448412698412,10.166805555555552,9.838759656536212,9.778116934936778,9.433990766145005,9.814534726434312
2012-02-29,POMRB,9.544,9.018333333333333,6.456666666666666,6.846666666666668,10.9525,11.375555555555556,8.577970561594205,7.8910833333333255,8.155688531808035,7.987381661492398,8.402964413564876,8.44163368292999,7.675535256410255,7.7362499999999965,7.985986083067955,8.127152552198858,8.787512850075128,8.39968040929396,6.183379701518288,6.891742063492065,6.5347127774461535,6.512829590947137,7.9664870394992295,7.718500772930572,6.585541666666667,5.417083333333335,5.489575999759064,4.650985001490716,5.759554199466221,5.588993457718146,11.056754761904763,9.532434752747255,9.67044998272178,9.115937661855261,10.247736435755831,10.74707370510229,10.588114707341271,10.234444444444442,10.45347801614395,10.207337065817155,10.528063318924973,10.786046135639847
2012-05-31,PREMON,11.512,8.82,6.875,9.725,17.366666666666667,12.227142857142857,8.804524456521738,8.489083333333326,9.49821311908482,9.627466454123004,10.03678696949954,10.043770270492033,8.15836217948718,7.62208333333333,8.319591649840774,8.143307296752358,9.277669038456475,8.782682156304295,6.150315950655624,6.212242063492064,6.670827666467692,6.522722247601458,9.632718331170741,9.31785195636601,6.57775,6.659583333333335,7.183745599855438,5.711492596215854,7.00376905651792,6.893656031605738,11.305691334033613,10.993139880952384,12.748936656299733,10.516677303158458,11.877847884293846,12.176349463191551,10.76652703373016,10.49845238095238,11.162943952543515,10.824342964576372,10.95730171189644,11.007786563582387
2012-08-31,MONSOON,6.439431159420288,7.067615384615383,5.291958247066941,4.207666666666666,7.566061904761902,8.888409722222221,9.005232789855071,8.666857789855065,8.274700335219007,8.818821985599213,6.064829070165965,6.330460525761296,8.35776694139194,7.728987179487175,7.818801143750617,7.85739875925207,6.959044406238778,7.406909352665343,6.196687478433403,6.154517339544514,6.119279898707392,6.038758438892565,4.9359519001407115,4.79803716535767,6.5352500000000004,6.511500000000001,5.99331402657993,5.401627327195922,5.766471525397658,5.899369474379261,11.498278650210084,11.120369642857145,10.675786755684602,10.20480561341192,7.65116716719246,8.881785922616775,10.847650771103895,10.677777033730157,10.253130260414997,10.520607753923567,8.816755587031524,8.57039255841668
2012-11-30,POMKH,8.273333333333332,9.445,5.9608333333333325,5.796666666666668,10.078823529411766,10.93,8.95254368729097,8.942191123188397,8.274153534464737,8.790698983850605,7.8335624964785175,7.534543232597333,8.313153846153847,8.587737179487176,8.469280686250372,8.030047856743037,7.867455642634556,7.262044528386422,6.497989561766736,6.146114561766736,6.055901272557768,5.857597446510266,6.337946053901291,6.831978235405547,6.216291666666667,6.644000000000001,5.914655082614625,5.487353577142021,6.159270482887326,6.073224789630794,10.96130469187675,11.491013025210087,10.437001465175467,10.306487264410844,9.974006165977913,9.704945316502101,10.852016266719392,10.855277033730157,10.523878156248998,10.730995082485684,10.236492821488916,9.933325750290683
2013-02-28,POMRB,10.048333333333334,7.178571428571429,6.861250000000003,5.976666666666668,11.010625,11.314545454545454,9.014384023132664,9.068274456521731,8.983825454012177,9.474272532539471,8.996409761799836,8.870695318859008,8.522809065934066,8.127796703296701,7.952996983178795,7.799161077482247,9.07866359313895,9.561828368783662,6.798890614216702,6.24726039510007,6.378040763534662,6.029000154869076,7.529021452935436,7.505813216440124,6.188458333333335,6.426500000000002,5.939459716235443,5.5927833241887495,6.796713524557323,6.765458834137879,10.611545465686275,11.505544275210086,10.66645087910528,10.548324509060114,11.28617269890288,11.185355086556642,11.033706809683371,10.840024508477631,10.84014507556758,11.007406262305658,11.404002272798765,10.959586313204
2013-05-31,PREMON,10.586153846153843,10.302857142857144,8.880833333333333,8.043333333333333,13.01275,12.323076923076925,9.094999999999999,8.836812918060192,9.624756810868842,10.250268069322674,10.615709423973508,10.380546959751257,8.569763392857144,8.498510989010986,8.892941047050135,8.158836675584155,9.14366325150699,9.450223955699586,6.819479166666667,6.748718728433403,7.37915779145413,6.895519847865289,9.032987231296758,9.000678599096306,6.4108333333333345,6.0060833333333346,6.781009163074598,6.107065299271763,7.045022571719292,7.184742585325015,10.806570608925387,10.41706510854342,11.60497052746317,11.111243455735005,12.75244340668681,12.843803239379042,11.201218094405595,10.864008024961148,11.433317814571318,11.504664621719524,11.844949698890387,11.369439093462375
2013-08-31,MONSOON,7.8599999999999985,7.2620000000000005,5.6933333333333325,5.666666666666668,9.121904761904759,10.246,8.826674257759784,9.19195512820512,8.918854086521305,9.675693808623887,6.398514167573309,6.142514270637054,8.966816964285714,8.54710714285714,8.24056462823008,7.960767580064684,7.1476327122230945,7.101896480927291,6.828156249999999,6.849062500000001,6.704828008205811,6.610969620651719,4.962666781313613,5.079903017272377,6.545,6.370833333333335,6.3352721645114265,6.019101211769353,4.908027674074975,4.9984819083151715,10.814482922195559,10.806025822829135,10.611744221239805,10.975441994880764,7.651914410673185,7.529380514919833,11.200447706705061,11.203405594405593,10.958390688742792,11.403520288069755,9.292849629485328,8.663353886250414
2013-11-30,POMKH,7.4976923076923105,9.62625,5.724166666666666,6.116666666666666,10.08318181818182,10.9125,8.704932140228195,8.998044871794864,8.350389374989707,8.95292926905115,8.344380805226427,8.018402442561454,9.140568681318681,8.59241964285714,8.794838776938048,8.208164434360933,8.057200419673688,8.279998986363418,7.0801940789473665,6.789895833333334,6.312563471590153,6.348908873924347,6.267332363135581,6.51613465606051,6.523625,6.450833333333335,6.247829965373523,6.0432113317322536,6.5109802701673845,6.392900847107705,10.861832786325992,10.807115395021649,10.400319260016612,10.981903758337408,10.234658632283896,9.957643316164548,11.16169759492426,11.199030594405594,10.940034413245677,11.44298692259089,11.06615826594697,10.228708990625785
2014-02-28,POMRB,8.677368421052634,10.17375,7.167333333333333,6.73,11.069565217391307,11.325882352941177,8.54173454977517,8.65530364372469,8.481180993414878,8.804303409505678,9.297569333711888,8.855715767355708,8.829480769230768,9.341214285714281,9.34640326616283,8.553077627064447,9.266713504869138,9.14509545657792,7.259315694126619,6.866416666666667,6.654471416287425,6.593088977085606,7.4020227793929605,7.341906518547164,6.3165,6.63916666666667,6.4406979792241135,6.190150018847554,7.131864674102625,7.044102257136474,10.71222702804442,10.821850449369476,10.66801764296649,11.136184404801506,11.503990374385642,11.23763341151188,10.97062412084399,11.201864819004525,11.094373589123876,11.557422066811725,11.923483375339318,11.063012982379995
2014-05-31,PREMON,10.98318181818182,8.697692307692307,10.591052631578943,7.1190000000000015,13.332608695652173,12.001739130434785,8.390446924357109,8.754560636731684,9.481981323321655,9.659047998230317,10.644357071601968,10.179433254319932,8.443161057692308,8.939923076923073,9.08691888277462,8.614474141959363,9.891787308695104,10.46766431914734,7.3698455854309675,7.293971491228069,8.229103902404033,8.001190459688742,9.0096434504844,9.06769788479016,6.215333333333333,6.4080833333333365,6.712018787534468,6.387634363038055,7.598545654189752,7.780211539730678,10.601963427755821,10.901815123282521,11.733854064040763,11.655725845258674,12.943707678774736,13.020543894652034,10.700915787510658,11.12153037084399,11.45731980564824,11.812978865050448,12.450515092712754,11.651620542078586
2014-08-31,MONSOON,6.1573913043478266,6.378461538461537,5.416086956521739,4.933999999999998,7.6052,9.03875,8.52386195231161,8.32890846281864,8.152145315732124,8.388800763196516,6.4871980346063225,6.600909787805142,7.89533763111888,8.719038461538457,8.003535945049386,8.245108901772786,7.4262320610197445,7.714381739580587,7.611114607170098,7.2246598970251705,7.103897124051115,7.490375042024666,5.174205783719334,5.4103367712914725,6.20684375,6.224916666666669,6.00081127252068,6.088654637950745,4.689824046429197,4.8471382383776636,10.678217270531402,10.52263893280633,10.082392438424458,11.166071376258854,7.864670841839333,7.774003644709469,10.608315910059677,10.81971787084399,10.489891883388944,11.266574709254568,9.870912955029912,9.134094648711432
2014-11-30,POMKH,7.99,7.4192307692307695,6.885652173913045,6.04,10.717777777777778,9.962083333333334,8.49060120812159,8.451985385895563,8.087287189439275,8.065567142681184,8.141131512347117,7.53165790734705,7.535795454545453,8.16728365384615,7.7698138747219385,8.078374070687923,8.103931756733829,7.806422121664659,7.4584250572082365,7.515031273836766,7.0165991439958875,7.4590142792896375,6.254910354024368,6.199914230492442,6.188618055555555,6.205750000000002,6.016486763512408,6.082331306861465,6.02412749259807,5.911385708843576,10.465237198067634,10.68128792270532,10.336546574165787,11.19639877519981,10.15836788666948,9.574006706912249,10.557750724637682,10.582113704177322,10.278768463366701,10.97219792464572,11.020400361932623,10.43054716484546
2015-02-28,POMRB,9.252380952380953,7.998181818181817,7.935999999999997,6.7387500000000005,11.045,11.5355,8.470373317805382,8.595738518727643,8.553324694615945,8.359710817636023,9.207677373995194,9.00843744211186,7.461276223776224,7.623391608391605,7.86116105210589,8.027554796399928,8.86377987235867,8.496908383478658,7.112423913043478,7.707197940503432,7.384359486397532,7.750901990276521,7.506239916574961,7.594071583786838,6.07942361111111,6.207937500000002,6.305392058107445,6.2229644249675955,6.859208332268257,6.753942362122686,10.363338492063491,10.675146618357493,10.619927944499473,11.267702533733075,11.546511080554613,11.313720595091064,10.483014583333333,10.634518115942027,10.78146107802002,11.096054044262033,11.544839532131641,11.138903285321629
2015-05-31,PREMON,10.142083333333332,7.9969230769230775,8.60086956521739,6.9644444444444416,11.65333333333333,11.3876,8.586168154761905,8.385463897515521,9.1888281501029,9.025216930254643,10.662826902287684,10.413061205376914,7.496276223776224,7.448199300699297,7.9154658620327645,7.98400154742137,9.13518026082671,8.774335532601375,6.962054919908466,7.209652173913043,7.8709635179254755,8.211387327487559,9.44357237455063,9.30199435615672,5.998423611111111,6.169298611111111,6.569013012642244,6.381415298190044,7.472837816575167,7.6095277662492355,10.397203907203908,10.255327777777783,11.033290100033016,11.427614248239294,12.975016224252041,13.06729713804473,10.534420833333334,10.48098333333333,11.023916646812014,11.17572934441132,12.145366890375598,11.753435585022768
