Date,Season,Gumla,Ghaghra,Raidih,Kamdara,Sisai,Chainpur,Palkot,Verno,Gumla_Trend,Gumla_SMA,Gumla_EWMA,Gumla_DES,Gumla_TES,Gumla_ARIMA,Ghaghra_Trend,Ghaghra_SMA,Ghaghra_EWMA,Ghaghra_DES,Ghaghra_TES,Ghaghra_ARIMA,Raidih_Trend,Raidih_SMA,Raidih_EWMA,Raidih_DES,Raidih_TES,Raidih_ARIMA,Kamdara_Trend,Kamdara_SMA,Kamdara_EWMA,Kamdara_DES,Kamdara_TES,Kamdara_ARIMA,Sisai_Trend,Sisai_SMA,Sisai_EWMA,Sisai_DES,Sisai_TES,Sisai_ARIMA,Chainpur_Trend,Chainpur_SMA,Chainpur_EWMA,Chainpur_DES,Chainpur_TES,Chainpur_ARIMA,Palkot_Trend,Palkot_SMA,Palkot_EWMA,Palkot_DES,Palkot_TES,Palkot_ARIMA,Verno_Trend,Verno_SMA,Verno_EWMA,Verno_DES,Verno_TES
2004-02-29,POMRB,7.15,5.699999999999998,5.623333333333332,3.01,6.125,3.5933333333333333,6.4,3.34,6.84625,6.385833333333335,6.502528290645388,7.495086974944066,6.702652105889139,6.233827004838769,5.244583333333332,5.135833333333333,4.960994031498849,5.40491681621802,5.439407227344965,5.5586701942886165,4.483958333333333,4.343333333333335,4.582271543988973,4.202481811214812,5.6803929696725675,5.699432892155851,2.7574999999999994,2.5975,2.6277168637065853,2.5622935848596553,3.0862443931162975,2.564770752914776,5.911875,5.707083333333333,5.713563855586238,6.547916963465188,6.191164260422658,6.850206210252482,3.6341666666666663,3.582083333333334,3.4778356932248906,4.367369125048277,4.422570985337375,4.232149292151945,6.168750000000001,6.624999999999998,6.333768680287479,6.9586239144869895,6.597846695894786,6.117564012788882,3.72375,4.49,4.094378363885456,4.126433597939131,5.227791129908186
2004-05-31,PREMON,8.15,7.9275,7.3425,4.05,8.309999999999999,5.155,8.55,5.25,6.314375,6.907500000000002,7.161516974387233,7.9214765469996635,7.4330298721251555,7.086362311804466,5.473541666666666,5.085208333333332,6.14759641889931,6.024105770501263,7.431550896408991,7.651184151544637,4.403958333333333,4.536458333333335,5.686362926393384,5.405751117261504,7.264760046712219,7.1138258337406235,2.80875,2.66,3.1966301182239514,2.617517070451828,4.140783571361529,4.151561554972994,5.693124999999999,5.98375,6.752138313351743,7.086376457852248,8.189081418332222,8.23705813269455,3.685,3.6083333333333343,4.1487014159349345,4.394113993152932,5.882884577294681,5.13205322033322,5.6850000000000005,6.624999999999999,7.220261208172488,7.432675720835827,8.419562614390676,7.941223093744538,3.59125,3.8500000000000005,4.556627018331273,4.141736494267754,7.670201624943068
2004-08-31,MONSOON,5.26,3.885,1.29,1.83,3.475,2.6566666666666667,2.09,2.02,5.5875,6.785000000000002,6.400910184632339,7.785484214056273,5.014075561911895,4.722182402945128,5.489374999999999,5.403958333333332,5.242557851339586,5.655404315132763,3.5521044077234527,2.710670030667055,4.192291666666667,4.431458333333334,3.9278177558360303,3.9489230472367565,1.3803793671672162,1.7163564440196328,2.73625,2.855,2.6499780709343708,2.6187548617892005,1.1219230908103484,1.4801730709510386,5.279375,5.84,5.4412829880110465,6.278369315768667,4.08400353927221,4.242220202586063,3.739583333333334,3.660000000000001,3.5518875162276276,4.418466334850993,2.7715001962605466,1.9705057856103534,5.64375,5.712499999999999,5.1681567249034925,6.398153595866137,4.246503095069046,3.4521772546299743,3.71875,3.5975000000000006,3.5419762109987643,4.156127879200777,2.7859671737307674
2004-11-30,POMKH,2.8150000000000004,4.66,3.25,2.16,4.275,3.435,5.59,3.73,5.410000000000001,5.843750000000002,4.9665461107794036,7.179348264184603,5.949040546374178,4.626569245691273,5.4159375,5.543124999999998,5.009534710803751,5.470973091550925,4.689182673996962,4.668808301564332,3.9840625000000003,4.376458333333335,3.6566906535016184,3.5222657689873746,3.657386162123376,3.783224554492323,2.7975000000000003,2.7625,2.4539868425606226,2.6277878335439855,2.0661470715853634,2.533520280922694,5.029375,5.54625,4.974769792806628,5.734504145456276,4.995629990269699,5.013792462920659,3.7772916666666667,3.710000000000001,3.5051325097365766,4.443723690170597,3.4480156306787735,2.9819719394422157,5.67,5.657499999999999,5.3368940349420955,6.197985145221748,5.301885280982327,4.636721103378661,4.355,3.5850000000000004,3.6171857265992586,4.171076716787498,3.48750431111984
2005-02-28,POMRB,5.1000000000000005,5.27,4.15,2.8,3.99,3.83,6.29,4.41,4.99375,5.3312500000000025,5.019927666467643,6.959308749464124,6.3658423384066065,4.844872106969023,5.561875,5.435624999999998,5.1137208264822505,5.433175953944664,5.922717082218451,5.962836697256629,4.0275,4.008125000000002,3.854014392100971,3.5774489806324805,5.502306970365563,5.439774417170192,2.8375,2.7100000000000004,2.5923921055363737,2.651972043422251,3.160867777728508,2.523791957383193,5.119375000000001,5.012499999999999,4.5808618756839765,5.1795624731639585,5.931888705237601,6.4870636635484935,3.768333333333333,3.769166666666667,3.635079505841946,4.46950382356062,4.580006661137326,4.227859043048469,5.782500000000001,5.629999999999999,5.718136420965257,6.172493352581256,6.435342049857439,6.509629839400686,5.03375,3.8525,3.9343114359595552,4.186277948271819,4.381958942767361
2005-05-31,PREMON,8.78,7.77,7.15,4.75,8.445,5.22,8.87,9.27,4.959375,5.488750000000003,6.523956599880586,7.375144695963841,6.6984364849444935,5.502565343418409,5.7775,5.396249999999998,6.17623249588935,5.983537182804827,7.627199156219504,7.636631983108187,4.07625,3.9600000000000026,5.172408635260583,4.9752960497380565,6.666625960505602,6.482160521671476,2.7674999999999996,2.8850000000000007,3.4554352633218244,2.7225903225872856,4.215406953604183,3.42682563675141,5.24375,5.04625,6.126517125410386,5.87510869826421,7.438274292501371,7.4705673034269156,3.668125,3.7854166666666664,4.2690477035051675,4.496815383834351,6.040320253667659,5.232276835583365,5.7212499999999995,5.709999999999998,6.978881852579153,6.743747267388095,8.262669235666074,7.872897453866389,5.15,4.8575,6.068586861575733,4.202977951444353,7.196925179448793
2005-08-31,MONSOON,1.3,5.21,1.83,1.45,4.0600000000000005,2.52,2.67,3.43,5.710000000000001,4.498750000000003,4.434373959928351,6.463654607905612,4.596325503942355,4.48350090431802,5.954999999999999,5.727499999999999,5.78973949753361,5.90036075439806,3.6365229559676493,3.008345209966776,4.032916666666667,4.095000000000002,3.83544518115635,3.944822961779692,0.8862218799307255,1.1534141202674126,2.775,2.7900000000000005,2.6532611579930947,2.713131798548564,1.1965464782610153,2.0962491051472805,5.5218750000000005,5.192499999999999,5.299910275246232,5.3798550570463375,3.5653212167513515,3.6644465180098287,3.4524999999999997,3.7512499999999998,3.5694286221031004,4.521533324375662,2.9289358719649967,2.1541945190165293,5.615,5.854999999999998,5.255329111547493,5.890146377745888,4.140576181784432,3.4088087250534977,5.086250000000001,5.21,5.01315211694544,4.217993378759874,3.186460335935225
2005-11-30,POMKH,6.5,5.06,3.1,1.98,4.6850000000000005,2.77,4.52,3.25,5.516249999999999,5.420000000000003,5.26062437595701,6.473564957001113,4.708819651814162,3.153688073264058,6.133749999999999,5.827499999999999,5.497843698520166,5.771965828020477,5.16434225860514,5.372798694166015,3.9670833333333335,4.057500000000003,3.54126710869381,3.565840372105826,3.452755722304763,3.786534734783596,3.0725,2.7450000000000006,2.383956694795857,2.7163791963514434,2.140770455249945,2.2754608991551875,5.723750000000001,5.295,5.053946165147739,5.102414110570654,4.766166431721451,4.717852113602043,3.316875,3.5849999999999995,3.2496571732618604,4.546623807801132,3.605451304256173,3.1041727018742393,5.62375,5.587499999999998,4.961197466928495,5.5085281955777035,5.26926462834192,4.920675339554493,4.91,5.09,4.307891270167264,4.233005162770793,4.0843077614470324
2006-02-28,POMRB,7.42,6.29,3.9533333333333336,3.04,5.805,2.77,6.510000000000002,4.38,5.53875,6.000000000000002,6.124374625574206,6.642577719496646,6.269202674808324,5.192199950219075,6.17125,6.082499999999999,5.814706219112099,5.928058867762333,6.374203949488219,6.13977585057015,3.9283333333333337,4.008333333333336,3.7060935985496197,3.6144487578055338,5.10972025965585,5.080313854103141,3.32125,2.8050000000000006,2.6463740168775143,2.7449166612713487,3.2354911592723647,2.6522226924263244,5.5475,5.748749999999999,5.354367699088643,5.163795171455464,5.869995883486155,6.1509970702478745,3.3737500000000002,3.32,3.0577943039571163,4.571836200722287,4.737442328766585,4.149845672894189,5.90875,5.642499999999998,5.580718480157098,5.612904605002793,6.291854773745003,6.063840313880275,4.5725,5.0825,4.336734762100359,4.248403639215058,4.769365499808711
2006-05-31,PREMON,4.91,8.18,6.82,6.89,8.245000000000001,5.195,8.72,7.89,5.692083333333333,5.032500000000002,5.638624775344524,6.369277370465753,7.1629135348111355,7.588067176984768,6.1675,6.184999999999998,6.76082373146726,6.517365357985609,8.257748357884829,8.25082271219227,3.9433333333333334,3.9258333333333364,4.951656159129772,4.9352129029689085,6.744016757776289,6.541384960763779,3.2821875,3.3400000000000007,4.343824410126508,2.86545597457251,4.290030336526697,3.807412363575843,5.224375000000001,5.6987499999999995,6.510620619453186,5.899059482674088,7.868219213398171,8.015313903415915,3.479375,3.3137500000000006,3.91267658237427,4.599622144107472,6.197755912491999,5.015448119875041,6.321250000000001,5.604999999999999,6.836431088094259,6.231942124889826,8.15802850790666,8.228085112551744,4.60375,4.7375,5.758040857260215,4.264899277166995,7.503162200624693
2006-08-31,MONSOON,5.35,5.1,1.85,1.3,2.85,3.0,5.1,2.11,5.336666666666666,6.045000000000003,5.523174865206714,6.181263717564779,4.054385439405273,3.353306096134113,6.21625,6.157499999999997,6.096494238880356,6.339078785821648,4.197606647425202,3.794625771335271,4.049166666666667,3.9308333333333363,3.7109936954778635,3.961635556734483,0.9230305962258485,1.233414641581513,3.356875,3.302500000000001,3.126294646075905,2.850411862255487,1.271169878377465,2.436420132196192,4.930000000000001,5.39625,5.046372371671911,5.15617624926192,3.830189749549809,3.9415026966319884,3.8449999999999998,3.4337500000000007,3.547605949424562,4.6253270801740785,3.0863715294698992,1.9427782057508631,6.478750000000001,6.212499999999999,6.1418586528565555,6.004540027044712,4.0310878258461225,3.177996727795737,4.7775,4.4075,4.298824514356129,4.2797275373777905,3.1647890527026696
2006-11-30,POMKH,3.6766666666666654,5.14,3.2,1.8175,3.31,3.135,5.39,4.82,5.766666666666667,5.339166666666669,4.784571585790695,5.718850736889766,5.23307673540984,3.957413526749029,6.2875,6.1774999999999975,5.713896543328214,6.156859403606412,5.514057372134388,5.4220652044892415,4.28875,3.9558333333333366,3.5065962172867184,3.650423067639695,3.1998165016839137,3.4885445195865197,3.2506250000000003,3.2618750000000007,2.602776787645543,2.847825955225477,2.2153938534955095,2.132003746342518,4.767500000000001,5.0525,4.351823423003147,4.6031423356422145,4.644547253884687,4.565304610712533,4.3309375,3.5250000000000012,3.382563569654737,4.651293544358483,3.762886964093974,2.926635724152309,6.49375,6.429999999999999,5.841115191713934,5.854102239631561,5.431176026106071,5.728773494164793,4.5225,4.8,4.507294708613678,4.295412680244125,3.8101614330496645
2007-02-28,POMRB,7.4,6.6,4.7,3.8,4.825,5.33,6.9,4.2,6.123333333333332,5.334166666666668,5.830742951474417,5.923634472239656,6.016186687441089,5.396131116316864,6.347499999999999,6.254999999999997,6.068337925996929,6.311625889632191,6.638967959774908,6.353029725138728,4.481249999999999,4.142500000000004,3.9839577303720315,4.018219809863087,4.803303998764045,4.7416585596107375,3.075625,3.451875000000001,3.0816660725873257,2.892731510477292,3.310114555543774,2.7434360895397347,4.725625000000001,4.8075,4.5410940538018885,4.516051802656624,5.419929611064826,5.652677373271056,4.50875,4.165000000000002,4.1615381417928425,4.6796050776224645,4.894877990105563,3.9803968138783157,6.3374999999999995,6.527499999999999,6.264669115028361,6.057197644953346,6.529440892283892,6.124808796319373,4.45875,4.755,4.384376825168207,4.310965300345536,4.85383476817004
2007-05-31,PREMON,8.37,8.44,7.989999999999998,5.28,7.9250000000000025,6.5225,8.45,6.03,6.4054166666666665,6.199166666666668,6.84644577088465,6.299442662779657,6.964001254727128,6.6180921410979,6.2825,6.319999999999997,7.017002755598156,6.8852208534849,8.536760169054196,8.512241406786577,4.596875,4.435000000000003,5.5863746382232184,5.845053746862915,7.07297753218139,6.9348130626510365,3.1446875,3.0493750000000013,3.9609996435523955,2.9725686457290816,4.364653738509808,5.012561928011008,4.8500000000000005,4.7275,5.894656432281135,5.292891237885502,7.279284378403434,7.452162613630154,4.75,4.496875000000002,5.105922885075705,4.709262161396676,6.355191591207158,5.353168061167225,6.171250000000001,6.459999999999999,7.138801469017016,6.609508658385812,8.411903376024831,8.425534414092693,4.7875000000000005,4.29,5.042626095100925,4.327114996367172,7.5362023589218525
2007-08-31,MONSOON,4.743333333333333,5.32,2.22,1.51,2.835,3.095,4.12,3.46,6.594583333333333,6.047500000000001,6.0052007958641225,6.038135322825495,4.705031686552028,4.774220633295984,6.1025,6.3749999999999964,6.338201653358894,6.680681125907635,4.470630383649503,4.324388455068945,4.454999999999999,4.5275000000000025,4.2398247829339315,4.888479268288059,1.7302551977277103,2.1728946328382976,3.07625,3.101875000000001,2.9805997861314375,2.960934825465144,1.3457932663304875,1.876002094724066,4.935625000000001,4.72375,4.670793859368681,4.677039949710602,3.3117289983920943,3.333244413168573,4.905625000000001,4.520625000000002,4.301553731045423,4.7356029404469036,3.24380721664737,2.657238338900474,6.07125,6.215,5.93128088141021,6.143315729115458,4.228975231038659,3.3080644231567784,4.8774999999999995,4.6275,4.409575657060555,4.342552664134733,2.829705643144964
2007-11-30,POMKH,6.54,4.4,3.755,2.16,4.32,4.97,5.04,6.1,5.789583333333334,6.7633333333333345,6.219120477518473,6.098057714758662,5.591788979923654,4.582403321264307,5.93375,6.189999999999996,5.562920992015336,6.250624444520259,5.770380431643466,5.6130517638913195,4.387499999999999,4.6662500000000025,4.0458948697603585,4.602969801118254,3.652338417087113,3.8749903111431028,2.8062500000000004,3.187500000000001,2.6523598716788626,2.964897907695604,2.290017242574666,2.091577876702388,4.938125,4.97625,4.5304763156212084,4.506805108050678,4.258017850342418,4.068576824812439,5.0628125,4.979375000000001,4.568932238627253,4.763967072578058,3.920322650819888,3.5467356672555193,5.936249999999999,6.1274999999999995,5.574768528846126,5.902002689356593,5.503180455339708,5.391725345314803,5.10625,4.9475,5.085745394236333,4.358828385232948,3.8027619947699725
2008-02-29,POMRB,6.05,5.9,3.01,2.91,4.5,4.74,6.45,3.64,4.607916666666667,6.425833333333335,6.151472286511083,6.0741202556419776,6.956443948812818,6.439840945272527,5.4925,6.014999999999995,5.697752595209202,6.182020095868798,6.581483083278822,6.213930954972536,4.65125,4.243750000000003,3.631536921856215,4.02171667754205,5.26873335316052,5.042020929608162,2.5625,2.9650000000000007,2.755415923007318,2.986693112070308,3.384737946854896,3.201186548647432,5.0981250000000005,4.8950000000000005,4.518285789372725,4.414742286186191,5.399359233710083,5.566453462829931,5.145625,4.831875000000002,4.637359343176352,4.792238770773712,5.052313688964206,4.826025361187748,5.6675,6.014999999999999,5.9248611173076755,5.994281227815429,6.556344938250352,6.206715472344535,5.09,4.8075,4.5074472365417995,4.374425274966166,5.096785050363096
2008-05-31,PREMON,3.28,7.79,9.14,4.01,8.27,8.370000000000001,7.82,8.42,3.468125,5.153333333333336,5.00288337190665,5.57902720892258,7.3724863836075905,6.9974830003739985,4.973750000000001,5.852499999999996,6.534651557125521,6.557231224810246,8.276904843681086,8.301690541052647,5.0268749999999995,4.5312500000000036,5.834922153113729,6.2323574469862395,7.013710775764974,6.684478236669591,2.32875,2.647500000000001,3.2572495538043906,3.0345336430029413,4.439277121791207,4.617346070610623,5.35625,4.981249999999999,6.018971473623635,5.367704457861926,7.1789385463317945,7.374510216570655,5.1,5.293750000000002,6.130415605905812,4.824318825652845,6.512627284660087,6.095320412064858,5.20625,5.857499999999999,6.682916670384605,6.3983240353878434,8.3878398165237,8.27975818939929,4.3012500000000005,5.404999999999999,6.07246834192508,4.391498415652238,7.623009665808505
2008-08-31,MONSOON,0.38,2.44,3.18,0.83,3.77,1.91,2.6,0.94,2.4099999999999997,4.062500000000003,3.15373002314399,4.633079358452292,3.836830037908394,2.585520873596659,4.6049999999999995,5.132499999999996,4.896790934275312,5.676374193064364,4.08789273224918,4.345361824657617,5.7975,4.771250000000004,4.772953291868237,5.5393999284607816,1.9971470114988272,2.2584300986467856,2.04,2.477500000000001,2.286349732282634,3.005404973672722,1.420416638416151,1.7424935899623661,5.755,5.214999999999999,5.119382884174181,5.049836351250534,3.328085561957139,3.3007730920749756,5.42375,4.997500000000002,4.442249363543487,4.850031181238052,3.401242922323432,3.398344840423986,4.858750000000001,5.477499999999999,5.049750002230763,5.604486139274403,4.140154138656469,3.2528634311432696,3.8912500000000003,4.7749999999999995,4.019481005155048,4.406399543029647,3.364395425176193
2008-11-30,POMKH,1.785,3.13,5.8,0.97,5.45,5.79,2.87,2.31,2.0837499999999998,2.873750000000003,2.606238013886394,4.0048202215041036,3.9120568272638523,1.8786300106282272,4.297499999999999,4.814999999999996,4.190074560565187,5.022263144247387,4.601089928708412,4.1921843518369055,6.42,5.282500000000004,5.183771975120942,5.93853609240087,4.075037472038359,4.557652239522188,1.6975,2.180000000000001,1.7598098393695802,2.979820248937083,2.364640608377378,2.0539751380635516,5.97375,5.497499999999999,5.251629730504509,5.189366950221319,4.515103937081509,4.347360841881223,5.511875000000001,5.202500000000002,4.981349618126092,4.8797890400291415,4.077758346786988,4.225846856499591,4.805,4.935,4.177850001338458,4.9320988509797,5.261406662023353,4.880639128670474,4.0275,3.8274999999999992,3.3356886030930286,4.421758508534036,3.743431995275847
2009-02-28,POMRB,2.34,4.22,7.13,1.79,6.56,6.51,5.84,4.15,2.4362500000000002,1.946250000000003,2.4997428083318365,3.5424657152238135,4.562668981319586,3.583178735564433,4.32875,4.394999999999996,4.202044736339112,4.688058551195176,5.380472508164995,5.615171270262437,6.67375,6.3125000000000036,5.962263185072565,6.804157414633722,5.7374194328513,5.488370832140063,1.6024999999999998,1.9000000000000012,1.7718859036217482,2.97406428123414,3.4593613021287357,2.7489400429424684,6.206874999999999,6.012499999999998,5.774977838302705,5.614834718000247,5.885191471284676,5.950003229341994,5.64375,5.645000000000001,5.592809770875656,4.910422275136382,5.209749389723202,5.27988039262697,5.48375,4.7825,4.842710000803074,4.984530711687563,6.108498092323678,5.657005232500725,4.575,3.954999999999999,3.6614131618558172,4.4377168849608255,4.311983092413069
2009-05-31,PREMON,4.38,7.01,10.0,2.39,7.959999999999999,7.305,8.0,9.0,3.193125,2.221250000000003,3.2518456849991018,3.4803857240754077,4.673098677918273,4.155348503709551,4.94625,4.199999999999996,5.325226841803468,5.0427193499296585,6.9250288626582694,7.452533607656031,6.460000000000001,6.527500000000003,7.5773579110435385,8.813204804158909,9.709956829140172,9.70951058562707,1.9287500000000002,1.4950000000000014,2.019131542173049,2.98264401317728,4.51390046711975,3.528772180739163,6.328749999999999,5.934999999999998,6.648986702981623,6.393385158255147,8.07727975076047,8.346741535088363,5.85625,5.378750000000001,6.277685862525393,4.942011718608657,6.6700629970817085,6.937233185671525,6.50375,4.8275,6.105626000481845,5.545370996951339,7.922663367185114,8.205247722169418,5.1225000000000005,4.1,5.796847897113491,4.455173574155277,7.089996933954464
2009-08-31,MONSOON,2.1,3.47,4.35,1.69,5.945,4.03,7.85,4.74,4.001666666666667,2.6512500000000028,2.7911074109994614,3.0766701633616527,2.0196176826895393,1.8714797818506594,5.7056249999999995,4.457499999999995,4.5831361050820805,4.594227954501556,2.9161382685096835,3.62014315203267,6.09,6.820000000000004,6.286414746626123,7.929439949173031,3.849459047816879,4.08315293774003,2.215,1.7100000000000013,1.8874789253038293,2.974207136319717,1.4950399696363994,1.3226778652109021,6.17625,6.478749999999998,6.367392021788974,6.546045663441118,3.909782255104002,3.8827577813760223,5.8225,5.908750000000001,5.378611517515235,4.9704491052858355,3.558678625903973,3.794046194212429,6.98125,6.139999999999999,6.803375600289106,6.059525387584663,3.7439288735340504,3.230368506906138,5.4125,5.05,5.374108738268094,4.471419008044266,3.0478209004681687
2009-11-30,POMKH,6.12,7.04,2.92,2.72,4.25,5.37,5.78,2.89,4.5652083333333335,3.735000000000003,4.122664446599677,3.3980183086422655,2.91614563713907,2.7760325243034636,6.285625,5.434999999999995,5.5658816630492485,5.0143827035273665,4.122813365867253,4.405656261406495,6.155,6.100000000000004,4.939848847975674,6.369898188438127,5.809237018282935,5.691974354527702,2.255,2.1475000000000013,2.2204873551822977,2.9904544540301603,2.4392639461343033,1.7568466725915899,6.26375,6.178749999999998,5.520435213073384,6.179018828180818,5.5143240458508105,5.447726237216219,5.820625,5.803750000000002,5.375166910509141,5.0003801683865445,4.235194064561476,4.9602012882294195,7.16625,6.867499999999999,6.394025360173464,6.072500376554273,5.468603792093067,6.375020585235329,5.52625,5.195,4.380465242960857,4.48716727476794,4.227373030015184
2010-02-28,POMRB,4.473333333333334,6.385,7.05,2.33,6.54,6.66,6.75,5.89,5.082083333333333,4.268333333333336,4.262932001293139,3.446477225884784,4.80453577345712,5.4920771758294125,6.854375,5.976249999999995,5.893528997829549,5.277351334305781,6.28435406943408,7.052657701206397,6.669999999999999,6.0800000000000045,5.783909308785405,6.678245979289192,5.797295381244068,5.126402449693047,2.4525000000000006,2.2825000000000015,2.2642924131093785,2.997041245195362,3.533984653832811,2.408151112033404,6.358124999999999,6.173749999999998,5.9282611278440305,6.415909453560026,6.308108319054426,6.381327042844244,5.6606250000000005,5.841250000000002,5.889100146305484,5.0317630658622905,5.367185103321474,5.970069599523469,6.820416666666667,7.095,6.5364152161040785,6.2948049490123195,6.604548696161084,6.069006140590251,5.28125,5.630000000000001,4.984279145776513,4.503861900098523,4.814603904684561
2010-05-31,PREMON,6.755,9.485,10.6,2.17,8.68,7.1400000000000015,8.57,8.17,5.045833333333333,4.862083333333336,5.259759200775884,3.902058192125885,5.354142855604764,6.041596171789097,6.9418750000000005,6.594999999999995,7.330117398697729,6.273537203359342,8.226119914026151,8.36866656087004,7.63125,6.230000000000004,7.710345585271243,8.499407028680055,9.479850698708303,8.946511144524809,2.7737500000000006,2.2275000000000014,2.226575447865627,2.999592210807188,4.588523822697193,2.7614169784816087,6.585,6.353749999999998,7.028956676706418,7.205252529998631,8.384130715562256,8.62142457433548,5.420000000000001,5.8000000000000025,6.389460087783291,5.0637875324306325,6.8274987106262035,7.426353744197844,6.558333333333334,7.237500000000001,7.349849129662447,6.917795974184334,8.462953498209602,8.351956628576348,5.14375,5.422500000000001,6.258567487465909,4.521291492497471,7.833240450070722
2010-08-31,MONSOON,3.86,5.545,7.87,3.49,5.98,2.915,4.513333333333333,3.61,4.783333333333333,5.302083333333336,4.69985552046553,3.8525347433625887,3.0939794650669374,3.290386999161199,7.005624999999998,7.113749999999996,6.616070439218637,6.285015782216165,4.586970781521998,4.789325863369799,8.2475,7.110000000000003,7.774207351162746,8.84580987213603,3.953568416571558,4.446266601454774,3.0812500000000003,2.6775000000000015,2.731945268719376,3.0336653542679333,1.5696633227659218,1.6543429079705443,6.79875,6.362499999999998,6.609374006023851,7.173538927310458,4.324898479685336,4.483960214080133,5.195625,5.521250000000002,4.999676052669975,5.091701599456008,3.7161143371165015,4.177694807226408,6.785833333333333,6.403333333333334,6.215242811130802,6.5602072949795796,4.287394152459353,3.9673006913183237,4.86125,5.140000000000001,5.199140492479545,4.53742034673352,3.4851290069637293
2010-11-30,POMKH,4.07,5.665,7.09,3.49,6.03,4.5600000000000005,7.02,2.92,4.677291666666666,4.7895833333333355,4.447913312279318,3.847129307871557,4.149704948739206,4.262861455527207,7.179375,6.769999999999996,6.235642263531182,6.294885677991543,5.920944914938927,5.957795001421592,8.3425,8.152500000000003,7.500524410697648,8.660997170726745,6.356674656461155,6.445831658593262,3.3712500000000003,2.8700000000000014,3.0351671612316258,3.067240697372674,2.513887313627987,2.501812091105346,6.77625,6.807499999999998,6.377624403614311,7.10461578822611,5.82983122306823,5.663200156949344,5.0425,5.318750000000002,4.823805631601985,5.12141380186562,4.392629766571307,5.137055010974487,6.894583333333333,6.713333333333335,6.53714568667848,6.767168639761691,5.597392290987369,5.114545629003726,4.41625,5.147500000000001,4.287484295487727,4.553397297211796,4.359899935983898
2011-02-28,POMRB,4.423333333333333,8.27,7.81,4.02,6.47,5.675,7.33,3.6,4.484999999999999,4.777083333333335,4.438081320700924,3.908492032581251,5.275689320973586,5.122679712052905,6.650625,7.2412499999999955,7.049385358118709,6.8999905689198044,7.083056916264715,6.484616639572132,7.7250000000000005,8.342500000000005,7.624314646418588,8.68051711288009,8.509083991926369,8.428782453572898,3.10875,3.2925000000000013,3.429100296738975,3.113041675284639,3.608608027112486,2.466370272527934,6.2725,6.789999999999999,6.414574642168587,7.117577391566369,7.0073842632966326,7.114554710977636,5.070625000000001,5.0725000000000025,5.164283378961191,5.152398940551381,5.524620798334473,5.956238481748379,6.752916666666666,6.858333333333334,6.854287412007088,7.018774573812835,6.8520943954994085,6.9771430008335535,3.99375,4.575000000000001,4.0124905772926365,4.569630064581022,4.927193267194179
2011-05-31,PREMON,5.956666666666666,8.99,10.6,2.8,8.57,6.9,8.86,6.9,4.3525,4.577500000000002,5.0455154590872215,4.239456897919085,5.704290375562204,5.551101071055633,5.87625,7.117499999999996,7.825631214871225,7.634376659646074,9.366969481626715,9.536431736349929,6.824999999999999,8.342500000000005,8.814588787851154,9.81746334307442,11.485167689866714,10.886957041394695,2.4875,3.4500000000000015,3.1774601780433853,3.1289378270327677,4.663147209422542,2.636710174428654,5.5024999999999995,6.762499999999999,7.276744785301153,7.671508004076306,8.88181872711036,9.104199458145304,5.0625,5.012500000000003,5.8585700273767145,5.184775577983695,6.984934397376709,7.166374475371806,6.19625,6.930833333333334,7.656572447204253,7.595004673245767,8.746029195197222,8.294501522270227,3.61125,4.2575,5.167494346375582,4.586900196292431,7.478618504705828
2011-08-31,MONSOON,3.12,1.81,2.93,0.76,2.06,3.38,3.09,1.5,4.261666666666667,4.392500000000003,4.275309275452333,4.068037426406802,3.1774625701554924,3.029022879118032,5.05375,6.183749999999996,5.4193787289227355,6.600986423232576,5.212583276580685,4.893470771370057,6.29375,7.107500000000004,6.460753272710692,7.514057753820958,5.875188883710344,5.802283070204229,1.8837499999999998,2.7675000000000014,2.2104761068260315,3.095580579255321,1.644286714123937,2.833713774363445,5.03125,5.782499999999999,5.190046871180692,6.415948291865544,4.663342502310201,4.936973862607459,4.751250000000001,5.128750000000003,4.867142016426029,5.213755766143548,3.873550020992614,3.7919020307495526,5.404999999999999,6.575000000000001,5.8299434683225515,6.796714601727111,4.571209862342769,4.163675085730281,3.365,3.7300000000000004,3.7004966078253494,4.602618759537173,2.952501204759884
2011-11-30,POMKH,3.75,3.205,4.83,1.25,3.79,4.03,3.99,1.97,4.232916666666666,4.312500000000003,4.065185565271399,4.010259262556383,4.0419844828168205,3.778202159115922,4.2475000000000005,5.568749999999996,4.533627237353642,5.913685947064542,5.1731125279051025,4.41469731380235,5.7075000000000005,6.542500000000005,5.808451963626415,6.320964121496328,5.199666929455476,4.616638432702433,1.59125,2.2075000000000014,1.8262856640956189,3.0742214613320478,2.5885106816351753,2.6528888704148503,4.561875000000001,5.222499999999998,4.630028122708415,5.702200312158344,5.052354575773176,4.882459931629438,4.77125,4.996250000000003,4.532285209855617,5.24353399420627,4.5500654526718325,4.898968983846988,4.835,5.817500000000002,5.093966080993531,6.223195222211786,5.698761868058643,4.8310755744706375,3.4375,3.4925,3.0082979646952097,4.6185297045507845,3.520533854223327
