Date,Season,Srivilliputhur,Rajapalayam,Vembakottai,Virudhunagar,Aruppukkottai,Narikudi,Sattur,Sivakasi,Kariapatti,Tiruchuli,Vathirairuppu,Srivilliputhur_Trend,Srivilliputhur_SMA,Srivilliputhur_EWMA,Srivilliputhur_DES,Srivilliputhur_TES,Srivilliputhur_ARIMA,Rajapalayam_Trend,Rajapalayam_SMA,Rajapalayam_EWMA,Rajapalayam_DES,Rajapalayam_TES,Rajapalayam_ARIMA,Vembakottai_Trend,Vembakottai_SMA,Vembakottai_EWMA,Vembakottai_DES,Vembakottai_TES,Vembakottai_ARIMA,Virudhunagar_Trend,Virudhunagar_SMA,Virudhunagar_EWMA,Virudhunagar_DES,Virudhunagar_TES,Virudhunagar_ARIMA,Aruppukkottai_Trend,Aruppukkottai_SMA,Aruppukkottai_EWMA,Aruppukkottai_DES,Aruppukkottai_TES,Aruppukkottai_ARIMA,Narikudi_Trend,Narikudi_SMA,Narikudi_EWMA,Narikudi_DES,Narikudi_TES,Narikudi_ARIMA,Sattur_Trend,Sattur_SMA,Sattur_EWMA,Sattur_DES,Sattur_TES,Sattur_ARIMA,Sivakasi_Trend,Sivakasi_SMA,Sivakasi_EWMA,Sivakasi_DES,Sivakasi_TES,Sivakasi_ARIMA,Kariapatti_Trend,Kariapatti_SMA,Kariapatti_EWMA,Kariapatti_DES,Kariapatti_TES,Kariapatti_ARIMA,Tiruchuli_Trend,Tiruchuli_SMA,Tiruchuli_EWMA,Tiruchuli_DES,Tiruchuli_TES,Tiruchuli_ARIMA,Vathirairuppu_Trend,Vathirairuppu_SMA,Vathirairuppu_EWMA,Vathirairuppu_DES,Vathirairuppu_TES,Vathirairuppu_ARIMA
2001-05-31,PREMON,10.295,6.39,6.48,6.336666666666668,6.0200000000000005,5.165,6.09,9.153333333333334,9.606666666666667,5.57,12.14,13.77375,9.5525,9.626660222479181,9.18896912244413,8.201017250455578,8.544203684137127,7.06125,6.693333333333333,6.194217005865675,6.022202285228737,6.623748304640503,6.27890330255745,6.43125,6.504166666666665,5.871500653900158,5.727681222925256,3.7459219792580574,4.941414612021645,6.567500000000001,5.147916666666665,5.175147063115966,4.647118020939632,4.667496388187104,3.04406293843543,5.600833333333334,5.674166666666665,5.744759221728167,5.25337870435392,7.96903262406483,8.183451038585723,4.639375,4.927499999999998,4.679629409415642,4.710055455953027,5.0614364228320525,4.986962822951445,6.365,6.490000000000002,6.007766491691282,5.851221117496991,5.986692499410032,5.03620203387646,12.4105,7.733833333333329,7.909387918516412,7.972008336234406,7.440247464449508,8.048603291601538,8.920416666666666,8.351249999999997,8.290208788074196,8.182899911970841,8.915058376338099,8.92909199214527,7.559375,6.015000000000001,5.605232399069211,7.2039370156558835,6.106371126737457,4.0749915739215385,11.553125,12.002500000000005,11.719193041198745,11.571152489293082,10.430801754951487,11.131087712996864
2001-08-31,MONSOON,21.87,8.666666666666668,8.3,9.33,5.676666666666668,4.78,7.35,24.156666666666666,10.61,13.45,10.825,13.723125,13.3325,14.52399613348751,13.28294259107087,9.963215707478525,7.76301458327924,6.8879166666666665,6.967499999999999,7.183196870186072,6.6754293273372225,7.737737270182113,7.322432244149338,6.6925,6.17,6.842900392340095,6.571671672128003,10.227071417906995,8.768137392874987,6.313333333333334,6.491666666666665,6.83708823786958,5.900807854763101,7.086723887376817,4.570870082649057,5.190833333333334,5.638333333333332,5.717522199703566,5.234205746883981,6.269133651353513,5.504251722556665,4.878125,4.534999999999998,4.719777645649385,4.673388620049104,6.555181938042599,6.611179401134461,6.33625,6.490000000000002,6.544659895014769,6.311679917008362,7.067155998540475,6.64466592942178,12.536291666666667,12.00133333333333,14.408299417776513,7.948541034458724,11.275700227849264,10.703957168452554,9.347083333333334,8.719999999999997,9.218125272844517,9.039798870757679,9.85937798328207,9.644071675371382,8.124374999999999,7.2650000000000015,8.743139439441526,9.792392519725555,8.376554617827749,6.311517572057662,11.08625,11.498750000000005,11.361515824719246,11.143272075322093,13.569435683229138,14.391451566790343
2001-11-30,POMKH,13.54,8.216666666666667,7.59,6.636666666666668,4.983333333333333,4.94,6.61,10.556666666666667,9.576666666666668,7.725,10.325,13.419791666666667,14.215000000000002,14.130397680092505,13.347085950734277,14.878349444582213,15.4124355136406,6.64,7.155,7.59658478877831,7.051854309643752,6.9455033537814455,6.997029508218731,6.745,6.692499999999999,7.141740235404058,7.093377103829207,5.809375778126805,6.0886879041490705,5.65875,6.643333333333333,6.756919609388415,6.053729023818934,5.2711497884060305,7.07480285151437,4.819583333333334,5.563333333333333,5.423846653155473,4.961902412024985,3.7186808379519385,3.9878377993258343,5.04375,4.743749999999999,4.807866587389631,4.761441652221612,3.704027137784986,3.2394207386406935,6.4584375,6.240000000000002,6.570795937008862,6.353999157318224,6.288750664843985,6.753127348222667,11.9221875,12.819666666666663,12.867646317332575,7.925142712240444,11.4233254347341,13.010022998782041,9.471250000000001,9.12083333333333,9.361541830373378,9.240485186015905,8.722548868573307,8.754145175107258,8.295,7.853750000000001,8.335883663664916,10.013646719355974,6.931924880145162,8.117510580898564,10.036249999999999,11.607500000000005,10.946909494831548,10.688039918790594,12.364081980428756,8.667327984588177
2002-02-28,POMRB,7.22,3.21,4.4,1.63,2.5933333333333333,5.165,5.68,5.145,8.5,6.835,8.97,14.137083333333333,13.231250000000003,11.366238608055502,11.343408543926298,13.649591612994564,11.832837551688154,6.7508333333333335,6.620833333333334,5.841950873266986,6.081456158569144,5.631166588020631,5.960656326433444,6.8237499999999995,6.692499999999999,6.045044141242435,6.447324849384796,4.312790095488955,5.531896716172617,6.122916666666667,5.9833333333333325,4.706151765633049,4.780382492940752,5.340437657613467,4.049690934088289,5.1345833333333335,4.818333333333333,4.2916413252266175,3.8955266068178984,4.417607386629161,4.649348614057725,5.5874999999999995,5.012499999999998,4.950719952433779,4.935245294679557,3.8001936747322307,4.656424583325079,6.3843749999999995,6.432500000000002,6.214477562205317,6.060812523550322,5.692885374615444,5.422622196191218,8.970624999999998,12.252916666666662,9.778587790399545,7.901813227915736,10.379647347187927,7.14831855272815,9.510416666666666,9.57333333333333,9.016925098224027,8.997142749477412,8.011311582265225,7.538746883373959,8.61375,8.395,7.7355301981989495,9.69823586567433,7.748456685950021,8.329480287706632,9.48875,10.565000000000005,10.156145696898928,9.847339163072727,10.633685936564124,11.563122885472573
2002-05-31,PREMON,11.803333333333333,6.543333333333332,6.9,3.74,6.03,5.415,6.2975,6.5075,8.79,4.77,7.91,14.142708333333333,13.608333333333334,11.541076498166634,11.476048532548043,11.048572132277483,8.060992701315024,6.4329166666666655,6.659166666666666,6.122503857293524,6.188737013393286,6.459826312477659,6.13773171404259,6.80875,6.7974999999999985,6.387026484745461,6.663209511827259,6.177400994845501,6.217677176833229,7.026666666666666,5.3341666666666665,4.31969105937983,4.452297194491327,5.209991287665633,4.110413749390755,5.2285416666666675,4.820833333333334,4.986984795135971,4.563524442329702,5.708816065723783,5.528700243240252,6.18875,5.074999999999998,5.136431971460267,5.155665588314806,5.962280173615287,5.836996319629702,5.826875,6.484375000000003,6.24768653732319,6.084295112413012,6.245501243264086,5.704932346556389,5.647395833333333,11.591458333333328,8.470152674239728,7.878552429634785,10.331337379961543,7.153906480510679,9.857083333333334,9.369166666666663,8.926155058934416,8.938952952744996,10.773346042385324,10.564815435215738,9.04,8.194999999999999,6.54931811891937,8.535012793896,8.361764721048084,7.128700844238086,9.53125,9.507500000000004,9.257687418139357,8.919298152727366,8.842668301233473,8.20357397199038
2002-08-31,MONSOON,26.1,9.4,8.51,15.64,8.186666666666667,8.879999999999997,6.55,3.19,11.74,16.8,10.675,14.000208333333335,14.665833333333332,17.36464589889998,16.19601386878792,16.57609484095844,20.5675215918261,6.2283333333333335,6.8424999999999985,7.433502314376115,6.983495115947952,7.694755231736929,7.44738544860109,7.0424999999999995,6.849999999999999,7.2362158908472765,7.393798201886814,8.695893948826992,7.259816428406364,7.78,6.911666666666667,8.847814635627898,7.504135523512366,6.542806465738528,6.576477937122745,5.390833333333334,5.448333333333334,6.26685754374825,5.792651387853485,5.663538367167555,5.54860888687866,6.404374999999999,6.099999999999998,6.63385918287616,7.424563588442418,6.974888288939827,6.419261515039919,5.336875,6.2843750000000025,6.368611922393914,6.186481233611164,7.306844719502207,6.819917781073292,5.29125,6.349791666666661,6.358091604543836,7.85536008011478,12.281917736039858,11.532837757923154,10.173333333333334,9.651666666666664,10.05169303536065,9.9270977713815,10.425924114847371,10.177686098901363,8.876875,9.032499999999999,10.649590871351622,11.759046976936858,12.284243859801766,10.73423782650356,9.891874999999999,9.470000000000002,9.824612450883613,9.598717683526171,9.339345662750247,7.028348906625389
2002-11-30,POMKH,9.355,4.94,7.26,7.5566666666666675,3.225,5.65,2.95,4.9375,11.22,7.785,10.815,14.623750000000001,13.619583333333333,14.160787539339989,13.95700638946272,15.18328269515393,14.773138436996035,6.295416666666667,6.023333333333332,6.436101388625669,6.462959898461484,7.19845817622147,7.396997667345598,7.3375,6.767499999999999,7.245729534508365,7.600805589345378,7.440393647026063,7.330615454030621,9.049583333333334,7.141666666666667,8.331355448043405,7.454667700768081,7.0992607501073595,8.450017013780908,5.898750000000001,5.008750000000001,5.05011452624895,4.645185708130461,5.383851406448171,6.107343634051394,6.9468749999999995,6.277499999999997,6.240315509725695,6.202444233156024,6.844397107287823,6.875386023039832,5.3734375000000005,5.3693750000000025,5.001167153436349,5.011765904778622,6.141003041529156,6.159909050055105,5.696979166666667,4.944999999999995,5.789854962726302,7.832236015836575,4.949561507242644,2.8259610307920036,10.564583333333331,10.062499999999996,10.51901582121639,10.39214458876874,9.61293349085722,10.174847942061872,9.34125,9.047499999999998,9.503754522810974,11.382268306389019,8.946220078076514,9.24727302126113,10.651250000000001,9.592500000000001,10.220767470530166,10.038419518751835,10.208895942203036,9.787264177207296
2003-02-28,POMRB,10.265,4.8500000000000005,6.6,6.736666666666667,5.65,6.18,5.42,7.915,9.386666666666667,5.47,11.365,14.090000000000002,14.380833333333335,12.602472523603993,12.741137146449747,10.484575166631164,5.324245936685753,5.929166666666667,6.433333333333332,5.801660833175402,6.050806564344659,4.538604959819829,4.5691044397170195,7.344375,7.317499999999999,6.987437720705019,7.509848238671804,4.416012826754238,5.551839463458393,9.325833333333334,8.418333333333333,7.693479935492711,7.19281767448458,6.854266312734493,2.2625912009352573,5.826874999999999,5.772916666666667,5.290068715749371,4.88063783411091,3.5875964413488948,2.9943679299921224,7.59125,6.531249999999997,6.216189305835417,6.097872604383501,5.1439083277013316,5.333073714907816,5.498749999999999,5.304375000000002,5.168700292061809,5.104424861647776,4.23630925910777,4.101788210553264,6.733125,5.637499999999995,6.639912977635781,7.80918004500867,4.196804337770627,4.249265803736826,10.7175,10.284166666666664,10.066076159396502,10.058397143439146,9.109597187155122,9.369921441795494,9.158750000000001,8.706249999999997,7.890252713686584,10.028407014222786,8.450229920113507,9.110248578800803,11.610625,10.191250000000002,10.6784604823181,10.521897023740541,9.797087588088756,9.379423741908383
2003-05-31,PREMON,13.746666666666668,5.44,7.06,8.79,7.036666666666666,8.74,6.85,6.9833333333333325,11.033333333333333,9.85,11.59,14.153125000000001,14.866666666666669,13.060150180829062,13.048479057640085,12.743273409818594,12.087864226037352,5.992083333333333,6.157499999999999,5.656996499905241,5.889850279789818,6.408936329372541,6.132529010152813,7.351875,7.3575,7.0164626324230115,7.533766947260884,6.951384179064509,7.843546482254185,9.037500000000001,9.680833333333332,8.132087961295626,7.572602436717512,7.967242239242309,5.018081557326207,5.915625,6.024583333333333,5.9887078961162885,5.55537609558029,7.7115654748688565,7.981339860362901,8.605,7.362499999999997,7.225713583501251,7.679098346368386,7.06299193438118,6.558203609623159,6.052499999999999,5.442500000000003,5.841220175237085,5.657097179944122,5.234825007687472,6.073245118884356,8.175729166666667,5.7564583333333275,6.777281119914802,7.786191937872176,7.1962098623414565,8.363831259928986,10.670416666666666,10.844999999999997,10.452979028971235,10.413039142277158,10.663930671752944,9.25936937833032,8.645624999999999,9.976249999999997,8.67415162821195,10.214764329961419,7.169110651681334,4.749368713921262,12.610624999999999,11.111250000000002,11.04307628939086,10.889077013224153,9.705468633822099,9.920041200099801
2003-08-31,MONSOON,19.886666666666667,7.573333333333334,8.405000000000001,12.8,6.605,10.71,6.999999999999999,11.003333333333336,10.72,10.26,14.67,15.405208333333334,13.313333333333334,15.790756775164105,15.244489357324534,22.05838623581102,24.582757238936857,6.653333333333334,5.700833333333334,6.423531233276478,6.302914715041228,7.242666467009433,7.214519015123747,7.275,7.331250000000001,7.5718775794538065,7.9758598357251165,8.681624442032831,7.939827522936712,9.173333333333334,8.970833333333331,9.999252776777377,8.951734498720699,10.093540251172819,14.110519284184388,6.286250000000001,5.629166666666666,6.235224737669773,5.8007005472469695,6.940304306111446,6.677697195328423,10.1775,7.8199999999999985,8.61942815010075,9.497264003169326,9.71990908267091,9.465999357931175,6.7749999999999995,5.555000000000002,6.304732105142251,6.065695393749756,6.878680608901574,6.371483947525244,8.710729166666667,7.7097916666666615,8.467702005282217,7.763271531780497,10.376028942998621,10.632077336084993,10.947500000000002,10.589999999999996,10.55978741738274,10.535866845241213,12.94767368260222,12.927539818111251,9.491249999999999,8.341249999999995,9.308490976927171,10.470705210738016,16.367597005538126,14.315727689344282,13.5275,12.110000000000003,12.493845773634517,12.427559131119574,12.213492321687498,12.226898556401467
2003-11-30,POMKH,16.073333333333334,7.27,7.425,8.09,5.516666666666668,11.93,6.93,8.665,11.863333333333335,10.22,14.82,15.402916666666666,14.992916666666666,15.903787398431797,15.491003229893188,10.741369515646056,6.955856496641346,7.336458333333333,6.283333333333333,6.762118739965887,6.536248450752343,6.222370680884778,6.163512973091072,7.1675,7.3725000000000005,7.513126547672284,8.007096407706767,7.4241293306194525,7.853794825583425,9.471875,9.104166666666666,9.235551666066426,8.637425375845057,8.438266410313512,6.09561418296287,6.539999999999999,6.202083333333333,5.9478015092685315,5.535001388366352,4.577281557850354,4.481006664875698,11.56375,9.389999999999999,9.94365689006045,10.927457871319035,8.912987152183183,8.208981502958721,7.168749999999999,6.5500000000000025,6.55483926308535,6.305433257452175,6.040083697358863,4.993883734749103,10.734375,8.641666666666662,8.54662120316933,7.740418579766741,6.3522780160734085,6.7485066272617145,11.405625,10.75083333333333,11.081205783762979,11.013875379200295,10.520267112390322,10.680048760260505,10.26625,8.949999999999996,9.673094586156303,10.632309309703581,7.319521995712445,7.590897530367318,15.231874999999999,13.111250000000004,13.42430746418071,13.350906001869674,13.353092519345552,13.600209682847627
2004-02-29,POMRB,13.563333333333333,7.81,5.82,7.29,6.323333333333332,12.48,7.22,8.4675,10.96,9.8,14.695,15.409166666666666,15.817499999999999,14.96760577239241,14.844368798123094,11.682655091856006,12.315845008796146,7.868541666666667,7.023333333333333,7.181271243979532,6.845963590527777,4.822821189949199,4.869343855631865,7.170625,7.1775,6.835875928603371,7.4550218384816445,6.349698305095085,6.328768388578004,9.39875,9.2425,8.457330999639856,8.191658791581524,7.914441997402715,6.020086486075179,6.931041666666666,6.370416666666667,6.098014238894452,5.685399040006635,5.039140706520209,5.109471020716245,12.533750000000001,10.964999999999998,10.958194134036269,11.79349136117128,10.325790663275386,10.535965155587332,7.393749999999999,7.000000000000002,6.82090355785121,6.560195721983191,5.65613015206874,6.919064415950716,14.039166666666667,8.779791666666663,8.514972721901598,7.7176328993153005,6.3909207020448,6.431394987653416,12.408333333333335,11.144166666666663,11.032723470257787,11.01210916099738,9.293182686642279,9.727224147939687,10.717500000000001,10.032499999999995,9.723856751693782,10.576193771044828,6.883643499738781,5.743882169622475,17.434375000000003,13.943750000000003,13.932584478508426,13.811964698881189,13.643152768727816,13.975999014215901
2004-05-31,PREMON,10.43,7.945,6.98,10.625,8.393333333333333,13.53,8.2,22.62,13.125,11.72,21.895,15.555833333333332,14.98833333333333,13.152563463435445,13.39326030110016,15.073689121001665,14.059157425227236,7.831875,7.649583333333333,7.48676274638772,7.11156302146617,7.713180087016596,7.351264499084364,7.163125,7.1575,6.893525557162022,7.320725642070597,6.990437075315516,7.065158835661454,9.006875,9.70125,9.324398599783914,8.793856613502841,8.852008100697843,7.480874734120082,7.201666666666666,6.709583333333334,7.016141876670003,6.57380180141146,8.595919636525666,8.390105355998148,13.19875,12.162499999999998,11.986916480421762,12.773205238522058,13.071444739695073,11.990903517145705,6.958749999999998,7.3375,7.372542134710725,7.062462421502769,6.796318307435444,7.030203010276445,15.218,12.688958333333328,14.156983633140959,7.694914399988613,8.831489260334013,8.456433792778704,13.160416666666668,11.66708333333333,11.869634082154672,11.764068201025946,11.573528238525656,11.866199297892754,11.082500000000001,10.499999999999995,10.52231405101627,11.148803451151615,9.703429870269948,11.389593549022107,18.411875,16.520000000000003,17.11755068710506,17.18675118736272,13.420933020198223,13.723855070115382
2004-08-31,MONSOON,23.25333333333333,9.325,8.51,10.38,8.376666666666667,13.68,7.4499999999999975,21.805,16.65,12.0,21.985,15.212916666666667,15.829999999999995,17.1928714113946,16.567517925013526,21.392157502351058,16.978096692061932,7.376875,8.087499999999999,8.222057647832631,7.655514845692654,9.00464692029862,8.993788991655714,7.044999999999999,7.18375,7.540115334297213,7.7097890482796245,8.396548403710305,8.53821304553478,8.75,9.096250000000001,9.746639159870348,9.156943166607226,11.30716655969649,11.20443841130474,7.042291666666666,7.152500000000001,7.560351792668669,7.109753180774232,8.16889801443129,7.721642715779187,13.186250000000001,12.904999999999998,12.664149888253057,13.223292909983074,14.82761848711011,13.51642386429379,5.69375,7.449999999999999,7.403525280826434,7.1283337735291346,8.361361674503943,7.191226832246532,14.768437500000001,15.389374999999992,17.216190179884574,7.6722627718012735,16.777642883125086,18.007438773773913,12.865625,13.14958333333333,13.781780449292803,13.481811958364348,13.280495594506322,11.827252950763842,11.415000000000001,10.934999999999995,11.113388430609763,11.719239614674121,15.146144864136694,11.686796012082082,17.878124999999997,18.348750000000003,19.064530412263036,19.108687057110803,19.095759902509435,21.609958304005115
2004-11-30,POMKH,13.88,5.225,7.26,7.375,5.91,14.28,3.0,7.294000000000001,11.95,11.4,15.325,15.409583333333332,15.28166666666666,15.86772284683676,15.67323102464006,14.433406078987636,16.589184870245752,6.8722916666666665,7.576249999999999,7.023234588699578,7.037275863030955,7.980419446431003,8.021682257479215,6.9575,7.142499999999999,7.428069200578328,7.636122270275518,7.394333284329047,7.186908473427563,8.120625,8.9175,8.797983495922209,8.586743286488886,8.394354261916067,6.375555068256377,6.667083333333334,7.2508333333333335,6.900211075601202,6.489889972520913,6.201687757041652,5.975342781840647,12.45875,13.492499999999998,13.310489932951834,13.767545348285333,12.440391083763272,11.351707232509249,4.430416666666666,6.467499999999999,5.64211516849586,5.637223115483654,7.137939796811765,6.1744676333702575,12.297750000000002,15.046624999999993,13.247314107930745,7.649677715213732,14.251752339445279,12.022536772285086,12.184375,13.171249999999995,13.049068269575681,12.969736613332335,15.204944912278496,15.002461619247399,11.51,11.229999999999995,11.22803305836586,11.95735919963713,10.994929994178506,11.309450851624739,15.869374999999998,18.475,17.568718247357822,17.297310942574725,20.109635602552398,20.244975092804296
2005-02-28,POMRB,13.013333333333335,6.215,5.04,5.9499999999999975,4.655,10.03,1.03,6.242000000000001,8.515,11.28,9.92,14.738177083333333,15.14416666666666,14.72596704143539,14.789176751887657,12.191361470362644,11.9059608974362,6.282135416666667,7.177499999999999,6.699940753219748,6.822095256062055,5.131121110684356,5.486915020256921,7.0389583333333325,6.9475,6.4728415203469964,6.829205944421666,5.87555904632816,6.555420081142033,7.434375,8.5825,7.658790097553324,7.785327711243223,7.638277352543827,5.985666690642329,6.2179166666666665,6.83375,6.002126645360721,5.634959311067445,5.7662935816344,5.545491092007901,11.58625,12.879999999999999,11.9982939597711,11.270370622848384,12.982796646689765,12.837595033195838,3.5813888888888883,4.92,3.797269101097516,3.9953593964175607,4.880373363895339,4.97861743323389,8.853947916666668,14.490249999999993,10.445188464758447,7.627159135168472,11.134551883632458,6.0062645519142475,11.056406249999998,12.559999999999995,11.23544096174541,11.440107951444897,11.856702256337716,11.005878209903443,11.0825,11.599999999999994,11.248819835019514,12.052690334372052,10.060851342476496,10.783781139928244,13.574583333333333,17.28125,14.509230948414693,13.946332627531943,17.43677077901797,14.334989986604015
2005-05-31,PREMON,12.553333333333333,5.503333333333333,7.06,6.93,7.06,10.16,4.283333333333333,5.080000000000001,10.12,11.0,10.6,13.251354166666667,15.674999999999992,13.856913558194567,14.043739433172377,12.508842571090097,9.67444689467681,5.9765625,6.567083333333333,6.221297785265182,6.483034655715968,7.2959287377985635,7.01628869785826,7.018809523809523,6.9675,6.7077049122081975,6.783174049377823,6.919775338829329,6.397599172640065,6.954999999999999,7.6587499999999995,7.3672740585319945,7.482732086506427,8.207667491298505,8.147588203107658,5.674166666666667,6.500416666666668,6.425275987216432,6.041890054695312,7.57714989121377,7.081581123429544,10.629999999999999,12.037499999999998,11.26297637586266,10.451459199678899,11.953087478130538,10.348018299584684,3.2977777777777777,3.940833333333333,3.991694793991843,4.056313547211894,4.002962833494744,3.978857080250862,7.2696458333333345,10.105249999999991,8.299113078855068,7.604706835151396,11.202697621961319,8.912787169405451,9.708437499999999,11.808749999999995,10.789264577047245,10.998528926205637,11.617614957920475,11.830705116514634,10.645,11.419999999999995,11.149291901011708,11.969762878654798,12.089401633643494,11.834500982580902,12.091041666666666,14.4575,12.945538569048816,12.371083947759521,15.749468440742683,13.849118810765155
2005-08-31,MONSOON,15.75875,7.045416666666666,9.081666666666663,8.585,6.116666666666667,10.07,4.574444444444444,11.794583333333335,10.631249999999998,9.3,14.921666666666667,12.4284375,13.801354166666659,14.61764813491674,14.578997235885886,22.954094022598465,22.058220744607368,5.6028125,5.9971875,6.550945337825775,6.614908039279723,7.815674263031842,7.863073008946998,6.927202380952379,7.1104166666666675,7.657289613991583,7.444237527359631,8.438174337626398,8.173276746031478,6.21375,7.209999999999999,7.854364435119198,7.723360803385802,9.6070427802863,7.35476221608058,5.000416666666666,5.935416666666669,6.3018322589965265,5.928713286900927,6.920862209629,6.746597652700044,9.37625,11.134999999999998,10.785785825517596,10.09930130259292,12.044730330971872,10.871765644485844,3.5436111111111113,3.221944444444444,4.224794654172883,4.196004821264824,5.149408236332116,5.216996822164905,7.099312500000001,7.602645833333325,9.697301180646374,7.5823206791079665,12.37070288170538,10.176250764602852,8.4184375,10.304062499999995,10.726058746228347,10.887718977577883,12.63364886323313,15.05926129862401,9.76375,10.744999999999994,10.409575140607025,11.255057249003098,14.36011393432684,11.37765806068547,11.370885416666667,12.691666666666666,13.735989808095956,13.363416391266588,13.446943349394449,10.915164992819266
2005-11-30,POMKH,9.48,5.0600000000000005,6.527142857142858,5.335,3.82,10.24,3.606666666666667,4.63,7.1850000000000005,10.6,10.52,11.916979166666666,12.70135416666666,12.562588880950043,12.906529696793578,12.323742770885472,10.337424159450032,5.105104166666666,5.955937499999999,5.954567202695465,6.217067748002636,6.375698355378917,6.188164153124922,6.8186086309523795,6.927202380952382,7.205230911252093,7.19576639420818,7.270944582522847,7.043943713135049,5.2856250000000005,6.699999999999999,6.846618661071519,6.997903655215462,6.6613953789733085,5.846837484588056,4.217291666666667,5.412916666666669,5.309099355397915,4.981689569436081,4.216093466967091,4.202167530392839,7.9725,10.124999999999998,10.567471495310556,10.080456966986896,9.046059029795098,9.056476081770349,3.648194444444444,3.373611111111111,3.9775434591703966,3.952678911932119,4.0513438461159526,4.526047879587898,7.557729166666668,6.936645833333325,7.670380708387825,7.560000368265885,7.937283899274886,6.828363205622975,7.2371875,9.112812499999997,9.30963524773701,9.616477175331104,8.954182180524242,8.763890662590635,8.6125,10.544999999999995,10.485745084364215,11.037350305983106,10.887106797089558,9.50003411295608,11.248697916666668,11.490416666666665,12.449593884857574,12.011205739765446,11.327954784905799,10.790584083228712
2006-02-28,POMRB,10.83,3.39,5.04,2.06,1.355,4.04,2.39,7.543333333333334,2.96,5.03,8.963750000000003,11.222968749999998,12.155520833333325,11.869553328570024,12.215400770576771,9.994507726960787,10.414650842825466,4.86984375,5.249687499999999,4.928740321617279,5.501598503643384,4.075231790515634,4.496025462407957,6.7100148809523805,6.927202380952382,6.339138546751255,6.484512487488575,5.134039809373164,5.052473158223006,4.41375,5.727499999999999,4.931971196642911,5.574504002079862,5.799056575897246,4.377566127928821,3.6552083333333334,4.587916666666668,3.727459613238749,3.470899507317521,3.7046043883966617,3.8222590313485916,7.015,8.627499999999998,7.9564828971863335,6.153355340843594,9.11115341392902,9.198410821566792,3.423888888888889,3.713611111111111,3.3425260755022377,3.3762328181863728,3.1700587347922995,3.025892659362422,7.449406250000001,7.261979166666658,7.619561758366029,7.537745784355584,6.062771292013206,4.786268069045558,6.35328125,7.724062499999997,6.769781148642206,7.3157863058212165,6.299323447120198,5.992580728104141,8.06375,8.982499999999995,8.303447050618528,9.007787678183409,9.752325453450577,9.421757078990693,10.860208333333333,11.251354166666665,11.055256330914546,10.582895109266232,9.566498851397554,7.187024057869133
2006-05-31,PREMON,10.645,4.346666666666667,6.19125,3.395,4.095,4.92,3.76,7.4460000000000015,6.225,8.04,10.57875,10.99875,11.678437499999992,11.379731997142015,11.689193937247504,9.986578603857438,10.873645705033496,4.61125,4.960520833333333,4.695910859637034,5.205299941023786,5.565642026834432,5.166174136516047,6.329122023809522,6.710014880952383,6.279983128050754,6.2485616295584006,7.030773031110258,6.960872355121791,3.9387499999999998,4.843749999999999,4.317182717985746,4.925048345938519,5.658705667816469,4.221536473297741,3.1862500000000002,3.8466666666666685,3.8744757679432493,3.6070760614868242,4.612932083821651,4.497680206652234,6.0325,7.317499999999998,6.7418897383118,5.2955916344921485,6.515445243407155,5.524284263929467,3.168333333333333,3.582777777777778,3.5095156453013425,3.4761351435133707,3.4367901497225346,4.345832198428857,6.878145833333334,7.853479166666658,7.550137055019618,7.515556711321268,8.300444410443546,9.153171008571192,5.605,6.750312499999998,6.551868689185324,6.9476222763282856,6.884541448432568,7.179383199287015,7.547499999999999,8.242499999999994,8.198068230371117,8.30267739194417,8.472515803044036,7.39625856162108,10.315625,11.246041666666665,10.864653798548726,10.48524841076495,11.776027420497545,8.913256703095794
2006-08-31,MONSOON,12.115,6.32,9.081666666666663,5.145,4.585,7.65,3.3033333333333332,8.562000000000001,7.455,7.87,11.835,10.764375,10.767499999999993,11.673839198285208,11.810285808032653,17.544370384303203,13.822574233801738,4.328333333333333,4.779166666666667,5.345546515782221,5.47703845697639,6.304055533439998,6.282413239556509,5.948229166666666,6.710014880952382,7.400656543497117,7.034964535606338,8.891263506296104,8.360925614026856,3.915625,3.983749999999999,4.648309630791447,4.943806115082149,6.716829319547472,5.70174722051952,2.9825,3.463750000000002,4.15868546076595,3.878594733068794,3.9560743100694618,4.371289741515775,5.1525,6.712499999999999,7.1051338429870805,6.714533445992878,6.753195469195165,6.5094419969722335,3.0399999999999996,3.265,3.4270427205141387,3.3832639301012697,4.599199485781733,4.285314965679024,6.170541666666668,7.045333333333325,7.954882233011771,7.493432965413473,11.261861764356922,11.439100221376977,5.3675,5.956249999999998,6.913121213511195,7.134825718872198,8.088218795714036,8.569377373760778,7.281250000000001,7.884999999999994,8.06684093822267,7.740997609282432,8.51688330339885,5.5063470820832645,9.547656250000001,10.474374999999998,11.252792279129237,10.974711766603582,13.413361408466546,12.452214000314065
