Date,Season,Afzalpur,Gulbarga,Jevargi,Aland,Sedam,Chitapur,Chincholi,Afzalpur_Trend,Afzalpur_SMA,Afzalpur_EWMA,Afzalpur_DES,Afzalpur_TES,Afzalpur_ARIMA,Gulbarga_Trend,Gulbarga_SMA,Gulbarga_EWMA,Gulbarga_DES,Gulbarga_TES,Gulbarga_ARIMA,Jevargi_Trend,Jevargi_SMA,Jevargi_EWMA,Jevargi_DES,Jevargi_TES,Jevargi_ARIMA,Aland_Trend,Aland_SMA,Aland_EWMA,Aland_DES,Aland_TES,Aland_ARIMA,Sedam_Trend,Sedam_SMA,Sedam_EWMA,Sedam_DES,Sedam_TES,Sedam_ARIMA,Chitapur_Trend,Chitapur_SMA,Chitapur_EWMA,Chitapur_DES,Chitapur_TES,Chitapur_ARIMA,Chincholi_Trend,Chincholi_SMA,Chincholi_EWMA,Chincholi_DES,Chincholi_TES,Chincholi_ARIMA
2004-05-31,PREMON,9.34,10.957777777777775,5.858571428571429,8.573636363636364,7.59,4.885000000000002,6.835555555555555,7.8983333333333325,8.319999999999995,8.466815772019194,7.201379316434409,10.815362574956561,10.014852735721757,10.092280982905981,10.492416666666664,10.472626221242372,10.15626658140629,12.542411296653531,11.632685349758239,5.395178571428571,5.916339285714287,5.920067188601941,5.357945534317737,8.192566689386055,7.4334665041320545,6.988331099456101,6.580429924242423,7.317413781042077,6.371390985198222,9.517288986812261,9.120326081422796,6.769583333333334,5.829583333333333,6.450140564183423,6.615870108619483,9.524122556601496,7.66085825314882,5.049178571428572,4.525083333333332,4.904831300587769,5.047931452523431,7.315077112325482,7.494538741752018,5.398025793650794,4.700525793650799,5.62415340858417,5.973261142421524,7.525427448864596,7.89294333826982
2004-08-31,MONSOON,7.274999999999999,8.945999999999998,4.784285714285714,6.417777777777778,6.39,5.6085714285714285,4.718888888888889,7.743541666666665,8.003333333333329,7.9900894632115165,7.213400501052442,7.884220357869046,7.283559315555398,9.777763354700852,10.19919444444444,9.861975732745423,10.163457511811885,8.56829398815968,8.232172410778684,4.956785714285715,5.604285714285715,5.46575459887545,5.317578328356384,4.864912267976066,4.454746286431323,6.955097125097126,6.931436868686866,6.957559379736358,6.3949980637409665,6.027310277164102,6.179169895703863,7.201041666666668,6.48625,6.426084338510053,6.665348593641532,4.795221418418819,5.249436333348712,5.215267857142858,4.922642857142855,5.186327351781232,5.09676881021716,4.341064259978795,4.453106736581981,5.355436507936508,5.242123015873021,5.262047600706057,5.879125931036562,4.744578397022013,5.197947819522209
2004-11-30,POMKH,6.54,9.167692307692308,3.8871428571428575,5.866153846153848,8.786666666666667,4.994285714285715,4.385555555555556,7.9281250000000005,7.793333333333329,7.410053677926911,7.225364099963278,5.707801168516269,5.549795467766377,9.574186965811965,9.985367521367518,9.584262362724177,10.18863537634654,7.52185722189099,7.095619003630109,4.724084821428572,5.186071428571429,4.834309902182413,5.220852441933873,4.354217778369084,3.8291059148531295,6.90246891996892,7.045225330225328,6.520997166303355,6.418566645619052,5.144735741851637,4.8633092034609895,7.3616666666666655,7.052916666666667,7.370317269772698,8.01640561593425,4.677139574573666,4.749463425867649,5.5912797619047625,5.1757142857142835,5.109510696783025,5.048600050369454,4.004752643162807,4.605936500238953,5.115833333333334,5.553928571428577,4.911450782645857,5.762407545483727,4.020093240424669,3.9443269882465364
2005-02-28,POMRB,7.62,9.209166666666668,4.38,6.602307692307693,6.63,5.531428571428572,4.687777777777779,8.07328125,7.693749999999996,7.494032206756146,7.237458660546008,7.412202177561543,7.017639988482911,9.319825854700856,9.570159188034186,9.434224084301174,10.203244469220225,9.014022156219315,8.534458064633315,4.39935267857143,4.727500000000001,4.652585941309448,5.162970162921275,4.974537471068304,5.009021514719142,6.837468919968921,6.864968919968917,6.55352137670509,6.442378489229661,6.395747069460078,6.371421155306864,6.685416666666668,7.349166666666667,7.074190361863619,7.705176070320677,5.7298505738864955,6.854744973710093,5.734416666666667,5.254821428571426,5.278277846641244,5.0889020140360826,5.160196234384428,5.26496886508235,5.204503968253969,5.15694444444445,4.821981580698625,5.6782549690739925,5.422118761555602,5.739049075177533
2005-05-31,PREMON,11.215000000000002,10.990000000000002,5.8312500000000025,8.873636363636365,7.69,7.576666666666667,6.506666666666666,7.813645833333335,8.162499999999998,8.982419324053687,7.249945777862716,10.334097997201237,9.717317774226245,8.577225427350427,9.578214743589744,10.056534450580706,10.48755951034942,12.64501454631876,10.95525727957947,3.910892857142858,4.720669642857144,5.12405156478567,5.2044216076493575,7.722787048358844,6.595712846495044,6.483158022533023,6.9399689199689165,7.481567371477601,6.466770556484522,9.688201932424764,8.845481594864385,5.131458333333334,7.3741666666666665,7.320514217118172,7.990548712531368,9.566099986948622,7.883770096478045,5.282309523809524,5.927738095238093,6.197633374651414,5.438124711670277,7.3546174651449,7.3844546355606795,5.22484126984127,5.074722222222229,5.4958556150858415,5.752766519471562,7.367042060711428,7.133988179819706
2005-08-31,MONSOON,6.561249999999999,6.878888888888889,2.21375,5.597777777777778,0.8799999999999999,4.062,5.757142857142857,7.473104166666666,7.9840624999999985,8.013951594432212,7.2619687529028685,8.712090000784643,8.318139222581884,7.690993055555556,9.061436965811966,8.78547622590398,10.085171829954241,8.659508076561535,8.356735766443967,3.5697916666666676,4.078035714285717,3.959930938871402,5.005082804678243,4.458708348499962,4.495510335023254,6.047195027195028,6.734968919968916,6.728051533997672,6.490530587661288,6.221472498494883,6.379818066068817,4.118437500000001,5.996666666666666,4.744308530270903,4.626647633830488,4.837198849120794,5.389666156137839,4.821053571428572,5.541095238095236,5.343380024790848,5.215652332839299,4.909708599034576,5.230717226376248,5.193424603174602,5.33428571428572,5.600370511908648,5.759274158614136,4.551142464386682,5.243772850997297
2005-11-30,POMKH,5.176666666666667,5.2940000000000005,2.5500000000000003,3.851666666666667,1.865,2.9240000000000004,3.51,6.569541666666666,7.643229166666666,6.879037623325994,7.273866632226593,5.679151111641701,5.259595379463666,7.185847222222222,8.09301388888889,7.388885735542388,9.444092166662,7.263807955173897,6.6179322352779515,3.161510416666667,3.7437500000000026,3.395958563322841,4.841084778470749,3.637026399156828,3.0655959891281626,5.709016955266955,6.23134712509712,5.577497587065269,6.513991114798077,5.156241870637697,4.725593179832974,4.244375,4.266249999999999,3.5925851181625417,3.0107103583717496,4.719116971321339,3.499616308708737,4.454750000000001,5.023523809523807,4.3756280148745095,4.8461375436985765,4.151407619014643,4.022510748391631,5.334547619047619,5.1153968253968305,4.764222307145189,5.575613362916665,4.07985681088155,4.315863166671267
2006-02-28,POMRB,6.2589999999999995,5.992999999999999,2.9883333333333333,5.12909090909091,5.4475,3.911666666666667,5.312,5.85178125,7.302979166666666,6.631022573995596,7.285895612926574,6.6420057054207415,6.325866044466422,7.318486111111111,7.288972222222224,6.830531441325433,8.949000777774371,8.170884219920275,7.20873351873262,3.1636830357142856,3.3958333333333366,3.232908471327038,4.716802116977969,4.168266803854241,4.492744082131943,5.573740981240982,5.863042929292924,5.398134915875525,6.537812921148035,6.042360862522537,5.6623145355360975,5.391875,3.970624999999999,4.334551070897525,3.8627054551075077,5.771827928046518,5.021070192645444,4.259166666666667,4.618583333333332,4.190043475591373,4.669156722944923,4.864567541392743,4.470495237670864,5.1825833333333335,5.271452380952386,4.983333384287113,5.555372475357643,5.289608012173404,5.219832996250152
2006-05-31,PREMON,5.3475,10.165,3.9566666666666666,7.6414285714285715,9.88,6.266,7.011428571428572,6.014374999999999,5.836104166666665,6.117613544397358,7.29784867603114,9.235652684545052,9.11342819984747,7.784204545454545,7.082722222222223,8.16431886479526,9.143416831990576,11.417869613951922,9.771678364666203,3.4337500000000003,2.9271875000000027,3.522411749462889,4.664477610264413,6.8324022840150995,6.034874535686152,5.794555375180376,5.554990981240975,6.295452378096744,6.562267672230482,9.133128190534759,8.27829129779606,7.002187500000001,4.518124999999999,6.552730642538515,7.1900447675912424,9.608077333620091,8.047170131668594,4.410916666666667,4.290916666666664,5.020426085354824,4.871034982982789,6.794821806595412,5.948480186592626,5.034273809523809,5.397642857142863,5.794571459143697,5.67981128840054,7.390093528931733,7.413897691131776
2006-08-31,MONSOON,6.6866666666666665,8.764999999999999,4.105714285714286,5.747777777777778,7.87,3.808,4.036666666666666,6.296555555555556,5.867458333333332,6.345234793305082,7.309959620162167,4.963970814011366,4.891820572081257,8.35642297979798,7.5542500000000015,8.404591318877156,9.102854057656574,7.497438827898732,7.875650832790138,3.5454464285714287,3.400178571428574,3.7557327639634477,4.625429567234173,3.426906536372673,3.542333519526244,6.224733405483406,5.592490981240974,6.076382537969158,6.58639313434985,5.544443256230563,5.793980557225765,8.2650625,6.265624999999999,7.0796383855231095,8.437231040188294,4.879176208928953,5.302573547412647,4.719922619047619,4.227416666666664,4.535455651212894,4.679369675357707,4.200112819173657,4.976631337907305,5.25702380952381,4.967523809523815,5.091409542152885,5.5454214311674255,4.673219542130826,5.351973736618167
2006-11-30,POMKH,6.352,7.133636363636364,2.8185714285714285,5.468181818181819,7.7575,4.392,4.0440000000000005,7.100048611111111,6.161291666666665,6.347940875983049,7.322054726634399,4.083157958855145,5.321432919331329,8.915284090909092,8.014159090909093,7.896209336780839,8.806596919975389,6.594999731049516,7.152016079806529,3.918095238095238,3.467321428571431,3.38086822980664,4.504272223424008,3.025333275452893,3.5368806614468253,6.899918470418472,5.9966197691197625,5.833102250054222,6.610541417000183,4.628165059509666,4.642349345116898,8.886625,7.738749999999999,7.350783031313865,9.104846829020431,4.761094373621613,5.4616432373326,4.766345238095238,4.594416666666664,4.478073390727737,4.5992927639595385,3.532704019493565,3.977544987116296,5.6289702380952376,5.101023809523815,4.672445725291731,5.420039460325604,3.823158702104814,3.6255258904477636
2007-02-28,POMRB,7.34111111111111,8.731111111111113,3.6133333333333337,6.9540000000000015,9.658,4.915714285714286,6.5600000000000005,7.9719444444444445,6.431819444444443,6.745208970034273,7.334271554186968,6.585754045754081,6.967772752695463,8.757756313131315,8.69868686868687,8.23017004651295,8.782250197147397,7.90799618470231,7.742968907993398,3.915515873015873,3.623571428571431,3.4738542712173173,4.44344433059769,3.6830567072279434,4.311636363240746,7.391767676767677,6.452847041847035,6.281461350032535,6.635099069152808,5.900536643832307,6.186078085315576,8.4209375,8.791374999999999,8.273669818788319,10.511703020727348,5.81380536612691,6.3877728594397665,4.773226190476191,4.8454285714285685,4.653129748722357,4.609351863307891,4.662165076079287,5.104051393081766,5.960472222222222,5.413023809523815,5.427467435175039,5.514764676659519,5.195454362107028,5.613836114157904
2007-05-31,PREMON,10.693333333333333,11.89777777777778,6.312857142857142,11.218,10.642,5.633333333333333,8.738999999999999,7.934249999999999,7.768277777777777,8.324458715353899,7.346855897237305,9.811872297773435,9.36590363756736,8.086551767676768,9.131881313131315,9.697213139018881,9.261635574137975,11.640607670093038,10.817249192944013,3.543035714285714,4.212619047619049,4.609455419873248,4.564285595138056,6.506715518585631,5.860347724523377,7.360397727272727,7.346989898989893,8.256076810019522,6.66067578617642,9.345523261143693,8.906313118617229,7.2998125,8.981874999999997,9.22100189127299,11.907009104784724,9.650054797193972,9.388849431904564,4.777065476190476,4.687261904761902,5.045211182566748,4.729052554235055,6.833108310528315,6.397043195448552,6.1081666666666665,5.8449166666666725,6.752080461105023,5.787694680043116,7.571847505468822,7.665293440288649
2007-08-31,MONSOON,8.315999999999999,5.772,1.7288888888888894,6.106,3.3825000000000003,4.4957142857142856,4.961111111111112,7.573722222222222,8.17561111111111,8.321075229212338,7.35921284374155,8.190174898991984,8.016795927916089,7.602666666666667,8.383631313131314,8.12712788341133,8.742495290581882,7.964533730604851,8.627451902828353,3.4046031746031744,3.6184126984127003,3.4572288074795043,4.375477209903973,3.486572050429978,4.331735337446924,7.1971250000000015,7.436545454545449,7.396046086011713,6.685222729962759,6.362744656273159,7.205919663202312,6.426125,7.859999999999997,6.885601134763794,8.564999243503562,4.921153676906286,5.635820724648722,4.654761904761905,4.859190476190474,4.825412423825763,4.66436912752578,4.104542954631362,4.325288821119323,6.087805555555556,6.076027777777784,6.035692721107458,5.724700330488239,5.172748480078911,5.7061882762766425
2007-11-30,POMKH,4.421111111111111,4.7570000000000014,2.2155555555555555,4.859,3.276,3.735,4.301111111111111,7.328888888888889,7.692888888888887,6.761089581971848,7.3711843146647595,6.42214497745265,6.315160384991838,7.317388888888889,7.789472222222225,6.779076730046799,8.102357497736651,6.502176992549394,6.067933528711986,2.923511904761905,3.4676587301587327,2.9605595067099246,4.231209389837905,2.734905462385977,2.7018007299549245,6.759625,7.284249999999995,6.381227651607028,6.7095821920404015,5.363603716492287,4.963310417439276,6.072375,6.739624999999997,5.441760680858277,6.091013247937813,4.80307181389796,4.2665008423882265,4.406874999999999,4.694940476190474,4.389247454295457,4.493015248995512,3.593400756619899,3.9400046622941183,6.240680555555556,6.140305555555562,5.341860077108919,5.60979288092185,4.4100378692241815,3.8145558809616444
2008-02-29,POMRB,6.387777777777778,7.236666666666666,3.108888888888889,6.2570000000000014,7.15,4.594285714285714,6.14,6.938722222222222,7.454555555555553,6.61176486029422,7.383378913043943,6.552409569318824,5.933300688444133,7.213291666666667,7.415861111111113,6.9621127046947455,7.9018264336831825,7.445603369640176,6.984821175405817,2.594503968253968,3.3415476190476214,3.0198912595815104,4.155289350482811,3.3477138922465755,4.006862470621378,6.195583333333334,7.109999999999994,6.331536590964217,6.7343325010426724,6.393801893262414,6.128473563455911,6.1360624999999995,6.112624999999996,6.125056408514967,6.451368385584748,5.855782778738966,5.888533537636769,4.079166666666667,4.61458333333333,4.4712627582915605,4.47266868852306,4.579680018836606,4.648796677687506,6.381749999999999,6.035305555555562,5.661116046265351,5.657149808264938,5.714542839504689,5.73895099067414
2008-05-31,PREMON,9.687999999999999,11.11,2.968571428571429,8.415000000000001,10.32,3.9716666666666662,10.381999999999998,6.662654761904761,7.203222222222218,7.842258916176531,7.395935587658714,9.267384503076059,8.949909945349065,7.185958333333334,7.218916666666668,8.621267622816848,8.330527405061051,11.011206743860075,10.374639601067017,2.7768650793650798,2.5054761904761933,2.999363327177478,4.075168873041059,6.147074910488585,5.76914529149057,5.916625000000001,6.409249999999994,7.1649219545785305,6.759641463444046,9.624415312255966,8.9430518108478,6.450750000000001,6.032124999999996,7.803033845108979,8.522211136168227,9.692032194211098,9.056330693012837,3.9035416666666665,4.199166666666664,4.271424321641603,4.3619610077162045,6.70295359094125,6.303995677696859,6.411836805555555,6.446055555555562,7.54946962775921,6.0601638854310576,7.897886794379989,7.6109075864738545
2008-08-31,MONSOON,6.2,5.726999999999999,2.441111111111111,4.3966666666666665,4.214,3.5357142857142856,4.446666666666666,6.554490079365079,6.674222222222219,7.185355349705919,7.408149388099268,7.3896425704625095,7.485349249525141,7.2435729166666665,7.207666666666668,7.463560573690109,7.889619812995418,7.309504029468832,8.02452249125458,2.9485317460317466,2.6835317460317487,2.776062440750931,3.965651249762264,2.6980752004140713,2.8995996312112897,5.717208333333334,5.98191666666666,6.057619839413785,6.784159006245432,6.086571306548628,6.079204939633778,6.685250000000001,6.239999999999997,6.367420307065387,6.624044206851629,4.963131071697431,5.31820768747017,3.8865476190476187,3.959166666666664,3.977140307270676,4.199571714046209,3.668848837533682,3.3063171394520348,6.565447916666666,6.31744444444445,6.308348443322192,5.936861526390534,5.7695164624638675,6.246220800456611
2008-11-30,POMKH,4.328571428571428,4.583333333333334,2.9622222222222225,4.336666666666667,4.9620000000000015,3.2900000000000005,5.05625,6.511059523809525,6.651087301587298,6.042641781252122,7.420187792295105,4.890742371431813,4.983806264235853,8.261645833333334,7.164250000000002,6.311469677547399,7.309943530369788,5.94586319392362,5.904135856443543,3.3796825396825394,2.8701984126984157,2.850526353339448,3.897684416395173,2.162043208309637,2.8282454757932376,5.569583333333334,5.851333333333326,5.369238570314938,6.808748735941244,4.829310513668872,4.299734020071272,6.574,6.6614999999999975,5.805252184239233,5.703792847205482,4.845049213517598,4.358859356868159,4.23889880952381,3.8479166666666638,3.702284184362406,4.020575323340375,3.0531066696075984,3.6493718418597783,6.388444444444445,6.506229166666673,5.807509065993315,5.872369117781884,4.778373001673295,3.4785617600710723
2009-02-28,POMRB,5.615000000000001,7.87125,3.735555555555555,5.184,7.339999999999999,4.903333333333333,6.6137500000000005,6.55654761904762,6.457892857142854,5.871585068751274,7.43237872981469,5.820435308649363,5.920948692464334,9.339243055555556,7.322895833333336,6.93538180652844,7.29555546960489,6.9512100920865345,6.938802433956282,3.7562499999999996,3.0268650793650824,3.204538034225891,3.8851108778497196,2.9644514712893306,4.073294749614947,5.784416666666667,5.583083333333326,5.295143142188962,6.833609532860144,5.861662726292662,5.9095937760224695,6.27175,6.708999999999998,6.41915131054354,6.375469283808014,5.897760188412975,6.596072428256534,4.498869047619047,3.9251785714285683,4.182703843950777,4.1081115144608615,4.058397274168389,4.392636732825554,6.3057638888888885,6.624666666666673,6.130005439595989,5.943219287386168,6.162393537406017,6.157892715594718
2009-05-31,PREMON,10.113333333333337,18.62,5.791111111111111,8.306999999999999,9.239999999999998,6.48142857142857,8.492222222222223,6.372261904761906,6.564226190476188,7.568284374584099,7.445056260508154,8.512739918879188,8.580040609887769,9.374236111111111,9.200395833333335,11.609229083917064,8.998776371152918,10.69950612028846,10.666563078472393,3.7038888888888892,3.7325000000000026,4.239167264979979,4.0086325870680115,5.908926691626882,5.4859520538751925,5.969541666666666,5.556083333333325,6.499885885313377,6.859240569044293,8.994864187289293,8.43462988255792,6.06925,6.438999999999998,7.547490786326123,7.943013176717375,9.73400960479037,9.135567369610834,4.455297619047619,4.552619047619044,5.102193734941895,4.427857401219779,6.347323252389282,6.098318236917994,6.465868055555556,6.15222222222223,7.074892152646482,6.168429784917498,8.351061633068909,7.887851534607752
2009-08-31,MONSOON,6.13857142857143,6.837777777777778,2.631111111111112,6.223333333333333,2.8760000000000003,3.105714285714286,5.675,6.096101190476192,6.548869047619045,6.996399196179031,7.457340515707549,7.290590522434311,7.620708504219005,8.951163194444444,9.478090277777781,9.70064856146135,8.728063014327512,8.263522493616636,10.547310087852148,3.5319444444444446,3.7800000000000034,3.595944803432433,3.9160283407391434,2.8997096238369915,3.661083586962936,5.920277777777777,6.012749999999992,6.389264864521359,6.884504834046563,5.550954354247733,5.824497787118071,5.990499999999999,6.104499999999998,5.678894471795674,5.604771212590751,5.005108475415011,4.7777355884695325,4.364345238095238,4.445119047619044,4.303601955250851,4.20166135809158,3.884869423037479,4.373496820439666,6.428524305555556,6.459305555555564,6.514935291587889,6.141553576106142,5.741048610203609,5.432524558145729
2009-11-30,POMKH,2.9157142857142864,3.7525,2.353333333333333,3.991,4.68,3.3714285714285714,5.10875,5.758787202380953,6.19565476190476,5.364125231993133,7.4693090275446155,4.812593825280244,4.899989631202774,7.655515873015873,9.270381944444447,7.32138913687681,7.98606951913168,6.9252486806507125,6.197899582674579,3.2233159722222227,3.627777777777781,3.098900215392793,3.8112843800259193,2.362005910328998,2.900268022739258,5.940722222222221,5.926333333333325,5.429958918712815,6.909368403013037,4.719153596669228,4.958157133429354,5.9635625,6.033999999999997,5.279336683077404,4.966329313487243,4.887026608795632,4.093023857817473,4.118035714285714,4.465476190476187,3.9307326017219393,4.042656646175366,3.140244982364381,3.389096716032454,6.394496527777778,6.4724305555555635,5.952461174952733,6.068142688700237,5.00826679990459,4.257036555159531
2010-02-28,POMRB,4.8185714285714285,5.3175,2.968888888888889,5.1355555555555545,6.992000000000001,4.094285714285714,6.262500000000001,5.296205357142858,5.996547619047616,5.1459037106244505,7.481494030326406,5.000726279582174,5.119824786661491,6.240257936507936,8.631944444444446,6.519833482126087,7.543313078873847,7.637663309614241,6.75284874818618,2.9356597222222227,3.436111111111114,3.0468956847912314,3.7539894827437057,3.0481922972713207,3.8272807581659527,5.8334722222222215,5.914222222222214,5.312197573449911,6.934569039344841,5.709089231172252,5.687438042126288,6.0278125000000005,5.946999999999997,5.964402009846443,5.813701273460426,5.9397375817096565,6.733424870250386,3.9992857142857146,4.263214285714282,3.9961538467474496,4.012752534834477,4.1443964832323825,4.40984133312158,6.14453125,6.384618055555564,6.07647670497164,6.096434647249519,6.355820347048159,5.995561155682039
2010-05-31,PREMON,8.21125,10.808571428571426,4.08875,8.519,9.3725,5.32,8.571250000000001,5.221502976190476,5.521026785714282,6.3720422263746705,7.494050703551562,7.705965449427451,8.25223889577394,5.723616071428571,6.679087301587303,8.235328660704223,7.99941344452868,10.861624892230214,10.55055431898455,2.937881944444444,3.010520833333336,3.463637410874739,3.774182986987557,5.870474577268752,5.292852568712987,5.799097222222222,5.967222222222214,6.594918544069946,6.960598107802459,8.861044896018637,8.372690242410965,6.110812500000001,5.980124999999998,7.327641205907867,7.806390229907026,9.77598699570206,8.99818682443943,4.063035714285714,3.9728571428571398,4.52569230804847,4.173970914955881,6.254759003848513,5.084915428930634,5.7627008928571435,6.404375000000009,7.074386022982984,6.3180481014076175,8.4325187842374,7.886900592269628
2010-08-31,MONSOON,4.34,3.3271428571428565,2.032222222222222,5.153333333333332,3.2575000000000003,3.3171428571428567,3.59625,5.435967261904762,5.071383928571425,5.559225335824802,7.506224670475493,5.8752654128357324,6.459043681762543,5.524866071428571,5.8014285714285725,6.272054339279676,7.254697292172293,7.135350118506833,7.302505319408543,2.993854166666667,2.8607986111111137,2.891071335413732,3.657712127492127,2.62217455862388,2.980802669978554,5.762777777777778,5.699722222222214,6.018284459775301,6.9859811415189395,5.479418984364611,5.916644268836476,6.204937500000001,6.075499999999998,5.69958472354472,5.829068743467132,5.0470858668803125,4.548297928197979,4.067113095238096,4.025714285714283,4.042272527686224,4.015173752656414,3.5790648129740705,3.911614500594956,5.506651785714285,5.884687500000009,5.683131613789791,6.105370080394448,5.822006353090736,5.496889373878538
2010-11-30,POMKH,4.116666666666666,3.1300000000000003,2.97,4.7860000000000005,4.9625,3.67,4.1328571428571435,5.56765625,5.37162202380952,4.982201868161548,7.518394469476803,3.1843380982063465,3.7607044912299408,4.889107142857142,5.645803571428572,5.015232603567806,6.544293688119443,5.411542715609036,4.639539733475376,3.0080555555555555,3.0149652777777805,2.922642801248239,3.6106709175003338,2.0382963123843076,2.6268539089157756,5.4651250000000005,5.898472222222215,5.52537067586518,7.01137212177399,4.467789354677613,4.4342467374019625,6.039999999999999,6.146124999999998,5.4047508341268315,5.34304240313668,4.929004002337357,4.282815655087254,3.820952380952381,4.100357142857141,3.893363516611734,3.9292085142572875,2.9376293255267387,3.3577257380762786,5.109397321428572,5.640714285714295,5.063021825416731,5.950754799516389,4.645251650810618,3.60721623078844
2011-02-28,POMRB,5.333333333333333,4.3500000000000005,2.8,4.05,7.4625,3.828333333333333,5.19,5.9675,5.500312499999996,5.122654454230262,7.530709756813877,4.9443709184056095,5.765736969566053,4.646428571428572,5.4039285714285725,4.749139562140684,6.091651190202749,6.26817360315415,6.345652658268335,3.133625992063492,2.9727430555555583,2.8735856807489433,3.5555616411724,2.859603029041781,3.8634863149069965,5.116625,5.627083333333326,4.935222405519108,7.03669034871691,5.6461808390350745,5.903309326110358,5.8273125,6.263749999999997,6.2278505004761,6.387999406236482,5.9817149767223485,6.826744037860287,3.6392261904761902,4.033869047619046,3.867351443300374,3.8785731003244655,4.04176855447712,4.648896671240789,5.163995535714286,5.3725892857142945,5.113813095250039,5.894719788239713,5.866815424856839,5.929433172453594
2011-05-31,PREMON,8.750000000000002,6.69,4.37125,7.223333333333334,7.5825,3.616666666666666,6.465714285714286,6.578666666666666,5.634999999999996,6.573592672538158,7.543399411540037,7.9669212952168,8.534828838734603,5.289285714285715,4.374285714285716,5.525483737284411,6.050638092322026,9.557185750573034,10.171368579036336,3.2851339285714287,3.0433680555555584,3.472651408449366,3.6074986216105924,5.684716007614023,5.035116223924384,4.892708333333334,5.303166666666659,5.850466776644798,7.062791362450077,8.613952226951952,7.929881091074796,5.8243125000000004,5.816249999999997,6.769710300285659,7.195970026264754,9.817964393335474,9.186618023783048,3.8046666666666664,3.6080357142857125,3.7670775326468906,3.8033357272940567,6.119547552100103,5.07519364371368,5.700803571428572,4.846205357142866,5.654573571435739,5.949719076063574,7.823564300346639,7.606700809795127
2011-08-31,MONSOON,7.0,5.504285714285714,2.7542857142857144,3.661,3.346,3.566666666666667,6.13857142857143,7.089625,6.299999999999996,6.744155603522895,7.555927034770736,6.290562938218398,6.611453314889454,6.106718749999999,4.918571428571431,5.517004528084932,5.841710824556373,5.37552395506955,5.349594292140529,3.529022817460317,3.2238839285714316,3.185305130783905,3.5495915050924167,2.503698899762142,2.907126920408894,5.143583333333333,4.930083333333326,4.974680065986879,7.0882034700756344,5.043472475168393,5.298188219811312,5.71275,5.8383749999999965,5.400226180171395,5.4423523932904745,5.089063253309878,3.630724239771063,4.094374999999999,3.670416666666665,3.686913186254801,3.73081445131243,3.1310102156966972,2.8213066315549256,6.086227678571429,5.481785714285723,5.8481727142900155,5.973549948746107,4.905398438234039,4.740366077454415
2011-11-30,POMKH,6.345999999999999,6.095714285714285,3.46,4.486999999999999,4.8500000000000005,4.744,5.885,7.4615,6.8573333333333295,6.584893362113737,7.5684062830444905,4.846786242137855,5.259901504313263,7.125624999999999,5.660000000000003,5.748488431136673,5.753568274755407,4.288802663676709,5.241609967432875,3.8794221230158725,3.346383928571431,3.295183078470343,3.5419612708834944,2.0405956363518607,2.891326891013386,5.558416666666666,4.855333333333325,4.779608039592127,7.1138847923335975,3.8415818727385074,3.8115039492819465,5.6552500000000006,5.810249999999996,5.180135708102837,5.030696039767217,4.970981389051441,4.666978643327187,4.73725,3.9389166666666644,4.109747911752881,3.846651903752215,2.6287428794125276,3.453084892157075,6.441607142857143,5.919821428571438,5.86290362857401,5.974323711093338,4.439698677913318,4.7178870436601885
2012-02-29,POMRB,7.191666666666666,7.923750000000001,4.26111111111111,6.356,6.682499999999999,5.072000000000001,6.52125,7.61611985930736,7.321916666666662,6.827602683934909,7.580992944771813,6.921778938795835,6.970364862370587,7.703979414682539,6.553437500000003,6.618593058682004,5.968085335681275,5.80703323939535,7.193614283191464,4.114915223665224,3.711661706349209,3.68155429152665,3.5875523741176436,2.9319788517766026,3.8298464754655726,5.9434216928904435,5.4318333333333255,5.410164823755276,7.140064638376231,5.078905190168434,5.523152143192083,5.6965312500000005,5.615249999999996,5.781081424861702,5.765713018323085,6.023692362491693,6.776278590348275,5.364785714285714,4.249833333333331,4.494648747051729,4.001231941554833,4.008770450196922,4.94561718127527,6.494034598214285,6.252633928571437,6.126242177144406,6.028624889937977,6.063707589335452,6.102233210750826
2012-05-31,PREMON,9.866666666666667,11.2675,5.713333333333334,8.236,7.9025,7.516,7.977499999999999,7.6746109307359305,7.601083333333328,8.043228277027612,7.593877315137973,9.878171741951427,9.57815747189343,7.625807043650794,7.697812500000002,8.478155835209202,6.702894077467525,9.748977274106938,11.099060255850414,4.1269534632034635,4.0471825396825425,4.494265908249323,3.725681745001273,5.956635754535426,5.351591476412912,6.406593385780885,5.6849999999999925,6.540498894253166,7.1667472412285305,8.564169037358969,8.658881969306947,5.7056249999999995,5.695249999999996,6.629648854917021,6.987337505719036,9.859941774077841,8.66918820607611,5.588779761904762,5.224666666666664,5.703189248231038,4.514403491762329,6.341246373733228,5.574745185207568,6.198738839285715,6.630580357142865,6.866745306286644,6.202541154782007,8.253647335410333,7.890379830289491
