Date,Season,Lakhimpur,Nighasan,Bankeyganj,Isanagar,Mitauli,Pasgawan,Bijua,Mohammadi,Dhaurehra,Palia,Nakaha,Lakhimpur_Trend,Lakhimpur_SMA,Lakhimpur_EWMA,Lakhimpur_DES,Lakhimpur_TES,Lakhimpur_ARIMA,Nighasan_Trend,Nighasan_SMA,Nighasan_EWMA,Nighasan_DES,Nighasan_TES,Nighasan_ARIMA,Bankeyganj_Trend,Bankeyganj_SMA,Bankeyganj_EWMA,Bankeyganj_DES,Bankeyganj_TES,Bankeyganj_ARIMA,Isanagar_SMA,Isanagar_EWMA,Isanagar_TES,Isanagar_ARIMA,Mitauli_Trend,Mitauli_SMA,Mitauli_EWMA,Mitauli_DES,Mitauli_TES,Mitauli_ARIMA,Pasgawan_Trend,Pasgawan_SMA,Pasgawan_EWMA,Pasgawan_DES,Pasgawan_TES,Pasgawan_ARIMA,Bijua_Trend,Bijua_SMA,Bijua_EWMA,Bijua_DES,Bijua_TES,Bijua_ARIMA,Mohammadi_Trend,Mohammadi_SMA,Mohammadi_EWMA,Mohammadi_DES,Mohammadi_TES,Mohammadi_ARIMA,Dhaurehra_Trend,Dhaurehra_SMA,Dhaurehra_EWMA,Dhaurehra_DES,Dhaurehra_TES,Dhaurehra_ARIMA,Palia_Trend,Palia_SMA,Palia_EWMA,Palia_DES,Palia_TES,Palia_ARIMA,Nakaha_Trend,Nakaha_SMA,Nakaha_EWMA,Nakaha_DES,Nakaha_TES,Nakaha_ARIMA
2001-08-31,MONSOON,2.245,2.18,1.82,2.99,1.4666666666666668,5.135,1.7125,3.765,3.295,5.115,0.7633333333333333,4.30515625,4.324062499999999,3.9034248815907335,4.5038357267726,1.6875194072238844,1.5796097662949888,2.9625000000000004,2.9625000000000004,2.8887546890232,3.0268465193976755,2.18,2.1799999999947604,3.7346875,3.604375,3.3323379893359424,3.4008234752298936,2.7564800667487908,3.532546730106079,3.0854166666666667,3.1158855300838524,3.2822565874303327,2.9891596427257396,3.5223437499999997,3.3917708333333327,3.0423084646217657,3.776691670995797,2.2635518028563473,1.716083264983943,5.71,5.767500000000002,5.71194857472037,5.682767988453047,5.916593751612863,6.076885055371748,2.3945833333333333,2.360625000000001,2.267365051178065,2.4349119952855576,1.1873156651337842,1.3132574909269683,4.4067187500000005,3.9784375000000005,4.068311544085363,4.1595984251654174,3.175363169525539,2.902140658257683,3.6020833333333337,3.602083333333334,3.621085996258351,3.666245722828072,3.295,3.294999999081624,6.17296875,6.075937500000002,6.071533321173391,6.2456537447888225,7.744427741375425,6.533113120585307,1.8755208333333333,1.8652083333333331,1.5944139681366738,2.02189125306178,0.8111501353584201,0.8083583617307737
2001-11-30,POMKH,4.34,2.37,3.55,2.9166666666666665,3.3833333333333333,5.545,2.148333333333333,4.74,3.1633333333333336,6.205,1.9266666666666663,4.27375,4.292812499999999,4.07805492895444,4.5074501893706636,4.302241862957382,3.9344290435131746,2.9625000000000004,2.9625000000000004,2.68125281341392,2.768820088413074,2.37,2.3700000000042607,3.7499999999999996,3.7143750000000004,3.419402793601565,3.388252817544233,2.9247027785205293,2.8364116810635407,3.067083333333333,3.0361979847169778,2.974486245085096,2.924469643677417,3.5497916666666662,3.496770833333333,3.178718412106393,3.7809956551177635,2.1596690061697377,2.359624213279047,5.591875,5.816250000000002,5.645169144832222,5.587417590964635,5.02529398018394,5.427790145745854,2.463208333333333,2.3577083333333344,2.2197523640401724,2.3269091930762866,2.233573858722492,2.3735882107134536,4.56375,4.328437500000001,4.3369869264512175,4.272099707756643,3.479712547327564,3.506678514833484,3.602083333333333,3.6020833333333337,3.437984931088344,3.4668844636013123,3.1633333333333336,3.1633333325952853,6.2143749999999995,6.137187500000001,6.124919992704035,6.295305843827196,5.419615854389146,5.544790472875556,1.9120833333333331,1.8660416666666666,1.7273150475486707,2.0279898611994107,1.6036338506277075,1.6279949347206257
2002-02-28,POMRB,4.65,3.275,4.3,3.4450000000000003,3.9466666666666654,5.68,2.455,4.985,3.62,6.565,2.273333333333333,4.471875000000001,4.3175,4.306832957372665,4.6136951525201795,4.7707072307401335,4.599187780596771,2.9625,2.9625000000000004,2.918751688048352,2.928538154125456,3.275,3.2749999999965356,4.07125,3.755000000000001,3.7716416761609386,3.6625766117254,3.7850499058161384,4.041580152431627,3.1991666666666667,3.199718790830187,2.900150317118767,3.43803738026351,3.888333333333333,3.5479166666666657,3.485897713930502,3.785304545562659,3.724174510482295,3.735462956822864,5.991875,5.6037500000000025,5.659101486899333,5.56438514751976,5.868753027917905,5.809569382496031,2.494958333333333,2.4314583333333344,2.3138514184241035,2.3893532718221646,2.1600133408769566,2.2348808542398646,4.84375,4.485000000000001,4.596192155870731,4.409771543108834,4.265614041557539,4.716517106938526,3.602083333333333,3.6020833333333337,3.510790958653007,3.492118451618547,3.62,3.619999998927849,6.234375,6.208750000000002,6.300951995622421,6.40544135628227,5.885489201799811,6.930931106017498,2.1316666666666664,1.8849999999999998,1.9457223618625354,2.034106866267667,2.20341424649577,2.16908025814982
2002-05-31,PREMON,5.6850000000000005,4.025,5.31,,5.41,5.96,3.6639999999999997,5.08,4.33,6.995,2.793333333333333,4.682500000000001,4.23,4.858099774423599,5.094119166087207,6.081889338770099,5.4118306553955575,2.9625,2.9625000000000004,3.3612510128290114,3.39691092315886,4.025,4.025000000002818,4.552499999999999,3.7450000000000006,4.386985005696563,4.292742611027609,5.396478855981278,5.4325858325550245,,,,,4.157708333333333,3.551666666666666,4.255538628358301,3.7896183502174585,5.472766486319854,5.180805774409933,6.425625,5.580000000000003,5.7794608921396,5.6355406788968985,6.502471337195955,5.393415052458755,2.4949583333333334,2.4949583333333343,2.853910851054462,3.0856749400395453,3.6306097622790334,3.562862134387235,4.9975000000000005,4.642500000000001,4.7897152935224385,4.539443480084147,6.356776964623278,5.851894141272863,3.6020833333333333,3.602083333333334,3.838474575191804,3.8250068076967545,4.33,4.329999998924645,6.211875000000001,6.220000000000002,6.578571197373453,6.587659218486506,6.756732228459331,7.369471695155041,2.398333333333333,1.9391666666666665,2.2847667504508546,2.040242324655282,2.930948900234398,3.0059955064277197
2002-08-31,MONSOON,4.18,2.18,4.43,2.99,4.16,8.43,1.7125,5.375,3.295,5.23,2.3033333333333332,4.586250000000001,4.71375,4.586859864654159,4.917054343626492,1.9306090487641072,2.399383067839835,2.9625000000000004,2.9625000000000004,2.888750607697407,3.013329469326849,2.18,2.1799999999977095,4.78875,4.397500000000001,4.404191003417938,4.518766790716879,2.8140607012518006,2.868894702163017,3.0854166666666667,3.1158312744981123,3.2899089831458523,2.9891596427257388,4.126458333333334,4.225,4.217323177014981,3.7939370677614987,2.4199067223503974,1.6804106684733564,6.5375,6.403750000000002,6.839676535283759,6.449953100660212,5.5643720688561675,5.616677184349763,2.494958333333333,2.4949583333333343,2.3973465106326772,2.61615847279559,1.519912647761294,1.508760916595902,4.876875,5.045000000000001,5.023829176113463,4.70051595516885,3.6639903400582865,3.7616915147555123,3.6020833333333337,3.602083333333334,3.6210847451150823,3.6677143955906684,3.295,3.2949999991933394,6.173125000000001,6.248750000000003,6.039142718424072,6.405268480450577,5.794100849518392,5.290155179411888,2.47625,2.3241666666666663,2.292193383603846,2.0463962867879957,0.8080765821044584,0.8608605066129806
2002-11-30,POMKH,4.09,2.37,4.79,2.9166666666666665,2.845,5.72,2.148333333333333,4.36,3.1633333333333336,5.91,2.52,4.658125,4.65125,4.388115918792495,4.694623615359921,4.815826815197742,4.690780826512317,2.9625000000000004,2.9625000000000004,2.6812503646184442,2.7509880490444183,2.37,2.3700000000018626,4.92125,4.7075000000000005,4.558514602050763,4.816478602419858,4.235347958998774,4.586736696096909,3.067083333333333,3.036165431365534,3.211730861178123,2.9244696436774174,4.04375,4.090416666666666,3.6683939062089888,3.7982607036277862,2.854568516000664,3.6011645461106943,6.9725,6.447500000000002,6.3918059211702545,6.163852969462523,5.966612636410488,6.450667715018044,2.494958333333333,2.4949583333333343,2.2977412397129395,2.4181209371849595,2.29152725139973,2.182647635239535,5.115,4.950000000000001,4.758297505668078,4.638881458748085,4.380093432370635,4.401449237824522,3.602083333333333,3.6020833333333337,3.4379841804023825,3.468961507729121,3.1633333333333336,3.1633333326901654,6.213750000000001,6.1750000000000025,5.987485631054444,6.353060149139642,5.98051416990392,6.080678338870637,2.5391666666666666,2.4724999999999997,2.383316030162308,2.052568812140928,1.764697587046591,2.085706508883959
2003-02-28,POMRB,4.13,3.275,4.95,3.4450000000000003,4.234999999999999,6.4,2.455,4.4,3.62,6.5500000000000025,2.3033333333333332,4.497499999999999,4.52125,4.284869551275497,4.501663324260113,5.118082421689296,4.818127573104836,2.9625,2.9625000000000004,2.9187502187710663,2.9092747277088256,3.275,3.2749999999984856,4.6000000000000005,4.87,4.715108761230458,5.099141533617988,5.0610131010114205,4.952292031862826,3.1991666666666667,3.1996992588193205,2.939485305957035,3.438037380263511,4.376875,4.1625,3.895036343725393,3.8025892703210316,4.157285880026136,3.5462981389212627,7.045,6.627500000000001,6.395083552702153,6.180003747727354,6.538285601320895,6.45690950146185,2.494958333333333,2.4949583333333343,2.3606447438277636,2.4111351176071647,2.3360851337207444,2.341804588036721,4.90125,4.803750000000001,4.614978503400847,4.596463786751194,4.695855494335001,5.002865620664746,3.602083333333333,3.6020833333333337,3.5107905082414295,3.4943986784742793,3.62,3.619999999049556,6.202500000000001,6.171250000000003,6.2124913786326665,6.422480683344333,6.2514377798045935,6.704200721856406,2.6545833333333335,2.4799999999999995,2.351322951430718,2.058759954460106,2.33998862448304,2.353120814903978
2003-05-31,PREMON,6.779999999999999,4.025,5.72,,4.46,8.72,3.6639999999999997,7.57,4.33,7.335000000000001,3.266666666666667,4.206875,4.795,5.282921730765297,5.352853681286025,6.165586472781212,5.612578276367677,2.9625,2.9625000000000004,3.36125013126264,3.377997988759415,4.025,4.025000000001231,3.9537500000000003,4.9725,5.117065256738274,5.592923194850595,6.365136638322968,5.851113092382279,,,,,4.713125,3.925,4.121021806235236,3.8069227704888844,5.875144673791048,5.3274478091222655,6.9825,7.317500000000001,7.325050131621293,6.910461421242933,7.189902919155401,6.1986238731532035,2.4949583333333334,2.4949583333333343,2.881986846296658,3.0493105290316054,3.682284912584294,3.529608439635219,4.0581249999999995,5.426250000000001,5.796987102040509,5.162608832835138,6.414234782622638,5.835216683964799,3.6020833333333333,3.602083333333334,3.838474304944858,3.827238384878224,4.33,4.329999999043462,6.084375000000001,6.256250000000002,6.661494827179601,6.638923082571439,6.781413370802564,7.356428856389954,2.6125000000000003,2.598333333333333,2.7174604375250975,2.0649697760153884,3.0239740855353463,2.9819018926317242
2003-08-31,MONSOON,1.8,2.18,1.45,2.99,7.775,6.25,1.7125,1.1749999999999998,3.295,4.8,2.7533333333333334,3.9812499999999997,4.2,3.8897530384591783,4.223312538890115,3.113852744474168,2.927255301032105,2.9625000000000004,2.9625000000000004,2.8887500787575844,2.996851115405507,2.18,2.179999999998999,3.4175,4.2275,3.6502391540429646,4.424268309387273,3.5084554571943833,2.8340930637089867,3.0854166666666667,3.1158195552915924,3.024651912740516,2.989159642725739,4.363125,4.82875,5.582613083741142,3.8112612176353524,2.535204837055514,1.6409931028063125,7.001875,6.772500000000001,6.895030078972775,6.641647006422493,6.986870254175633,7.430547072459763,2.494958333333333,2.4949583333333343,2.414192107777995,2.552478405520671,1.615567903852626,2.0066335894817526,3.42125,4.3762500000000015,3.948192261224305,4.410319685911287,4.614646435050257,4.8700091531589,3.6020833333333337,3.602083333333334,3.621084582966915,3.669673755919627,3.295,3.294999999281036,5.901875,6.148750000000002,5.91689689630776,6.343353918033338,5.367233331902358,5.665993618452861,2.46,2.7108333333333334,2.731809595848392,2.071198325495265,1.271685555340738,1.3038830707284432
2003-11-30,POMKH,4.1450000000000005,2.37,2.6,2.9166666666666665,1.92,7.4,2.148333333333333,1.815,3.1633333333333336,5.395,1.7333333333333332,3.3737500000000002,4.21375,3.9918518230755073,4.101727940805052,4.202401089348509,4.235014614474254,2.9625000000000004,2.9625000000000004,2.681250047254551,2.7379287105814822,2.37,2.370000000000814,3.1025,3.6800000000000006,3.230143492425779,3.780182969659632,3.125864457913048,2.912641503193946,3.067083333333333,3.0361583998416224,3.2186522790928374,2.924469643677417,4.383125,4.5975,4.1175678502446855,3.815604594007925,3.712776190344159,4.945000915566229,6.750624999999999,7.192500000000001,7.097018047383665,6.815316571221195,6.111432323090635,6.533973600050534,2.494958333333333,2.4949583333333343,2.30784859800013,2.347949982025673,2.2535436347999145,2.068762193501107,2.605,3.740000000000002,3.094915356734583,3.9213377845501327,3.4394946979749266,3.0146897409921847,3.602083333333333,3.6020833333333337,3.4379840831134825,3.4705278913761783,3.1633333333333336,3.1633333327637247,5.979375,6.020000000000002,5.708138137784656,6.170530769770468,5.8702361913031,5.69054101822767,2.3325,2.5141666666666667,2.3324190908423685,2.0774456567624804,2.078577716184541,2.3136623097791515
2004-02-29,POMRB,2.27,3.275,2.85,3.4450000000000003,2.36,4.875,2.455,1.85,3.62,5.605,1.87,3.1775,3.7487500000000002,3.3031110938453043,3.3524637034273597,4.485220486023216,4.482273193562852,2.9625,2.9625000000000004,2.9187500283527306,2.8998314636625326,3.275,3.274999999999338,3.45875,3.155000000000001,3.0780860954554674,3.3344037590935494,3.4210693885062486,3.593438188245102,3.1991666666666667,3.1996950399049737,3.139622337005904,3.438037380263511,3.9762500000000003,4.12875,3.4145407101468113,3.819952921280847,4.636957883048796,3.2627919249539072,6.7837499999999995,6.811250000000001,6.208210828430199,6.1504819529511705,7.2275793659764975,7.129995124501595,2.494958333333333,2.4949583333333343,2.366709158800078,2.3465638421207635,2.395092123647868,2.52950122178618,2.3899999999999997,3.1025000000000023,2.59694921404075,3.5313244590324833,3.1661412014774406,3.915269516514482,3.602083333333333,3.6020833333333337,3.5107904498680895,3.4955401605826837,3.62,3.6199999991467164,6.245,5.783750000000001,5.6668828826707935,6.046440272884484,6.305612365354964,6.598496635511824,2.1379166666666665,2.4058333333333333,2.147451454505421,2.083711832463107,2.432935972604365,2.168321444395245
2004-05-31,PREMON,3.78,4.025,5.3,,6.495,8.235,3.6639999999999997,3.59,4.33,8.9,2.68,3.033125,2.9987500000000007,3.4938666563071825,3.301970686463416,5.648710116097889,4.809758805512454,2.9625,2.9625000000000004,3.3612500170116384,3.372148864031808,4.025,4.025000000000538,3.9237499999999996,3.0500000000000016,3.9668516572732804,3.853184276167206,4.499336535977145,4.454331680300023,,,,,3.2387499999999996,4.6375,4.6467244260880864,3.8243062145211764,5.85497172333122,4.4656446311197495,6.531874999999999,6.690000000000001,7.0189264970581196,6.739962739870022,7.093865120205615,6.434540624971482,2.4949583333333334,2.4949583333333343,2.885625495280047,2.9956259378574983,3.682708075767023,3.715851547370464,2.558125,2.1075000000000017,2.99416952842445,3.5446009841832633,4.509884669516966,2.4358109429760457,3.6020833333333333,3.602083333333334,3.838474269920854,3.827965127691352,4.33,4.32999999913893,6.17125,6.175000000000001,6.9601297296024764,6.577632464106144,6.80923658943278,7.132233814065517,1.9412500000000001,2.2591666666666663,2.3604708727032526,2.0899969129271136,3.1502933598322613,2.940082804506651
2004-08-31,MONSOON,3.23,2.18,4.72,2.99,2.485,7.0,1.7125,3.435,3.295,5.359999999999999,1.7833333333333332,2.6975,3.3562500000000006,3.388319993784309,3.110119503606737,1.2234992755429484,2.1878449090390406,2.9625000000000004,2.9625000000000004,2.8887500102069827,2.993947314669755,2.18,2.179999999999563,4.1025,3.8675000000000015,4.268110994363968,4.1337565148491935,2.3524450048502445,3.2351503199736853,3.0854166666666667,3.1158170239429843,3.062243281951837,2.989159642725739,3.25625,3.315,3.7820346556528515,3.8286644586125353,2.9512997970297556,3.2169621439554152,6.1987499999999995,6.877500000000001,7.011355898234871,6.758187021454926,6.752881340331365,7.012436252463889,2.494958333333333,2.4949583333333343,2.4163752971680283,2.5135651874624916,1.6552065014260642,1.7090245692698476,2.465,2.672500000000002,3.1705017170546697,3.5260058465123865,1.9481443163819714,2.3253646152811616,3.6020833333333337,3.602083333333334,3.6210845619525123,3.6700466868739317,3.295,3.2949999993517363,6.086875,6.315,6.320077837761485,6.3934886354525,4.938550343068267,5.95348300212291,1.8833333333333333,2.016666666666666,2.1296158569552848,2.096300946331182,1.6215977275486047,1.4605159831124181
2004-11-30,POMKH,1.56,2.37,3.05,2.9166666666666665,1.31,4.635,2.148333333333333,0.9,3.1633333333333336,4.245,1.13,2.75875,2.710000000000001,2.6569919962705857,2.4137258957746135,3.3132245849845483,3.3989496556518515,2.9625000000000004,2.9625000000000004,2.6812500061241895,2.7371995094838475,2.37,2.3700000000003554,4.262499999999999,3.9800000000000018,3.780866596618381,3.7845777115218726,4.142724519136196,4.941920523135223,3.067083333333333,3.0361568810324573,3.000156946211887,2.924469643677417,3.21875,3.1625,2.793220793391711,3.8330276664283,2.9175929850263893,2.4509496453735586,5.994375,6.186250000000001,6.060813538940923,6.0371707328302815,6.22642942213169,6.802949350437655,2.494958333333333,2.4949583333333343,2.30915851163415,2.3234610602542793,2.2163153102531554,2.1467479145253727,2.695625,2.4437500000000023,2.2623010302328015,3.030669453131677,2.5819409447355657,2.5384274788741155,3.602083333333333,3.6020833333333337,3.437984070504841,3.4706308163406745,3.1633333333333336,3.1633333328224196,5.918124999999999,6.027500000000001,5.49004670265689,5.995757860003304,5.689081066784084,5.584470240299337,1.9616666666666664,1.865833333333333,1.7297695141731708,2.10262399110393,1.9710414850528464,1.9601282307961496
2005-02-28,POMRB,2.17,3.275,3.83,3.4450000000000003,3.1100000000000003,4.975,2.455,2.02,3.62,6.08,2.01,2.83875,2.685000000000001,2.4621951977623513,2.108674031960095,2.3878245372507507,2.8971550190415454,2.9625,2.9625000000000004,2.9187500036745138,2.9007110954631594,3.275,3.2749999999997113,4.12875,4.225000000000001,3.8005199579710287,3.7562729069120864,4.159639661355255,3.8338205514239174,3.1991666666666667,3.199694128619474,3.1451178531060986,3.438037380263511,3.2581250000000006,3.3500000000000005,2.9199324760350267,3.8373958512136186,3.881084982895789,2.9199266811339717,5.555625,6.2112500000000015,5.626488123364553,5.651867847455131,6.321143509246341,5.918083479992658,2.494958333333333,2.4949583333333343,2.36749510698049,2.334344288957114,2.421620530552675,2.4560968129584024,2.870625,2.4862500000000023,2.1653806181396806,2.8410535456116035,2.287493923528226,2.5747974288512365,3.602083333333333,3.6020833333333337,3.5107904423029046,3.495449425966229,3.62,3.619999999226105,5.6187499999999995,6.146250000000001,5.726028021594134,5.973908779132159,5.8383014267971625,5.839703506255361,1.872083333333333,1.9008333333333332,1.8418617085039024,2.1089661125361294,2.2487314839248156,1.954347699379713
2005-05-31,PREMON,4.37,4.025,5.6,,5.445,6.5,3.6639999999999997,5.265,4.33,7.0749999999999975,3.1666666666666665,2.9625,2.832500000000001,3.225317118657411,2.717180209971843,3.9999884953647475,4.253413517984322,2.9625,2.9625000000000004,3.3612500022047085,3.3742381187798367,4.025,4.025000000000235,3.995,4.300000000000002,4.520311974782617,4.391064128845837,5.35643240688467,5.063463249041927,,,,,3.693125,3.0875000000000004,3.9299594856210165,3.8417690200049606,5.418762436137932,4.991367242567541,5.382499999999999,5.777500000000002,5.975892874018732,5.862545286248895,6.5443764118877965,6.085121594415368,2.4949583333333334,2.4949583333333343,2.886097064188294,2.9943679153725364,3.67712236366594,3.676321062659265,3.13,2.905000000000002,3.4052283708838083,3.3020054870619124,4.016287216710348,3.5116156832188476,3.6020833333333333,3.602083333333334,3.838474265381743,3.8277387809029495,4.33,4.329999999217338,5.738125,5.690000000000001,6.2656168129564795,6.152773720575232,8.286340818668085,8.140540096889008,1.85875,2.0225,2.371783691769008,2.1153273696023334,2.9988101817692385,2.913690462186608
2005-08-31,MONSOON,3.28,2.18,3.35,2.99,3.85,5.225,1.7125,3.16,3.295,4.79,0.5800000000000001,3.1325,2.8450000000000006,3.2471902711944463,2.878685579766574,1.2878196368903094,1.2221011021526818,2.9625000000000004,2.9625000000000004,2.8887500013228253,2.9965537437042276,2.18,2.1799999999998096,4.08375,3.9575000000000022,4.05218718486957,4.132665285411837,2.9360446417697097,2.6652222127968472,3.0854166666666667,3.1158164771716845,3.2303227767994476,2.989159642725739,4.21875,3.428750000000001,3.89797569137261,3.8461471684578186,2.384796268663016,2.713559161292681,5.47625,5.333750000000002,5.6755357244112385,5.610541960044381,5.782933770035856,6.028400666349631,2.494958333333333,2.4949583333333343,2.4166582385129765,2.5186691719072622,1.676660204410692,1.5908821610796593,3.6774999999999998,2.836250000000002,3.307137022530285,3.2771229318732398,2.2508280227134305,1.6324069687327638,3.6020833333333337,3.602083333333334,3.621084559229046,3.6697545374078797,3.295,3.2949999994099666,5.9556249999999995,5.547500000000001,5.675370087773888,5.88313737502966,4.790297398361295,5.179424255658956,2.0141666666666667,1.7216666666666667,1.6550702150614047,2.121707800619792,1.63468204964752,1.6494781699490844
2005-11-30,POMKH,2.5,2.37,3.35,2.9166666666666665,3.4250000000000003,5.025,2.148333333333333,3.25,3.1633333333333336,5.77,2.2266666666666666,3.1258333333333335,3.0800000000000005,2.9483141627166676,2.735255259438499,2.204572308155579,3.120196365446475,2.9625000000000004,2.9625000000000004,2.6812500007936952,2.739829590058871,2.37,2.370000000000155,4.10125,4.032500000000002,3.7713123109217426,3.88639608237195,3.767239424298891,3.9166247719886047,3.067083333333333,3.0361565529696772,3.034811568449859,2.924469643677417,4.880625,3.957500000000001,3.708785414823566,3.850530305231442,2.761105070504626,2.8748338991064943,5.657500000000001,5.431250000000002,5.415321434646743,5.376999340949963,4.970958271586981,5.291919058588531,2.494958333333333,2.4949583333333343,2.309328276441119,2.3315088828212454,2.190753147758221,2.1692970934723004,3.9018750000000004,3.423750000000002,3.2842822135181713,3.273989515289823,2.6725066064237692,2.6101748808025516,3.602083333333333,3.6020833333333337,3.437984068870761,3.4703285001050084,3.1633333333333336,3.163333332870344,5.991249999999999,5.928750000000001,5.7132220526643325,5.819773805420212,4.2358232091840256,5.1471357752605185,1.9629166666666666,1.9958333333333333,1.8837087957035095,2.1281074853634547,1.703545217427119,1.4902761177305615
2006-02-28,POMRB,2.59,3.275,4.24,3.4450000000000003,5.2,5.335,2.455,4.05,3.62,6.295,2.1566666666666667,2.9379166666666667,3.1850000000000005,2.8049884976300006,2.6487262612141818,2.303470012636014,2.271432276992832,2.9625,2.9625000000000004,2.9187500004762175,2.9031181964217256,3.275,3.274999999999874,4.04875,4.135000000000003,3.9587873865530456,3.986946473185584,4.1157718685771405,3.7609315618147123,3.1991666666666667,3.1996939317818063,2.9645433943128165,3.438037380263511,5.161250000000001,4.480000000000001,4.305271248894139,3.8549184416221958,4.2067838758475435,3.787343282385309,5.85,5.521250000000002,5.3831928607880455,5.314179806307219,5.649262689918651,5.160241168515301,2.494958333333333,2.4949583333333343,2.3675969658646716,2.3431212617999475,2.4357378719755567,2.4052745803278217,3.8449999999999998,3.931250000000002,3.590569328110903,3.423006842838181,3.207694883170129,3.7341786587618615,3.602083333333333,3.6020833333333337,3.510790441322457,3.4951707387147968,3.62,3.6199999992922125,6.128749999999999,5.982500000000002,5.9459332315986,5.867906439110627,5.934064594468921,6.644611037560206,2.0754166666666665,2.0325,1.9928919440887722,2.134526473010746,2.178166574298673,2.2353404234160417
2006-05-31,PREMON,3.896666666666667,4.025,5.33,,8.65,7.59,3.6639999999999997,5.029999999999999,4.33,7.145,2.61,2.8841666666666668,3.0666666666666673,3.241659765244667,3.081019366488454,4.337938073667169,3.8270521338807075,2.9625,2.9625000000000004,3.3612500002857306,3.3762832522690074,4.025,4.025000000000103,4.03375,4.067500000000003,4.507272431931828,4.481202353024115,5.535382873299376,5.634280123566949,,,,,5.35625,5.281250000000002,6.043162749336484,3.859311587600187,6.118983562371456,5.87728668279186,5.995,5.793750000000002,6.265915716472827,5.970730882732019,6.238467167892749,5.788197135646244,2.4949583333333334,2.4949583333333343,2.886158179518803,3.002860203204668,3.6725584563586824,3.612580190620329,3.8487499999999994,3.8725000000000023,4.166341596866541,3.7295440105783384,5.343992144008691,4.863539683982164,3.6020833333333333,3.602083333333334,3.8384742647934744,3.8275019684661484,4.33,4.329999999282905,6.3825,6.000000000000002,6.42555993895916,6.085985697500828,7.500261282489424,7.2287409877524595,2.255,1.8933333333333335,2.239735166453263,2.140964824497079,3.024208932965565,2.9923359670228438
2006-08-31,MONSOON,2.25,2.18,3.2,2.99,2.89,5.675,1.7125,2.94,3.295,5.82,2.036666666666666,3.0666666666666664,2.8091666666666675,2.8449958591468003,2.837526331490398,2.0617755497393087,2.074529770023956,2.9625000000000004,2.9625000000000004,2.888750000171439,2.998131853907055,2.18,2.1799999999999167,4.0115625,4.030000000000002,3.9843634591590966,4.137013895588929,2.8945909223175788,3.3957819330173895,3.0854166666666667,3.115816359069084,3.234074091350671,2.989159642725739,5.540625,5.041250000000002,4.78189764960189,3.863709725382225,3.6167267372822893,4.116314086791539,6.233125,5.906250000000002,6.029549429883696,5.823727194760038,5.9721040889863275,6.123852724408852,2.494958333333333,2.4949583333333343,2.416694907711282,2.5256365164295724,1.6897086124982876,1.7466628839239033,3.7771874999999997,3.8175000000000026,3.675804958119924,3.5822476339416407,3.004727751964879,3.147562991089504,3.6020833333333337,3.602083333333334,3.6210845588760847,3.66957101727586,3.295,3.294999999458776,6.623125,6.257500000000002,6.183335963375496,6.038596120664731,4.942640064486233,5.21153396897585,2.28125,2.2575,2.1585077665386243,2.1474225929081987,1.36938982852856,1.309212241994507
2006-11-30,POMKH,3.1,2.37,3.38,2.9166666666666665,5.945,5.735,2.148333333333333,3.5,3.1633333333333336,6.77,2.2066666666666666,3.1814583333333335,2.9591666666666674,2.9469975154880803,2.9352738888231626,2.0775055960711555,2.0779439572048823,2.9625000000000004,2.9625000000000004,2.6812500001028634,2.7409341337902706,2.37,2.370000000000068,3.926875,4.037500000000001,3.742618075495458,3.8824309995086828,3.6724968535845677,3.1767235440265624,3.067083333333333,3.036156482108117,3.1753722051803104,2.9244696436774165,5.41,5.6712500000000015,5.247138589761134,3.8681128831417015,3.527737032053084,2.538397107146605,6.4399999999999995,6.083750000000002,5.911729657930218,5.74227966081609,5.2526356392968285,5.606189817210117,2.494958333333333,2.4949583333333343,2.3093502779601023,2.3365448723939424,2.1745013873765684,2.1312591609497074,3.715625,3.8800000000000026,3.605482974871954,3.56885758837661,3.06880285131968,2.6815439385556594,3.602083333333333,3.6020833333333337,3.437984068658984,3.4701997539434277,3.1633333333333336,3.1633333329102182,6.728750000000001,6.507500000000002,6.418001578025297,6.178801357344012,5.55614781660436,6.014887707716665,2.3175,2.2525,2.1777713265898413,2.1538998406636733,1.8631421215993609,2.003263905698149
