Date,Season,Chopra,Raiganj,Itahar,Kaliganj,Goalpokhor-i,Goalpokhar-ii,Islampur,Karandighi,Hemtabad,Chopra_Trend,Chopra_SMA,Chopra_EWMA,Chopra_DES,Chopra_TES,Chopra_ARIMA,Raiganj_Trend,Raiganj_SMA,Raiganj_EWMA,Raiganj_DES,Raiganj_TES,Raiganj_ARIMA,Itahar_Trend,Itahar_SMA,Itahar_EWMA,Itahar_DES,Itahar_TES,Itahar_ARIMA,Kaliganj_Trend,Kaliganj_SMA,Kaliganj_EWMA,Kaliganj_DES,Kaliganj_TES,Kaliganj_ARIMA,Goalpokhor-i_Trend,Goalpokhor-i_SMA,Goalpokhor-i_EWMA,Goalpokhor-i_DES,Goalpokhor-i_TES,Goalpokhor-i_ARIMA,Goalpokhar-ii_Trend,Goalpokhar-ii_SMA,Goalpokhar-ii_EWMA,Goalpokhar-ii_DES,Goalpokhar-ii_TES,Goalpokhar-ii_ARIMA,Islampur_Trend,Islampur_SMA,Islampur_EWMA,Islampur_DES,Islampur_TES,Islampur_ARIMA,Karandighi_Trend,Karandighi_SMA,Karandighi_EWMA,Karandighi_DES,Karandighi_TES,Karandighi_ARIMA,Hemtabad_Trend,Hemtabad_SMA,Hemtabad_EWMA,Hemtabad_DES,Hemtabad_TES,Hemtabad_ARIMA
2002-08-31,MONSOON,1.5,0.77,1.4333333333333331,1.37,2.06,1.13,0.8966666666666666,1.2566666666666666,1.2366666666666666,2.9243750000000004,3.071666666666667,2.816141296117097,3.088376302924636,2.013861277661685,1.9025515825947297,2.2675,2.1975000000000007,2.043292949022552,2.3190794064574165,1.6342883675026298,1.388565148757646,2.5079166666666666,2.336666666666665,2.358404774065203,2.495714568027855,1.521078062435242,1.8037799016806788,2.553750000000001,2.573333333333334,2.435456377271021,2.7345172103783733,1.6894806305227956,1.5359205328148802,3.49125,3.528749999999999,3.4013835503069867,3.7198616081171485,2.3265201751662574,2.4863636124024278,2.1125,2.1425,1.9890255457210564,2.0905660051809596,1.1026496972361584,1.1341357863161539,2.4174999999999995,2.560833333333333,2.2795420306141203,2.309071249003441,1.241708182435824,1.3014797698264444,2.6460416666666666,2.704999999999999,2.443044747170235,2.452137123883484,1.3102034675564178,1.6864291416462427,2.451666666666666,2.3449999999999998,2.260794451490996,2.755237679469328,1.6301514259956833,1.3560097771833277
2002-11-30,POMKH,2.3208333333333333,1.58,1.775,2.075,2.45,1.81,1.96,2.19,2.11,2.8281250000000004,3.0443750000000005,2.6180181110035914,2.8171931216046833,2.466870208946229,2.2994567742215932,2.3175,2.2375000000000007,1.8579757694135315,2.055046729047933,1.76954867039607,1.7161537596138645,2.5770833333333334,2.4487499999999986,2.1250428644391217,2.090028775317455,1.8604052820941885,2.023240799489017,2.5612500000000002,2.5579166666666673,2.2912738263626125,2.5602950944816074,2.415093366441269,2.2590735935193162,3.4278125,3.4912499999999995,3.020830130184192,2.8907196653584237,2.770148740463097,2.6737677841602254,1.96,2.1425,1.917415327432634,1.9221217677412286,2.1451979165455097,2.0484619824525816,2.3579166666666667,2.4883333333333333,2.151725218368472,2.0294384294226204,2.1750078292200135,2.1105631801344193,2.6725,2.6283333333333325,2.341826848302141,2.244155896199298,2.4522109882334173,2.330233064872268,2.49875,2.414166666666666,2.2004766708945973,2.6294701981583173,1.7033317954484994,1.771771881006441
2003-02-28,POMRB,2.99,2.75,2.8800000000000003,2.9433333333333334,3.68,2.34,2.65,3.415,2.873333333333333,2.8593749999999996,2.8043750000000003,2.766810866602155,2.8178706348574467,3.594834178303378,3.466165908741589,2.3875,2.2975000000000008,2.214785461648119,2.267855150212997,2.129747751126562,2.502937708357149,2.8016666666666663,2.5670833333333323,2.427025718663473,2.464446501840487,2.5307127742171085,2.8542744544981575,2.620416666666667,2.549583333333334,2.552097629150901,2.598606400806936,2.733134815596112,2.900253222068834,3.4178125,3.49125,3.2844980781105155,3.211687072867462,3.4805105277657233,3.641621191626866,1.8016666666666667,2.0825,2.08644919645958,2.0149171960197703,2.598213397270712,2.574424423735402,2.3758333333333335,2.3466666666666667,2.3510351310210833,2.1973076395297726,2.8920567751038013,3.0008948914829063,2.8285416666666667,2.6637499999999994,2.7710961089812844,2.7294931406735667,3.091129529291296,3.222430204855131,2.587916666666667,2.489166666666666,2.4696193358700915,2.698165818136298,2.5199235549407004,2.4862818827508066
2003-05-31,PREMON,4.596666666666667,4.25,4.26,3.9033333333333338,5.2675,2.07,3.97,3.8633333333333333,3.813333333333334,2.7759375,2.8518750000000006,3.4987531866279595,3.4082276715453035,4.15787224805811,3.8601404169890685,2.336875,2.337500000000001,3.0288712769888715,3.0694717964603893,3.5018417690289674,3.851743929882396,2.971875,2.5870833333333323,3.160215431198084,3.6991875965518015,3.9915232057594716,4.121471389912451,2.5860416666666666,2.572916666666667,3.092591910823874,2.861298316749177,4.164737661016881,3.9655811709132043,3.49,3.3643750000000003,4.077698846866309,4.709065367136805,5.577715748831584,5.791814045856723,1.7654166666666666,1.8375000000000001,2.079869517875748,1.9989955753493398,3.1798031844689967,3.092466452198488,2.32875,2.3691666666666666,2.9986210786126497,3.080027184319776,3.9670723038245694,3.629918771106132,2.8979166666666667,2.6812499999999995,3.207990998722104,3.3917471510909953,4.046289579262293,3.975323403246009,2.5520833333333335,2.508333333333333,3.0071049348553887,3.0005458124392117,4.219748413441667,3.9954050108204053
2003-08-31,MONSOON,1.56,1.17,3.15,1.75,2.4875,0.8433333333333333,0.95,2.435,1.8733333333333333,2.5450000000000004,2.8668750000000007,2.7232519119767757,2.8661715785658117,1.6674356811623152,1.6184522891491624,2.0775,2.437500000000001,2.285322766193323,2.573393574786698,1.783748435541903,1.1807809730096257,2.814583333333333,3.016249999999999,3.1561292587188503,3.8786122232775098,1.6609899467725644,1.6706139820129322,2.3895833333333334,2.6679166666666667,2.5555551464943247,2.6244268749659674,1.6046044042386323,1.5404531196298188,3.5087499999999996,3.47125,3.4416193081197854,3.6786780924948923,2.078530771030548,2.115639169243237,1.785,1.7658333333333334,1.585255044058782,1.5146003397781955,1.0145908668458483,0.9519720872185087,2.28975,2.3825,2.1791726471675896,2.2139311661327064,0.95196844321332,1.1733022433650744,2.720625,2.975833333333333,2.898794599233262,3.1499882799925607,1.253963838335375,1.2354603982458423,2.3479166666666664,2.6674999999999995,2.5535962942465664,2.790305705734952,1.6783232486424238,1.3825197043304218
2003-11-30,POMKH,1.5933333333333335,0.7749999999999999,1.42,1.42,2.6,1.8066666666666664,1.5300000000000002,1.5666666666666664,1.1866666666666663,2.4312500000000004,2.685000000000001,2.271284480519399,2.4033050038122377,2.330275344690932,2.211085518126553,1.90125,2.236250000000001,1.6811936597159938,1.9721883271706027,2.05687803937073,1.598904035324715,2.724583333333333,2.927499999999999,2.46167755523131,2.822733588561566,2.496493014997626,3.028657134706307,2.2824999999999998,2.5041666666666664,2.101333087896595,2.3325486392679866,2.360181639273436,2.3784159647791157,3.5721875,3.50875,3.1049715848718713,2.9770619829194516,2.602866425737796,2.837045541934077,1.8937499999999998,1.7649999999999997,1.6738196931019358,1.5180127624659019,2.041493598839276,1.918563770199996,2.3066875,2.2749999999999995,1.9195035883005538,1.8282760247045196,1.9417542314443093,2.1958325606870663,2.631666666666667,2.82,2.365943426206624,2.478675967611023,2.7159063493274944,2.8280400362291354,2.257916666666667,2.436666666666666,2.0068244432146063,2.4183339436845688,1.962178940262849,2.0827449074633755
2004-02-29,POMRB,1.87,1.48,1.9766666666666663,2.026666666666667,3.68,2.5,2.768,2.62,2.1633333333333336,2.45875,2.4050000000000007,2.1107706883116393,2.1192723779266136,3.179181254498088,3.024939652857666,1.85,1.918750000000001,1.6007161958295963,1.7222903587221419,1.9908627325783628,2.305074127147832,2.49375,2.7016666666666653,2.2676731998054525,2.318449408629608,2.8549233516279795,2.0559524153165887,2.3666666666666667,2.275,2.071466519404624,2.2046595221924217,2.6343515919463645,2.579343470923734,3.5821875,3.50875,3.3349829509231226,3.275612409618888,3.6168337948972153,3.7039356218860635,2.0066666666666664,1.8049999999999997,2.004291815861161,1.83847589733594,2.4948773556189385,2.626842021681854,2.380541666666667,2.3044999999999995,2.2589021529803324,2.1831370406762662,2.6086146159634356,2.779076728680308,2.593958333333333,2.62125,2.4675660557239745,2.4629046700204436,3.182340490691722,2.945404315320018,2.2553125,2.2591666666666663,2.069427999262097,2.316029456711419,2.3555618045129703,2.4009987158506867
2004-05-31,PREMON,4.806666666666667,4.11,4.4433333333333325,3.963333333333333,5.775,2.78,3.9875,3.9466666666666654,3.8033333333333332,2.555833333333333,2.4575000000000005,3.1891290796536502,2.9416741786775304,3.9541562234871526,3.7864434698007035,1.963125,1.883750000000001,2.6044297174977578,2.5432702841620345,2.821156442121811,3.2630623522690656,2.20875,2.7474999999999983,3.137937253216604,3.511022792454847,3.9294481993873656,4.0801320063008255,2.5174999999999996,2.2899999999999996,2.8282132449761077,2.5340513110619485,4.003880706522517,3.4776092110232115,3.4912500000000004,3.6356250000000006,4.310989770553873,5.168718501589353,5.455040291051079,5.638120395306096,2.0808333333333335,1.9824999999999995,2.3145750895166968,2.2575994471064167,3.086141989868776,2.932564382777656,2.5955416666666666,2.308874999999999,2.9503412917881993,3.1769673309669004,3.766535758616617,3.609442145207564,2.6324999999999994,2.642083333333333,3.0592063001010508,3.1683819173806094,3.8214488334348413,3.4728758944046585,2.2931250000000003,2.256666666666666,2.7629901328905917,2.6386014939624283,3.86005357692925,3.613362468419704
2004-08-31,MONSOON,1.57,0.9,1.12,2.3633333333333333,2.06,1.0366666666666666,1.5233333333333334,2.0500000000000003,1.8625,2.8116666666666665,2.4600000000000004,2.5414774477921904,2.5462356420614296,1.3620948609186523,1.373150987974927,2.1237500000000002,1.816250000000001,1.9226578304986548,2.05404883281822,1.1895402668804165,1.3103235832970768,2.2491666666666665,2.239999999999998,2.3307623519299625,2.4060675402195493,1.6761404503916042,2.0049885694969354,2.697916666666667,2.443333333333333,2.6422612803189978,2.489293699567663,1.4520652043597517,1.591586417767838,3.37875,3.5287500000000005,3.410593862332324,3.7058330113996285,2.4156993319564584,2.013345271179311,2.1217708333333336,2.030833333333333,1.8034117203766848,1.872081239359804,0.9612688935371272,1.1473551758852913,2.7372499999999995,2.4522083333333327,2.379538108406253,2.62862347712356,0.7845113227614373,0.8943422878144879,2.812291666666667,2.545833333333333,2.6555237800606304,2.762780941114564,1.2953036231622381,1.79985021151329,2.34875,2.253958333333333,2.402794079734355,2.461487966414191,1.4438156981373198,1.2416123892494881
2004-11-30,POMKH,2.36,1.95,1.17,2.013333333333333,2.3,2.2066666666666666,2.6766666666666663,2.26,1.5,2.8895833333333334,2.651666666666667,2.468886468675314,2.46357363374101,1.8744908882904598,1.7416088078962992,1.95875,2.1100000000000008,1.933594698299193,2.004302939816779,1.5033921063223576,0.9089761453340902,2.3266666666666667,2.177499999999998,1.8664574111579775,1.6466698638126733,1.8680721148424335,1.5628758300844154,3.1341666666666663,2.5916666666666663,2.390690101524732,2.3701873064327157,2.2557943514000844,2.4284099838328146,3.176875,3.4537500000000008,2.9663563173993945,2.7884309657325637,2.6248301015653706,2.201948855643067,2.1352083333333334,2.130833333333333,1.9647136988926777,2.01303128110488,1.9998780031529044,1.909321571806931,2.7815625,2.7388749999999993,2.4983895317104183,2.737037524748424,1.8657651236071293,2.1428693913808115,3.0445833333333336,2.7191666666666663,2.4973142680363782,2.5197453569230976,2.3306785018746683,2.0393555406361057,2.3860416666666664,2.3322916666666664,2.0416764478406133,2.210079015653779,1.8077445424627125,1.7735546101159234
2005-02-28,POMRB,3.15,1.59,2.55,2.876666666666667,3.08,2.4275,2.755,3.365,2.295,2.71125,2.9716666666666667,2.7413318812051886,2.674082486620019,2.7798020588143206,2.448708994786176,1.7625,2.1375000000000006,1.7961568189795158,1.8329729503624772,2.120913749300804,2.2941585094957477,2.4325,2.320833333333331,2.1398744466947868,1.9423091400624468,2.3455845772613455,2.635258748960489,3.4091666666666667,2.8041666666666663,2.5850807275815058,2.4566825819765157,2.576675994771897,2.714971852100193,3.156875,3.303750000000001,3.011813790439637,2.747421630233781,3.6118252232908183,3.5979943936240977,2.098125,2.112708333333333,2.149828219335607,2.2269778539470826,2.476452517298763,2.6874127201106472,2.7225,2.735624999999999,2.601033719026251,2.839759987740585,2.8339145473131113,3.2886547858662407,3.1162500000000004,2.9054166666666665,2.8443885608218267,2.893685691852601,3.1778242997987958,3.18574823545951,2.348229166666667,2.365208333333333,2.143005868704368,2.179216683263499,2.3685836188452303,2.36608128812322
2005-05-31,PREMON,4.15,2.68,4.49,6.6033333333333335,4.76,2.96,4.355,5.0600000000000005,3.97,2.56875,2.8075000000000006,3.304799128723113,3.234802024690538,4.64156163301246,4.335145186756755,1.57625,1.7800000000000005,2.1496940913877096,2.1025636733463338,3.0268843992579777,3.3964476135184523,2.5875,2.332499999999998,3.079924668016872,3.560840179026386,3.760806506677387,4.113557261748753,3.3600000000000003,3.464166666666667,4.192381769882237,3.43322310470325,4.010995862008586,3.9584103156943957,3.2562500000000005,3.0500000000000003,3.711088274263782,4.045279863364883,5.455476659080362,5.079186536947376,1.9877083333333334,2.1577083333333333,2.473896931601364,2.6375303851945078,3.064669128993363,2.9214566374628035,2.4808333333333334,2.827499999999999,3.3026202314157507,3.782963569848207,4.002868542380593,4.108057062144491,3.0149999999999997,3.18375,3.7306331364930965,4.156770096730893,4.118299858059586,3.9738659080460232,2.316145833333333,2.406875,2.873803521222621,2.58118807658578,3.915549072614141,3.6900145434233798
2005-08-31,MONSOON,0.8,0.76,1.92,1.9233333333333331,2.915,0.56,0.6833333333333332,1.51,1.393333333333333,2.4493750000000003,2.6150000000000007,2.302879477233868,2.5408825836382487,1.5513588314093,1.5274674753729762,1.38375,1.7450000000000003,1.5938164548326257,1.6373493197018174,0.7632350083456937,0.8776678127487196,2.58375,2.532499999999998,2.6159548008101234,3.1126173166495974,1.5752523539954524,1.932925454367349,3.383571428571429,3.354166666666667,3.2847623952626757,3.271424860979121,1.650994107559977,3.031504070850625,3.17375,3.2637500000000004,3.3926529645582697,3.596117962801454,1.8881909608845602,2.565027684648454,1.9046875,2.0385416666666667,1.7083381589608182,1.9588155356680659,0.9507560025979578,1.1271539138668962,2.279375,2.617499999999999,2.2549054721827835,2.5738737176180453,1.1415133329244629,1.148062269280814,2.9462500000000005,3.0487499999999996,2.842379881895858,3.27274806002877,1.9047234173913976,2.765012050706913,2.3348958333333334,2.289583333333333,2.2816154460669056,2.3187360345906085,1.5391093714302335,1.4385356034683308
2005-11-30,POMKH,1.99,0.6,1.61,2.06,2.24,1.8,1.5833333333333333,1.99,1.7125,2.5,2.522500000000001,2.1777276863403205,2.327891895712046,1.9607961493356836,1.9334684728568223,1.33375,1.4075000000000002,1.1962898728995754,1.208817671103384,1.1370915511245256,1.0762868582870362,2.425625,2.642499999999998,2.2135728804860744,2.459427089156929,2.050677000715968,1.9651226966271267,3.185476190476191,3.3658333333333337,2.7948574371576056,3.11973924883867,2.425071756012196,2.1826357425363514,3.1621875,3.2487500000000002,2.931591778734962,2.7702482247158575,2.3171380990380266,2.6635034420383494,1.8824999999999998,1.9368750000000001,1.7450028953764911,1.8715873194306492,1.9638955534209406,1.8981996927106723,2.110625,2.344166666666666,1.9862766166430033,2.061844205538236,2.0569592493912356,1.9397094466305647,2.901875,2.9812499999999997,2.501427929137515,2.7271008195139133,2.5080710516874216,1.510572030447816,2.353645833333333,2.342708333333333,2.0539692676401433,2.153178077705966,1.7009670078737393,1.6280399791373847
2006-02-28,POMRB,2.565,1.4,2.08,3.0185714285714282,2.48,2.17,2.236666666666667,3.085,2.2325,2.6249999999999996,2.3762500000000006,2.332636611804192,2.3494536175011134,2.7324379137642985,2.6097843285544746,1.30375,1.3600000000000003,1.2777739237397452,1.1598342371246257,1.2855989174226086,0.7216115113256882,2.3000000000000003,2.5249999999999977,2.1601437282916445,2.2182727068302195,2.609186991327772,2.622493016475618,3.004226190476191,3.4013095238095237,2.884343033723135,3.177705229916575,2.750253799144193,2.808681622753754,3.1721875,3.0987500000000003,2.750955067240977,2.411157106575711,3.2382706164653117,3.0341123111916257,2.0,1.8725,1.9150017372258947,1.9582864304779941,2.4189983963089863,2.5002653193356634,2.032777777777778,2.2145833333333327,2.086432636652469,2.019434950832426,2.7122045798785486,2.4820716987802873,2.953125,2.9112499999999994,2.734856757482509,2.8339676775384466,3.2632537768282655,2.950702965802091,2.4310416666666668,2.327083333333333,2.125381560584086,2.133023926788452,2.376104277520624,2.359893701861537
2006-05-31,PREMON,5.14,2.47,3.695,4.876666666666668,5.2675,3.04,3.523333333333333,4.984999999999999,4.1825,2.59875,2.6237500000000007,3.455581967082515,3.3348262073222648,4.18816597445805,3.985835331059703,1.39375,1.3075000000000006,1.7546643542438471,1.5487721681378237,2.345451283048478,2.622015339521295,2.4174999999999995,2.3262499999999977,2.774086236974987,3.062851637279022,3.793557678742578,3.8828450859351795,3.125684523809524,2.969642857142857,3.681272486900548,3.6589826146817312,4.194808948523111,4.601052378927784,3.1225,3.2256250000000004,3.757573040344586,4.363639233657011,4.956081415273768,5.401339705393946,2.25875,1.8925000000000003,2.365001042335537,2.4172656530253605,2.994170158190524,2.956587799756194,2.1109722222222222,2.006666666666666,2.661192915324815,2.699107146176661,3.8375998630070622,3.7779579112616335,3.123125,2.8924999999999987,3.634914054489505,3.965101756997305,4.200177963366993,4.421585818961082,2.5896874999999997,2.3802083333333326,2.9482289363504517,2.6163711325079975,3.8980030294580157,3.7133715160456715
2006-08-31,MONSOON,0.81,0.73,1.71,2.2,2.4875,1.42,0.8922222222222222,1.995,1.7999999999999998,2.710625,2.6262500000000006,2.397349180249509,2.6634589617726694,1.3069508487368804,1.2338512233420351,1.545625,1.3000000000000007,1.3447986125463083,1.2581173211734533,0.21798722599168885,0.44011364367090433,2.6581249999999996,2.2737499999999975,2.348451742184992,2.4782692866633234,1.3475253939459562,1.6267939574871164,3.2261755952380953,3.038809523809524,3.0887634921403286,3.4810243874942697,1.7109801624193686,2.0362727814712698,3.12625,3.1187500000000004,3.249543824206752,3.639741037723191,2.376134369331437,2.4876798401871842,2.47625,2.1075000000000004,1.9870006254013224,2.1187343268708414,0.88607880557555,1.026276942407033,2.2297743055555554,2.0588888888888883,1.9536046380837777,1.911538095375494,0.7428069419816212,0.7882135124435523,3.3112500000000002,3.0137499999999986,2.978948432693703,3.3029075591720933,1.76662080280673,2.0737483890190536,2.8296875,2.481874999999999,2.488937361810271,2.4718163643834488,1.6039175317949503,1.4963294946534251
2006-11-30,POMKH,1.77,1.35,2.76,2.755,2.27,3.01,2.0,2.865,2.575,2.7375,2.5712500000000005,2.146409508149705,2.376903708032587,2.0361563703344308,1.959850964071057,1.58875,1.4875000000000007,1.346879167527785,1.2411018150360462,0.7897436694897886,1.2425433282634637,2.91375,2.5612499999999976,2.513071045310995,2.633333498775031,1.828528389858436,1.9836686120489877,3.2005208333333335,3.212559523809524,2.955258095284197,3.4156530339147,2.5043290200258332,2.3000436660355494,3.0628124999999997,3.12625,2.857726294524051,2.868231897756346,2.1273284454165053,2.24445953737282,2.5624999999999996,2.41,2.3962003752407934,2.5203756375995896,1.9483477852903048,2.1317959655970684,2.3350868055555556,2.163055555555555,1.9721627828502666,1.8592674816469161,1.7247898402111226,1.753468037683662,3.4643749999999995,3.2324999999999986,2.933369059616222,3.14564049312551,2.5290712300202216,2.1966252603334855,3.0971875000000004,2.6974999999999993,2.5233624170861626,2.5221454767177076,1.8881571255738177,1.8230213111582294
2007-02-28,POMRB,3.68,1.865,2.855,3.1275,2.48,2.7,2.7704166666666667,3.715,3.29,2.70125,2.8500000000000005,2.7598457048898233,2.80049320620801,2.679503699209743,2.535640557604607,1.5933333333333333,1.6037500000000007,1.554127500516671,1.4326933867941372,1.4370024016034877,1.364891719673441,3.0956249999999996,2.7549999999999977,2.6498426271865974,2.806190621464564,2.8188284145716263,3.201508696287211,3.0703125,3.2397916666666666,3.0241548571705184,3.423679123906653,2.878194259399612,3.192647646417594,3.0528125,3.12625,2.7066357767144305,2.4960429269661173,2.755719013142899,2.370052942197106,2.5250000000000004,2.5425,2.517720225144476,2.725379962476393,2.4718102194501417,2.6887212342846216,2.398125,2.296493055555555,2.2914643363768263,2.2439595000807935,2.4889669973070507,2.5781906699948904,3.6012500000000003,3.389999999999999,3.246021435769733,3.4422903128149422,3.5692679528481075,3.51644725589719,3.2325000000000004,2.9618749999999996,2.8300174502516975,2.7471888073960327,2.8050486404166666,2.7531840897347046
2007-05-31,PREMON,4.24,2.35,4.965,4.5625,4.76,3.2,3.832083333333333,5.58,5.265,2.9325,2.625000000000001,3.351907422933894,3.399799632716118,4.759535347721585,4.570734279411306,1.59,1.5737500000000004,1.8724765003100026,1.8044086734197948,2.7522736195140496,2.157992126979889,3.0599999999999996,3.0724999999999976,3.5759055763119583,4.344990827928509,4.181107090651436,3.9455790331317044,2.9540625,3.16125,3.639492914302311,3.7541321778427834,4.328935112861398,4.716367230676492,3.1025,2.999375,3.527981466028658,3.9934261771525636,5.063640409194154,4.644727304893327,2.37,2.5825000000000005,2.790632135086686,3.0935028599695946,3.077276076599855,3.0848323659896018,2.395625,2.373680555555555,2.907711935159429,3.1663740842451062,3.760630651622444,4.0795055979777395,3.714375,3.5387499999999985,4.17961286146184,4.705176555721196,4.724071998616906,5.165553326704927,3.2325000000000004,3.232499999999999,3.8040104701510185,3.479193039768203,4.551964081327761,4.4181504727697405
2007-08-31,MONSOON,1.42,0.8866666666666667,1.895,1.4725,2.915,0.96,1.0877777777777775,2.495,1.7999999999999998,3.0875,2.7775000000000007,2.5791444537603363,2.9033848579678425,1.0785620463058403,1.0751797673156078,1.6264583333333336,1.612916666666667,1.4781525668526683,1.5618630048675495,0.5413626888932398,0.9447084054396555,3.00125,3.1187499999999977,2.903543345787175,3.4877574719758146,2.0127658423374726,2.326334249500708,2.9196875,2.979375,2.7726957485813863,3.346256702563097,1.820608130266989,1.965370940891182,3.09875,3.10625,3.282788879617195,3.6611986232670986,2.283706332971799,2.898427811893695,2.2725,2.4675000000000007,2.0583792810520114,2.4243800081380824,0.9786237119718806,1.0424844931928483,2.375503472222222,2.422569444444444,2.1797382722067686,2.414036675950079,0.7949337249060544,1.019439315681933,3.765,3.6637499999999985,3.5057677168771044,4.052164768474047,2.23731007428269,1.9581372292562587,3.2325,3.232499999999999,3.002406282090611,3.2667772372962443,2.4112912800879216,2.336357422263121
2007-11-30,POMKH,3.01,1.1666666666666667,2.29,2.5525,2.24,2.23,1.7844444444444445,3.27,2.575,3.0856250000000003,3.087500000000001,2.7514866722562017,2.990294779171657,2.0598448236196223,1.9697846703776833,1.6945833333333333,1.5670833333333336,1.3535582067782677,1.4384350713829304,1.139434692000248,0.9028415690739343,2.9256249999999997,3.0012499999999975,2.6581260074723048,2.9492201109055824,2.3426459660672143,1.768509766508119,2.9460625,2.92875,2.684617449148832,3.1934272441513865,2.559742234352407,2.07052295365693,3.1792187500000004,3.0987500000000003,2.865673327770317,2.8676433782473616,2.136675099515107,1.9950151716532263,2.27125,2.272500000000001,2.127027568631207,2.348574075582372,2.0156727165762685,2.147855983286652,2.393315972222222,2.3686805555555552,2.021620741101839,2.133832943237702,1.8357649736518669,2.042439722265151,3.65375,3.7649999999999983,3.411460630126262,3.8172991707762622,3.022158757872044,2.6637619944163298,3.228125,3.232499999999999,2.8314437692543666,3.2285320189591613,2.4064990736171135,2.4624369544894966
2008-02-29,POMRB,3.68,2.34,2.855,3.055,2.48,2.7,2.825,3.715,3.29,3.03125,3.0875000000000012,3.122892003353721,3.2989568165504664,3.3879428063046397,3.284568787193599,1.68,1.6858333333333335,1.7481349240669606,1.7805961317760357,1.6379091471561544,1.7867440048885106,2.805,3.0012499999999975,2.736875604483383,2.8598873960304556,3.023262215219792,3.0636697412310196,2.97525,2.910625,2.8327704694892994,3.1606507225737492,2.916943430530185,3.085205039838775,3.19046875,3.0987500000000003,2.71140399666219,2.4977813774592224,2.5645387584928874,2.2870116368233475,2.23625,2.272500000000001,2.356216541178724,2.4810158055398053,2.4960532769991763,2.4805633177512076,2.3270833333333334,2.382326388888889,2.3429724446611035,2.451698169430485,2.563860925660571,2.4514683327651015,3.506875,3.764999999999998,3.5328763780757573,3.8191883626306073,4.012544144471305,3.700949827951237,3.21125,3.232499999999999,3.01486626155262,3.3525378185049695,3.1378293080241457,3.179010752582025
2008-05-31,PREMON,4.2250000000000005,2.42,4.36,4.845999999999999,5.4037500000000005,3.19,3.92,4.69,5.23,2.966875,3.0837500000000015,3.563735202012233,3.764847701101209,4.801302743123205,4.58268613907832,1.6983333333333335,1.7033333333333336,2.0168809544401762,2.1215532887121604,3.1088973739695467,2.6467973105462863,2.734375,2.849999999999998,3.38612536269003,3.751062108710012,4.321209319262104,4.101812782297369,2.884625,2.9814999999999996,3.6380622816935793,3.542662854706204,4.360323511878922,4.634604499938212,3.1746875,3.2596875000000005,3.7883423979973143,4.546644775616861,4.898057579443646,5.066956496972672,2.145,2.2700000000000005,2.689729924707234,2.8062669216449603,3.101690203745624,3.138101622667144,2.2443055555555556,2.4043055555555557,2.973783466796662,3.321245423985358,3.8245258211688427,3.909251392913478,3.43125,3.542499999999998,3.9957258268454545,4.312835672023185,5.136059445414844,5.324183799087605,3.21,3.223749999999999,3.900919756931572,3.9612611567114215,4.765612568027365,4.770421469468323
2008-08-31,MONSOON,1.0,0.7,1.535,1.4225,2.36125,0.69,0.47,2.21,1.7,3.07125,2.9787500000000016,2.5382411212073395,3.0063684547474376,1.4033978563336997,1.4626370069754837,1.71375,1.656666666666667,1.4901285726641058,1.7378975933024627,0.8334739852986158,1.1673640348371341,2.67875,2.759999999999998,2.6456752176140177,2.7103758313457837,1.9183980471940805,1.8984082515050682,2.881875,2.9689999999999994,2.7518373690161475,3.1230723393294832,1.8700396032313489,2.01853934392277,3.322708333333334,3.1212500000000007,3.217505438798389,3.676413312349481,2.7175906732932864,2.7253854752738524,2.05,2.2025000000000006,1.8898379548243405,2.0512811467464487,1.0025782592698314,1.0402620202959036,2.2937499999999997,2.2498611111111115,1.972270080077997,2.190130828284742,0.9008381144842565,0.9408757169278548,3.395625,3.4712499999999977,3.2814354961072727,3.441873564294888,2.204225062878399,1.970222030875569,3.2299999999999995,3.1987499999999986,3.0205518541589433,3.6103716640510464,2.535926072349376,2.3925600418897823
2008-11-30,POMKH,2.915,1.5,2.085,1.8775,2.6675,1.77,1.74,2.95,2.665,3.136875,2.9550000000000014,2.6889446727244035,2.976200348507163,2.439352038344592,2.525646382055283,1.61375,1.7400000000000004,1.4940771435984637,1.6782966946211015,1.2571972529757407,1.6396824062572994,2.61625,2.7087499999999984,2.4214051305684103,2.2573398477912345,2.164688581671684,1.8336026676043569,3.00025,2.8002499999999992,2.4021024214096887,2.8298797591705123,2.603283883683809,2.1539690662585462,3.4172916666666664,3.228125000000001,2.9975032632790333,3.1425598914592676,2.1687185105459164,2.3575345608799605,2.0375,2.0875000000000004,1.8419027728946045,1.8571340288576645,2.024693383388757,2.078764494244331,2.3000000000000003,2.2387500000000005,1.879362048046798,1.9233160655303152,1.7880459666289936,1.6628660630831136,3.43625,3.3912499999999977,3.1488612976643635,3.1104416537264736,2.9168927010227113,2.9996628810419264,3.22125,3.2212499999999986,2.878331112495366,3.489250959166826,2.450716836735896,2.536885190594726
