Date,Season,Thakurganj,Pothia,Tehragachhi,Kochadhiman,Bahadurganj,Kishanganj,Thakurganj_Trend,Thakurganj_SMA,Thakurganj_EWMA,Thakurganj_DES,Thakurganj_TES,Thakurganj_ARIMA,Pothia_Trend,Pothia_SMA,Pothia_EWMA,Pothia_DES,Pothia_TES,Pothia_ARIMA,Tehragachhi_Trend,Tehragachhi_SMA,Tehragachhi_EWMA,Tehragachhi_DES,Tehragachhi_TES,Tehragachhi_ARIMA,Kochadhiman_Trend,Kochadhiman_SMA,Kochadhiman_EWMA,Kochadhiman_DES,Kochadhiman_TES,Kochadhiman_ARIMA,Bahadurganj_Trend,Bahadurganj_SMA,Bahadurganj_EWMA,Bahadurganj_DES,Bahadurganj_TES,Bahadurganj_ARIMA,Kishanganj_Trend,Kishanganj_SMA,Kishanganj_EWMA,Kishanganj_DES,Kishanganj_TES,Kishanganj_ARIMA
2005-11-30,POMKH,4.236666666666666,1.382,2.4966666666666666,2.215,3.125,4.496,4.269166666666666,4.162083333333335,4.090731993181864,4.2303579317100874,3.9474824650993336,3.8495976785488266,1.7851666666666666,1.7851666666666666,1.5004191186918368,1.6686435257171064,1.4550355504050074,1.3820000007824236,2.8929166666666664,2.8929166666666664,2.5334865210335042,2.681539272413594,2.569702217071675,2.4966666840703633,3.0767499999999997,3.076750000000002,2.8504559529747424,2.998333501740941,2.3701292388542927,2.34,3.294375,3.31875,3.2011711824067444,3.535573673341823,3.1360103343952113,3.2116630855027433,4.6386875,4.759625000000002,4.233660485106201,3.8594721717941427,3.7544613547334844,1.0875426418757939
2006-02-28,POMRB,4.236666666666666,2.282,3.6,2.49,3.125,4.8425,4.235208333333333,4.257916666666668,4.149105862575785,4.282189852992788,4.429489722612544,3.9554327118067927,1.7851666666666666,1.7851666666666666,1.813051471215102,1.790556898944741,2.352111095204895,2.2819999908102786,2.892916666666666,2.8929166666666664,2.9600919126201024,2.9422897103255448,3.6701110952048954,3.5999999918705075,2.923,3.076750000000002,2.7062735717848456,2.8523382932551318,2.5170851566589114,2.49,3.1675,3.3237499999999995,3.1707027094440465,3.527974335618647,3.003724071652879,2.893960936245763,4.797125,4.795875000000002,4.477196291063721,3.8437296352957997,4.722494948900595,2.188634168495857
2006-05-31,PREMON,5.4833333333333325,2.9,4.3599999999999985,4.702,3.675,4.5975,4.010833333333332,4.280416666666668,4.682796850878804,4.478318730190227,5.528370955606392,4.41377716454965,1.7851666666666663,1.7851666666666666,2.247830882729061,2.0559289329156885,2.967146686978518,2.8999999881190917,2.8929166666666664,2.8929166666666664,3.520055147572061,3.4483265206477736,4.427146686978517,4.35999999015428,2.753625,3.076750000000002,3.5045641430709074,3.2372361480611573,4.725472086568793,4.702,2.970625,3.2649999999999997,3.372421625666428,3.6469976081672617,3.787125317427882,3.726890245145828,5.031583333333333,4.481500000000002,4.525317774638233,3.8280513098802187,5.339874411361466,3.27975295304016
2006-08-31,MONSOON,2.8033333333333332,0.5766666666666667,1.115,1.67,2.355,6.515,3.7004166666666665,4.190000000000002,3.931011443860615,4.330979499393485,3.650429234720092,3.9833669852134315,1.7851666666666666,1.7851666666666666,1.5793651963041033,1.764034390079358,0.640819294350454,0.576666665610622,2.8929166666666664,2.8929166666666664,2.5580330885432367,2.8098154086248393,1.1791526276837865,1.1149999974821152,2.7380000000000004,2.7692500000000018,2.7707384858425446,2.9014348870783304,2.9230281822339625,2.9,2.8187499999999996,3.07,2.965452975399857,3.4042134004194065,2.4882547987450865,2.472279431423166,5.0801041666666675,5.112750000000002,5.3211906647829395,3.812436949972925,2.460738417006181,2.7523106550080914
2006-11-30,POMKH,2.8033333333333332,1.382,2.4966666666666666,2.09,2.33,3.8466666666666662,3.5695833333333336,3.831666666666669,3.479940199649702,4.199578028224874,4.0803104564295705,4.085408541370424,1.7851666666666666,1.7851666666666666,1.500419117782462,1.6714979279309397,1.4431387589515547,1.3819999969370633,2.8929166666666664,2.8929166666666664,2.533486519792609,2.682984740126571,2.5578054256182217,2.496666661028713,2.6689999999999996,2.7380000000000018,2.4984430915055267,2.6858926717194502,2.189420068038208,2.215,2.7575,2.87125,2.711271785239914,3.160741318284628,3.160417457373495,3.0295151548880725,5.488854166666666,4.950416666666669,4.73138106553643,3.796886260013458,4.995359390698631,4.81039677724346
2007-02-28,POMRB,3.186666666666667,2.282,3.6,2.49,2.705,5.88,3.603680555555556,3.569166666666669,3.3626307864564877,4.128483686729592,4.3168619717370404,3.8832623319360455,1.7851666666666666,1.7851666666666666,1.8130514706694771,1.7947760104370367,2.3401134600994467,2.281999991423737,2.892916666666666,2.8929166666666664,2.9600919118755655,2.9447642256220905,3.6581134600994467,3.599999984279465,2.6000000000000005,2.7380000000000018,2.495065854903316,2.584910718721435,2.4432475404162624,2.49,2.7789583333333336,2.76625,2.7087630711439483,3.0286120854954395,3.0310981658596985,2.8796693027583053,5.033541666666666,5.209791666666669,5.1908286393218575,3.7813990158195168,5.401365131866106,3.610446804025974
2007-05-31,PREMON,5.486666666666667,2.9,4.3599999999999985,4.15,3.605,6.83,3.951319444444445,3.5700000000000025,4.21224513854056,4.341639850081906,5.268834072505099,4.108573785224937,1.7851666666666663,1.7851666666666666,2.2478308824016864,2.061325175008834,2.955086754223284,2.8999999922029,2.8929166666666664,2.8929166666666664,3.5200551471253387,3.4515789239454255,4.415086754223283,4.3599999809606835,2.6,2.600000000000002,3.1570395129419895,2.8851809166152806,4.654880978121611,4.702,3.0041666666666664,2.7487500000000002,3.0672578426863693,3.1390239156675097,3.7010784287870475,3.6455090125883074,4.264583333333333,5.767916666666669,5.846497183593115,3.765974950414112,6.125377014786387,6.438468787362494
2007-08-31,MONSOON,3.0727777777777785,0.5766666666666667,1.115,1.67,2.5966666666666667,0.64,4.491944444444445,3.637361111111114,3.756458194235447,4.241484203243201,3.432090536673333,3.605388224655581,1.7851666666666666,1.7851666666666666,1.5793651961076787,1.7699620506677554,0.6287337527501555,0.5766666704513088,2.8929166666666664,2.8929166666666664,2.558033088275203,2.813234146056527,1.1670670860834882,1.114999995131001,2.6471250000000004,2.600000000000002,2.5622237077651935,2.603051972659943,1.7866711524533017,1.6699999999999997,3.3747916666666664,2.809166666666667,2.879021372278488,2.9912614701818443,2.391428319042654,2.413297500829962,4.44,4.299166666666669,3.763898310155869,3.7506137521475207,3.676480859527781,4.805097757129059
2007-11-30,POMKH,5.315,1.382,2.4966666666666666,2.09,3.89,3.5700000000000003,4.653611111111112,4.26527777777778,4.379874916541269,4.4217752316179695,3.938419293761292,3.521410958664349,1.7851666666666666,1.7851666666666666,1.5004191176646071,1.6775639566787084,1.4310624362756588,1.3820000008420148,2.8929166666666664,2.8929166666666664,2.5334865196317886,2.686256257089952,2.5457291029423255,2.496666655764185,2.6942500000000003,2.600000000000002,2.373334224659116,2.4416376520836174,2.0824599934774297,2.09,3.5591666666666666,3.199166666666667,3.283412823367093,3.1870425222403105,2.821651260411916,2.7400012689246256,4.333333333333333,4.230000000000002,3.6863389860935216,3.735315233495192,4.10279127608466,1.0797015851212906
2008-02-29,POMRB,5.0,2.282,3.6,2.8669999999999995,4.11,7.56,4.763402777777778,4.718611111111113,4.627924949924761,4.544687365455997,4.590848149562518,3.9072605189359146,1.7851666666666666,1.7851666666666666,1.8130514705987641,1.800787416881869,2.3280793247018026,2.2819999932379647,2.892916666666666,2.8929166666666664,2.9600919117790734,2.947736584477889,3.6460793247018017,3.600000015270937,2.6942500000000003,2.6942500000000016,2.5708005347954694,2.4783938716176332,2.4634377348853977,2.49,3.5342708333333333,3.5504166666666674,3.6140476940202557,3.4318278367499557,2.9804296392640923,3.0855370976792096,4.016666666666667,4.650000000000002,5.235803391656113,3.720079146799384,4.6919247412156455,5.874781408852631
2008-05-31,PREMON,4.966666666666667,2.9,4.3599999999999985,4.15,3.675,4.296666666666667,4.531319444444445,4.5886111111111125,4.763421636621524,4.650295912433864,5.78407355713704,4.697868563680121,1.7851666666666663,1.7851666666666666,2.247830882359258,2.067159089710507,2.943125921416646,2.8999999912982264,2.8929166666666664,2.8929166666666664,3.5200551470674437,3.4541507297291014,4.403125921416644,4.360000018494801,2.69425,2.6942500000000016,3.2024803208772816,2.822586246765472,4.228735361583642,4.15,3.3418750000000004,3.567916666666667,3.6384286164121535,3.546120058147068,3.8181605158511775,3.839632145909628,3.7666666666666666,4.016666666666669,4.860148701660334,3.7049051826003585,6.126395711041521,4.071071991698566
2008-08-31,MONSOON,4.471111111111111,0.5766666666666667,1.115,1.67,2.3275,0.64,4.093194444444444,4.938194444444445,4.646497426417358,4.684893363692868,3.785082702297058,4.09131858839582,1.7851666666666666,1.7851666666666666,1.5793651960822217,1.7753423667570343,0.6168754963004937,0.5766666670824778,2.8929166666666664,2.8929166666666664,2.5580330882404665,2.815303039383486,1.1552088296338252,1.1150000047297488,2.69425,2.6942500000000016,2.589488192526369,2.5758318950797006,1.710464330817379,1.67,3.1131250000000006,3.5006250000000003,3.114057169847292,3.298150966319053,2.6233068681769365,2.473949466730459,2.9047916666666667,4.016666666666669,3.1720892209962006,3.6897930845320275,2.9239534803365634,1.0481139801340031
2008-11-30,POMKH,2.06,1.382,2.4966666666666666,2.09,2.62,1.57,3.9786111111111113,4.124444444444444,3.6118984558504152,4.425827801475226,4.455241958924072,4.7539829751455365,1.7851666666666666,1.7851666666666666,1.500419117649333,1.6823566215865442,1.4193342042813253,1.381999997692391,2.8929166666666664,2.8929166666666664,2.5334865196109466,2.6878149369914994,2.5340008709479918,2.4966666772573443,2.6942500000000003,2.6942500000000016,2.389692915515821,2.4422049094757843,2.1156712897343075,2.09,3.10875,3.1831250000000004,2.9164343019083754,3.1347842455034107,3.3500252709947103,3.246588760685789,2.2708333333333335,3.5166666666666693,2.53125353259772,3.6747426349008667,3.574014996418334,0.7182778686169912
2009-02-28,POMRB,4.75,2.282,3.6,2.8669999999999995,3.55,2.665,3.742638888888889,4.061944444444444,4.0671390735102495,4.518240676145939,4.516534054312163,4.244537562255354,1.7851666666666666,1.7851666666666666,1.8130514705895997,1.8049398104605694,2.316506759793858,2.281999991885072,2.892916666666666,2.8929166666666664,2.9600919117665683,2.948802587904453,3.6345067597938576,3.600000004713036,2.6942500000000003,2.6942500000000016,2.5806157493094926,2.501302825015547,2.8291092601667587,2.8669999999999995,3.1709375000000004,3.0431250000000007,3.1698605811450253,3.2199564232100757,3.4365996786178554,3.34366886853451,2.3306250000000004,2.2929166666666694,2.5847521195586323,3.659753583492991,3.7257053409195575,3.682040398189598
2009-05-31,PREMON,4.3,2.9,4.3599999999999985,4.15,4.2,4.12,4.0131250000000005,3.895277777777778,4.16028344410615,4.546547599982313,5.682225188458833,4.3152732862426015,1.7851666666666663,1.7851666666666666,2.2478308823537594,2.0706293481995255,2.9317328845862187,2.899999992003858,2.8929166666666664,2.8929166666666664,3.5200551470599404,3.454737953427222,4.391732884586217,4.360000005708009,2.75475,2.6942500000000016,3.2083694495856956,2.8652889684510807,4.168720483206583,4.15,3.191875,3.1743750000000004,3.5819163486870154,3.4700857206728073,3.749015925600034,3.6981158349097156,2.52375,2.248750000000003,3.1988512717351796,3.644825682588464,3.9920208344345256,1.4051854126732515
2009-08-31,MONSOON,3.25,0.5766666666666667,1.115,1.67,2.3,1.295,4.155,3.5900000000000007,3.7961700664636897,4.445536808839225,3.5947135073406757,4.179643717187094,1.7851666666666666,1.7851666666666666,1.5793651960789221,1.7781332835397163,0.6056840947290587,0.5766666688584189,2.8929166666666664,2.8929166666666664,2.5580330882359643,2.8155333951299877,1.1440174280623903,1.1150000014597317,2.8152500000000003,2.6942500000000016,2.5930216697514172,2.6311992630734315,1.6857061524788142,1.67,3.1199999999999997,3.1675000000000004,3.069149809212209,3.2161726243962736,2.5279153474598623,2.516047045608396,2.6868749999999997,2.4125000000000028,2.4373107630411077,3.629958650419827,1.3716695370723815,-1.6172901586280497
2009-11-30,POMKH,5.445,1.382,2.4966666666666666,2.5740000000000003,2.815,2.46,4.57375,4.436250000000001,4.455702039878214,4.619387026075884,4.103330323819209,3.3848808893035245,1.7851666666666666,1.7851666666666666,1.5004191176473531,1.684504056161249,1.408364822452574,1.382000000152762,2.8929166666666664,2.8929166666666664,2.5334865196082452,2.6877785817079918,2.5230314891192407,2.4966666699352436,2.81525,2.8152500000000016,2.58541300185085,2.6162631156977323,2.104611909031454,2.09,2.9909375,3.2162500000000005,2.9674898855273257,3.107079475092678,3.097138985593188,2.918532163329135,2.77,2.6350000000000025,2.446386457824665,3.6151522688537026,2.678029047006846,2.132595187393627
2010-02-28,POMRB,2.5,2.282,3.6,2.8669999999999995,2.78,3.08,5.7875,3.873750000000001,3.6734212239269284,4.420314485252381,4.750287768304697,4.432861368952263,1.7851666666666666,1.7851666666666666,1.813051470588412,1.8064748663702834,2.3057780938393373,2.2819999941130042,2.892916666666666,2.8929166666666664,2.9600919117649473,2.948556110792389,3.6237780938393374,3.599999984378016,2.81525,2.8152500000000016,2.69804780111051,2.670781349050476,2.898941230121321,2.8669999999999995,2.9681249999999997,3.0237500000000006,2.8924939313163955,3.000256548099563,3.5181771194156575,3.4853519462730715,3.061875,2.7387500000000022,2.699831874694799,3.600406286381845,3.3607516582204844,2.1740757680951894
2010-05-31,PREMON,9.9,2.9,4.3599999999999985,4.15,3.9375,4.37,6.733125,5.273750000000001,6.164052734356158,5.132578084961337,5.526714015288314,4.007130440052432,1.7851666666666663,1.7851666666666666,2.247830882353047,2.0715637695351234,2.9212619791887353,2.8999999929563756,2.8929166666666664,2.8929166666666664,3.520055147058968,3.4543204502669687,4.381261979188734,4.35999998108004,2.8152500000000003,2.8152500000000016,3.2788286806663063,3.0268927484505013,4.188321127271799,4.15,2.969375,2.958125000000001,3.3104963587898375,3.2013342897253287,3.9079399691653416,3.7837780701950066,3.5020833333333337,2.8012500000000022,3.3678991248168795,3.5857204617019445,3.8589729918637827,2.7204477989529057
2010-08-31,MONSOON,7.36,0.5766666666666667,1.115,1.67,2.38,3.3800000000000003,7.150000000000001,6.3012500000000005,6.642431640613696,5.46237711964759,4.341231546957335,4.653991437229844,1.7851666666666666,1.7851666666666666,1.579365196078495,1.7785886315704351,0.5954863829797459,0.5766666679100838,2.8929166666666664,2.8929166666666664,2.558033088235381,2.8150500499318785,1.133819716313078,1.1149999951615241,2.8152500000000003,2.8152500000000016,2.6352972083997837,2.779095085420454,1.707875766345033,1.67,3.0,2.9781250000000004,2.938297815273902,2.9975091053823526,2.4111584183102424,2.3917088561380218,3.674166666666667,3.3225000000000025,3.372739474890128,3.571094532206946,1.3525143957121624,3.4644542177607667
2010-11-30,POMKH,8.9,1.382,2.4966666666666666,2.5740000000000003,2.745,3.896666666666667,6.745,7.165000000000001,7.545458984368217,5.941676711032885,5.376988159305149,5.67073793712777,1.6426666666666665,1.7851666666666666,1.500419117647097,1.68457373423713,1.3984541679622793,1.3819999985839264,2.8929166666666664,2.8929166666666664,2.5334865196078953,2.6872865432533586,2.5131208346289466,2.4966666558325312,2.9358750000000002,2.8152500000000016,2.6107783250398704,2.747434528435666,2.5351147950890898,2.5740000000000003,2.9759375,2.9606250000000007,2.8609786891643414,2.9034139148795064,2.96792894719554,2.8880021716432713,3.529166666666667,3.6816666666666693,3.5823103516007433,3.556528264971473,3.2845083204356658,1.637248364421994
2011-02-28,POMRB,2.38,2.282,3.6,2.8669999999999995,3.095,3.02,6.027500000000001,7.135000000000001,5.47927539062093,5.585142194109877,6.365815212983352,5.388187590430909,1.5218333333333334,1.7851666666666666,1.813051470588258,1.8062125389231387,2.296166835080109,2.2819999929133647,2.892916666666666,2.8929166666666664,2.9600919117647373,2.9480845630025105,3.6141668350801095,3.600000004592986,3.0564999999999998,2.8152500000000016,2.713266995023922,2.783570082704605,2.8844234246659277,2.8669999999999995,2.9225000000000003,3.039375000000001,2.954587213498605,2.9113104263318315,3.2213996055522682,3.129151780805428,3.2504166666666667,3.666666666666669,3.357386210960446,3.5420214061090136,4.2140729034028785,1.537079721750359
2011-05-31,PREMON,6.78,1.76,4.3599999999999985,5.115,3.43,3.27,5.3656250000000005,6.355,5.999565234372557,5.796245872396989,6.870241908998911,6.903243546731207,1.5745,1.5001666666666664,1.7918308823529547,1.8012302974262564,2.911960975414604,2.8999999925377,2.8929166666666664,2.8929166666666664,3.5200551470588417,3.453889006335282,4.371960975414603,4.360000005562616,3.0565,3.056500000000001,3.6739601970143534,3.3549449994909537,4.169043247867845,4.15,2.9393750000000005,2.912500000000001,3.1447523280991634,3.010813467931337,3.9252435574050173,3.921291260908707,2.9691666666666667,3.3916666666666693,3.3224317265762675,3.5275737218087433,4.440733841396696,3.789754639731773
2011-08-31,MONSOON,4.74,0.75,1.115,1.67,2.46,2.25,5.835000000000001,5.700000000000001,5.4957391406235345,5.739217490822609,4.985215572004141,6.200977183947073,1.5715,1.5434999999999999,1.3750985294117728,1.5656523331011452,0.5233471674123413,0.7888772249991495,2.8929166666666664,2.8929166666666664,2.5580330882353053,2.8146860523710697,1.124838395482516,1.1150000014225503,3.0564999999999998,3.056500000000001,2.8723761182086123,3.078125925334929,1.7433518935474792,1.67,3.129375,2.932500000000001,2.870851396859498,2.8621640897475227,2.37604450467375,2.2766888509243626,3.056354166666667,3.109166666666669,2.8934590359457606,3.513184961105297,1.4342325230149946,3.583976923264409
2011-11-30,POMKH,6.2250000000000005,1.63,2.4966666666666666,2.5740000000000003,2.8,2.776666666666667,6.957812499999999,5.031250000000002,5.787443484374121,5.866919588620093,5.509426145767682,6.384625314716858,1.601875,1.6055,1.4770591176470638,1.5492832442102566,1.336586793612438,1.6625698804007616,2.8929166666666664,2.8929166666666664,2.53348651960785,2.686997634244934,2.5044672426574888,2.496666669851988,3.177125,3.056500000000001,2.7530256709251675,3.011357371490548,2.635841272935819,2.5740000000000003,3.21625,2.946250000000001,2.8425108381156985,2.8141935373498317,2.866112949244279,2.855528287640626,3.262916666666667,2.8291666666666693,2.846742088234123,3.4988548953385763,3.0059428609634926,2.1044314916918725
2012-02-29,POMRB,8.81,2.01,3.6,2.8669999999999995,4.56,4.8375,7.561875000000001,6.638750000000003,6.996466090624473,6.29163769449849,6.0582590789093045,4.606669452606876,1.6549999999999998,1.5374999999999996,1.690235470588238,1.626714808352535,2.248818853843411,2.4479113865861692,2.892916666666666,2.8929166666666664,2.96009191176471,2.947871465396152,3.605847686427785,3.600000010988352,3.2977499999999997,3.056500000000001,2.7986154025551,3.009114160051818,2.934628689978699,2.8669999999999995,3.0504166666666666,3.3125000000000004,3.5295065028694186,3.229186270480514,3.1617281594441184,3.1163193058398084,3.1976041666666672,3.283541666666669,3.6430452529404738,3.484583296686728,3.6853213259895634,2.908612837410254
2012-05-31,PREMON,9.3325,2.275,4.3599999999999985,6.08,2.66,3.1050000000000004,7.365,7.276875000000002,7.930879654374683,6.733241087975471,7.618625425265314,6.452275867199285,1.654375,1.6662499999999998,1.924141282352943,1.765803204344839,2.850263474745076,2.5468672766245533,2.8929166666666664,2.8929166666666664,3.5200551470588257,3.4537518880047338,4.3639817043872435,4.360000013308114,3.29775,3.297750000000001,4.1111692415330605,3.7778080942889836,5.029930187946541,5.115,2.977083333333333,3.1200000000000006,3.1817039017216513,3.131079417416896,3.8124766047128893,3.965017683033693,3.2504166666666667,3.2422916666666692,3.4278271517642844,3.470369898004742,4.609599898586529,2.915037230014586
2012-08-31,MONSOON,7.02,0.6599999999999999,1.115,1.67,1.903333333333333,1.8925,7.0843750000000005,7.8468750000000025,7.56652779262481,6.849012779238291,6.0163482173461,6.357985701763567,1.6937499999999999,1.6437499999999998,1.4184847694117657,1.5262035094814632,0.4913255786031365,0.5991130350731594,2.8929166666666664,2.8929166666666664,2.5580330882352955,2.814609875671987,1.1172032086999408,1.1150000034033367,3.2977499999999997,3.297750000000001,3.1347015449198365,3.453758322265491,1.7537027577686992,1.67,2.8197395833333334,2.980833333333334,2.670355674366324,2.842402385229868,2.4428094092973422,2.163715137449287,3.4107291666666666,3.1529166666666693,2.8136962910585708,3.4562144658270757,1.5038292387040118,-0.26133485762726727
2012-11-30,POMKH,2.37,1.715,2.4966666666666666,2.5740000000000003,2.77,3.556666666666666,7.4190625,6.8831250000000015,5.487916675574886,6.39312882212961,6.736286816458474,6.861582393486018,1.658125,1.6649999999999998,1.5370908616470595,1.5447456649259428,1.300545330941917,1.3776234488890027,2.8929166666666664,2.8929166666666664,2.5334865196078438,2.6869698357074125,2.49717917204845,2.496666674287292,3.2977499999999997,3.297750000000001,2.910420926951902,3.3339057303009363,2.657658969998437,2.5740000000000003,2.6661458333333337,2.9733333333333336,2.710213404619794,2.7942752563016717,2.8437799357448488,2.7607273725569215,3.4629166666666666,3.347916666666669,3.110884441301809,3.4421167854464985,2.9485496990896225,2.8409835595046964
2013-02-28,POMRB,10.42,2.24,3.6,2.8669999999999995,3.33125,5.34,7.6450000000000005,7.285625000000001,7.460750005344932,6.954518742852166,6.48866802839665,6.848321657110423,1.605,1.7224999999999997,1.8182545169882358,1.688320761385644,2.2184550116028956,2.047579288925248,2.892916666666666,2.8929166666666664,2.9600919117647067,2.9478836932795907,3.598908642788242,3.599999989821985,3.2977499999999997,3.297750000000001,2.893052556171141,3.2762731140484465,2.9526825343325713,2.8669999999999995,2.6944791666666665,2.666145833333334,2.9586280427718767,2.8979798804881587,3.677491930781857,3.8176844191140136,3.3163541666666663,3.473541666666669,4.002530664781085,3.428076622197006,3.8769126474726456,3.920497132974566
2013-05-31,PREMON,10.4,1.76,4.3599999999999985,6.08,2.66,3.02,8.4925,7.552500000000001,8.63645000320696,7.452777958711268,8.233905110763864,7.5519369696833145,1.6056249999999999,1.5937499999999996,1.7949527101929417,1.7137651900603896,2.8336508179778632,2.0161174625892473,2.960833333333333,2.8929166666666664,3.5200551470588235,3.4537983360304017,4.3573925309134784,4.359999987673291,3.34475,3.297750000000001,4.167831533702685,3.985425409564735,5.990459093717211,6.08,2.7215625,2.666145833333334,2.839176825663126,2.828395258680717,3.2908097895001127,3.1008612498288377,2.9770833333333333,3.452291666666669,3.6095183988686514,3.4140937104662843,4.893634579080754,1.8265269820968313
2013-08-31,MONSOON,7.76,0.75,1.115,1.67,2.13,0.805,8.987499999999999,7.737500000000002,8.285870001924176,7.579697216482109,6.702501874247509,7.379319086349522,1.56625,1.6162499999999995,1.376971626115765,1.5045933492076269,0.4472572982832972,0.6891553020639777,3.0762499999999995,2.8929166666666664,2.558033088235294,2.8146731401748193,1.1109637349821653,1.1149999968476423,3.3208749999999996,3.297750000000001,3.1686989202216114,3.6059073952280527,1.7084715689754506,1.67,2.6576562499999996,2.7228125000000007,2.5555060953978757,2.6338763288674154,2.1700382739592095,2.0838815744301225,2.32625,3.180416666666669,2.4877110393211908,3.4001678175218992,1.6781377912082007,0.8405365572925282
2013-11-30,POMKH,8.41,1.63,3.04,2.95,2.76,1.93,8.70875,9.247500000000002,8.335522001154505,7.771045869123345,7.430879510834625,6.1892705668112225,1.6662499999999998,1.5949999999999998,1.4781829756694589,1.5114310395354098,1.262630129664215,1.7245399277171816,3.0625,3.0287499999999996,2.7508198529411767,2.86582102159175,2.4912882679178265,2.4966666596080245,3.1412500000000003,3.3917500000000014,3.081219352132967,3.5235397300256004,2.6145175778196776,2.5740000000000003,2.7125000000000004,2.720312500000001,2.637303657238725,2.6188574414687196,2.7658473747484056,2.7999152272026975,1.890625,2.7737500000000024,2.264626623592714,3.3862987360230674,2.7476811366582132,1.1179852728773652
2014-02-28,POMRB,8.34,2.01,3.98,2.3,2.83,1.7599999999999998,8.7475,8.727500000000003,8.337313200692703,7.93327919118945,8.02101664033496,8.70351657451461,1.7725,1.5374999999999996,1.6909097854016752,1.6094992645869204,2.176964218988009,2.2924305561597373,2.9306250000000005,3.12375,3.2424919117647057,3.23488141517846,3.6234658418007024,3.599999996030809,2.985,3.2500000000000013,2.7687316112797804,3.2845976321648593,2.9307305566020942,2.8669999999999995,2.70375,2.5950000000000006,2.7143821943432354,2.6310605165108316,3.4999184337631624,3.575257751591321,1.9437499999999999,1.8787500000000024,2.0627759741556284,3.372486224454556,3.2521074916652597,3.3382187041252704
2014-05-31,PREMON,10.25,2.79,3.87,5.21,3.6,3.115,8.85375,8.690000000000003,9.102387920415623,8.30762885654262,9.200110442513804,8.640823877051416,1.7712500000000002,1.7949999999999995,2.1305458712410053,1.8908624065836177,2.780548629313556,2.595441590098167,2.8043750000000003,3.0012499999999998,3.493495147058823,3.531074541322575,4.4031834074184255,4.359999995192867,2.9434374999999995,3.032500000000001,3.745238966767868,3.7389089735266237,6.086700254295208,6.08,2.57625,2.8300000000000005,3.068629316605941,2.8464342322077707,2.9876276671230166,2.794543205438739,2.11625,1.9025000000000025,2.4836655844933775,3.3587300635930366,3.3901529603885177,1.3153594938254045
2014-08-31,MONSOON,8.22,0.57,0.55,1.29,1.12,1.135,8.998750000000001,8.805000000000003,8.749432752249373,8.397390496104846,7.493770560682484,8.184826738232655,1.85,1.7499999999999996,1.5063275227446031,1.636920940947883,0.45271807115481755,0.6480587105293871,2.6662500000000002,2.86,2.316097088235294,2.684102135190195,1.12959705933703,1.1149999987706536,2.9709375,2.9375000000000013,2.7631433800607206,3.251432002714181,1.642705248994553,1.67,2.5762500000000004,2.5775000000000006,2.2891775899635647,2.42593140097726,2.1496556139604714,2.3041774743020453,2.4679166666666665,1.9850000000000025,1.9441993506960265,3.3450299983891902,0.6499372448658671,3.1235517035275118
2014-11-30,POMKH,8.8,1.8,2.595,2.9975,2.75,2.9800000000000004,9.08,8.902500000000003,8.769659651349624,8.547183839647516,8.17023030093419,8.365113636011186,1.8937499999999998,1.7924999999999998,1.623796513646762,1.677197836694826,1.259242474023568,1.4711814867633684,2.645,2.7487500000000002,2.4276582529411765,2.5941523003300473,2.4786836284088256,2.885788584594662,3.1012500000000003,2.9493750000000016,2.856886028036432,3.1815483373849442,2.8428966992713796,2.95,2.6441666666666666,2.5750000000000006,2.473506553978139,2.451284320573988,2.702948598043406,2.549320380958566,2.931770833333333,2.2475000000000027,2.3585196104176163,3.3313858289320875,2.123318210088312,0.8363630199350243
2015-02-28,POMRB,9.11,2.47,3.3200000000000003,2.4725,2.84,3.523333333333333,8.9375,9.095000000000002,8.905795790809774,8.718049465307939,8.705615626693955,8.414864364376417,1.8637499999999998,1.9074999999999998,1.9622779081880573,1.8732366721285756,2.1840352963198484,2.036208791083873,2.70625,2.58375,2.7845949517647064,2.768169639400941,3.586311674876989,3.87099460380556,3.205625,2.9925000000000015,2.7031316168218593,2.9987008859670143,2.331214057480199,2.3,2.798958333333333,2.5775000000000006,2.620103932386883,2.507074951496677,3.192260579118098,3.259374475433453,3.2689583333333334,2.688333333333336,2.8244450995839028,3.317797317391209,3.1255876419119035,1.8935195333463628
2015-05-31,PREMON,10.13,2.68,4.3599999999999985,6.08,4.133333333333333,5.0625,8.66625,9.065000000000003,9.395477474485865,8.993080902965023,9.89809385412853,9.037937123735531,1.7412500000000002,1.8799999999999997,2.2493667449128343,2.1102301504993397,2.814116863605702,2.079936319030506,2.761875,2.70625,3.4147569710588233,3.2937698578938437,4.329660915279728,4.010559618129172,3.1953124999999996,3.210000000000001,4.053878970093116,3.682396562895035,5.318098020507636,5.21,2.910833333333333,2.710833333333334,3.2253956927654635,2.9012273270484754,3.1671169034049047,3.1755685311245005,3.683958333333334,3.175208333333336,3.719667059750342,3.3042642442651133,3.8255485164863914,2.996511313744785
