Date,Season,Viralimalai,Thirumayam,Aranthangi,Annavasal,Gandarvakkottai,Kulathur,Pudukkottai,Ponnamaravathi,Tiruvarankulam,Kunnandarkovil,Arimalam,Manamelkudi,Avudayarkoil,Karambakkudi,Viralimalai_Trend,Viralimalai_SMA,Viralimalai_EWMA,Viralimalai_TES,Viralimalai_ARIMA,Thirumayam_Trend,Thirumayam_SMA,Thirumayam_EWMA,Thirumayam_DES,Thirumayam_TES,Thirumayam_ARIMA,Aranthangi_Trend,Aranthangi_SMA,Aranthangi_EWMA,Aranthangi_DES,Aranthangi_TES,Aranthangi_ARIMA,Annavasal_Trend,Annavasal_SMA,Annavasal_EWMA,Annavasal_DES,Annavasal_TES,Annavasal_ARIMA,Gandarvakkottai_Trend,Gandarvakkottai_SMA,Gandarvakkottai_EWMA,Gandarvakkottai_DES,Gandarvakkottai_TES,Gandarvakkottai_ARIMA,Kulathur_Trend,Kulathur_SMA,Kulathur_EWMA,Kulathur_DES,Kulathur_TES,Kulathur_ARIMA,Pudukkottai_Trend,Pudukkottai_SMA,Pudukkottai_EWMA,Pudukkottai_DES,Pudukkottai_TES,Pudukkottai_ARIMA,Ponnamaravathi_Trend,Ponnamaravathi_SMA,Ponnamaravathi_EWMA,Ponnamaravathi_DES,Ponnamaravathi_TES,Ponnamaravathi_ARIMA,Tiruvarankulam_Trend,Tiruvarankulam_SMA,Tiruvarankulam_EWMA,Tiruvarankulam_DES,Tiruvarankulam_TES,Tiruvarankulam_ARIMA,Kunnandarkovil_Trend,Kunnandarkovil_SMA,Kunnandarkovil_EWMA,Kunnandarkovil_DES,Kunnandarkovil_TES,Kunnandarkovil_ARIMA,Arimalam_Trend,Arimalam_SMA,Arimalam_EWMA,Arimalam_DES,Arimalam_TES,Arimalam_ARIMA,Manamelkudi_Trend,Manamelkudi_SMA,Manamelkudi_EWMA,Manamelkudi_DES,Manamelkudi_TES,Manamelkudi_ARIMA,Avudayarkoil_Trend,Avudayarkoil_SMA,Avudayarkoil_EWMA,Avudayarkoil_DES,Avudayarkoil_TES,Avudayarkoil_ARIMA,Karambakkudi_Trend,Karambakkudi_SMA,Karambakkudi_EWMA,Karambakkudi_TES,Karambakkudi_ARIMA
2002-11-30,POMKH,4.8,7.888,5.35,3.995,4.98,3.85,4.8075,13.0,7.063333333333333,8.7,1.8,0.9166666666666666,1.61,8.9,6.385000000000001,6.3325,6.162211880758758,5.928698493027486,5.708803651484033,9.12125,8.253333333333332,8.385557550630816,8.786495765733818,9.875572694470813,7.473074600436593,6.933437499999998,6.906875000000001,6.578276135864902,7.464224990719578,5.916355860240664,5.688113518360934,3.19375,4.049583333333334,3.902671828695981,3.390456776304131,3.760871181192419,4.4642430628123035,6.389375,5.5049999999999955,5.683585926161323,6.882318598981695,5.423801244360595,6.110174375409438,5.246875,5.395,4.809759657680589,4.395303023687183,4.729011343251037,5.389918069578884,5.033541666666666,4.331875000000002,4.57698306809295,4.111116752956752,3.4693735200596683,4.365124008311106,8.45125,8.644999999999998,9.395261895403138,9.387272537433365,7.332437092407352,7.636540008482873,9.375833333333333,7.963333333333333,8.075067401653115,9.296230057146108,7.041266859267219,6.427193233049433,7.604374999999999,6.742499999999994,7.281591298964678,6.732047613856137,6.293741383604041,6.758687745472593,2.05125,2.2800000000000007,2.2226024809650453,2.3029019154863626,0.050893114922589966,1.2607911317367866,1.8420833333333335,1.6208333333333333,1.527348607961018,1.3382017152682568,1.3601970539379304,1.4615796493565045,2.58625,2.612500000000001,2.4766043230151737,2.5876132564703407,2.5983817631751793,2.7155245602682276,8.9240625,7.869999999999999,8.378804507107454,6.94787254334572,7.926055129239489
2003-02-28,POMRB,4.62,8.081999999999999,5.159999999999998,1.94,3.2,4.725,4.717499999999999,5.0,8.016666666666666,7.34,1.2,2.0700000000000003,2.11,10.36,6.31125,6.335,5.545327128455255,4.4608973893851465,4.220054844137586,9.492437500000001,8.985499999999998,8.26413453037849,8.742564610068477,6.517661526179078,5.714145486091388,6.955833333333333,6.496875,6.010965681518941,6.977655851536026,5.7311129798396045,6.1167708037656325,3.09125,3.1187500000000012,3.1176030972175885,3.126624392761991,2.155376854852249,3.326178924969943,7.4625,5.018749999999995,4.690151555696794,5.843843129591205,3.848741523920153,5.129318075455459,5.71,5.05125,4.775855794608353,4.38660194075942,3.429334934521283,4.786235280443947,5.447083333333333,4.740625000000002,4.63318984085577,4.23538065190739,3.418976756153847,3.341796684567573,8.565,8.144999999999998,7.637157137241883,7.646201356866549,8.606516719619638,9.507453913831002,10.422916666666667,8.098333333333333,8.051707107658535,8.931610477721755,5.642100599149865,5.328617323331482,8.302499999999998,7.302499999999993,7.304954779378806,6.916652129426724,5.647778029849636,7.1228056462212415,2.0975,2.005000000000001,1.8135614885790272,2.081963956716664,2.698099017291763,2.7864311292245674,1.887916666666667,1.7800000000000002,1.744409164776611,1.9416950057891897,1.290142786273204,1.2233752305173384,2.6450000000000005,2.500000000000001,2.329962593809104,2.4801213999201974,1.8667577719119341,1.7167344684105252,9.200625,8.7975,9.171282704264472,5.585490062134191,5.594477386149224
2003-05-31,PREMON,7.75,10.914000000000001,9.72,3.25,15.46,7.695,6.223333333333333,8.83,17.49,8.395,2.89,2.23,3.31,7.6425,6.405,6.4350000000000005,6.427196277073152,6.6352190709329,6.900060810576209,10.3025,9.256999999999998,9.324080718227094,9.0451185911755,10.374437804230725,10.1089872253065,6.343333333333334,7.370000000000001,7.494579408911365,7.9778952549178825,6.99431784737514,6.296454758809274,2.553125,3.268750000000001,3.170561858330553,3.0548581430268884,4.149566720862398,4.147421375404598,7.055625000000001,7.759999999999995,8.998090933418077,9.08668180604333,6.383026876723787,4.94561401190652,6.483124999999999,5.4425,5.943513476765013,5.306887884407327,5.606619307906927,5.5138898450341545,5.728854166666666,5.326458333333336,5.269247237846795,4.790910649733538,5.846723664610694,5.510557100510533,7.90375,8.757499999999997,8.11429428234513,8.136549570588139,8.259999679196175,7.778245111084904,10.084166666666667,10.653333333333332,11.82702426459512,11.933109969758805,8.969841935080737,8.502410956296847,8.74,7.906249999999994,7.740972867627283,7.269708754653388,6.874835872258647,6.733700048833317,2.0975,2.097500000000001,2.2441368931474166,2.1517149087810976,2.645897247491821,2.6529872682782822,2.0320833333333335,1.904166666666667,1.9386454988659665,2.4261286422087207,2.1649008868234847,2.0864492407750683,2.8375,2.672500000000001,2.7219775562854625,2.6027803303568255,2.845515600965588,2.3500673171050748,9.650625,9.050624999999998,8.559769622558683,7.7815820836400285,6.865347591782314
2003-08-31,MONSOON,7.58,12.0275,5.936666666666667,2.47,5.02,7.64,6.5225,6.66,8.2,10.36,2.5,2.27,3.44,10.5,6.808125,6.1875,6.888317766243891,8.575923598595672,8.367832831853203,11.3646875,9.727875,10.405448430936257,9.446842777500203,8.70730711545327,10.578137393505772,6.2475000000000005,6.541666666666668,6.871414312013486,7.629735039033009,8.985855165786493,8.657093475135417,2.1774999999999998,2.913750000000001,2.890337114998332,2.898557645900795,4.114484541215839,4.0980620541803106,7.030625000000001,7.164999999999996,7.406854560050846,8.519552664831544,10.283817784057149,9.78569708376055,7.4887500000000005,5.9775,6.622108086059008,5.933768693609303,7.205788974633665,6.589842127445053,5.985,5.567708333333336,5.770548342708077,5.289246129772276,6.771639991828469,6.672458150181269,7.89125,8.372499999999995,7.5325765694070785,7.554390473470926,9.079604401207579,8.797274628376854,9.9025,10.192499999999999,10.376214558757072,11.392128455908523,12.46738114213127,12.709747917884373,8.8275,8.698749999999993,8.78858372057637,7.9348463603422745,9.471150925235168,7.652974312667558,2.235,2.097500000000001,2.34648213588845,2.1624153400318997,3.0053698497235795,4.087955495036021,2.1925,1.871666666666667,2.07118729931958,2.590619076411916,2.337447916285692,2.4672877533024424,3.15375,2.617500000000001,3.0091865337712775,2.731819409401932,3.615037640738407,3.6028890555926467,9.711875000000001,9.350624999999997,9.33586177353521,9.216459088400878,7.6253632073462825
2003-11-30,POMKH,6.54,12.485,3.763333333333333,1.11,4.105,7.895,6.096666666666668,9.25,6.196666666666666,9.03,1.8,2.2,3.37,11.3,6.835625,6.6225,6.748990659746335,5.540053544146645,4.245691259842179,12.2633125,10.877125,11.237269058561754,9.857164988797793,10.539538655309578,8.176675018355185,5.594166666666666,6.145000000000001,5.628181920541425,6.579179460193347,5.294320449289332,5.6112258481510064,2.0625000000000004,2.192500000000001,2.1782022689989993,2.5954542993583276,2.7980483709229786,2.50019594856217,5.58375,6.9462499999999965,6.086112736030508,7.555242423834566,6.631318457678837,6.22824344608699,8.092500000000001,6.98875,7.131264851635404,6.453916994934007,5.899178428432845,6.154221907592093,6.080520833333333,5.890000000000002,5.900995672291513,5.521651673890238,5.2637882542343135,5.600163481413383,8.53125,7.434999999999995,8.219545941644247,8.25175006501751,7.672123931513175,9.168655896099477,8.731666666666666,9.975833333333332,8.704395401920909,10.08803594402219,8.194536143551975,6.077890632850859,8.663124999999999,8.781249999999993,8.885150232345822,8.224888180268358,8.414229185665455,9.108605870535774,2.32625,2.097500000000001,2.12788928153307,2.0652508875387467,0.04380016882953619,0.6056792130172479,2.1283333333333334,2.1925000000000003,2.122712379591748,2.451951002862894,1.5008943919696658,1.4715328964091225,3.36625,3.057500000000001,3.1535119202627664,2.830609153002483,2.5402337511352178,2.4884928021099113,9.5515625,9.950624999999997,10.121517064121127,7.7685659255277235,8.020531731190983
2004-02-29,POMRB,6.105,11.982500000000002,5.98,1.82,3.875,8.725,5.477499999999999,8.65,7.43,7.710000000000001,2.3,2.0700000000000003,2.88,8.45,6.657500000000001,6.9937499999999995,6.491394395847801,5.086878614186375,5.4078668197252355,12.903854166666667,11.85225,11.535361435137053,10.159361992319536,7.70518674257575,7.7863327344516255,4.667083333333334,6.350000000000001,5.768909152324856,6.3218947423295075,4.766540641755567,4.688145797557988,1.9937500000000001,2.162500000000001,2.0349213613993995,2.415233859385136,0.543450704349425,3.548078695236531,4.325625,7.114999999999997,5.201667641618305,6.543882997888243,4.592186650530765,5.197408658197031,8.454374999999999,7.98875,7.7687589109812425,7.080753246315019,5.744025321121988,7.455066905309575,6.141979166666666,6.080000000000002,5.7315974033749075,5.4999105281078355,4.96597374492823,5.46638350331014,9.2075,8.347499999999995,8.391727564986548,8.43540288727046,7.097802175694136,7.145373662222006,7.86,9.829166666666666,8.194637241152545,9.277619666182227,6.869636003577256,5.771200523906513,8.430625000000001,8.873749999999994,8.415090139407493,8.209732883656887,7.265231413701163,7.996444910719322,2.28,2.3725000000000014,2.196733568919842,2.0591303685875486,2.6959099259121966,2.6771410183745017,2.08375,2.1925000000000003,2.101627427755049,2.1689187256451263,1.838265465702679,1.780053311730957,3.585,3.250000000000001,3.0441071521576597,2.8282882940712346,2.308176750628954,2.17670761409733,9.8675,9.473124999999996,9.452910238472676,7.048170155601808,9.31361129168539
2004-05-31,PREMON,6.484999999999999,14.2025,3.6733333333333333,2.45,3.21,8.525,6.2275,10.3,8.709999999999999,6.71,2.52,1.7166666666666666,4.24,8.27,6.300000000000001,6.677499999999998,6.488836637508681,7.719430222098048,8.086981164625689,12.891458333333334,12.674375,12.602216861082233,10.69415783740589,11.923109922461396,11.568786100468065,4.21,4.838333333333335,4.930678824728247,5.408320917533071,7.270576790795855,6.642418262145737,2.83375,1.9625000000000012,2.20095281683964,2.335510666800516,2.648716379590096,2.2216422591889002,4.291250000000001,4.052499999999997,4.405000584970983,5.440700621714567,9.696729813969684,6.9990364645821765,8.72875,8.19625,8.071255346588746,7.459648357521875,8.592262122476715,8.488415461013282,5.761770833333334,6.0810416666666685,5.929958442024945,5.716761532258954,6.6701846083709455,7.134310967324455,9.221250000000001,8.714999999999996,9.15503653899193,9.221533102969072,9.0828512117872,8.781874352536377,8.019166666666667,7.634166666666666,8.400782344691528,8.986725136586893,10.98987272910729,10.623694491512838,8.21625,8.452499999999993,7.733054083644496,8.005939557634568,8.141819408470194,7.950220885435846,2.28,2.280000000000001,2.326040141351905,2.094715842092655,3.4057310193978085,3.996677870528109,1.9441666666666666,2.064166666666667,1.947643123319696,1.6939964174174438,2.517581560106554,2.4499120605274767,3.5549999999999997,3.4825000000000004,3.522464291294596,3.0704272403723802,3.3772177859637917,2.9699190538739124,9.3425,9.629999999999995,8.979746143083606,8.091975284411278,5.756524645178832
2004-08-31,MONSOON,7.42,13.863333333333333,4.566666666666666,2.72,7.205,9.705,7.01,10.6,10.006666666666666,10.185,2.5,2.4266666666666667,4.26,12.4,5.5925,6.637499999999999,6.861301982505208,8.463241297678154,6.562882881912378,12.011770833333333,13.133333333333333,13.106663449982673,11.126093719756682,10.487582362847883,11.957119620446722,3.3912500000000003,4.4958333333333345,4.785073961503615,4.922551299999815,5.956280572428047,5.80847310364109,3.54,2.0250000000000012,2.408571690103784,2.3016710981985335,2.582837936303679,2.695257611341162,3.9612499999999997,4.598749999999996,5.52500035098259,5.762614911759238,5.882482405549195,4.9841185625151905,8.285625,8.712499999999999,8.724753207953247,8.099211330622532,9.333231157996474,8.135515353495059,5.0040625,6.202916666666669,6.361975065214967,6.118641213363633,6.973163589581619,6.550347438677204,8.148750000000001,9.699999999999996,9.733021923395157,9.827798675418146,10.19494535151019,9.312928706188513,7.748749999999999,8.085833333333333,9.043136073481584,9.188987582385009,10.319247743000506,9.157789230475597,7.7225,8.408749999999994,8.713832450186697,8.504145510543323,9.90877984702605,7.854966808409433,2.4525,2.280000000000001,2.3956240848111428,2.130391792402956,2.9840679992124417,2.554022273173154,1.7066666666666668,2.1033333333333335,2.139252540658484,2.274652968872788,2.3813373010599914,2.243410173216661,3.32625,3.6875000000000004,3.8174785747767572,3.2830023807808657,4.2561789025007295,4.144105902399838,8.348749999999999,10.104999999999995,10.347847685850164,9.823833756546179,9.164485826839716
2004-11-30,POMKH,3.84,10.55,1.4766666666666666,7.58,1.645,8.025,2.5675,5.42,5.663333333333334,7.49,1.8,0.9266666666666666,2.31,5.2,5.050000000000001,5.9624999999999995,5.652781189503125,5.6313071906864085,6.23079497157495,11.042083333333334,12.649583333333332,12.083998069989605,11.108557094417847,12.327209707018282,9.652422105520628,2.869583333333334,3.9241666666666677,3.461711043568836,3.664255240825516,3.1328829673318555,2.0987734458698757,3.766875,3.6425000000000014,4.47714301406227,2.8810980714044696,1.615933240209693,2.86446434143083,4.31125,3.983749999999996,3.9730002105895537,4.379054180676358,3.96432305284892,4.431283736151353,7.835,8.744999999999997,8.444851924771948,8.021540825125701,8.001761246439102,8.16059636239731,4.553125,5.3206250000000015,4.84418503912898,5.039441255128007,6.02187353435863,6.273581890459844,6.98625,8.742499999999996,8.007813154037095,8.08929947863505,10.064116102183041,11.262368719885195,7.629166666666666,7.952500000000001,7.691214977422284,7.968208991410383,7.138418793209363,6.571808334852909,7.501875,8.023749999999994,8.224299470112019,8.396271111284582,8.679741082756772,8.583864070205925,2.8857142857142857,2.280000000000001,2.1573744508866857,2.0542789852822447,0.03722583230859966,1.44569764372712,1.6466666666666667,1.785,1.654218191061757,1.1462657479055758,1.5849963479732119,1.4757520922670095,3.0725,3.4225000000000003,3.2144871448660544,3.116127677097344,3.2305194840952876,3.2680866641431336,8.186250000000001,8.579999999999995,8.2887086115101,8.88918510727279,10.042773899703796
2005-02-28,POMRB,3.145,6.88,1.7166666666666668,1.0,3.695,5.05,2.9450000000000003,3.9,5.8,5.3,3.68,1.4433333333333334,2.11,6.6,4.713125,5.222499999999999,4.649668713701875,4.038624220027534,4.361897849178962,9.569166666666666,11.373958333333333,10.002398841993763,10.650638501088688,8.997301726090537,7.900394395011389,2.8016666666666667,2.8583333333333343,2.763693292807968,2.7712580913974088,3.0675176615012383,2.906869316549672,3.9687499999999996,3.4375000000000013,3.086285808437362,2.593796746638771,1.6025556542365782,3.0829013031307886,4.839375,3.938749999999996,3.8618001263537325,3.8736255422482646,2.081386507252855,2.9283606182932678,7.755625,7.826249999999996,7.086911154863168,7.03464469721624,7.061287027115279,8.392422155951147,4.1990625,4.687500000000002,4.084511023477388,4.3749834016409235,3.6303886282992193,2.8298566581425764,5.965,7.554999999999996,6.364687892422257,6.408582105995353,6.67766241893122,7.305264646731481,7.752916666666667,7.545,6.93472898645337,7.000577504511583,6.364301193423733,6.030952993995252,7.48625,7.4212499999999935,7.054579682067211,7.888815699946853,7.02348789934601,7.297289126058853,3.436845238095238,2.625000000000001,2.7664246705320115,2.293923520244483,2.6938808955167275,2.931826649459093,1.6035416666666669,1.628333333333333,1.5698642479703877,1.185316022935597,1.4383519303671495,1.3623161162002253,2.74625,3.2300000000000004,2.7726922869196327,2.936913775474716,2.5175418050954645,2.530681113237596,8.155,8.117499999999996,7.613225166906059,7.349388047632305,5.045359910875856
2005-05-31,PREMON,5.105,11.5475,3.7633333333333336,5.085,6.19,8.595,5.1525,5.75,9.383333333333333,7.355,4.605714285714286,1.8633333333333333,2.98,8.82,4.382499999999999,4.8774999999999995,4.831801228221125,5.637323918985493,4.53707454673145,8.076041666666667,10.710208333333332,10.620439305196257,10.80844656650306,12.363983897886044,10.199682822565356,2.67125,2.8808333333333342,3.1635493090181144,2.702743077031664,3.7750037156697793,4.038540549400828,3.2856249999999996,4.096250000000001,3.8857714850624174,2.8447804839628623,3.3918302956378863,2.997132225033583,5.215,4.683749999999996,4.79308007581224,4.283095982461239,5.898140665686157,7.706470675951511,7.076874999999999,7.8437499999999964,7.690146692917901,7.457635129768485,7.922013594759331,7.754555800269831,3.759375,4.418750000000002,4.511706614086433,4.573932258583944,4.410263059780313,4.908256394600037,5.285,6.417499999999996,6.118812735453354,6.1312513174052965,6.705759742875282,6.827746650428885,8.1325,7.713333333333333,7.914170725205356,7.403906363576527,9.77897084996873,9.655679891944077,7.294375,7.582499999999994,7.174747809240326,7.866630753435195,7.290908024593286,5.865697266040898,3.7412202380952384,3.1464285714285722,3.5021405166049213,2.6880631897241893,4.3591983891579815,3.858157985501998,1.6120833333333333,1.6649999999999996,1.687251882115566,1.7609748822342692,2.0368155194561552,1.7841714152621866,2.44625,2.9150000000000005,2.8556153721517794,2.9388011212774385,3.3174856883749326,3.140787135399178,7.967499999999999,8.254999999999995,8.095935100143635,8.033342498715434,7.073889394446479
2005-08-31,MONSOON,6.105,4.734999999999999,3.9333333333333336,1.7,8.45,9.0,5.2525,6.98,10.323333333333332,9.415,4.823333333333333,1.935,2.91,11.6,3.9962500000000003,4.54875,5.341080736932675,6.689665218497709,6.286372663020968,7.3824999999999985,8.428124999999998,8.266263583117754,10.12672850572042,10.516338503101164,11.314967396535181,2.6441666666666666,2.722500000000001,3.4714629187442023,2.774381434660628,4.138310190756011,2.5541547017501007,3.001875,3.841250000000001,3.0114628910374504,2.6546375593678104,4.078351323828052,3.1320598935866295,5.543125,4.994999999999996,6.255848045487344,5.462589535148572,5.6063108036948,4.057338990859845,6.1325,7.667499999999997,8.214088015750741,7.884213578034273,8.957689039716966,8.226507404539971,3.4709375000000002,3.9793750000000023,4.8080239684518595,4.750633986137043,5.44547857965648,4.84755256019316,4.867500000000001,5.512499999999996,6.463287641272013,6.4609707658792095,6.835772052837575,6.350936497553795,8.436666666666667,7.792499999999999,8.877835768456546,8.154535792885364,9.788088474077833,9.520070506990516,6.892500000000001,7.3899999999999935,8.070848685544195,8.242719594173108,9.478142151590777,8.085661602937247,3.7551785714285715,3.7272619047619058,4.030617643296286,3.1157650102880665,4.720339371263869,5.056558318688376,1.6541666666666666,1.542083333333333,1.7863511292693395,2.1223269077065887,2.124292540062196,2.148165747745092,2.265,2.5775000000000006,2.8773692232910677,2.928121344914428,3.8666528496398715,3.828485084194151,7.8675,8.054999999999996,9.49756106008618,10.269944259340512,10.408063589871398
2005-11-30,POMKH,2.51,7.733333333333332,1.0666666666666669,3.135,3.405,3.3,0.8075,3.6,8.383333333333335,6.725,1.9116666666666668,1.4866666666666666,1.26,4.5,3.441875,4.21625,4.208648442159605,3.961585656167864,3.134274109358533,6.442395833333332,7.723958333333331,8.053091483203985,9.885455617530763,11.136988614902988,6.53988063285766,2.6633333333333336,2.620000000000001,2.509544417913188,2.0697065713893856,1.6852651880690188,1.2876827204122412,3.21,2.730000000000001,3.06087773462247,2.6629702064104994,3.402484391659616,1.9713893704867789,5.552499999999999,5.434999999999996,5.115508827292406,4.905141614396029,3.157704841457859,3.737738057732159,5.273124999999999,6.4862499999999965,6.248452809450445,6.397227298755758,7.495055949418041,8.132421118938163,3.355,3.5393750000000024,3.2078143810711155,3.5217277298281924,3.016366667088497,2.1899582235877326,4.19625,5.057499999999996,5.317972584763208,5.295126369324047,6.587057876258707,6.355608784152646,8.18625,8.472499999999998,8.680034794407261,8.20599862688914,6.544575354980218,6.405534496968952,6.41125,7.198749999999993,7.532509211326516,8.035818313497478,8.153760141060536,7.900906315990835,3.7551785714285715,3.755178571428572,3.1830372526444384,3.0360925179303835,2.1793755109390442,2.397749149061011,1.6412499999999999,1.682083333333333,1.6664773442282703,1.7189088145719686,1.2442933470031377,1.2686953029132293,2.125,2.3150000000000004,2.2304215339746403,2.6251115467762274,2.577086930444282,2.574861403528181,7.708749999999999,7.879999999999996,7.498536636051708,8.035724155023182,4.5206734364474785
2006-02-28,POMRB,1.385,4.148333333333333,1.91,3.1750000000000003,4.56,2.22,2.3974999999999995,2.38,5.513333333333333,2.85,3.68,1.22,1.71,6.5,3.10375,3.77625,3.079189065295763,2.608266965290639,2.3062129255082198,6.2898749999999986,7.041041666666664,6.491188223255724,9.239974671546051,7.590570777783108,6.650221682893418,2.63875,2.6683333333333343,2.269726650747913,1.7847581309724558,2.0437956356339746,2.815125830763862,3.1399999999999997,3.273750000000001,3.106526640773482,2.6783378905529407,1.317048396021654,3.0588575863951597,5.144374999999999,5.651249999999996,4.893305296375443,4.767070610553747,3.0715506486245983,3.934149041979245,4.34875,5.778749999999996,4.637071685670267,5.025498034530771,4.875201844393668,5.642636889842569,3.30875,3.4025000000000025,2.883688628642669,3.1263872381691127,2.284887764385475,1.3867438057960548,3.4799999999999995,4.677499999999996,4.142783550857924,4.095996304294365,3.949538973838531,3.919477947988937,7.986666666666667,8.400833333333333,7.41335420997769,7.308120464981604,6.507149695508077,6.677629092924106,6.074999999999999,6.5862499999999935,5.659505526795909,7.124800788259313,6.430354971025467,6.3279063234273565,3.7551785714285715,3.755178571428572,3.3818223515866634,3.2425797563081287,3.432211137650411,3.285210389458255,1.716458333333333,1.6262499999999995,1.4878864065369621,1.2398738149018866,1.4188091456380256,1.4525226483544151,2.0637499999999998,2.2150000000000007,2.0222529203847843,2.446958222051808,1.755145622726129,1.8046979903401492,7.7475000000000005,7.854999999999995,7.099121981631024,7.081744379940685,5.217367198120264
2006-05-31,PREMON,2.43,6.758333333333334,3.723333333333333,4.575,5.4,4.55,4.7725,1.9,7.666666666666668,5.955,4.605714285714286,1.9833333333333327,2.26,7.65,3.1331249999999993,3.1075,2.8195134391774577,4.112572781534958,3.8016864008377604,6.795999999999999,5.843749999999998,6.598046267286768,8.98392650266104,10.780879607405815,9.405531628537977,2.68375,2.658333333333334,2.8511693237820808,2.1415918863622796,3.4296282243886447,2.01466447016005,2.841875,3.146250000000001,3.6939159844640894,2.8706322625574727,3.9061033275524055,2.838126925426133,4.859375,5.453749999999995,5.095983177825266,4.92262464726871,6.730027949601237,4.307643872606154,4.191875,4.7674999999999965,4.60224301140216,4.798408012944842,5.479574208303929,4.90541734653112,3.729375,3.3075000000000028,3.639213177185601,3.570445548559521,3.992138617487391,4.338462591009844,3.3762499999999998,3.7149999999999954,3.245670130514754,3.1786516521585044,4.523667603992145,4.293979429424798,7.610000000000001,7.971666666666666,7.514679192653281,7.248553018491212,9.87793665345582,9.468869592777668,6.011875,6.236249999999994,5.777703316077545,6.973152090859455,6.176091538294717,5.606518633528117,3.7551785714285715,3.755178571428572,3.8713791252377123,3.5948825450432915,4.587067651586952,5.160168793239492,1.7275,1.6562499999999996,1.6860651772555104,1.870925968188746,1.9446079196402903,1.8580548991536898,2.08625,2.0350000000000006,2.1173517522308707,2.3934524702848794,2.654664000983347,2.5000600504458665,7.476249999999999,7.562499999999995,7.319473188978614,8.07664835147159,7.416946827332093
2006-08-31,MONSOON,6.0749999999999975,8.303999999999998,3.776666666666667,1.65,5.975,5.65,5.2625,5.1,10.443333333333333,8.125,4.823333333333333,2.4166666666666665,3.14,13.08,3.385,3.0999999999999988,4.121708063506474,4.688640163140711,4.2993105188011445,7.084958333333333,6.735999999999998,7.28042776037206,8.94387829128428,8.50644827224134,8.227928331251945,2.74125,2.6191666666666675,3.2213682609359156,2.5229164470924146,3.8653997828061586,3.3111830623266005,2.600625,3.1337500000000014,2.8763495906784535,2.682782770710371,3.94313308559931,3.580389574460036,4.86125,4.834999999999995,5.44758990669516,5.259195775727917,6.912310585473677,6.551573001199403,4.891249999999999,3.929999999999996,5.021345806841296,4.985395392809776,5.877241108079614,5.208054028946221,4.445,3.3100000000000023,4.28852790631136,4.045166422776063,4.677223932097967,4.004837450264688,3.4225,3.2449999999999948,3.987402078308852,3.9115567425586377,3.8998414616287795,3.526686651375569,7.110833333333334,8.001666666666667,8.686140848925302,8.175431539638149,9.740774084681643,9.228646484054256,6.1975,5.913749999999995,6.7166219896465265,7.264294376302247,8.28320385561953,6.9093990492394886,3.7551785714285715,3.755178571428572,4.252160808475961,3.9707735254107597,4.790666168142048,4.326828474819182,1.6845833333333333,1.776666666666666,1.9783057730199727,2.7070764079265297,2.1077509885638537,2.1136759740941793,2.03375,2.0925000000000007,2.5264110513385223,2.505270469253205,3.1881204511179244,3.0415370714119754,6.951250000000001,7.932499999999994,9.623683913387168,10.35254108261216,9.261337141095371
2006-11-30,POMKH,2.775,8.213333333333333,1.5833333333333333,0.8,3.6,5.395,4.1625000000000005,4.65,5.25,7.51,1.9116666666666668,1.0933333333333333,1.21,0.85,3.9193749999999996,3.166249999999999,3.583024838103884,2.6696658531941395,2.5793984319645418,7.784374999999999,6.855999999999999,7.653589989556568,8.897541232745548,9.869751406372755,7.98464045205545,2.839583333333333,2.7483333333333344,2.5661542898948824,2.201221405889463,1.3771503701772119,1.3488916494136174,2.6756249999999997,2.5500000000000016,2.045809754407072,2.4079897441929594,3.505906658457072,4.457990008341217,4.924375,4.883749999999995,4.708553944017096,4.7906622467930315,2.960881524571987,3.2027411274653605,5.588749999999999,4.453749999999996,5.1708074841047775,5.038128826771554,4.307294425274046,3.603187744247096,4.8862499999999995,4.148750000000002,4.238116743786817,4.052204475661528,1.8128126909980402,2.6554193773135415,3.5874999999999995,3.5074999999999954,4.2524412469853115,4.176633430594316,4.128372522135738,3.2863605503880824,7.2595833333333335,7.218333333333334,7.311684509355182,7.279685314418298,6.760782453765915,6.921129449465472,6.6206249999999995,6.109999999999994,7.033973193787915,7.384966426334074,6.93211442551053,7.057381661514267,3.7551785714285715,3.7551785714285715,3.315963151752243,3.8267119011292867,2.2010803168422033,2.437454879569911,1.7083333333333333,1.6783333333333328,1.624316797145317,1.5718945013995862,1.405395990837194,1.5087626082464665,2.0912499999999996,2.0800000000000005,1.9998466308031133,2.258711800771072,2.1481892108638205,1.9701535288001817,7.416250000000001,7.019999999999994,6.114210348032301,7.240469683831147,4.857972459494749
