Date,Season,Karimpur-i,Shantipur,Kaliganj,Hanskhali,Krishnaganj,Krishnanagari,Krishnanagar-ii,Tehata-i,Ranaghati & Ii,Haringhata,Tehata-ii,Chakdah,Chapra,Navadwip,Karimpur-ii,Nakashipara,Karimpur-i_Trend,Karimpur-i_SMA,Karimpur-i_EWMA,Karimpur-i_DES,Karimpur-i_TES,Karimpur-i_ARIMA,Shantipur_Trend,Shantipur_SMA,Shantipur_EWMA,Shantipur_DES,Shantipur_TES,Shantipur_ARIMA,Kaliganj_Trend,Kaliganj_SMA,Kaliganj_EWMA,Kaliganj_DES,Kaliganj_TES,Kaliganj_ARIMA,Hanskhali_Trend,Hanskhali_SMA,Hanskhali_EWMA,Hanskhali_DES,Hanskhali_TES,Hanskhali_ARIMA,Krishnaganj_Trend,Krishnaganj_SMA,Krishnaganj_EWMA,Krishnaganj_DES,Krishnaganj_TES,Krishnaganj_ARIMA,Krishnanagari_Trend,Krishnanagari_SMA,Krishnanagari_EWMA,Krishnanagari_DES,Krishnanagari_TES,Krishnanagari_ARIMA,Krishnanagar-ii_Trend,Krishnanagar-ii_SMA,Krishnanagar-ii_EWMA,Krishnanagar-ii_DES,Krishnanagar-ii_TES,Krishnanagar-ii_ARIMA,Tehata-i_Trend,Tehata-i_SMA,Tehata-i_EWMA,Tehata-i_DES,Tehata-i_TES,Tehata-i_ARIMA,Ranaghati & Ii_Trend,Ranaghati & Ii_SMA,Ranaghati & Ii_EWMA,Ranaghati & Ii_DES,Ranaghati & Ii_TES,Ranaghati & Ii_ARIMA,Haringhata_Trend,Haringhata_SMA,Haringhata_EWMA,Haringhata_DES,Haringhata_TES,Haringhata_ARIMA,Tehata-ii_Trend,Tehata-ii_SMA,Tehata-ii_EWMA,Tehata-ii_DES,Tehata-ii_TES,Tehata-ii_ARIMA,Chakdah_Trend,Chakdah_SMA,Chakdah_EWMA,Chakdah_DES,Chakdah_TES,Chakdah_ARIMA,Chapra_Trend,Chapra_SMA,Chapra_EWMA,Chapra_DES,Chapra_TES,Chapra_ARIMA,Navadwip_Trend,Navadwip_SMA,Navadwip_EWMA,Navadwip_DES,Navadwip_TES,Navadwip_ARIMA,Karimpur-ii_Trend,Karimpur-ii_SMA,Karimpur-ii_EWMA,Karimpur-ii_DES,Karimpur-ii_TES,Karimpur-ii_ARIMA,Nakashipara_Trend,Nakashipara_SMA,Nakashipara_EWMA,Nakashipara_DES,Nakashipara_TES,Nakashipara_ARIMA
2002-02-28,POMRB,2.46,4.0,2.9766666666666666,3.32,5.025,2.41,4.41,1.98,4.52,3.35,2.71,4.25,3.34,2.7,4.033333333333334,2.723333333333333,2.935,2.7674999999999996,2.5118607579584635,3.540504605098131,2.6773388638892635,2.9403152868410984,3.9677083333333334,4.18,3.9734331364377944,4.08710466592149,4.339983845662548,4.286705496072972,2.5954166666666674,2.75875,2.70293438130839,2.87997829951428,2.8274372363579046,2.9504590529360204,3.4790625000000004,3.750416666666668,3.467953840473757,3.973922851726688,4.139264840778703,4.398866655933487,5.228750000000002,5.356562500000001,5.032516172828665,4.9750198638833,5.766892698192318,5.711028377105847,2.34625,2.4025000000000003,2.2297848616148106,2.538232456932652,2.559668027247575,2.578284456527877,4.13375,4.252500000000001,4.054987210249904,4.750501638845277,4.226352294145524,3.9253424206864063,1.985,2.2625000000000006,1.9306346292169476,2.550105403460536,3.1483662094011535,2.6069706027909185,4.58875,4.682499999999999,4.413061046342705,4.642115965952846,4.127830329661239,4.234541562391248,3.6487499999999997,3.724999999999998,3.392957828628975,3.455095056874036,4.153941143333154,4.556992265421218,3.136875,3.2224999999999993,2.852126132856509,2.8850146764401057,5.099798755069797,5.07813531295198,4.625256127450981,4.6250903799019625,4.298167405230261,4.956944219686377,4.73599756464153,4.520512108258378,3.405779761904762,3.535916666666667,3.2609533318647204,3.5354995730677192,3.731592373808794,3.684177196409787,2.9355,2.9525000000000006,2.782679738853142,2.81971058787889,3.9296459278596334,4.034333101664882,3.733333333333334,4.126666666666667,3.8140622920237446,3.841949504118398,3.9367761122416716,4.070143385740575,2.72375,3.098333333333334,2.7957865416187735,3.0166154985442284,3.33303661318551,3.283810331122039
2002-05-31,PREMON,4.94,4.5600000000000005,3.8100000000000014,4.9525,7.65,3.71,4.76,3.66,5.355,5.38,5.58,5.967499999999999,5.336,4.4700000000000015,4.926666666666667,3.87,3.0768750000000002,2.8599999999999994,3.4831164547750784,3.5543207985894885,3.9891816668849645,4.188364334319835,3.8760416666666666,4.0600000000000005,4.208059881862677,4.312551351717633,5.127440024505043,4.958714261152148,2.5656250000000003,2.6175000000000006,3.145760628785035,3.0898900961268767,4.258975090285896,4.074077239042904,3.4274375,3.559375000000002,4.061772304284254,4.127403201753975,5.310101582579904,5.079508887445936,5.134375,5.32,6.0795097036972,6.181071159158794,7.183474061984681,7.066582952546476,2.26,2.435,2.8218709169688863,2.7588323564865527,3.798634387846446,3.5684794147163332,3.9037499999999996,4.305000000000001,4.336992326149943,5.128168688082331,5.365730570743736,4.93466889563641,1.985,2.040000000000001,2.622380777530169,2.6483896351693605,4.068561212177167,3.689636754862233,4.19125,4.824999999999999,4.789836627805624,5.166368456426006,5.514329267843308,5.542374038747401,3.735,3.644999999999998,4.187774697177385,4.215472254616675,5.336216686393213,5.0331298286316795,3.153125,3.16625,3.9432756797139055,3.8617650448642884,5.786674631040837,5.131198455648099,4.734791666666666,4.512803921568629,4.965900443138157,5.114784705181487,5.851764169522627,5.561496512954643,3.3251428571428576,3.4499166666666667,4.090971999118833,4.055472518395042,5.614348266044342,5.440682787055186,3.03825,2.8895000000000013,3.457607843311886,3.3861684509440857,4.74427062779567,4.549226908357287,3.640833333333334,3.7925000000000004,4.259104041880914,4.411418558143769,5.353777126164433,5.34260538577069,2.5841666666666665,2.833333333333334,3.225471924971264,3.271431236457668,4.5753552855417885,4.3329760559977775
2002-08-31,MONSOON,2.575,3.3366666666666664,1.37,2.6,3.7,1.2,2.88,1.01,3.075,3.18,2.08,4.95,2.0585714285714287,2.548,2.8000000000000003,1.67,3.2150000000000003,3.0099999999999993,3.1198698728650474,3.568190890775877,2.681183821236436,2.237798040254705,3.913333333333333,3.875416666666667,3.8595025957842726,4.0143516983354255,3.4554742897415545,3.2992391735887017,2.553750000000001,2.573333333333334,2.435456377271021,2.7345172103783733,1.6894806305227956,1.5359205328148802,3.49425,3.3987500000000024,3.4770633825705524,3.922911117416778,3.016192577804895,2.811057913007921,5.080625,5.1375,5.12770582221832,5.164283234187602,4.239836504823244,4.541365370591096,2.3312500000000003,2.2575,2.173122550181332,2.5392453272562006,1.4833289172793558,1.540877533028035,3.7274999999999996,3.9625000000000004,3.7541953956899654,4.447226862859511,3.4681221954007384,3.403701784810844,2.20875,1.9300000000000008,1.9774284665181012,2.551565637944454,0.6031101957714387,0.9436379521729346,3.8656250000000005,4.352499999999999,4.103901976683375,4.636967837250428,3.7300024383832144,3.6850130763112205,3.8787499999999997,3.6524999999999976,3.7846648183064313,3.8771747643112096,2.7594020613934904,2.814062092106783,3.49,3.1075,3.1979654078283435,3.2532013434559426,1.739222892615968,1.9419573024394736,4.794583333333334,4.737708333333335,4.959540265882894,5.164274509254952,3.660982922244813,3.509371859379744,3.3632857142857144,3.361642857142858,3.278011770899871,3.6670779949670966,1.7803433354548852,1.7277681950034096,3.2107500000000004,2.9815000000000014,3.0937647059871316,3.0857258315852074,2.1570484281826663,1.7517195419812035,3.5875000000000004,3.6741666666666672,3.6754624251285484,3.582751577668229,2.7231223336922707,1.8468459436608957,2.565833333333333,2.614166666666667,2.6032831549827584,2.8290364726715165,2.2232037005477467,1.7594295986921824
2002-11-30,POMKH,2.6,3.61,2.075,2.9520000000000004,4.15,1.73,3.33,1.51,3.17,3.36,2.425,3.76,2.42,2.662,2.67,1.9533333333333327,3.24125,3.1437499999999994,2.9119219237190284,3.582115108584915,2.4064316461443456,2.6476961804074852,4.064583333333333,3.876666666666667,3.7597015574705632,3.852749965434385,3.182237635257899,3.298882884097605,2.5612500000000002,2.5579166666666673,2.2912738263626125,2.5602950944816074,2.415093366441269,2.2590735935193162,3.498,3.456125000000003,3.2670380295423316,3.775815871136605,3.2369516119737805,2.8969846903643646,5.0175,5.1312500000000005,4.736623493330992,4.5719602839750895,4.2099628389554065,4.091196719264623,2.47109375,2.2625,1.995873530108799,2.4210668474630497,1.7782389235956275,1.4667471499009022,3.6175,3.8449999999999998,3.584517237413979,4.073977167723842,2.8973733893198865,2.405289012812249,2.44125,2.040000000000001,1.7904570799108608,2.496543777033874,1.0727198852679227,1.2548775538573502,3.7249999999999996,4.029999999999999,3.7303411860100244,4.164336989615483,3.34061485248018,3.5411749717013628,3.94125,3.817499999999998,3.6147988909838586,3.677140544138201,2.8900651269135107,3.03423160737192,3.8425000000000002,3.19875,2.888779244697006,2.8751462579935496,2.2964778228567218,2.261730316083228,4.936197916666666,4.731875000000001,4.479724159529736,5.087852621742124,3.8736252441135024,4.226612899762477,3.4731785714285714,3.288642857142858,2.9348070625399223,3.3896272766367193,2.673844963268132,2.6965720859217215,3.3405000000000005,3.095000000000001,2.9210588235922788,2.8781424655014596,2.8340420864068028,2.6761879992104465,3.7,3.6075,3.273277455077129,2.9311147054156494,3.009887954487765,3.1527889022672175,2.6766666666666667,2.554166666666667,2.343303226322988,2.521591112802038,2.5988119316024516,2.1827244084422164
2003-02-28,POMRB,3.03,4.293333333333333,2.9433333333333334,3.625,4.62,2.96,3.47,3.33,3.205,3.84,5.04,4.751666666666667,3.937142857142857,3.6260000000000003,3.873333333333333,2.816666666666667,3.2475,3.286249999999999,2.9591531542314167,3.596093666044389,3.1234671936000313,3.0914732701146246,4.320833333333334,3.95,3.973154267815671,3.985057424276421,4.158371275598835,4.200700922997067,2.620416666666667,2.549583333333334,2.552097629150901,2.598606400806936,2.733134815596112,2.900253222068834,3.5336250000000002,3.5323750000000027,3.410222817725399,3.7348153307536895,4.178182506052022,3.9871457055853234,5.161250000000001,5.030000000000001,4.689974095998595,4.386437392167684,5.473897548638582,5.611567281143936,2.5521875000000005,2.4000000000000004,2.381524118065279,2.516513554780801,2.5078437109240186,2.537324420046017,3.7875,3.6099999999999994,3.538710342448388,3.8331999198410847,4.116459320761675,3.8473767792645663,2.6281250000000003,2.377500000000001,2.4062742479465165,2.5747254097908923,2.816435375560296,2.680337502335476,4.00125,3.701249999999999,3.5202047116060147,3.766361281740245,4.050942407906745,4.2379424101695,3.88,3.939999999999998,3.704879334590315,3.7232447488847558,4.244547245773765,4.597353221230441,3.964375,3.78125,3.7492675468182037,3.6769890046635654,4.467560689987043,4.606748017188834,5.0538541666666665,4.857291666666669,4.5885011623845084,5.106608510952165,4.890483419297681,4.433350079869453,3.5091071428571423,3.4379285714285723,3.335741380381096,3.5237677712040134,3.370873844299386,3.3945340334613134,3.3700000000000006,3.326500000000001,3.2030352941553675,3.11515558016239,3.913158058960421,3.799303348636189,3.86,3.5675,3.5132998063796106,3.2235023370073153,3.9130651008702877,3.941276630620739,2.97,2.5775000000000006,2.5326486024604593,2.521426388459231,3.385896835456421,3.3028441061485383
2003-05-31,PREMON,4.58,5.476666666666668,3.9033333333333338,4.6775,7.55,4.2787500000000005,4.82,4.17,5.545,5.39,6.07,6.598749999999999,5.6179999999999986,4.582000000000002,5.986666666666667,4.663333333333334,3.3066666666666666,3.1962499999999983,3.60749189253885,3.610126782982801,4.500105661331524,4.706328999084737,4.47125,4.179166666666667,4.57455922735607,4.583440650775845,5.119322754638585,4.9406965308681094,2.5860416666666666,2.572916666666667,3.092591910823874,2.861298316749177,4.164737661016881,3.9655811709132043,3.559,3.463625000000002,3.9171336906352394,3.8547363819200857,5.349019248745577,5.0628493292788255,5.348125,5.005000000000001,5.833984457599157,5.825564817794119,7.122154669265334,7.1108474529191685,2.6184375,2.5421875000000007,3.1404144708391675,2.8293102933039536,3.8851848248683214,3.8051228878259336,3.925625,3.6249999999999996,4.051226205469033,4.277636712576186,4.976841725063166,4.505399609321582,2.86125,2.505000000000001,3.11176454876791,2.707784008260132,4.393288128576025,4.341644778381909,4.290357142857144,3.7487499999999985,4.330122826963608,4.37178731959466,5.2768482688911185,5.145446730678068,3.7683333333333335,3.942499999999998,4.378927600754189,4.4347636391016945,5.511879631498802,5.33178958214477,4.1065625,3.90375,4.677560528090923,4.877145710870928,5.772262107859115,5.9359409723415215,5.0955208333333335,5.015104166666669,5.392600697430705,5.307543338959433,6.059995498831597,5.780319190364625,3.4296071428571424,3.508428571428572,4.248644828228657,4.093359654221731,5.767181927532502,5.583103129689643,3.3317500000000004,3.3545000000000007,3.754621176493221,3.747418430496983,4.783188416592987,4.565396340390934,3.90275,3.8325000000000005,4.5026465504944335,4.89517010081091,5.3179413870471235,5.175773436286641,3.2116666666666664,2.775833333333334,3.3849224948096093,3.1172317990181275,4.628215507896957,4.339830030637993
2003-08-31,MONSOON,2.985,4.47,1.75,3.16,4.95,1.28,4.18,1.995,5.0950000000000015,2.68,2.5650000000000004,5.26,2.064,2.6719999999999997,3.02,3.223333333333333,3.3414583333333336,3.2987499999999983,3.35849513552331,3.624214650467032,2.7365387757129054,2.169061973145182,4.5008333333333335,4.4625,4.532735536413642,4.6925667497507115,3.7851758442058627,3.6330286050911043,2.3895833333333334,2.6679166666666667,2.5555551464943247,2.6244268749659674,1.6046044042386323,1.5404531196298188,3.5603125,3.6036250000000023,3.614280214381144,3.7463770435081654,3.055110242918186,2.6065187885867025,5.5825,5.317500000000001,5.480390674559494,5.656383593329561,3.9512129154858195,4.342633820369599,2.7559375000000004,2.5621875000000007,2.3962486825035003,2.6136338293181485,1.6807493272228697,1.7285119478233577,4.095625,3.95,4.10273572328142,4.3147593415533425,3.2301032147224427,3.3643622830333717,3.1608333333333336,2.751250000000001,2.665058729260746,2.6773673779731837,1.1247345293546114,0.8971736140098736,4.436183035714286,4.253749999999999,4.6360736961781654,4.731526987894595,3.5479691571824366,3.4183110301123047,3.7558333333333334,3.817499999999998,3.699356560452513,3.8337809165639833,2.899784630050966,2.974453735562251,4.1537500000000005,4.025,3.832536316854554,4.347104022470391,1.8703218557151997,1.9088194945114405,5.081979166666666,5.092604166666669,5.339560418458423,5.367848573126222,3.934699838578656,4.117002865709548,3.293223214285714,3.509785714285715,3.374786896937194,3.6836873850491645,2.097137081672394,2.07230386747441,3.2969999999999997,3.385500000000001,3.3215727058959326,3.4666716640154425,2.22169939282156,1.9072264786640125,3.9685208333333333,3.8875,3.9095879302966603,4.270142177255953,2.7847758350826006,2.5177635050102785,3.3666666666666667,3.164166666666667,3.320286830219099,3.2195803979313746,2.276063927972345,1.9873606979458893
2003-11-30,POMKH,2.6633333333333336,3.68,1.42,2.5950000000000006,4.395,2.18,3.135,2.39,3.462857142857143,2.966666666666667,3.0775,3.7833333333333337,1.7785714285714287,2.232,2.792,2.333333333333333,3.4,3.314583333333332,3.080430414647319,3.638357490993893,2.6472968219935575,2.8676126145999055,4.439583333333333,4.48,4.191641321848185,4.437932309304579,3.8055017528565696,4.007726532868971,2.2824999999999998,2.5041666666666664,2.101333087896595,2.3325486392679866,2.360181639273436,2.3784159647791157,3.6946874999999997,3.5143750000000025,3.2065681286286867,3.5592328749194073,3.275869278833982,3.202971174716336,5.84125,5.37875,5.046234404735697,5.17485387855237,4.190007346879471,4.43846815074886,2.88359375,2.6746875000000006,2.3097492095021,2.560716767146998,1.9486613878427659,1.5911907528476754,4.383125,3.9012500000000006,3.7156414339688517,3.8454559663415804,3.1762768455566133,3.1960446688229966,3.6425,2.9712500000000013,2.5550352375564476,2.6770378294196897,1.744795137627757,2.0878148990919168,4.5115625,4.3269642857142845,4.166787074849756,4.367133352432175,3.4442029677006767,4.028301593236476,3.9545833333333333,3.7191666666666645,3.4062806029381747,3.4745427595329006,2.894068748070828,2.981886100520317,4.1190625,4.188125,3.530521790112732,4.016118037465531,2.406208704311631,2.475042033928258,4.986614583333333,5.098437500000003,4.717069584408387,5.273379664584809,4.152958979668312,4.187520572838239,3.1622678571428566,3.349428571428572,2.7363007095908882,3.2269414671417933,2.73704967598121,2.704437171521275,3.3382500000000004,3.2780000000000014,2.8857436235375595,3.0187521036584744,2.8793689402048948,2.7153862613100195,4.003208333333333,3.9179999999999997,3.462552758177996,3.5611081367796382,3.0856284940493763,3.1404268383335983,3.48,3.259166666666667,2.9255054314647926,3.0222068017307024,2.6516721685566194,2.539046941624408
2004-02-29,POMRB,3.245,4.46,2.026666666666667,3.9925,6.25,3.61,5.025,4.846666666666667,4.078749999999999,4.133333333333333,4.765,4.62,3.4875,3.778,4.2775,3.6766666666666663,3.627291666666667,3.368333333333332,3.146258248788391,3.65255552535888,3.2714677664156677,3.1057803792803593,4.41,4.521666666666667,4.298984793108911,4.497078515561058,4.579530851437036,4.3162475582376985,2.3666666666666667,2.275,2.071466519404624,2.2046595221924217,2.6343515919463645,2.579343470923734,3.8625,3.606250000000003,3.520940877177212,3.589095273133377,4.217100171584785,3.9326438719669596,5.77125,5.78625,5.527740642841418,5.709518552388607,5.32330543839613,5.250008773475919,3.318125,2.8371875000000006,2.8298495257012597,2.751177202659409,2.742548178387164,2.8331794541031003,4.5425,4.290000000000001,4.239384860381311,4.363427544574252,4.236085594740247,3.735377764017034,4.1589583333333335,3.350416666666668,3.471687809200535,2.8517959482267354,3.5666848397475635,3.0515367596473535,4.4303125,4.545401785714285,4.1315722449098535,4.274407625809478,4.179080235625939,3.7394997046916036,4.126666666666666,3.7924999999999978,3.697101695096238,3.6903893706414763,4.16393208074124,4.347758569944996,4.26375,4.119375000000001,4.024313074067639,4.408459722577683,4.705508917681784,4.8583112629229355,4.8689583333333335,5.065520833333336,4.678241750645032,5.2586025051392955,5.130186903979345,4.530133245866663,3.255767857142857,3.237017857142858,3.036780425754533,3.249546020195263,3.214357988455831,3.2581028302554493,3.5599375,3.3160000000000007,3.2426461741225356,3.277250810465565,3.9434978541194172,3.789632393966671,4.1438749999999995,4.019041666666666,3.788531654906798,3.9054720520800625,3.992921037934924,3.975116774329458,3.635416666666667,3.474166666666667,3.225969925545542,3.2484266683056244,3.4387570746669978,3.073113993313444
2004-05-31,PREMON,4.833333333333333,4.82,3.963333333333333,5.385,7.99,4.65,5.565,6.506666666666668,5.274285714285715,6.6866666666666665,6.0675,5.967499999999999,5.02,4.76,5.86,4.71,3.871666666666667,3.4316666666666653,3.821088282606368,3.666808975936729,4.683152765336247,4.763465046805346,4.428333333333334,4.3575,4.5073908758653465,4.678642295281622,5.447517377310034,5.282981734186913,2.5174999999999996,2.2899999999999996,2.8282132449761077,2.5340513110619485,4.003880706522517,3.4776092110232115,3.948125,3.7831250000000023,4.266564526306327,3.8306580462906346,5.387936915379737,5.052148861001493,5.635625,5.896249999999999,6.512644385704851,7.076517246566415,7.457180945564357,7.60550485524865,3.8400000000000003,2.9300000000000006,3.557909715420756,3.1067474054485147,4.215376323117158,4.183318300231344,4.6518749999999995,4.476250000000001,4.769630916228787,5.0276122482748296,5.578891749101331,5.304232514576447,4.423333333333335,3.9345833333333347,4.685679352186988,3.1337103416312897,5.258393899715587,5.288898187766935,4.337901785714285,4.477723214285714,4.5886576326601975,4.671870475159753,5.501697981787836,5.674186283334925,4.14375,4.1166666666666645,4.89292768372441,5.00591607224466,5.5109023347073105,5.451378022759991,4.368125,4.11875,4.841587844440584,5.305022178639354,5.9301545857753375,5.8220306825989265,4.824375,4.9077083333333364,5.193945050387019,5.375562522922887,6.242208869103496,5.951249367445527,3.5106964285714284,3.087517857142858,3.83006825545272,3.676690122486633,5.334393796332542,5.245721319184195,3.826875,3.3605,3.849587704473521,3.9369856003721253,4.8190666857361535,4.590243433835471,4.345625,3.9873749999999992,4.617118992944079,5.204897264755728,5.426649099600448,5.516648318487507,3.8658333333333332,3.485833333333334,3.819581955327325,3.7832107522874807,4.6810757534466525,4.533162376123563
2004-08-31,MONSOON,4.55,4.89,2.3633333333333333,3.795,3.95,4.385,4.71,3.7900000000000014,4.715714285714285,2.76,3.725,4.95,3.41,4.2675,4.272,4.42,3.9681249999999992,3.822916666666665,4.112652969563821,3.6811180459805777,2.9563516944836783,2.582267038987677,4.370416666666667,4.4625,4.660434525519207,4.849106853704355,3.7536056940255658,3.619825932016827,2.697916666666667,2.443333333333333,2.6422612803189978,2.489293699567663,1.4520652043597517,1.591586417767838,3.93625,3.9418750000000022,4.077938715783796,3.829284036474236,3.0940279117942424,3.057449461736619,5.725833333333333,5.646249999999999,5.487586631422911,6.017312163172892,4.446997497055141,4.398507567298477,3.9768749999999997,3.706250000000001,3.8887458292524535,3.394880152889907,2.0203812220235733,1.83228382708442,4.661250000000001,4.6087500000000015,4.745778549737272,5.1071848923954235,3.8801981919986104,3.9267493718180084,4.349375000000001,4.383333333333335,4.327407611312194,3.20406181243294,2.6373553002160124,2.367127196793202,4.288266369047619,4.382901785714284,4.6394802938818325,4.784833290438318,3.7085402406461627,3.772582795087163,4.208333333333333,4.136666666666665,4.039756610234646,4.334207932613861,3.1751598241421797,3.4445237050026356,4.365625,4.40875,4.39495270666435,5.015650610146639,2.107668095457032,2.115447682127949,4.851458333333333,4.830208333333337,5.096367030232211,5.385211953106147,3.990984664273221,4.301071216121141,3.6520625,3.424017857142858,3.6620409532716325,3.6517960181723215,1.5994924455877815,1.7212871000831957,3.9208749999999997,3.7593749999999995,4.016752622684113,4.283547507808826,2.284255385166402,2.0457872057738182,4.4171875,4.300375,4.4790713957664465,5.128679858093851,2.8725438496081317,2.5682983894874094,3.9830208333333337,3.785000000000001,4.059749173196395,4.172843940339812,2.328924175173757,2.2561810879097015
2004-11-30,POMKH,3.0533333333333332,3.4066666666666667,2.013333333333333,2.645,4.31,3.25,3.48,2.71,3.1028571428571428,3.023333333333333,2.7525,3.736666666666667,2.472,2.772,3.1540000000000004,2.98,4.06125,3.9204166666666653,3.688925115071626,3.6954829441086985,3.5707596463224567,3.6910681161254324,4.385833333333333,4.394166666666667,4.158927381978192,4.393461182094922,3.9388878602277644,4.044807584493483,3.1341666666666663,2.5916666666666663,2.390690101524732,2.3701873064327157,2.2557943514000844,2.4284099838328146,3.8759375,3.954375000000002,3.504763229470278,3.6560592304575805,3.3147869497076208,3.1766425137409313,5.907916666666667,5.624999999999999,5.016551978853746,5.261821333982083,4.374162688013522,4.10652563152879,4.045625,3.973750000000001,3.633247497551472,3.4664581693320953,2.924121911661478,3.044770806988737,4.695,4.695000000000002,4.239467129842363,4.547552998820606,3.786008349343834,3.519202420467596,4.215833333333334,4.463333333333335,3.6804445667873162,3.1929665219156433,3.3076365043399942,2.931135134100189,4.235059523809524,4.292901785714284,4.024831033471957,4.222574839061549,3.5347502900469423,3.8585090250926033,4.19625,4.150833333333331,3.6331872994741206,3.8808023102664255,3.1278359024655797,3.1172812151563214,4.45625,4.327500000000001,3.73797162399861,4.286558724483362,2.6940770511126066,2.9791638379773744,5.042187500000001,4.81854166666667,4.552486884805994,5.268409009539927,4.1525409262702215,4.007305473806144,3.7610357142857147,3.5973750000000013,3.1860245719629794,3.381279932782663,3.0278289432692764,2.8998137118884966,3.991625,3.8943749999999993,3.5188515736104673,3.892348532473776,2.936165970280595,2.7776912070320536,4.39275,4.390874999999999,3.949042837459868,4.2673197124938955,3.276970509665447,3.6091908156456363,4.029375,3.946666666666668,3.6278495039178367,4.036065683985187,2.7045324208055446,3.0108831307504724
2005-02-28,POMRB,3.6266666666666665,4.2700000000000005,2.876666666666667,3.8475,7.0566666666666675,3.635,4.755,3.9350000000000014,4.041666666666667,4.593333333333333,5.07,4.883333333333334,3.925,3.99,4.488,3.9675,4.045416666666667,4.015833333333331,3.664021735709642,3.7099039025554634,3.915883110941558,3.36467070851268,4.370833333333333,4.346666666666667,4.203356429186915,4.3237150715027335,4.564344435156814,4.216915125083388,3.4091666666666667,2.8041666666666663,2.5850807275815058,2.4566825819765157,2.576675994771897,2.714971852100193,3.839375,3.9181250000000016,3.641857937682167,3.668138217096389,4.256017842495948,4.033117154048105,6.273333333333334,5.826666666666666,5.832597853978915,6.05184667868457,5.6410199368862015,5.608064280022601,4.0843750000000005,3.9800000000000004,3.6339484985308834,3.5916487907269894,3.739745738855209,3.5218539934135284,4.72375,4.627500000000001,4.445680277905417,4.683832109554431,4.756841828577672,4.20600990648299,4.1920833333333345,4.235416666666668,3.7822667400723904,3.269874195884602,4.847925317623672,3.6279390303062153,4.179940476190477,4.2836309523809515,4.03156528674984,4.101898030761735,4.211187952876022,3.8786598584295278,4.35375,4.265833333333331,4.017245713017806,4.181198371486245,4.359983064677401,4.431456346885044,4.4634374999999995,4.4037500000000005,4.270782974399166,4.60112709265851,4.837508224440166,4.606877327438719,5.277500000000001,4.884375000000003,4.68482546421693,5.264045784548135,5.122609314097128,4.539062867154537,3.665071428571429,3.7067500000000013,3.4816147431777873,3.5065440239143038,3.928174189112463,3.9153837921303385,3.9126875,3.9473749999999987,3.7073109441662804,4.022001936354656,4.029268110247903,3.9519187448190767,4.400500000000001,4.443499999999999,4.164625702475921,4.36958009846641,4.199445362988773,4.190161341080989,3.858541666666666,4.019375000000002,3.7637097023507016,4.178001431489897,3.4916173317866104,3.6279873285306086
2005-05-31,PREMON,5.196666666666667,5.133333333333333,6.6033333333333335,5.0475,8.639999999999999,5.175000000000002,6.105,6.3500000000000005,4.885714285714286,6.13,6.4875,7.23,5.4542857142857155,5.114,5.454,4.79,3.93875,4.106666666666665,4.277079708092452,3.7243811470074406,5.190127686941028,4.975129020383772,4.362916666666666,4.425,4.575347190845482,4.609720870275759,5.368472456347884,4.926009528012225,3.3600000000000003,3.464166666666667,4.192381769882237,3.43322310470325,4.010995862008586,3.9584103156943957,3.8659375000000002,3.8337500000000015,4.204114762609301,3.8618398523426,5.4268545856745405,5.186953625985376,6.751666666666666,5.989166666666666,6.955558712387349,7.573164395967266,7.758814741125109,7.915189905086119,3.9956250000000004,4.11125,4.250369099118531,3.968089980947058,4.9890408797143175,4.364455770979428,4.800625,4.762500000000001,5.1094081667432505,5.425606529220046,5.833877765181754,5.313601759429734,4.21375,4.196250000000002,4.8093600440434345,3.51397747982418,5.8467156126284845,5.292767975403791,4.201785714285714,4.1864880952380945,4.373224886335619,4.347245338536229,5.524831064250523,5.525090276130353,4.671250000000001,4.126666666666664,4.862347427810683,5.0957510171525655,5.7631651688203664,5.904613542496958,4.4665625,4.508750000000001,5.1574697846395,5.48942629089252,6.093316037796034,6.040275129382892,5.439166666666667,5.200000000000003,5.702895278530159,5.493312953915617,6.276569760483686,5.99055330959464,3.478529761904762,3.8153214285714308,4.270683131620959,4.027428420162786,5.802983378338904,5.537835723187434,3.82525,4.035874999999999,4.269986566499767,4.598046331745796,4.912327868921059,4.777669545296921,4.436625,4.342,4.680375421485552,5.0493146362552075,5.633527114096246,5.672648882405088,3.5806249999999995,4.0393750000000015,4.174225821410421,4.540169625840451,4.733936011717183,4.852948357954082
