Date,Season,Senha,Kuru,Kisko,Lohardaga,Bhandra,Senha_Trend,Senha_SMA,Senha_EWMA,Senha_DES,Senha_TES,Senha_ARIMA,Kuru_Trend,Kuru_SMA,Kuru_EWMA,Kuru_DES,Kuru_TES,Kuru_ARIMA,Kisko_Trend,Kisko_SMA,Kisko_EWMA,Kisko_DES,Kisko_TES,Kisko_ARIMA,Lohardaga_Trend,Lohardaga_SMA,Lohardaga_EWMA,Lohardaga_DES,Lohardaga_TES,Lohardaga_ARIMA,Bhandra_Trend,Bhandra_SMA,Bhandra_EWMA,Bhandra_DES,Bhandra_TES,Bhandra_ARIMA
2008-08-31,MONSOON,2.14,1.14,1.85,1.4,3.723333333333333,3.0925,3.1399999999999997,3.542379191913507,4.773348733478833,3.506142483051916,3.433065435584037,4.199166666666667,3.9249999999999985,3.5297881973812153,4.425741114450327,3.124932733113954,2.2305866779322567,7.071458333333333,7.071458333333337,5.911143012904121,6.673826316142671,2.0883849700485353,1.85,4.645,5.232500000000003,4.3923780841029965,5.313990674058257,2.280596664842391,0.8713100544478936,6.599583333333333,6.218333333333334,5.9749146935764355,5.898019757929337,3.642216885449315,3.7313626352488978
2008-11-30,POMKH,1.6,4.22,7.0074999999999985,3.16,6.25,3.02125,3.0924999999999994,2.765427515148104,4.272317713239832,3.2684819041436595,2.393880931986186,4.3075,4.2333333333333325,3.8058729184287294,4.402326760916787,4.632043521773682,3.31345193006253,7.071458333333332,7.071458333333336,6.349685807742472,6.82593327725929,7.246674503089917,7.0074999999999985,4.42,5.097500000000003,3.899426850461798,4.522382459977607,4.037243314967988,3.2981551006596237,6.523333333333333,6.675833333333333,6.084948816145861,5.912403764264838,4.690952234218022,4.479094414894296
2009-02-28,POMRB,3.06,5.12,8.228333333333332,4.64,6.12,3.17625,3.0924999999999994,2.883256509088863,4.020574642552398,4.496271896266109,3.9760193603750857,4.955,4.164999999999999,4.3315237510572375,4.458325919216774,5.993881540871601,5.576720449650848,7.071458333333332,7.071458333333336,7.101144817978816,7.468859843142063,8.462928405146586,8.228333333333332,4.985,4.192500000000003,4.195656110277079,4.461450656736612,5.359054953908546,4.564666979803328,6.314166666666666,6.5233333333333325,6.098969289687517,5.926822835931941,6.694866955878241,6.596770028685121
2009-05-31,PREMON,5.0,7.32,11.2,9.39,10.0,3.7449999999999997,2.9499999999999993,3.7299539054533177,4.082793477764813,6.168406142639386,5.630174171368312,5.6450000000000005,4.449999999999999,5.526914250634343,4.704299794991358,7.633559081829716,6.906816065037283,7.071458333333333,7.071458333333337,8.740686890787288,9.327749103208292,11.164943237338496,11.2,5.45,4.647500000000003,6.273393666166248,6.537079431989719,8.046167314248397,7.386232018462403,6.0575,6.523333333333333,7.65938157381251,5.941277449872989,9.804434625942458,9.504736240529398
2009-08-31,MONSOON,3.95,5.18,1.85,4.1,2.05,4.3100000000000005,3.402499999999999,3.8179723432719905,3.9933613430834916,2.9400891573337553,2.470163167454736,5.8343750000000005,5.459999999999999,5.388148550380606,4.754921548652837,3.1903986930072152,2.416258113954325,7.071458333333333,7.071458333333337,5.984412134472373,6.913933233317085,1.8362241091219325,1.85,5.675000000000001,5.322500000000003,5.404036199699749,6.03219610937198,2.2203475849633243,2.3375639726730766,6.14375,6.105,5.415628944287506,5.955766537999557,3.725356407363169,3.8146242209396704
2009-11-30,POMKH,4.34,5.7,7.0074999999999985,4.18,5.87,4.797499999999999,4.087499999999999,4.026783405963195,3.9755329536309647,2.9250296629279307,3.168648340141023,5.88875,5.829999999999999,5.5128891302283645,4.848665915437876,4.6975094827888535,4.8425762134223564,7.071458333333332,7.071458333333336,6.393647280683423,6.900531463091561,7.015642024039741,7.0074999999999985,5.63,5.577500000000003,4.914421719819849,5.522864232663764,4.286106017099704,3.8333716497536465,6.2775,6.010000000000001,5.597377366572504,5.970291333291134,5.274164417667809,5.179983721717336
2010-02-28,POMRB,4.84,5.155,8.228333333333332,5.42,7.19,5.132499999999999,4.532499999999999,4.352070043577917,4.042734423461137,4.447669749310373,4.785279234567264,6.21625,5.838749999999999,5.369733478137019,4.890979546907308,6.059347502265093,5.98310613246044,7.071458333333332,7.071458333333336,7.127521701743387,7.414149685302377,8.258163994619999,8.228333333333332,5.748749999999999,5.772500000000003,5.116653031891909,5.556211662752322,5.740641341410078,4.743120727368132,6.7562500000000005,6.277500000000001,6.234426419943503,5.984851678793057,6.556047872818241,6.343548665813694
2010-05-31,PREMON,7.12,7.72,11.2,8.25,10.0,5.075,5.062499999999999,5.45924202614675,4.465449225561898,6.29724822629966,6.088102701755798,6.778333333333334,5.938749999999999,6.309840086882211,5.155506670175072,7.6990250432263565,6.993606084383794,7.071458333333333,7.071458333333337,8.756513021046032,9.164675508852605,11.22312073819199,11.2,6.02875,5.4875000000000025,6.369991819135146,6.797176649418906,8.826399861596698,7.692637929879128,7.199999999999999,6.2775,7.7406558519661015,5.999447806644752,9.926299017631536,9.618404659428114
2010-08-31,MONSOON,4.51,7.400000000000001,1.85,6.19,5.88,4.89,5.2025,5.07954521568805,4.477688474409628,3.2648681130493578,3.9100841561125868,7.443541666666667,6.4937499999999995,6.745904052129328,5.382806053965624,3.255864654542836,3.116677604176064,7.071458333333333,7.071458333333337,5.9939078126276195,6.715888207178487,1.8687125885099336,1.85,5.970000000000001,6.010000000000003,6.297995091481088,6.94540127660506,2.8927654745546576,2.20043187228136,7.0625,7.234999999999999,6.99639351117966,6.014079127648188,3.2141758380847416,3.1587900285498556
2010-11-30,POMKH,3.32,7.9766666666666675,7.0074999999999985,4.33,5.59,4.7625,4.9475,4.37572712941283,4.306689598148322,3.278032655540035,3.941283342902668,8.13,7.062916666666667,7.238209097944264,5.652481584731139,4.76297544489489,5.763257409442433,7.071458333333332,7.071458333333336,6.399344687576571,6.698916506549209,7.024215620371484,7.0074999999999985,5.79875,6.047500000000003,5.510797054888653,6.192811200019649,4.819621521054226,4.790930331752701,6.96,7.165,6.433836106707796,6.028746101486998,5.5314643763507805,5.674819061160946
2011-02-28,POMRB,4.38,8.200000000000001,8.228333333333332,4.8,6.37,4.539999999999999,4.8325,4.377436277647698,4.303956582078515,4.672951258010741,4.728251017848577,7.825416666666667,7.824166666666667,7.622925458766559,5.932192036830803,6.124813464938205,6.594374020399926,7.337916666666666,7.071458333333336,7.130940145879276,7.227735490189311,8.245450208888576,8.228333333333332,5.0225,5.892500000000004,5.226478232933191,5.691333978638197,6.221082564393891,4.530073849566601,6.4487499999999995,6.96,6.408301664024677,6.043448919553299,6.826244921309859,6.673423278319154
2011-05-31,PREMON,6.56,10.166666666666666,11.2,7.5,10.0,4.22875,4.692499999999999,5.250461766588619,4.639421686348231,6.459619638992736,6.4356209676448,6.8341666666666665,8.435833333333333,8.6404219419266,6.375590931855537,7.764491006735304,8.160196241066156,7.604374999999999,7.071458333333337,8.758564087527564,9.004122815411371,11.216910458629153,11.2,4.24875,5.705000000000004,6.1358869397599145,6.391729962968865,9.159598758235859,7.70431300314876,5.875,6.960000000000001,7.8449809984148065,6.058187947457548,10.006929486429849,9.604636899899106
2011-08-31,MONSOON,3.29,2.5166666666666666,3.981666666666667,0.73,1.79,3.8725,4.387499999999999,4.466277059953171,4.461636947626236,3.3597149595780236,3.6264085567300244,6.138958333333333,7.214999999999999,6.190919831822627,6.130099237164029,3.3213306187892138,4.809755258173564,7.594583333333332,7.604375000000003,6.847805119183205,7.436566550616963,1.8663305660064555,1.85,4.0075,4.340000000000003,3.9735321638559484,4.283759519964191,3.720544229133301,2.929191006332366,5.6375,5.937500000000001,5.4229885990488835,6.072962117763162,4.171876911672539,4.408997407515929
2011-11-30,POMKH,2.05,4.93,7.0074999999999985,3.6,5.09,3.8950000000000005,4.069999999999999,3.4997662359719026,4.099447336879013,3.2467117194709254,3.111426620156701,5.50375,6.453333333333331,5.686551899093576,6.099311778634969,4.828441407765443,4.584673406764743,7.554791666666666,7.604375000000003,6.911683071509922,7.277149958667448,7.271133441307343,7.0074999999999985,3.825,4.157500000000004,3.824119298313569,3.7247926666415205,4.314907822403692,3.10406334397793,5.17125,5.812500000000001,5.28979315942933,6.08777263969975,5.606963290301589,5.446131759548813
2012-02-29,POMRB,2.8,5.685,8.15,3.6,4.97,4.206875,3.675,3.219859741583141,3.8678567284838614,4.520926956664494,4.1855950119509195,5.500703124999999,5.824583333333331,5.685931139456146,6.132190993090379,6.190279426932193,5.898974759725872,7.524791666666667,7.5847916666666695,7.407009842905953,7.618084338066697,8.486158109272514,8.228333333333332,4.0825,3.8575000000000044,3.734471578988141,3.363319296026421,5.470389108351923,5.4242335814505225,5.2353125,5.4625,5.161875895657598,6.102619268080097,6.727562704976758,6.480911123971669
2012-05-31,PREMON,8.32,7.6,10.96,7.24,7.67,4.38375,4.115,5.259915844949885,4.499198363974689,6.166669991535247,5.702308229021242,6.002656249999999,5.1829166666666655,6.451558683673688,6.329317820554623,7.829956968028561,7.703718317105666,7.524791666666666,7.52479166666667,8.828205905743573,9.131126028815988,11.440825123976184,11.2,4.4887500000000005,3.792500000000004,5.136682947392885,4.667859435260792,8.243778345429634,7.4325265379487355,5.631875,4.880000000000001,6.165125537394559,6.117502366225717,10.060277555465477,9.546906124875209
2012-08-31,MONSOON,4.025,5.058958333333333,3.981666666666667,3.05,4.6325,4.643750000000001,4.29875,4.765949506969931,4.453816262530906,3.2620225270124954,3.889271481338179,6.387447916666666,5.818489583333332,5.894518543537545,6.2941300658951755,3.3867965792950514,3.5267798055795865,7.524791666666666,7.52479166666667,6.889590210112811,7.456681142134908,3.9606766969260487,3.9816666666666665,4.92,4.372500000000004,4.302009768435731,4.083547551482336,2.5907038878622792,3.0200186014118513,5.785625,5.590625000000001,5.552075322436735,6.132421463018772,3.421637849555307,3.2459532387826604
2012-11-30,POMKH,2.73,6.403333333333332,7.0074999999999985,4.53,5.42,4.449375000000001,4.46875,3.9515697041819586,4.208743024575165,3.2287137404712607,3.1178241798177253,6.674322916666666,6.1868229166666655,6.09804445945586,6.3744756083693535,4.893907368968907,5.503244025793664,7.524791666666666,7.524791666666669,6.936754126067687,7.224099574410005,7.004729373197222,7.0074999999999985,5.25,4.605000000000004,4.393205861061439,4.195175608235246,3.8728405877689487,3.9538584852320584,5.839375,5.6731250000000015,5.499245193462041,6.147377019619186,5.487736407432747,5.424373092707016
2013-02-28,POMRB,4.2,7.29,8.15,6.12,5.87,3.864375,4.81875,4.050941822509175,4.196140331572332,4.570760618379306,4.0265953038164835,6.679765625,6.588072916666666,6.574826675673516,6.52717265608616,6.255745388509174,6.353035859499959,7.524791666666667,7.524791666666669,7.422052475640612,7.518131923648745,8.174116911767973,8.15,5.1025,5.235000000000004,5.0839235166368635,4.987871634734427,4.970829557649091,4.994434340552632,6.0265625,5.898125000000002,5.6475471160772255,6.162369091996379,6.188566713553245,5.828184284850105
2013-05-31,PREMON,5.365,8.29,10.96,7.36,7.2,3.605,4.08,4.576565093505506,4.3644536549718,6.348743732297338,6.940987348402697,6.326875,6.760572916666666,7.26089600540411,6.760348072886025,7.895422930033261,8.215848274582903,7.524791666666666,7.524791666666669,8.837231485384368,8.999859195925524,11.026859810125616,10.96,4.7406250000000005,5.265000000000004,5.994354109982119,6.240321263798561,8.212882137935772,8.01081526601251,6.20375,5.780625000000002,6.268528269646335,6.177397855100397,9.307196271431348,8.655125426214205
2013-08-31,MONSOON,2.3,4.4125,3.981666666666667,1.75,6.6,3.415,3.64875,3.6659390561033036,4.059073090001765,3.1422423330138014,3.0882624896883435,5.716874999999999,6.598958333333333,6.121537603242466,6.642158393573494,3.452262541510005,4.084541083507719,7.524791666666666,7.52479166666667,6.895005557897288,7.324162215655637,4.0385343545310155,3.981666666666667,4.2575,4.940000000000004,4.296612465989271,4.8690340738238795,2.822356919374627,2.4452010915111657,6.2325,6.272500000000003,6.401116961787801,6.192463210014699,3.887037942368048,3.8931163648075517
2013-11-30,POMKH,2.38,4.226666666666667,7.0074999999999985,2.935,4.87,3.169375,3.5612500000000002,3.151563433661982,3.7793924636864333,2.9513265387534715,2.645726851624047,5.195208333333333,6.054791666666667,5.363589228612146,6.506936062838789,4.959373330985345,5.472923886823152,7.524791666666666,7.524791666666669,6.940003334738371,7.1047380658273385,7.05648250479185,7.0074999999999985,3.84875,4.541250000000003,3.7519674795935627,4.1292231136715944,3.9731910045913708,3.6472515007872564,6.27875,6.135000000000003,5.788670177072681,6.2075651356721036,5.520510046523416,5.524328903255063
2014-02-28,POMRB,3.03,4.586666666666667,8.15,3.85,6.65,3.5324999999999998,3.2687500000000007,3.1029380601971894,3.615024156057336,4.282344147427793,4.205520958067629,5.198229166666667,5.378958333333333,5.052820203833955,6.403771096556637,6.321211349901173,5.812531973731366,7.524791666666667,7.524791666666669,7.424002000843023,7.419188963926876,8.194184166306789,8.15,3.94625,3.9737500000000034,3.7911804877561375,3.892143845052464,4.950305388320199,4.775099199134693,5.935,6.330000000000003,6.133202106243608,6.222704063879534,6.136469405431634,5.814031274655425
2014-05-31,PREMON,4.57,6.82,10.96,6.359999999999999,6.79,3.96875,3.0700000000000007,3.689762836118314,3.6980288074910477,5.970572698475032,5.4248025858106885,5.609999999999999,5.011458333333334,5.759692122300373,6.496558993812766,7.960888890653056,7.316592220546616,7.524791666666666,7.524791666666669,8.838401200505814,8.924851895150733,11.004167816691167,10.96,4.663124999999999,3.7237500000000034,4.818708292653683,4.78382863607331,7.594429934139482,7.423829388233106,6.021249999999999,6.227500000000004,6.395921263746165,6.237879924788735,8.649898431204722,7.975368405495746
2014-08-31,MONSOON,6.0,5.906666666666666,3.981666666666667,3.53,4.26,3.9175000000000004,3.995,4.613857701670989,4.0044529656899,2.718183756486803,2.469909104666273,6.122916666666667,5.385,5.81848194004689,6.503669463241313,3.5177285017204567,3.6724882811313857,7.524791666666666,7.52479166666667,6.895707386970155,7.2729016767868595,4.02501948724139,3.981666666666667,5.448124999999999,4.168750000000004,4.30322497559221,4.375978370245573,2.079832660776514,2.4513457681725157,6.5375,5.642500000000004,5.541552758247699,6.25309254783945,4.860688529056089,5.074879072819543
2014-11-30,POMKH,2.17,6.026666666666666,7.0074999999999985,6.89,7.9,3.5725,3.9425,3.6363146210025934,3.7195807182848935,2.92206359970623,3.7276600147608043,5.922083333333333,5.835,5.9017558306948015,6.518248295043532,5.024839291552738,5.7292963125343235,7.627291666666666,7.524791666666669,6.940424432182093,7.074465959091023,7.049443343474426,7.0074999999999985,5.3,5.157500000000004,5.337934985355326,5.451239882599914,3.480285424713655,4.332859642834615,6.4,6.400000000000003,6.484931654948619,6.268342624956605,5.356096327324801,5.143244748499704
2015-02-28,POMRB,2.83,6.8900000000000015,8.15,6.175,7.75,2.75375,3.8925000000000005,3.3137887726015562,3.5491255884269055,4.2356014718464206,3.701092588099371,5.0687500000000005,6.410833333333334,6.297053498416881,6.605372324128609,6.386677310923533,6.1759308560046655,8.019583333333333,7.524791666666669,7.4242546593092555,7.406508443409821,8.190255140370388,8.15,4.699375,5.738750000000004,5.672760991213195,6.068201100657572,4.943772325148886,5.657021168745834,6.16625,6.6750000000000025,6.990958992969171,6.283629877524575,6.365920519584787,6.301617937232745
2015-05-31,PREMON,2.01,2.91,11.78,2.85,4.59,2.2204166666666665,3.2525000000000004,2.7922732635609337,3.268637811452722,5.908754484333803,5.401826963051988,4.81125,5.433333333333334,4.942232099050129,6.338738634321951,8.026354852301118,7.984074318925653,8.305937499999999,7.729791666666669,9.166552795585552,9.295537754048894,10.9987864567575,10.96,4.341874999999999,4.8612500000000045,4.543656594727917,5.111944653439569,7.865957469055969,7.187474403739577,6.22,6.125000000000003,6.0305753957815025,6.298954102386581,8.07627630992879,7.455283821476199
2015-08-31,MONSOON,2.01,2.99,6.3,2.2350000000000003,4.59,2.2245833333333334,2.2550000000000003,2.47936395813656,3.0105428931633935,2.413177122862446,2.890908149581124,5.138333333333334,4.7041666666666675,4.161339259430077,6.085718042229731,3.5831944623510714,2.8186637007320714,8.3025,8.309375000000001,8.019931677351332,8.548353144841073,4.114514538328174,3.981666666666667,4.093125,4.537500000000004,3.6201939568367503,4.014661261552069,2.389101488590738,1.0260190293559432,6.1590625,6.207500000000003,5.454345237468901,6.314315698164151,4.713132512406132,4.657798882178602
2015-11-30,POMKH,1.893333333333333,6.883333333333334,6.98,5.324999999999998,8.0,2.7245833333333334,2.1858333333333335,2.2449517082152695,2.75994828816805,2.2548487398970174,1.9449122658151239,6.050833333333333,4.918333333333334,5.2501368889913795,6.1796429023733745,5.090305251337323,4.809884316455845,8.328333333333333,8.3025,7.603959006410799,8.093952844366516,7.406775286287087,7.0074999999999985,4.555625,4.146250000000004,4.30211637410205,4.367238405921408,3.924223255765013,4.957981351096649,6.561875,6.2325000000000035,6.4726071424813405,6.329715088854264,6.272544315432241,6.327573278070089
2016-02-29,POMRB,3.14,8.65,8.15,5.75,7.1625,3.015833333333333,2.2633333333333336,2.602971024929162,2.720732069507635,3.5968212277849707,3.4400490565514734,6.932083333333335,5.358333333333334,6.610082133394828,6.423882013169197,6.4521432709147994,6.593122721685148,8.354166666666666,8.3025,7.822375403846479,8.158448130364903,8.53628611389981,8.15,5.032499999999999,4.040000000000004,4.88126982446123,4.887079959201056,4.80414891226949,5.408488070048998,6.976875000000001,6.085625000000004,6.748564285488804,6.345151952014445,6.889930446800859,6.892732109698203
2016-05-31,PREMON,5.7,8.450000000000001,11.986666666666665,6.975,8.4,2.7841666666666667,3.1858333333333335,3.8417826149574976,3.0830575564059544,5.353235158036081,4.473646241671626,6.733333333333333,6.743333333333335,7.3460492800368975,6.641472727822392,8.091820812641618,7.578352835365522,8.314791666666666,8.354166666666666,9.488091908974553,9.862258797218109,12.067254433698984,11.78,4.59375,5.071250000000003,5.718761894676738,5.882856524283677,6.678612205716709,6.5035458749773944,6.765625,7.0381250000000035,7.4091385712932825,6.360626581575632,6.952352966352507,6.169673217697785
2016-08-31,MONSOON,0.65,4.5,6.3,1.925,4.1,2.7175000000000002,2.8458333333333337,2.565069568974499,2.678044425898937,2.2627043150591644,2.872498464966359,5.997916666666668,7.120833333333335,6.2076295680221385,6.504310132241639,3.648660424285258,4.723228786446331,8.285208333333333,8.354166666666666,8.212855145384731,8.86760221296556,6.3630343851866655,6.3,3.95,4.993750000000003,4.201257136806042,4.58434510440339,2.556189930082619,2.7640437051210345,6.507812499999999,6.915625000000003,6.085483142775969,6.376138529104708,4.727162453736915,4.857420515122119
2016-11-30,POMKH,1.4,3.783333333333333,6.665,2.125,6.8,2.7125,2.7225000000000006,2.099041741384699,2.4156682129466573,1.985541145259901,1.7637862591853901,5.6875,6.345833333333335,5.237911074146616,6.306886302931186,5.155771213716504,5.728909839835896,8.371666666666666,8.275416666666665,7.593713087230839,8.08844370761406,7.0707225293201645,6.98,3.6624999999999996,4.193750000000003,3.370754282083625,3.5661509397391846,4.308890648168361,4.331534778778548,6.362500000000001,6.615625000000003,6.371289885665581,6.391688568901062,6.912739122552955,6.987232930656641
2017-02-28,POMRB,3.1,5.866666666666667,8.228333333333332,3.8,6.3,2.68125,2.7125000000000004,2.4994250448308195,2.431534108677673,3.302670341151121,3.2803917202066692,5.469583333333333,5.650000000000002,5.489413311154637,6.296335360155123,6.517609232434465,5.96296693430217,8.448333333333332,8.294999999999998,7.847561185671836,8.063305688865807,8.228309490628394,8.15,3.671875,3.7062500000000034,3.542452569250175,3.4313716659192055,4.7222249193071,4.522574201414418,6.0625,6.400000000000002,6.342773931399348,6.40727648149725,7.037850016095825,6.915036574106182
2017-05-31,PREMON,5.7,8.75,12.6,6.625,8.1,2.7125,2.7125000000000004,3.779655026898492,2.8535364563189773,5.080381496841483,5.47709546018427,5.243333333333333,5.725000000000001,6.793647986692783,6.53697076145725,8.157286773342522,6.816051566506625,8.487708333333332,8.448333333333332,9.748536711403101,9.943266549262885,12.06737493240497,11.986666666666665,3.8156250000000003,3.6187500000000035,4.775471541550106,4.573877590622056,6.25937528531105,6.205196923703005,5.512499999999999,6.325000000000003,7.045664358839609,6.422902583763475,7.49787162491174,7.048403442138699
2017-08-31,MONSOON,0.4,2.4566666666666666,6.3,2.35,2.0,2.8375000000000004,2.6500000000000004,2.4277930161390953,2.4637201244891127,2.0133400369044465,2.2783900512969057,5.2716666666666665,5.214166666666668,5.058855458682336,6.218670512108108,3.714126385060581,4.796526092741598,8.527083333333334,8.448333333333332,8.369122026841861,8.870543917211476,6.444117205319683,6.3,3.958125,3.725000000000003,3.8052829249300633,3.795055890931953,1.9604221220179072,2.9827299285086952,5.43125,5.8000000000000025,5.027398615303765,6.438566197687529,4.5706486932094235,4.567537659306408
2017-11-30,POMKH,1.9,4.016666666666667,6.98,2.85,4.5,2.9,2.7750000000000004,2.216675809683457,2.323680345018666,1.733489833970768,1.4847873011148442,5.152083333333333,5.272500000000001,4.641979941876068,6.046271005121274,5.221237173868057,4.668673718721914,8.502083333333333,8.527083333333332,7.813473216105116,8.169321858452927,6.836464127797963,6.665000000000001,4.031874999999999,3.9062500000000036,3.423169754958038,3.342370503004589,3.549359914553383,4.1740879801738435,5.65625,5.225000000000002,4.816439169182259,6.454268254222342,6.930285524696049,6.755593348430278
2018-02-28,POMRB,3.6,5.859999999999999,8.228333333333332,4.215,7.95,2.915625,2.9000000000000004,2.770005485810074,2.4541122727067624,3.1210795138626746,3.3456941164577643,5.161041666666667,5.270833333333334,5.129187965125641,6.039908552366585,6.583075192646847,6.015404979495623,8.477083333333333,8.527083333333332,7.979417262996403,8.09065062892724,8.42079947617179,8.228333333333332,4.0271875,4.010000000000003,3.7399018529748225,3.548379760105657,4.308571153719002,4.574235468730413,5.8062499999999995,5.637500000000002,6.069863501509356,6.47000893984984,6.84388384963777,6.4955068110009435
2018-05-31,PREMON,5.7,7.8,12.4,6.8,8.25,3.06875,2.9000000000000004,3.942003291486045,2.9120813941366173,4.963511948762726,5.339402907954956,5.338749999999999,5.033333333333334,6.197512779075384,6.202484678701357,8.22275273356065,7.179309665987222,8.398333333333333,8.477083333333331,9.747650357797841,9.835232906569392,12.71990338486085,12.6,4.125625,4.0537500000000035,4.9639411117848935,4.897302462606174,6.135874866891143,6.295212493403158,6.225,5.6750000000000025,6.941918100905614,6.485788041292393,7.757300521929137,7.507930530013674
2018-08-31,MONSOON,0.525,3.478333333333333,6.3,2.1375,3.05,,2.9312500000000004,2.575201974891627,2.566107826712541,1.907314926641058,2.112172158891836,,5.28875,5.109841000778564,5.982248623009917,3.779592344962346,4.038911576170295,,8.477083333333331,8.368590214678704,8.747616824578492,6.395715910440262,6.3,,4.000625000000003,3.833364667070936,4.067035793578054,1.8750143184981112,2.804493820342045,,5.937500000000003,5.385150860543368,6.501605115361085,3.7565369708240537,3.545738595070487
2018-11-30,POMKH,3.0,4.416666666666667,6.35,3.85,6.8,,3.2062500000000003,2.745121184934976,,1.6495753929056844,1.6574141139022913,,5.388750000000001,4.8325712671338055,,5.2867031340330515,4.882453515301666,,8.31958333333333,7.561154128807223,,7.0453841486558915,6.98,,4.250625000000003,3.8400188002425613,,3.280117654924401,3.6674893345508073,,6.512500000000003,5.951090516326021,,6.163667148250033,5.8154104226765515
