Date,Season,Karauli,Nadoti,Todabhim,Sapotra,Hindaun,Karauli_Trend,Karauli_SMA,Karauli_EWMA,Karauli_DES,Karauli_TES,Karauli_ARIMA,Nadoti_Trend,Nadoti_SMA,Nadoti_EWMA,Nadoti_DES,Nadoti_TES,Nadoti_ARIMA,Todabhim_Trend,Todabhim_SMA,Todabhim_EWMA,Todabhim_DES,Todabhim_TES,Todabhim_ARIMA,Sapotra_Trend,Sapotra_SMA,Sapotra_EWMA,Sapotra_DES,Sapotra_TES,Sapotra_ARIMA,Hindaun_Trend,Hindaun_SMA,Hindaun_EWMA,Hindaun_DES,Hindaun_TES,Hindaun_ARIMA
2008-05-31,PREMON,13.156666666666665,6.775,19.16,20.64,15.933333333333335,12.475479166666666,13.117916666666652,13.443090704528705,13.53018958517033,14.716249320916171,14.985617012505088,8.223333333333333,8.935416666666665,8.706457743514518,8.534512160601063,11.968160341330146,11.554085134767638,21.36,20.736666666666654,20.37430109027541,20.172588598764897,22.041489251868082,22.027960257459384,17.997916666666665,18.17208333333332,18.72337425113887,18.694941349654027,18.48153529630918,14.008558446942363,13.842500000000001,14.364166666666664,14.76414457151976,13.941308059881859,15.087888448074645,14.45804021098052
2008-08-31,MONSOON,11.894,5.669999999999999,21.566666666666666,16.209999999999994,11.133333333333333,12.733041666666665,12.722041666666655,12.823454422717223,12.921194316512466,11.572744075938333,10.253443916190045,8.304583333333333,8.297083333333331,7.491874646108711,7.289137573283258,7.772152547095745,8.204901249817967,20.917499999999997,21.101666666666652,20.851247320831913,20.89722701870578,19.16096530740299,20.331210823929712,18.794791666666665,17.65708333333332,17.71802455068332,18.006981077383355,17.489725528107794,19.29975802106638,13.56625,13.83083333333333,13.311820076245189,13.175119009414765,12.81888853777649,13.22065729379229
2008-11-30,POMKH,12.920000000000002,8.013333333333334,22.506666666666664,22.28,14.043333333333335,13.549458333333334,12.228916666666656,12.862072653630335,12.888312129945431,11.997895287003814,13.792515149929155,9.530833333333334,8.149583333333332,7.70045812099856,7.536358938314421,6.380700550859478,6.843404115193254,20.996666666666666,21.618333333333318,21.513415059165816,21.74487191291475,21.971682515285323,21.062134132878157,19.202083333333334,18.338749999999987,19.542814730409994,19.161424241485477,18.143471545564363,16.404799796418075,12.86375,13.854166666666664,13.604425379080448,13.301737593684683,13.147376370736746,13.022793629115412
2009-02-28,POMRB,14.977999999999998,13.38,17.633333333333333,17.873333333333335,12.003333333333332,14.344375,13.237166666666655,13.708443592178199,13.590307048484453,14.07254006322024,12.100940146633882,11.949583333333333,8.459583333333333,9.972274872599137,9.898343827453624,7.587968588949104,7.605074017738213,21.98083333333333,20.21666666666665,19.961382368832822,19.231953910638886,22.415328738464392,21.916751888492417,19.95208333333333,19.250833333333322,18.87502217157933,18.79942299882196,19.455175790918993,20.277552110589646,12.55875,13.27833333333333,12.963988560781601,12.894881996053787,14.601222274495308,14.08769823568076
2009-05-31,PREMON,15.655,15.345,25.4,20.25,12.616666666666667,15.2916875,13.861749999999986,14.48706615530692,14.281754401480155,15.02580816043359,16.599099949509203,13.371041666666668,10.602083333333333,12.121364923559483,12.079293682042598,12.071636422733294,11.39471524569866,22.631666666666668,21.77666666666665,22.136829421299694,22.76195052685555,19.18651193264813,19.38258566769722,20.70625,19.15333333333332,19.425013302947598,19.184104341070626,19.76505886999938,19.626413834217175,12.517083333333332,12.449166666666663,12.825059803135627,12.730786552544805,14.121794180169296,13.703093553896366
2009-08-31,MONSOON,15.755,16.45,23.2,22.6,12.01,15.154541666666667,14.826999999999986,14.994239693184152,14.763613455790297,12.83732970356507,11.913377315214806,12.629375000000001,13.297083333333333,13.852818954135689,13.799799901141114,12.007488036279035,12.199034428342912,24.16166666666667,22.184999999999985,22.562097652779816,22.91368650083927,21.959733687932054,22.94262257305265,20.78125,20.750833333333322,20.69500798176856,20.104252044186346,18.150106172687305,18.578237516717984,12.519583333333333,12.66833333333333,12.499035881881376,12.45372637581751,10.87032362876003,11.371949662913478
2009-11-30,POMKH,16.637500000000006,8.605,26.08,21.92333333333333,12.833333333333336,13.469583333333334,15.756374999999988,15.651543815910493,15.38505835137964,14.395372989923052,15.281591610788476,12.051874999999999,13.445,11.753691372481413,11.553319671673117,13.809983633635447,14.193586681323708,25.435625,23.07833333333332,23.969258591667888,24.665462049486184,24.04597702906869,23.094892815375708,21.04895833333333,20.661666666666655,21.186338122394467,20.588633552401593,20.93729796047293,24.16210399304906,12.597916666666668,12.36583333333333,12.63275486246216,12.445708114584635,12.362361882621125,12.278658941085164
2010-02-28,POMRB,10.163333333333334,6.855,26.3,18.83,13.233333333333333,10.985208333333336,14.552708333333324,13.456259622879628,13.511345558248841,17.045982379293953,13.89154521285721,10.975000000000001,11.81375,9.794214823488847,9.528181957369325,11.68033679748709,12.00661055685724,25.299861111111113,25.244999999999983,24.901555155000736,25.51040388798334,25.42147651392409,24.860948991141367,21.07645833333333,20.90083333333332,20.243802873436678,20.097564461501428,21.075904008881192,20.235729303281975,12.533333333333333,12.67333333333333,12.87298625081063,12.544782732241574,13.553473702747526,12.9781889334062
2010-05-31,PREMON,6.99,17.25,26.925,21.435,12.013333333333335,8.064270833333335,12.386458333333323,10.869755773727778,11.185617158755273,14.60106910687132,12.173273208244051,9.101875,12.29,12.776528894093309,12.652402473626715,10.982483492935115,10.632445997796387,24.225833333333334,25.626249999999985,25.710933093000442,26.22239226683435,25.711429817834105,25.71232375400653,20.917916666666667,21.19708333333332,20.720281724062005,20.450667979510595,21.138521219558495,19.314301658916193,12.32875,12.522499999999997,12.52912508381971,12.322188815891785,13.985542159631596,13.413205413933145
2010-08-31,MONSOON,4.545,5.9300000000000015,20.588888888888892,21.635,12.096666666666666,5.9279166666666665,9.583958333333323,8.339853464236667,8.823816409311846,8.817122059209805,8.808260737721536,8.4,9.66,10.037917336455987,9.782579415519598,12.379550955145527,12.812723462747496,21.858194444444447,24.973472222222206,23.66211541135582,22.79578963791647,25.376533405222162,26.429770144029753,20.998333333333335,20.955833333333324,21.086169034437205,20.761839195550138,19.453393842971664,21.873673497453815,11.921666666666667,12.544166666666664,12.356141716958494,12.171438121408716,10.626286186210601,11.08052099432689
2010-11-30,POMKH,4.48,4.14,20.098888888888887,21.62,11.11,5.6485,6.54458333333332,6.795912078542001,7.275109350570419,7.238047145416279,8.597481721080296,6.91625,8.54375,7.678750401873591,7.379732945919421,8.866468037922388,9.129806153000082,18.466319444444444,23.47819444444443,22.23682480236905,21.108014655299893,23.71562337495635,22.97417415548782,20.592916666666667,20.879999999999992,21.299701420662323,20.98392905488957,21.395980006240503,21.130683642567483,11.452708333333332,12.11333333333333,11.857685030175094,11.809954365889679,12.227541284292322,12.12254683258118
2011-02-28,POMRB,5.23,5.705,13.34,19.776666666666667,11.7,6.789375,5.311249999999987,6.1695472471252,6.538123142816771,7.706933256664631,6.527759080363949,5.50875,8.256249999999998,6.889250241124155,6.634516120144729,6.97034786577422,7.1230365642224385,16.245833333333334,20.23819444444443,18.67809488142143,16.452695420039596,21.578420787942097,21.27309108271897,19.216979166666665,21.11666666666666,20.690487519064064,20.64292174555126,21.25084670201773,20.35011273922348,10.607083333333332,11.729999999999997,11.794611018105055,11.67679411438445,12.780972234290106,12.27656448289097
2011-05-31,PREMON,9.687999999999999,6.53,12.75,17.244999999999994,9.795,8.026125,5.985749999999987,7.5769283482751195,7.628651982707593,7.184363565752749,6.967141504535149,5.50625,5.576249999999998,6.7455501446744925,6.543809396977818,8.00985145341861,7.961968778926018,14.74861111111111,16.694444444444432,16.30685692885286,14.20413342832555,16.200972989580695,16.579696965512195,17.876041666666666,20.069166666666657,19.312292511438436,19.70500228035865,21.600818297893998,20.319986104300693,9.742812499999998,11.175416666666663,10.994766610863033,11.101016933768676,12.871305398883083,12.317724581800684
2011-08-31,MONSOON,10.973999999999998,5.39,17.0,14.8175,7.55,9.6335,7.592999999999986,8.935757008965071,8.785135074310402,5.813760502537974,9.260351797315156,5.8175,5.441249999999998,6.203330086804696,6.0199424967309705,5.626024235833828,5.829850571690645,13.575625,15.79722222222221,16.584114157311717,15.77884188950932,12.96643868091539,14.313962585155235,17.30739583333333,18.364791666666655,17.51437550686306,18.36160293589467,18.18339023830512,17.097641633495307,9.764375,10.038749999999997,9.61685996651782,10.095028169563447,9.17812032265719,9.743931449587643
2011-11-30,POMKH,7.945,4.66,11.71,17.709999999999994,8.742499999999998,11.548,8.459249999999987,8.539454205379043,8.467816834609499,8.350302792432075,11.013143047908816,6.14,5.571249999999998,5.585998052082817,5.414604315208537,5.145285993763201,5.1475504549187985,13.495,13.69999999999999,14.63446849438703,13.318569231451367,16.789088730915083,15.903082396081311,17.510624999999997,17.387291666666652,17.592625304117835,18.17354399620779,18.0603448146835,14.652336265884513,10.540833333333333,9.446874999999997,9.267115979910692,9.608142147534911,9.504784027621099,9.573194119008281
2012-02-29,POMRB,14.624,7.675,12.345,19.1375,14.24,12.44203298611111,10.807749999999988,10.973272523227426,10.609997761871522,9.845760571533326,5.874110588017041,6.22234375,6.063749999999999,6.421598831249691,6.310356961401089,5.318960702875651,5.336989558188036,13.088125,13.451249999999991,13.718681096632217,12.685750456516928,13.742837255362632,13.422361067468215,17.954765625,17.227499999999985,18.210575182470702,18.42594371403387,17.70134456753435,16.91054326641603,11.196041666666668,10.081874999999997,11.256269587946417,10.60548174405657,10.192944125669946,9.78926744098095
2012-05-31,PREMON,15.61,7.14,13.1,19.51,13.466666666666667,12.98994097222222,12.288249999999987,12.827963513936455,12.340482473618945,12.488836444490492,11.829232206177238,6.280937499999999,6.216249999999999,6.708959298749814,6.608180522906192,8.125784944745488,7.934409202425436,12.591458333333335,13.53874999999999,13.47120865797933,12.870126912460163,12.61772768431768,12.784970163539517,18.03171875,17.79374999999999,18.73034510948242,18.710935395208438,19.134990750425537,18.080839093050564,11.581979166666667,10.999791666666663,12.140428419434517,11.208828587456905,12.211312244080961,11.403973438857825
2012-08-31,MONSOON,12.204263888888885,5.43875,13.395,16.105625,9.12,12.969815972222221,12.59581597222221,12.578483663917428,12.261607929086805,11.387678655268934,11.586846541161048,5.723437499999999,6.228437499999998,6.200875579249889,6.077394543305621,5.983073605731914,6.120056806164438,12.394791666666668,12.637499999999989,13.440725194787598,13.118556215524467,11.828231768842794,12.97134886079273,17.80359375,18.11578124999999,17.680457065689453,17.99015712411479,17.47910449511671,18.462694065559894,11.220833333333331,11.392291666666663,10.93225705166071,10.603330405374914,10.235978242066693,10.366066170058176
2012-11-30,POMKH,11.098,5.08,11.341666666666667,17.0375,10.26,12.417649305555557,13.38406597222221,11.986290198350456,11.821878187143206,12.028956635397622,8.76626813314439,4.7309375,6.333437499999998,5.752525347549933,5.6215333410293855,5.351878144253758,5.311621081134942,12.037916666666668,12.545416666666656,12.601101783539226,12.015334230274373,14.117439752575034,13.221990350190815,17.56203125,17.94765624999999,17.423274239413672,17.720251524729996,18.097940862911287,16.787813622984043,10.570416666666667,11.771666666666663,10.663354230996426,10.41460961537585,10.786767136937817,10.556867424426827
2013-02-28,POMRB,11.31,2.795,11.14,17.985,9.833333333333334,12.648262152777779,12.55556597222221,11.715774119010273,11.612289260846024,13.295056158217932,11.886955029385195,4.01921875,5.113437499999997,4.5695152085299595,4.412714404612434,5.6297008179610275,5.736394421543206,11.381041666666665,12.244166666666656,12.016661070123536,11.44618014109681,12.503007232260867,12.109548803424644,17.154140625,17.65953124999999,17.647964543648204,17.782326835259873,17.47453362526455,17.25759693785033,10.155833333333334,10.669999999999996,10.331345871931187,10.164202203508239,11.701491892195985,11.284698526856738
2013-05-31,PREMON,14.506666666666668,4.08,11.45,18.73,12.670000000000002,13.250479166666668,12.279732638888877,12.832131138072832,12.600280400773435,12.987106934973585,12.901131337674933,3.556875,4.3484374999999975,4.373709125117976,4.243569526973929,5.903323880794569,5.731793080056904,10.755208333333332,11.831666666666655,11.789996642074122,11.395480407066971,11.399549182316207,11.53594204624892,16.4890625,17.46453124999999,18.080778726188925,18.03051104677794,18.563495932575364,17.862640795729085,9.526666666666667,10.47083333333333,11.266807523158715,10.682323913258621,11.352414476415515,10.826527715256056
2013-08-31,MONSOON,15.1525,2.805,9.79,13.6225,6.6000000000000005,14.586666666666668,13.016791666666656,13.760278682843698,13.465545542947062,11.187122217712732,12.509013854539386,3.517500000000001,3.6899999999999977,3.746225475070786,3.6184416360745084,3.3518741738803097,3.4986754526774697,10.694166666666666,10.930416666666655,10.989997985244473,10.40079807355021,10.341618409702203,11.485096809495738,15.998750000000001,16.84374999999999,16.297467235713356,16.818759421664385,16.829971971843054,17.4047988241338,9.33,9.84083333333333,9.40008451389523,9.581125163859035,9.33415737555967,9.552397904724572
2013-11-30,POMKH,12.9675,4.0150000000000015,9.94,14.2,7.746666666666666,15.401333333333337,13.484166666666656,13.443167209706218,13.256688338843349,13.202311143288426,11.291639895791079,3.973750000000001,3.423749999999998,3.853735285042472,3.7564863686158314,2.7194339711482187,2.689896930387391,10.930208333333333,10.579999999999988,10.569998791146684,10.082330375764219,11.31396556566144,10.482239624216009,15.41625,16.13437499999999,15.458480341428013,16.09539245108045,16.76591419777931,13.744755441214444,9.459583333333333,9.212499999999997,8.738717375003805,9.005295871270821,9.272987632691553,9.193258874727793
2014-02-28,POMRB,20.130000000000006,3.545,12.053333333333333,16.9,10.773333333333332,15.487631944444447,15.689166666666658,16.117900325823733,15.638856994377614,14.772159451222127,14.744401381185613,4.939375000000001,3.611249999999998,3.7302411710254835,3.6421587706880088,3.7622056336352108,3.734307606962659,11.078958333333333,10.808333333333321,11.163332608021344,11.19213471757504,10.570944040812146,10.161438534719432,15.059999999999999,15.863124999999993,16.035088204856805,16.305541642529743,15.58193818217854,14.32148709260061,9.925833333333333,9.447499999999996,9.552563758335616,9.312848519616857,9.761016502464596,9.44450415909615
2014-05-31,PREMON,12.204,6.98,12.425000000000002,15.155,12.766666666666666,16.348638888888892,15.113499999999993,14.55234019549424,14.392461984033828,17.66813236674076,18.68566770299607,5.62875,4.336249999999998,5.03014470261529,4.996048927274608,5.31322685602357,5.035726514835451,11.410208333333335,11.052083333333321,11.667999564812808,11.863721975784738,11.23628076642687,11.280725811973946,15.5815625,14.969374999999992,15.683052922914083,15.982657758645228,16.971611753639642,16.909507910280503,10.492916666666666,9.471666666666662,10.838204921668035,10.062384411596893,10.613696072135731,10.112572174153664
2014-08-31,MONSOON,18.145555555555557,7.63,10.005,14.3475,10.233333333333334,16.32533531746032,15.86176388888888,15.989626339518766,15.675245260478857,12.820957062811656,11.361038915468813,5.922499999999999,5.542499999999998,6.070086821569174,6.049237103153937,4.465025182664443,4.521245293840137,11.792291666666667,11.105833333333322,11.002799738887685,10.718290706548386,10.885936163147743,11.95770401461326,16.1525,15.150624999999991,15.14883175374845,15.527866244099691,14.49966700088864,13.359841991584169,10.407083333333334,10.379999999999995,10.596256286334155,10.026017100623074,8.805705940520959,8.859293965760783
2014-11-30,POMKH,16.8625,4.705,12.375,17.6475,8.65,16.30121924603175,16.83551388888888,16.33877580371126,16.05309819939171,15.429214023993069,14.380766226178494,5.891875000000001,5.714999999999998,5.5240520929415045,5.4501822853884585,5.644053102947078,5.5906359656849105,11.379375,11.714583333333323,11.55167984333261,11.6407495730467,11.653568258580208,10.802440645105747,16.713125,16.012499999999992,16.148299052249072,16.096774132161578,15.573263765343441,14.32784138756092,10.13625,10.60583333333333,9.817753771800493,9.604943974835654,10.390082541831156,10.002779592445412
2015-02-28,POMRB,16.048571428571428,5.205,12.675,18.02,9.183333333333334,16.2770560515873,15.815156746031736,16.222694053655328,16.01117647878363,17.72690224353197,17.43133100819356,5.328125,6.129999999999997,5.396431255764902,5.309798582667635,5.596278972964256,5.549318547376469,10.700625,11.869999999999989,12.001007905999566,12.19372954495713,12.213116613607456,11.732801931552688,16.775937499999998,16.29249999999999,16.896979431349443,16.611823437561714,16.117065582321136,18.234196709659514,10.047916666666666,10.20833333333333,9.56398559641363,9.409728145035665,10.867419135820352,10.428577960624118
2015-05-31,PREMON,16.0925,5.075,8.5,18.52,12.19,15.619017857142858,16.787281746031738,16.1706164321932,15.999530274235426,17.55278632299684,13.688643700055083,5.323124999999999,5.653749999999997,5.267858753458942,5.174712825466109,7.062348384781637,6.857146987491049,10.780624999999999,10.888749999999987,10.600604743599739,9.970126653267316,12.24407233134979,12.290227382185304,16.390520833333333,17.13374999999999,17.546187658809664,17.12247758225121,17.724518712523746,17.215481973109743,10.602916666666665,10.064166666666663,10.614391357848177,10.014228599892606,10.708504714846134,10.327305197182211
2015-08-31,MONSOON,14.06375,5.025,8.5,11.485,10.103333333333332,17.013050595238095,15.766830357142847,15.32786985931592,15.279046625790155,14.452606992410738,17.30034350059838,5.7059375,5.002499999999997,5.170715252075365,5.0757711723590715,4.4308509299123395,4.652678312978213,11.287291666666668,10.512499999999987,9.760362846159843,9.061452339205866,8.827337552582781,10.047844090106981,16.302479166666664,16.41812499999999,15.1217125952858,15.576128130482612,16.225196834906058,17.989870860289138,11.248880208333333,10.031666666666663,10.409968148042239,9.973857612037598,8.620297580349442,8.790523744707198
2015-11-30,POMKH,15.68,7.27,14.52,17.426666666666666,13.22,18.72479166666667,15.471205357142846,15.468721915589551,15.381566654591957,14.567915019653725,12.827295140103086,6.278125,5.643749999999997,6.010429151245219,5.946594151969633,4.355256451139288,4.321222538996535,12.422708333333334,11.048749999999988,11.664217707695904,12.222208980051803,9.9391052795857,9.132104907093401,15.904541666666667,16.362916666666656,16.043694223838145,16.071661477438184,15.590423071884452,12.38531037856139,11.577760416666665,11.174166666666663,11.533980888825344,10.730256865135813,10.138021772683164,9.770279422728704
2016-02-29,POMRB,28.383333333333336,5.7025,14.583333333333336,17.536500000000004,9.781041666666667,18.415052083333332,18.554895833333326,20.634566482687063,19.912107426864665,16.725453782912425,18.178711120490952,6.7325,5.768124999999998,5.887257490747132,5.803106496453098,6.188224179667633,6.107895651302811,13.722708333333333,11.52583333333332,12.831863957950876,13.551010014683307,12.897826436805506,12.319704150503084,15.578604166666668,16.24204166666666,16.640816534302886,16.461782805758396,16.045607415456118,17.30608785756327,11.445572916666668,11.323593749999997,10.832805199961873,10.46827742803906,12.48518759294993,11.808569421952045
2016-05-31,PREMON,17.451666666666668,9.155,15.675,15.82,14.223333333333334,17.452023809523812,18.894687499999993,19.361406556278908,18.997413670738005,22.37031930005684,19.646269937594347,6.5625,6.788124999999998,7.1943544944482785,7.147336030509635,7.60820214819823,7.325158019493909,14.998333333333333,13.31958333333332,13.969118374770526,14.734532350085075,13.68942793910846,13.658917803725354,15.149645833333334,15.567041666666658,16.312489920581733,16.277481973295345,17.499635186728206,17.45625345509464,10.555156250000001,11.831927083333332,12.189016453310458,11.38348255300678,12.02126530202397,11.60197004881721
2016-08-31,MONSOON,10.226666666666668,4.58,11.725,11.5775,7.0125,15.300401785714286,17.93541666666666,15.707510600434011,15.867399791038624,17.761152872424887,17.840125197039747,6.6484375,6.676874999999999,6.148612696668967,6.034753850167264,6.701449762750352,6.889432944980243,15.907291666666667,14.125833333333318,13.071471024862316,12.900613490101874,13.83443402090072,14.851677123029383,14.514062500000001,15.590166666666658,14.41849395234904,14.987145950023859,15.078694184814763,13.402739819814652,9.890026041666669,11.05921875,10.118409871986275,10.296935869041818,10.214232222811585,10.338439504518814
2016-11-30,POMKH,11.812857142857142,6.355,21.5,13.9025,9.1875,14.009620535714285,16.96863095238095,14.149649217403262,14.402655728084177,14.75861237945251,12.124394513324589,6.2425,6.448125,6.231167618001381,6.123950391877061,5.300580276522764,5.387392315481699,15.30875,15.87083333333332,16.442882614917387,17.88642266937941,13.838390272332575,13.001865005329414,14.927750000000001,14.709124999999993,14.212096371409423,14.682973677988802,14.905267816362239,13.290364608721752,9.226979166666666,10.05109375,9.746045923191765,9.981332032189394,9.963273025517566,9.892686116229898
2017-02-28,POMRB,15.0375,7.305,14.875,15.976000000000004,8.492500000000001,15.562842261904763,13.632172619047612,14.504789530441958,14.58957335596628,15.145595921068558,17.711227739731225,5.895625,6.848749999999999,6.660700570800829,6.5683905353632,6.225666971620991,6.157938646944074,14.720624999999998,15.943749999999985,15.815729568950431,16.03681656915345,18.7121881376165,18.029551738701173,16.931500000000003,14.318999999999992,14.917657822845655,15.027054780537911,14.30333535831049,13.768428995373505,9.3421875,9.728958333333333,9.244627553915059,9.558923726843828,10.654784739380723,10.251755431605186
2017-05-31,PREMON,20.47125,4.305,10.595,20.69,10.2075,17.21075892857143,14.387068452380944,16.891373718265175,16.61990506086315,15.656619740373332,12.55553062359146,6.1674999999999995,5.636249999999999,5.718420342480497,5.585613286772057,8.409429039827398,8.189015986648785,14.033125,14.673749999999988,13.72743774137026,12.769791816873955,16.0706955040677,16.163248374922063,18.940770833333335,15.536499999999991,17.226594693707394,16.562045318984364,15.825046652694356,15.225481248242817,10.164062500000002,8.725,9.629776532349036,9.657270112758987,10.534302468715701,10.370676100884255
2017-08-31,MONSOON,19.632857142857144,6.654999999999999,12.1,22.737500000000004,11.95,17.857964285714285,16.738616071428563,17.98796708810196,17.63698581136074,15.294371359949515,14.469418320411918,6.11125,6.154999999999999,6.0930522054882985,5.987742578758364,4.744747283438444,4.915157864163578,13.464375,14.767499999999986,13.076462644822156,12.317745129190206,11.577525158424613,12.868948096064265,19.964291666666668,18.326499999999992,19.430956816224437,18.235856382630715,15.841008323896526,19.03803709933341,10.6415625,9.959374999999998,10.557865919409421,10.177356537252468,7.595258816663878,7.866427019456123
2017-11-30,POMKH,15.589999999999998,6.455,15.625,18.816666666666666,10.825,17.84430282738095,17.68290178571428,17.028780252861175,16.873307576408553,17.472358297131912,17.78639199180754,6.345625,6.179999999999999,6.23783132329298,6.138054576812163,5.311441811245107,5.419364460122599,13.9475,13.298749999999984,14.095877586893293,14.201222951128555,13.217565029538534,12.414021204027568,20.069166666666668,19.555041666666657,19.185240756401328,18.383786907756598,19.53920021567094,23.087356997041653,11.165364583333334,10.368749999999999,10.664719551645653,10.310154502308691,10.335984578891228,10.030006556955739
2018-02-28,POMRB,16.438,6.755,16.2,19.25,10.675,17.067691964285714,18.03302678571428,16.792468151716704,16.67793678224448,18.323333248760644,22.369314390016093,6.5190624999999995,6.042499999999999,6.444698793975787,6.349176032239722,6.280030138112516,6.243999792575286,14.2415625,13.629999999999985,14.937526552135976,15.308272326644499,14.82519005055297,14.313708076944135,19.06729166666667,20.373541666666657,19.211144453840795,18.609425240949378,19.04161406434451,19.180597183519044,11.107760416666666,10.914374999999998,10.668831730987392,10.37944902640848,11.479779766406814,10.82180783600651
2018-05-31,PREMON,18.961458333333333,6.73,13.135000000000002,18.255000000000006,12.215416666666664,16.12730505952381,17.655578869047616,17.660064224363357,17.438529442436277,18.05889606851645,14.635181930618117,6.383125,6.648749999999999,6.5588192763854725,6.461166321264771,8.168849008981056,7.812364764755465,13.92125,14.264999999999986,14.216515931281586,13.9623546699381,15.423651815742883,15.429680567703784,18.062656250000003,19.76479166666666,18.828686672304478,18.502226718992066,20.018095560466744,20.450479457132055,10.564791666666666,11.416354166666665,11.287465705259102,10.824927337329296,11.937565197081529,11.545966335401317
2018-08-31,MONSOON,14.929761904761907,5.6175,11.9125,17.157500000000002,9.48125,,16.479805059523805,16.567943296522778,16.513066780737184,15.98969718108594,14.166699263305528,,6.389374999999998,6.182291565831283,6.066113583353884,5.805031931974247,6.006060852733679,,14.218124999999985,13.29490955876895,12.695074414853385,12.91165568476228,14.072096220690538,,18.369791666666657,18.16021200338269,18.125163536309486,17.566077768481353,18.66490229472746,,10.799166666666665,10.56497942315546,10.49058470114525,9.364747462504578,9.58233822717689
2018-11-30,POMKH,12.77,6.405,13.25,16.359583333333333,8.95,,15.774805059523805,15.048765977913666,,15.812193984575671,13.41898436106445,,6.376874999999998,6.27137493949877,,5.3479590550733604,5.502384928736217,,13.624374999999986,13.276945735261371,,13.60579852469743,12.794430794686502,,17.755520833333325,17.439960535362946,,18.544198999667824,15.721478514959621,,10.330416666666665,9.918987653893275,,10.358449693520699,10.205822278155827
