Date,Season,Kundagol,Hubli,Navalgund,Kalghatgi,Dharwad,Kundagol_Trend,Kundagol_SMA,Kundagol_EWMA,Kundagol_DES,Kundagol_TES,Kundagol_ARIMA,Hubli_Trend,Hubli_SMA,Hubli_EWMA,Hubli_DES,Hubli_TES,Hubli_ARIMA,Navalgund_Trend,Navalgund_SMA,Navalgund_EWMA,Navalgund_DES,Navalgund_TES,Navalgund_ARIMA,Kalghatgi_Trend,Kalghatgi_SMA,Kalghatgi_EWMA,Kalghatgi_DES,Kalghatgi_TES,Kalghatgi_ARIMA,Dharwad_Trend,Dharwad_SMA,Dharwad_EWMA,Dharwad_DES,Dharwad_TES,Dharwad_ARIMA
2008-05-31,PREMON,14.9,5.366666666666667,18.12,10.17,8.041428571428572,16.19875,17.305000000000028,16.783451682455528,16.28235368669876,19.342302871584973,18.53078568929742,5.544479166666667,5.8285416666666725,5.484806011129626,5.330072954954458,6.629295028848014,5.78751876525579,12.118333333333332,12.221666666666673,13.557309486353159,11.982124194060114,11.534995328068518,11.118341460666405,4.3306249999999995,4.405000000000002,6.260150655782006,5.191303434863527,7.488418307265272,7.941293842532995,5.270189844877345,5.3328224206349155,6.468047047719722,6.412047334723463,7.707535992849027,7.542684370327564
2008-08-31,MONSOON,15.87,5.8375,10.196666666666667,0.815,3.1525,18.105,15.472500000000029,16.418071009473316,15.997548349095222,17.711670817705546,18.03375472693348,5.956666666666667,5.306666666666673,5.625883606677776,5.4497184054424395,5.795551915237712,5.57510987001551,12.28125,12.116666666666672,12.213052358478562,11.65729662146397,12.005585094373219,11.731389036039968,4.844374999999999,4.021250000000002,4.082090393469203,4.618098169216519,2.8846940581503002,2.187059590552097,5.657331574675325,5.05789186507936,5.141828228631833,5.230403380103385,4.79251229423382,4.143675199502731
2008-11-30,POMKH,22.52,6.7575,10.203333333333333,3.115,5.847272727272728,20.06,16.925000000000026,18.85884260568399,18.76162323868183,15.44654397207761,17.43709258522977,6.468958333333334,5.782291666666673,6.078530164006667,5.868981720558141,4.26549258879022,5.093274843658664,12.214375,12.120000000000006,11.40916474842047,11.38991998945147,11.45800526556527,11.410932782118161,3.961875,4.640000000000002,3.6952542360815217,4.419134347383902,2.5073683604653594,1.8803373504922138,6.166684253246753,5.48248782467532,5.424006028088191,5.426633195839358,2.7030965698336864,2.662004296809403
2009-02-28,POMRB,23.85,6.5625,11.25,6.095,6.2875000000000005,21.54,19.285000000000025,20.855305563410393,20.924456876461473,17.840482537919822,20.439292900749514,6.8290625,6.131041666666673,6.272118098404,6.087625348320576,6.419766803324084,5.980801600293591,12.213229166666666,12.442500000000006,11.34549884905228,11.348744279447622,11.382746213446058,11.184117809124482,3.185625,5.048750000000002,4.6551525416489135,4.633916999738289,5.21283357283205,5.054130048497609,6.744474431818182,5.83217532467532,5.769403616852915,5.708441506894614,6.256756525316981,6.417150018422005
2009-05-31,PREMON,21.1,8.07,16.295,1.475,10.7175,22.105,20.835000000000022,20.953183338046237,20.946934317498993,22.25652133705645,21.457178607874752,6.625,6.806875000000007,6.9912708590424,6.791806621392768,7.237371010965929,6.196040257742935,12.476666666666667,11.986250000000005,13.325299309431369,12.181613925918219,12.191462587982757,13.149031585707782,3.4118749999999998,2.875000000000002,3.3830915249893483,4.219510807151308,8.305497498025746,9.3134857851956,6.593453733766234,6.501193181818176,7.748642170111749,7.458152001611064,8.859261093054787,8.617117206773948
2009-08-31,MONSOON,21.51,6.015,12.0125,3.3,5.09875,21.19625,22.245000000000022,21.17591000282774,21.141111237663065,21.96101998014574,20.498713106255728,6.160937499999999,6.851250000000007,6.600762515425441,6.525061243392975,7.132102844380065,6.978868238963487,12.445937500000001,12.44020833333334,12.800179585658821,12.134230819278487,12.181331914655674,11.697493044655825,2.9818749999999996,3.496250000000002,3.3498549149936085,4.096768462905931,0.640173093568861,0.20121228927990123,6.006808035714286,6.987755681818176,6.688685302067048,6.590850932125233,6.2681451121823875,5.2674638728973715
2009-11-30,POMKH,21.4,4.9475,10.495,2.44,2.6928571428571435,20.07203125,21.96500000000002,21.265546001696645,21.204061562464723,20.260964367185068,21.491118316331637,5.5275,6.398750000000007,5.939457509255265,5.9534769433515065,5.1990669754284635,5.651292931101869,11.600625,12.513125000000006,11.87810775139529,11.834301328564667,11.951476649363965,11.743878114517656,3.168125,3.327500000000002,2.985912948996165,3.8781954739950737,1.7851120689895943,1.000545515774969,5.794241071428571,6.19915178571428,5.0903540383830865,5.182338175455355,5.591689834540641,5.761741043953163
2010-02-28,POMRB,17.7,4.66,10.7125,3.33,4.74875,19.352812500000002,20.427500000000023,19.839327601017985,19.611829066380977,20.243535422751815,21.306129299620828,5.14925,5.923125000000007,5.427674505553159,5.4599830655162815,6.399460653711624,5.650071063120106,10.523020833333334,12.378750000000005,11.411864650837174,11.623735526306607,11.837123126426798,11.817147781510764,3.54375,2.636250000000002,3.123547769397699,3.8040147018636747,4.505787401713853,6.050810791624761,5.7633407738095235,5.81446428571428,4.953712423029852,5.006748198159373,5.198490052859025,3.7158881144731484
2010-05-31,PREMON,18.25625,4.905,10.07,5.73,10.555714285714282,18.4390625,19.716562500000023,19.206096560610792,18.950624753064915,21.18416256127281,19.165822506518126,5.034125,5.131875000000007,5.218604703331895,5.214427778307203,6.562667412697278,5.765872083207317,10.055104166666666,10.822500000000005,10.875118790502306,11.339265005655008,12.453688872382761,12.869125896002735,3.2825000000000006,3.7000000000000024,4.16612866163862,4.0517924856353975,6.936069145644197,5.284160170295998,6.385520833333332,5.77401785714285,7.194513168103625,6.950652601802297,7.992303999380691,8.17988026154824
2010-08-31,MONSOON,18.6,6.154,9.616666666666667,2.05,5.013333333333334,18.1171875,18.98906250000002,18.963657936366474,18.726263338131417,20.168881518786744,19.426280290812407,4.967874999999999,5.166625000000007,5.592762821999138,5.502625010050778,5.591577900383012,5.367015675946853,9.886666666666667,10.223541666666673,10.37173794096805,11.026205826024865,11.18682501750919,11.444846199185513,3.17125,3.387500000000002,3.3196771969831715,3.7883632024754226,1.081048290238841,1.721604617824369,7.181534226190475,5.752663690476184,6.322041234195509,6.234991629793203,5.036300108715892,5.259635293417703
2010-11-30,POMKH,17.0,3.8875,9.1475,1.6,7.755714285714285,18.238281250000004,17.889062500000023,18.178194761819885,17.895904635500546,18.014598733533425,19.42294077825036,5.2685,4.901625000000006,4.910657693199482,4.8824427358404,4.242475954078889,5.379712719036422,9.901041666666668,9.886666666666674,9.88204276458083,10.68679280247819,10.68549880981833,10.82124793363325,3.5456250000000002,3.177500000000002,2.631806318189903,3.5008541995423013,1.6817546472106581,2.258280960848584,7.098083333333333,7.01837797619047,6.89551045480302,6.747054034449114,4.5438316941753545,4.639979740665987
2011-02-28,POMRB,19.525,5.19,10.7125,3.28,6.0539999999999985,18.025,18.345312500000023,18.71691685709193,18.535028707209815,17.122071027255366,18.133346311162782,5.964875,5.034125000000007,5.022394615919689,4.933872222542625,5.406916602146656,4.590175367708161,9.92125,9.886666666666674,10.214225658748498,10.675135287130406,10.555352465853964,10.635399937254874,3.811875,3.165000000000002,2.8910837909139415,3.4695402897208383,4.165330920223468,4.444805781724588,6.877130952380951,7.344690476190468,6.558906272881812,6.472920661204879,7.971501336249972,7.709794902133286
2011-05-31,PREMON,17.4,6.7799999999999985,10.185,8.775,8.582857142857142,17.96875,18.131250000000023,18.190150114255157,17.965169678839164,20.072623776012556,19.429038199003728,6.5034375,5.502875000000006,5.725436769551813,5.550738618103681,6.09947847642848,5.577462592856082,10.041145833333335,9.915416666666674,10.2025353952491,10.574855471153533,11.42022829688707,10.492386615208169,3.6975000000000002,3.9262500000000022,5.244650274548365,4.157251878736843,6.689100280373442,6.489514641768295,6.545196428571429,6.851476190476184,7.368486620871943,7.192644168605758,10.724250701560848,10.240595298890481
2011-08-31,MONSOON,17.75,9.85,9.663333333333334,1.135,5.218571428571429,17.821875,17.918750000000024,18.014090068553095,17.795712995116688,19.16107570853139,18.435766423025363,6.727499999999999,6.426875000000005,7.375262061731087,7.113583927178814,5.941325885873829,5.975713610747985,10.147708333333334,9.927083333333341,9.986854570482794,10.402317450500028,10.37584912945537,10.340041185138865,3.716875,3.6975000000000025,3.6007901647290192,3.760977768025126,1.8936471795264982,1.9940742755181118,6.226065476190476,6.902785714285708,6.508520543951738,6.46293796097406,4.655872666095984,3.894963112947393
2011-11-30,POMKH,17.4,4.5,10.06,1.6,4.8950000000000005,17.903125,18.018750000000026,17.768454041131857,17.54635864104355,17.07091507480211,18.279515288554443,7.0946875,6.580000000000005,6.225157237038652,6.2287811625758085,5.755642245538168,6.803750715104852,10.238958333333333,10.155208333333341,10.016112742289677,10.327848293118587,10.040669099852488,10.13139153770517,3.5456250000000002,3.697500000000003,2.8004740988374115,3.4770519328298404,1.9383008668607795,2.349309414370979,6.372916666666667,6.1876071428571375,5.863112326371043,5.8801685298575315,5.259922677530943,5.258465605300239
2012-02-29,POMRB,17.95,6.37,10.6525,3.435,6.3616666666666655,18.709687499999998,17.62500000000003,17.841072424679112,17.647327343366186,16.724374154600746,18.41056839497792,7.157117187500001,6.875000000000004,6.283094342223191,6.301641625822805,6.606941012488158,5.123846915426457,10.262819940476192,10.140208333333343,10.270667645373805,10.368099851030458,10.212215318704427,10.496293923618087,3.413489583333333,3.736250000000003,3.0542844593024467,3.469018674527747,4.3393040314884175,4.263120307444137,6.639533730158729,6.264523809523804,6.062534062489291,6.025693546734263,5.551433001785181,4.916416005841878
2012-05-31,PREMON,19.625,8.5375,10.975,7.25,9.45,19.760624999999997,18.181250000000027,18.55464345480747,18.4429709519473,19.19654648505005,18.198353141102526,7.300216517857143,7.3143750000000045,7.1848566053339145,7.150752075768329,7.292540839478384,6.7083684220777755,10.051264880952381,10.337708333333342,10.552400587224284,10.456791047363907,11.131941686072786,10.392087609925207,3.5169791666666663,3.3550000000000035,4.732570675581468,3.9583880141847327,6.85696662160492,7.577484999533729,7.546716269841269,6.481309523809518,7.417520437493574,7.212808345459478,9.689135031556347,9.506262029510804
2012-08-31,MONSOON,21.9775,8.5919375,9.064226190476193,1.6029166666666663,6.484365079365079,21.051875,19.238125000000025,19.923786072884482,19.933970920762707,19.545077166362116,19.096325857320892,8.484045882936508,6.999859375000005,7.747688963200348,7.759675920819936,7.330630814728253,7.618599842888683,9.67482142857143,10.187931547619057,9.957130828525047,10.201770602335513,10.29645280589676,10.349947967793762,3.654479166666667,3.4719791666666704,3.4807090720155474,3.649012081560097,1.5166400236490158,1.2094332731740534,8.822716269841269,6.79775793650793,7.0442582942421765,6.924161556062735,5.282853717809981,5.264432474757784
2012-11-30,POMKH,21.58,6.902857142857143,8.966666666666667,1.96,10.886666666666667,22.26875,20.283125000000027,20.58627164373069,20.61002605334248,19.016667620914188,20.21751760080879,9.95314310515873,7.600573660714291,7.409756235063067,7.553812947983234,6.224515683352876,6.4566017987080695,9.198794642857141,9.914598214285723,9.560945163781696,9.974191065564282,9.860592177450435,10.26220652610047,4.103229166666667,3.5619791666666702,2.8724254432093286,3.426573960039082,1.8332446540395022,1.8331811573552277,9.776900793650793,8.295674603174595,8.581221643211972,8.298061916109276,5.998201808169434,6.909557145812599
2013-02-28,POMRB,24.1,13.437777777777779,8.734285714285713,4.175,10.578,23.3134375,21.820625000000025,21.991762986238413,22.108447913963854,19.577981446672982,20.29853222010592,10.53305716765873,9.367518105158736,9.82096485214895,9.851958690204219,7.748218093792547,6.852812017381216,8.921837797619048,9.43504464285715,9.230281383983304,9.746128798879838,9.85521846463916,10.220000681805226,4.447031249999999,3.74697916666667,3.393455265925597,3.521423226953997,4.38393288171155,4.5302207167561654,10.488359126984125,9.349757936507928,9.379932985927184,9.07023261023902,9.348047461227091,9.289211782891336
2013-05-31,PREMON,23.21,13.2225,9.085,10.1,12.867142857142856,24.2625,22.716875000000023,22.47905779174305,22.57188006699043,23.389596173815196,21.811878175363006,10.388239087301589,10.538768105158736,11.181578911289371,11.390121228642068,10.494332004058077,10.508772429133813,8.709761904761905,8.96254464285715,9.172168830389982,9.617863696428502,10.472499123690868,10.08605032598337,4.347833333333333,4.45947916666667,6.076073159555358,4.374735793127871,7.125410725839065,7.379922016959645,10.131146825396824,10.20404365079364,10.774816934413453,10.37636275539524,13.451792670924075,11.58250309842153
2013-08-31,MONSOON,26.75,8.546249999999999,8.73857142857143,1.5033333333333332,8.75888888888889,24.17125,23.910000000000025,24.18743467504583,24.401027341178157,23.491054493127063,21.84078962200883,9.761284722222221,10.527346230158736,10.127447346773621,10.703505357616963,11.048101104660281,10.658475204972916,8.552232142857143,8.88113095238096,8.998729869662561,9.452303390826081,9.398621400951965,9.485804333984088,4.263270833333333,4.434583333333337,4.246977229066548,3.997927729026138,2.6159952013581096,2.269580626324013,9.156587797619046,10.772674603174593,9.968445716203627,9.759411956757711,9.213874845711405,8.660027061402529
2013-11-30,POMKH,24.4,5.79,7.595714285714287,1.2660000000000002,5.754444444444442,24.026875,24.615000000000027,24.272460805027496,24.408641031075536,23.29849070649801,23.53175051584531,8.8728125,10.24913194444445,8.392468408064174,9.179565377892416,8.633618689176942,7.861756479299484,8.694821428571428,8.538392857142865,8.437523636083252,9.119058236313268,9.073605275307024,9.356183274419225,3.480145833333333,4.261083333333337,3.054586337439929,3.6395437116473546,2.546704145013101,2.7597825660308164,8.36016369047619,9.489619047619037,8.282845207499953,8.299542781563764,9.952583667907067,9.621413188537726
2014-02-28,POMRB,20.55,9.535,8.845,4.1925,7.9137499999999985,24.083750000000002,23.727500000000028,22.7834764830165,22.713533244692115,23.26581346663335,23.075478771796966,8.63109375,9.273437500000004,8.849481044838505,9.494610068258815,8.932812936605243,8.432851644854622,8.761041666666667,8.566071428571437,8.600514181649952,9.058248665902733,8.955103275917335,9.05019124024371,2.7223333333333333,4.265458333333337,3.509751802463957,3.708804410929484,4.644381195028219,4.4819391505769515,7.670243055555554,8.823556547619038,8.13520712449997,8.12762689087285,7.616743996854676,6.613897518356328
2014-05-31,PREMON,25.605,10.0175,10.115,3.8175,9.16,23.466250000000002,24.32625000000003,23.9120858898099,23.97744816016671,24.13643786687645,21.167736977202228,8.805,8.472187500000004,9.316688626903105,9.8855820519574,9.910159159447357,9.948276699963914,8.85217261904762,8.823571428571437,9.206308508989972,9.226210336098342,9.768206137114886,9.105066133301904,2.8306458333333335,2.6948333333333365,3.6328510814783743,3.7202134280427357,7.307662613473222,8.072011824001574,7.3334722222222215,7.896770833333323,8.545124274699983,8.458691580375683,10.786436415629085,10.163352145055883
2014-08-31,MONSOON,24.81,9.8175,8.238333333333335,1.7233333333333334,6.946666666666666,22.82125,23.84125000000003,24.271251533885938,24.348904473824348,24.907601924666047,23.957278794055764,8.614196428571427,8.790000000000004,9.517013176141862,10.074471625027204,9.552724238744776,9.453115519419807,8.964166666666669,8.698511904761915,8.819118438727317,9.042580482781934,9.030303058227396,9.165635879669312,2.7342708333333334,2.7498333333333362,2.869043982220358,3.457667598220297,0.7174732658809129,0.5918539300208767,6.8761979166666665,7.443715277777768,7.905741231486656,7.887239011269186,6.03032076327865,6.2357027584072044
2014-11-30,POMKH,21.4,5.9099999999999975,8.825000000000003,1.9125,4.8725000000000005,21.796875,23.09125000000003,23.122750920331562,23.055560930095865,23.351152723079785,23.330385859542204,8.286205357142858,8.820000000000004,8.074207905685117,8.748795780178586,8.100137199665921,8.232890448027169,8.887291666666666,9.005833333333344,8.821471063236391,8.991590808476925,8.67973087420989,8.75990676303579,2.8852083333333334,2.911458333333336,2.486426389332215,3.2540853914814116,1.3300591111656273,0.6601761779510744,6.503888888888889,7.223229166666658,6.692444738891995,6.786023190214978,6.581503370853942,7.347560774374864
2015-02-28,POMRB,18.39,7.88857142857143,8.511666666666665,2.775,5.137499999999998,19.70375,22.55125000000003,21.229650552198937,20.990112317463268,22.07806959408971,21.512063632198707,8.031830357142857,8.40839285714286,7.999953314839642,8.550042218471821,8.626532603902588,8.432714591406906,8.525416666666668,8.92250000000001,8.6975493046085,8.895597987895068,8.875674384726828,9.06855339540775,3.273229166666667,2.5570833333333365,2.601855833599329,3.189356081873405,4.027416316344218,4.721488222305223,6.718472222222222,6.529166666666658,6.070466843335195,6.173340542630109,6.653456216197371,6.4263757559342505
2015-05-31,PREMON,19.57,9.04,9.833333333333334,6.4425,8.957777777777778,18.002499999999998,21.04250000000003,20.565790331319363,20.332260649435277,22.553631514541625,20.810388951402707,8.393236607142857,8.164017857142861,8.415971988903785,8.831874136407075,9.137938727984482,9.209020057516758,8.184196428571429,8.852083333333344,9.151862916098434,9.043353192625803,9.639589793392444,9.293731673680234,3.5078125,3.2133333333333365,4.138113500159598,3.6102570769741593,6.4330339367029,6.001035493032149,7.362708333333334,6.478611111111102,7.225391217112229,7.133215124296719,8.398207437420663,7.532568807289868
2015-08-31,MONSOON,14.1,8.76,5.625,2.2025,8.865555555555558,17.911875000000002,18.365000000000027,17.979474198791618,17.551072046301297,21.515709866120435,20.787460166066502,9.32225892857143,7.89964285714286,8.55358319334227,8.918746619604743,8.709132611344456,8.97183477728161,7.894434523809524,8.19875000000001,7.74111774965906,8.442357314715531,8.872037151625237,8.920707952289968,3.91,3.3331250000000034,3.363868100095759,3.424440263523671,0.9692506551014004,1.300872899383436,8.527395833333333,6.958333333333325,7.88145695248956,7.716404076742959,5.414657889985204,6.4080252769318475
2015-11-30,POMKH,18.5,9.85875,8.708571428571428,3.31,8.1075,18.023125,17.64000000000003,18.18768451927497,17.904201513225715,16.985651356157476,17.668391180992526,10.218520833333335,8.88683035714286,9.07564991600536,9.380365370895527,7.1821743304185865,7.2885058360221056,7.739642857142858,8.169642857142865,8.128099221224007,8.47540337133592,8.045858822130937,8.592722087674135,4.3434375,3.682500000000003,3.3423208600574554,3.4070276708673806,1.6550250255390395,2.1640080225073497,9.431200396825398,7.767083333333325,7.971874171493736,7.822105958161966,6.664263747085886,6.07050245641632
2016-02-29,POMRB,20.565,11.372,6.3100000000000005,4.595,11.22,18.781250000000004,18.18375000000003,19.138610711564983,19.01609735187336,17.120725527567128,19.157184382197823,10.584770833333334,9.757687500000003,9.994189949603216,10.25927084543787,9.4006188744044,9.911433794206003,8.588434523809523,7.6192261904761995,7.400859532734405,8.090562530424222,8.342043693004461,8.534103003163953,4.981979166666666,4.137500000000004,3.843392516034473,3.5590786181832392,4.697592826332152,4.604543812469826,9.642053571428573,9.287708333333326,9.271124502896242,8.99222919968603,8.446680013279728,8.132319432109488
2016-05-31,PREMON,18.285,12.726666666666668,10.796666666666667,8.09,10.105714285714283,20.228125000000002,17.862500000000026,18.79716642693899,18.646369177202995,20.49441424205233,20.329841370273847,10.486950892857141,10.67935416666667,11.087180636428597,11.373673384123405,10.854003790609188,10.636164345549771,9.410988095238096,7.860059523809532,8.759182386307309,8.543396453748787,8.782820049686537,8.53461993854074,5.716145833333332,4.549375000000004,5.542035509620684,4.145952731514475,7.473297754112717,7.567643322777459,9.537762896825397,9.574692460317452,9.60496041602346,9.348344176715367,12.96017116692209,11.90115108446492
2016-08-31,MONSOON,21.450000000000006,8.003333333333332,11.452,5.663333333333332,9.404444444444444,21.148125,19.700000000000028,19.8582998561634,19.831322913780582,19.7710847951398,18.57232467413883,10.669357142857143,10.490187500000003,9.853641715190491,10.38563237500424,11.110332556465893,11.032211774621004,10.052875,9.316809523809532,9.836309431784386,9.030345733804616,8.367865546305312,7.847707182947239,6.153333333333332,5.414583333333336,5.5905546391057435,4.340316942606489,2.2049622136136753,2.2701953724826365,9.31454861111111,9.709414682539673,9.524754027391854,9.32846764786187,8.878836690462267,8.51812871989192
2016-11-30,POMKH,22.725,9.832857142857142,9.462,5.7225,6.734285714285713,22.281875000000003,20.75625000000003,21.00497991369804,21.071006104550012,18.93649811800818,20.792804562268607,10.814345238095239,10.483714285714289,9.845327886257152,10.36353633292968,8.485453435644542,7.924275656251635,10.435791666666667,9.505166666666675,9.686585659070632,9.090935769203783,8.768188819247705,9.09914113675186,6.2456249999999995,6.017708333333337,5.643332783463446,4.516948025922208,3.6069241845509366,3.586833865750788,9.162093253968253,9.3661111111111,8.408566702149397,8.37006654783584,8.096012930445006,7.488909420832519
2017-02-28,POMRB,23.7,12.857142857142858,10.691666666666665,5.6800000000000015,10.8075,23.506875,21.54000000000003,22.082987948218822,22.21018765816542,19.995642184496724,21.522743851427926,11.661815476190476,10.855000000000004,11.050053874611434,11.46592337079522,10.241774091168956,10.806963725545037,10.22575,10.60058333333334,10.088618062109045,9.352323044867243,9.070398237153837,8.57591363780434,6.3246875,6.288958333333337,5.657999670078068,4.664938854557302,6.797743022565534,6.439363211801678,9.85892609126984,9.2629861111111,9.368140021289637,9.197708788833932,8.722001482421197,8.011898197137025
2017-05-31,PREMON,24.22,12.401428571428573,9.478333333333332,7.743333333333332,9.29857142857143,23.924374999999998,23.02375000000003,22.937792768931295,23.091306433117534,23.475012074511866,21.762615094215768,12.443750000000001,10.773690476190481,11.59060375333829,12.058657303802223,11.919059361168074,12.014128871434782,10.285666666666664,10.271000000000006,9.84450417059876,9.359908408815825,10.218909821975862,9.95196061260707,6.519270833333333,6.20229166666667,6.492133135380174,5.062016741271604,9.24670718883073,8.715295622605389,10.680959821428571,9.061200396825386,9.340312584202355,9.194325480108873,11.502557207246948,10.883431673013936
2017-08-31,MONSOON,25.315,15.108333333333333,11.089999999999998,6.642499999999999,15.78625,23.348750000000003,23.99000000000003,23.88867566135878,24.07926535628925,23.952162021504076,22.688908728034896,12.035416666666666,12.549940476190482,12.997695585336306,13.477905193650892,11.69201356463205,10.993484141419518,10.361666666666665,10.180500000000006,10.342702502359256,9.643119805284678,9.27035671294169,10.041671572294172,6.673958333333333,6.447083333333337,6.552279881228104,5.263915933133576,3.295994515966359,3.3773174955441725,10.436049107142859,10.656651785714276,11.918687550521414,11.489794617015566,8.587289362463592,8.682051148444236
2017-11-30,POMKH,22.2,8.983333333333333,10.303333333333333,6.3,6.92875,22.4678125,23.85875000000003,23.21320539681527,23.267772851475666,22.98914184899334,23.3909712361292,11.75360119047619,12.33755952380953,11.391950684535116,12.1728863040771,11.335149136171173,11.957422884351724,9.952708333333332,10.39083333333334,10.326954834748886,9.742062614619304,9.42571735582191,9.713817784028041,6.778125,6.591458333333336,6.451367928736863,5.394837164451268,4.661950915374306,4.152440548445308,10.217276785714287,10.705267857142848,9.922712530312849,9.825631535101184,10.86663206282231,11.985912234976832
2018-02-28,POMRB,19.62,10.44,10.458333333333334,6.3400000000000025,8.65375,21.8553125,22.83875000000003,21.775923238089163,21.665279426269127,22.188225348216683,22.172309738027568,11.329866071428572,11.733273809523816,11.01117041072107,11.786085339827984,11.805332442852027,11.206889877407404,9.595541666666666,10.332500000000008,10.379506234182664,9.850489187620385,9.763534224551728,10.092324587232483,6.7385937500000015,6.756458333333336,6.406820757242119,5.51383259679971,7.6990708738708555,6.685804465596316,9.868860367063492,10.16683035714285,9.41512751818771,9.368830662383575,10.972311643087277,9.995874941068546
2018-05-31,PREMON,21.2525,12.56404761904762,6.44,7.916666666666666,9.702142857142855,21.25375,22.09687500000003,21.5665539428535,21.47054152516911,23.118820085907732,20.956126828882056,10.706994047619048,11.773928571428577,11.63232129405169,12.293609920009649,12.098615361129868,11.99098761494285,9.612392857142856,9.572916666666675,8.803703740509597,9.249630539775456,10.732566214779162,9.853587638384855,6.286770833333333,6.799791666666669,7.010759121011938,5.822391019864352,10.070360183540796,8.623038227687553,9.3937251984127,10.267723214285706,9.529933653769767,9.447042855751107,10.384612941620668,7.793289974406254
2018-08-31,MONSOON,23.382500000000004,11.555833333333332,11.271,6.152916666666666,12.595347222222225,,21.61375000000003,22.2929323657121,22.29998042709546,22.53490208038459,21.685136219510234,,10.885803571428577,11.601726109764346,12.261652159365848,11.865680958735146,12.07405473700324,,9.618166666666676,9.790622244305759,9.583059571097818,9.095906489235752,9.75448333838381,,6.677395833333335,6.6676221392738295,5.8611038852285064,3.910332729338906,3.9570643489689328,,9.469997519841261,10.75609908115075,10.521864364084067,10.561215974952344,12.071823611906193
2018-11-30,POMKH,19.32,7.5528571428571425,10.257142857142854,3.175,6.3185714285714285,,20.89375000000003,21.10375941942726,,21.362521421885834,22.236784430691714,,10.528184523809529,9.982178523001465,,10.213309993059218,10.27363795196293,,9.606619047619056,9.977230489440597,,9.320126466754074,9.781575355125973,,5.896145833333335,5.270573283564298,,4.920976025145397,4.317311368417453,,9.317452876984119,8.98108802011902,,7.403991854955355,6.98442682848046
