Date,Season,Allahpur,Mohammedpur Deomal,Haldaur(khari Jhalu),Jalilpur,Budhanpur Seohara,Nehtaur,Kiratpur,Noorpur,Najibabad,Afzalgarh,Kotwali,Allahpur_Trend,Allahpur_SMA,Allahpur_EWMA,Allahpur_DES,Allahpur_TES,Allahpur_ARIMA,Mohammedpur Deomal_Trend,Mohammedpur Deomal_SMA,Mohammedpur Deomal_EWMA,Mohammedpur Deomal_DES,Mohammedpur Deomal_TES,Mohammedpur Deomal_ARIMA,Haldaur(khari Jhalu)_Trend,Haldaur(khari Jhalu)_SMA,Haldaur(khari Jhalu)_EWMA,Haldaur(khari Jhalu)_DES,Haldaur(khari Jhalu)_TES,Haldaur(khari Jhalu)_ARIMA,Jalilpur_Trend,Jalilpur_SMA,Jalilpur_EWMA,Jalilpur_DES,Jalilpur_TES,Jalilpur_ARIMA,Budhanpur Seohara_Trend,Budhanpur Seohara_SMA,Budhanpur Seohara_EWMA,Budhanpur Seohara_DES,Budhanpur Seohara_TES,Budhanpur Seohara_ARIMA,Nehtaur_Trend,Nehtaur_SMA,Nehtaur_EWMA,Nehtaur_DES,Nehtaur_TES,Nehtaur_ARIMA,Kiratpur_Trend,Kiratpur_SMA,Kiratpur_EWMA,Kiratpur_DES,Kiratpur_TES,Kiratpur_ARIMA,Noorpur_Trend,Noorpur_SMA,Noorpur_EWMA,Noorpur_DES,Noorpur_TES,Noorpur_ARIMA,Najibabad_Trend,Najibabad_SMA,Najibabad_EWMA,Najibabad_DES,Najibabad_TES,Najibabad_ARIMA,Afzalgarh_Trend,Afzalgarh_SMA,Afzalgarh_EWMA,Afzalgarh_DES,Afzalgarh_TES,Kotwali_Trend,Kotwali_SMA,Kotwali_EWMA,Kotwali_DES,Kotwali_TES,Kotwali_ARIMA
2001-08-31,MONSOON,1.69,9.89,6.4849999999999985,7.996666666666666,2.14,3.62,14.63,4.65,5.17,3.43,4.38,2.7615625,2.4856249999999998,2.4711240351809356,2.5142031590859175,2.561074163694827,2.8289909083365132,10.0971875,9.886875000000002,9.960842688489741,9.916495240824114,10.188991905813719,9.553618061735161,6.720416666666666,6.720416666666667,6.701236939857755,6.767920347878471,6.494826637512627,4.874501277036668,8.67375,7.936666666666667,8.60163855076826,8.64419583166698,8.447828744633195,8.571156175297524,3.2516666666666665,3.251666666666666,3.1046311306013825,3.1892471301963,2.14,2.1322249407659255,3.928125,3.4012499999999974,3.7197669528268467,3.655421436750775,3.3335016634934767,3.903450119448292,16.58083333333333,16.580833333333334,16.360273305988304,16.579103767735752,14.631850440424518,14.62999763935323,5.710625,5.3100000000000005,5.22193340728137,5.0928271791218584,2.9823580890244026,2.463880182285171,5.949375000000001,5.29125,5.166833695549981,5.08353701370772,4.909293978182811,3.790147782683369,3.155,3.1549999999999994,3.493249748533305,5.488533719497754,3.4034733987710433,4.7846093750000005,4.386718749999998,4.440829978427969,4.403871782211035,4.084396626212924,4.478946263600687
2001-11-30,POMKH,3.075,10.04,6.28,7.056666666666668,3.1133333333333333,4.15,15.83,4.85,6.145,2.78,5.23,2.77875,2.7818749999999994,2.7126744211085616,2.6636676311228253,2.1213756121316427,1.7339385772771894,10.145,10.074375000000002,9.992505613093844,9.934751769714584,9.542023435332494,9.8965254105644,6.720416666666666,6.720416666666667,6.532742163914653,6.606658740774925,6.27220393707317,5.500497234497198,8.584166666666667,8.763333333333335,7.983649797127624,8.060436442560391,6.180297439743032,6.425957770443034,3.2516666666666665,3.251666666666666,3.1081120116941627,3.088806009775667,3.1133333333333333,3.102021953296229,4.077500000000001,3.983749999999997,3.891860171696108,3.7432570209855007,3.3292955122026746,3.807593923478117,16.580833333333334,16.580833333333334,16.148163983592983,16.58973311436967,15.881208665541159,15.829997445726754,5.9675,5.410000000000001,5.073160044368822,4.960181042814421,5.020849630198963,5.145876505680528,6.156874999999999,5.882499999999999,5.558100217329988,5.360585844934628,4.636447207509521,4.452227657147404,3.169375,3.1549999999999994,3.2079498491199825,3.5112696531746797,2.7540131364249003,4.8481250000000005,4.774218749999998,4.756497987056781,4.795838493385283,4.290526510658539,4.400762054728562
2002-02-28,POMRB,2.5,10.26,7.206666666666666,9.283333333333333,2.953333333333333,4.5,16.310000000000002,8.545,6.755,1.18,4.865,3.1487499999999997,2.7412499999999995,2.627604652665137,2.598365605981682,2.6637311518714344,3.170587125484249,10.282499999999999,10.120000000000001,10.099503367856306,10.01431034931863,9.848314201986707,10.294343670054428,6.720416666666665,6.720416666666666,6.802311965015459,6.77340949841255,7.207688974485928,5.6098699602927145,8.584166666666667,8.584166666666668,8.503523211609908,8.427403313818921,9.455050009228142,9.558241886108103,3.251666666666667,3.251666666666666,3.046200540349831,2.9336269021576458,2.953333333333333,2.944419480228257,4.2575,3.872499999999997,4.135116103017665,3.9079799895729375,4.003978730813976,3.9233876432810817,16.58083333333333,16.580833333333334,16.212898390155793,16.60036927780336,16.40344266590119,16.519071849336097,6.236249999999999,6.01125,6.461896026621293,6.784953563844007,6.304667499337838,6.203789357288062,6.7006250000000005,6.0162499999999985,6.036860130397993,5.717480605253974,5.078986701061254,5.444218292916239,3.1837500000000003,3.1549999999999994,2.396769909471989,1.2755356629099854,1.1547937447100363,5.106875,4.794999999999998,4.799898792234068,4.803536077503813,5.319940966796996,4.796614286973298
2002-05-31,PREMON,4.0,10.49,6.909999999999998,10.0,4.8,4.86,19.55333333333333,5.65,7.12,5.3450000000000015,5.13,3.484375,2.8162499999999993,3.176562791599082,2.9954510857596772,3.536640137393743,3.833941231174745,10.50125,10.170000000000002,10.255702020713784,10.139453965593642,10.486814829346017,10.35223416164629,6.720416666666666,6.720416666666667,6.845387179009275,6.82778875832142,6.907036371884828,6.119855726241494,8.584166666666667,8.584166666666668,9.102113926965945,9.04783919337212,9.993669837704209,10.33241269654551,3.2516666666666665,3.251666666666666,3.747720324209898,4.2314011220692,4.8,4.785512472423868,4.184166666666667,4.282499999999997,4.425069661810599,4.12834567690194,4.971250905643087,4.118384443900875,16.580833333333334,16.580833333333334,17.54907236742681,16.611012274263075,19.630699026287676,20.470796565334652,6.8512499999999985,5.92375,6.137137615972776,6.76292366657833,6.801946160760345,6.9545801364205415,7.413125000000001,6.2974999999999985,6.470116078238796,6.078194487656945,7.209744213577948,6.353630115468309,3.1837500000000003,3.18375,3.576061945683194,6.7389250027965595,5.283761373018009,5.3374999999999995,4.901249999999997,4.931939275340441,4.941051964772165,5.137818906475123,4.801836846748844
2002-08-31,MONSOON,4.35,10.79,6.4849999999999985,7.996666666666666,2.14,3.42,14.63,7.15,8.395,3.43,6.025,3.5749999999999997,3.4812499999999993,3.645937674959449,3.3761060909441833,2.8030628989447717,3.2891116440838397,10.577499999999999,10.395000000000001,10.46942121242827,10.317516991453369,10.383795220173784,9.457990487527127,6.720416666666666,6.720416666666667,6.701232307405564,6.732332658569759,6.494826678557161,5.12590567537444,8.584166666666667,8.584166666666668,8.659935022846234,8.78779629220677,8.3224120285075,9.527189642932736,3.2516666666666665,3.251666666666666,3.104632194525939,3.193574954727607,2.14,2.1335409782226766,4.213333333333334,4.232499999999997,4.02304179708636,3.849027271697082,3.8767934677461255,4.36918146346149,16.58083333333333,16.580833333333334,16.381443420456087,16.62166207309132,14.696936193077843,14.630002141194662,7.410625,6.54875,6.542282569583666,7.377880430869505,4.597160001722121,4.445164630770698,7.805625,7.103749999999998,7.240069646943278,6.65602310419667,6.0504681113930845,5.19108115850411,3.1837500000000003,3.18375,3.5176371674099167,5.720398149324548,3.4286421959021127,5.4331249999999995,5.312499999999997,5.369163565204264,5.460094158304148,4.549827886722508,4.939563675012901
2002-11-30,POMKH,3.1,10.89,6.28,7.056666666666668,3.1133333333333333,3.7633333333333336,15.83,7.27,8.620000000000001,2.78,5.43,3.5624999999999996,3.4875,3.4275626049756696,3.273073376272489,3.8944049565153835,4.10684981751097,10.560416666666667,10.607500000000002,10.637652727456963,10.471499494339005,9.960616586798453,10.32438722183463,6.720416666666666,6.720416666666667,6.532739384443339,6.577398886184414,6.272203963515638,5.451299952757397,8.584166666666667,8.584166666666668,8.018627680374408,8.174510443284468,6.363767893019473,5.244467065926495,3.2516666666666665,3.251666666666666,3.1081126500488967,3.0921116215912545,3.1133333333333333,3.103936562514805,4.314583333333333,4.135833333333331,3.9191584115851494,3.7603193614837207,3.601922703526666,4.048190513446624,16.580833333333334,16.580833333333334,16.160866052273654,16.632318704920845,15.892078966162902,15.830002316821206,7.689375,7.1537500000000005,6.8333695417502,7.828981657236027,5.613548889906161,5.858824272233308,7.987500000000001,7.722499999999999,7.7920417881659665,7.153906181277788,6.337256168073547,6.4159619847192735,3.1837500000000003,3.18375,3.22258230044595,3.599935960531086,2.777845920827633,5.529375,5.362499999999997,5.393498139122558,5.413928275698255,5.3736073665540705,5.462793947688225
2003-02-28,POMRB,3.2,10.02,7.206666666666666,9.283333333333333,2.953333333333333,5.12,16.310000000000002,10.6,7.42,1.18,5.43,3.309375,3.6624999999999996,3.3365375629854017,3.230619633705407,3.3299402146940866,3.045677740111273,11.129583333333333,10.547500000000001,10.390591636474177,10.31385337905667,10.403811667279635,11.118439384323906,6.720416666666665,6.720416666666666,6.80231029733267,6.750825512253772,7.207688991521181,5.599693260816888,8.584166666666667,8.584166666666668,8.524509941557978,8.510659703504365,9.393931979493242,8.608045110183696,3.251666666666667,3.251666666666666,3.0462009233626715,2.9356544735467396,2.953333333333333,2.945657170543432,4.377916666666667,4.290833333333331,4.39949504695109,4.104903632436559,4.036528585251586,3.95185848384429,16.58083333333333,16.580833333333334,16.22051963136419,16.642982171043368,16.372058263995786,16.11871261496349,7.63875,7.6675,8.34002172505012,9.855686296285656,8.844374372624575,9.425481422694672,8.044375,7.888749999999999,7.64322507289958,7.254848823453221,6.987713355516392,7.5273550078864035,3.1837500000000003,3.18375,2.40554938026757,1.29334460713518,1.176818554810833,5.541875,5.503749999999997,5.408098883473535,5.391324489960738,5.940620171074767,5.412275017027636
2003-05-31,PREMON,3.2,10.593333333333334,6.909999999999998,10.0,4.8,5.05,19.55333333333333,5.825,7.91,5.3450000000000015,5.335000000000001,3.1643749999999997,3.4624999999999995,3.281922537791241,3.200966273458083,4.224245006737487,4.252878974697996,11.673333333333332,10.573333333333334,10.47168831521784,10.378759108227092,10.789866059710228,10.593159337135909,6.720416666666666,6.720416666666667,6.845386178399601,6.811705549173748,6.907036382859591,6.078427193024048,8.584166666666667,8.584166666666668,9.114705964934787,9.101390573438065,9.986239485943978,10.253264450364394,3.2516666666666665,3.251666666666666,3.7477205540176026,4.232135077740677,4.8,4.787524068616061,4.612083333333333,4.338333333333331,4.659697028170654,4.319972157263418,5.217716701775482,4.3468965974958795,16.580833333333334,16.580833333333334,17.553645112151848,16.653652487696355,19.61402851100131,18.713913090607946,7.9825,7.7112500000000015,7.334013035030072,8.873286393262147,7.025835030705071,6.489162991352751,7.790000000000001,8.08625,7.7499350437397485,7.447899112915115,8.784454114217871,7.989673647730042,3.1837500000000003,3.18375,3.5813296281605425,6.670879298223214,5.31727726028852,5.755,5.554999999999997,5.378859330084121,5.332310168138431,5.729343185870448,5.387842941750263
2003-08-31,MONSOON,3.125,15.24,6.4849999999999985,7.996666666666666,2.14,3.736666666666667,14.63,6.57,8.06,3.43,5.919999999999999,3.195,3.1562499999999996,3.2191535226747447,3.1581189030128543,2.5487435162779075,2.77522386241258,12.313333333333333,11.685833333333335,12.379012989130704,11.836565471517495,10.623467202517043,10.180015428602559,6.720416666666666,6.720416666666667,6.70123170703976,6.722133205801063,6.494826685627522,5.113944094560539,8.584166666666667,8.584166666666668,8.667490245627539,8.815812565254353,8.252983415620598,7.987384287265971,3.2516666666666665,3.251666666666666,3.104632332410562,3.1935462464905036,2.14,2.134437814690773,4.731666666666666,4.417499999999999,4.290484883569059,4.074870566645253,4.102697631457243,4.58466970806515,16.58083333333333,16.580833333333334,16.38418706729111,16.664329624233527,14.688562446870074,14.629998040943745,8.39875,7.566250000000002,7.028407821018043,8.206940660772325,7.232840879764406,7.103630775843975,7.59625,8.002500000000001,7.873961026243849,7.631851220699105,7.414435359891982,7.005278148877577,3.1837500000000003,3.18375,3.520797776896326,5.645410752595472,3.43566276349266,6.20625,5.528749999999997,5.5953155980504725,5.598668302448919,4.938959073809944,5.327558735685748
2003-11-30,POMKH,3.165,10.79,6.28,7.056666666666668,3.1133333333333333,5.32,15.83,10.6,6.92,2.78,7.240000000000001,3.324375,3.1725,3.197492113604847,3.1399958804958126,3.025468316035406,2.5912445283220347,13.016666666666667,11.660833333333334,11.743407793478422,11.495341139831073,11.536410307116574,12.73487858791347,6.720416666666666,6.720416666666667,6.532739024223856,6.572176732531151,6.272203968070633,5.267308171283936,8.584166666666667,8.584166666666668,8.023160814043191,8.18296646069756,6.528223158982842,7.048763214274347,3.2516666666666665,3.251666666666666,3.1081127327796705,3.0917066062167504,3.1133333333333333,3.1052413060591935,4.618333333333333,4.806666666666665,4.7022909301414355,4.380073038255991,3.860877410245906,4.297894931826832,16.580833333333334,16.580833333333334,16.162512240374667,16.675013611298873,15.88623571089872,15.829997880256599,8.376875,8.398750000000003,8.457044692610825,9.611885763507637,7.010601941416912,6.910470231994079,8.016875,7.5775000000000015,7.492376615746309,7.505188417971726,7.244946691176903,7.6063909524987245,3.1837500000000003,3.18375,3.224478666137795,3.561208640910976,2.7847343325662903,6.561875,5.9812499999999975,6.253189358830284,6.39529425326049,5.503999984574217,5.596866723744318
2004-02-29,POMRB,3.38,15.24,7.206666666666666,9.283333333333333,2.953333333333333,4.52,16.310000000000002,10.6,7.57,1.18,7.229999999999999,3.425625,3.2175000000000002,3.2704952681629083,3.1907905841236337,3.0523552120095703,3.234439121378884,13.067499999999999,12.965833333333336,13.142044676087053,12.61149232569134,11.44780254262639,12.851335303882152,6.720416666666665,6.720416666666666,6.8023100812009805,6.749690521780902,7.207688994455681,5.439590770747903,8.584166666666667,8.584166666666668,8.527229821759247,8.50432418340078,9.367633349540773,9.274139996993465,3.251666666666667,3.251666666666666,3.0462009730011355,2.935160494745,2.953333333333333,2.9465486828830847,4.515416666666666,4.6566666666666645,4.62937455808486,4.350067877296603,4.768036202360375,4.6435469376663665,16.58083333333333,16.580833333333334,16.2215073442248,16.685704450195345,16.364216460538493,16.486289761524237,8.39125,8.398750000000003,9.314226815566496,10.704305167028918,10.69858332997175,11.848352003316485,8.466875,7.615000000000002,7.523425969447786,7.560639511392118,7.195079317461861,7.692293477410111,3.1837500000000003,3.18375,2.406687199682677,1.2826690772153093,1.1835090829226382,6.6475,6.431249999999997,6.643913615298169,6.7802919940018604,6.950494234436637,6.400564488319182
2004-05-31,PREMON,4.055,11.0,6.909999999999998,10.0,4.8,4.743333333333333,19.55333333333333,5.65,11.125,5.3450000000000015,6.38,3.479375,3.4312500000000004,3.5842971608977447,3.4254841161483607,4.236394474725579,4.1721940038287135,13.62375,13.067500000000003,12.285226805652233,12.097001375001048,13.159087783115378,12.928887503555405,6.720416666666666,6.720416666666667,6.845386048720587,6.813691099258649,6.907036384750105,5.909560899703564,8.584166666666667,8.584166666666668,9.116337893055547,9.084481415497567,9.995299868160227,9.989512247441812,3.2516666666666665,3.251666666666666,3.747720583800681,4.2316615817276695,4.8,4.788973027868812,4.321666666666666,4.579999999999997,4.6749580681842495,4.396245163515514,5.464364951707283,4.601766255670495,16.580833333333334,16.580833333333334,17.554237739868213,16.69640215717165,19.60568650319874,20.326939990042412,8.219375,8.355000000000002,7.848536089339898,8.944481219074913,6.571141541876982,5.792922528454612,8.64625,8.418750000000003,8.96405558166867,8.440027624250947,8.976413803153195,8.118418609827245,3.1837500000000003,3.18375,3.582012319809607,6.695602305068833,5.332297375978341,6.360625,6.692499999999997,6.538348169178901,6.539795199751893,7.15294554562586,6.784148624050949
2004-08-31,MONSOON,3.08,15.24,6.4849999999999985,7.996666666666666,2.14,3.22,14.63,6.86,8.445,3.43,5.5600000000000005,3.46,3.42,3.382578296538647,3.3016606127986843,3.094570563075899,3.437216043558191,13.85375,13.0675,13.467136083391338,13.029054726057037,12.369884132033206,13.991568435748507,6.720416666666666,6.720416666666667,6.7012316292323515,6.726253807577303,6.494826686845461,4.973761557087194,8.584166666666667,8.584166666666668,8.668469402499994,8.793206813648863,8.208554678984154,7.987384287265971,3.2516666666666665,3.251666666666666,3.1046323502804087,3.193206417691723,2.14,2.135083808899101,4.1899999999999995,4.45083333333333,4.09297484091055,3.972739155117162,4.147860049198711,4.6496409271487025,16.58083333333333,16.580833333333334,16.38454264392093,16.707106701592764,14.680553949293353,14.630001805459102,8.011249999999999,8.427500000000002,7.453121653603938,8.001602959932278,7.186588203699673,6.389112105191424,8.78625,8.515000000000002,8.756433349001203,8.486402135361692,8.418266457820053,8.168691384395796,3.1837500000000003,3.18375,3.5212073918857643,5.674441944630186,3.4359813542098783,5.7837499999999995,6.602499999999998,6.147008901507341,6.008184312521325,6.164316442420586,6.535994569601577
2004-11-30,POMKH,3.64,15.24,6.28,7.056666666666668,3.1133333333333333,4.286666666666667,15.83,8.934999999999997,7.9700000000000015,2.78,5.305,3.365625,3.5387500000000003,3.485546977923188,3.380445524367291,3.197194458476867,3.242922270061799,13.527500000000002,14.180000000000001,14.176281650034802,13.675915548471,12.72861254996719,12.635291384668076,6.720416666666666,6.720416666666667,6.532738977539411,6.577535293336028,6.272203968855273,5.554066264978406,8.584166666666667,8.584166666666668,8.023748308166663,8.158937629066212,6.6619296522404,7.048763214274347,3.2516666666666665,3.251666666666666,3.1081127435015787,3.09151246705159,3.1133333333333333,3.1061811170576763,4.1775,4.192499999999997,4.170451571212997,4.001398783171811,3.7014536200305743,4.166169834511953,16.580833333333334,16.580833333333334,16.162725586352558,16.717818114113932,15.87878793759978,15.830001953547857,8.26517857142857,8.01125,8.045872992162362,8.270133447738981,9.812167612943137,10.524179630558699,8.823125000000001,8.777500000000002,8.441860009400722,8.41031637687575,8.082583751412347,8.364822007329785,3.1837500000000003,3.18375,3.224724435131458,3.576606133987818,2.7853067247550634,5.635,6.118749999999998,5.810205340904405,5.619196524559636,5.899227404431439,5.997623698605648
2005-02-28,POMRB,2.75,12.63,7.206666666666666,9.283333333333333,2.953333333333333,4.5,16.310000000000002,10.6,7.64,1.18,4.55,3.1774999999999998,3.3812500000000005,3.1913281867539127,3.172808198783241,3.416108826907133,3.4732107088072484,13.5275,13.527500000000002,13.557768990020882,13.331310176349872,13.673846895406355,15.186711123263073,6.720416666666665,6.720416666666666,6.802310053190313,6.755631147072157,7.207688994961171,5.673474325332589,8.584166666666667,8.584166666666668,8.527582318233332,8.481289156416558,9.353803732350281,9.274139996993465,3.251666666666667,3.251666666666666,3.0462009794342806,2.93508335033048,2.953333333333333,2.94721678863006,4.31125,4.187499999999997,4.302270942727798,4.0847639137084295,4.290384245341652,4.206919042228953,16.58083333333333,16.580833333333334,16.221635351811535,16.72853639604937,16.357077793008322,16.146528593728704,8.482857142857142,8.01125,9.067523795297419,9.369537339197699,10.18284452512978,9.722989940232447,8.881250000000001,8.795000000000002,8.121116005640433,8.274062853732465,8.089748828933057,8.559279777163884,3.1837500000000003,3.18375,2.4068346610788747,1.2869997154616957,1.184390286765296,5.814375000000001,5.448749999999999,5.306123204542643,5.047687193160786,6.125560442108935,5.60715645050355
2005-05-31,PREMON,3.93,11.0,6.909999999999998,10.0,4.8,4.663333333333334,19.55333333333333,7.681428571428571,11.35,5.3450000000000015,7.869999999999999,2.8656249999999996,3.3500000000000005,3.4867969120523474,3.3760321607260133,3.9709214353978814,3.8935315997702316,13.249375,13.527500000000003,12.534661394012529,12.596567163094287,13.850443161919229,13.493418294414955,6.720416666666666,6.720416666666667,6.845386031914187,6.819662953173765,6.907036385075758,6.169584280874683,8.584166666666667,8.584166666666668,9.116549390939998,9.064015036759484,10.00530960843741,9.989512247441812,3.2516666666666665,3.251666666666666,3.7477205876605684,4.231683968460698,4.8,4.790058888338252,4.352916666666667,4.167499999999998,4.446695898970012,4.190654549685634,5.15336381619759,4.306032160910575,16.580833333333334,16.580833333333334,17.554314544420254,16.739261563659063,19.598763959919218,18.835977050247525,8.654732142857142,8.519107142857143,8.51308570574988,8.794854372824592,5.622398463133628,5.622466946511363,8.788125,8.851250000000002,9.41266960338426,9.042318623733566,9.649609060450251,9.102147139659964,3.1837500000000003,3.18375,3.5821007966473255,6.6858739379806345,5.338937989043113,5.725625,5.821249999999998,6.331673922725585,6.443486868487751,5.356655990616684,5.033122292509449
2005-08-31,MONSOON,1.7,15.24,6.4849999999999985,7.996666666666666,2.14,4.37,14.63,6.57,8.684999999999999,3.43,5.505000000000001,2.750625,3.0050000000000003,2.7720781472314084,2.8598368867871202,2.9180424889194607,3.2029093082699216,13.2975,13.527500000000002,13.616796836407516,13.375761849817446,12.841842127450223,13.529183064483393,6.720416666666666,6.720416666666667,6.701231619148512,6.731823863607965,6.494826687055256,5.182054478259655,8.584166666666667,8.584166666666668,8.668596301230664,8.77643263221256,8.174055740037343,7.987384287265971,3.2516666666666665,3.251666666666666,3.104632352596341,3.193266718111384,2.14,2.135567921594302,4.172083333333334,4.454999999999998,4.416017539382008,4.175532062062058,3.920976392948351,4.426863052745875,16.58083333333333,16.580833333333334,16.384588726652154,16.749993586319263,14.67384415854416,14.629998325819217,8.862857142857141,8.446607142857143,7.735851423449928,7.757964197458318,7.231370435933696,7.624983830993807,8.629999999999999,8.91125,9.121601762030554,9.006651585172426,8.971093847803576,8.77080370714599,3.1837500000000003,3.18375,3.5212604779883954,5.662949395781809,3.434450135578121,6.125,5.807499999999997,6.001004353635351,5.933270921872067,6.088804444511797,6.449346620125827
2005-11-30,POMKH,2.525,13.015,6.28,7.056666666666668,3.1133333333333333,3.47,15.83,10.6,6.985,2.78,4.65,2.74625,2.7262500000000003,2.673246888338845,2.742765456827409,2.258649924914529,1.820331607138875,13.680000000000001,12.97125,13.37607810184451,13.240052840857159,13.050797574148863,12.699911036304707,6.720416666666666,6.720416666666667,6.532738971489107,6.582410762870268,6.272203968990427,5.391608572563904,8.584166666666667,8.584166666666668,8.023824447405065,8.146279683128132,6.764117840592494,7.048763214274347,3.2629166666666665,3.251666666666666,3.108112744891138,3.0915778590423484,3.1133333333333333,3.106885418166936,4.050416666666667,4.250833333333331,4.037610523629205,3.89628066441843,3.975952704424329,4.407633299512286,17.574166666666667,16.580833333333334,16.162753235991293,16.76073249469651,15.872313137882553,15.82999818849822,8.862857142857143,8.862857142857145,8.881510854069957,8.937317158310785,9.429101094648631,8.654540811245171,8.215625,8.665000000000001,8.266961057218332,8.57908267529111,8.551397834346053,8.790643239529636,3.1837500000000003,3.18375,3.2247562867930366,3.570494751791182,2.784064256689029,6.291250000000001,5.643749999999997,5.46060261218121,5.251935176197895,5.8344559651563035,5.927658226524474
2006-02-28,POMRB,2.9450000000000003,15.24,7.206666666666666,9.283333333333333,2.953333333333333,3.87,16.310000000000002,10.6,7.36,1.18,8.399999999999999,2.905,2.7750000000000004,2.781948133003307,2.7849481145582056,2.365835909234054,2.6113794849308136,13.426250000000001,13.62375,14.121646861106706,13.822351816215512,13.187698396125418,14.192713169965621,6.720416666666665,6.720416666666666,6.8023100495601305,6.759664844358656,7.207688995048242,5.576957141028238,8.584166666666667,8.584166666666668,8.527628001776373,8.472650213252008,9.342900307266055,9.274139996993465,3.1566666666666667,3.251666666666666,3.046200980268016,2.9351358520766095,2.953333333333333,2.947732480540419,3.935,4.093333333333331,3.970566314177523,3.8245490705726115,4.167542804810527,4.090547668288849,18.5675,16.580833333333334,16.22165194159478,16.771478290116306,16.350835005003596,16.46238939462544,8.781190476190476,8.862857142857145,9.568906512441973,9.939280775983038,11.061534758023267,11.146138419539886,7.4025,8.595,7.904176634331,8.338113187451325,8.168124820914155,8.509009080085605,3.1837500000000003,3.18375,2.406853772075822,1.2852775283917344,1.1835110400835362,5.921249999999999,6.606249999999997,6.636361567308725,6.8109849475920194,5.751731616424507,5.2391433359149655
2006-05-31,PREMON,3.7,11.45,6.909999999999998,10.0,4.89,4.32,27.5,7.681428571428571,8.315,5.3450000000000015,5.35,3.3993750000000005,2.7175000000000002,3.1491688798019846,3.0372368128357694,3.7091326042557,3.9127508031396943,13.054375,13.736249999999998,13.052988116664023,13.074175236291987,14.346838373372602,12.852063528929794,6.695416666666666,6.720416666666667,6.845386029736077,6.822796083392824,6.907036385131848,6.026393880670777,8.584166666666667,8.584166666666668,9.116576801065824,9.05906554533951,10.011099435006496,9.989512247441812,3.0987499999999994,3.274166666666666,3.7837205881608096,4.30472916256101,4.8,4.790897033294606,3.9375,4.007499999999998,4.110339788506514,3.9098724400145195,4.845844064366331,4.0159636100535,18.567500000000003,18.567500000000003,20.732991164956864,16.78223102294437,19.592741584619645,20.222058783267986,8.216845238095237,8.862857142857145,8.813915336036612,9.224763093618183,7.395989276773983,7.601143171191372,7.465625,7.83625,8.0685059805986,8.37733174417322,9.631739157034632,9.278022050389184,3.1837500000000003,3.18375,3.582112263245494,6.689723518980177,5.341899744758491,6.2437499999999995,5.976249999999997,6.121816940385235,6.034976329315946,7.194522064790922,6.819385130916919
2006-08-31,MONSOON,3.2,12.76,6.4849999999999985,7.996666666666666,1.2,3.79,14.63,5.916666666666668,5.215,3.43,5.065,3.829375,3.0925000000000002,3.169501327881191,3.065891010215274,2.676381762646244,2.834756378969763,12.29375,13.116249999999999,12.935792869998414,12.953217069762932,13.323514103494626,14.450083686175983,6.783333333333333,6.720416666666667,6.701231617841645,6.73407695905396,6.494826687091389,5.092106805301404,8.584166666666667,8.584166666666668,8.668612747306161,8.774487965246994,8.143813380026131,7.987384287265971,3.1841666666666666,3.0391666666666657,2.750232352896486,2.6483482122539015,2.1449861495844877,2.13594159447622,4.0687500000000005,3.862499999999997,3.9822038731039084,3.8099553833154944,3.6004153710494866,4.118781599422293,18.567500000000003,18.567500000000003,18.29179469897412,16.792990594401264,15.592574351743192,14.63000156068551,7.3881250000000005,8.699523809523813,7.655015868288634,7.738211113243678,6.866727670969688,6.485759783721806,8.43375,6.968750000000001,6.927103588359159,7.677926255726474,8.142939789835712,7.934411155087089,3.1837500000000003,3.18375,3.5212673579472966,5.667498969826036,3.4328488382217106,6.246874999999999,5.866249999999997,5.699090164231141,5.511185110693522,5.644790601604864,6.027537178603694
2006-11-30,POMKH,4.98,12.52,6.08,7.056666666666668,3.59,4.07,15.83,6.738571428571428,10.96,2.78,7.67,3.974375,3.7062500000000003,3.893700796728715,3.6112406002032333,3.119776989013436,3.398341153661005,11.60125,12.9925,12.769475721999047,12.79630106400045,12.592601138198132,12.605815405607832,6.898749999999999,6.670416666666666,6.452738970704988,6.517982022187171,6.272203969013702,5.374190644250886,8.584166666666667,8.584166666666668,8.023834315050365,8.1464945778887,6.83944810166834,7.048763214274347,3.203125,3.1583333333333323,3.086139411737891,3.122307072036457,3.066214987095966,3.107429048250047,4.1625,4.0124999999999975,4.017322323862345,3.8251851434850974,3.56091875788596,4.007595359511983,18.567500000000003,18.567500000000003,17.30707681938447,16.803757069237424,16.771732849129062,15.830001688696925,7.042083333333333,7.734166666666669,7.288438092401751,6.989639228519498,10.203566237294018,10.115722022079767,9.30625,7.962500000000002,8.540262153015496,8.491504653972502,7.013746394074342,7.033040797687061,3.1837500000000003,3.18375,3.2247604147683777,3.5729142975504757,2.782675371863893,5.9025,6.621249999999998,6.487454098538684,6.569484060344058,5.392543863643786,5.499177009428491
