Date,Season,Ramnagar,Harraiya,Bankati,Bahadurpur,Rudauli,Kaptanganj,Kudaraha,Basti,Vikram Jot,Ramnagar_Trend,Ramnagar_SMA,Ramnagar_EWMA,Ramnagar_DES,Ramnagar_TES,Ramnagar_ARIMA,Harraiya_Trend,Harraiya_SMA,Harraiya_EWMA,Harraiya_DES,Harraiya_TES,Harraiya_ARIMA,Bankati_Trend,Bankati_SMA,Bankati_EWMA,Bankati_DES,Bankati_TES,Bankati_ARIMA,Bahadurpur_Trend,Bahadurpur_SMA,Bahadurpur_EWMA,Bahadurpur_DES,Bahadurpur_TES,Bahadurpur_ARIMA,Rudauli_Trend,Rudauli_SMA,Rudauli_EWMA,Rudauli_DES,Rudauli_TES,Rudauli_ARIMA,Kaptanganj_Trend,Kaptanganj_SMA,Kaptanganj_EWMA,Kaptanganj_DES,Kaptanganj_TES,Kaptanganj_ARIMA,Kudaraha_SMA,Kudaraha_EWMA,Kudaraha_TES,Kudaraha_ARIMA,Basti_Trend,Basti_SMA,Basti_EWMA,Basti_DES,Basti_TES,Basti_ARIMA,Vikram Jot_Trend,Vikram Jot_SMA,Vikram Jot_EWMA,Vikram Jot_DES,Vikram Jot_TES,Vikram Jot_ARIMA
2003-05-31,PREMON,6.140833333333334,4.39,4.3,7.16375,5.99,3.345,5.7,7.0,3.495,5.24795183982684,5.5564583333333335,5.866047331548109,6.152476909740544,8.51993505952501,7.09526070373392,3.5074999999999994,3.9750000000000014,3.9983142791782633,4.762859563940151,4.151114091863045,4.058018140803616,3.3456249999999996,3.9274999999999975,3.8506338911451543,2.660782148187889,3.5627545630741477,3.8962506270610686,6.6893819444444444,7.237881944444446,6.894388820749796,6.452164285902219,7.696936205512287,8.3327829655051,3.613125,4.505,4.683074958814785,4.788104204936073,5.545613958707321,5.559505944660419,2.529375,2.8499999999999983,2.941405024176985,2.52163832328713,3.6259507576264123,3.159232352837553,5.7,5.7,5.7,0.0,5.7837499999999995,6.039999999999999,6.149167136299722,5.261211531078578,6.507618479030858,6.1090073229152635,2.485,2.6650000000000005,3.0154914744896066,2.75809284809109,3.6765784875404623,3.691876653122169
2003-08-31,MONSOON,4.0,1.7,2.3,6.137777777777778,1.545,1.685,,4.05,1.39,5.116003787878788,5.315922619047619,5.119628398928866,6.177650897546306,3.956475012114695,3.83597733705282,3.43125,3.4925000000000015,3.078988567506958,2.4179054036026004,2.5441219260311243,2.710030884257791,2.91,3.5924999999999976,3.2303803346870925,2.6612724392826683,1.9466934265235463,1.7015676894483347,6.471159722222223,6.814826388888891,6.591744403560989,6.372261422700947,5.798628996809803,6.330509422686299,3.4906249999999996,3.7387499999999996,3.427844975288871,4.05833861955059,2.5406517606959023,2.8392572726837737,2.316875,2.7062499999999985,2.438843014506191,2.36952726039386,1.739732296806919,1.8515631686242187,,,,,5.62125,5.8725,5.309500281779833,5.21568340286484,3.40625306603831,3.111514947475759,2.2487500000000002,2.7062500000000007,2.365294884693764,2.413730643327418,1.67055645600327,1.5751712763150776
2003-11-30,POMKH,4.699090909090909,3.9,1.825,5.912000000000001,2.655,1.735,,5.37,1.38,5.260172348484848,5.17998106060606,4.951413402993683,6.2029278905373895,5.121707744501008,4.985769488053423,3.3024999999999998,3.5225000000000013,3.407393140504175,3.2995327747797436,3.0482657085964275,2.752656153029878,2.59875,3.0987499999999972,2.6682282008122553,2.6546210984096694,2.470257130968596,2.5621367380167706,6.362774305555556,6.5639375000000015,6.319846642136594,6.262048273884923,6.2710125598860555,6.323310523547211,3.43875,3.4875,3.118706985173323,3.6965404043058547,3.1486392627471576,3.035129533262384,2.2800000000000002,2.3524999999999983,2.1573058087037147,2.2463700662345576,2.3716333637329035,2.4191516137827103,,,,,5.463749999999999,5.695,5.3337001690679,5.389146178624724,5.830707804134857,5.455650205746052,2.258125,2.2637500000000004,1.971176930816258,2.1012115711437005,2.6385054356064574,2.6319220044572593
2004-02-29,POMRB,5.368181818181818,3.37,2.46,6.3000000000000025,3.785,2.3600000000000003,5.7,5.77,2.67,5.470540404040404,5.052026515151515,5.118120769068938,6.228308310125707,5.680015131684661,5.838231062689287,3.29,3.340000000000001,3.392435884302505,3.3659394716519633,3.358445848245457,3.41528148800694,2.3787499999999997,2.7212499999999973,2.584936920487353,2.6575937435102155,2.898086221874372,2.691596479010344,6.196194444444445,6.378381944444447,6.311907985281957,6.2561983438576725,6.266414014817865,5.84934141441862,3.60375,3.49375,3.385224191103994,3.7056888668620545,3.668785935270331,3.333052856341238,2.231875,2.2812499999999982,2.238383485222229,2.2493966251615984,2.341093501610536,2.2101169634161346,5.7,5.7,5.7,0.0,5.089999999999999,5.5475,5.50822010144074,5.612585673464497,6.305327226100988,5.727019538374211,2.2412499999999995,2.2337500000000006,2.2507061584897547,2.18325431626256,2.4676544681694983,2.4710294707606737
2004-05-31,PREMON,7.806,4.09,3.3200000000000003,7.038888888888887,5.55,3.335,5.7,6.33,3.69,5.493626262626263,5.468318181818182,6.193272461441363,6.2537925826001315,8.141033453191556,6.8322199889645665,3.1862500000000002,3.2650000000000006,3.671461530581503,4.114060883512103,4.225057192146817,3.984982340162843,2.3781250000000003,2.4762499999999976,2.878962152292412,2.673447086329626,3.58597166320535,3.4753729542874723,6.092472222222223,6.347166666666668,6.602700346724729,6.40600290551439,7.549237646770669,7.564485927877765,3.926875,3.3837499999999996,4.251134514662397,4.267614813799,5.313847194663941,5.383684134192171,2.2325,2.2787499999999983,2.6770300911333376,2.4244217925598925,3.090549826368077,2.962877723673169,5.7,5.7,5.7,0.0,4.796250000000001,5.380000000000001,5.836932060864443,5.913537525958473,6.666822914307409,6.088334496870759,2.3075,2.2825000000000006,2.826423695093853,2.5622295740069747,3.332772594361881,3.366844142987989
2004-08-31,MONSOON,4.017777777777777,1.9,1.52,4.9300000000000015,3.305,1.31,,1.73,1.06,5.501123421717171,5.472762626262626,5.3230745879759285,6.279381121981121,3.992519064919649,3.857392331936691,3.0537500000000004,3.315000000000001,2.9628769183489014,2.456281292935506,2.478236979702349,2.500256979725034,2.58125,2.2812499999999973,2.3353772913754476,2.662058251967778,1.969910520132493,1.5047896653145338,6.288194444444445,6.045222222222224,5.933620208034838,6.083437525808459,5.657423789701261,5.79034956692327,4.06625,3.82375,3.872680708797438,4.082145572187101,2.256917709307685,2.421859425531738,2.300625,2.1849999999999983,2.1302180546800025,2.222607265437274,1.514936685092711,1.8246197584110913,,,,,4.79875,4.800000000000001,4.194159236518666,5.354870748774772,3.3642212670742073,3.080318378643728,2.4450000000000003,2.2000000000000006,2.1198542170563117,2.1808566124263664,1.3988284218624631,1.3600889634366289
2004-11-30,POMKH,4.8660000000000005,2.87,2.6,6.29,3.4800000000000004,2.115,,5.34,2.24,6.056154671717172,5.514489898989899,5.1402447527855575,6.3050743630221575,5.154043745265187,4.893327389127706,3.1725,3.0575000000000006,2.925726151009341,2.514726760484019,3.2008153720802435,3.009444645251219,2.76,2.4749999999999974,2.4412263748252685,2.667038748620793,2.493474219268285,2.1757252354185956,6.573194444444445,6.139722222222224,6.076172124820903,6.113218333737427,5.82655001725931,5.788266210191147,4.16375,4.029999999999999,3.715608425278463,3.948510645067583,3.3749453370046805,3.1930786407244236,2.35,2.2799999999999985,2.1241308328080013,2.1885041824542832,2.0580402655579646,2.04291635413278,,,,,4.875,4.7925,4.6524955419111995,5.440602677034896,4.9613100263888,4.451212651879976,2.42625,2.415000000000001,2.167912530233787,2.1595982261562394,2.056906351400301,1.990074370872588
2005-02-28,POMRB,5.26125,3.34,3.31,7.487777777777778,4.075,2.525,5.7,5.82,2.91,7.538580176767677,5.4877569444444445,5.188646851671335,6.330872733335233,5.739669456562591,5.698976284612898,3.2325,3.0500000000000007,3.0914356906056044,3.1198527890376964,3.4010684825518904,3.2122904072449288,3.02875,2.6874999999999973,2.788735824895161,2.682620970818013,2.9213033150514875,2.897576686155779,6.964861111111111,6.436666666666667,6.640814386003653,6.387031172497338,6.055801285793174,5.621087317363113,4.06625,4.102499999999999,3.8593650551670775,4.001311990463005,4.044503782552915,3.707417678486287,2.3575,2.3212499999999983,2.2844784996848007,2.2315110479001588,2.4375371831933825,2.524238257427318,5.7,5.7,5.7,0.0,4.79625,4.805000000000001,5.119497325146719,5.598512512648281,5.653834403082584,5.7146290965877,2.275,2.475000000000001,2.464747518140272,2.3356547417805866,2.606168985959346,2.586797417675753
2005-05-31,PREMON,12.35318181818182,5.07,3.9,8.13111111111111,6.04,3.565,5.7,6.89,3.3,9.250380681818182,6.624552398989899,8.05446083827553,6.35677667481339,8.166870807350683,7.031639720022083,3.33625,3.295000000000001,3.8828614143633624,5.419424952679081,4.248712144289898,3.9800272188343646,3.1774999999999998,2.8324999999999974,3.2332414949370967,2.7068665929060467,3.609188761739442,3.7180029428428507,7.316666666666666,6.709722222222223,7.236933076046636,6.737466828426076,7.73622764742007,8.04845844370537,3.72125,4.224999999999999,4.731619033100246,4.664179834063222,5.668173050924115,5.6899532113602955,2.28375,2.3787499999999984,2.796687099810881,2.453284609965642,3.2275224753435667,3.1346718227756374,5.7,5.7,5.7,0.0,4.555,4.945,5.8276983950880314,5.933741703803211,6.2445427384443315,6.161368359261016,2.0475,2.377500000000001,2.798848510884163,2.6161944082953132,3.5378823410672844,3.5636158816762586
2005-08-31,MONSOON,11.33,1.4,3.09,6.971111111111113,2.035,1.14,,0.54,0.24,10.858565340909092,8.452607954545456,9.364676502965317,6.3827866051967055,4.936188902267907,3.87738064653441,3.55375,3.170000000000001,2.8897168486180176,2.8325477580778013,2.4464725311655373,2.6072117945823092,3.071875,3.2249999999999974,3.1759448969622577,2.7186341947098653,1.9931276222362888,1.7157361341756459,7.430416666666667,7.220000000000001,7.1306042900724265,6.771468039663129,6.1017974059754865,6.393610649509084,3.475,3.907499999999999,3.652971419860148,4.02442910006465,2.6451027961239006,2.8282563925113737,2.19625,2.3362499999999984,2.1340122598865285,2.221539564577928,1.706905030353899,1.9444033670347016,,,,,4.415,4.6475,3.712619037052819,5.112310647938234,2.9784199561258746,2.9567098883773038,1.8987500000000002,2.1725000000000008,1.7753091065304978,2.0217668733808725,1.2782513989059443,1.2269649419912503
2005-11-30,POMKH,11.24818181818182,4.2,2.22,7.0633333333333335,1.99,1.6949999999999998,,4.6,1.24,11.653579545454546,10.048153409090911,10.118078629051919,6.408902959808059,7.390529092743499,4.863801377613668,3.5149999999999997,3.5025000000000004,3.413830109170811,3.991871729684307,3.200095601469079,2.8959490209121057,2.98375,3.1299999999999977,2.7935669381773547,2.717182195412333,2.5166913314237562,2.7719924224682817,7.545555555555556,7.413333333333334,7.103695907376789,6.817561925369443,6.724922145469469,6.914749353709646,3.3156250000000003,3.5349999999999984,2.987782851916089,3.4226813596961962,3.3493090008695368,3.15720693406879,2.154375,2.2312499999999984,1.958407355931917,2.117401933964918,2.036020993333436,1.9199655637056017,,,,,4.305,4.4624999999999995,4.067571422231691,5.032511917755365,4.71732657716147,4.176385079701834,1.855,1.9225000000000008,1.5611854639182987,1.7610072332323428,1.9629775705844215,1.916948019437836
2006-02-28,POMRB,11.744545454545458,3.75,2.845,7.6244444444444435,3.595,2.245,5.7,5.44,2.72,10.884878246753248,11.668977272727275,10.768665359249335,6.435126175114978,8.817730781392866,5.568770775581385,3.7275,3.6050000000000004,3.5482980655024865,4.122528219726956,3.4371859944663647,3.505398381823521,2.9325,3.0137499999999977,2.814140162906413,2.7251374088982288,2.9445204246406202,2.8552568374288603,7.744722222222222,7.4475,7.311995322203851,6.971186885959737,6.918621289615529,6.820337060187652,3.0456250000000002,3.4149999999999983,3.2306697111496536,3.3737690668124327,3.6534166555177325,3.3694566157247685,2.261875,2.1612499999999986,2.0730444135591504,2.123822082460338,2.180240575595588,2.200548252403511,5.7,5.7,5.7,0.0,4.78875,4.3675,4.6165428533390145,5.104096326162964,5.234746039265152,5.422101610000388,2.02375,1.8750000000000009,2.0247112783509795,1.9455034883080942,2.377066667282637,2.400000716237226
2006-05-31,PREMON,12.229999999999995,4.35,3.66,8.915555555555557,5.245,3.51,5.7,6.39,3.14,9.34422382305195,11.63818181818182,11.3531992155496,6.461456688338355,11.936194326863847,8.255448118172637,4.00375,3.4250000000000007,3.8689788393014917,4.65035009422292,4.398866360595438,4.2616150429137605,2.999375,2.9537499999999977,3.152484097743848,2.745233558693262,3.632405868165742,3.6004999808707323,8.024861111111111,7.643611111111111,7.953419415544533,7.362194922722455,8.39258131668834,8.38739731540834,2.9562500000000003,3.2162499999999987,4.036401826689792,3.8559356448681035,5.254896573541856,5.357279585142722,2.5406250000000004,2.1474999999999986,2.6478266481354904,2.353122972908739,2.956804128251461,2.9635419188953653,5.7,5.7,5.7,0.0,5.51,4.2425,5.325925712003409,5.342223692000249,5.92278041920639,6.182194417179762,2.41125,1.835000000000001,2.470826767010588,2.2494529872042524,3.1506890548267474,3.203902635082633
2006-08-31,MONSOON,5.303571428571429,3.82,2.92,7.7799999999999985,0.67,2.055,,4.91,1.75,7.825138122294371,10.131574675324678,8.93334810075833,6.487894925516158,7.915334219622144,5.619373076849716,4.03375,4.030000000000001,3.8493873035808948,4.254092266097544,2.355114226232029,2.306446007411141,3.1437500000000007,2.9112499999999977,3.0594904586463088,2.753956330454654,2.016344727065823,1.8918916894154514,8.248489583333333,7.845833333333333,7.88405164932672,7.433308675673234,6.794570980435843,6.831003354306145,3.298125,2.8749999999999987,2.6898410960138754,2.940352597308629,2.1365622998377454,2.314866592742175,2.85,2.3762499999999984,2.410695988881294,2.2980537334933935,1.5637145615727905,1.8176126653517573,,,,,5.795,5.335,5.159555427202045,5.305150804884802,2.050634399237188,2.112421924080653,2.675,2.212500000000001,2.182496060206353,2.140236807496341,0.6896554808687416,0.6345933892554242
2006-11-30,POMKH,4.949375,3.99,2.925,8.495555555555555,2.64,3.01,,6.0,2.83,7.114236607142856,8.556872970779224,7.339758860454998,6.5144413389399185,8.54154379305333,6.348843810546505,4.09,3.977500000000002,3.905632382148537,4.101972744690244,3.3758819743198916,3.627915248183778,3.239375,3.0874999999999972,3.005694275187785,2.7626425537091475,2.5399084348304974,2.633969894888102,8.247552083333332,8.203888888888889,8.128653211818254,7.638946648317832,7.4507106481886485,7.426506496543758,3.50421875,3.0374999999999988,2.669904657608325,2.7243407519162344,2.6270280150268115,2.433726350592589,3.0393749999999997,2.7049999999999983,2.6504175933287764,2.418483402396936,2.518409142955648,2.606940972091536,,,,,5.98125,5.6850000000000005,5.495733256321227,5.459100978437068,5.669021947709076,6.101987637000697,2.8025,2.6100000000000008,2.4414976361238114,2.341745918386485,1.8692370078457714,1.785481866354367
2007-02-28,POMRB,5.890666666666666,4.2,3.295,7.98125,5.68,3.405,5.7,6.32,3.24,7.713061011904761,7.0934032738095265,6.760121982939665,6.541096373503106,8.456432443392561,6.9954672345156235,3.955,4.090000000000002,4.023379429289122,4.200495810542443,3.52402686791666,3.5641630591749536,3.1325,3.199999999999997,3.1214165651126713,2.776775653996344,2.967737532471814,3.0908224414632772,8.234670138888887,8.293090277777779,8.069691927090952,7.693672362597965,7.845269268594741,7.564559717008452,3.5340624999999997,3.5587499999999985,3.8739427945649947,3.4910899577119823,3.2736060471994763,3.114873274174127,3.0275,2.9949999999999983,2.952250555997266,2.594492306508785,3.1548502925600883,3.2242472806404074,5.7,5.7,5.7,0.0,6.01875,5.905,5.825439953792737,5.6605827954607415,6.368268679328429,6.000840025375728,2.78125,2.7400000000000007,2.760898581674287,2.6475878551428487,2.928751608922016,2.9102774546710215
2007-05-31,PREMON,12.396666666666668,4.35,3.975,8.55125,4.80875,3.865,5.7,7.0,3.64,8.183437900641024,7.135069940476194,9.014739856430467,6.5678604834023355,10.459902695708656,9.151645432207284,3.7475,4.090000000000002,4.154027657573473,4.385112827923364,4.43980955521365,4.407274549721259,2.904375,3.278749999999997,3.4628499390676026,2.8009426661088557,3.6556229787670227,3.7624457292730593,8.248993055555555,8.202013888888889,8.262315156254571,7.855963877573492,9.15720666724696,9.046680673822724,3.6371875,3.4496874999999987,4.247865676738996,3.9483817320348504,5.490211161180735,5.619989447152152,2.8868750000000003,3.0837499999999984,3.31735033359836,2.8314676040977615,4.041012448369203,3.9180949523113227,5.7,5.7,5.7,0.0,5.897500000000001,6.0575,6.295263972275642,5.97145437646111,7.033725803815228,6.592198037293459,2.66125,2.8650000000000007,3.112539149004572,3.0463062898929043,3.588310263546875,3.559187665281722
2007-08-31,MONSOON,9.927499999999998,2.74,1.75,8.041249999999998,1.345,1.605,,4.6,1.08,8.065026098901098,8.291052083333337,9.379843913858279,6.594734099208197,6.772562961945409,5.518634053354725,3.6075,3.820000000000002,3.588416594544084,3.0224298132260468,2.5905912334014283,2.6480562778370578,2.7925,2.986249999999997,2.7777099634405618,2.7913768145110827,2.0395618396605997,2.1923766931140722,8.20737847222222,8.267326388888888,8.173889093752742,7.877397238175879,7.238208734282709,6.939002354157221,3.2796875000000005,3.618437499999999,3.0867194060433976,3.291128854708732,2.204279300877349,2.2518235677113627,2.70125,2.9712499999999986,2.6324102001590157,2.6387250920850094,2.2168311767101954,2.115647211749911,,,,,5.72625,5.9799999999999995,5.617158383365385,5.831240606408148,3.4554722645653375,3.1026325458392088,2.5799999999999996,2.6975000000000007,2.2995234894027434,2.659934851853585,1.466368945607344,1.426147239749421
2007-11-30,POMKH,4.088461538461537,3.41,2.27,8.348888888888887,2.79,2.335,,5.34,2.54,7.458395146520146,8.075823717948722,7.263290963699582,6.621717663077599,8.569412035655821,5.989730271927384,3.5275,3.675000000000002,3.51704995672645,3.017109667176778,3.499861483054801,3.528102192887314,2.705,2.822499999999997,2.5746259780643372,2.7897447494230665,2.5631255396599473,2.315344463099411,8.334496527777777,8.23065972222222,8.2438890118072,7.958597003786968,7.842490306984235,7.544093695601274,2.81734375,3.6559374999999985,2.9680316436260386,3.121153890858347,2.846300305424592,2.665319860159026,2.5287500000000005,2.802499999999999,2.5134461200954092,2.5974665306797458,2.519387803412478,2.295237258909714,,,,,5.535,5.8149999999999995,5.506295030019231,5.815581646916664,6.144584295697055,5.93279817281535,2.65375,2.6250000000000004,2.3957140936416463,2.689809694186307,2.340791536624246,2.322923798781843
2008-02-29,POMRB,5.804285714285713,3.66,3.055,7.795,2.67,2.595,5.7,5.61,2.88,6.044237949550449,8.054228479853483,6.679688863934034,6.64881163812471,8.303878087138463,6.703229341330573,3.31625,3.540000000000002,3.5742299740358705,3.3893918993981975,3.654817213670229,3.59396025433129,2.445,2.762499999999997,2.7667755868386026,2.799925690389199,2.9909546329174153,2.915497091868165,8.154895833333333,8.18409722222222,8.06433340708432,7.90689203859821,8.083953107732523,7.6120811619292645,2.689791666666667,2.903437499999999,2.8488189861756235,2.9400213941233573,3.4755905537831135,3.523191109312984,2.379375,2.599999999999999,2.5460676720572453,2.606620606831978,2.7562054362884063,2.716783727400382,5.7,5.7,5.7,0.0,5.045,5.637499999999999,5.547777018011539,5.8395772868376685,6.462328395960228,5.797467823581134,2.7325000000000004,2.5350000000000006,2.5894284561849874,2.8030141234762893,3.0572316451614707,3.083444559737166
2008-05-31,PREMON,7.63,4.25,3.515,9.754444444444443,4.12,3.295,5.7,6.18,4.59,5.444409965034965,6.862561813186817,7.059813318360421,6.676016476309596,10.320781533957025,9.870248339948098,3.0325,3.515000000000002,3.8445379844215224,4.237037362513916,4.471069772745157,4.302602973836194,2.21,2.6474999999999973,3.066065352103162,2.8168863371376696,3.6788400775130845,3.7154165621618853,7.683090277777777,8.484895833333333,8.740377822028368,8.275607338227223,9.275069560065749,8.829188338090676,2.4970833333333333,2.7312499999999993,3.357291391705374,3.2295967559249323,4.89060360407858,5.00281238218485,2.21,2.457499999999999,2.8456406032343473,2.7383500661443576,3.3991836000248847,3.283037523524502,5.7,5.7,5.7,0.0,4.563750000000001,5.432499999999999,5.800666210806924,5.956816673168958,6.908772766047878,6.389685486446837,2.64,2.7725000000000004,3.3896570737109926,3.4026780339423874,3.54472114274904,3.5572065275161724
2008-08-31,MONSOON,3.3809090909090918,1.15,0.13,5.40125,1.0133333333333334,0.98,,1.5,0.76,5.7831737012987015,5.2259140859140905,5.588251627379889,6.703332620601511,5.694050516109188,6.527510368416436,2.9000000000000004,3.117500000000002,2.7667227906529135,1.9380744591278405,2.652389620172342,2.6816204777468644,2.2018750000000002,2.2424999999999975,1.891639211261897,2.782781076436991,2.0627789352115653,1.9827547806203403,7.645534722222221,7.824895833333333,7.40472669321702,7.656687808991606,7.6646626875068975,7.374707106651715,2.2720833333333337,2.6483333333333325,2.419708168356558,2.575920689831946,1.5824250996399367,1.6394543522400546,2.005625,2.301249999999999,2.0993843619406083,2.444741893718409,1.6174659423573101,1.6259836539692265,,,,,4.3875,4.657499999999999,4.0803997264841545,5.2356519834921125,3.351700768046472,3.1513791178884105,2.57875,2.6925000000000003,2.337794244226595,2.8457959558463912,1.4776179108163674,1.4496076641914863
2008-11-30,POMKH,5.836428571428572,2.73,2.01,7.2144444444444416,1.58,1.605,,4.59,2.12,5.982108225108225,5.6629058441558495,5.6875224049993625,6.730760538181042,6.380880197548567,5.515278730703708,2.85,2.947500000000002,2.752033674391748,2.2258554576992187,3.528216468423805,3.1996776874628012,2.238125,2.1774999999999975,1.9389835267571383,2.7773533742523036,2.586342624606755,1.7764088925592878,7.765604166666666,7.541284722222221,7.328613793707989,7.5474134812218185,7.397062998477294,7.133855494764011,2.1620833333333334,2.3458333333333323,2.083824901013935,2.1840018043341836,2.2968661388309957,2.2321497210325627,1.8562499999999997,2.1187499999999995,1.9016306171643649,2.2976147509692857,1.9048678670679655,1.8135727110669815,,,,,4.231249999999999,4.469999999999999,4.284239835890492,5.0890996357427625,4.8629287616013,4.468969366249537,2.4699999999999998,2.5875000000000004,2.2506765465359573,2.688510022717474,2.468054829055338,2.4572052351777325
2009-02-28,POMRB,6.766428571428571,3.28,3.25,8.629000000000001,2.08,1.69,5.7,4.95,2.81,6.420750541125541,5.903441558441564,6.1190848715710455,6.758300683715149,6.914455134155651,6.460965667430968,3.04125,2.852500000000002,2.963220204635049,3.074866753761246,3.6942340848761637,3.4537895836057775,2.5631249999999994,2.2262499999999976,2.463390116054283,2.790622184768314,3.0141717160817167,2.8403048347549165,7.62251736111111,7.74978472222222,7.848768276224794,7.756842090371677,7.4426183567736945,6.3738338168834465,2.1654166666666668,2.1983333333333324,2.082294940608361,2.015898101785726,2.761303683124394,2.8729407987655726,2.0237499999999997,1.8924999999999992,1.816978370298619,2.1843891366619066,2.073416260317186,2.139787293064181,5.7,5.7,5.7,0.0,4.45875,4.304999999999999,4.550543901534295,5.018206626309404,5.318601909348391,5.423625724346691,2.3662500000000004,2.5700000000000003,2.474405927921574,2.731293735308074,2.9655505025009683,2.965244578650065
2009-05-31,PREMON,8.259333333333332,4.23,3.61,9.880999999999998,3.83,3.005,5.7,5.59,3.79,6.8425119047619045,6.060774891774897,6.975184256275961,6.785953517391585,9.408726210020019,9.298669194761578,3.1875,2.847500000000002,3.46993212278103,4.590181851349778,4.48071349617087,4.179447327911491,2.92625,2.2499999999999973,2.92203406963257,2.8091289940090416,3.70205716175713,3.727888424017064,7.727805555555555,7.781423611111109,8.661660965734876,8.183694900360676,9.053215015569627,8.884954271896364,2.2787500000000005,2.1258333333333326,2.7813769643650166,2.4222046432758093,4.20733412076625,4.394704725622448,2.324375,1.819999999999999,2.2921870221791716,2.3173064681016737,2.585028337898888,2.5808777105799914,5.7,5.7,5.7,0.0,4.82625,4.157499999999999,4.966326340920578,5.06983221007336,5.920697303578843,6.046120205280131,2.285,2.37,3.0006435567529444,3.050028964026749,3.8306863905810156,3.905644231435546
2009-08-31,MONSOON,6.260714285714285,2.7,2.635,4.13,1.33,2.6100000000000003,,3.91,0.73,7.059208333333332,6.780726190476195,6.689396268051291,6.813719494174733,5.0948969385706455,5.759205800539355,3.17125,3.2350000000000017,3.161959273668618,3.615150637938694,2.497263429490574,2.4102333805093625,2.9412499999999997,2.876249999999997,2.807220441779542,2.812752646428911,2.0859960196954703,1.714509230009431,7.9765694444444435,7.463611111111109,6.848996579440926,7.318510028514732,7.541871155585498,7.341821900416618,2.3725000000000005,2.204999999999999,2.20082617861901,2.063479805877732,0.9973010755162972,1.1519803231831403,2.566875,2.227499999999999,2.419312213307503,2.3645204211801807,1.1131795877929482,1.3461332417537692,,,,,4.9312499999999995,4.759999999999999,4.543795804552346,4.830341772812548,2.2705744009777353,2.4707949657901214,2.17375,2.3625000000000003,2.0923861340517664,2.4827019253538114,1.0187169473554583,1.0070631515379034
2009-11-30,POMKH,6.3307142857142855,2.35,2.41,9.328,2.17,2.38,,5.12,1.5,7.337744047619048,6.9042976190476235,6.5459234751164885,6.841599080635966,6.487954909922653,5.564604458398656,3.21125,3.1400000000000015,2.837175564201171,2.618593291905607,3.466375524412656,3.403510368123201,2.935625,2.976249999999997,2.648332265067725,2.8129500081620877,2.609559725276919,2.6331696676163663,7.933097222222221,7.991999999999998,7.8405979476645555,7.722363266310975,6.947731632673693,6.720783767068329,2.5125,2.352499999999999,2.188495707171406,2.007515761183256,1.936795582066685,1.9476455955632614,2.74375,2.421249999999999,2.4035873279845017,2.365495455853357,2.662324032707346,3.0635355137949976,,,,,5.07125,4.892499999999999,4.774277482731407,4.821352593351658,5.029228286142687,5.496018553584066,2.10875,2.2075000000000005,1.85543168043106,2.178781511907243,2.2035199347423955,2.192453533497676
2010-02-28,POMRB,8.005714285714287,3.53,2.97,8.505555555555555,2.24,2.855,5.7,5.26,2.54,7.357619047619048,7.214119047619052,7.129839799355608,6.869592744443121,7.1001336419783305,6.502108806955647,3.37625,3.202500000000002,3.1143053385207025,3.2462184202098006,3.6812337408441453,3.343788849639953,3.0543750000000003,2.9062499999999973,2.7769993590406354,2.8215570525923357,3.037388819285817,3.042502367471686,8.652680555555555,7.961138888888887,8.106580990820955,7.869045979687979,7.721989637257859,6.944278967008392,2.59625,2.392499999999999,2.2090974243028434,1.9972101448834003,2.6383354560042327,2.783058657680971,2.69375,2.712499999999999,2.584152396790701,2.450306181533713,2.841243949786743,2.704064231392555,5.7,5.7,5.7,0.0,5.2225,4.97,4.968566489638844,4.845269838506442,5.567878584525764,5.5102096948214125,2.0475,2.14,2.129259008258636,2.20059296036155,2.6923306655501147,2.6908076934442002
2010-05-31,PREMON,9.248333333333337,4.3,3.845,9.656666666666666,4.79,3.255,5.7,6.4,3.54,7.267842261904764,7.461369047619053,7.977237212946699,6.897700951606607,9.80828687752083,9.011470432076901,3.6012499999999994,3.2200000000000015,3.5885832031124214,4.431829712862474,4.489157075330349,4.216404832222585,3.11125,2.9649999999999976,3.2041996154243817,2.8431979975584265,3.725274262963164,3.6178087124075162,9.171336805555555,7.905055555555553,8.726615261159239,8.225319548770017,9.218054170469149,9.620772636453788,2.5562500000000004,2.632499999999999,3.2414584545817062,2.8122643807974836,4.15498425586974,4.36755781389145,2.5575,2.7749999999999995,2.852491438074421,2.595712249528688,3.5876554446688065,3.5218386420671277,5.7,5.7,5.7,0.0,5.2700000000000005,5.1725,5.541139893783306,5.076682194982456,6.193557235152868,6.043830289727653,2.075,2.0775000000000006,2.6935554049551813,2.5167105174037494,3.593173891095465,3.654897227358125
