Date,Season,Jalkot,Deoni,Nilanga,Udgir,Latur,Ahmadpur,Chakur,Shirur-anantpal,Ausa,Jalkot_Trend,Jalkot_SMA,Jalkot_EWMA,Jalkot_DES,Jalkot_TES,Jalkot_ARIMA,Deoni_Trend,Deoni_SMA,Deoni_EWMA,Deoni_DES,Deoni_TES,Deoni_ARIMA,Nilanga_Trend,Nilanga_SMA,Nilanga_EWMA,Nilanga_DES,Nilanga_TES,Nilanga_ARIMA,Udgir_Trend,Udgir_SMA,Udgir_EWMA,Udgir_DES,Udgir_TES,Udgir_ARIMA,Latur_Trend,Latur_SMA,Latur_EWMA,Latur_DES,Latur_TES,Latur_ARIMA,Ahmadpur_Trend,Ahmadpur_SMA,Ahmadpur_EWMA,Ahmadpur_DES,Ahmadpur_TES,Ahmadpur_ARIMA,Chakur_Trend,Chakur_SMA,Chakur_EWMA,Chakur_DES,Chakur_TES,Chakur_ARIMA,Shirur-anantpal_Trend,Shirur-anantpal_SMA,Shirur-anantpal_EWMA,Shirur-anantpal_DES,Shirur-anantpal_TES,Shirur-anantpal_ARIMA,Ausa_Trend,Ausa_SMA,Ausa_EWMA,Ausa_DES,Ausa_TES,Ausa_ARIMA
2002-11-30,POMKH,2.23,1.73,6.816666666666667,5.5600000000000005,7.439999999999999,6.25,8.016666666666667,1.99,6.806,6.98875,6.032499999999999,4.7570150291207005,6.286300435357829,3.376753539076715,4.124246585102321,4.1274999999999995,2.7449999999999997,2.4321387588569228,2.8562058560926693,1.314116156243555,2.156331428526191,8.2359375,8.000833333333334,7.416277848264086,7.7799416290231544,6.472443508514847,6.6036825903812595,7.06,6.885833333333336,6.404697538695309,5.686553645477851,6.638082311990782,5.125213125208464,9.593333333333334,9.828749999999996,8.804682218411982,7.666995481721207,7.469929536020853,6.1611348387054505,8.407499999999999,8.142499999999995,7.342157166813467,8.23521731689868,4.588002074532674,4.354926244196193,11.857916666666666,10.979166666666668,9.412828066497834,13.232452230788756,7.512621509228072,6.2635477112408635,5.827500000000001,5.322500000000001,4.040798693142559,3.4401580791847852,3.133445129910391,3.187525101989181,8.700125,8.636749999999997,8.012167236983469,8.245537770402992,7.341508694961682,6.438755328838992
2003-02-28,POMRB,9.04,2.88,9.066666666666666,7.01,9.3775,7.7333333333333325,12.913333333333332,3.49,8.540000000000001,6.345,7.367499999999999,6.4702090174724205,8.8405268864594,4.785050011024466,3.932727260868975,5.1,2.9274999999999998,2.6112832553141536,2.9524849255986716,1.8139152273165673,2.2859692263934517,8.123437500000001,8.288333333333334,8.076433375625118,8.140309383987887,8.720176651182555,7.454215280939886,7.2021875,6.942500000000002,6.646818523217186,5.776189888891321,5.6469118288132805,6.475479420697147,9.820104166666667,9.412499999999994,9.03380933104719,7.674034740099196,9.356459218894187,8.743281256628778,8.153333333333332,8.192499999999995,7.498627633421414,7.948454897665146,7.249728121143383,6.81174399275998,11.217500000000001,11.624166666666667,10.813030173232033,13.98581277305841,10.955243355804992,8.256777671831776,6.58,5.42,3.820479215885536,3.3375059722383313,3.0885728612603147,3.5477816669514413,8.85975,8.617749999999997,8.223300342190083,8.32987476555266,8.978563501156573,8.917749670542719
2003-05-31,PREMON,11.92,14.15,9.7475,9.04,12.616666666666667,13.16,17.536666666666665,16.11,11.634,6.06375,6.6099999999999985,8.65012541048345,13.616101933446753,16.60094774300418,15.793025630253855,4.91875,5.3275,7.226769953188493,8.018973213673677,4.50185197812454,3.859615068806029,8.43125,8.183541666666668,8.744860025375072,8.613578514143372,11.928972195141304,8.106749559182823,8.538541666666665,7.1775,7.604091113930311,6.089702261420807,12.984295753354058,8.204499496466767,9.875104166666667,9.77416666666666,10.466952265294982,7.681080483718141,12.54340708265158,12.267258325296337,7.450833333333333,8.622499999999995,9.763176580052848,10.059188609829054,11.77527883306871,11.244841392891372,9.937083333333332,12.091666666666667,13.502484770605886,17.890208054784278,16.717336087307444,13.955345486088945,7.9075,6.234999999999999,8.736287529531321,6.137328446215484,7.266220111955672,7.768549943144482,9.401875,8.782499999999997,9.58758020531405,10.510661933706352,11.184268577976987,10.73137943637204
2003-08-31,MONSOON,1.13,0.73,6.6225000000000005,7.2974999999999985,10.03,3.5933333333333337,2.9066666666666667,6.11,8.767999999999999,5.248749999999999,6.079999999999998,5.64207524629007,4.217717449714227,2.213247410715068,3.1503928752146457,4.867500000000001,4.8725,4.6280619719130955,7.282319621910304,2.6558480298573395,4.29860982304514,9.079583333333334,8.063333333333336,7.895916015225044,8.377095551198813,7.495212532166289,7.144749158607076,11.186458333333333,7.226875,7.481454668358186,6.165274242074109,3.436165952013366,6.806319854745297,9.799479166666668,9.86604166666666,10.292171359176988,7.6881326782750055,8.433411737866768,8.059948591810329,7.246666666666667,7.684166666666662,7.295239281365042,7.867080939754555,4.906976866819157,5.480564911896351,9.674999999999999,10.343333333333334,9.264157529030198,9.454066608403988,8.665475925922248,7.532563819053859,9.772499999999999,6.924999999999999,7.685772517718792,6.049679865945207,5.059102981060127,4.340816580603763,10.290916666666666,8.936999999999998,9.259748123188428,9.905882566177795,7.5661649114876655,7.230144254389338
2003-11-30,POMKH,2.1,2.1,9.76,16.05333333333333,7.512500000000001,4.383333333333334,4.766666666666667,9.85,10.525,3.3725,6.0474999999999985,4.225245147774042,1.7186037996727752,2.3405002214324795,2.055480135010953,3.5324999999999998,4.965,3.616837183147857,6.754398842589923,2.498749572582777,1.8966431494827996,10.8334375,8.799166666666668,8.641549609135026,8.797177357876462,6.666594861443266,7.323996137264928,13.720208333333332,9.850208333333331,10.910206134348243,7.243652368571133,7.008711875410112,5.873421757868244,9.481458333333332,9.884166666666662,9.180302815506193,7.695191330170451,8.101717711774793,6.879066991199034,6.885,7.217499999999996,6.130476902152359,6.346898427946623,4.749500329612535,4.644484226375971,9.41375,9.530833333333334,7.465161184084785,5.657508790289024,6.796171623659911,3.773588370778505,10.54125,8.889999999999999,8.551463510631276,6.838324207013462,4.822173595013163,3.897552005352476,10.999374999999999,9.866749999999998,9.765848873913058,10.590817494588427,7.799710219541213,6.9463065202657015
2004-02-29,POMRB,2.65,2.1,11.31,17.7,8.7,7.966666666666666,14.066666666666668,10.55,11.933333333333332,2.3749999999999996,4.449999999999998,3.595147088664425,1.7299297504934779,4.175499167133793,3.778181257355858,2.3796874999999997,4.7700000000000005,3.0101023098887145,6.0070637545856655,3.142642110542315,2.7716429505639923,12.220104166666667,9.360000000000003,9.708929765481017,9.510745773581075,9.090260861045913,7.981959375892091,14.885520833333333,12.522708333333332,13.626123680608945,8.386593664124469,7.228110953728718,8.523857670045341,8.997265625,9.714791666666663,8.988181689303715,7.702256470935084,9.81222264993994,8.938579845250128,6.735833333333334,7.275833333333329,6.8649528079580815,6.596386735725443,7.384297831300561,6.937668282590106,9.272812499999999,9.819166666666668,10.105763377117539,10.629587580073972,9.311148481455934,7.699098640331565,10.00625,10.655,9.350878106378765,7.621286096584228,5.772988940376952,5.039095970353177,11.124910714285713,10.71508333333333,10.632842657681167,11.905053224647325,11.041204060939684,10.529039934141457
2004-05-31,PREMON,3.3,4.25,21.535,18.62,10.75,10.033333333333333,14.293333333333333,15.2,13.908333333333333,2.4528125,2.2949999999999986,3.477088253198655,2.833786920408599,13.269716430411545,13.006925776080886,2.41,2.2950000000000004,3.506061385933229,5.963953536755732,7.484952320108149,6.58617897569345,11.826276041666667,12.306875000000002,14.43935785928861,12.445171238708491,12.4269655135029,8.225112707311883,14.242005208333332,14.917708333333332,15.623674208365367,9.503551311127254,15.654812251546748,11.788451262713865,8.57390625,9.248124999999996,9.692909013582229,7.709328112486423,12.642498560337968,12.119534982162893,7.159479166666666,6.494166666666662,8.132305018108182,7.772154287887278,11.911189253122895,11.506525178602448,9.599010416666667,9.008333333333336,11.780791359603857,14.60563945386233,16.09750366727056,15.100300436522081,8.9384375,10.427499999999998,11.690526863827259,9.314259428468668,10.656603298412424,10.963282056638143,10.63056101190476,11.283666666666663,11.943038927942034,14.001237308444527,13.901661477184982,13.414685562658592
2004-08-31,MONSOON,1.77,1.4074999999999998,5.928333333333334,7.04,8.023125,5.526666666666667,5.0225,2.74,7.4979523809523805,3.2668749999999998,2.4549999999999983,2.794252951919193,1.8548287467279048,-3.608160365899624,-2.3767964035656237,2.6431249999999995,2.4643750000000004,2.666636831559937,4.783642410012384,1.773047316274654,1.1441772399842627,11.90171875,12.133333333333335,11.0349480489065,11.822471596713624,8.763811477919049,8.262470184026627,14.082760416666666,14.853333333333332,12.19020452501922,9.1509529900609,6.932984454400587,10.161994739546204,8.45296875,8.746406249999996,9.024995408149337,7.716406227784138,7.913820235081898,7.535006456623446,7.526041666666667,6.977499999999996,7.090049677531576,6.940295109090346,4.99924399497084,5.222697024527246,9.021145833333335,9.53729166666667,9.077474815762313,9.710966483475882,7.0850635428451145,5.707780930636803,8.210625,9.584999999999999,8.110316118296355,7.7867286708260615,7.755652125365989,6.978914874677251,9.939907738095238,10.966154761904757,10.165004309146173,10.844560715366638,10.065555359090705,9.442202248244921
2004-11-30,POMKH,2.0825,1.665,7.303541666666668,11.162708333333333,6.1325,5.839166666666666,5.260416666666668,4.677499999999998,7.84025,5.318125,2.4506249999999983,2.5095517711515156,1.8251518708283283,-0.43860290532750534,-0.6688574667719702,3.905625,2.3556250000000003,2.2659820989359623,3.8085677917827443,2.0458196196399174,2.039430076436943,11.98184375,11.519218750000002,9.542385496010567,11.421797295107556,7.857308998456998,9.187669180613597,14.987343749999999,13.630677083333332,11.779206048344864,9.316926021723956,10.056553127602623,9.785872709994534,8.53640625,8.401406249999996,7.867997244889603,7.723490828550475,7.114033534666731,5.7884287582520475,8.094791666666667,7.341458333333328,6.5896964731856125,6.3754963045223,4.866116338826564,4.608801043751009,8.379479166666668,9.66072916666667,7.5506515561240555,6.562647437436723,6.569118622187071,4.949785943697957,7.702499999999999,8.291875,6.737189670977813,7.030323837828558,6.539931284651273,8.250187929641065,9.516514880952382,10.294967261904757,9.235102585487704,9.006093979850533,8.444391270100361,7.622183821602718
2005-02-28,POMRB,9.18,4.4,14.37,21.316666666666666,9.1125,9.443333333333333,8.950000000000003,9.9,9.092857142857145,6.531875,4.083124999999999,5.17773106269091,16.29596926162057,2.6966758437936216,3.8623021335713332,4.7984375,2.9306250000000005,3.1195892593615775,3.927403568773513,2.5003760353297704,2.415034751881246,11.630614583333333,12.28421875,11.47343129760634,12.497805732046137,10.081574062561547,9.453502899926589,15.567656249999999,14.534843749999997,15.594190295673585,10.640433245652655,9.326594620408285,11.29423222448804,8.415390625,8.504531249999996,8.365798346933762,7.73058195439648,8.701064929919147,7.880645156251789,8.825625,7.710624999999996,7.731151217244701,7.44327902670349,7.518727693430144,7.065700936736632,8.185,8.381562500000003,8.110390933674434,7.374509210317299,9.34801340621857,8.888810292731993,6.989375,8.129375,8.002313802586688,7.6351657958025045,6.379056081294018,8.258978626269585,9.388020833333334,9.584848214285712,9.17820440843548,8.725706640161118,10.047676193403879,9.185925492350265
2005-05-31,PREMON,13.18,12.05,19.116,22.24,11.005,13.106666666666667,14.276666666666666,11.785,13.361666666666665,6.5440625,6.553124999999999,8.378638637614547,32.31522977539502,15.561786583984194,14.27779580852295,4.7368749999999995,4.880625,6.6917535556169465,7.0568297858644184,6.6677935960470265,6.355406867142169,11.562567708333335,11.679468750000002,14.530458778563803,14.532634288540109,13.589758646349377,13.437639826943574,16.40013020833333,15.439843749999994,18.25251417740415,11.919587504672748,17.93485473594334,14.568450104344265,8.082187500000002,8.568281249999997,9.421479008160258,7.737679603798172,12.010881572298091,11.663808055286125,8.899479166666666,8.47895833333333,9.881357397013488,10.06606146218085,12.063606178981843,11.32322395584485,7.739218750000001,8.377395833333335,10.576901226871328,12.63486302305058,14.24743226182941,12.956942430312647,6.8584375,7.275624999999999,9.515388281552013,8.54862751192919,11.060013582066158,10.40951945847088,9.259912202380953,9.448181547619045,10.851589311727954,11.516494320088922,11.99936356208999,11.427807768798552
2005-08-31,MONSOON,1.6,0.75,5.5375,8.0625,6.8,8.299999999999999,3.483333333333333,0.45,7.016666666666668,5.7162500000000005,6.510624999999999,5.667183182568728,16.68663617127376,2.2566287759686663,3.859366607643417,4.547499999999999,4.7162500000000005,4.315052133370168,5.585977465141331,2.5394583028409623,3.1751415541533135,10.888874999999999,11.581760416666668,10.933275267138281,13.455649703553137,9.725262892446178,8.37531116148516,15.326458333333331,15.695468749999995,14.17650850644249,11.408836975778819,9.37327185151591,14.028994881957082,7.474375000000001,8.262499999999996,8.372887404896154,7.744783740610444,7.5612481754696335,7.7863845989950775,8.085833333333332,9.172291666666663,9.248814438208093,10.186309794848254,5.190912760000957,5.260518308472221,7.08,7.992604166666668,7.73947406945613,7.801423579931274,5.9062828723467184,5.739468825442357,6.756874999999999,6.703124999999998,5.889232968931208,6.669116137446699,7.542991020302178,5.122855299786558,9.043065476190478,9.327860119047617,9.31762025370344,9.10366173977555,8.830280477784331,8.050063439155725
2005-11-30,POMKH,2.35,1.83,7.15,16.799999999999994,4.69,3.6566666666666654,3.233333333333333,5.92,7.296666666666668,5.227499999999999,6.5775,4.3403099095412365,6.340583272177756,2.5847517222780723,3.001007865009129,4.15625,4.7575,3.3210312800221007,4.565789135814949,2.7157677176724024,2.003609531940188,8.8526875,11.543375000000001,9.419965160282969,12.66763551131175,8.7533959660506,8.323125656609125,13.159374999999999,17.10479166666666,15.225905103865493,11.970167467534464,12.327287971701253,14.123518142105642,6.810833333333333,7.901874999999995,6.899732442937693,7.751894385266205,6.487472383688204,5.53639031010686,7.637499999999999,8.626666666666663,7.0119553295915225,8.14721313684732,5.092785460030821,4.761888724655291,6.823958333333333,7.485833333333335,5.937017775007011,4.5673854456624685,5.258384665480518,4.434890533746352,6.651875,7.013749999999999,5.901539781358725,6.445993850145553,5.992107385971761,5.577462524099165,8.694958333333334,9.191964285714285,8.509238818888731,7.797532957814871,7.580108236565726,7.261486970494211
2006-02-28,POMRB,2.29,2.72,9.134,7.09,5.6925,5.116666666666666,5.703333333333332,7.8450000000000015,7.901666666666667,5.5375000000000005,4.8549999999999995,3.5201859457247417,2.330557088100562,4.422457305032842,4.43163645540906,4.08125,4.3375,3.0806187680132604,3.9661255309478616,3.6483077956192527,3.1676223648315864,7.3350625,10.234375000000002,9.305579096169781,12.273731814418127,10.927271046830692,10.68378667599223,12.4753125,13.548124999999995,11.971543062319295,11.341884456039065,11.999934470944096,15.89311998278465,6.424791666666667,7.046874999999996,6.4168394657626155,7.759011565248179,7.8177033783190994,7.204344079143991,7.050833333333332,7.544999999999996,6.253839864421579,6.942994814363513,7.7138475124850885,7.339033463433857,7.013333333333332,6.674166666666666,5.843543998337539,4.487792421586745,7.774992192726018,8.102474838153501,6.87875,6.5,6.678923868815236,6.713217321967977,6.120087294710607,7.869063740288956,8.375809523809526,8.894166666666667,8.266209957999905,7.47304854596869,9.341189822628156,8.795438581479273
2006-05-31,PREMON,16.16,10.6,8.0625,19.130000000000006,9.116666666666667,13.846666666666666,15.475,13.0,11.767999999999999,5.3875,5.6,8.576111567434845,25.029746934072865,13.23089295089176,11.801509155755003,4.08375,3.9750000000000005,6.088371260807956,6.4186042233689715,8.270931862834486,7.537069445166647,6.991312499999999,7.471000000000002,8.808347457701869,11.631724768144593,14.041411864860036,10.974885013234728,10.859687500000001,12.770624999999999,14.83492583739158,12.182251184660924,18.587130457385804,15.916672181377317,6.299479166666667,6.574791666666661,7.4967703461242365,7.766135303290579,10.329163905454472,10.13306183396861,7.047916666666666,7.729999999999995,9.290970585319613,9.682972108627123,12.198659012150596,11.52824845966068,7.2768749999999995,6.973750000000001,9.696126399002523,13.900378653099676,12.061615268695812,11.74740662647407,6.3325000000000005,6.80375,9.207354321289142,8.113947102769046,10.511268851664878,8.684020352345454,8.18545238095238,8.495750000000001,9.666925974799941,9.96685526564384,11.05438401455697,10.961789307712225
2006-08-31,MONSOON,1.1,1.6,4.45,5.7,5.6,2.8666666666666667,3.8,1.05,6.057142857142857,6.40125,5.475,5.585666940460907,12.43385862136028,2.426328969091294,2.305436073292574,4.23375,4.187500000000001,4.293022756484774,5.248400006151025,2.29726794201033,2.360663248787443,6.6305,7.199125000000002,7.065008474621122,10.256571391688185,9.392572143659624,7.834175677887161,9.726562500000002,12.18,11.180955502434948,11.369637319675526,9.57561872253892,11.859687521944945,6.503229166666666,6.274791666666661,6.738062207674542,7.773265557452433,5.814502368351932,6.0801207255680065,8.428333333333333,6.371666666666663,6.721249017858434,7.431509032351132,5.334075000493129,5.60993700405545,8.073854166666665,7.052916666666667,7.3376758394015145,10.238513010498922,4.959553305882087,6.0242581760043965,5.349375,6.95375,5.944412592773484,6.47521567588678,7.278813055827854,4.1271097219675745,8.248160714285714,8.255869047619049,8.223012727737107,7.818576726773712,7.56612176480413,6.908364484756277
2006-11-30,POMKH,1.65,1.0,5.4875,6.2375,4.887499999999998,9.066666666666666,5.025,0.95,6.7333333333333325,8.30625,5.299999999999999,4.0114001642765444,4.509224623371484,2.4391286790426734,3.7948865787274997,5.38125,3.980000000000001,2.975813653890864,3.960025301342933,2.7767757416390797,2.264541510729874,6.9868749999999995,6.783500000000002,6.434005084772673,9.200548134478574,8.315220183789712,8.182111001720676,8.7615625,9.539375,9.203573301460969,10.713246537845814,12.222905966474105,11.92867139769913,6.691145833333333,6.3241666666666605,5.997837324604724,7.780402353093442,4.912803862110152,4.5211795191247965,9.157916666666667,7.724166666666662,7.659416077381727,8.015545921511267,5.161374344803661,4.634832440385297,8.125,7.500833333333334,6.4126055036409095,7.709643786681583,4.774240456152864,4.46774323115971,3.9375,5.71125,3.9466475556640903,5.168938086171297,5.867357947801152,6.244270925073815,8.511535714285715,8.115035714285716,7.627140969975597,6.936847457546689,6.4658416847097655,6.346132807533819
2007-02-28,POMRB,11.1,4.75,7.9099999999999975,8.5875,7.125,10.75,10.2875,4.95,8.966666666666667,11.36,7.5024999999999995,6.846840098565927,11.860345622583804,4.015810093125009,3.8177933455914084,6.3625,4.487500000000001,3.6854881923345184,4.156644989772729,3.594677359189512,2.941261234875812,8.18625,6.477500000000001,7.024403050863603,8.746747210128213,10.348902908367027,7.864366325671514,9.401875,9.91375,8.95714398087658,10.405194031607657,10.644870868905363,13.592512975825853,6.934375,6.68229166666666,6.448702394762835,7.787545716604318,6.800789383144447,6.756279447648444,9.989583333333332,9.132499999999995,8.895649646429035,9.259293923164236,7.8534535794838405,7.100165107600972,7.822291666666667,8.646875000000001,7.962563302184545,9.790136496041207,8.124123213481035,8.638048400029362,4.05,4.987499999999999,4.347988533398454,5.0602083142464975,5.213593617297478,6.642453908208993,9.105892857142857,8.381285714285717,8.162951248652025,7.916254114547681,8.498003734004747,8.163566430888068
2007-05-31,PREMON,22.59,17.75,12.1375,9.9125,9.1875,14.05,11.3,4.6,12.81,15.7975,9.11,13.144104059139556,35.11869796802969,17.163833896599638,15.102296013400057,6.6937500000000005,6.275,9.311292915400712,9.804311539853334,9.133589281953993,8.792897050737103,9.212812499999998,7.49625,9.069641830518162,9.230343933432332,13.356960284170604,7.339534348676634,12.877187500000002,7.609374999999999,9.339286388525949,10.28657698336339,17.573203645215724,14.492412385974326,7.1453125,6.699999999999994,7.5442214368577005,7.794695652805855,10.083153876922896,10.527321188633401,10.131250000000001,9.18333333333333,10.957389787857423,11.813056789764891,12.411850754393585,11.777440782928892,7.917083333333334,7.603125,9.297537981310727,11.914733109222572,13.96138054446709,14.20053334670104,6.45,2.8874999999999993,4.448793120039072,4.89654655276893,9.283944838948576,8.737176034585916,9.717291666666664,8.641785714285717,10.021770749191216,11.30638371983986,11.150099323883827,11.272492432229143
2007-08-31,MONSOON,19.1,2.3,9.97,20.040000000000006,7.475,9.316666666666668,5.553333333333334,10.35,9.77,19.485,13.61,15.526462435483733,37.13567039795449,7.534991156132825,7.552578085776213,7.225,6.45,6.506775749240426,8.879427102609196,3.2654883382958286,4.099510123918037,9.408541666666666,8.876249999999999,9.429785098310898,9.255959666176544,8.964031405486942,7.384361019100407,13.9365625,11.194375,13.619571833115572,11.356245816030645,7.580630306431689,9.519279978712259,7.178125,7.168749999999994,7.51653286211462,7.8018521416468225,5.668212438157095,6.495155299525187,9.014583333333334,10.79583333333333,10.301100539381121,11.835252998689153,5.547727983176863,5.315079973231194,7.233854166666667,8.041458333333335,7.799856122119769,8.612360986652842,4.635077768736556,4.085293893704314,7.51875,5.2124999999999995,6.809275872023443,6.089229413780578,4.89423245514779,3.217424101108731,10.07875,9.570000000000002,9.921062449514729,11.279579716236373,8.127445760877091,7.600013007703316
2007-11-30,POMKH,19.15,2.95,8.18,19.7,4.699999999999998,3.75,4.03,10.85,7.911666666666666,22.161250000000003,17.985,16.97587746129024,30.409255182037572,13.617579111502508,12.24787847445769,6.518750000000001,6.9375,5.084065449544256,7.933077504204082,3.567386468354086,2.4358708626397565,9.721520833333333,9.549375,8.929871058986539,8.927228171383033,8.241947625428182,7.712900891072019,15.002812500000001,14.560000000000002,16.05174309986934,12.264776779914975,12.181411420522764,13.6150098118101,7.214687499999998,7.121874999999993,6.389919717268771,7.809015181801297,5.402674429076104,5.141777868918968,8.227916666666667,9.466666666666665,7.680660323628673,9.285588613756737,5.459097230196977,5.111182679461804,7.101666666666667,7.792708333333335,6.2919136732718615,5.4198009008657415,5.210542839035346,5.349063830754427,8.55625,7.687499999999999,8.425565523214065,7.148853677077476,5.367995346889036,3.761518061615006,9.979166666666666,9.864583333333336,9.117304136375504,9.798089685377704,8.577841946041737,8.21184495233727
2008-02-29,POMRB,23.1,7.05,6.783333333333334,3.6,7.5749999999999975,7.133333333333333,5.816666666666666,3.6,10.68,22.115,20.985,19.425526476774145,27.558020698248487,18.170714002698315,16.925379045255912,5.45,7.512499999999999,5.870439269726553,8.402059348213912,5.215348206845856,4.209056881037085,9.860333333333335,9.267708333333333,8.071255968725257,8.355520904968657,10.440142856578708,8.67812388548449,16.4375,13.313125000000003,11.071045859921604,11.20272569281323,12.218312917712934,13.909194815274102,6.955937499999999,7.234374999999993,6.8639518303612626,7.8161848183263585,7.077471139239708,7.3050458808791525,8.030833333333334,8.562499999999998,7.461729527510537,8.41024607429876,8.077234706437498,7.470580781369571,8.4675,6.6750000000000025,6.1018148706297834,4.884935631597355,8.03636235587426,8.45371950644165,8.975,7.349999999999999,6.495339313928439,6.318172071988207,6.3920888900528245,6.078858596252189,9.635833333333334,10.292916666666668,9.742382481825302,10.584608789620152,10.150603736157215,9.942862740204834
2008-05-31,PREMON,32.0,9.8,15.768,23.43,9.03,11.373333333333335,14.713333333333333,14.25,10.3,20.09,23.3375,24.45531588606449,34.943521507998256,30.304117709339817,26.094944161832093,5.206250000000001,5.524999999999999,7.442263561835932,9.736320928707606,12.494786313757594,11.924744381329095,9.847208333333334,10.175333333333334,11.149953581235156,9.72619061378313,13.355127310330724,10.295202108936472,15.884583333333332,16.692500000000003,16.014627515952963,12.563236711541826,18.36202560441518,15.495846880551758,6.6796875,7.194999999999993,7.730371098216757,7.823361047465863,10.414384076842259,10.487880106701128,8.2775,7.893333333333332,9.026371049839657,9.454345074156665,12.584878813346215,12.008079038736986,9.427916666666668,7.528333333333335,9.546422255711203,12.666720805178857,12.2687825871675,11.988554073372853,8.23875,9.762499999999998,9.597203588357063,8.124065286924207,10.054486676023988,5.723027715418624,9.5175,9.665416666666669,9.965429489095182,10.753973369670865,12.832582475340628,12.482902130213667
2008-08-31,MONSOON,9.32,1.7,7.45,18.0,5.5625,10.416666666666666,13.066666666666668,4.05,9.533333333333333,18.487499999999997,20.8925,18.401189531638693,14.458280832095046,18.918899240696067,16.038110683312393,4.54375,5.374999999999998,5.145358137101558,7.7679287824692995,3.391721788937298,2.1734772706662975,10.843354166666668,9.545333333333335,9.669972148741094,9.282375900223764,9.19139114360408,9.90848384305065,17.59125,16.1825,16.80877650957178,13.139227398746797,9.891669110509532,11.15116158766875,6.608125,6.716874999999993,6.863222658930054,7.8305438412575015,5.84562460222042,6.671005930383395,8.795000000000002,8.168333333333331,9.582489296570461,9.971603541971211,5.682884058917153,5.721194352344405,10.386666666666667,9.406666666666668,10.954520020093389,16.839260671623016,4.811987561780921,5.734044554048964,8.3775,8.187499999999996,7.3783221530142375,7.199537688394867,7.097407172170779,8.917233737386525,9.29375,9.606250000000003,9.792591026790443,10.264364698813305,7.7470649626154575,7.352061201166064
2008-11-30,POMKH,12.73,1.6,10.595,17.316666666666666,4.4025,4.623333333333334,4.2,11.26,7.201666666666667,17.004166666666666,19.2875,16.132713718983215,10.021705706695116,15.036622231519427,12.566176501094914,3.1350000000000002,5.037499999999999,3.727214882260935,5.91731115710765,3.655342633343525,2.6361291162864,12.076000000000002,10.149083333333335,10.039983289244656,9.524686383149023,8.282781600842839,9.051757982177802,18.058333333333334,15.586666666666666,17.011932572409734,13.570922424159235,13.972111463650199,13.152071124320088,6.676666666666667,6.642499999999993,5.878933595358032,7.8377332216735045,4.922328623116407,4.4845993216615625,9.458749999999998,8.386666666666665,7.59882691127561,8.011082485395933,5.607158907605245,4.973038512890044,11.44875,9.449166666666668,8.252712012056033,11.300040492490318,8.073642454793914,8.541970059403106,8.082812500000001,8.289999999999996,8.930993291808543,8.134449959211205,6.199247649275214,8.733107978804568,8.915625,9.428750000000003,8.756221282740933,8.431407204727275,8.268174061825814,7.2480316729532355
2009-02-28,POMRB,16.7,3.1,12.337500000000002,19.636666666666667,7.3000000000000025,10.4,13.316666666666668,4.3,9.6,16.943333333333335,17.6875,16.359628231389927,13.84443782543475,15.898803361709266,11.68505104374563,3.0137500000000004,4.049999999999999,3.476328929356561,4.8631002995332,5.617109850598426,4.771122697915169,13.293541666666666,11.537625000000002,10.958989973546796,10.123064028186048,10.628862338156633,8.292947362864936,15.548958333333333,19.595833333333335,18.061826210112507,14.223619825650076,13.509842198851828,15.878266933158962,6.600520833333333,6.573749999999995,6.4473601572148205,7.844929222798995,6.6546723863204855,6.655161021738149,9.640208333333334,9.203333333333331,8.719296146765366,8.730169086852387,8.235090821599712,7.437995301769901,11.339583333333335,11.32416666666667,10.278293873900289,13.710171444117462,9.913398838870851,8.407140915151478,8.544375,8.464999999999995,7.0785959750851255,7.267482045988159,7.15537534496512,5.7991222434213485,8.633333333333335,9.158750000000003,9.09373276964456,8.876822385599846,9.643956959069994,9.632720511007046
2009-05-31,PREMON,26.53333333333333,2.48,20.075,11.13,9.853333333333332,13.416666666666664,15.71,11.1925,8.355,17.16208333333333,16.320833333333333,20.42911027216729,29.553607561302666,26.088527627867172,22.002799999008953,3.8175000000000003,2.219999999999999,3.0777973576139366,3.840495132506047,11.385633605891224,10.335677376733255,14.036458333333334,12.614375000000003,14.605393984128078,12.36633013151526,13.903056918237448,11.161359078356204,15.051250000000001,16.520833333333336,15.289095726067504,13.814831165704126,21.416919190657097,18.46341644690398,6.462083333333333,6.779583333333328,7.809749427662225,7.85213184833432,10.038102019391731,10.195477075710553,10.22375,9.714166666666664,10.598244354725885,10.713363872499315,12.784506545435002,11.94674872073207,12.355833333333335,11.573333333333338,12.450976324340175,16.97378365683689,16.204635234459992,15.692650169784171,9.415000000000001,7.700624999999995,8.724157585051074,8.174849079892596,10.807562343915375,10.291270247547175,8.39375,8.672500000000003,8.798239661786738,8.41125451477139,12.043823725021545,11.631273990624619
