Date,Season,Ramanagaram,Kanakapura,Magadi,Channapatna,Ramanagaram_Trend,Ramanagaram_SMA,Ramanagaram_EWMA,Ramanagaram_DES,Ramanagaram_TES,Ramanagaram_ARIMA,Kanakapura_Trend,Kanakapura_SMA,Kanakapura_EWMA,Kanakapura_DES,Kanakapura_TES,Kanakapura_ARIMA,Magadi_Trend,Magadi_SMA,Magadi_EWMA,Magadi_DES,Magadi_TES,Magadi_ARIMA,Channapatna_Trend,Channapatna_SMA,Channapatna_EWMA,Channapatna_DES,Channapatna_TES,Channapatna_ARIMA
2010-11-30,POMKH,8.225,6.8275,11.03,14.37,9.161562499999999,9.169374999999999,8.913758388425716,9.266820693291445,8.131831290166758,9.097116043184128,6.419131944444445,6.346652777777775,6.449441144751303,6.204705527083864,5.544477028154134,5.062190028068237,10.553821428571428,11.469285714285714,11.284074092928654,11.220783441828093,10.192793725036813,11.19273424512083,15.713958333333334,15.305833333333322,15.170883145944941,15.092866232560988,13.7487612637622,15.641822630997115
2011-02-28,POMRB,8.8225,6.93125,9.195,14.05,9.7625,8.962499999999999,8.87725503305543,9.152908089400533,9.490045677540827,9.399044519188225,6.306319444444444,6.577465277777775,6.642164686850782,6.3465208261991,6.280926568413849,6.094815240806096,9.723892857142857,10.954107142857143,10.448444455757192,10.60577813911687,11.121913916920164,11.367148268371098,16.439166666666665,15.31708333333332,14.722529887566965,14.737554973157128,15.056145365927536,15.259615164304918
2011-05-31,PREMON,12.065,5.661111111111113,9.582,19.18,10.51,9.360624999999999,10.152353019833258,9.858199335873538,10.08341529949393,9.386223978551282,6.265746527777779,6.26079861111111,6.249743256554915,6.095090879637134,7.04839005141245,6.975343015638118,8.657499999999999,10.153535714285715,10.101866673454316,10.27797435725472,12.062619193121138,10.497094064351968,17.074375,16.11083333333332,16.50551793254018,15.989684427246127,16.192878706593653,14.896102252713636
2011-08-31,MONSOON,11.545,5.9875,7.369999999999999,19.47,11.454062500000001,10.164375,10.709411811899955,10.264040032499105,10.318490503501698,10.599716924153979,6.055389384920636,6.351840277777776,6.144845953932949,6.005765475146281,6.538336544199708,6.16115893171078,7.762625,9.29425,9.009120004072589,9.415221294913394,10.234725748690996,10.568371742119869,17.841875,16.767499999999988,17.691310759524107,16.955931082978367,17.423245329329585,16.183496945694564
2011-11-30,POMKH,10.99,6.13875,5.936,16.825,11.99,10.855625,10.821647087139972,10.435146594825111,8.957188403453035,9.906889865298778,6.049022817460318,6.179652777777775,6.142407572359769,5.984107241314692,5.959093780821642,5.26842810126425,7.3769583333333335,8.02075,7.779872002443554,8.392912352027748,7.967271515899403,9.427850045998166,18.925625,17.381249999999987,17.344786455714463,16.861498892035122,15.395199404802993,17.171155111265527
2012-02-29,POMRB,13.61,5.937142857142858,7.129999999999999,17.735,11.796754464285714,12.0525,11.936988252283983,11.203807448319726,10.86838754857382,10.230341160375827,6.23617683531746,5.931125992063491,6.060301686273004,5.91279263775594,6.467901879366422,6.128876343727324,7.799895562770562,7.504499999999998,7.519923201466131,8.004692764475053,7.904346817408627,8.640416254584824,19.264479166666668,18.302499999999988,17.50087187342868,17.061507265374992,16.96524422057429,17.067128759685648
2012-05-31,PREMON,11.565,6.604285714285715,8.561666666666666,24.165,12.372258928571428,11.9275,11.788192951370391,11.285336790948824,12.433695095277956,11.815114359498146,6.748506944444444,6.166919642857142,6.277895297478088,6.04775704023198,6.630650652561028,6.403934264574331,9.901291125541125,7.249416666666665,7.936620587546345,8.135591380567737,9.243660130324146,8.738623364312321,18.95958333333333,19.548749999999984,20.166523124057207,19.085184281266187,18.67887771669983,17.26783707279138
2012-08-31,MONSOON,10.499035714285714,6.54155753968254,11.773831168831167,17.195833333333333,12.850383928571429,11.66600892857143,11.272530056536521,11.086770756262185,11.856166446700986,10.658640353238837,7.3362639270451755,6.3054340277777765,6.383360194359868,6.127649581534983,6.40976913809795,6.193423922201334,12.38673904220779,8.350374458874457,9.471504820060275,9.14269922400724,8.037810011035859,8.97934585689827,18.533177083333335,18.980208333333316,18.97824720776766,18.468789739058327,20.7210429371985,19.340568840195917
2012-11-30,POMKH,16.64,9.683333333333332,18.343333333333327,16.66,12.69996726190476,13.078508928571429,13.419518033921914,12.435492066377744,9.758278413295205,10.941131374687767,7.719066124847374,7.191579861111109,7.703349449949254,7.0616460712552245,6.05800838898881,5.703633289392728,14.048311958874455,11.452207792207789,13.020236225369496,11.728911844124283,8.053182320900472,10.179080778245222,17.606056547619048,18.938958333333314,18.050948324660595,17.878025042850265,16.882948596066747,18.69603405615919
2013-02-28,POMRB,11.785,7.094615384615384,14.60625,14.48875,12.87868898809524,12.62225892857143,12.76571082035315,12.269390777591962,13.051883224227932,13.986068271238185,8.127128453144076,7.480947992979239,7.459855823815706,7.011998546858321,6.570080330277093,7.008668420443432,14.885897456709955,13.321270292207789,13.654641735221698,12.50715814796946,12.251543623963814,12.994962000135386,16.978988095238098,18.127395833333313,16.626068994796356,16.826400666525238,17.91609907632263,18.084166174791534
2013-05-31,PREMON,12.186666666666667,8.509230769230767,14.378,19.99428571428572,12.224702380952381,12.777675595238097,12.534093158878555,12.241952089014633,13.474384007214374,10.82151845664343,7.770553041729512,7.957184256715502,7.8796058019817306,7.3713053992125595,6.932893671038877,7.253543212908454,14.226857954545453,14.775353625541122,13.94398504113302,12.996362991035086,14.673020180904908,11.966268459022263,16.221071428571427,17.084717261904743,17.9733556825921,17.698390273844065,18.266306207137113,17.00367360107955
2013-08-31,MONSOON,11.307142857142859,7.9011111111111125,12.658181818181815,16.349999999999998,11.384255952380952,12.979702380952382,12.043313038184277,12.006577212715245,12.77739372145756,12.545505239012256,7.125242225095167,8.297072649572645,7.888207925633484,7.46062334278406,6.854211301944295,6.886229393966804,13.123889204545454,14.996441287878785,13.429663751952539,12.855387394493931,13.601002323248235,12.634537165292821,15.384040178571432,16.87325892857141,17.324013409555256,17.24499303318271,19.087641564738604,17.90241077699486
2013-11-30,POMKH,10.6,5.471176470588236,12.186666666666667,11.4425,11.314642857142857,11.469702380952382,11.465987822910567,11.656205871000118,10.647255571726028,11.928694898780071,6.814906545150111,7.24403343388637,6.921395343615385,6.8475999774367455,7.48872807419886,6.998056002385358,12.795412878787879,13.45727462121212,12.932464917838189,12.620854526738073,11.99822685668995,12.142424915704462,14.457410714285714,15.56888392857141,14.971408045733153,15.488799442114487,15.505388110581793,17.435881108564846
2014-02-28,POMRB,11.10142857142857,6.144285714285713,11.939166666666665,13.010000000000002,11.268833333333335,11.298809523809524,11.320164122317768,11.513924353074415,11.965435534279905,11.656605240924717,6.467508899393091,7.006451016303953,6.610551491883516,6.594738546086272,6.890939977803893,6.2709465693097375,13.250549242424242,12.790503787878787,12.53514561736958,12.3834400587606,12.702975271534669,12.155914660577592,13.686875,15.199196428571412,14.186844827439892,14.711693657841858,15.291137118816055,15.634753376917626
2014-05-31,PREMON,12.313333333333333,6.9768750000000015,14.417272727272728,14.060000000000002,10.997607142857143,11.33047619047619,11.717431806723994,11.70221770058552,12.50279479628061,11.78846207081324,6.252591999299719,6.623362073996262,6.757080895130111,6.645392111160711,7.46324813343285,6.585942857862041,13.196568181818183,12.80032196969697,13.287996461330838,12.919443976656776,14.045933158543562,12.056508533122372,13.721562500000003,13.715624999999982,14.136106896463936,14.472190528904854,16.01369034457236,14.845963875588371
2014-08-31,MONSOON,10.814000000000002,6.654285714285713,16.259999999999998,16.12,10.818916666666667,11.207190476190476,11.356059084034396,11.47853246331441,12.118913054667873,12.038857926816432,6.318909226190476,6.311655724789912,6.715962822792351,6.592239866040955,7.130572091070549,6.552416586741298,12.474282196969696,13.700776515151517,14.476797876798502,13.825381641092557,13.204371602910985,13.08403524693347,13.80375,13.658124999999984,14.929664137878362,14.906843875709557,15.63903801143692,14.609766425976474
2014-11-30,POMKH,8.923333333333334,4.998666666666666,8.152999999999999,11.95,10.899928571428571,10.788023809523809,10.38296878375397,10.848150570740362,10.035912081187277,11.091739291411677,6.474770089285714,6.193528273809519,6.029044360342077,6.092906546213278,6.868162860210752,6.221795222475939,11.979920454545454,12.69235984848485,11.947278726079102,12.163901866444089,12.984434383825976,13.91434623952533,13.597500000000002,13.784999999999984,13.737798482727015,13.991677355360855,13.10234550819253,15.063621023601057
2015-02-28,POMRB,11.348571428571427,7.147333333333335,10.194545454545457,13.16,11.05554761904762,10.849809523809522,10.769209841680954,10.963868900757058,11.050372486646605,10.519703815160323,6.154297619047618,6.444290178571425,6.47635994953858,6.333220595580455,6.602700221247271,5.946047811429649,10.917247474747475,12.256204545454548,11.246185417465643,11.561702742392532,11.953091078553124,10.855792172319898,12.599375,13.822499999999984,13.506679089636208,13.701851419831437,13.833582098425987,14.127917274771615
2015-05-31,PREMON,12.714285714285715,7.220714285714285,12.207,12.26,10.861130952380952,10.950047619047618,11.547240190722858,11.384581874405116,11.919072200597045,11.718203449030078,5.654553571428572,6.505249999999997,6.774101684008862,6.526929871899539,7.305129276884292,6.792607888292288,9.919233585858588,11.703636363636367,11.630511250479387,11.705480372922189,12.952025463094406,11.779723578007342,10.553333333333331,13.372499999999985,13.008007453781724,13.234306800773243,15.078348367176945,13.837039285544426
2015-08-31,MONSOON,11.658,3.8466666666666662,9.968888888888888,9.934999999999997,9.889205357142856,11.161047619047618,11.591544114433715,11.444582946091506,11.815917523302682,11.62386213463859,5.093059523809524,5.803345238095235,5.603127677071984,5.726238422852357,6.991040165644269,6.774706296825214,9.233707070707071,10.130858585858588,10.965862305843187,11.171084659612863,11.724376126737821,12.09515636604124,7.992916666666666,11.826249999999984,11.778804472269034,12.224389650102262,14.422812523737445,13.363108270706734
2015-11-30,POMKH,6.524000000000001,3.808333333333333,6.460000000000001,1.7666666666666668,8.518910714285713,10.561214285714286,9.56452646866023,10.236946342431409,10.059920582571321,11.067945812663316,4.646309523809523,5.505761904761902,4.885209939576524,5.140646990942926,6.208957141196114,5.410752347559992,8.546899305555556,9.707608585858589,9.163517383505912,9.792247556539682,9.84054501292218,11.121396665315736,5.834166666666666,9.28041666666665,7.773949350028087,9.121612264465785,10.272017345865395,12.332894980142667
2016-02-29,POMRB,5.9725,3.845714285714286,6.403333333333332,2.86,7.543875,9.217196428571429,8.127715881196139,9.190154239184988,10.383495512880993,9.092677966205734,4.865563186813187,4.68035714285714,4.469411678031629,4.730855735778499,6.536752342057799,5.42408269944207,8.016354166666666,8.759805555555557,8.05944376343688,8.794333689397762,9.310982614347086,9.624128195267403,5.204791666666666,6.7054166666666495,5.808369610016852,7.257847459693032,8.61463571973769,9.15753761681377
2016-05-31,PREMON,7.127999999999999,6.948333333333332,10.503749999999998,5.29,7.870375,7.820625,7.727829528717683,8.68145270935486,9.90962192500794,9.475371543134536,5.423864468864469,4.612261904761901,5.460980340152311,5.301112988540221,6.880295601673096,5.881035553673075,8.26394255050505,8.333993055555556,9.037166258062127,9.250397615225793,9.912506771541915,9.253990313726558,6.9943333333333335,4.962916666666651,5.601021766010112,6.657592555853075,8.208825529487981,7.265004931627841
2016-08-31,MONSOON,9.443999999999999,5.873076923076924,7.427777777777778,11.87,9.269354166666666,7.267125,8.41429771723061,8.862423575314304,8.786725164199899,9.204686487759954,6.261130952380952,5.118864468864465,5.625818973322156,5.411724475386156,5.74635204683343,5.699038445239006,9.051565656565657,7.6987152777777785,8.393410865948388,8.699980875684673,9.146997504848372,10.444410382431272,9.7941875,5.446666666666651,8.108613059606068,8.161919506658919,7.520649755211663,6.671477490596024
2016-11-30,POMKH,11.35,6.248333333333332,10.981818181818182,14.148,10.265333333333333,8.473625,9.588578630338366,9.464282948037933,7.263136442681978,9.422601651140594,7.0642788461538455,5.728864468864464,5.874824717326627,5.596191371672029,5.318590879805791,5.5707362543564125,9.32724273989899,8.829169823232323,9.428773792296306,9.319230930493386,7.275709279747638,8.928948806728737,11.264708333333331,8.541999999999984,10.524367835763641,9.887824928503619,6.2406002764019775,8.233734734991732
2017-02-28,POMRB,12.338333333333333,8.103846153846153,8.182500000000001,12.8775,10.281833333333333,10.065083333333334,10.688480511536353,10.16010612842188,9.759937934347656,9.717820360512848,7.694207459207458,6.793397435897431,6.766433291934437,6.2469323629325455,5.740904286667017,6.029347511156722,9.444395517676767,9.27396148989899,8.930264275377784,8.963721406677314,9.197021287437357,10.411085093254252,10.625124999999999,11.046374999999983,11.465620701458185,10.730582630467097,9.914888311992282,10.011086615035127
2017-05-31,PREMON,8.73,9.115384615384617,10.929999999999998,7.036666666666666,9.254541666666665,10.465583333333335,9.905088306921812,9.805083574116447,11.278712924557178,10.129724096911293,7.950650495337995,7.335160256410253,7.706013821314508,6.998405976897676,7.086179583223856,7.398880845952848,8.825039772727273,9.380523989898991,9.73015856522667,9.492282616354116,10.453271780371969,9.056413256746543,9.114020833333333,11.48304166666665,9.694039087541578,9.613394485941269,12.34086940577053,10.872499654604253
2017-08-31,MONSOON,7.9739999999999975,8.745454545454546,7.9387500000000015,5.006666666666667,7.729958333333332,10.098083333333335,9.132652984153086,9.352411767552411,10.22221762768728,8.778911558703598,7.4279822261072255,8.053254662004658,8.121790110970524,7.436898943735181,6.085992459614191,6.901713128539442,8.058318181818182,9.508267045454547,9.013595139136003,9.017591637704191,9.648158222368897,10.299926645907243,7.926458333333333,9.767208333333318,7.819090119191614,8.232603125918683,10.87780563355723,9.719757146928817
2017-11-30,POMKH,4.601666666666667,5.4274999999999975,5.516,8.9225,7.362666666666667,8.411000000000001,7.320258457158518,8.18746052227531,7.870284133500672,9.35522782988506,7.147870046620046,7.848046328671324,7.044074066582313,6.82663712475173,6.024962672816559,6.71363591516086,7.948183238636364,8.1418125,7.614557083481602,7.99028745477602,7.7802632447701185,8.9273917379287,7.282916666666666,8.46083333333332,8.260454071514967,8.407391708400674,6.27763789787458,8.303381680060602
2018-02-28,POMRB,6.8900000000000015,4.743333333333334,7.514545454545455,8.602500000000001,7.768291666666666,7.048916666666669,7.148155074295111,7.8659758900017795,8.270066158276194,7.590127034760204,6.469640151515151,7.00791812354312,6.123777773282722,6.1967495453611745,6.7619331245773076,6.639540234389398,7.889606849747475,7.974823863636364,7.574552431907144,7.827414638266311,7.636759830320052,7.999195333833577,7.602708333333334,7.39208333333332,8.397272442908982,8.436712989367491,8.242394533092524,8.489438791232814
2018-05-31,PREMON,11.24,10.235,10.716874999999998,6.163333333333332,8.299244047619048,7.676416666666669,8.784893044577068,8.68476267234659,8.660298920278517,8.731499207219553,5.717604166666666,7.287821969696966,7.768266663969634,7.277403295253836,7.794516769658125,6.761353915432565,8.22021654040404,7.921542613636364,8.831481459144285,8.622546383034125,9.20160902149324,8.507522054241925,8.109166666666667,7.173749999999987,7.503696799078721,7.743089218964197,9.822953432361063,8.523415886097201
2018-08-31,MONSOON,8.709,2.2,7.68326388888889,8.438333333333333,,7.86016666666667,8.75453582674624,8.685546146170076,9.065894813084114,9.673176918547757,,5.65145833333333,5.54095999838178,5.81352870427057,6.988713548311963,6.957880526631385,,7.857671085858585,8.372194431042127,8.325612834226288,8.755667174338043,9.527798270945453,,8.031666666666654,7.877551412780566,7.921062987336106,8.894131097633334,7.814165121335195
2018-11-30,POMKH,8.114285714285714,5.956666666666666,8.416363636363636,9.5425,,8.738321428571432,8.49843578176203,,7.253170209161338,7.772745488869408,,5.783749999999997,5.707242665695734,,5.664837551255794,5.173872711100841,,8.582761994949495,8.38986211317073,,7.108076322562475,8.300377585807732,,8.186666666666653,8.54353084766834,,6.053132891073826,8.001739823407112
