Date,Season,Ankola,Haliyal,Yellapur,Kumta,Mundgod,Honavar,Siddapur,Bhatkal,Karwar,Supa,Sirsi,Ankola_Trend,Ankola_SMA,Ankola_EWMA,Ankola_DES,Ankola_TES,Ankola_ARIMA,Haliyal_Trend,Haliyal_SMA,Haliyal_EWMA,Haliyal_DES,Haliyal_TES,Haliyal_ARIMA,Yellapur_Trend,Yellapur_SMA,Yellapur_EWMA,Yellapur_DES,Yellapur_TES,Yellapur_ARIMA,Kumta_Trend,Kumta_SMA,Kumta_EWMA,Kumta_DES,Kumta_TES,Kumta_ARIMA,Mundgod_Trend,Mundgod_SMA,Mundgod_EWMA,Mundgod_DES,Mundgod_TES,Mundgod_ARIMA,Honavar_Trend,Honavar_SMA,Honavar_EWMA,Honavar_DES,Honavar_TES,Honavar_ARIMA,Siddapur_Trend,Siddapur_SMA,Siddapur_EWMA,Siddapur_DES,Siddapur_TES,Siddapur_ARIMA,Bhatkal_Trend,Bhatkal_SMA,Bhatkal_EWMA,Bhatkal_DES,Bhatkal_TES,Bhatkal_ARIMA,Karwar_Trend,Karwar_SMA,Karwar_EWMA,Karwar_DES,Karwar_TES,Karwar_ARIMA,Supa_Trend,Supa_SMA,Supa_EWMA,Supa_DES,Supa_TES,Supa_ARIMA,Sirsi_Trend,Sirsi_SMA,Sirsi_EWMA,Sirsi_DES,Sirsi_TES,Sirsi_ARIMA
2001-08-31,MONSOON,3.93,1.47,2.975,2.66,5.755,2.0,4.131666666666667,3.93,0.6275,2.218,7.5100000000000025,6.776041666666667,7.4250000000000025,6.451651441036848,7.357166926017602,5.066597294361953,3.6558738559902384,4.8,4.511250000000002,4.196042621606111,5.773565683074514,3.331188879100532,2.7202402328124036,7.580208333333334,6.646666666666669,6.295711508826561,8.500014628936666,3.946885721767404,3.0857191055419135,5.000583333333334,5.053999999999999,4.520811109783319,4.982906353504667,3.2458674411094823,2.8457485663889894,7.81875,6.558750000000001,6.782559626676596,7.08613851181757,3.972733028454511,3.9244775268326926,4.4193750000000005,4.418750000000003,3.881339385923515,4.468844336826783,2.910908091251443,2.3274301979183534,6.500833333333333,6.370416666666666,5.946735900574157,6.087802699783333,4.298422127458739,4.0281935629370285,5.573124999999999,5.751249999999998,5.1161116377064815,5.377128255757347,3.6187243975590486,3.445443148505437,1.6538125,1.6017500000000002,1.4109290338858433,1.0938106247457018,0.5744794844237004,0.6439992034895858,5.653833333333333,5.871416666666668,5.205690711575446,6.4052240599592585,2.5309734478301684,2.6262555428175216,10.559583333333334,10.882083333333334,10.165610999476504,11.313060576566153,9.133592523895564,9.85070474258041
2001-11-30,POMKH,5.075,6.0600000000000005,8.946666666666667,4.631666666666667,7.36,4.316666666666666,6.2333333333333325,5.025,1.386,4.958,11.466666666666667,6.722083333333334,7.09291666666667,5.900990864622109,6.961432738787577,6.732860042957647,5.030115540090091,5.311875000000001,4.7687500000000025,4.941625572963667,5.837124691327545,5.053914804570598,4.905610805831207,8.05,7.348333333333336,7.356093571962603,8.837064754286237,5.748903179614927,5.56485880307705,4.9005,4.993583333333333,4.565153332536658,5.0012846357645415,5.06802426500658,4.726928256385177,8.41375,7.506250000000001,7.013535776005957,7.416894083829328,5.23989726369179,5.1319822225825735,4.190833333333334,4.421250000000002,4.055470298220776,4.490038994036891,4.4602272448111915,4.199981280710328,6.548125,6.472916666666666,6.061374873677828,6.141198463394554,5.865531346368638,6.209577568065235,5.38375,5.602499999999998,5.079666982623889,5.362128069509206,5.40902718810313,5.49976079291097,1.600625,1.6247500000000001,1.400957420331506,1.0825053540423348,1.2096275782828259,1.1402131942551164,5.6347499999999995,5.735916666666668,5.106614426945267,6.326896329307985,4.301926340848638,4.926861774848867,10.671041666666667,10.531250000000002,10.68603326635257,11.400103664546197,10.213169533897027,10.94400005955313
2002-02-28,POMRB,7.825000000000001,3.12,8.100000000000001,5.352000000000001,9.29,4.73,7.27,6.34,2.08,6.005,9.933333333333332,7.050416666666667,6.45916666666667,6.670594518773266,7.267219389675591,9.417691037101884,7.58539787384631,5.916250000000001,4.8312500000000025,4.212975343778201,5.362184737715606,5.355121784410955,5.076061583149514,8.586875000000003,7.812083333333337,7.653656143177562,8.894393813658894,8.443068648912579,7.285465365733831,4.941666666666666,5.007583333333333,4.879891999521995,5.186458833360043,6.028475670137763,5.6698652886965,8.990625,8.131250000000001,7.924121465603575,8.355520830359897,8.60059959523803,8.853097632068303,4.059166666666666,4.417500000000002,4.325282178932466,4.6059180275561475,5.2122130090977,4.837671771823306,6.606458333333333,6.528749999999999,6.544824924206696,6.379988860709767,7.0895766496367285,7.516970351057324,5.26875,5.543749999999998,5.583800189574333,5.6755892422635466,6.9226103842499525,6.808530930693093,1.5551875000000002,1.6828750000000001,1.6725744521989037,1.1290697843883013,2.0273804331557383,1.859946773846259,5.7358125,5.5717500000000015,5.46596865616716,6.420513463167527,5.870332773058745,6.240389223973479,11.041666666666668,10.587916666666668,10.384953293144875,11.30489177315813,11.610000663761966,12.281336677228285
2002-05-31,PREMON,11.11,12.52,13.13,6.529999999999999,12.38,4.81,8.635,5.6,1.98,9.61,14.106666666666666,7.134375,6.985000000000003,8.44635671126396,8.403781837721246,8.56821146515448,7.416395817515598,6.010000000000001,5.792500000000002,7.535785206266921,6.65146609917539,9.030550495673898,7.755435150556876,8.852083333333333,8.287916666666671,9.844193685906538,10.237231724091808,10.838025506287714,11.263517903076162,5.108041666666666,4.793416666666666,5.539935199713197,5.653142635945895,6.073069509571159,5.056009554672918,9.329375,8.696250000000003,9.706472879362146,10.303818594522292,11.160187205725446,11.170359321546988,4.169583333333334,3.964166666666668,4.51916930735948,4.725063895593856,5.359150195366991,5.805024240899699,6.632291666666667,6.567499999999998,7.380894954524018,6.860519593971769,8.237598613124783,8.137333391187882,5.325,5.223749999999998,5.590280113744599,5.76563531658834,5.0205898834046785,5.235760954432804,1.591,1.5183750000000003,1.7955446713193421,1.1686876804275619,2.17826014976817,2.2341713374324996,5.778625000000001,5.697750000000002,7.1235811937002955,7.171201026941755,8.72430314343061,8.407518165045266,11.393583333333332,10.754166666666668,11.87363864255359,11.684368175312674,12.694451214037487,12.17121966935115
2002-08-31,MONSOON,4.453333333333333,2.46,5.366666666666667,3.846,8.11,2.76,4.443333333333333,4.29,0.922,2.5224999999999995,9.81,7.111458333333333,7.115833333333336,6.849147360091709,7.724703510544286,4.906446938588788,3.7067246028019527,6.485625,6.040000000000003,5.505471123760152,6.040031268833409,3.1661278783985534,3.2756974889806028,9.193333333333333,8.885833333333338,8.05318287821059,9.43330583398871,4.708238121971728,3.619175087304766,5.176125,5.089916666666666,4.862361119827918,5.373492240668694,3.101254562656216,3.1107499975837913,9.459999999999999,9.285000000000002,9.067883727617286,10.440113419201728,6.166629425199298,5.5035762051419,4.2316666666666665,4.154166666666669,3.8155015844156877,4.3012455326174495,2.5743264339165677,2.1182171222452872,6.598125,6.645416666666664,6.2058703060477445,6.540620969351322,4.484153975456066,4.287954232048888,5.333749999999999,5.313749999999998,5.07016806824676,5.494065837296282,3.6686411434204302,3.5554851260530556,1.5797500000000002,1.592,1.4461268027916052,1.125006870068883,0.5779007721249656,0.4784153088192583,5.833375,5.773875000000002,5.283148716220177,6.559158911456433,2.530973447830323,2.5335999314229447,11.739458333333333,11.329166666666667,11.048183185532155,11.553432746506743,8.951421064664771,9.300225328429146
2002-11-30,POMKH,5.223333333333334,5.82,8.676666666666668,4.776666666666666,7.715,4.44,6.128333333333333,5.115,1.3779999999999997,4.996,11.982000000000001,6.88125,7.152916666666671,6.198821749388358,7.237673484579968,6.439737194167699,5.036828588711697,6.066249999999999,5.980000000000002,5.6312826742560915,6.050296721067084,5.865241628928754,5.586338070403576,9.206458333333334,8.818333333333339,8.302576393593021,9.463202486814668,6.797529658417387,6.727378100890631,5.239520833333333,5.126166666666666,4.828083338563418,5.321646017566607,5.11954287992383,5.020349930986119,9.311250000000001,9.373750000000001,8.526730236570373,10.235640597934362,7.494610931797614,6.8316372043297795,4.453333333333333,4.185000000000002,4.065300950649412,4.326468497917013,4.4467856505713,4.274537960690443,6.61125,6.619166666666663,6.17485551696198,6.526980139593646,6.079400950722612,6.16267288868622,5.5775,5.336249999999998,5.088100840948057,5.43638602988043,5.3295331338207586,5.380359318240463,1.69825,1.59,1.418876081674963,1.1205997550830435,1.2932874223573914,1.3351065247175204,5.83025,5.783375000000003,5.168289229732107,6.393727270456612,4.301926340849149,4.933928748806425,11.769666666666668,11.458,11.421709911319294,11.671101562981681,10.74360187730278,11.512754271214197
2003-02-28,POMRB,7.493333333333332,7.165,11.1,5.751666666666666,9.98,5.1033333333333335,7.101666666666668,6.32,1.9980000000000002,6.405,12.185000000000002,6.395208333333333,7.070000000000004,6.716626382966348,7.340088119281063,9.18706440112666,7.623795316882621,5.005,6.991250000000002,6.244769604553655,6.301779294826098,5.100320554440142,3.7707107599867506,8.54875,9.568333333333339,9.421545836155813,10.08459004213029,9.259342866215047,7.289115152585923,4.999958333333333,5.2260833333333325,5.197516669804717,5.507690576390062,6.003390089103605,5.717391579120311,9.2475,9.546250000000002,9.108038141942224,10.70149983100444,10.138163557647216,9.124049214162362,4.515833333333333,4.278333333333335,4.480513903722981,4.521583893826781,5.144085879263723,4.768875490197434,6.6691666666666665,6.57708333333333,6.545579976843856,6.684949276256082,7.23220086786958,7.288461673484406,5.705,5.331249999999998,5.580860504568834,5.686052611801751,6.811348157057086,6.694307279494108,1.7523749999999998,1.5695000000000001,1.6505256490049778,1.167622029982284,2.0589363468077115,1.9513833369219948,5.6552500000000006,5.883375000000004,5.662973537839264,6.478247029499604,5.8703327730591015,6.190105204720773,11.275500000000001,12.020916666666668,11.727025946791578,11.801928250829409,12.136098249407773,12.473866587830209
2003-05-31,PREMON,9.6,5.12,10.235,6.6374999999999975,10.5,6.21,8.908333333333333,7.57,3.01,9.185,12.096666666666666,6.021249999999999,6.692500000000004,7.869975829779809,7.97205327038795,9.84107630260468,8.048178656317344,4.4125000000000005,5.141250000000002,5.794861762732193,6.160375507208281,10.905622218748762,9.393411467253976,7.692083333333333,8.844583333333338,9.746927501693488,10.408635499241914,12.039089223374352,11.761925355833242,4.615624999999999,5.252958333333332,5.77351000188283,5.899858182388113,6.516991989302384,6.1188242472890035,9.546874999999998,9.076250000000002,9.664822885165334,11.191909939282821,12.377792294119057,11.785998254124603,4.367083333333333,4.628333333333336,5.172308342233789,4.992608710005233,5.33891704008176,5.169259019037822,6.667291666666667,6.645416666666664,7.490681319439647,7.166422726172344,8.310745245121492,8.022969716275904,5.661250000000001,5.823749999999999,6.376516302741301,6.2418601006943,5.160137706248383,5.3108172819005,1.6592500000000001,1.827,2.1943153894029868,1.297084189220844,2.1073128340781446,2.343998986259473,5.3773125,5.777125000000003,7.0717841227035585,7.06783233487264,8.724303143431271,8.664393219557983,10.718166666666667,11.518416666666667,11.874882234741612,11.912000833921294,13.715940479526745,13.421411063165193
2003-08-31,MONSOON,2.075,1.37,3.0,1.8219999999999998,9.48,1.86,4.633333333333334,3.34,0.3250000000000001,1.5475,7.866666666666667,5.719791666666667,6.097916666666671,5.551985497867885,6.650371159035779,4.743056518968384,3.833626806414887,3.2968750000000004,4.868750000000002,4.024917057639316,5.338399056740106,2.9562327854932375,2.924170832459543,6.8412500000000005,8.252916666666671,7.048156501016093,8.817449896844641,5.187543493903944,4.028776403365059,4.562833333333333,4.746958333333332,4.192906001129698,5.019509399068604,3.618800169698493,3.4459537509652307,9.35125,9.418750000000003,9.5908937310992,11.155102232115874,6.214875880869881,5.315042218217861,4.291041666666667,4.403333333333336,3.8473850053402736,4.312435101445615,2.9159656421582096,2.528280733654337,6.658541666666666,6.6929166666666635,6.347742124997121,6.8311454788151345,4.602028540408866,4.181018928642363,5.74625,5.586249999999999,5.1619097816447805,5.659244386018386,3.9198012528686395,3.7159816521624536,1.6325625000000001,1.67775,1.446589233641792,1.2095661937207733,0.8367375166047313,0.7590855601011933,5.088125,5.533375000000003,4.8620704736221345,6.218253290990295,2.5309734478306303,2.5312287559037205,10.350625,11.032583333333333,10.271596007511635,11.532838533097737,9.102603498526776,9.519839050198838
2003-11-30,POMKH,4.609999999999999,2.17,4.19,3.7260000000000004,8.74,4.15,5.923333333333333,5.715,1.23,3.7475,9.466666666666667,5.00625,5.9445833333333375,5.175191298720731,6.060684640312727,5.697503268414638,5.067032715616705,3.62375,3.9562500000000025,3.2829502345835895,4.708674402925694,5.742870333671321,5.790479733425368,6.881458333333333,7.131250000000003,5.904893900609656,7.633568034854776,6.775352580684874,7.909847868552083,4.573979166666666,4.484291666666665,4.006143600677818,4.672224325851614,4.943692421103745,4.93414528968337,9.24625,9.675000000000004,9.250536238659521,10.748838004243817,8.041824774622146,7.7124822288056265,4.099166666666667,4.330833333333335,3.9684310032041643,4.2507148826651,4.570459288719552,4.380259013311475,6.618333333333334,6.641666666666663,6.177978608331605,6.729369701517455,6.213390581037371,6.2464789410795305,5.4818750000000005,5.736249999999998,5.383145868986868,5.7019745959373545,5.344611100332857,5.313677674795878,1.487375,1.6407500000000002,1.3599535401850753,1.197213138765369,1.3710678863647594,1.3824255195897805,5.0115625,5.221250000000003,4.416242284173281,5.79093807208633,4.301926340849494,4.947188455165833,10.439583333333333,10.40375,9.949624271173647,11.350757443069288,10.293472143613153,11.141852396224985
2004-02-29,POMRB,5.695,1.89,8.78,6.38,7.39,4.785,7.236666666666667,6.4,1.9325,5.34,11.76,4.740625,5.4950000000000045,5.3831147792324385,5.812680669909645,8.219490407105688,7.600296617449508,4.956875,2.637500000000003,2.7257701407501536,4.087613924249631,5.255265194103396,4.768584265754997,7.4876041666666655,6.551250000000003,7.054936340365794,7.715410095332355,8.450487934162012,8.410228814363618,4.756125,4.641374999999998,4.955686160406691,5.031742017484232,5.734180830479513,5.493362067976853,8.861875000000001,9.027500000000003,8.506321743195713,9.845229848925245,10.865743635529107,9.813744733097142,4.0575,4.251250000000002,4.2950586019224986,4.359276514222011,5.201734905367447,4.982575026451967,6.497083333333333,6.6754166666666634,6.60145383166563,6.86466567410168,7.290449672612442,7.534631781177766,5.230625,5.756249999999998,5.789887521392121,5.912800148439376,6.803669000726531,6.604029854908865,1.3835000000000002,1.624375,1.5889721241110453,1.242663320323966,2.0613838941403047,2.0433615757952537,5.109687500000001,4.955000000000003,4.785745370503969,5.672199726235854,5.870332773059168,6.234220438960418,10.817083333333333,10.2975,10.673774562704189,11.435103451845087,11.093071545264486,11.406435310633196
2004-05-31,PREMON,5.69,13.01,12.876666666666665,6.098333333333333,12.25,4.993333333333333,8.451666666666666,5.375,1.9140000000000001,9.6375,13.233333333333334,5.01875,4.517500000000005,5.505868867539464,5.616034704454992,9.248986305502955,8.291752901047884,5.83125,4.610000000000002,6.839462084450092,5.556273198811301,8.124134176775764,7.807109044017115,8.377708333333333,7.21166666666667,9.383628470886142,8.879383562810967,10.963958754221007,11.679604969765638,5.148041666666667,4.506583333333332,5.412745029577348,5.305706985874837,6.454488374608877,6.490769466517551,7.925,9.465000000000003,10.003793045917428,10.678565058576858,11.852972278017745,10.23522309023803,4.211250000000001,3.9470833333333353,4.574368494486833,4.517663070053283,5.542716952187897,5.834233303711229,6.526041666666666,6.561249999999998,7.341538965666045,7.214261569189932,8.386142655878883,8.37545212696676,5.2275,5.207499999999998,5.623932512835273,5.839278086313492,5.77283162241524,5.796032543584897,1.4031250000000002,1.350375,1.7189832744666271,1.2869091921929752,2.458967893515009,2.4402143528157185,5.136145833333333,5.068125000000002,6.726447222302381,6.3548112209751535,8.724303143431118,8.771267329915588,11.281666666666666,10.581666666666667,11.697598070955847,11.67976528412257,12.850342364317155,12.409535986691408
2004-08-31,MONSOON,3.86,4.145,5.2075,3.818333333333333,4.655,2.7433333333333336,4.12,3.5250000000000004,0.5900000000000001,1.88,9.75,5.151875,4.963750000000005,4.847521320523678,5.023306028487141,2.798542436308561,3.552876930255769,6.9296875,5.303750000000002,5.761677250670056,5.35738626965298,2.3209759386944127,2.7973608456331416,9.080625,7.763541666666669,7.7131770825316845,8.027751132716773,4.767341642477429,4.103368251171937,5.167916666666666,5.005666666666665,4.7749803510797415,4.977528476593678,2.7695527937365902,3.3920647084961333,7.8725000000000005,8.258750000000003,7.864275827550457,8.841325095337153,6.548809756186042,7.2039082171070525,4.267083333333333,4.1679166666666685,3.8419544300254334,4.094550474269973,2.497133683983928,2.1012873597487873,6.625625,6.432916666666665,6.052923379399626,6.746370885113077,4.558546288851934,4.296676841581769,5.229375,5.2537499999999975,4.784359507701163,5.294040294178043,3.752518640152802,3.629226720130586,1.384,1.416625,1.2673899646799762,1.2244004287681691,0.5002041998722435,0.6552543993873943,5.158958333333333,5.151250000000002,4.787868333381429,5.59889465686002,2.5309734478301125,2.3292814521610765,11.329583333333334,11.0525,10.918558842573507,11.514780662207885,8.81183331961612,9.032942027323788
2004-11-30,POMKH,5.05,6.39,9.103333333333332,4.865,6.07,4.496666666666667,6.668333333333332,5.505,1.122,3.6266666666666665,11.3,5.692083333333333,5.073750000000006,4.928512792314207,4.814594091462401,4.660183168567539,4.992589557200761,7.548125,6.358750000000002,6.0130063504020335,5.571862166608694,4.7927606675218275,4.528584434951193,9.138541666666665,8.991875000000002,8.269239582852343,8.222692291796784,6.818172271291648,7.297121176090419,5.102375,5.290416666666665,4.810988210647845,4.933692572952657,4.608673318004092,4.765363153245521,7.995000000000001,7.591250000000002,7.146565496530274,7.722922850986415,6.428239940932831,5.709226619741308,4.852291666666667,4.2545833333333345,4.1038393246819265,4.147190555645731,4.475055884760092,4.23313660200329,6.621249999999999,6.619166666666665,6.299087360973109,6.752803833681756,6.064928985796232,5.939130868395608,5.551875000000001,5.201249999999997,5.072615704620698,5.289905283061511,5.394085249031683,5.39416758605039,1.5863750000000003,1.389625,1.2092339788079858,1.2063251723630015,1.226381747920863,1.3118721124109451,5.273020833333334,5.1210416666666685,4.323387666695524,5.195247526096561,4.301926340849171,4.7009073056132324,11.294166666666667,11.510833333333334,11.071135305544104,11.53108502221462,10.626862888150589,11.258316218427096
2005-02-28,POMRB,6.32,6.4575,9.49,5.4,9.64,4.885,7.288333333333332,6.625,1.8875,5.6433333333333335,10.31,6.317916666666667,5.230000000000006,5.485107675388525,4.978682964943762,6.756935030467289,7.312485151373308,7.9174999999999995,7.500625000000002,6.190803810241221,5.787757937949928,4.839858990743518,5.116589353411912,8.890104166666667,9.169375000000002,8.757543749711406,8.51486879729736,9.351530081866818,9.25929007623801,5.1885,5.045416666666665,5.046592926388707,5.032233836503987,6.258549131452325,5.781023384577704,7.3925,8.153750000000002,8.143939297918164,8.001120170209756,8.853357741270772,7.953225774759029,5.4825,4.279583333333334,4.416303594809156,4.303223800131322,5.1697647332719905,4.856335858048647,6.541458333333334,6.632083333333331,6.694785749917198,6.869959500091334,7.341615182571181,7.001032061126227,6.060625000000001,5.257499999999997,5.693569422772419,5.582066262277331,6.67398383150978,6.551837299234296,1.803125,1.3783750000000001,1.4805403872847913,1.2510464570331468,1.9174201747682276,1.9687339416413308,5.507291666666668,5.196875000000002,4.851365933350648,5.185255855453945,5.87033277305883,6.055385691938877,11.4159375,11.148333333333335,10.766681183326462,11.432280759752116,11.857079114653995,12.181975297859518
2005-05-31,PREMON,9.386666666666667,13.39,12.63,6.5539999999999985,10.98,9.575,8.365,7.73,3.5780000000000003,10.246666666666668,14.4,6.8204166666666675,6.154166666666672,7.045731271899782,5.950378309451842,7.596847998288479,7.899495286736032,7.4868749999999995,7.595625000000004,9.070482286144733,7.313051521596818,10.69745043986592,7.91273134728309,8.287395833333333,9.107708333333337,10.306526249826844,9.610798155841893,11.831337787186092,11.590540300972949,5.252291666666666,5.159333333333332,5.649555755833223,5.424396606235098,6.452355419965677,6.564881545831858,6.64625,7.836250000000003,9.278363578750898,8.779381894182338,11.449654550690951,11.765311426520354,5.535833333333333,5.425000000000001,6.479782156885493,5.707919998365625,5.500431400323141,5.296946203832292,6.404583333333332,6.610416666666664,7.362871449950319,7.178634785783325,8.437420140199915,8.232022881611275,5.989375000000001,5.846249999999997,6.508141653663452,6.149389456141732,5.661482297031361,5.6985509301894925,1.8278750000000001,1.794375,2.319524232370875,1.4341071363098368,2.1655957346830927,2.520296183799973,5.786083333333333,5.34916666666667,7.009486226677057,6.036068322533159,8.724303143431284,8.944504815514144,10.548333333333332,11.440000000000001,12.220008709995877,11.799732719897056,12.978732999531864,12.614555934066585
2005-08-31,MONSOON,5.17,6.72,3.466666666666667,4.051666666666667,1.105,3.203333333333333,3.568333333333333,5.24,0.66,3.145,9.5575,7.2175,6.481666666666673,6.2954387631398685,5.800572129313728,3.4427760286577325,3.5975313185706006,6.7190625,8.239375000000003,8.130289371686839,7.539831977748288,3.8375342161792645,3.891862538579778,8.072916666666668,8.672500000000003,7.570582416562773,8.279412648276661,5.4384171418437575,4.1464602209829104,5.271708333333333,5.217666666666665,5.010400120166601,5.146596158259601,3.339291386313578,3.2241134942432756,5.99875,6.948750000000002,6.009018147250539,6.271928762669081,5.818315914259735,6.00726763727654,5.559375,5.540000000000001,5.169202627464629,5.3565865386996245,3.2838112916658897,2.5115181021534583,6.3308333333333335,6.472499999999997,5.845056203303525,6.592413344482344,4.579002758616219,4.520154718685697,5.703749999999999,6.274999999999997,6.000884992198071,6.031813942345345,3.812103812875608,3.6022310169439815,1.8331875,1.8118750000000001,1.655714539422525,1.378617964466848,0.6618882899631058,0.4434046635885102,5.9535833333333334,5.66541666666667,5.463691736006234,5.5605320500337365,2.5309734478299055,2.2394298547942078,9.803958333333334,11.391875,11.155005225997526,11.597726455223144,9.23830144881191,9.519820516960309
2005-11-30,POMKH,7.76,0.37,6.0225,5.142,3.65,4.463333333333334,6.125,3.22,1.25,4.592,4.551666666666667,7.210833333333333,7.159166666666672,6.881263257883921,6.317960229875473,5.1654987660774605,4.999361231433803,6.48875,6.734375000000002,5.026173623012103,6.533496472574494,6.392740265366722,5.124892321544885,8.141458333333333,7.90229166666667,6.9513494499376645,7.674866349768857,7.064250640369978,6.931467884719174,5.3835,5.286916666666665,5.063040072099961,5.156363127322089,4.853390931998128,4.588206093416592,5.405,6.343750000000002,5.065410888350323,5.042397431479798,4.633370953733584,4.128428126050107,5.232708333333332,5.531666666666668,4.886854909812111,5.304572385022151,5.166344848626956,4.401517276473125,6.220833333333333,6.336666666666663,5.957033721982115,6.4911632917861946,5.957555358715347,6.480228198825526,5.661250000000001,5.703749999999997,4.888530995318843,5.393517621554113,5.621903563729622,5.41079688929828,1.602,1.8438750000000002,1.493428723653515,1.371099527073978,1.321016660440367,1.1817445144620413,5.821458333333334,5.906750000000003,5.11501504160374,5.365739388418697,4.30192634084919,4.486070399033903,9.824374999999998,9.704791666666669,8.513669802265182,10.84019682034593,10.875632155756728,11.506638120166011
2006-02-28,POMRB,6.786666666666666,6.335,10.855,5.278333333333333,6.88,5.1066666666666665,7.241666666666667,6.625,1.802,6.0180000000000025,11.103333333333332,6.924583333333333,7.275833333333338,6.84342462139702,6.547769932725756,7.25260643139732,7.1680207686580095,6.413125,6.703750000000002,5.549704173807262,6.624729082530323,5.810807733867883,4.718922925117797,8.061354166666666,8.24354166666667,8.5128096699626,8.356707821536409,9.01138068414287,9.336079417920844,5.545916666666667,5.256499999999997,5.14915737659331,5.19825940987941,6.098625655882259,6.044844255546194,5.3,5.653750000000002,5.791246533010193,5.148303388467297,6.822499231346989,7.210742287216412,4.793333333333333,5.587083333333334,4.974779612553933,5.392499575090048,5.691410776741118,4.874650608545866,6.020416666666667,6.3249999999999975,6.470886899855936,6.600804445506871,7.136834597985331,7.184995135511631,5.451875,5.703749999999997,5.583118597191306,5.661345254293795,6.738781886504833,6.558717105699647,1.40075,1.8225,1.6168572341921092,1.4083789582287412,2.0575109851108344,1.9123935476925171,5.3871875000000005,6.000416666666671,5.476209024962245,5.442833287806657,5.870332773059164,5.974382671214886,9.6164375,9.903125000000001,9.549535214692442,10.862500806719245,10.097058094093988,10.298868907878727
2006-05-31,PREMON,8.866666666666667,11.67,11.813333333333333,7.57,8.99,6.7399999999999975,7.531666666666666,7.3900000000000015,1.814,8.815,13.77,6.330520833333333,7.145833333333338,7.652721439504878,7.289287501636701,8.97240438115782,8.109101445871937,7.1525,6.2737500000000015,7.997822504284358,7.7048169799330095,11.901909038518381,11.630571901145391,8.524270833333333,8.039375000000003,9.833019135310893,9.26464202251171,11.7916490005585,12.038870130217797,5.4712916666666676,5.510499999999998,6.117494425955986,5.830292601231789,6.653342938272106,6.486293988400167,5.5175,5.156250000000003,7.0707479198061165,6.059030633989098,9.143542136034371,10.240844708183296,5.071041666666666,4.878333333333334,5.680867767532359,5.880364579231831,6.932923877764174,8.030378379247425,5.8325,6.116666666666664,6.895198806580227,6.762430220209684,8.267967121706077,7.898483170748327,5.5375000000000005,5.618749999999997,6.305871158314784,6.116070347449065,6.17137642409099,6.119576504330422,1.4128124999999998,1.3814999999999997,1.6957143405152655,1.4462389360822963,2.8253337834121655,2.6574919253255884,5.032875,5.642500000000004,6.811725414977346,6.038845363195785,8.724303143432229,9.200489379640555,10.291833333333333,9.745625000000002,11.237721128815465,11.185082638147879,11.951751598493885,11.779258146810168
2006-08-31,MONSOON,3.4,7.835,3.6425,4.335,2.255,2.523333333333333,2.7983333333333333,3.905,0.8140000000000001,1.1025,8.524,5.8846875,6.7033333333333385,5.951632863702927,6.552888428324777,4.637290731885411,3.8208903614061667,8.265625,6.552500000000002,7.932693502570615,8.023829295645438,4.832180091220154,5.8423690458031325,8.732083333333334,8.083333333333336,7.3568114811865355,8.019692345684591,5.261818797685214,4.17511314104446,5.358958333333333,5.5813333333333315,5.404496655573592,5.580720591309043,3.8632347323122156,3.7529708493080647,5.6431249999999995,5.443750000000002,5.14444875188367,4.710371889443883,3.6315372333850346,3.89525388240801,5.8107291666666665,4.708333333333334,4.417853993852749,5.224109376998077,3.2031551252469628,2.95354854460449,5.6970833333333335,5.924166666666664,5.25645261728147,6.05996547564304,4.261218230110652,3.816420942274656,5.74875,5.284999999999997,5.345522694988871,5.643829784245089,4.142761404462947,3.942959602765606,1.412125,1.4199999999999997,1.3430286043091593,1.4020697562733624,0.5305959935961884,0.6212767035894178,4.853875,5.1318750000000035,4.5280352489864075,5.207048873887566,2.530973447830306,2.417450719636179,11.178708333333335,9.487250000000003,10.152232677289279,10.898061794391694,8.325288990130117,8.624718658708275
2006-11-30,POMKH,4.7775,5.17,9.55,4.261666666666667,4.24,7.365,5.391666666666668,5.24,1.1925,3.8,10.988333333333335,5.851145833333333,5.957708333333338,5.481979718221757,6.181543776183082,6.376186459033077,5.391971383234918,8.258750000000001,7.752500000000002,6.827616101542368,7.796056930763234,4.683019449832799,4.871330703585963,8.500208333333335,8.965208333333335,8.234086888711921,8.348556114607376,6.9497535042497365,7.030481849771937,5.27625,5.361249999999998,4.947364660010821,5.309613052908638,5.2053754679565465,4.91823572344294,5.749375000000001,5.591250000000002,4.782669251130201,4.257057887000294,3.7062399182600263,4.544964814734799,6.089791666666667,5.433750000000001,5.596712396311649,5.834281975399887,4.864651039635701,4.441014208215861,5.6016666666666675,5.740833333333331,5.31053823703555,5.863994504111931,5.538731834914907,5.843427982426685,5.694999999999999,5.789999999999997,5.303313616993322,5.534562982029537,5.054369746497423,4.9416627936071755,1.5001250000000002,1.4056249999999997,1.2828171625854954,1.3885845669031471,1.1826030463400117,1.1791916865635068,4.8260625,4.933875000000004,4.236821149391845,4.901995910296317,4.301926340849114,4.506894494523562,10.89425,11.09641666666667,10.486672939706901,10.904535611060647,9.928029064829895,9.916315609136827
