Date,Season,Umarda,Saurikh,Kannauj,Jalalabad,Talgram,Chhibramau,Haseran,Umarda_Trend,Umarda_SMA,Umarda_EWMA,Umarda_DES,Umarda_TES,Umarda_ARIMA,Saurikh_Trend,Saurikh_SMA,Saurikh_EWMA,Saurikh_DES,Saurikh_TES,Saurikh_ARIMA,Kannauj_Trend,Kannauj_SMA,Kannauj_EWMA,Kannauj_DES,Kannauj_TES,Kannauj_ARIMA,Jalalabad_Trend,Jalalabad_SMA,Jalalabad_EWMA,Jalalabad_TES,Jalalabad_ARIMA,Talgram_Trend,Talgram_SMA,Talgram_EWMA,Talgram_DES,Talgram_TES,Talgram_ARIMA,Chhibramau_Trend,Chhibramau_SMA,Chhibramau_EWMA,Chhibramau_DES,Chhibramau_TES,Chhibramau_ARIMA,Haseran_Trend,Haseran_SMA,Haseran_EWMA,Haseran_DES,Haseran_TES,Haseran_ARIMA
2005-02-28,POMRB,6.23,3.1175,7.456666666666668,1.44,11.98,16.705,4.5600000000000005,6.0962499999999995,6.225,6.0445016765139865,6.252388451839883,5.8868476295881464,6.050304481680225,3.0737500000000004,3.07375,3.1058639707082545,3.1303874043974966,3.110643365300369,3.154902249351516,7.760833333333334,7.435000000000005,7.3672425780704955,7.277940587751654,7.493279217256221,7.331527330869695,1.085625,1.377500000000001,1.0832342338719096,0.19708057085047925,0.04566283113932318,11.725000000000001,11.67625,11.551740718889196,11.264937318950595,11.647638886320472,11.701267274000482,15.793791666666667,15.793791666666667,15.970084876564425,15.977905346978877,16.960031447083416,16.695278251160982,4.373125,4.3012500000000005,4.317638869317449,4.181289695964017,4.168681339978758,4.109376610148467
2005-05-31,PREMON,7.28,2.81,8.81,1.7,12.985,16.2175,4.74,5.7075000000000005,6.34,6.538701005908392,6.247922306558538,7.643263912704354,7.55240332300581,3.07375,3.07375,2.9875183824249527,2.9549807204092473,2.7968828249916062,2.8520900084172527,7.825833333333333,7.700833333333338,7.944345546842298,7.802885187336706,8.278275639099661,7.378108014705137,1.41375,0.9275000000000011,1.329940540323146,2.164835072871933,2.1082773760454225,11.466875,11.91625,12.125044431333517,11.700760059118481,12.96889444135019,12.461885100790726,15.793791666666667,15.793791666666667,16.069050925938654,16.04675307407782,16.46816960110578,16.30628947997885,4.227500000000001,4.43875,4.486583321590469,4.463029861497581,4.800424478128543,4.4737955733972825
2005-08-31,MONSOON,4.41,3.2775000000000003,7.8599999999999985,1.715,10.335,15.035999999999998,3.72,5.3462499999999995,5.8525,5.687220603545035,6.243459348553771,5.96962030504574,5.819022287838756,3.07375,3.07375,3.103511029454972,3.1079798565077286,3.3009480065365056,3.0996281221441904,7.85,7.820833333333337,7.910607328105378,7.784352113443047,7.1442908238032565,7.911101956448081,1.6875,1.243750000000001,1.4839643241938876,0.8002091411095216,0.818360515930601,11.3,11.53375,11.40902665880011,11.36822855762805,9.998937579265757,11.744137539774137,15.793791666666666,15.793791666666667,15.655830555563192,15.991522214649683,15.282380541123688,15.17453260579077,4.07875,4.307499999999999,4.179949992954282,4.258670777407234,4.171318880833493,4.05717675034221
2005-11-30,POMKH,4.33,3.0900000000000003,7.196666666666666,1.48,10.3,15.216666666666667,3.5700000000000003,5.080000000000001,5.5625,5.144332362127021,6.2389995784090555,4.698115164162333,5.040101838845404,3.07375,3.07375,3.0981066176729835,3.1144670392433333,3.08652580317152,3.0585915379260666,7.824166666666667,7.830833333333338,7.625031063529893,7.529482142930124,7.783232649338111,7.892080247074919,1.8724999999999998,1.5837500000000009,1.4823785945163324,2.2851866737531354,1.9852767548261632,11.239375,11.4,10.965415995280066,11.109590655651106,11.795071083081119,11.400073698821524,15.793791666666666,15.793791666666667,15.480165000004583,15.959581648787179,15.45883120997409,15.296225931857727,4.01875,4.147499999999999,3.9359699957725693,4.004501149831674,3.9568217014569087,3.958359023130019
2006-02-28,POMRB,4.5,3.1175,7.6099999999999985,2.27,11.18,16.705,4.01,5.2825,5.13,4.886599417276213,6.234542994103554,5.11713714970614,5.544321332236766,3.0737500000000004,3.07375,3.10586397060379,3.130411612272329,3.110643365300369,3.138650117137694,7.76125,7.869166666666671,7.619018638117935,7.520913497956746,7.799036933593911,7.633226067311463,1.8893749999999998,1.7912500000000011,1.7974271567097995,1.479206329134776,1.5062922311713554,11.543125000000002,11.2,11.05124959716804,11.134403768338304,11.479044640679893,11.561852744578143,15.793791666666667,15.793791666666667,15.970099000002747,16.078651780156775,16.943021054151238,16.684033825830397,3.9387500000000006,4.009999999999998,3.965581997463542,3.970404027039453,4.223377888109619,4.139901817311633
2006-05-31,PREMON,6.88,2.81,8.450000000000001,2.35,13.3,16.2175,4.8100000000000005,5.866250000000001,5.029999999999999,5.683959650365728,6.230089595627177,6.494085793243124,6.719369046469051,3.07375,3.07375,2.987518382362274,2.954990860461242,2.7968828249916062,2.8469436303746347,7.792916666666666,7.77916666666667,7.951411182870761,7.82353516539989,8.526376828201604,7.624580615493409,1.8056249999999998,1.953750000000001,2.0184562940258797,3.063536826313782,2.910507705468284,12.1,11.278749999999999,11.950749758300823,11.681117833975405,12.586910336265136,12.124920962879482,15.793791666666667,15.793791666666667,16.06905940000165,16.13777023033841,16.451448642731243,16.29546898136086,3.92875,4.027499999999998,4.303349198478125,4.286174257079192,4.541643396004186,4.327785089967583
2006-08-31,MONSOON,6.43,3.2775000000000003,7.716666666666666,1.2,12.45,15.035999999999998,3.01,6.25375,5.534999999999999,5.982375790219437,6.225639377803064,5.116487124435014,5.442483963923072,3.07375,3.07375,3.1035110294173647,3.1079798260982163,3.3009480065365056,3.103479142071007,7.958333333333334,7.743333333333338,7.857513376389123,7.744769416527593,7.162369741656141,7.931826927266435,1.7343750000000002,1.825000000000001,1.6910737764155277,1.4880000651573086,1.5291193861912764,12.637500000000001,11.8075,12.150449854980494,11.880286002654637,9.852506189993344,11.456734660591552,15.793791666666666,15.793791666666667,15.655835640000987,16.073749668986814,15.265945888372912,15.164129421407107,4.085624999999999,3.8499999999999974,3.7860095190868748,3.8129176314268247,3.820706946968697,4.116057316437612
2006-11-30,POMKH,6.98,3.0900000000000003,7.593333333333334,1.325,12.64,15.216666666666667,4.2,6.4662500000000005,6.1975,6.381425474131662,6.22119233938439,4.980328192393046,5.870601038927301,3.07375,3.07375,3.098106617650419,3.1144610809227395,3.08652580317152,3.058829400452864,8.116249999999999,7.842500000000005,7.751841359166807,7.650060433977673,7.740255260623745,7.8517377050476975,1.6681249999999999,1.7862500000000008,1.5446442658493167,1.9529540734585016,1.4361257263494531,12.921875,12.392499999999998,12.346269912988298,12.077300919568266,12.412912941184082,11.898016427013244,15.793791666666666,15.793791666666667,15.48016805066726,16.033868239629534,15.442678232985767,15.286227924787688,4.1875,4.007499999999998,3.951605711452125,3.9030772243641447,3.55469752546241,3.5597557942702784
2007-02-28,POMRB,4.95,3.1175,8.536666666666667,1.855,13.14,16.705,4.635,6.672499999999999,6.31,5.808855284478997,6.216748475455176,6.335003971898656,6.617225819083912,3.0737500000000004,3.07375,3.105863970590251,3.130403238017409,3.110643365300369,3.1276949419389872,7.9643749999999995,8.074166666666672,8.065771482166753,7.93645237974787,7.922360690103934,7.755551703548928,1.6681249999999999,1.682500000000001,1.66878655950959,1.297275350393997,1.4027414303483021,12.555000000000001,12.882499999999999,12.663761947792977,12.349914624008669,12.678906984506636,12.707655796093919,15.793791666666667,15.793791666666667,15.970100830400355,16.145764371972568,16.927144548072505,16.674419683786297,4.225625,4.1637499999999985,4.224963426871275,4.177192846531403,4.108662073864802,4.315454113485966
2007-05-31,PREMON,8.13,2.81,8.786666666666667,2.235,13.614999999999998,16.2175,5.0,6.7299999999999995,6.6225,6.737313170687399,6.2123077890888965,7.408522655922033,6.944913214441074,3.07375,3.07375,2.9875183823541507,2.9549827256166887,2.7968828249916062,2.857785378730205,7.7975,8.158333333333339,8.354129555966718,8.208051508910996,8.953575604361317,8.046306556164982,1.6949999999999998,1.653750000000001,1.895271935705754,2.6839523023959853,2.459824465778828,12.218750000000002,12.96125,13.044257168675786,12.67311872843495,14.043668767101352,13.677890575587487,15.793791666666667,15.793791666666667,16.069060498240212,16.198401630018488,16.43584370208284,16.286215817558688,4.25375,4.211249999999998,4.534978056122765,4.571219943079556,4.780046864371613,4.674101975254648
2007-08-31,MONSOON,6.83,3.2775000000000003,6.165,1.315,9.2,15.035999999999998,3.125,7.04,6.7225,6.774387902412439,6.207870273423094,6.163524988290511,6.145724705832928,3.07375,3.07375,3.1035110294124904,3.1079732150092245,3.3009480065365056,3.0946258667828803,7.810833333333333,7.770416666666672,7.478477733580031,7.4173949891016795,7.5553235569141375,8.321891207561906,1.7143749999999998,1.6825000000000008,1.6631631614234523,1.332795716034891,1.39363170609318,12.348124999999998,12.14875,11.50655430120547,11.816307426487718,10.923395994530411,12.632595954627096,15.793791666666666,15.793791666666667,15.655836298944127,16.128525777727415,15.250607893491575,15.155230655403791,4.284375,4.239999999999998,3.970986833673659,4.105219687256332,3.6101609377501416,3.640056535986154
2007-11-30,POMKH,7.04,3.0900000000000003,7.81,1.425,13.2,15.216666666666667,4.3100000000000005,7.4375,6.7375,6.880632741447464,6.203435927740882,5.771682821623776,6.200344583650426,3.07375,3.07375,3.0981066176474945,3.114456525850059,3.08652580317152,3.061007930144742,7.821666666666667,7.824583333333338,7.611086640148018,7.523827245172844,7.397630807022497,7.519030406303644,1.691875,1.7075000000000007,1.5678978968540713,2.0268957738982243,1.544008817760309,12.495,12.28875,12.183932580723283,12.168705663603252,12.023515027879611,11.599373209795337,15.793791666666666,15.793791666666667,15.480168446033144,16.08335451414396,15.427602670189287,15.277672968670862,4.33,4.267499999999999,4.106592100204196,4.181158906328924,4.007991886646322,3.8374241609381494
2008-02-29,POMRB,7.37,3.1175,8.426666666666668,1.91,13.614999999999998,16.705,4.77,7.12875,7.3425,7.076379644868479,6.199004749900924,6.837356784893393,6.42698982942021,3.0737500000000004,3.07375,3.105863970588497,3.130400686903558,3.110643365300369,3.1407237447663325,7.901250000000001,7.7970833333333385,7.937318650755477,7.816810083601429,7.791295457365816,7.627338178303377,1.706875,1.7212500000000004,1.7047387381124428,1.3933157234625961,1.531302383068033,12.19,12.407499999999999,12.75635954843397,12.536927977855813,12.610367545927497,12.67906403061287,15.793791666666667,15.793791666666667,15.970101067619886,16.19047166173121,16.912326937335976,16.666191254636676,4.4106250000000005,4.30125,4.371955260122517,4.440411893186009,4.442428871443291,4.433747537539266
2008-05-31,PREMON,8.89,2.81,8.983333333333333,2.0,14.315,16.2175,5.23,6.26125,7.532500000000001,7.801827786921088,6.194576738860327,8.668652198220471,8.204084563416922,3.07375,3.07375,2.987518382353098,2.9549817518751347,2.7968828249916062,2.860563538089503,7.765625,7.846250000000005,8.35572452378662,8.204996358104387,8.83047857291072,7.924872661445587,1.8381250000000002,1.6625000000000005,1.8228432428674657,2.745188496596948,2.5012002702834915,11.78375,12.5825,13.379815729060383,12.988033068713259,14.158823891960077,13.77085960509551,15.793791666666667,15.793791666666667,16.069060640571934,16.238791450775363,16.42127962100067,16.278295521594227,4.368125,4.35875,4.71517315607351,4.853031884327447,4.947853101370027,4.855086463817514
2008-08-31,MONSOON,3.6,3.2775000000000003,6.605,1.6700000000000002,6.06,15.035999999999998,3.54,5.3775,6.725000000000001,6.121096672152653,6.1901518853757125,7.226023531957367,6.579831704826138,3.07375,3.07375,3.103511029411859,3.107973353952884,3.3009480065365056,3.0926382776329686,7.301041666666666,7.956250000000006,7.655434714271972,7.5768115264589415,7.553181349137072,8.318864059877194,1.826875,1.7512500000000006,1.7617059457204796,1.1428096256419358,1.1542755692694244,11.719375,11.7975,10.451889437436229,11.270852273325547,11.236205266249865,12.610574274439049,15.793791666666666,15.793791666666667,15.65583638434316,16.165015075772086,15.236292998626968,15.147612135898314,4.128125,4.4624999999999995,4.245103893644106,4.4689939277935755,3.5044130100414774,3.550795450116855
2008-11-30,POMKH,3.33,3.0900000000000003,6.285,2.12,13.09,15.216666666666667,3.555,4.68375,5.797500000000001,5.004658003291592,6.185730192337873,5.137959282912567,4.822692632637595,3.07375,3.07375,3.0981066176471153,3.114457289386534,3.08652580317152,3.0601641513823132,6.783541666666666,7.575000000000007,7.1072608285631835,7.064807706640049,7.562734703464385,7.680911497626208,1.61625,1.925000000000001,1.9050235674322877,2.2990836283358718,1.8918323689849068,11.716875,11.77,11.507133662461737,11.73135972561419,11.16941303835876,10.915545152761766,15.793791666666666,15.793791666666667,15.480168497272562,16.116319970460477,15.413532698390163,15.270346971265091,3.9268750000000003,4.27375,3.9690623361864636,4.123341390033866,4.33450374726435,4.340814285933304
2009-02-28,POMRB,4.01,3.1175,6.234999999999999,1.125,13.21,16.705,3.605,4.855,4.9575000000000005,4.606794801974955,6.181311658463163,4.988013016352616,4.843587458756918,3.0737500000000004,3.07375,3.105863970588269,3.130401681091207,3.110643365300369,3.148130481785734,6.8025,7.027083333333339,6.7583564971379095,6.724798353089806,7.317095330274441,7.161310592610403,1.3299999999999998,1.7287500000000007,1.5930141404593725,2.024068252908171,2.2488142600180505,12.759375,11.66875,12.188280197477042,12.107352613589716,12.007742230255609,12.16282278012948,15.793791666666667,15.793791666666667,15.970101098363536,16.220253580496156,16.898497699441453,16.659143648011465,3.833125,3.9825,3.823437401711878,3.8566809201994796,4.5518004332073705,4.406226421995162
2009-05-31,PREMON,6.7,2.81,7.035,1.1,14.7,16.2175,4.785,5.625,4.41,5.444076881184973,6.176896283555515,6.222358091062126,6.745503009970457,3.07375,3.07375,2.9875183823529614,2.95498268679986,2.7968828249916062,2.8511618996595423,7.158125,6.540000000000006,6.869013898282746,6.804519454907774,7.706624142700037,6.81650949091837,1.0175,1.5037500000000006,1.3958084842756235,2.175316002441522,1.6877504007632849,13.85375,11.765,13.192968118486224,12.761076879332279,13.622988018800122,13.272091476870477,15.793791666666667,15.793791666666667,16.06906065901812,16.265697272336144,16.407686998509345,16.271511402110633,3.86875,3.87125,4.208062441027127,4.138935899257355,4.768070590202393,4.6131611846393055
2009-08-31,MONSOON,7.16,3.2775000000000003,8.705,0.28,14.015,15.035999999999998,3.2350000000000003,6.24,5.3,6.130446128710984,6.172484063072351,4.881006505331336,5.2027322799691795,3.07375,3.07375,3.103511029411777,3.1079740946843746,3.3009480065365056,3.102009831408859,7.431875000000001,7.065000000000006,7.603408338969648,7.466949110143075,6.117456931992666,6.897838333362348,1.0175,1.1562500000000007,0.9494850905653741,0.292973416078226,0.28364206991074625,14.0525,13.75375,13.521780871091735,13.081769852794299,11.01157504204033,11.760192343714106,15.793791666666666,15.793791666666667,15.655836395410873,16.189322550370147,15.222932942891038,15.141085499059164,4.043125,3.795,3.8188374646162764,3.759656528550073,3.1650325613354524,3.5405949947940303
2009-11-30,POMKH,5.93,3.0900000000000003,7.03,1.01,13.89,15.216666666666667,4.145,6.606249999999999,5.949999999999999,6.05026767722659,6.168074993027917,5.126366526064502,6.269692581178205,3.07375,3.07375,3.0981066176470664,3.1144577860645835,3.08652580317152,3.059295340594724,7.6652604166666665,7.251250000000005,7.374045003381789,7.268955811467126,7.4644445415322105,7.570519115125087,1.29,0.8787500000000006,0.9736910543392244,0.991163005601204,0.5145932924075394,14.165000000000001,13.95375,13.669068522655042,13.291656315004094,13.70917026517444,13.634620932101516,15.793791666666666,15.793791666666667,15.480168503913191,16.13828002546198,15.400401230083359,15.264069725779521,4.385,3.9425,3.9493024787697655,3.82554507408815,3.666768348252081,3.788194707000464
2010-02-28,POMRB,6.33,3.1175,7.68,2.235,14.0,16.705,4.41,6.67,6.529999999999999,6.162160606335954,6.163669072842819,6.008416254462748,5.932309254329718,3.0737500000000004,3.07375,3.10586397058824,3.130401947646498,3.110643365300369,3.1365141911484176,7.367395833333333,7.612500000000004,7.4964270020290735,7.382900178243009,7.53779076127697,7.369321387421763,1.41125,1.1562500000000004,1.4782146326035348,0.8839936629581022,1.07548743167302,14.203750000000001,14.15125,13.801441113593025,13.476799758208045,13.959531185426183,14.19513135352946,15.793791666666667,15.793791666666667,15.970101102347915,16.240092910728656,16.885590907481106,16.653104157413004,4.785625,4.14375,4.133581487261859,4.012676947028441,4.079428070444836,4.146229734830554
2010-05-31,PREMON,7.31,2.81,7.457083333333332,2.17,14.81,16.2175,6.715,6.47,6.6825,6.621296363801572,6.159266300861668,7.756309488772944,7.801952303295487,3.07375,3.07375,2.9875183823529436,2.9549827771556036,2.7968828249916062,2.8498741706036776,6.895520833333334,7.718020833333337,7.480689534550777,7.372750342640413,8.39042887641512,7.484965458366964,1.2974999999999999,1.4237500000000005,1.754928779562121,2.94341094683126,2.7661428493883897,13.31125,14.178749999999997,14.204864668155814,13.8177083511964,15.182138832592283,14.945795697900571,15.793791666666667,15.793791666666667,16.06906066140875,16.283620680271472,16.39500103877299,16.265697502920485,4.8393749999999995,4.62625,5.166148892357115,5.196160548120875,4.958854267947645,4.795744824000784
2010-08-31,MONSOON,7.06,3.2775000000000003,5.9,0.18,14.215,15.035999999999998,4.51,6.1375,6.6575,6.796777818280943,6.154866673574724,6.049849622542306,5.720850872846958,3.07375,3.07375,3.1035110294117665,3.1079740638720703,3.3009480065365056,3.10258395587404,6.622395833333334,7.016770833333338,6.848413720730466,6.795433561514813,6.702262104406435,7.474586879620478,1.029375,1.3987500000000004,1.1249572677372726,1.3170981123148207,1.3537645893157948,11.695,14.228749999999998,14.208918800893487,13.925717125171047,12.0809709140538,13.06552460351033,15.793791666666666,15.793791666666667,15.655836396845249,16.205515060311335,15.21046403700375,15.135491616896713,4.6850000000000005,4.945,4.903689335414269,5.2472712326811415,3.748212453076953,4.204475468841295
2010-11-30,POMKH,4.43,3.0900000000000003,6.0600000000000005,0.2,6.55,15.216666666666667,3.3,5.954375,6.2825,5.850066690968566,6.150470186295831,5.793814082137796,6.180338954648424,3.07375,3.07375,3.09810661764706,3.1144576900043703,3.08652580317152,3.0598205992002727,6.337135416666667,6.774270833333338,6.53304823243828,6.491391419990937,6.767011331869984,6.888477538829092,0.7662499999999999,1.1962500000000005,0.7549743606423636,1.0619768609881468,0.44095955553284866,10.16625,12.393749999999997,11.145351280536094,12.097637896689653,14.484745148618817,14.434308564836611,15.793791666666666,15.793791666666667,15.480168504773815,16.15290879355907,15.388145664299426,15.258688790788847,4.390625,4.733750000000001,4.262213601248561,4.70081747586249,4.568424261630804,4.270940825216938
2011-02-28,POMRB,5.17,3.1175,6.465,0.9,8.41,16.705,4.02,5.922499999999999,5.9925,5.5780400145811395,6.146076840236813,5.819376063290505,5.291048592779427,3.0737500000000004,3.07375,3.105863970588236,3.130401830361271,3.110643365300369,3.1320342108743158,5.89125,6.470520833333337,6.505828939462968,6.448873857758513,6.7372555789365975,6.580092888589515,0.70375,0.8625000000000006,0.8129846163854182,0.20783576718387087,0.327386160031777,8.115625,10.996249999999996,10.051210768321656,11.187015718530523,11.99236675785425,12.229646213105825,15.793791666666667,15.793791666666667,15.970101102864287,16.253308950540628,16.87354503159591,16.647926529270578,3.83125,4.63625,4.165328160749136,4.4863849567319605,4.556948272316217,3.998756838261712
2011-05-31,PREMON,7.005,2.81,6.39,1.4,8.17,16.2175,4.75,5.86625,5.91625,6.148824008748684,6.1416866342764065,7.183585190803674,7.207790234462404,3.07375,3.07375,2.9875183823529414,2.954982670147966,2.7968828249916062,2.8572773401914935,5.39625,6.203750000000004,6.45949736367778,6.3946609723869,7.433116926615846,6.537251799327272,0.855,0.6700000000000006,1.0477907698312507,1.7085238171247945,1.4006514793153562,7.6825,9.336249999999996,9.298726460992993,10.442840777144635,11.990601063074644,11.753200053259025,15.793791666666667,15.793791666666667,16.069060661718574,16.295560421687313,16.38316126504033,16.260713190572,3.635625,4.1450000000000005,4.399196896449482,4.596984427126161,5.836680226429509,5.554567074099449
2011-08-31,MONSOON,7.1099999999999985,3.2775000000000003,3.4,0.45,4.45,15.035999999999998,2.0,5.9487499999999995,5.92875,6.53329440524921,6.137299564398083,5.5829191560533555,5.741226498906418,3.07375,3.07375,3.1035110294117647,3.107973981190149,3.3009480065365056,3.096373439985376,5.11375,5.578750000000003,5.235698418206668,5.2642493440141775,5.703427685294668,6.482440181022123,1.0274999999999999,0.7375000000000006,0.8086744618987505,0.47645722501709686,0.5244522612682531,8.28125,6.894999999999997,7.359235876595796,8.956937920771097,7.723991009149701,8.864547075668526,15.793791666666666,15.793791666666667,15.655836397031145,16.216301757923127,15.19882683906436,15.130695515413942,3.8024999999999998,3.5175000000000005,3.4395181378696886,3.5854406007312414,3.6189324490595154,3.8608188835180033
2011-11-30,POMKH,3.93,3.0900000000000003,4.6,1.14,12.85,15.216666666666667,4.245,6.131875,5.80375,5.491976643149526,6.132915624994076,5.531153660544017,5.99111282960834,2.9050000000000002,3.07375,3.098106617647059,3.1144576361098406,3.08652580317152,3.060913775174768,5.1425,5.213750000000003,4.981419050924,4.994054914668592,5.200341291595394,5.335061775987267,1.145,0.9725000000000006,0.9412046771392502,1.1632119078879564,0.6986170448121141,8.81125,8.469999999999997,9.555541525957478,9.932516107330935,8.300071023304756,7.544350081715329,15.617854166666666,15.793791666666667,15.480168504885352,16.16265379902576,15.37670757612872,15.254074730021332,3.83,3.75375,3.761710882721813,3.6674919977324163,3.1020931513438086,3.1948434869932676
2012-02-29,POMRB,6.33,3.1175,5.665,1.34,6.9,16.705,4.41,6.16375,6.09375,5.827185985889715,6.128534819548609,5.4629286248340705,5.046135678403188,2.6415625000000005,3.07375,3.1058639705882354,3.130401802784833,3.110643365300369,3.141553771081727,5.751145833333333,5.013750000000003,5.2548514305544,5.21480678081494,5.210934884084716,5.061449326562638,1.4785937500000002,1.0825000000000005,1.1007228062835501,1.020383119141698,1.2964264778464396,10.1796875,8.092499999999998,8.493324915574487,9.183658714552458,10.027012520606192,9.876446736512516,15.457416666666667,15.793791666666667,15.97010110293121,16.262112862077185,16.862302646471655,16.643486481130285,3.9350000000000005,3.8512500000000003,4.0210265296330885,3.848293811902888,3.891430183760078,4.34389265764497
2012-05-31,PREMON,7.31,1.46,7.42,1.9,13.920000000000002,14.81,4.58,6.18875,6.17,6.420311591533829,6.124157144367341,7.426376542140128,7.713373829540284,2.470625,2.7362499999999996,2.447518382352941,2.2078137968861933,2.7968828249916062,2.857357222417401,6.597916666666666,5.271250000000002,6.120910858332639,5.997008760635678,6.181536585627757,5.286109325906613,2.4646875,1.2075000000000005,1.42043368377013,2.2051334137897527,1.8404254900925543,10.888124999999999,9.529999999999998,10.663994949344694,10.369435612564846,10.179138322716248,9.573300388297088,15.570833333333333,15.441916666666668,15.506060661758728,16.163622049442488,16.372111234528468,16.256438901731936,3.885625,3.80875,4.2446159177798535,4.099529576788244,5.166786940480764,5.184685177380236
2012-08-31,MONSOON,7.06,2.52,7.239166666666668,2.61875,9.6475,15.16,3.01,6.171634615384615,6.1575,6.676186954920297,6.11978259595335,5.850292853559038,6.042825579387897,2.3334375,2.5468749999999996,2.4765110294117645,2.1812763316602606,2.4337924257482006,1.9570061899008009,7.144791666666666,6.23104166666667,6.56821318166625,6.422134742358245,5.314885110839213,6.080408625933306,3.0971875000000004,1.7496875000000005,1.899760210262078,0.9759420448139522,1.021184903906411,11.783750000000001,10.829374999999997,10.257396969606816,10.19640087625326,8.4679998656441,9.17471214505821,15.511875000000002,15.472916666666666,15.367636397055236,16.109429345271156,15.032024900271908,14.411160125731769,3.6262499999999998,4.061249999999999,3.750769550667912,3.674012248360428,2.836014512672148,3.1117776538903046
2012-11-30,POMKH,4.18,2.48,7.535,6.860000000000001,13.32,16.0,2.84,6.158935897435898,6.22,5.677712172952178,6.115411169376994,5.673114088488088,5.720950663648944,2.35375,2.3943749999999997,2.4779066176470588,2.20347568852653,2.289806110416668,2.1088937022063727,7.414791666666667,6.9647916666666685,6.95492790899975,6.7977018869804535,6.410985331563766,6.511733769170017,2.9571875000000003,3.179687500000001,3.8838561261572475,3.078312449689327,2.8886564290266215,12.67625,10.946874999999997,11.48243818176409,10.981127170312252,10.549181540018095,10.253668411572734,15.414375,15.66875,15.620581838233141,16.143958121613835,15.233323853947905,15.600030271814427,3.5575,3.709999999999999,3.3864617304007467,3.2611303511392182,3.8244738609230664,3.74775923862443
2013-02-28,POMRB,5.943076923076924,2.63,7.105,0.68,13.595,15.45,3.74,6.055227564102564,6.12326923076923,5.783858073002076,6.1110428671681785,5.647581929264349,5.31135606423963,2.461875,2.2725,2.5387439705882353,2.35418106399312,2.433860727075478,2.698457619372394,7.452395833333334,7.324791666666668,7.01495674539985,6.875989516452384,7.073839241059601,6.892624721437067,2.60984375,3.014687500000001,2.602313675694348,6.1622181317732,7.018476959128504,12.2571875,12.620624999999997,12.327462909058454,11.639400926921706,11.67485492963044,11.225456951129598,15.511875,15.355,15.552349102939884,16.120487634326558,16.8143574084738,16.975807768696,3.55125,3.5424999999999995,3.5278770382404483,3.3105459628020437,3.910418150371979,3.761434133648639
2013-05-31,PREMON,7.595333333333333,2.11,8.14,1.44,14.365,15.285,4.7,5.884602564102564,6.194602564102564,6.508448177134579,6.106677686981524,7.385165942152456,7.485640299937589,2.505625,2.4349999999999996,2.367246382352941,2.183183031623631,2.2416835171986027,1.8908629889192692,7.418125000000001,7.504791666666668,7.46497404723991,7.304681397111815,7.884471808438134,6.97167728825949,1.5625000000000002,2.8996875000000006,2.1373882054166087,2.4267382830953497,1.18299074078157,11.797500000000001,12.731874999999995,13.142477745435073,12.32593535121102,13.532717876995877,13.285188924056442,15.55625,15.473749999999999,15.44540946176393,16.082884311184078,14.928938225060985,14.119357827080902,3.5974999999999997,3.5724999999999993,3.996726222944269,3.789704509897458,4.587195322543487,4.25905318833206
2013-08-31,MONSOON,5.945,2.7350000000000003,6.82,0.3,5.85,15.465,2.84,5.853352564102564,5.915852564102565,6.2830689062807465,6.102315623201269,5.9381192296294865,6.292408060004429,2.513125,2.4887499999999996,2.514347829411765,2.4473326187458673,2.652737788855127,2.6513785166796118,7.44,7.4,7.2069844283439455,7.090006898869914,6.646012160129236,7.4065626942492075,1.001875,2.3200000000000007,1.402432923249965,0.6195137952616163,0.6355279523418587,11.61875,11.782499999999995,10.225486647261043,10.720932841983052,10.838596008722295,11.599062268605334,15.610624999999999,15.55,15.453245677058357,16.06680269620066,15.302318927066864,15.671921686377011,3.6062499999999997,3.529999999999999,3.5340357337665615,3.4392342572059316,2.7118887884596825,2.8745784133733263
2013-11-30,POMKH,3.93,2.615,7.6800000000000015,0.8,13.44,16.05,3.38,5.853352564102565,5.853352564102565,5.341841343768448,6.0979566732274915,5.285632053337439,5.026072285873282,2.4225000000000003,2.5224999999999995,2.5546086976470592,2.5820684659961337,2.5062172189781076,2.498617947781935,8.302916666666667,7.43625,7.396190657006368,7.270472267073118,7.08004076660722,7.188226139747949,2.233125,0.8050000000000006,1.1614597539499791,1.0577426704045627,0.7537605939852849,11.401875,11.812499999999995,11.511291988356625,11.405238796574812,10.83520819680793,10.837432707266956,15.599375,15.5625,15.691947406235016,16.110417533093297,16.07830399113089,16.013453145260343,3.3125,3.664999999999999,3.4724214402599367,3.3651790061950297,3.2165809444324798,3.4220161952349524
2014-02-28,POMRB,5.943076923076924,2.555,7.135,2.255,12.045,15.835,3.27,5.853352564102564,5.853352564102565,5.582335575491838,6.093600838965362,5.314427242910323,5.269311972982452,2.314375,2.5037499999999993,2.5547652185882352,2.631254400414974,2.5979784303574993,2.749521184302198,9.914166666666668,7.4437500000000005,7.2917143942038205,7.184016293297659,7.544663816523343,7.371279394402426,4.423125,1.1987500000000006,1.5988758523699875,0.7160206844965866,0.6648070638476239,12.406875,11.424999999999995,11.724775193013976,11.572063900035381,11.90477122519384,11.684443057477955,15.501875,15.658750000000001,15.74916844374101,16.128451452259878,15.664108670680214,15.433138959927744,3.0587500000000003,3.547499999999999,3.391452864155962,3.271900249143423,3.8761280846090296,3.8413654564754176
