Date,Season,Raniganj,Forbesganj,Palasi,Araria,Narpatganj,Bhargama,Jokihat,Raniganj_Trend,Raniganj_SMA,Raniganj_EWMA,Raniganj_DES,Raniganj_TES,Raniganj_ARIMA,Forbesganj_Trend,Forbesganj_SMA,Forbesganj_EWMA,Forbesganj_DES,Forbesganj_TES,Forbesganj_ARIMA,Palasi_Trend,Palasi_SMA,Palasi_EWMA,Palasi_DES,Palasi_TES,Palasi_ARIMA,Araria_Trend,Araria_SMA,Araria_EWMA,Araria_DES,Araria_TES,Araria_ARIMA,Narpatganj_Trend,Narpatganj_SMA,Narpatganj_EWMA,Narpatganj_DES,Narpatganj_TES,Narpatganj_ARIMA,Bhargama_Trend,Bhargama_SMA,Bhargama_EWMA,Bhargama_DES,Bhargama_TES,Bhargama_ARIMA,Jokihat_Trend,Jokihat_SMA,Jokihat_EWMA,Jokihat_DES,Jokihat_TES,Jokihat_ARIMA
2004-11-30,POMKH,0.91,1.75,2.49,3.01,2.0,2.24,1.6828571428571428,1.6231250000000002,2.631249999999996,2.232115378127437,2.869098453729805,3.235607586764856,3.0063339482118456,1.7974999999999999,1.772499999999999,1.6330083197788652,1.531045808485107,1.4461211799126437,1.193092466772979,2.3525,2.3525,2.29231617892216,2.3102178332257375,2.4967074249878665,2.4900000060570306,3.1399999999999997,3.2399999999999998,3.024545049622966,3.2322783964298027,3.2115693154631395,3.5738344166172453,2.275,2.1687499999999997,2.0377979174712024,2.0884415659035396,2.0435160442959805,2.0,2.3891666666666667,2.3891666666666667,2.160698536573085,2.2775397892119433,2.324106821080073,2.24,2.1517857142857144,2.1517857142857135,1.8981277630764848,2.068977843590762,1.5851680476455887,1.5380345455478643
2005-02-28,POMRB,0.52,2.05,2.53,3.385,2.7,2.855,2.652857142857143,1.425,1.8087499999999959,1.5472692268764623,2.2574691618584866,2.663004287244235,2.6415827119886575,1.8025,1.8474999999999993,1.799804991867319,1.6218707185401036,1.798997828965093,1.6509002621705717,2.3525,2.3525,2.387389707353296,2.374667359033252,2.5489369391647405,2.5300000102039335,3.3049999999999993,3.0487499999999996,3.1687270297737795,3.262722038741136,3.6415811653005226,3.2966677434331833,2.2375000000000003,2.3125,2.3026787504827215,2.3899607178159616,2.1128467883032718,2.125,2.3891666666666667,2.3891666666666667,2.438419121943851,2.405490651625199,2.9364556853980925,2.855,2.1517857142857144,2.1517857142857135,2.200019514988748,2.1791826013862283,2.4428264341633485,2.419442055846103
2005-05-31,PREMON,4.01,2.1,2.8433333333333333,4.56,2.8,3.4666666666666663,2.89,1.36875,1.4374999999999958,2.5323615361258773,2.6165261247424216,3.090081892069473,3.3587071385093217,1.86,1.7474999999999992,1.9198829951203913,1.7177127149131275,2.3429402764701073,2.311299585690798,2.3525,2.3525,2.5697671577453107,2.5392125547137803,2.8223812783399724,2.843333340386416,3.47625,3.2312499999999997,3.7252362178642677,3.5962602482634436,4.120365974263183,4.183816163322543,2.2375,2.2375000000000003,2.5016072502896325,2.6858450525374242,3.154557220111413,3.1,2.389166666666666,2.3891666666666667,2.8497181398329774,2.6891552759508235,3.54538544408389,3.4666666666666663,2.1517857142857144,2.1517857142857135,2.4760117089932487,2.3487891814978727,3.310998316653649,3.143587820485914
2005-08-31,MONSOON,0.21,1.53,1.5466666666666669,2.56,1.45,0.995,1.3814285714285717,1.3324999999999998,1.4124999999999959,1.6034169216755265,1.9970801980688746,1.3280578938363439,0.6980952743807491,1.8708333333333336,1.857499999999999,1.7639297970722347,1.717672092815241,1.187989842931418,1.0554742728091653,2.3525,2.3525,2.1605269613138534,2.2529163093992786,1.5555715893417954,1.5466666649113163,3.6243749999999997,3.3787499999999997,3.2591417307185604,3.3919520420992115,2.2711002922519654,2.474832874860136,2.225,2.2375000000000003,2.0809643501737796,2.2104064208485106,1.4884336999964871,1.45,2.3891666666666667,2.3891666666666667,2.1078308838997866,2.313268969478702,1.0709081816499046,0.995,2.1517857142857144,2.1517857142857135,2.0381784539673777,2.1240278292253514,1.4183886526470602,1.3505197755301204
2005-11-30,POMKH,0.56,1.7700000000000002,2.49,3.79,2.0,2.24,1.6828571428571428,0.93125,1.3249999999999957,1.1860501530053158,1.6175625018950759,1.608822279107754,1.0694172045524464,1.9291666666666667,1.862499999999999,1.766357878243341,1.752452907356559,1.6881434440504801,1.5624605566343277,2.3525,2.3525,2.292316176788312,2.3064832210192763,2.4967074249814214,2.490000001149724,3.6474999999999995,3.57375,3.471485038431136,3.508155872357719,3.2544011994002995,3.5744808042763134,2.2125,2.2375000000000003,2.0485786101042676,2.0863329894014675,2.0386921908829594,2.0,2.3891666666666667,2.3891666666666667,2.160698530339872,2.2786053589119435,2.313035550405007,2.24,2.1517857142857144,2.1517857142857135,1.8960499295232838,1.9926505411845623,1.6364915935466944,1.5707343337430992
2006-02-28,POMRB,0.58,2.1166666666666667,2.53,3.79,2.6,2.855,2.652857142857143,0.56625,1.3399999999999959,0.9436300918031895,1.339668566901526,1.4812942119725512,1.1173080170190048,1.9516666666666669,1.8791666666666658,1.9064813936126712,1.8390420816250757,1.994996329300181,1.9156025644772585,2.3525,2.3525,2.3873897060729874,2.372102612051397,2.5489369391582954,2.529999996692595,3.583125,3.6750000000000003,3.5988910230586817,3.613572440323957,3.8011891434484695,3.509170093592779,2.2229166666666664,2.2125000000000004,2.2691471660625604,2.3002954328659366,2.6729909357534076,2.7,2.3891666666666667,2.3891666666666667,2.438419118203923,2.408234905469954,2.9251110952048944,2.855,2.1517857142857144,2.1517857142857135,2.1987728148568273,2.1219463373729366,2.529735595616795,2.4717959455292045
2006-05-31,PREMON,0.74,2.5,2.8433333333333333,4.34,2.8,3.4666666666666663,2.89,0.5675,0.522499999999996,0.8621780550819136,1.1701068673521702,2.3412201562991504,2.5871019132965736,2.015416666666667,1.9791666666666656,2.1438888361676027,1.9829370024023572,2.3548382652814435,2.1711554525149754,2.3525,2.3525,2.5697671569771257,2.5377243279319273,2.822381278333528,2.843333331721213,3.25375,3.62,3.8953346138352085,3.8491484615504987,4.318846938355374,4.374906527703711,2.2333333333333334,2.2125000000000004,2.481488299637536,2.585433016959225,2.835974301727752,2.8,2.389166666666666,2.3891666666666667,2.8497181375890204,2.693297500229322,3.533813353645184,3.4666666666666663,2.1517857142857144,2.1517857142857135,2.4752636889140964,2.3097239784749806,3.198019454361977,3.086709282989879
2006-08-31,MONSOON,0.56,1.31,1.5466666666666669,2.265,1.5333333333333332,0.995,1.3814285714285717,0.5475,0.609999999999996,0.7413068330491481,1.0018585457150317,-0.29964869713835807,-0.9211666185611691,2.1608333333333336,1.9241666666666657,1.8103333017005616,1.9280989123691343,1.4476075033493054,1.3702027493907574,2.3525,2.3525,2.160526960852942,2.2522731444897377,1.5555715893353503,1.5466666648351037,2.9,3.54625,3.2432007683011252,3.527247826798205,2.4032889514685287,2.4403178544375477,2.220833333333333,2.233333333333334,2.102226313115855,2.160865702838229,1.4689507313938035,1.45,2.3891666666666667,2.3891666666666667,2.107830882553412,2.3181114066315,1.059152627683787,0.995,2.1517857142857144,2.1517857142857135,2.0377296419198867,2.100349105842498,1.4270599979921204,1.3574524708902471
2006-11-30,POMKH,0.22,2.5,2.49,1.45,2.0,2.24,1.6828571428571428,0.7262500000000001,0.524999999999996,0.5327840998294888,0.7972502368300806,0.6705254231045219,0.05210776001736883,2.265,2.1066666666666656,2.0861999810203367,2.0599500309231735,1.7987796792871786,1.7001107810547231,2.3525,2.3525,2.2923161765117652,2.306513122836112,2.4967074249749763,2.489999993523287,2.84,2.9612499999999997,2.525920460980675,3.0192136072219173,3.3189181554607874,3.5523834416783684,2.2083333333333335,2.233333333333334,2.061335787869513,2.0453864038136134,2.024158758369519,2.0,2.3891666666666667,2.3891666666666667,2.1606985295320476,2.2837577817126338,2.3011387589515544,2.24,2.1517857142857144,2.1517857142857135,1.8957806422947892,1.9815708985576508,1.6715575080755416,1.5958829445483573
2007-02-28,POMRB,0.76,2.55,2.53,3.3,2.5,2.855,2.652857142857143,0.895,0.5699999999999961,0.6236704598976933,0.770929015417679,0.7515579578374592,0.28785112742661084,2.3425000000000002,2.214999999999999,2.271719988612202,2.1935877202220695,2.1974480292612286,2.048958028413019,2.3525,2.3525,2.387389705907059,2.37263878665861,2.5489369391518504,2.52999999195882,2.84625,2.83875,2.8355522765884054,3.0202713513719335,3.484802345683304,2.9978051097770777,2.208333333333333,2.208333333333334,2.236801472721708,2.21866006596359,2.6283436264586233,2.6,2.3891666666666667,2.3891666666666667,2.4384191177192287,2.413449057248282,2.913113460099446,2.855,2.1517857142857144,2.1517857142857135,2.1986112425197306,2.121699286331254,2.589114935500249,2.5122438447142255
2007-05-31,PREMON,1.99,2.9,2.8433333333333333,4.35,2.8,3.4666666666666663,2.89,0.99,0.8824999999999961,1.1702022759386161,1.0383667435739774,1.9286093204210197,1.8373102619267885,2.3443749999999994,2.314999999999999,2.5230319931673213,2.3768971241086088,2.5944538917545072,2.389261104966548,2.3525,2.3525,2.5697671568775684,2.5386290680906725,2.822381278327083,2.8433333291141736,3.15,2.84125,3.441331365953043,3.3011578284509935,3.974957768863259,4.241320698378918,2.208333333333333,2.208333333333334,2.462080883633025,2.5259485027878426,2.8211899909003644,2.8,2.389166666666666,2.3891666666666667,2.849718137298204,2.698406082747972,3.52175342088995,3.4666666666666663,2.1517857142857144,2.1517857142857135,2.4751667455118387,2.3187888317338605,3.12082833661986,3.042765702783008
2007-08-31,MONSOON,0.66,1.53,1.5466666666666669,2.305,1.5333333333333332,0.995,1.3814285714285717,1.10625,0.9074999999999961,0.9661213655631696,0.9271106145942942,-0.13268918574149335,-0.5605193049702912,2.309375,2.3699999999999988,2.1258191959003927,2.3275745430579615,1.6114639212026316,1.3302733662348831,2.3525,2.3525,2.1605269607932076,2.253344291088805,1.5555715893289057,1.5466666703556338,3.4941666666666666,2.85125,2.986798819571826,3.050966287343898,2.11545998501627,2.3975553862754344,2.208333333333333,2.208333333333334,2.0905818635131483,2.1232905260976374,1.5444348048927399,1.5333333333333332,2.3891666666666667,2.3891666666666667,2.1078308823789222,2.3228161085358803,1.047067086083489,0.995,2.1517857142857144,2.1517857142857135,2.0376714758785317,2.11568687105346,1.4329844534336602,1.3628085765149527
2007-11-30,POMKH,0.88,2.295,2.49,3.84,2.0,2.24,1.6828571428571428,1.155,1.0724999999999962,0.9316728193379018,0.8956169446557797,0.8141434847508582,0.20146093039944934,2.328125,2.3187499999999988,2.1934915175402354,2.3924441725963215,2.254614054427671,2.23063610471083,2.3525,2.3525,2.2923161764759246,2.3076378212061033,2.4967074249685313,2.49000000179893,3.4833333333333334,3.44875,3.3280792917430952,3.2113519186853563,3.0830211377742014,3.0336903880082557,2.2083333333333335,2.208333333333334,2.054349118107889,2.0262228686029733,2.0159366548878284,2.0,2.3891666666666667,2.3891666666666667,2.1606985294273535,2.2879279109122836,2.2890624362756578,2.24,2.1517857142857144,2.1517857142857135,1.895745742669976,2.000757565368595,1.6955156804869125,1.6153124173277742
2008-02-29,POMRB,1.03,2.475,2.53,3.6633333333333336,2.5,2.855,2.652857142857143,1.20125,1.1399999999999963,0.9710036916027411,0.9071732757022959,1.0751818590213553,0.6462386975498067,2.3721649305555554,2.299999999999999,2.3060949105241413,2.4773344545444114,2.4513321280426537,2.3812733638940715,2.3525,2.3525,2.3873897058855547,2.3737307454846297,2.5489369391454053,2.530000005365151,3.3952083333333336,3.539583333333333,3.4621809083791906,3.321209253395987,3.6648782943278517,3.6619773110600353,2.208333333333333,2.208333333333334,2.232609470864733,2.214184206305029,2.526846995537559,2.5,2.3891666666666667,2.3891666666666667,2.4384191176564123,2.417020387829739,2.9010793247018003,2.855,2.1517857142857144,2.1517857142857135,2.198590302744843,2.1434219054912815,2.629684950738727,2.5435794215790137
2008-05-31,PREMON,2.11,3.125,2.8433333333333333,3.9,2.8,3.4666666666666663,2.89,1.315,1.1699999999999964,1.4266022149616446,1.1678076455835151,2.2335404389284235,2.0993766736199784,2.362454861111111,2.356249999999999,2.6336569463144848,2.6588645019406605,2.7907996069578442,2.7280079103662613,2.3525,2.3525,2.569767156864666,2.539630499931806,2.8223812783206377,2.84333333692911,3.250833333333334,3.4270833333333326,3.637308545027514,3.4850827162910853,4.184063845540942,4.354804240062745,2.208333333333333,2.208333333333334,2.4595656825188397,2.5326176543419723,2.8207018043673058,2.8,2.389166666666666,2.3891666666666667,2.8497181372605143,2.7013385115102677,3.50979258808331,3.4666666666666663,2.1517857142857144,2.1517857142857135,2.475154181646906,2.34199062003047,3.068088660028836,3.00872197089504
2008-08-31,MONSOON,0.91,1.657319444444444,1.5466666666666669,2.05,1.5333333333333332,0.995,1.3814285714285717,1.3625,1.2324999999999964,1.2199613289769868,1.0818232217528103,0.10777670118144211,-0.11773157535236223,2.3274548611111108,2.38807986111111,2.243121945566468,2.5911283512701555,1.6799963555504878,1.4627417562460658,2.3525,2.3525,2.1605269607854662,2.2541984481050155,1.5555715893224606,1.5466666675580412,3.1337499999999996,3.3633333333333324,3.0023851270165083,3.163008418220938,2.220155910297172,2.2617004760547603,2.208333333333333,2.208333333333334,2.089072742844637,2.13503946565285,1.5527922508594985,1.5333333333333332,2.3891666666666667,2.3891666666666667,2.1078308823563083,2.3251155821297655,1.0352088296338255,0.995,2.1517857142857144,2.1517857142857135,2.0376639375595724,2.1386704441770923,1.437032172769317,1.3669580295862023
2008-11-30,POMKH,1.54,2.09,2.49,2.94,2.0,2.24,1.6828571428571428,1.14875,1.3974999999999964,1.3479767973861922,1.1648232139982901,1.0579328729428241,0.5504838124480183,2.329538194444444,2.33682986111111,2.181873167339881,2.5831934927722,2.3719601548085656,2.2733253616370326,2.3525,2.3525,2.29231617647128,2.3083256749812135,2.496707424962086,2.4900000045068005,3.2604166666666665,3.1383333333333328,2.9774310762099048,3.0868507249301205,3.130737004703872,3.16917679990404,2.2083333333333335,2.208333333333334,2.0534436457067824,2.039284441285586,2.019298212581485,2.0,2.3891666666666667,2.3891666666666667,2.160698529413785,2.2896302003226183,2.2773342042813236,2.24,2.1517857142857144,2.1517857142857135,1.8957412196786008,2.0223770008190955,1.711884682487919,1.6303647129967465
2009-02-28,POMRB,0.75,2.4,2.53,3.6266666666666665,2.5,2.855,2.652857142857143,0.8612500000000001,1.3274999999999963,1.1087860784317154,1.0422633993807011,1.4640583136606573,1.0802141725835468,2.3409965277777776,2.31807986111111,2.2691239004039288,2.616657050852841,2.522252586605372,2.4434374145870685,2.3525,2.3525,2.387389705882768,2.374248224395938,2.5489369391389602,2.5300000030700414,3.391666666666667,3.1291666666666655,3.2371253123926094,3.1950698335908525,3.562464822323175,3.4367383082040868,2.208333333333333,2.208333333333334,2.2320661874240697,2.2265338096863814,2.520030629671448,2.5,2.3891666666666667,2.3891666666666667,2.4384191176482712,2.418165308740275,2.889506759793856,2.855,2.1517857142857144,2.1517857142857135,2.1985875889500175,2.163139425069985,2.6574037859319657,2.5678959535965316
2009-05-31,PREMON,0.68,3.216666666666667,2.8433333333333333,4.95,2.8,3.4666666666666663,2.89,0.67625,0.9699999999999963,0.9372716470590292,0.934679009040103,2.3892529139226775,2.2240557035051745,2.3409965277777776,2.3409965277777767,2.6481410069090243,2.774163901245227,2.948736566857347,2.991312317843545,2.3525,2.3525,2.5697671568629943,2.5399826049721446,2.822381278314193,2.8433333349738947,3.474166666666667,3.3916666666666653,3.9222751874355657,3.645113086063345,4.092065438202658,4.22877818376754,2.208333333333333,2.208333333333334,2.4592397124544414,2.543037314277992,2.819522315989626,2.8,2.389166666666666,2.3891666666666667,2.8497181372556293,2.7019558677014817,3.4983995512528834,3.4666666666666663,2.1517857142857144,2.1517857142857135,2.4751525533700107,2.3594154486412684,3.0320550648597875,2.982303899830908
2009-08-31,MONSOON,0.04,1.657319444444444,1.5466666666666669,2.05,1.5333333333333332,0.995,1.3814285714285717,0.6162500000000001,0.7524999999999963,0.5783629882354175,0.7052281976891659,-0.28927513280177664,-0.2947867543310534,2.3409965277777776,2.3409965277777767,2.251812381923192,2.670563649411437,1.7083541930350585,1.591795115839807,2.3525,2.3525,2.1605269607844635,2.2544099510481344,1.5555715893160156,1.5466666639924258,3.590833333333333,3.391666666666665,3.1733651124613393,3.318478627311922,2.3090634751508086,2.467479781050458,2.198958333333333,2.208333333333334,2.088877160805998,2.1426989479507395,1.5525699470309093,1.5333333333333332,2.3891666666666667,2.3891666666666667,2.1078308823533773,2.325327064726648,1.0240174280623908,0.995,2.1517857142857144,2.1517857142857135,2.037662960593435,2.1534370661272035,1.439797664373088,1.3701780216386101
2009-11-30,POMKH,0.93,2.09,2.49,3.6,2.0,2.24,1.6828571428571428,0.6525,0.5999999999999963,0.7190177929412506,0.7420875716252723,0.49601579996063183,0.1751546417201164,2.3576631944444446,2.3409965277777767,2.187087429153915,2.6297232615353647,2.3086760733305907,2.151735090742891,2.3525,2.3525,2.292316176470678,2.308418259634782,2.4967074249556416,2.4899999964631183,3.5,3.5566666666666653,3.344019067476804,3.3998504260060156,3.2055605660667337,3.109279337306404,2.2270833333333333,2.208333333333334,2.0533262964835988,2.0441925949897057,2.0190150610909487,2.0,2.3891666666666667,2.3891666666666667,2.1606985294120262,2.289518750077241,2.2663648224525725,2.24,2.1517857142857144,2.1517857142857135,1.8957406334989182,2.034388768674431,1.723068516620375,1.6420453541782085
2010-02-28,POMRB,0.88,2.4,2.53,3.9,2.425,2.855,2.652857142857143,0.835625,0.6324999999999963,0.7834106757647503,0.7578622973060668,0.8853799889684575,0.4907807261239563,2.3743298611111108,2.3409965277777767,2.272252457492349,2.633224301674685,2.5212077953417835,2.414627614571292,2.3525,2.3525,2.3873897058824065,2.3742449680547413,2.5489369391325156,2.5299999931050543,3.3750000000000004,3.6249999999999987,3.5664114404860823,3.55108629866598,3.7299872119326025,3.64458616993005,2.2645833333333334,2.189583333333334,2.201995777890159,2.1905053903394305,2.5188915078508254,2.5,2.3891666666666667,2.3891666666666667,2.438419117647216,2.4177915049048915,2.8787780938393355,2.855,2.1517857142857144,2.1517857142857135,2.198587237242208,2.172423921040015,2.676342251192915,2.5867846673507042
2010-05-31,PREMON,0.84,3.35,2.8433333333333333,3.95,3.1,3.4666666666666663,2.89,1.185,0.6724999999999962,0.8060464054588502,0.7602725480377069,2.0576131227667296,1.6564446333159022,2.3743298611111108,2.37432986111111,2.7033514744954092,2.7842942450711354,3.0803368180459922,3.140778251394122,2.3525,2.3525,2.569767156862777,2.5399037522181955,2.8223812783077484,2.843333329115884,3.315,3.374999999999999,3.7198468642916493,3.7010479648282057,4.276349531007347,4.472630273795309,2.2645833333333334,2.2645833333333343,2.5611974667340958,2.675262069469039,2.8145303068356053,2.8,2.389166666666666,2.3891666666666667,2.849718137254996,2.7013619103565936,3.4879286458554,3.4666666666666663,2.1489285714285717,2.1517857142857135,2.475152342345325,2.366037348555155,3.007435649932618,2.961782742376864
2010-08-31,MONSOON,1.345,1.657319444444444,1.5466666666666669,2.05,1.5333333333333332,0.995,1.3814285714285717,1.36875,0.9987499999999963,1.02162784327531,0.8799145786830754,-0.44953396194733153,-0.379512007202628,2.509329861111111,2.37432986111111,2.2849386624750228,2.6568939602397865,1.7318473963822338,1.635254028420428,2.3525,2.3525,2.160526960784333,2.254287678940213,1.5555715893095705,1.5466666678644805,3.2275,3.374999999999999,3.0519081185749894,3.346819650381833,2.3057430386129356,2.1146659984629794,2.2645833333333334,2.2645833333333343,2.150051813373791,2.2498033584800026,1.5643109750151565,1.5333333333333332,2.3891666666666667,2.3891666666666667,2.1078308823529976,2.324618906381445,1.0138197163130784,0.995,2.214464285714286,2.1517857142857135,2.0376628339786236,2.1577344943246564,1.4416871095518582,1.3726792626924258
2010-11-30,POMKH,2.42,2.09,2.49,3.12,2.0,2.24,1.66,1.39,1.3712499999999963,1.580976705965186,1.219854860764538,0.8465322828235027,0.6015886601715362,2.650579861111111,2.37432986111111,2.2069631974850137,2.5959239321509573,2.272265521129952,2.110789384485595,2.3525,2.3525,2.2923161764706,2.3082716450517804,2.4967074249491965,2.4899999982725842,3.2350000000000003,3.2549999999999994,3.079144871144994,3.282646663503409,3.2027661306095494,3.22880808092163,2.2645833333333334,2.2645833333333343,2.0900310880242747,2.120774928959919,2.0307286086088916,2.0,2.3891666666666667,2.3891666666666667,2.160698529411799,2.2887562054113952,2.2564541679622785,2.24,2.274107142857143,2.1460714285714277,1.8865977003871741,2.031002268595169,1.7307096755495803,1.6511186993239262
2011-02-28,POMRB,0.86,3.4799999999999995,2.53,3.68,2.425,2.855,3.2,1.4522916666666665,1.3662499999999964,1.2925860235791116,1.1089057050032776,1.633109604019753,1.2469036267017157,2.7227899305555554,2.64432986111111,2.7161779184910078,2.7550255782982145,2.522501872466479,2.4049258711661436,2.3525,2.3525,2.38738970588236,2.374089512589844,2.5489369391260706,2.530000000226083,3.31625,3.1999999999999997,3.3194869226869965,3.3675139900771613,3.651597804057458,3.5865195632998974,2.2645833333333334,2.2645833333333343,2.2240186528145647,2.2373055118330765,2.4633535789095156,2.425,2.3891666666666667,2.3891666666666667,2.4384191176470793,2.417012896737211,2.869166835080108,2.855,2.2551785714285715,2.282857142857142,2.411958620232305,2.3102335487927896,2.689281563248355,2.6014660648251993
2011-05-31,PREMON,1.03,3.4,2.8433333333333333,4.23,3.1,3.4666666666666663,2.82,1.4632552083333332,1.4137499999999965,1.187551614147467,1.0659725122398027,2.5377194852762024,1.9847040078407443,2.7824999999999998,2.65682986111111,2.9897067510946047,2.8956316310423893,3.3507372267420066,3.2795442620691873,2.3525,2.3525,2.569767156862749,2.5397505105450437,2.822381278301303,2.843333333593754,3.3850000000000002,3.2700000000000005,3.6836921536121983,3.590672130580454,4.17552733705452,4.284374255566013,2.2645833333333334,2.2645833333333343,2.574411191688739,2.6942283347668448,3.101857833362047,3.1,2.389166666666666,2.3891666666666667,2.8497181372549143,2.700593106267554,3.4786276420812694,3.4666666666666663,2.245,2.265357142857142,2.5751751721393825,2.4767094820774953,2.9906171264705566,2.9458325155302654
2011-08-31,MONSOON,1.653333333333333,2.185,1.5466666666666669,2.42,1.5333333333333332,0.995,1.3,1.58234375,1.49083333333333,1.3738643018218135,1.1794695645001105,-0.07055592220526741,0.25731651844815706,2.8204999999999996,2.7887499999999994,2.6678240506567628,2.8339812421662107,1.857493487767686,1.6498888824733222,2.3525,2.3525,2.160526960784316,2.2541492346592524,1.555571589303126,1.5466666688193973,3.45125,3.3625000000000007,3.178215292167319,3.334506020076283,2.2652475570846597,2.1666843992122162,2.2645833333333334,2.2645833333333343,2.1579800483465768,2.250133113195455,1.5530959770485777,1.5333333333333332,2.3891666666666667,2.3891666666666667,2.1078308823529484,2.3239066953610297,1.0048383954825164,0.995,2.245,2.244999999999999,2.0651051032836296,2.2354382529133496,1.4429800337031138,1.3746233714638598
2011-11-30,POMKH,2.199375,2.04,2.49,3.3,2.0,2.24,1.66,1.96984375,1.43567708333333,1.7040685810930882,1.3913962589497386,1.2008842488364977,1.2029454443646828,2.896390625,2.776249999999999,2.416694430394058,2.744949686190088,2.4121433425692156,2.097000856434955,2.3525,2.3525,2.2923161764705897,2.308153382786576,2.4967074249427514,2.490000004392707,3.53375,3.4075000000000006,3.2269291753003913,3.3160604605295765,3.227297959820356,3.290460822682513,2.2645833333333334,2.2645833333333343,2.094788029007946,2.1100415167734186,2.020075422628877,2.0,2.3891666666666667,2.3891666666666667,2.160698529411769,2.28812144035042,2.247800575990821,2.24,2.279375,2.244999999999999,1.9030630619701778,2.096226283026215,1.7286916830323436,1.6468228022772093
2012-02-29,POMRB,2.033333333333333,3.834,2.53,4.03,2.425,2.855,3.2,2.2890104166666667,1.7290104166666633,1.8357744819891861,1.5104336760261878,1.7870300603346116,1.3685580305658815,2.98584375,2.864749999999999,2.9836166582364347,2.9406103513865447,3.025461147309433,3.1179671731928784,2.3525,2.3525,2.387389705882354,2.373994189995414,2.5489369391196255,2.5300000055710443,3.5809374999999997,3.495000000000001,3.5481575051802348,3.4876806982392594,3.700757619805223,3.6514190817982954,2.2645833333333334,2.2645833333333343,2.2268728174047676,2.220728480379013,2.4462169835040486,2.425,2.3891666666666667,2.3891666666666667,2.4384191176470615,2.416466038219754,2.8608476864277828,2.855,2.365,2.244999999999999,2.4218378371821068,2.36258068956061,2.871439406303115,2.8844897993414174
2012-05-31,PREMON,2.956666666666666,3.653125,2.8433333333333333,4.54,3.1,3.4666666666666663,3.095,2.2752343749999997,2.21067708333333,2.284131355860178,1.8145306532333867,3.0469975889660477,2.3315547126620153,3.0644375,2.9280312499999988,3.2514199949418607,3.100639918549739,3.5264136490818423,3.359436349421288,2.3525,2.3525,2.5697671568627456,2.5396789715460493,2.8223812782948583,2.843333336439426,3.626875,3.5725000000000007,3.9448945031081406,3.7819401557058954,4.27234377440798,4.353956659314222,2.2645833333333334,2.2645833333333343,2.576123690442861,2.674982325286322,3.1181030010536697,3.1,2.389166666666666,2.3891666666666667,2.8497181372549036,2.7001407085827918,3.470648371053909,3.4666666666666663,2.4162500000000002,2.3137499999999993,2.691102702309264,2.5885862717245005,2.956951194766049,2.8986816710124343
2012-08-31,MONSOON,2.28,2.6475,1.5466666666666669,2.4875,1.5333333333333332,0.995,1.71,2.067708333333333,2.3673437499999967,2.2824788135161067,1.8830311404229068,0.9328103733496902,1.4311861597812459,3.1759687499999996,3.0436562499999984,3.009851996965116,3.0902977814380512,2.1374567282239036,2.00480052785361,2.3525,2.3525,2.1605269607843143,2.254099733117613,1.5555715892966808,1.5466666647572007,3.899375,3.589375000000001,3.3619367018648845,3.523947010973128,2.395834777378899,2.3053217560318204,2.2645833333333334,2.2645833333333343,2.1590075475990496,2.2325377929342864,1.55224670772007,1.5333333333333332,2.3891666666666667,2.3891666666666667,2.107830882352942,2.3235490927076246,0.9972032086999405,0.995,2.41625,2.416249999999999,2.298661621385558,2.4350147590609703,1.4180699217916777,1.3357128778663283
2012-11-30,POMKH,1.4625,2.20625,2.49,3.6,2.0,2.24,1.66,2.473125,2.183124999999997,1.954487288109664,1.7432586131319403,2.0729366313441226,2.189409202166587,3.353828125,3.0852187499999983,2.6884111981790695,3.002396277683032,2.4775676042245163,2.059195123975272,2.3525,2.3525,2.292316176470589,2.3081235981017127,2.496707424936307,2.4899999997387288,4.129375,3.6643750000000006,3.457162021118931,3.5580051616480275,3.347891422245966,3.3067399090429483,2.2645833333333334,2.2645833333333343,2.09540452855943,2.0960122701158688,2.0187740486578534,2.0,2.3891666666666667,2.3891666666666667,2.160698529411765,2.2878538814768423,2.2405125053817816,2.24,2.381875,2.416249999999999,2.043196972831335,2.2690601210066923,1.727315416115187,1.6497498354665538
2013-02-28,POMRB,1.11,4.56,2.53,5.91,2.425,2.855,3.2,3.1558333333333333,1.9522916666666634,1.6166923728657983,1.556934283238011,2.0982256375762742,1.7966962327051779,3.383125,3.266718749999998,3.4370467189074416,3.2884572238273133,3.5046114696179167,3.5928748706502103,2.3525,2.3525,2.387389705882353,2.3739812346773097,2.5489369391131804,2.5299999968856617,4.1209375,4.134375,4.438297212671358,4.193181517087876,3.8497711885406787,3.816975541281812,2.2645833333333334,2.2645833333333343,2.227242717135658,2.210816280503111,2.4437493636178877,2.425,2.3891666666666667,2.3891666666666667,2.438419117647059,2.4162829052678516,2.85390864278824,2.855,2.29625,2.416249999999999,2.5059181836988014,2.506785462384341,2.99589859256066,2.9545597639921612
