Date,Season,Naraini,Kamasin,Mahuva,Jaspura,Tindwari,Badokhar Khurd,Baberu,Bisanda,Naraini_Trend,Naraini_SMA,Naraini_EWMA,Naraini_DES,Naraini_TES,Naraini_ARIMA,Kamasin_Trend,Kamasin_SMA,Kamasin_EWMA,Kamasin_DES,Kamasin_TES,Kamasin_ARIMA,Mahuva_Trend,Mahuva_SMA,Mahuva_EWMA,Mahuva_DES,Mahuva_TES,Mahuva_ARIMA,Jaspura_Trend,Jaspura_SMA,Jaspura_EWMA,Jaspura_DES,Jaspura_TES,Jaspura_ARIMA,Tindwari_Trend,Tindwari_SMA,Tindwari_EWMA,Tindwari_DES,Tindwari_TES,Tindwari_ARIMA,Badokhar Khurd_Trend,Badokhar Khurd_SMA,Badokhar Khurd_EWMA,Badokhar Khurd_DES,Badokhar Khurd_TES,Badokhar Khurd_ARIMA,Baberu_Trend,Baberu_SMA,Baberu_EWMA,Baberu_DES,Baberu_TES,Baberu_ARIMA,Bisanda_Trend,Bisanda_SMA,Bisanda_EWMA,Bisanda_DES,Bisanda_TES,Bisanda_ARIMA
2003-08-31,MONSOON,7.2333333333333325,12.053333333333335,4.689166666666667,21.103333333333328,4.25,4.58,4.74,10.9,8.1,8.416666666666664,8.565335343835216,8.33022462405164,7.311443563632096,6.517511247093835,12.400833333333333,12.013333333333334,11.87963783342297,11.429280952276796,11.327772311176782,12.031553382159366,6.321179029304029,6.402988782051279,6.265669134370435,7.91598491645023,5.693285041648128,5.85917754132732,19.89930555555555,22.444583333333323,21.330542516853228,21.279407406814695,20.556260503816322,19.01197493951536,5.246458333333333,6.080833333333333,5.899155985933663,7.39792263303786,2.745586058620943,6.350859776943012,4.712187500000001,5.084374999999998,5.256944340827394,4.881995429969768,3.8273298494718864,3.4439581808253474,4.186875000000001,5.108749999999999,5.2170033306735455,4.909619757417696,4.692157969164638,4.337849867851288,10.728125000000002,11.162499999999998,10.929970655563542,9.966176489482736,10.700922960331921,11.538185018290056
2003-11-30,POMKH,5.966666666666666,14.6,5.866923076923077,15.327222222222225,3.075,3.13,1.64,9.575,7.900416666666667,8.316666666666665,7.525867872967796,7.535851989022767,7.715594740933243,7.464976061016624,13.088333333333335,11.713333333333335,12.967782700053782,11.945969411904144,10.414356188785968,10.826937779825307,6.3299648962148956,6.278157051282048,6.106170711391492,7.662716517631688,5.902922466324957,5.986170728153119,19.134305555555557,20.58263888888888,18.929214399000827,18.474582517986978,21.48578161672444,20.06880732930054,4.8966666666666665,5.643333333333333,4.769493591560198,6.234310924799529,5.659085086768824,5.093768001003592,4.492,4.781874999999998,4.406166604496436,4.8978338132756996,5.084188210000428,4.311963583104626,3.6425,4.571249999999999,3.7862019984041275,4.303489373433529,4.454525833331183,4.697774814658037,10.561874999999999,10.868749999999999,10.387982393338124,9.699190477579837,10.104972030744818,10.23552449291186
2004-02-29,POMRB,7.466666666666668,15.25,7.505714285714285,18.33333333333333,4.175,3.78,1.84,10.025,8.397916666666667,7.883333333333332,7.502187390447345,7.387585561655394,8.362626078791179,8.731049286578465,13.6475,13.088333333333335,13.880669620032268,12.48445173624235,12.226664934463127,10.611796186078692,6.1654162851037855,6.364201007326004,6.665988141120609,7.643974502242821,7.512524543710444,8.088128701826689,19.290972222222223,19.215972222222213,18.690861972733828,18.31833807099518,17.38889723653921,17.141020282337823,4.973125,4.849583333333333,4.531696154936119,5.539071136183097,8.332317390463682,6.340175782047277,4.2170000000000005,4.642499999999998,4.155699962697861,4.916575591354318,4.856866799450999,4.482334934716084,3.32625,3.8024999999999993,3.007721199042477,3.846986745057678,3.903812971636855,4.241251888029939,9.439374999999998,10.587499999999999,10.242789436002875,9.631925368912134,10.782984237719903,9.991801612464485
2004-05-31,PREMON,11.003333333333332,10.45,7.121111111111111,21.446666666666676,8.275,5.876,5.71,11.645,9.18875,7.917499999999999,8.90264576760174,8.357358995534183,9.924609083793205,9.418606709893005,13.888750000000002,13.088333333333335,12.50840177201936,12.191255476853515,14.499674137395584,12.343050691414993,6.033661477411477,6.295728785103782,6.84803732911681,7.579876544073307,9.60340375524645,8.294417882908451,19.94513888888889,19.05263888888888,19.793183850306967,19.645245699668134,18.70187655935281,19.10676693628402,5.230625,4.94375,6.029017692961672,6.29880425951011,9.185085058900293,6.3937090225411986,4.225,4.341499999999998,4.8438199776187165,4.9447594083008495,6.414148302650979,6.073974507426421,3.4137500000000003,3.4824999999999995,4.088632719425487,4.194393753179447,4.90827334415616,4.75452451466744,8.464375,10.536249999999997,10.803673661601724,10.025630981249797,11.22328597868229,10.502393681768709
2004-08-31,MONSOON,11.076666666666668,16.526666666666667,3.6466666666666665,23.01,4.484999999999999,3.5840000000000005,3.49,2.125,9.83125,8.878333333333332,9.772254127227711,9.141841510538677,6.757265050994215,6.0432812379385075,12.483333333333333,14.206666666666669,14.115707729878283,12.891091522146574,12.278112790976946,15.225331812034202,5.909118520368521,6.035103785103782,5.567489064136753,7.0930070796395315,4.88170916010754,5.44375504286899,20.85805555555556,19.52930555555555,21.079910310184182,21.072722381440382,19.087270906739434,18.995707189448208,5.815,5.0024999999999995,5.411410615777003,5.741631730380062,1.7861444067175496,4.41319440173071,4.2759375,4.092499999999998,4.33989198657123,4.962629609040651,3.1450988554494304,3.1756454904120455,3.9718750000000003,3.1699999999999995,3.849179631655292,4.0647730247955085,3.527425232698602,3.230363610678749,8.94546875,8.342499999999998,7.332204196961035,7.7108785121033705,10.690414739256545,10.495636045290313
2004-11-30,POMKH,8.450000000000001,12.056666666666667,5.855384615384616,18.65388888888889,4.9,4.19,3.5900000000000003,10.55,10.152083333333334,9.499166666666666,9.243352476336629,8.950400436934466,8.643533785256148,8.152228519182545,11.916041666666665,13.570833333333335,13.292091304593637,12.785867254608767,12.506968118165503,14.499188153776021,6.028066482128982,6.032219169719167,5.682647284635898,6.940251789156888,5.036268123596731,5.753692835912609,21.62430555555556,20.360972222222216,20.109501741666065,19.870892023064158,22.07730111147021,20.330820311413763,6.274375,5.458749999999999,5.206846369466202,5.389159891239132,4.731597602342029,3.6973111131224687,4.2463750000000005,4.357499999999998,4.279935191942737,4.983213072891614,4.309075260527583,3.5877810823768432,4.2543750000000005,3.6574999999999998,3.7455077789931757,3.9777859310965678,3.264503438453491,3.085022475178536,10.319062500000001,8.586249999999996,8.61932251817662,8.360646537269725,8.252962521820782,5.552319082101879
2005-02-28,POMRB,10.123333333333333,6.55,6.52090909090909,22.31,7.025,3.1275000000000004,4.355,12.89875,9.685416666666667,10.163333333333332,9.59534481913531,9.3126658163379,9.814788198454174,9.99423324437825,11.627916666666668,11.395833333333334,10.595254782756182,11.837898602068186,13.36253564090556,12.09260453074924,6.285781759906759,5.786017871017869,6.017952007145174,6.888920629463849,6.849826665945401,7.944780980479493,21.767222222222223,21.355138888888884,20.989701044999638,20.877569857399703,20.782850916607718,19.351134744645783,6.739375000000002,6.17125,5.934107821679722,5.800979099282981,7.886787627592732,4.469089125128017,4.316375000000001,4.194374999999998,3.8189611151656426,4.998993506410786,4.624984302863469,4.555361956882808,4.175000000000001,4.28625,3.9893046673959054,4.049107880858867,3.6450986705092627,3.6569337895744756,11.7053125,9.304687499999996,10.331093510905973,9.463041140277177,9.289036108830159,9.993466280506283
2005-05-31,PREMON,10.913333333333332,14.611666666666665,9.0575,23.6,9.100000000000003,6.292000000000002,5.455,19.76,9.015416666666665,10.140833333333333,10.122540224814518,9.83730407742848,11.782731982888729,11.379961128373118,10.03375,12.436250000000001,12.201819536320375,12.293459210742979,12.863321594255725,10.076456923776147,6.179733682983682,6.27011509324009,7.233771204287104,7.158397822410121,8.863879015560682,8.199441652613942,21.126319444444444,21.89347222222222,22.033820626999784,22.00767704985851,22.718822309581633,21.914892393649332,7.275,6.377500000000001,7.200464693007834,6.909566054388603,9.481899968742226,7.185044166011103,4.254875,4.298374999999998,4.808176669099386,5.029021363891482,6.057754539911877,5.961676854794538,4.11125,4.2225,4.575582800437543,4.311624155555254,5.472222786912822,5.43435643744649,11.398437500000002,11.333437499999999,14.102656106543584,12.117355996184347,11.062865022533726,11.948585735927281
2005-08-31,MONSOON,7.433333333333334,10.06,3.772,22.0,7.38,3.728,3.11,5.1,8.523333333333333,9.23,9.046857468222044,9.17706573580772,7.958801395465439,7.743291532044233,10.669166666666667,10.819583333333334,11.345091721792226,11.968851481730626,12.941226268460188,13.976649550492214,6.094539918414917,6.3014484265734225,5.849062722572262,6.739274565236305,4.780425267353401,5.6044534371905215,19.69666666666667,21.640972222222217,22.02029237619987,21.894358742537136,21.738565005116886,21.002227568479647,9.270625,7.101250000000002,7.2722788158047,7.3212760160421615,2.266114976298268,5.1168970387810075,4.412937500000001,4.334374999999999,4.376106001459632,5.04751533973668,3.0173492280259655,3.2925307099284824,3.9493750000000003,4.1274999999999995,3.9893496802625252,4.089632649606866,3.848480151548205,3.6033961653530144,9.87234375,12.077187499999999,10.501593663926151,10.009694982003708,7.340427613464884,9.071913575111045
2005-11-30,POMKH,6.7333333333333325,5.77,4.881666666666666,14.536666666666667,6.29,3.5540000000000007,3.46,5.12,8.06875,8.800833333333333,8.12144781426656,8.450152657671133,8.212177106996288,7.828061058329097,12.503958333333335,9.247916666666667,9.115055033075336,11.025076500674698,11.229562638873155,12.259721360078437,6.10070032051282,6.058018939393936,5.462104300210024,6.509629163084183,4.989035441158922,5.89274062451403,17.710416666666667,20.61166666666666,19.026842092386588,18.449231217922584,21.172607963539047,19.40325474521497,10.230000000000002,7.448750000000002,6.87936728948282,7.2668897364427165,5.898991534560592,5.595047971219583,4.640000000000001,4.175374999999999,4.047263600875779,5.065204119826974,4.261769004842545,3.8077439786966387,3.9212499999999997,4.095,3.777609808157515,3.973873622705374,3.377630502729071,3.27925301854036,7.482500000000001,10.7196875,8.34895619835569,8.515872830180347,11.496823680277025,10.045457394004547
2006-02-28,POMRB,7.903333333333332,17.92,6.813076923076924,14.99,21.6,5.0280000000000005,3.19,6.12,7.919583333333333,8.245833333333334,8.034202021893268,8.24476207760985,8.950236439275987,9.212297308008093,13.9,12.090416666666668,12.637033019845202,12.121901054399755,10.228535606208059,9.963344246369083,6.283839743589743,6.131060897435894,6.002493349356784,6.547858609929747,6.581614974800684,7.091946609218074,15.493541666666669,18.78166666666666,17.412105255431953,16.78879533313092,17.787901413990067,17.37228855375521,8.695,11.092500000000003,12.767620373689692,12.932760281538794,9.289908306172205,6.909825146745618,4.678,4.650499999999998,4.4395581605254675,5.089519831415595,4.403412823107519,4.119766370078069,4.186875,3.80375,3.5425658848945094,3.829414527181214,3.6861159934764296,3.792171028708404,6.050000000000001,9.024999999999999,7.457373719013415,7.725814772995053,11.746571315034839,9.125026088123931
2006-05-31,PREMON,9.496666666666666,17.92,8.814615384615383,15.03,2.2,6.207999999999998,6.395,7.42,8.329166666666666,7.8916666666666675,8.619187879802627,8.574453746897339,10.461346062566712,10.081387364803543,14.8825,12.9175,14.750219811907122,13.049759462836505,13.51608748051633,13.249030343411585,6.696923076923077,6.07033974358974,7.127342163460224,6.829474334105383,8.729325263799854,9.144278327817432,14.862083333333334,16.63916666666666,16.459263153259172,15.907595880091018,16.249061470739896,17.76877515013968,9.00625,9.367500000000003,8.540572224213815,11.162092624807961,14.430705389303935,9.806512884901636,4.899249999999999,4.6294999999999975,5.14693489631528,5.119167230374337,6.464359026836457,6.54422885423277,4.623125,4.03875,4.683539530936706,4.307384171888602,5.155544032270292,5.095033231745598,6.617500000000001,5.939999999999999,7.442424231408048,7.518144869870502,14.562436831177827,12.957801895112343
2006-08-31,MONSOON,7.656666666666666,17.92,5.48,12.835,2.0,4.1160000000000005,4.295,5.98,8.842916666666666,7.947500000000001,8.234179394548242,8.27342476491855,6.6053024821728625,6.40913134139217,14.882500000000002,14.8825,16.018131887144275,13.834681010392037,13.288762707878476,14.066608438987123,6.940064102564102,6.49733974358974,6.468405298076134,6.662828473864491,4.620033169608128,5.229208222433548,16.1675,14.347916666666663,15.009557891955504,14.435139033151614,13.55378170673384,15.984948351339643,9.99,8.022500000000003,5.924343334528288,9.113968485495098,4.96793775069917,7.850048243795072,5.0809999999999995,4.726499999999997,4.734560937789168,5.139406830365091,3.278724889827852,3.6609391078987117,4.983750000000001,4.335000000000001,4.528123718562023,4.306403114292741,3.904523291167997,3.6093266506500203,9.3475,6.159999999999998,6.857454538844829,6.9779272885868115,2.6119196297931726,2.86261754350072
2006-11-30,POMKH,9.786666666666667,5.77,6.478333333333333,18.65,14.16,4.936,5.7650000000000015,8.78,8.994583333333333,8.710833333333333,8.855174303395613,8.692038051097201,7.390126621579379,6.910578019776471,14.575625000000002,14.8825,11.918879132286564,12.603474441346657,12.408520718806527,11.563922450686642,7.099294871794872,6.896506410256407,6.4723765121790136,6.640584222763494,5.274279608400713,5.940358101786785,17.7775,15.376249999999997,16.465734735173303,16.27404297624339,11.590223361872726,13.00721621993515,11.818125,9.990000000000004,9.218606000716974,11.291921427442276,6.788683509664423,6.483263946689473,5.11075,5.0719999999999965,4.815136562673501,5.163332943722301,4.560628025151032,3.9083894721768164,5.12,4.911250000000001,5.022874231137214,4.578793068289954,3.7685141401420785,3.70725522619571,11.44,7.074999999999998,7.626472723306897,7.356826641699916,5.6021708991646175,6.148562738102631
2007-02-28,POMRB,8.959999999999997,17.92,7.161538461538463,21.32,21.6,5.1,3.77,24.3,9.152083333333334,8.974999999999998,8.897104582037366,8.766886364396523,9.434327835658536,9.517529725139912,14.268750000000002,14.8825,14.319327479371939,13.457146327800922,13.330912005833845,11.358877922846485,7.159006410256411,6.983621794871792,6.748041291922793,6.705789299084802,7.179650779925792,8.011340170459082,18.91875,16.95875,18.407440841103984,18.480574324590545,19.37085211225547,19.432254672211194,13.716875000000002,9.990000000000004,14.171163600430184,16.10207445591674,11.847820920053525,16.467406919482187,5.23475,5.089999999999996,4.929081937604101,5.188002677998157,5.022903423671458,4.822929172300018,5.400625000000001,5.05625,4.521724538682328,4.429888313341434,4.644712798593117,4.683508102574724,10.9825,11.62,14.29588363398414,11.85655379529891,7.836761274975135,8.032797504412649
2007-05-31,PREMON,9.653333333333334,15.465,9.74,21.58,16.825000000000006,6.374,6.905,5.98,9.215989583333332,9.014166666666664,9.199596082555754,9.037519217179133,11.138415645363299,10.65503363613214,15.028125,14.26875,14.777596487623162,13.796368054139704,15.573805187231594,15.951499945253756,7.181690705128205,7.214967948717946,7.944824775153677,7.08255772796439,9.267834300337787,8.791070708426753,19.14458333333333,18.596249999999998,19.67646450466239,19.793568147548477,21.72447056769547,21.11168810733001,13.206250000000002,13.646250000000006,15.232698160258114,18.790702519080266,16.535422103543933,5.441049917893874,5.3335,5.131499999999996,5.50704916256246,5.218427837118084,6.921781365073309,6.749735801309715,5.59125,5.183750000000001,5.475034723209397,4.8912281302873115,6.001851743928637,6.0867054275911965,10.47625,11.259999999999998,10.969530180390485,10.06403137607848,13.585843217011256,15.75825484365635
2007-08-31,MONSOON,8.76,17.92,5.032307692307692,15.415,2.5650000000000004,4.942,6.029999999999999,3.76,9.310729166666667,9.289999999999997,9.023757649533453,8.974077405031043,7.106977813468886,6.9899063073461365,15.7875,14.26875,16.0345578925739,14.46627432848386,14.634111085263573,13.68481841703203,7.11264423076923,7.103044871794869,6.779817942015283,6.829063630998297,5.250817156454648,6.327642252446938,19.09166666666667,19.241249999999994,17.971878702797433,17.709610739878265,19.923239430718787,19.392173188233397,12.028125000000003,13.787500000000005,10.165618896154868,15.746022090800267,10.34873119949425,6.582243081616227,5.6747499999999995,5.3379999999999965,5.281029497537476,5.242424961902047,3.6498803370668575,3.8552660816239266,6.054375,5.6175,5.697020833925638,5.104360173056317,4.651084550486951,4.457080457270385,10.2475,10.704999999999998,8.08571810823429,8.18383718333532,6.911229842249882,6.289640411692307
2007-11-30,POMKH,9.194583333333332,11.845,7.1075,17.876666666666665,9.51,4.9,5.5550000000000015,6.949999999999998,10.136979166666666,9.141979166666664,9.092087923053406,9.056148013304979,8.094582052017843,7.829425311482495,16.536875000000002,15.787500000000001,14.358734735544342,14.085375983515249,11.7146174689644,9.79783552692846,6.85389423076923,7.2603365384615355,6.91089076520917,6.86422257708295,5.6478327129559585,6.411574655098616,18.75208333333333,19.04791666666666,17.933793888345125,17.696964593237933,15.669262241714955,15.52466821917761,11.431250000000004,12.625000000000007,9.90337133769292,14.875628104766742,11.582410958923422,13.307164360695683,6.5032499999999995,5.328999999999997,5.128617698522486,5.266234794478493,5.066426635613061,4.431233315098829,6.61875,5.5649999999999995,5.640212500355384,5.189673132474353,4.808239232117348,5.018734849299917,12.5375,10.247499999999997,7.631430864940573,7.715851415795021,8.711027806826806,7.296873908678823
2008-02-29,POMRB,10.31,17.92,5.979999999999998,21.67,16.825000000000006,7.866,7.685,24.3,11.123645833333333,9.479479166666664,9.579252753832044,9.460962088399777,9.70180368937834,9.744196970007811,17.616875,15.787500000000001,15.783240841326606,14.71076050128631,15.569644455463845,16.942228885400638,6.863221153846154,6.964951923076919,6.538534459125501,6.75525517545142,7.614171105027464,7.9057056049449725,18.371041666666663,19.135416666666657,19.428276333007076,19.409949464837435,19.155071160719277,19.27169933107922,12.955000000000002,11.431250000000007,12.672022802615755,16.376705275775592,14.661621917634058,17.248172504861344,7.113999999999999,6.020499999999997,6.223570619113492,5.303429279328845,5.368318715701517,5.0322221747061215,6.789375,6.543749999999999,6.45812750021323,5.655002712446912,5.313778402273652,5.243206368945163,17.395,10.247499999999999,14.298858518964344,12.11194415657894,16.884230200630064,17.198029847036363
2008-05-31,PREMON,14.913333333333332,21.46,8.851538461538462,18.51333333333333,16.825000000000006,10.236,7.505,24.3,11.581614583333332,10.794479166666664,11.71288498563256,11.208122266924281,11.77074055446553,11.19421089368572,18.706875000000004,17.286250000000003,18.053944504795965,15.791989202152708,16.683966526428428,16.131152983334147,6.887554632867133,6.742836538461534,7.463736060090685,7.0157575702845625,9.316903197691486,8.962025657587047,18.45,18.368749999999988,19.06229913313758,18.906565882479395,21.7664115502742,21.388326727457994,14.300000000000004,11.43125000000001,14.333213681569456,17.587057425179484,17.423461730793022,14.296938453981237,7.297499999999999,6.985999999999996,7.828542371468095,5.351383215572641,7.983738561259697,7.668680173242613,6.969375000000001,6.69375,6.876876500127938,6.000545053286476,7.633638180556474,7.804204747147505,20.19125,14.827499999999997,18.299315111378608,15.239081318962965,8.855868727945534,10.014980026793854
2008-08-31,MONSOON,11.393333333333333,20.565,5.995384615384616,15.433333333333335,14.755,5.9659999999999975,6.795,24.3,11.771666666666667,11.452812499999997,11.585064324712869,11.483807884908614,9.298993461418213,9.234513117723669,20.35125,17.9475,19.058366702877578,16.567048246212483,17.10204012444583,17.778352948215748,6.858618881118882,6.983605769230764,6.876395482208257,6.88992646755156,5.076272625859108,5.288948678745104,18.391354166666666,18.37333333333332,17.61071281321588,17.23749952446301,17.115284806540775,16.849856738055713,13.524375000000003,14.47875000000001,14.501928208941674,17.756893243145793,10.68233696363961,6.02851507931995,6.9400625,7.2419999999999956,7.083525422880856,5.3801846442382,5.54070668861016,5.885147669976707,6.699375,6.885,6.8441259000767625,6.1500283248888135,5.9768505393830225,5.992706368458229,19.13875,19.962499999999995,20.699589066827166,17.463553687719088,8.316651677373606,13.824535148211755
2008-11-30,POMKH,10.225,17.92,6.33909090909091,18.49,8.08,5.343999999999999,6.23,8.78,11.51875,11.710416666666664,11.041038594827722,11.320972628872479,10.435337422022501,10.210387101803445,21.236250000000002,19.466250000000002,18.603020021726547,16.81013042157813,13.703472079655572,12.133771927712749,6.940750291375291,6.791503496503491,6.661473652961318,6.822289988937891,5.744625968579499,6.896050953885482,18.837291666666665,18.526666666666653,17.962427687929527,17.719332163925117,15.70073089221256,15.922680692337927,12.9275,14.121250000000012,11.933156925365004,15.431581740455321,14.570112725254688,11.12147236278683,6.190124999999999,7.352999999999996,6.387715253728514,5.406201811491164,6.700654900560445,5.59879921864648,6.469999999999999,7.053749999999999,6.598475540046058,6.166775813788037,5.967686055519108,6.253122300788718,17.8575,20.419999999999995,15.9317534400963,14.815721145766801,14.03419057792837,16.560611067692236
2009-02-28,POMRB,10.8,25.0,6.516923076923077,20.5875,12.05,4.5625,4.85,14.05,11.201666666666668,11.832916666666662,10.944623156896633,11.35384406099132,11.600928413279773,11.677105619223221,21.348125,21.236250000000002,21.161812013035927,18.120135420499064,18.594414291982275,18.469130309432366,6.905189393939394,6.9257342657342615,6.603653422546022,6.7850768032356585,7.504602140081508,6.999088429024946,20.08625,18.25604166666665,19.012456612757717,18.931276790027503,19.673955959434842,20.032587101408048,13.186250000000003,12.927500000000013,11.979894155219004,14.529318541456249,16.681495795770534,15.067703758241812,5.859124999999999,6.527124999999996,5.657629152237108,5.428700923795065,6.650215403680315,5.941859771604265,6.553750000000001,6.345,5.899085324027634,5.923952902367537,6.329541776894557,6.563593320577274,17.8575,17.857499999999995,15.17905206405778,14.368613828310458,26.29574324820006,19.072899822391012
2009-05-31,PREMON,12.4,21.46,8.971666666666666,23.16333333333333,16.825000000000006,7.539999999999999,8.504999999999999,24.3,11.174791666666666,11.204583333333328,11.52677389413798,11.86118043508957,13.19494023748177,12.907174703072876,21.46,21.23625,21.281087207821557,18.676148911708133,20.772666773243422,19.27937775022834,6.845303030303031,6.955766317016312,7.550858720194279,7.056776907960627,9.36153114849778,8.747805474993264,20.921458333333327,19.41854166666665,20.672807300987962,20.755537241000866,20.499083365738258,20.234821196403992,13.085937500000002,12.927500000000013,13.917936493131405,15.286018665241762,17.673892589024526,14.657931359437956,5.9178749999999996,5.853124999999996,6.410577491342265,5.4646270367203025,7.908265328120306,7.141741999658356,6.579375,6.595,6.94145119441658,6.405438071707817,7.507292790485893,7.610047267284136,17.512487745098042,17.857499999999995,18.82743123843467,16.844351273399408,19.0586910480358,16.733152715660072
2009-08-31,MONSOON,11.37,21.46,5.59076923076923,20.775,16.825000000000006,6.0139999999999985,6.465,24.3,11.122708333333334,11.198749999999995,11.464064336482789,11.925707933422043,9.396104777408894,9.568793148742278,19.716250000000002,21.46,21.352652324692933,19.146508360965985,20.30053471397864,19.343337863023475,6.927532051282053,6.854612470862467,6.766822924424259,6.875706310771914,5.138908387441015,6.142242080371842,21.04864583333333,20.753958333333316,20.713684380592778,20.660772951078325,20.66414238626704,19.414234124161148,13.025312500000002,13.445000000000013,15.080761895878847,15.959712855154063,10.530002851221184,13.615633795479344,6.1523125,5.865124999999996,6.251946494805358,5.493722283274126,4.689504668439492,4.571487123772412,6.93125,6.512499999999999,6.750870716649948,6.418470852342752,6.184571103780373,6.304150399067168,17.80810049019608,17.857499999999995,21.016458743060802,18.605453921898757,17.08271145924709,21.40605552019778
2009-11-30,POMKH,10.033333333333333,17.92,6.264615384615388,19.83,5.2075,5.766,6.765,6.019901960784315,11.436249999999998,11.150833333333328,10.891771935223007,11.546375810552485,10.491854616687593,10.323418653080394,17.53,21.46,19.97959139481576,18.992223946538743,16.641070101835684,16.7111327260639,7.295216346153846,6.835993589743587,6.56593990850071,6.800598904658479,5.695816142345948,6.2303080536982955,20.955,21.088958333333316,20.360210628355667,20.18099886440748,21.069821384247362,19.574169053709184,13.323750000000004,12.726875000000014,11.131457137527308,12.731940074099587,14.634092544036996,9.943837293137133,6.3865,5.9706249999999965,6.0575678968832145,5.521719929087547,6.115634818015097,5.223154167376125,7.266249999999999,6.646249999999999,6.756522429989969,6.484838434210258,6.015922561846511,6.3017000709304485,18.448725490196082,17.16747549019607,15.017836030150207,14.875701396933302,10.512284759921432,12.23283046707396
2010-02-28,POMRB,10.575,11.05,7.249230769230769,20.265,14.437500000000005,6.016,7.13,19.175,11.764999999999999,11.094583333333329,10.765063161133803,11.401367142452495,11.573798838790305,11.629698481126884,17.031562500000003,17.9725,16.407754836889456,17.790094115865795,21.397178510165514,20.540505710896625,7.73741185897436,7.019070512820509,6.839256252792733,6.8568535511316835,7.44967070483052,7.433477333444149,20.199791666666666,21.00833333333332,20.322126377013397,20.11836265456127,21.690887394357556,20.920392371143535,12.608541666666671,13.323750000000015,12.453874282516388,12.89956282567486,15.745574764945346,11.703297188747033,6.4185,6.333999999999996,6.040940738129929,5.55086129588162,6.3632935802434725,5.930701239953209,7.364375,7.216249999999999,6.905913457993981,6.606725061172868,6.522148839755523,6.546959279691613,18.44872549019608,18.44872549019607,16.680701618090126,15.808172887867606,19.340406599269357,11.263786015849728
2010-05-31,PREMON,15.133333333333333,17.92,11.180833333333334,22.736666666666668,16.825000000000006,7.959999999999999,8.905,24.3,11.854791666666666,11.777916666666663,12.512371230013615,12.69128781304417,13.101121307301046,12.808535015607866,16.975625,17.0875,17.012652902133674,17.844765715078434,19.873473970866524,18.451422475869542,8.040072115384614,7.571362179487176,8.575887085008974,7.393523124016169,9.4943666733414,9.146645463713336,19.382291666666667,20.901666666666653,21.287942492874706,21.20504989986572,20.82626561877535,20.516863322737525,11.995104166666668,13.323750000000015,14.202324569509836,13.922674371792166,17.203243010706444,14.811157821109532,6.369437500000001,6.4389999999999965,6.808564442877957,5.588795682583271,8.136543474052626,7.813800146154945,7.223125,7.316249999999999,7.705548074796388,7.03586835410623,8.319005609133445,8.508160046731206,18.04748774509804,18.44872549019607,19.728420970854074,17.86837394490133,23.03690836686948,21.94471292003832
2010-08-31,MONSOON,11.266666666666666,21.012500000000006,6.9191666666666665,15.16,11.103333333333332,5.85,6.85,24.3,12.077291666666667,11.75208333333333,12.014089404674834,12.494268604665717,10.25513649384917,10.524941670844136,17.847500000000004,16.975625,18.612591741280205,18.37339696182626,19.039110499778857,19.198342051440118,8.036883012820512,7.903461538461536,7.913198917672051,7.3354147939089,5.766976393750445,6.385042120354731,19.120416666666667,19.497916666666654,18.836765495724823,18.358492800375835,20.165097727995818,19.37472170748331,11.234062500000002,11.893333333333349,12.962728075039234,12.98666901905058,9.944901076830014,14.984212778029056,6.423875,6.397999999999997,6.425138665726774,5.617270958728084,4.974536350792347,5.261926303600401,6.7925,7.412499999999999,7.363328844877833,7.003482933388886,6.874172856859794,7.021358775502527,16.306250000000002,18.44872549019607,21.557052582512444,19.333886996449046,21.400108582084876,21.571747868057013
2010-11-30,POMKH,10.855,17.92,7.357500000000001,18.905,6.0216666666666665,5.5375,5.25,2.81,11.774166666666666,11.957499999999996,11.5504536428049,12.194116135109745,11.026535157636939,10.836738491245871,18.940625000000004,16.975625,18.335555044768125,18.338210585957185,15.533987133288829,18.00806708264522,7.745729166666666,8.176682692307688,7.690919350603231,7.338842661030889,6.4909219945324566,6.908159230141595,18.629583333333333,19.266666666666655,18.864059297434892,18.51464506848089,16.407531515652092,16.20842662690815,10.371250000000002,12.096875000000015,10.186303511690207,10.581380042202921,12.526412983430024,7.545393028013496,6.4972916666666665,6.340874999999997,6.0700831994360644,5.644351898096238,6.267744064048744,5.408215458451982,6.269374999999999,7.033749999999998,6.5179973069267,6.679757623306173,6.615181622382192,6.96292865519731,14.045416666666668,17.646249999999995,14.058231549507466,14.51896346054126,8.141046679274075,10.749718943076166
2011-02-28,POMRB,11.533333333333333,18.025,6.1308333333333325,19.095,7.535,6.68,5.2,8.455,10.812083333333334,12.197083333333328,11.543605519016273,12.152972316073228,12.205203889059462,12.188091877550656,19.2178125,18.719375000000003,18.211333026860874,18.324823045903134,18.60046612506022,18.14597249337093,7.297888257575758,7.897083333333329,7.066884943695271,7.189781505717533,8.315800736566157,7.895617925854277,18.553125,18.974166666666655,18.956435578460933,18.685363999102794,19.963935575191286,20.23583208680666,9.199583333333335,10.371250000000012,9.125782107014125,9.092844405255363,13.941325132034244,12.821369092504852,6.263958333333333,6.506874999999997,6.314049919661638,5.676596984316383,6.402734811398509,5.917692681357249,5.76875,6.551249999999999,5.990798384156021,6.406802965256024,6.494333845522576,6.589072271142206,11.680208333333333,14.966249999999995,11.81693892970448,12.632519145106977,19.032479262175677,13.752090971651477
